step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain,seed,sprouted
1000,-60,0,5237,2169.7470,6073.58,88.00,1.83,0,2.52,0.215,14.848,0.5008,28.032,0.00,0.0000
1000,-60,1,2495,1715.2808,5682.53,644.03,0.93,0,0.37,0.101,16.332,0.9432,38.508,0.00,0.0000
1000,-60,2,2,1.8461,5.27,2.51,22.54,0,9.05,0.490,9.940,0.9826,61.702,0.00,0.0000
1000,-50,0,7092,3509.9149,7257.92,95.53,15.06,0,11.86,2.200,10.184,0.3831,52.782,0.00,0.0000
1000,-50,1,1601,1584.1540,3485.70,498.83,14.14,0,10.58,1.967,10.966,0.7454,91.245,0.00,0.0000
1000,-50,2,5,5.0666,12.86,7.80,29.42,0,12.87,1.481,8.306,0.9488,86.788,0.00,0.0000
1000,-40,0,6338,3152.0799,5471.86,62.96,26.41,0,21.32,6.386,6.819,0.3172,111.036,0.00,0.0000
1000,-40,1,1741,1883.3808,3477.15,635.55,23.27,0,19.29,5.709,7.777,0.6257,185.623,0.00,0.0000
1000,-40,2,2,1.3014,3.47,2.39,13.17,0,21.68,5.175,5.171,0.4576,120.834,0.00,0.0000
1000,-30,0,4328,2461.4064,4250.00,88.36,33.47,0,27.92,10.260,5.138,0.3253,219.771,0.00,0.0000
1000,-30,1,3250,3094.1983,5550.68,1519.84,29.59,0,27.20,10.102,5.561,0.4804,310.719,0.00,0.0000
1000,-30,2,599,611.7920,1068.27,844.86,34.76,0,28.97,11.020,4.986,0.5966,435.377,0.00,0.0000
1000,-20,0,1820,1087.6411,1835.50,41.28,55.87,0,33.35,13.796,4.023,0.2970,341.886,0.00,0.0000
1000,-20,1,2521,2447.3020,4380.96,1070.52,30.03,0,32.56,13.429,4.305,0.4403,492.341,0.00,0.0000
1000,-20,2,3878,4073.7702,7602.41,11054.35,33.07,0,31.74,13.095,4.630,0.7286,739.804,0.00,0.0000
1000,-10,0,1811,856.7771,1613.61,24.56,65.16,0,36.98,16.284,3.358,0.2793,454.362,0.00,0.0000
1000,-10,1,2070,1912.2975,3694.84,920.65,35.10,0,36.81,16.186,3.393,0.3882,668.950,0.00,0.0000
1000,-10,2,4343,4329.7474,8794.12,15809.99,34.84,0,34.16,14.829,4.250,0.7502,991.709,0.00,0.0000
1000,0,0,1825,796.4617,1686.81,31.11,72.11,0,38.85,17.518,2.984,0.2176,429.821,0.00,0.0000
1000,0,1,1739,1553.2433,3267.02,841.58,40.68,0,38.58,17.318,3.015,0.3683,748.718,0.00,0.0000
1000,0,2,4803,4733.2752,10138.21,15216.08,38.05,0,35.21,15.594,4.113,0.6876,1022.555,0.00,0.0000
1000,10,0,3019,1549.5596,3163.87,51.97,74.52,0,37.73,16.756,3.206,0.2429,419.830,0.00,0.0000
1000,10,1,2708,2695.9707,5584.24,1334.99,44.81,0,37.15,16.385,3.346,0.4103,698.879,0.00,0.0000
1000,10,2,3718,3914.5548,8260.45,9726.13,22.85,0,32.17,13.941,5.050,0.6878,820.046,0.00,0.0000
1000,20,0,3994,1530.7626,2980.19,61.91,62.26,0,32.28,13.502,4.650,0.1906,197.678,0.00,0.0000
1000,20,1,3278,3471.3357,6812.44,1560.72,36.39,0,32.29,13.454,4.575,0.4621,499.613,0.00,0.0000
1000,20,2,1173,1372.9598,2711.12,2055.87,8.26,0,29.29,12.121,5.726,0.6682,583.073,0.00,0.0000
1000,30,0,6745,3097.5092,5375.21,85.05,37.44,0,26.43,9.893,6.055,0.2481,156.544,0.00,0.0000
1000,30,1,2309,2685.3367,4853.83,1004.07,42.39,0,29.31,11.116,4.845,0.5376,357.003,0.00,0.0000
1000,30,2,220,284.3043,468.40,242.93,71.00,0,26.62,9.556,5.569,0.7052,335.901,0.00,0.0000
1000,40,0,6695,2772.9868,4070.17,63.79,28.38,0,19.87,6.114,7.799,0.2641,86.650,0.00,0.0000
1000,40,1,1252,1623.0083,2407.62,492.05,49.77,0,23.75,7.459,5.916,0.6896,224.322,0.00,0.0000
1000,40,2,223,302.5128,456.53,262.08,65.79,0,23.86,7.756,6.108,0.8089,275.454,0.00,0.0000
1000,50,0,5138,928.3638,1090.39,13.84,19.39,0,11.20,2.312,10.936,0.1882,26.657,0.00,0.0000
1000,50,1,567,750.1126,892.45,138.70,53.69,0,17.61,4.010,7.475,0.8436,135.741,0.00,0.0000
1000,50,2,11,14.6149,19.52,13.68,35.34,0,19.14,4.263,6.382,0.9458,172.595,0.00,0.0000
1000,60,0,3853,98.5689,98.94,0.77,11.91,0,2.35,0.233,15.057,0.1138,5.121,0.00,0.0000
1000,60,1,2,2.1520,2.27,0.32,20.07,0,9.32,0.587,10.123,0.9626,63.711,0.00,0.0000
1000,70,0,4656,6.0282,7.45,0.16,8.42,0,-5.43,0.001,20.728,0.0813,0.899,0.00,0.0000
1000,80,0,3564,0.0285,0.53,0.06,4.84,0,-11.91,0.000,26.913,0.0684,0.200,0.00,0.0000
2000,-60,0,5295,379.2135,4019.59,89.88,-15.57,0,-8.97,0.000,24.032,0.5271,9.971,0.00,0.0000
2000,-60,1,2437,178.7368,3492.75,609.45,-19.23,0,-11.27,0.000,26.300,0.9589,11.700,0.00,0.0000
2000,-60,2,2,0.7647,3.76,2.43,-6.37,0,0.29,0.000,15.175,0.9955,29.038,0.00,0.0000
2000,-50,0,7119,2097.2244,6037.20,95.61,-9.01,0,1.00,0.124,15.923,0.4167,21.527,0.00,0.0000
2000,-50,1,1575,936.2592,2796.45,487.35,-2.32,0,0.59,0.108,16.275,0.7846,34.525,0.00,0.0000
2000,-50,2,4,2.3400,8.05,6.64,-2.40,0,5.28,0.039,11.713,0.9537,43.806,0.00,0.0000
2000,-40,0,6341,2828.4642,5534.18,62.37,2.53,0,12.02,2.270,10.121,0.3732,56.161,0.00,0.0000
2000,-40,1,1738,1589.7806,3346.66,633.48,8.43,0,10.81,2.025,10.923,0.6895,84.957,0.00,0.0000
2000,-40,2,2,1.4436,3.25,2.36,-7.22,0,13.35,1.702,8.058,0.6994,123.154,0.00,0.0000
2000,-30,0,4330,2546.4871,4584.32,87.80,12.53,0,20.48,6.085,7.177,0.3979,130.621,0.00,0.0000
2000,-30,1,3243,3212.0965,5887.29,1518.56,19.55,0,20.56,6.307,7.380,0.5845,188.567,0.00,0.0000
2000,-30,2,604,694.5998,1203.97,855.85,24.64,0,23.13,7.485,6.428,0.7661,291.371,0.00,0.0000
2000,-20,0,1823,1180.9486,2048.40,41.44,14.51,0,28.02,10.382,5.167,0.3603,243.972,0.00,0.0000
2000,-20,1,2515,2666.6065,4752.68,1072.76,22.64,0,27.62,10.312,5.438,0.5302,345.909,0.00,0.0000
2000,-20,2,3881,4357.9382,8053.28,11113.17,32.19,0,27.38,10.248,5.605,0.8377,507.137,0.00,0.0000
2000,-10,0,1812,936.3789,1721.68,24.45,24.73,0,34.55,14.530,3.759,0.3150,388.626,0.00,0.0000
2000,-10,1,2066,2089.6149,3884.66,919.77,25.92,0,34.29,14.497,3.882,0.4453,571.523,0.00,0.0000
2000,-10,2,4346,4568.6130,8944.75,15834.67,40.53,0,32.26,13.425,4.589,0.8056,796.656,0.00,0.0000
2000,0,0,1827,785.5548,1645.72,30.86,25.87,0,38.82,17.356,2.898,0.2204,435.870,0.00,0.0000
2000,0,1,1742,1562.4791,3215.48,843.83,30.17,0,38.52,17.282,3.002,0.3733,741.942,0.00,0.0000
2000,0,2,4798,4658.9139,9816.24,15172.20,44.58,0,35.94,15.900,3.877,0.6743,982.112,0.00,0.0000
2000,10,0,3024,1240.0287,2894.79,51.68,24.96,0,40.19,18.285,2.651,0.1970,457.272,0.00,0.0000
2000,10,1,2729,2376.4676,5281.73,1353.28,33.78,0,39.78,18.151,2.804,0.3477,781.064,0.00,0.0000
2000,10,2,3692,3519.0989,7733.22,9668.32,57.90,0,35.83,16.130,4.176,0.6060,886.767,0.00,0.0000
2000,20,0,3998,1321.3997,2846.08,61.63,30.00,0,37.77,16.883,3.353,0.1468,259.333,0.00,0.0000
2000,20,1,3277,2949.3461,6437.90,1555.18,49.18,0,38.28,17.244,3.246,0.3499,635.793,0.00,0.0000
2000,20,2,1170,1224.6273,2593.34,2056.98,66.05,0,35.24,15.639,4.219,0.5306,711.008,0.00,0.0000
2000,30,0,6749,2918.7639,5540.04,84.92,43.10,0,35.07,14.969,3.826,0.1901,255.879,0.00,0.0000
2000,30,1,2299,2111.3748,4576.14,995.17,42.31,0,37.24,16.026,3.027,0.3658,521.992,0.00,0.0000
2000,30,2,226,259.0702,495.18,250.65,19.24,0,35.14,14.587,3.405,0.5481,628.225,0.00,0.0000
2000,40,0,6690,2774.5578,4634.81,63.28,43.94,0,31.11,12.075,4.414,0.1967,165.607,0.00,0.0000
2000,40,1,1253,1516.3054,2649.48,495.32,28.54,0,33.94,13.298,3.231,0.5218,457.785,0.00,0.0000
2000,40,2,227,296.7207,515.57,269.99,16.88,0,33.30,13.140,3.566,0.6600,588.430,0.00,0.0000
2000,50,0,5132,1184.0994,1589.57,13.43,41.77,0,24.99,8.038,5.644,0.1461,61.269,0.00,0.0000
2000,50,1,573,877.9656,1241.08,143.41,18.66,0,29.84,10.179,3.702,0.7086,360.496,0.00,0.0000
2000,50,2,11,18.6066,26.62,14.09,26.53,0,28.47,9.094,3.678,0.9209,429.064,0.00,0.0000
2000,60,0,3853,214.5312,231.52,0.77,34.55,0,18.77,3.947,6.704,0.0913,14.815,0.00,0.0000
2000,60,1,2,3.6541,4.30,0.34,35.46,0,21.43,4.747,5.302,0.9202,167.863,0.00,0.0000
2000,70,0,4656,60.6497,55.25,0.15,26.53,0,15.11,1.227,6.292,0.0639,2.573,0.00,0.0000
2000,80,0,3564,8.6171,8.08,0.06,26.15,0,15.33,0.201,3.831,0.0540,0.033,0.00,0.0000
3000,-60,0,5356,9.4101,2490.38,91.47,-15.88,0,-15.20,0.000,30.200,0.5392,5.360,0.00,0.0000
3000,-60,1,2376,1.8815,2068.08,573.79,-18.05,0,-17.45,0.000,32.452,0.9640,5.559,0.00,0.0000
3000,-60,2,2,0.1589,2.40,2.32,-14.98,0,-5.04,0.000,20.042,0.9997,24.251,0.00,0.0000
3000,-50,0,7155,1025.4298,4480.67,95.41,-3.48,0,-5.14,0.000,20.550,0.4313,12.157,0.00,0.0000
3000,-50,1,1539,420.2562,1983.50,466.58,-20.52,0,-5.99,0.000,21.346,0.7984,20.298,0.00,0.0000
3000,-50,2,4,1.2775,5.86,6.42,-10.77,0,0.12,0.000,15.318,0.9771,36.415,0.00,0.0000
3000,-40,0,6347,2419.4850,5245.95,61.75,6.34,0,6.31,0.701,12.848,0.3986,35.303,0.00,0.0000
3000,-40,1,1732,1258.3369,3006.85,625.21,-11.75,0,4.62,0.542,14.067,0.7092,52.773,0.00,0.0000
3000,-40,2,2,1.7819,3.37,2.34,27.50,0,9.71,0.359,9.391,0.9836,121.028,0.00,0.0000
3000,-30,0,4340,2490.1445,4745.61,87.94,12.08,0,15.52,3.829,8.927,0.4362,89.288,0.00,0.0000
3000,-30,1,3226,3083.2901,5978.76,1511.04,2.93,0,15.35,3.988,9.239,0.6483,136.007,0.00,0.0000
3000,-30,2,611,695.5934,1285.51,867.94,-1.79,0,17.99,5.007,8.091,0.8656,225.533,0.00,0.0000
3000,-20,0,1823,1192.9037,2168.49,41.33,14.53,0,23.99,8.197,6.317,0.3897,182.743,0.00,0.0000
3000,-20,1,2503,2654.9399,4955.83,1066.53,19.85,0,23.76,8.119,6.456,0.5741,258.581,0.00,0.0000
3000,-20,2,3893,4284.5050,8268.49,11151.61,6.94,0,23.12,7.914,6.771,0.9007,391.695,0.00,0.0000
3000,-10,0,1812,992.7757,1820.97,24.28,12.59,0,31.50,12.710,4.430,0.3390,340.729,0.00,0.0000
3000,-10,1,2058,2165.6827,4050.26,916.47,31.38,0,32.02,12.959,4.303,0.4775,483.597,0.00,0.0000
3000,-10,2,4354,4648.2661,9093.86,15854.59,11.07,0,29.23,11.571,5.250,0.8613,694.898,0.00,0.0000
3000,0,0,1829,827.7821,1649.34,30.67,24.23,0,37.41,16.498,3.149,0.2306,426.235,0.00,0.0000
3000,0,1,1741,1597.1025,3203.92,843.32,37.45,0,37.90,16.778,3.077,0.3812,692.881,0.00,0.0000
3000,0,2,4797,4668.5322,9625.58,15132.65,16.99,0,34.46,14.927,4.116,0.6949,948.455,0.00,0.0000
3000,10,0,3033,1083.2781,2529.20,49.99,35.86,0,40.63,18.686,2.574,0.1711,433.255,0.00,0.0000
3000,10,1,2744,2153.6080,4907.60,1363.32,39.57,0,40.89,18.907,2.605,0.3072,755.124,0.00,0.0000
3000,10,2,3668,3197.8342,7173.40,9579.52,10.40,0,35.65,15.942,4.092,0.5753,933.608,0.00,0.0000
3000,20,0,4016,1147.6394,2598.58,60.00,30.05,0,39.71,18.278,2.971,0.1205,281.063,0.00,0.0000
3000,20,1,3284,2424.9174,5811.56,1557.51,23.67,0,40.38,18.648,2.793,0.2857,685.495,0.00,0.0000
3000,20,2,1145,967.3423,2301.86,2015.62,18.17,0,36.78,16.550,3.783,0.4529,778.895,0.00,0.0000
3000,30,0,6769,2359.5527,5191.48,84.71,23.72,0,38.74,17.390,3.020,0.1428,299.782,0.00,0.0000
3000,30,1,2282,1653.0966,4050.35,985.21,33.29,0,41.06,18.616,2.288,0.2723,598.684,0.00,0.0000
3000,30,2,223,229.6469,476.06,247.92,36.98,0,39.23,17.346,2.607,0.4455,813.709,0.00,0.0000
3000,40,0,6694,2206.4420,4536.13,63.01,19.30,0,36.45,15.410,3.132,0.1375,209.555,0.00,0.0000
3000,40,1,1249,1321.6301,2635.87,498.56,39.83,0,39.59,16.999,2.119,0.4010,626.107,0.00,0.0000
3000,40,2,227,279.5468,531.80,272.95,41.55,0,38.35,16.455,2.533,0.5485,815.007,0.00,0.0000
3000,50,0,5128,1000.3558,1739.57,13.07,12.37,0,31.96,11.949,3.647,0.1006,88.177,0.00,0.0000
3000,50,1,577,868.3893,1438.33,147.86,37.17,0,36.75,14.451,2.160,0.5784,575.612,0.00,0.0000
3000,50,2,11,20.5282,32.32,14.62,40.85,0,34.40,12.649,2.345,0.8754,666.790,0.00,0.0000
3000,60,0,3853,214.3131,307.55,0.78,12.87,0,28.19,8.396,3.506,0.0598,24.032,0.00,0.0000
3000,60,1,2,4.2132,5.93,0.35,1.61,0,27.47,7.910,3.407,0.8878,312.177,0.00,0.0000
3000,70,0,4656,99.6675,110.95,0.15,24.33,0,29.38,6.019,1.140,0.0303,3.781,0.00,0.0000
3000,80,0,3564,42.3313,38.22,0.06,32.21,0,31.98,4.100,0.008,0.0216,0.008,0.00,0.0000
4000,-60,0,5423,9.5216,1550.21,93.57,-7.67,0,-14.97,0.000,29.966,0.5455,4.710,0.00,0.0000
4000,-60,1,2309,2.2462,1221.83,539.29,-9.62,0,-17.28,0.000,32.281,0.9660,4.930,0.00,0.0000
4000,-60,2,2,0.1586,1.58,2.22,5.87,0,-4.86,0.000,19.856,0.9995,20.502,0.00,0.0000
4000,-50,0,7183,1030.2772,3564.15,94.49,3.24,0,-4.82,0.000,20.255,0.4362,10.990,0.00,0.0000
4000,-50,1,1511,438.6637,1538.64,448.00,15.77,0,-5.38,0.000,20.784,0.7976,18.233,0.00,0.0000
4000,-50,2,4,1.3287,4.62,6.21,12.12,0,0.40,0.000,15.037,0.9853,31.408,0.00,0.0000
4000,-40,0,6354,2468.5212,5144.63,61.28,17.35,0,6.76,0.742,12.573,0.4062,33.092,0.00,0.0000
4000,-40,1,1725,1314.0267,2858.77,618.41,29.81,0,5.27,0.584,13.641,0.7063,48.126,0.00,0.0000
4000,-40,2,2,1.7046,3.40,2.32,-2.46,0,8.90,0.334,9.875,0.9999,118.919,0.00,0.0000
4000,-30,0,4343,2586.4250,4926.21,87.53,27.68,0,15.98,3.947,8.732,0.4480,86.756,0.00,0.0000
4000,-30,1,3210,3332.7908,6243.72,1504.43,36.70,0,15.93,4.153,9.007,0.6750,133.596,0.00,0.0000
