step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain,seed,sprouted
1000,-60,0,5237,266921.0590,5945.65,88.08,1.83,0,2.52,0.215,14.848,0.5008,28.032,5927.42,163861.9404
1000,-60,1,2496,250473.0033,5574.11,595.98,0.94,0,0.37,0.101,16.329,0.9432,38.516,3024.61,156203.0514
1000,-60,2,1,127.8066,2.57,1.07,23.18,0,9.37,0.541,9.792,0.9827,63.924,0.98,80.2487
1000,-50,0,7078,349763.5847,6926.14,93.71,15.20,0,11.85,2.197,10.188,0.3830,52.578,7935.82,214549.4271
1000,-50,1,1616,164863.7071,3435.10,460.16,13.52,0,10.63,1.980,10.939,0.7428,91.798,2058.31,102742.5371
1000,-50,2,4,533.0864,10.20,5.84,30.22,0,13.44,1.574,7.922,0.9540,89.380,3.73,335.0441
1000,-40,0,6168,321759.7959,4929.80,56.29,26.38,0,21.27,6.370,6.840,0.3111,108.109,6618.86,198018.2617
1000,-40,1,1911,199336.6413,3635.93,624.63,23.63,0,19.61,5.820,7.621,0.6182,188.437,2506.55,124206.5994
1000,-40,2,2,261.0454,3.45,2.40,13.17,0,21.68,5.175,5.171,0.4576,120.834,2.13,163.7639
1000,-30,0,4338,293178.7945,4248.55,100.91,33.94,0,27.92,10.273,5.150,0.3259,219.987,5125.22,181293.7965
1000,-30,1,3472,369392.0181,5725.98,1421.08,28.23,0,27.26,10.128,5.535,0.4867,317.499,4600.38,230208.2246
1000,-30,2,367,46160.7634,656.86,486.77,45.11,0,29.50,11.199,4.742,0.6070,449.950,408.14,28928.6658
1000,-20,0,2029,136665.4477,2050.17,54.18,54.65,0,33.18,13.717,4.090,0.3090,351.605,2542.22,84362.8727
1000,-20,1,2561,271057.5532,4291.50,1029.22,28.60,0,32.61,13.454,4.286,0.4425,495.532,3504.70,168797.9939
1000,-20,2,3629,486633.3485,7244.40,9183.55,33.49,0,31.70,13.078,4.645,0.7484,757.763,3431.55,305808.1127
1000,-10,0,2060,128616.4007,1979.15,53.01,63.83,0,36.75,16.165,3.426,0.2876,464.692,2619.82,79175.6985
1000,-10,1,1899,201881.9451,3321.85,800.36,32.88,0,37.08,16.333,3.317,0.3947,690.313,2669.79,125659.4964
1000,-10,2,4265,586644.5325,8671.46,13137.65,34.71,0,34.10,14.790,4.269,0.7562,995.639,3657.83,369115.6505
1000,0,0,1888,109000.7961,1684.65,33.54,72.31,0,38.79,17.481,3.002,0.2196,433.725,2361.72,66965.1287
1000,0,1,1990,216674.1415,3767.46,1001.50,39.08,0,38.63,17.350,3.000,0.3898,791.367,2700.74,135024.7860
1000,0,2,4489,607428.1454,9450.28,12163.83,38.05,0,34.98,15.472,4.189,0.7017,1025.637,4032.37,381954.6462
1000,10,0,3203,181820.5440,3343.06,60.76,74.06,0,37.65,16.717,3.237,0.2517,432.515,3760.96,111875.5679
1000,10,1,3143,341170.6740,6447.80,1549.16,42.95,0,36.90,16.267,3.431,0.4320,720.964,4149.43,212710.7411
1000,10,2,3099,410025.8802,6751.45,6842.19,19.05,0,31.48,13.592,5.280,0.7222,825.306,2900.68,257657.6851
1000,20,0,4306,186840.9468,3237.07,65.94,58.98,0,32.06,13.380,4.715,0.2133,216.135,3871.75,114960.1210
1000,20,1,3379,362764.5899,6835.88,1506.46,35.66,0,32.19,13.433,4.628,0.4751,506.370,4356.09,226231.4000
1000,20,2,760,96584.8468,1731.88,1143.72,4.19,0,29.35,12.164,5.715,0.7048,617.764,785.67,60594.7696
1000,30,0,6991,310568.0389,5466.71,78.87,36.33,0,26.51,9.917,6.017,0.2603,164.139,6439.94,191084.4204
1000,30,1,2196,235212.3215,4439.01,980.02,48.27,0,29.26,11.097,4.868,0.5402,354.413,2725.27,146783.2549
1000,30,2,87,10648.7708,183.28,93.83,69.58,0,25.93,9.150,5.729,0.7393,325.506,94.72,6673.0195
1000,40,0,6613,217973.7750,3952.13,65.03,28.18,0,19.80,6.090,7.831,0.2581,84.541,5254.67,133414.4749
1000,40,1,1383,146129.4461,2634.44,548.47,50.09,0,23.83,7.500,5.886,0.6972,227.657,1616.84,91266.5905
1000,40,2,174,21453.7900,352.97,193.95,65.10,0,23.97,7.807,6.056,0.8097,278.651,182.15,13452.4915
1000,50,0,5139,72849.3807,1214.24,14.24,19.40,0,11.21,2.312,10.935,0.1883,26.670,2651.12,43735.8030
1000,50,1,568,57270.6933,893.08,135.64,53.51,0,17.62,4.010,7.473,0.8441,135.888,641.40,35762.8016
1000,50,2,9,1152.5745,15.97,10.13,43.23,0,19.47,4.421,6.297,0.9461,176.061,8.45,724.0270
1000,60,0,3853,12121.3286,151.69,0.74,11.91,0,2.35,0.233,15.057,0.1138,5.121,758.07,6975.1220
1000,60,1,2,199.8047,2.31,0.25,20.07,0,9.32,0.587,10.123,0.9626,63.711,2.16,124.8494
1000,70,0,4656,3580.4744,20.78,0.12,8.42,0,-5.43,0.001,20.728,0.0813,0.899,244.69,2040.6294
1000,80,0,3564,1164.4872,0.94,0.05,4.84,0,-11.91,0.000,26.913,0.0684,0.200,94.27,649.6796
2000,-60,0,5296,226.6092,3952.01,90.06,-15.57,0,-8.97,0.000,24.033,0.5271,9.971,5979.43,165.6120
2000,-60,1,2437,107.9431,3432.39,563.46,-19.23,0,-11.27,0.000,26.296,0.9589,11.707,2938.93,78.9123
2000,-60,2,1,0.2512,1.88,1.04,-6.06,0,0.68,0.000,14.847,0.9966,31.608,0.95,0.1837
2000,-50,0,7108,1221.9406,5823.36,94.14,-9.12,0,0.98,0.123,15.936,0.4161,21.270,7892.55,854.6689
2000,-50,1,1586,572.5513,2793.23,448.40,-1.84,0,0.68,0.112,16.213,0.7851,35.585,1975.95,404.6296
2000,-50,2,4,1.4642,8.13,5.72,-2.40,0,5.28,0.039,11.713,0.9537,43.806,3.59,1.0602
2000,-40,0,6172,1507.8413,4999.61,55.86,2.31,0,11.95,2.254,10.160,0.3620,53.269,6522.32,1054.8042
2000,-40,1,1907,1070.4683,3623.16,623.58,8.62,0,11.13,2.099,10.726,0.6975,91.762,2427.51,749.8555
2000,-40,2,2,0.8656,3.30,2.37,-7.22,0,13.35,1.702,8.058,0.6994,123.154,2.02,0.6537
2000,-30,0,4345,1542.1744,4645.54,100.76,12.36,0,20.51,6.108,7.177,0.3970,130.582,5033.20,1077.2615
2000,-30,1,3456,2124.9278,6274.52,1418.46,20.73,0,20.66,6.355,7.344,0.5957,193.231,4473.26,1450.7361
2000,-30,2,376,270.3196,771.03,500.23,19.10,0,23.39,7.496,6.196,0.7919,313.595,401.76,187.4042
2000,-20,0,2029,785.2105,2291.30,54.00,15.29,0,27.93,10.359,5.222,0.3713,248.492,2497.69,541.1519
2000,-20,1,2561,1656.3257,4785.85,1035.60,23.33,0,27.60,10.289,5.431,0.5397,351.827,3445.43,1108.8508
2000,-20,2,3629,2597.1832,7804.99,9261.39,32.39,0,27.40,10.268,5.606,0.8559,517.416,3349.62,1727.0861
2000,-10,0,2065,714.3493,2144.51,53.22,25.75,0,34.40,14.461,3.821,0.3236,393.981,2608.60,471.5049
2000,-10,1,1891,1158.5692,3517.65,799.09,24.66,0,34.47,14.598,3.821,0.4539,594.794,2638.01,755.2279
2000,-10,2,4268,2825.7781,8933.04,13196.20,40.92,0,32.20,13.392,4.606,0.8119,798.711,3633.14,1821.8881
2000,0,0,1893,482.4953,1652.64,33.59,26.68,0,38.78,17.337,2.914,0.2248,440.421,2362.41,312.0231
2000,0,1,1993,1066.8449,3657.56,1005.69,31.93,0,38.68,17.385,2.968,0.3863,771.524,2712.40,669.2827
2000,0,2,4481,2724.2137,9215.43,12156.13,44.53,0,35.70,15.764,3.949,0.6901,988.531,4045.91,1708.0836
2000,10,0,3216,792.9480,3033.00,61.06,25.18,0,40.12,18.252,2.680,0.2022,465.692,3804.20,477.6382
2000,10,1,3152,1601.8470,5951.18,1559.10,35.66,0,39.64,18.100,2.867,0.3645,799.141,4199.89,979.3812
2000,10,2,3077,1821.3822,6383.48,6811.20,61.11,0,35.23,15.805,4.365,0.6443,900.780,2898.86,1132.9623
2000,20,0,4321,854.2969,3034.29,65.86,32.32,0,37.66,16.830,3.394,0.1600,275.303,3927.87,509.0014
2000,20,1,3368,1732.6277,6294.77,1497.78,49.86,0,38.14,17.175,3.295,0.3663,650.869,4413.12,1030.3391
2000,20,2,756,449.5091,1611.35,1138.51,67.20,0,35.06,15.527,4.254,0.5676,754.592,789.40,277.5461
2000,30,0,6995,1738.9240,5455.26,78.67,43.65,0,35.12,14.993,3.801,0.1943,260.631,6554.91,999.5499
2000,30,1,2187,1222.4532,4178.56,973.94,39.07,0,37.20,15.995,3.035,0.3818,543.269,2797.93,696.9407
2000,30,2,92,66.5870,200.41,99.79,17.94,0,34.57,14.210,3.512,0.5794,627.457,103.78,38.9747
2000,40,0,6607,1621.0583,4374.72,64.46,44.25,0,31.07,12.059,4.432,0.1928,162.120,5362.50,919.8530
2000,40,1,1376,1001.5632,2822.68,543.77,27.62,0,33.95,13.304,3.226,0.5239,460.359,1674.67,574.7034
2000,40,2,187,149.6040,416.51,210.18,16.98,0,33.26,13.111,3.560,0.6650,590.979,203.84,87.4516
2000,50,0,5134,750.9857,1665.51,13.94,41.75,0,24.99,8.037,5.643,0.1463,61.351,2686.59,437.5218
2000,50,1,573,527.5264,1207.09,140.19,18.82,0,29.84,10.182,3.701,0.7092,360.843,674.68,308.9344
2000,50,2,9,9.2736,21.25,10.46,20.42,0,28.71,9.246,3.634,0.9187,441.737,9.09,5.2883
2000,60,0,3853,161.6872,303.81,0.75,34.55,0,18.77,3.947,6.704,0.0913,14.815,755.51,105.1218
2000,60,1,2,2.2093,4.14,0.26,35.46,0,21.43,4.747,5.302,0.9202,167.863,2.35,1.2237
