step,event,lineage,other,size
5000,birth,1,0,5753
5000,birth,2,0,6
5000,birth,9,0,1932
5000,birth,19,0,5
5000,birth,38,0,34
5000,birth,47,0,10
5000,birth,77,0,20
5000,birth,78,0,6
5000,birth,85,0,74
5000,birth,91,0,10
5000,birth,153,0,181
5000,birth,199,0,14
5000,birth,265,0,45
5000,birth,266,0,13
5000,birth,282,0,18
5000,birth,292,0,34
5000,birth,315,0,7
5000,birth,352,0,212
5000,birth,365,0,14
5000,birth,373,0,43
5000,birth,374,0,333
5000,birth,382,0,198
5000,birth,417,0,14
5000,birth,443,0,9
5000,birth,563,0,5
5000,birth,597,0,8
5000,birth,677,0,32
6000,birth,767,0,118
6000,birth,771,0,8
6000,split,775,292,858
6000,birth,781,0,9
6000,split,818,365,8
6000,birth,827,0,31
6000,extinct,199,0,14
7000,birth,243,0,12
7000,birth,844,0,15
7000,split,846,292,192
7000,split,847,292,1542
7000,split,862,9,77
7000,extinct,2,0,82
7000,extinct,153,0,341
7000,extinct,292,0,34
7000,extinct,365,0,14
8000,birth,375,0,11
8000,split,905,1,13
8000,split,914,352,14
8000,extinct,19,0,8
8000,extinct,77,0,16
8000,extinct,78,0,6
8000,extinct,374,0,7
8000,extinct,417,0,6
8000,extinct,443,0,5
8000,extinct,771,0,6
8000,extinct,818,0,8
9000,birth,539,0,6
9000,split,922,846,379
9000,split,923,849,15
9000,extinct,282,0,5
9000,extinct,382,0,51
9000,extinct,597,0,8
9000,extinct,677,0,5
10000,birth,97,0,17
10000,split,950,9,29
10000,extinct,38,0,34
10000,extinct,85,0,13
10000,extinct,91,0,6
10000,extinct,243,0,14
10000,extinct,315,0,13
10000,extinct,373,0,84
10000,extinct,905,0,13
11000,split,978,1,6
11000,split,980,1,31
11000,extinct,352,0,35
12000,split,997,9,31
12000,split,1000,9,187
12000,extinct,47,0,33
12000,extinct,827,0,9
12000,extinct,914,0,15
12000,extinct,923,0,15
13000,extinct,375,0,6
13000,extinct,844,0,7
13000,extinct,1000,0,187
14000,split,1045,9,11
14000,split,1046,775,20
14000,split,1051,1,7
14000,split,1053,1025,36
14000,extinct,563,0,5
14000,extinct,950,0,8
14000,extinct,978,0,6
15000,split,1063,775,20
15000,split,1072,1045,97
15000,extinct,767,0,9
15000,extinct,1053,0,36
16000,split,1081,1,1017
16000,split,1083,1000,19
16000,extinct,775,0,7
16000,extinct,1045,0,11
16000,extinct,1046,0,6
17000,split,1100,846,176
18000,extinct,266,0,31
18000,extinct,1063,0,24
19000,split,1110,1,13
19000,split,1135,1083,55
19000,extinct,539,0,10
19000,extinct,862,0,25
19000,extinct,1051,0,5
20000,extinct,97,0,5
20000,extinct,997,0,6
21000,extinct,847,0,7
22000,split,1179,1,161
22000,split,1182,1072,123
22000,extinct,265,0,7
22000,extinct,1072,0,14
23000,split,1188,1081,616
23000,split,1191,1,109
23000,extinct,1083,0,17
24000,extinct,1110,0,6
24000,extinct,1135,0,20
25000,extinct,980,0,5
25000,extinct,1182,0,7
26000,split,1217,922,7
26000,extinct,1191,0,36
27000,split,1228,1179,87
27000,split,1229,922,8
28000,extinct,1217,0,35
29000,split,1222,1081,11
29000,split,1255,9,56
29000,extinct,9,0,22
29000,extinct,1179,0,9
29000,extinct,1229,0,8
30000,split,1263,1188,8
30000,split,1264,1188,46
30000,split,1267,922,123
30000,split,1269,1,8
31000,extinct,1222,0,11
32000,split,1282,1,2706
32000,split,1285,846,5
33000,split,1299,1,6
33000,extinct,922,0,6
33000,extinct,1255,0,10
34000,split,1319,1,65
34000,extinct,1264,0,37
34000,merge,1269,1,88
34000,extinct,1285,0,5
34000,extinct,1299,0,6
35000,split,1303,1263,347
35000,split,1328,1188,12
35000,extinct,781,0,9
36000,split,1337,1,14
36000,split,1341,1228,72
36000,extinct,1081,0,41
36000,extinct,1328,0,12
37000,split,1346,1228,11
37000,extinct,1188,0,13
37000,merge,1319,1,226
38000,split,1356,1228,10
39000,split,1365,1,2299
40000,split,1376,1,19
40000,extinct,1341,0,37
40000,extinct,1356,0,10
41000,split,1383,1365,557
41000,split,1384,1365,121
41000,extinct,1337,0,94
41000,merge,1376,1,19
42000,split,1397,1228,59
42000,split,1398,1383,30
43000,split,1408,1,544
43000,split,1409,1383,92
43000,split,1410,1383,51
43000,split,1414,1,32
43000,split,1420,1,124
43000,extinct,1346,0,9
44000,split,1426,1383,8
44000,extinct,846,0,7
44000,extinct,1228,0,11
45000,split,1441,1409,8
45000,split,1443,1408,6
45000,extinct,1383,0,13
45000,extinct,1420,0,124
46000,split,1448,1303,208
46000,split,1450,1408,35
46000,split,1452,1408,5
46000,split,1455,1,61
46000,extinct,1384,0,7
46000,extinct,1409,0,5
46000,extinct,1426,0,8
47000,split,1472,1420,107
47000,split,1477,1443,54
47000,split,1484,1409,33
47000,extinct,1100,0,6
47000,extinct,1452,0,5
48000,split,1492,1,65
48000,extinct,1303,0,13
48000,extinct,1397,0,17
49000,split,1474,1409,38
49000,split,1506,1,13
49000,split,1508,1448,34
49000,split,1511,1449,127
49000,extinct,1398,0,5
49000,extinct,1441,0,8
49000,extinct,1443,0,6
50000,split,1520,1473,34
50000,extinct,1472,0,10
51000,split,1529,1408,134
51000,split,1532,1508,32
51000,split,1536,1448,11
51000,extinct,1450,0,7
51000,extinct,1484,0,91
52000,split,1486,1441,6
52000,split,1537,1505,195
52000,split,1539,1505,388
52000,split,1541,1506,17
52000,split,1545,1506,15
52000,extinct,1508,0,5
52000,extinct,1536,0,11
53000,split,1555,1484,51
53000,split,1558,1408,191
53000,extinct,1414,0,19
53000,extinct,1474,0,38
53000,extinct,1492,0,12
54000,split,1565,1408,121
54000,split,1566,1448,502
54000,split,1567,1267,152
54000,extinct,1541,0,17
54000,extinct,1545,0,15
55000,split,1577,1539,21
55000,extinct,1410,0,6
55000,extinct,1506,0,13
56000,split,1591,1566,15
56000,split,1593,1537,26
56000,extinct,1486,0,9
56000,extinct,1537,0,194
57000,extinct,1282,0,15
57000,extinct,1529,0,11
57000,extinct,1567,0,20
58000,split,1603,1539,27
58000,split,1605,1532,89
58000,extinct,1408,0,9
58000,extinct,1577,0,21
58000,extinct,1593,0,26
59000,extinct,1267,0,24
59000,merge,1455,1,38
59000,extinct,1477,0,18
60000,split,1622,1565,33
60000,extinct,1448,0,12
60000,extinct,1555,0,5
60000,extinct,1591,0,10
61000,split,1644,1511,157
62000,extinct,1532,0,17
62000,extinct,1539,0,73
62000,extinct,1603,0,27
63000,split,1661,1566,99
63000,extinct,1622,0,6
64000,split,1670,1,35
65000,split,1683,1644,11
65000,extinct,1661,0,93
66000,split,1663,1605,8
66000,split,1688,1566,20
66000,split,1694,1263,16
66000,split,1697,1565,13
66000,extinct,1511,0,9
66000,extinct,1558,0,7
66000,extinct,1565,0,6
67000,split,1707,1692,119
67000,extinct,1683,0,11
68000,split,1721,1520,23
68000,extinct,1520,0,47
68000,extinct,1644,0,7
68000,extinct,1670,0,171
68000,extinct,1697,0,13
69000,split,1727,1365,358
69000,split,1728,1566,10
69000,extinct,1688,0,24
69000,extinct,1694,0,10
70000,split,1736,1566,1053
70000,extinct,1721,0,23
70000,extinct,1728,0,10
71000,split,1756,1707,7
71000,split,1759,1263,146
72000,split,1773,1,62
72000,split,1783,1566,49
73000,extinct,1783,0,49
75000,extinct,1566,0,16
76000,extinct,1727,0,7
76000,extinct,1756,0,18
76000,extinct,1759,0,6
77000,split,1840,1759,124
77000,extinct,1663,0,7
78000,extinct,1263,0,8
78000,merge,1773,1,91
79000,extinct,1365,0,20
81000,extinct,1605,0,24
83000,split,1888,1,973
83000,split,1890,1,55
83000,extinct,1707,0,12
84000,split,1896,1736,14
84000,split,1899,1736,108
84000,split,1900,1736,15
84000,split,1906,1,21
85000,split,1911,1840,84
85000,split,1914,1736,349
85000,extinct,1840,0,12
87000,split,1936,1736,72
87000,split,1937,1736,192
87000,split,1945,1,60
87000,extinct,1896,0,5
87000,extinct,1900,0,12
88000,split,1951,1936,56
88000,extinct,1890,0,6
89000,extinct,1911,0,15
90000,split,1969,1,8
91000,split,1974,1736,94
91000,split,1975,1936,28
91000,split,1978,1,19
92000,extinct,1899,0,7
92000,extinct,1906,0,6
92000,extinct,1936,0,11
92000,extinct,1951,0,10
93000,split,1992,1914,19
94000,split,2000,1914,399
94000,extinct,1975,0,9
95000,split,2012,1914,13
95000,split,2013,1,94
95000,split,2018,1914,49
96000,split,2024,1,25
96000,extinct,1736,0,5
97000,split,2032,1914,13
97000,extinct,1974,0,7
97000,extinct,1992,0,10
98000,extinct,1937,0,16
98000,extinct,1969,0,7
98000,extinct,1978,0,9
99000,split,1995,1,97
99000,extinct,2012,0,7
99000,extinct,2032,0,9
