step,lineage,size,mass,hard,muscle,sensor,digestive,bite_any,tooth,age,plant,meat,shapes
8000,767,9,35.83,0.00,13.89,0.00,18.89,0.00,0.000,973,39.72,5.13,8
8000,844,7,24.38,0.00,0.00,0.00,20.29,0.00,0.000,2697,96.88,82.17,7
8000,266,7,62.04,10.57,0.00,0.00,39.57,0.00,0.000,1566,72.11,25.40,6
9000,1,4484,32.41,1.12,9.16,1.19,18.13,0.19,0.046,443,21.82,9.39,2452
9000,847,2047,25.84,0.04,10.72,0.38,14.23,0.01,0.002,435,22.87,5.70,1115
9000,9,929,34.75,2.17,10.46,2.12,18.77,0.20,0.069,455,25.55,7.42,737
9000,846,824,21.16,0.01,7.06,0.30,13.52,0.02,0.004,253,12.96,5.51,397
9000,922,379,30.20,0.09,7.66,3.43,19.40,0.02,0.008,301,17.31,5.71,226
9000,775,357,27.12,0.39,7.20,0.20,11.16,0.14,0.039,533,17.15,11.85,222
9000,914,40,34.46,0.00,9.60,0.03,24.18,0.00,0.000,447,26.92,8.41,33
9000,352,35,26.12,0.00,13.00,0.29,13.03,0.00,0.000,677,30.00,16.49,27
9000,781,20,85.74,0.00,0.00,0.00,64.25,0.00,0.000,1501,78.97,46.75,10
9000,923,15,57.81,0.00,0.00,0.20,53.07,0.00,0.000,2583,135.20,70.55,13
9000,862,13,58.72,0.00,27.00,2.62,11.00,0.00,0.000,849,24.90,23.49,10
9000,375,12,28.43,0.00,0.00,0.00,22.58,0.00,0.000,1366,52.00,36.40,9
9000,827,9,54.64,0.00,19.67,2.11,21.33,0.00,0.000,2616,128.89,20.18,6
9000,539,6,91.88,0.00,15.33,0.00,71.00,0.00,0.000,3078,167.90,60.77,6
9000,563,5,59.20,0.00,0.00,0.00,46.20,0.00,0.000,5269,221.05,168.97,5
9000,265,5,76.64,0.00,11.00,0.00,41.00,0.00,0.000,2874,75.79,81.00,5
10000,1,4064,29.70,0.84,9.39,0.93,15.61,0.27,0.056,420,18.84,8.70,2227
10000,847,1804,27.23,0.00,11.08,0.29,15.05,0.00,0.000,490,24.63,6.69,1090
10000,846,1328,22.15,0.01,7.53,0.41,13.90,0.01,0.002,242,12.79,4.98,650
10000,9,857,34.77,1.96,8.01,2.49,22.08,0.14,0.039,297,19.99,7.21,552
10000,922,363,29.46,0.27,7.99,4.02,18.19,0.12,0.033,356,19.95,5.30,208
10000,775,145,27.12,0.54,8.77,1.06,8.93,0.24,0.090,302,11.87,7.68,82
10000,862,35,71.31,0.74,31.43,5.60,12.40,0.23,0.057,334,10.93,27.57,26
10000,47,33,36.67,0.00,9.36,0.00,28.09,0.00,0.000,248,18.23,7.04,18
10000,375,30,26.95,0.00,0.07,0.00,21.57,0.00,0.000,841,28.84,18.94,14
10000,950,29,32.14,1.07,10.79,0.41,18.07,0.00,0.000,497,29.08,9.62,23
10000,781,17,98.13,0.00,0.00,0.00,70.06,0.00,0.000,1989,98.99,73.78,7
10000,97,17,49.49,0.29,0.88,0.41,44.53,0.00,0.000,1727,105.30,46.10,11
10000,914,15,36.76,0.00,8.07,0.00,25.47,0.00,0.000,603,36.94,9.43,12
10000,539,7,49.73,0.00,1.14,0.00,35.29,0.00,0.000,628,53.25,51.93,5
10000,266,6,59.26,1.00,0.00,0.50,50.67,0.00,0.000,994,51.23,26.98,4
11000,1,4108,34.09,1.27,10.58,1.24,20.16,0.33,0.071,407,21.62,6.96,2204
11000,846,1400,22.88,0.02,8.04,0.36,13.91,0.02,0.004,355,18.02,5.71,736
11000,847,1310,27.15,0.01,10.35,0.54,15.30,0.01,0.002,537,26.43,7.81,878
11000,922,749,32.73,0.04,9.07,3.96,20.24,0.00,0.001,216,15.83,3.49,381
11000,9,669,42.14,0.90,14.22,2.51,25.11,0.18,0.057,344,23.05,7.03,414
11000,775,71,21.54,0.48,6.24,0.15,7.37,0.21,0.070,720,23.63,10.30,52
11000,980,31,32.56,0.52,3.32,1.94,25.94,0.00,0.000,1033,55.13,11.93,21
11000,97,26,47.17,0.27,1.50,0.00,42.35,0.00,0.000,1189,63.17,35.27,13
11000,950,20,31.55,0.00,7.95,0.00,23.35,0.00,0.000,468,31.00,6.94,18
11000,862,19,59.73,0.00,25.00,2.95,14.26,0.00,0.000,671,23.35,23.54,18
11000,781,14,86.92,0.00,0.00,0.00,64.86,0.00,0.000,1137,59.31,47.33,6
11000,539,9,49.06,0.00,0.00,0.00,37.56,0.00,0.000,1105,79.30,63.44,5
11000,266,7,51.64,0.43,0.00,0.71,44.71,0.00,0.000,1354,82.51,38.11,6
11000,978,6,48.81,10.50,20.33,0.00,10.83,4.67,0.833,1257,60.21,12.17,6
11000,375,5,36.45,0.00,4.20,0.00,24.40,0.00,0.000,1299,35.31,32.69,5
12000,1,3845,33.58,1.21,8.82,1.55,20.47,0.33,0.075,391,20.67,6.93,1988
12000,846,1829,25.09,0.03,8.40,0.39,15.02,0.02,0.008,380,20.29,5.19,962
12000,847,1045,28.50,0.06,10.68,0.30,16.09,0.00,0.000,518,25.09,7.32,646
12000,9,757,41.14,0.65,14.55,2.76,24.17,0.06,0.016,439,27.62,7.37,460
12000,922,509,30.90,0.02,8.35,3.33,20.21,0.00,0.002,318,19.12,3.90,240
12000,1000,187,72.83,5.67,3.28,0.94,82.26,0.05,0.005,89,26.33,5.42,76
12000,775,144,28.38,1.31,3.81,0.68,15.00,0.31,0.062,349,14.15,4.37,90
12000,862,42,79.52,0.00,33.40,2.64,18.98,0.00,0.000,637,25.36,26.99,26
12000,997,31,21.46,0.65,5.45,0.03,12.13,0.00,0.000,352,16.49,4.62,23
12000,97,26,47.67,1.12,0.96,0.15,40.46,0.04,0.000,1196,54.85,27.98,14
12000,781,15,85.45,0.00,0.00,0.00,65.47,0.00,0.000,1550,73.46,32.78,6
12000,980,14,38.97,0.43,2.21,0.00,33.21,0.00,0.000,1642,68.16,21.69,11
12000,950,8,34.54,2.12,7.12,0.00,24.75,0.00,0.000,770,43.08,6.21,7
12000,539,7,46.18,0.00,0.00,0.00,34.71,0.00,0.000,2209,137.20,98.28,7
12000,266,6,31.15,3.17,0.00,0.17,25.17,0.00,0.000,1325,82.99,64.28,6
12000,375,6,26.95,0.00,0.00,0.00,20.67,0.00,0.000,209,4.35,11.21,6
13000,1,2676,31.52,0.78,9.93,0.89,18.18,0.33,0.068,441,21.90,5.92,1394
13000,9,1441,44.70,0.70,13.90,3.38,27.15,0.03,0.010,368,24.37,5.86,808
13000,846,1297,22.74,0.13,7.98,0.34,13.82,0.02,0.003,418,21.22,4.35,730
13000,847,686,26.76,0.04,10.87,0.21,14.59,0.01,0.001,573,28.03,6.78,419
13000,922,572,29.01,0.01,7.70,3.15,18.98,0.01,0.002,336,19.76,3.71,286
13000,862,61,81.57,0.00,34.67,3.49,17.49,0.00,0.000,630,26.83,31.71,48
13000,997,31,25.55,0.23,4.71,0.39,16.71,0.13,0.032,649,32.20,4.53,28
13000,781,18,88.83,0.00,0.00,0.00,68.06,0.00,0.000,1516,78.17,46.65,4
13000,539,14,45.46,0.00,0.07,0.00,36.50,0.00,0.000,1604,87.81,62.50,11
13000,97,14,47.19,0.14,1.29,0.21,42.50,0.00,0.000,2081,83.57,63.08,10
13000,980,13,40.11,0.00,2.54,0.00,34.46,0.00,0.000,2336,89.17,44.00,11
13000,265,7,82.47,0.00,8.00,0.00,48.14,0.00,0.000,2002,71.78,57.90,7
13000,266,7,39.16,4.86,0.00,0.29,29.00,0.00,0.000,1800,88.90,95.95,7
13000,775,7,22.90,0.00,8.14,0.00,7.57,0.00,0.000,1041,33.76,8.16,5
14000,1,2556,30.65,1.08,10.41,1.34,18.14,0.30,0.068,393,21.93,4.57,1321
14000,9,1541,46.07,1.01,15.66,3.23,25.82,0.09,0.023,490,31.58,7.87,860
14000,846,1250,22.17,0.03,7.96,0.35,13.12,0.01,0.002,379,19.31,4.20,722
14000,847,562,26.44,0.00,10.67,0.22,14.57,0.00,0.000,550,27.01,6.79,381
14000,922,484,30.04,0.01,7.80,3.21,20.12,0.00,0.002,416,24.11,4.28,204
14000,997,79,23.46,0.19,7.20,0.00,12.61,0.03,0.013,477,24.39,5.05,67
14000,862,60,71.90,0.07,29.23,4.57,14.75,0.00,0.000,553,20.02,28.83,44
14000,1053,36,51.45,2.89,21.08,0.00,28.67,0.36,0.139,329,25.61,12.00,30
14000,266,31,57.91,0.81,0.00,0.16,52.10,0.00,0.000,254,11.56,13.41,12
14000,539,25,50.22,0.00,1.04,4.28,44.08,0.00,0.000,790,45.70,20.17,17
14000,1046,20,30.24,0.45,9.35,0.00,11.70,0.10,0.050,1135,45.37,9.35,17
14000,97,18,45.35,0.00,1.56,0.00,42.33,0.00,0.000,1174,52.84,30.29,8
14000,1045,11,33.64,0.00,12.09,0.00,19.64,0.00,0.000,656,32.98,4.47,8
14000,980,9,35.35,0.11,1.11,0.11,31.44,0.00,0.000,2536,92.69,56.71,8
14000,1051,7,34.41,0.00,18.00,2.57,11.14,0.00,0.000,3946,166.56,58.21,7
15000,1,2913,30.87,0.84,11.00,0.87,16.99,0.39,0.086,436,22.93,4.99,1477
15000,9,1859,43.96,0.41,14.34,2.33,26.90,0.03,0.009,483,30.87,7.43,1026
15000,846,1051,21.94,0.02,7.81,0.88,12.61,0.00,0.000,345,16.94,3.75,657
15000,922,736,29.52,0.03,8.26,3.32,19.10,0.00,0.000,315,19.36,3.09,378
15000,847,325,27.83,0.00,11.54,0.11,14.46,0.00,0.000,683,32.77,7.90,229
15000,1072,97,42.51,2.26,12.45,0.00,25.00,0.34,0.134,385,22.12,2.84,61
15000,997,67,19.21,0.16,6.31,0.00,10.16,0.07,0.015,544,24.02,6.35,54
15000,862,25,78.50,0.00,32.56,5.44,16.72,0.00,0.000,1096,46.00,43.65,23
15000,1063,20,31.88,3.30,8.15,2.65,8.35,1.40,0.400,637,25.24,8.45,20
15000,1051,13,40.51,0.00,20.38,2.92,13.85,0.00,0.000,1532,64.87,29.90,7
15000,539,12,55.43,0.00,0.00,0.00,42.50,0.00,0.000,1092,58.73,45.89,7
15000,97,12,45.52,0.00,0.83,0.00,41.33,0.00,0.000,1877,70.72,48.77,7
15000,980,9,31.93,0.00,1.22,0.44,26.11,0.00,0.000,1977,58.24,46.99,7
15000,1046,6,30.87,0.00,12.00,0.00,11.00,0.00,0.000,1177,47.34,6.49,6
16000,1,3055,32.11,0.91,11.83,1.25,17.99,0.33,0.083,429,23.72,4.39,1585
16000,9,2365,42.99,0.65,13.86,2.91,26.19,0.09,0.029,507,32.57,7.24,1344
16000,1081,1017,36.82,0.22,11.81,0.06,9.34,0.06,0.016,424,10.74,15.30,601
16000,846,682,19.84,0.07,7.54,0.29,11.08,0.01,0.003,384,17.60,3.99,380
16000,922,452,28.59,0.05,7.60,3.21,18.60,0.01,0.002,443,24.79,4.87,262
16000,1072,216,41.42,3.79,13.64,0.04,22.06,0.91,0.255,240,18.40,4.53,158
16000,847,153,25.93,0.00,11.11,0.05,13.20,0.00,0.000,903,40.97,11.95,123
16000,997,31,25.43,0.00,7.61,0.39,12.90,0.00,0.000,335,17.36,1.97,26
16000,1063,24,28.13,1.42,8.58,2.29,8.42,0.83,0.125,831,32.17,14.09,22
16000,1083,19,86.30,2.21,12.89,0.00,63.32,0.26,0.053,731,54.18,6.92,15
16000,97,12,45.59,0.08,0.08,0.00,43.08,0.00,0.000,1295,52.97,24.15,7
16000,781,8,73.53,0.00,0.00,0.00,57.88,0.00,0.000,1248,44.84,40.37,3
16000,539,8,31.44,0.00,1.00,0.00,23.75,0.00,0.000,1069,41.56,26.68,6
16000,1051,5,33.53,0.00,14.60,2.20,13.60,0.00,0.000,2446,78.34,41.73,4
17000,1,2889,28.46,0.49,9.74,0.69,16.15,0.16,0.037,483,24.74,4.12,1348
17000,9,2455,43.30,0.47,13.95,2.79,26.38,0.04,0.011,493,32.17,5.53,1364
17000,1081,940,38.43,0.15,11.60,0.01,10.39,0.04,0.015,526,13.48,18.88,628
17000,846,818,19.15,0.07,7.51,0.60,11.04,0.01,0.002,324,15.03,3.44,421
17000,922,465,29.36,0.01,8.79,3.68,17.71,0.01,0.002,422,24.12,5.16,274
17000,1100,176,65.02,0.07,9.14,0.02,38.96,0.11,0.023,1113,56.68,28.85,92
17000,847,80,29.41,0.00,10.61,0.03,17.05,0.00,0.000,803,35.02,12.27,61
17000,1072,71,35.70,2.69,10.75,0.00,19.45,0.37,0.169,457,24.68,3.42,56
17000,1083,33,85.71,5.27,9.30,0.00,59.94,0.03,0.000,733,66.28,15.24,24
17000,539,10,15.00,0.00,0.70,0.00,11.30,0.00,0.000,1636,55.27,28.65,6
17000,997,6,17.76,0.00,3.83,0.00,10.33,0.00,0.000,467,19.47,2.73,6
17000,97,5,51.34,0.00,0.60,0.00,46.20,0.00,0.000,2151,70.33,45.73,5
18000,1,3666,33.64,0.95,11.13,0.94,19.66,0.33,0.086,415,23.76,4.06,1852
18000,9,2493,43.69,0.46,12.96,2.94,28.19,0.06,0.020,531,34.63,6.78,1409
18000,922,905,29.57,0.34,7.02,4.50,19.80,0.06,0.018,322,19.56,5.45,486
18000,1081,694,43.46,0.21,11.72,0.06,12.39,0.09,0.029,613,17.42,18.23,494
18000,846,462,16.27,0.06,6.32,0.24,8.72,0.02,0.004,468,18.78,5.31,250
18000,1100,161,60.59,0.01,12.35,0.06,33.10,0.03,0.006,808,40.48,17.41,83
18000,1072,31,38.56,1.90,17.32,0.00,16.61,0.23,0.097,910,37.81,12.67,29
18000,847,25,26.00,0.00,11.96,0.12,12.72,0.00,0.000,525,22.16,6.42,17
18000,1083,14,92.66,1.64,9.21,0.00,72.07,0.07,0.000,1684,102.72,36.41,12
18000,980,12,44.73,0.00,0.00,0.00,36.00,0.00,0.000,567,18.90,9.81,4
19000,1,3502,34.93,0.71,10.80,0.50,20.81,0.20,0.054,435,24.03,4.77,1734
19000,9,1872,40.92,0.31,13.30,2.68,25.07,0.04,0.012,638,38.13,7.26,1094
19000,1081,772,47.77,0.17,10.13,0.04,17.13,0.07,0.021,627,19.65,16.30,512
19000,846,685,31.22,0.08,5.20,0.89,23.09,0.02,0.006,365,18.28,5.53,286
19000,922,374,28.15,0.00,9.09,3.14,16.68,0.00,0.000,499,25.54,6.21,266
19000,1100,157,61.35,0.06,10.29,0.03,33.85,0.04,0.013,1066,53.92,23.53,91
19000,1135,55,88.75,2.00,28.15,6.13,41.24,0.31,0.055,943,67.31,9.73,38
19000,1083,26,137.55,24.50,7.96,0.00,60.12,1.19,0.269,1094,78.36,14.64,18
19000,1110,13,35.47,0.00,8.46,0.00,15.85,0.00,0.000,626,30.60,7.53,8
19000,980,10,45.24,0.00,0.00,0.00,36.50,0.00,0.000,961,32.49,21.40,5
19000,847,9,25.66,0.00,9.33,0.00,15.11,0.00,0.000,981,37.79,8.53,7
19000,1072,9,37.89,2.89,13.44,0.00,17.33,0.44,0.222,997,31.69,16.28,8
20000,1,3011,30.86,0.36,10.71,0.59,18.25,0.10,0.031,458,25.06,3.86,1523
20000,9,1999,42.33,0.65,11.19,2.37,29.30,0.06,0.018,548,35.26,8.41,1122
20000,922,742,33.93,0.02,5.44,1.75,27.44,0.00,0.000,249,17.33,5.88,362
20000,846,712,18.38,0.06,7.20,0.64,9.85,0.03,0.007,356,14.60,5.12,327
20000,1081,651,42.11,0.27,12.02,0.03,11.68,0.15,0.043,619,17.03,18.37,410
20000,1135,52,92.60,0.83,32.35,1.85,41.58,0.10,0.019,812,54.46,6.41,36
20000,1100,50,58.44,0.04,9.18,0.02,32.90,0.16,0.040,2065,81.95,44.67,37
20000,1083,43,136.78,20.07,12.26,0.00,63.72,0.23,0.070,851,63.53,6.34,22
20000,1072,13,28.15,1.00,6.92,0.00,19.46,0.00,0.000,98,6.61,2.85,5
20000,847,7,32.83,0.00,14.43,0.00,15.29,0.00,0.000,1048,37.73,9.83,4
20000,980,7,51.62,0.00,0.00,0.00,41.43,0.00,0.000,1084,35.84,28.08,5
20000,1110,6,36.25,0.00,8.00,0.00,17.67,0.00,0.000,617,30.01,7.48,5
21000,1,3373,32.20,0.37,10.97,0.53,18.76,0.12,0.040,421,23.52,3.74,1726
21000,846,1627,13.96,0.08,5.28,0.80,7.76,0.01,0.004,228,9.29,3.80,599
21000,9,1567,43.02,0.84,12.18,2.51,26.76,0.05,0.016,519,32.25,6.76,969
21000,1081,588,39.37,0.58,11.02,0.20,10.65,0.10,0.029,525,13.93,16.25,335
21000,1135,354,59.62,0.58,9.92,0.09,46.61,0.04,0.008,207,24.73,7.43,208
21000,922,316,27.72,0.04,8.36,1.57,17.59,0.01,0.003,382,19.91,4.42,208
21000,1100,42,74.15,1.86,16.74,0.00,34.26,0.19,0.048,720,26.83,10.62,21
21000,1083,17,121.05,15.35,5.71,0.06,65.24,0.29,0.059,912,63.23,5.65,15
21000,1072,14,19.66,0.07,6.43,0.00,12.29,0.14,0.071,463,20.14,8.30,12
21000,781,5,69.54,0.00,0.00,0.00,55.00,0.00,0.000,2581,73.59,53.71,4
21000,980,5,50.34,0.00,0.00,0.00,40.40,0.00,0.000,2430,72.74,42.57,4
22000,1,3540,32.30,0.30,10.92,0.65,19.21,0.10,0.029,429,24.38,3.62,1697
22000,846,2317,15.80,0.05,5.00,0.69,10.20,0.02,0.006,240,10.34,3.61,819
22000,9,1414,44.02,0.29,12.91,2.80,27.69,0.04,0.010,429,27.89,7.32,913
22000,922,1129,31.04,0.10,9.15,1.40,18.74,0.05,0.016,198,13.90,6.33,728
22000,1081,388,36.07,0.31,10.44,0.24,9.85,0.07,0.018,579,15.33,15.60,227
22000,1179,161,43.17,2.04,13.36,0.00,11.69,0.45,0.106,380,14.37,10.86,95
22000,1182,123,36.21,1.07,13.64,0.09,20.72,0.38,0.098,251,18.88,5.87,106
22000,1135,20,93.26,0.00,47.65,0.85,29.35,0.00,0.000,723,36.24,29.90,15
23000,1,3676,31.63,0.40,10.96,0.63,18.13,0.09,0.027,443,24.68,4.24,1859
23000,846,2575,17.16,0.09,6.09,0.55,10.37,0.02,0.004,271,11.77,4.47,1178
23000,9,1308,44.83,0.60,12.30,2.86,28.63,0.03,0.008,419,27.22,6.34,745
23000,1188,616,35.38,0.01,11.32,0.00,6.97,0.00,0.002,388,7.71,15.15,396
23000,922,286,28.03,0.00,9.16,1.73,17.29,0.00,0.000,383,20.45,3.34,190
23000,1081,255,34.83,0.26,10.86,0.15,8.75,0.08,0.024,642,16.60,17.38,160
23000,1179,129,61.44,3.08,13.03,0.14,24.22,0.52,0.132,344,17.05,8.49,75
23000,1191,109,36.72,0.31,12.68,6.53,24.25,0.16,0.037,369,26.70,6.26,56
23000,1182,22,36.07,0.64,18.32,0.91,16.91,0.27,0.045,390,23.03,3.49,19
24000,1,3860,30.22,0.26,10.08,0.63,18.33,0.08,0.023,446,24.67,3.21,1858
24000,846,2304,15.31,0.07,5.82,0.64,8.70,0.01,0.003,274,11.50,3.64,861
24000,9,1878,52.58,1.23,11.57,2.50,33.65,0.07,0.019,413,30.65,9.44,1087
24000,1188,765,37.67,0.01,9.80,0.04,9.67,0.00,0.000,438,10.67,13.96,489
