step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,crowd_max,wasted,intake_per_gut
540000,2601,1.322,0.032,5.32,507208,493790,252,35,12887,14555,1630053.9,1124.0,0.988,0.002,0.002,0.004,0.005,647,12.39,9.03,0.84,3.94,0.34,2.25,0.32,2.58,10.90,6.98,0.02,0.26,0.015,0.093,602,0.068,0.473,0.015,0.000,0.512,506853,506402,2,0.752,0.000,0.035,1582847,0.020,0.258,0.001,163.42,138727,163,0.077,0.657,0.001,902941,1.29,15.84,0.003,0.024,0.005,6,9,22,64,445,30,0.08,0.0058
550000,2390,1.361,0.044,6.07,532134,520240,325,20,11760,8524,1613151.9,687.6,0.988,0.002,0.003,0.003,0.003,507,14.49,9.32,0.45,2.70,0.14,1.42,0.59,3.18,13.32,8.22,0.01,0.20,0.005,0.052,549,0.110,0.448,0.002,0.001,0.549,531641,530803,1,1.000,0.000,0.104,1151495,0.017,0.366,0.002,163.38,156978,192,0.081,0.650,0.002,845818,1.17,14.46,0.006,0.034,0.003,6,12,26,64,426,29,0.13,0.0051
560000,2334,1.415,0.017,6.77,504156,493171,331,7,10703,7083,1629721.8,389.7,0.985,0.003,0.003,0.005,0.004,564,15.04,10.29,0.09,1.22,0.33,1.82,0.64,3.65,13.98,9.36,0.01,0.25,0.016,0.087,558,0.069,0.452,0.002,0.000,0.546,503567,502769,1,0.428,0.572,0.100,2336255,0.016,0.175,0.000,163.34,148009,91,0.055,0.571,0.000,812938,1.02,13.44,0.007,0.003,0.002,6,13,27,64,434,29,0.16,0.0050
570000,2498,1.350,0.031,6.57,521036,506356,173,27,14316,5922,1638274.5,613.5,0.980,0.004,0.003,0.007,0.007,476,13.79,8.73,0.12,1.47,0.26,2.14,0.88,3.57,12.53,7.50,0.01,0.18,0.012,0.086,607,0.051,0.462,0.002,0.000,0.536,520554,519521,1,0.466,0.534,0.124,2547233,0.019,0.283,0.001,163.36,160463,166,0.104,0.556,0.000,1077541,1.04,13.64,0.003,0.032,0.002,6,12,24,64,454,29,0.15,0.0052
580000,2462,1.333,0.035,6.04,512545,497614,407,14,14546,6362,1642162.9,526.7,0.983,0.003,0.003,0.006,0.005,516,13.63,8.86,0.39,2.21,0.42,2.73,0.61,3.32,12.21,7.84,0.02,0.26,0.021,0.115,717,0.064,0.466,0.004,0.001,0.529,512155,511229,1,0.713,0.287,0.082,2170267,0.023,0.314,0.002,163.36,156750,32,0.083,0.786,0.001,984903,1.13,13.43,0.006,0.026,0.006,6,12,24,64,425,32,0.15,0.0055
590000,2329,1.407,0.022,5.62,521933,506828,395,6,14837,6554,1636630.0,280.1,0.986,0.004,0.003,0.005,0.002,538,15.13,10.21,0.39,2.36,0.15,1.35,0.59,3.29,14.00,9.67,0.01,0.16,0.007,0.063,653,0.049,0.458,0.005,0.001,0.536,521519,520806,1,1.000,0.000,0.071,1531545,0.022,0.188,0.000,163.39,152556,132,0.043,0.667,0.001,911095,1.13,12.48,0.007,0.010,0.003,6,13,27,64,455,26,0.11,0.0050
600000,2644,1.298,0.030,4.96,502120,488306,247,13,13239,7292,1631327.2,484.2,0.984,0.004,0.003,0.006,0.002,625,11.82,7.58,0.18,1.56,0.16,1.56,0.39,2.34,11.10,7.08,0.00,0.12,0.010,0.087,556,0.088,0.479,0.000,0.000,0.521,501734,501074,1,1.000,0.000,0.045,1108345,0.031,0.268,0.001,163.43,139952,32,0.066,0.846,0.000,1000552,1.07,14.42,0.001,0.005,0.002,6,10,19,64,459,30,0.07,0.0056
610000,2346,1.367,0.029,5.83,529608,513849,329,116,15612,11739,1637764.1,841.7,0.987,0.003,0.003,0.005,0.001,589,14.50,9.79,0.40,1.91,0.30,2.02,0.38,2.94,13.42,8.94,0.04,0.39,0.014,0.086,710,0.068,0.462,0.014,0.004,0.520,529269,528648,1,0.727,0.273,0.034,1013526,0.035,0.250,0.001,163.43,143681,371,0.072,0.466,0.007,1101116,1.13,13.43,0.007,0.126,0.009,5,13,25,64,439,28,0.07,0.0052
620000,1772,1.660,0.023,4.97,425788,408908,152,7288,10014,1828400,1615572.8,134260.0,0.930,0.007,0.006,0.031,0.025,674,22.81,17.40,4.12,9.77,1.07,3.24,0.75,3.57,16.87,15.73,0.37,1.14,0.035,0.102,990,0.066,0.497,0.144,0.011,0.347,425497,423020,1,0.957,0.043,0.087,1254038,0.037,0.249,0.001,163.23,125173,228,0.073,0.364,0.085,11972621,2.10,10.59,0.035,0.524,0.103,6,16,51,64,348,26,0.27,0.0054
630000,1708,1.827,0.027,5.09,346422,330678,140,9003,6665,3051771,1620678.2,211248.9,0.869,0.009,0.007,0.059,0.056,816,24.61,18.37,6.00,10.75,1.37,4.14,0.53,3.43,16.72,12.70,0.35,1.12,0.034,0.100,683,0.108,0.466,0.170,0.016,0.347,345900,342325,2,0.891,0.069,0.060,1145587,0.057,0.270,0.001,162.52,95126,123,0.069,0.399,0.061,19515733,2.38,9.79,0.069,0.507,0.097,7,20,56,64,376,22,0.99,0.0057
640000,1668,1.827,0.022,6.70,403113,381230,224,13635,8064,3263785,1599905.9,243344.9,0.862,0.005,0.005,0.063,0.064,564,23.60,19.33,7.13,12.51,2.93,6.23,0.58,3.25,12.96,12.93,1.00,1.69,0.081,0.146,914,0.141,0.514,0.297,0.010,0.179,402553,399092,1,0.599,0.401,0.088,1217341,0.048,0.256,0.001,161.18,132287,114,0.075,0.518,0.147,28421418,2.72,9.90,0.065,0.755,0.285,6,16,56,64,416,33,2.32,0.0074
650000,1554,2.023,0.048,7.83,218308,200056,39,17532,795,5331285,1627787.5,361412.2,0.603,0.007,0.006,0.192,0.192,667,25.53,19.42,8.56,11.28,2.65,5.62,1.31,3.75,13.01,13.58,1.09,1.78,0.071,0.125,867,0.075,0.382,0.472,0.017,0.129,217464,211862,3,0.247,0.325,0.237,1974125,0.054,0.428,0.003,159.97,80212,90,0.068,0.526,0.105,51371326,3.08,9.02,0.085,0.849,0.292,8,17,61,64,364,24,3.53,0.0081
660000,1891,1.800,0.031,8.25,271273,260683,126,8495,1632,4580786,1635214.0,291874.8,0.749,0.007,0.004,0.121,0.119,552,19.70,15.79,7.08,9.87,1.74,4.33,0.50,2.56,10.38,10.55,0.78,1.54,0.055,0.117,985,0.066,0.433,0.381,0.008,0.178,270608,266614,5,0.489,0.008,0.092,1681059,0.041,0.304,0.001,161.76,105951,150,0.064,0.471,0.094,42203719,2.98,10.28,0.046,0.664,0.234,7,14,44,64,417,22,1.75,0.0083
670000,1936,1.816,0.039,8.24,346930,338050,311,4988,3536,3164214,1629899.5,221630.4,0.856,0.007,0.004,0.068,0.066,444,19.08,14.04,8.26,10.38,1.48,4.00,0.27,1.57,9.07,7.24,0.66,1.40,0.049,0.113,1107,0.052,0.348,0.462,0.025,0.165,346333,341845,2,0.489,0.370,0.057,1532708,0.029,0.371,0.003,162.28,136597,133,0.070,0.563,0.105,34119296,3.30,9.97,0.022,0.751,0.204,7,15,40,64,413,26,1.23,0.0093
680000,1792,1.907,0.046,8.27,311199,300776,166,8477,1924,3008147,1645844.6,225839.6,0.833,0.008,0.004,0.079,0.076,469,22.03,16.69,8.91,10.73,1.66,4.76,0.64,3.33,10.82,10.51,0.73,1.51,0.056,0.124,1022,0.073,0.345,0.457,0.024,0.174,310572,305959,3,0.691,0.103,0.074,1377067,0.029,0.431,0.004,161.90,122925,123,0.075,0.498,0.090,34744957,3.50,9.59,0.042,0.754,0.216,8,16,51,64,392,22,1.61,0.0085
690000,2138,1.593,0.031,7.99,319433,309605,259,7308,1915,2831420,1658039.8,202588.4,0.854,0.008,0.004,0.068,0.067,502,17.18,12.67,5.69,8.10,0.98,4.15,0.46,2.98,10.05,7.17,0.39,1.18,0.038,0.119,945,0.050,0.436,0.260,0.026,0.278,318806,314708,4,0.727,0.008,0.051,1427224,0.030,0.265,0.001,162.36,121456,96,0.072,0.587,0.078,33948926,2.65,11.55,0.015,0.594,0.113,6,15,32,64,427,25,1.14,0.0077
700000,2272,1.550,0.028,7.16,352516,343132,252,5353,3645,2875413,1652676.8,199506.4,0.862,0.008,0.004,0.062,0.065,500,15.68,10.78,5.05,6.89,1.03,4.82,0.55,2.68,9.05,5.37,0.27,1.04,0.035,0.130,942,0.106,0.406,0.261,0.032,0.301,351931,348492,4,0.879,0.000,0.082,1939448,0.028,0.280,0.001,162.94,120803,109,0.069,0.569,0.059,34488919,2.50,11.68,0.006,0.579,0.070,6,14,27,64,441,25,0.57,0.0080
710000,2393,1.442,0.038,7.26,414825,404110,401,4739,5454,2838945,1625153.8,199798.9,0.888,0.008,0.004,0.049,0.052,494,13.69,11.82,3.09,6.79,0.90,3.91,0.63,3.65,9.08,5.57,0.32,1.13,0.030,0.103,752,0.190,0.501,0.158,0.015,0.327,414403,411518,2,0.597,0.324,0.063,1430547,0.032,0.325,0.002,162.81,135080,186,0.070,0.508,0.047,31872088,1.79,13.29,0.014,0.492,0.083,4,8,26,64,440,30,0.69,0.0075
720000,2406,1.402,0.033,6.61,479296,466568,285,716,11714,2040467,1612054.4,141203.8,0.911,0.008,0.004,0.037,0.040,461,12.03,10.16,1.47,4.72,0.93,3.98,0.91,4.88,8.73,5.15,0.32,1.10,0.037,0.113,679,0.213,0.586,0.103,0.010,0.302,478870,475401,3,0.679,0.002,0.077,1455462,0.033,0.340,0.002,163.35,149471,265,0.069,0.461,0.044,27373967,1.38,14.11,0.009,0.495,0.086,4,8,23,64,444,24,0.16,0.0077
730000,2473,1.386,0.033,7.25,494360,477903,296,1638,14456,2155055,1597867.0,151256.0,0.921,0.004,0.003,0.036,0.036,441,12.46,10.99,1.49,5.32,1.12,4.50,0.54,3.47,9.31,5.51,0.33,1.19,0.034,0.109,611,0.343,0.567,0.082,0.012,0.339,494010,491618,3,0.709,0.000,0.063,1437709,0.032,0.291,0.001,163.22,159331,302,0.070,0.434,0.052,27099410,1.31,13.39,0.014,0.519,0.075,6,8,24,64,453,28,0.28,0.0069
740000,2663,1.349,0.038,7.02,484178,469242,423,1245,13078,2847640,1602994.6,208818.6,0.903,0.004,0.003,0.044,0.046,421,11.11,10.17,1.57,5.43,0.88,3.53,0.48,3.26,8.19,5.26,0.30,1.10,0.033,0.106,619,0.348,0.567,0.079,0.015,0.339,483754,481108,3,0.683,0.000,0.044,1112853,0.035,0.327,0.002,163.25,159646,287,0.073,0.536,0.047,33028000,1.37,14.47,0.006,0.502,0.074,4,8,22,64,456,34,0.25,0.0074
750000,2502,1.372,0.028,5.91,486911,472693,344,757,13278,2438288,1611771.1,174880.2,0.917,0.004,0.003,0.037,0.039,468,12.47,10.76,1.85,5.88,0.69,3.19,0.44,3.12,9.49,6.55,0.25,0.99,0.020,0.079,611,0.300,0.534,0.083,0.016,0.367,486545,484655,3,0.683,0.000,0.044,1101543,0.033,0.282,0.001,163.37,143654,317,0.072,0.568,0.052,27148464,1.47,13.37,0.009,0.492,0.065,4,8,24,64,397,39,0.13,0.0068
760000,1903,1.672,0.044,6.98,486509,471330,389,4629,10760,2003120,1610762.9,148825.0,0.931,0.004,0.003,0.030,0.032,486,19.44,15.64,4.98,10.36,1.27,4.02,1.21,3.78,12.00,10.36,0.52,1.34,0.038,0.102,893,0.133,0.476,0.217,0.017,0.291,486132,484494,2,0.631,0.065,0.219,2781956,0.015,0.353,0.002,162.49,142320,154,0.074,0.534,0.087,23741118,2.25,10.17,0.024,0.487,0.148,6,13,46,64,388,25,1.01,0.0071
770000,2312,1.523,0.063,7.62,380888,370731,190,4174,5384,1928613,1619870.0,137332.0,0.906,0.005,0.004,0.041,0.044,564,15.33,11.74,4.01,8.04,0.61,2.93,0.96,3.14,9.76,7.37,0.22,0.86,0.020,0.082,905,0.110,0.490,0.149,0.016,0.345,380364,377249,5,0.620,0.000,0.204,3959938,0.016,0.459,0.003,162.35,125373,123,0.071,0.458,0.060,20919468,2.19,12.11,0.006,0.391,0.070,5,12,29,64,436,25,1.15,0.0072
780000,2042,1.621,0.044,6.95,315848,301990,95,10199,3834,3180874,1619450.5,227290.5,0.841,0.006,0.006,0.071,0.076,691,18.68,16.22,4.96,9.08,0.93,3.67,0.70,3.33,12.09,12.21,0.32,1.04,0.025,0.089,922,0.112,0.524,0.188,0.016,0.273,315238,310858,4,0.731,0.043,0.092,1434280,0.043,0.386,0.003,161.76,101582,142,0.071,0.502,0.060,27816890,2.40,11.27,0.039,0.544,0.096,6,11,48,64,392,25,1.74,0.0066
790000,1989,1.642,0.040,6.12,355807,346013,183,5429,4235,2926599,1621575.8,196922.0,0.883,0.005,0.004,0.051,0.056,696,18.51,14.21,4.34,8.49,1.48,4.51,0.34,2.07,12.35,9.18,0.47,1.28,0.038,0.108,929,0.111,0.472,0.219,0.024,0.286,355221,351335,2,0.746,0.241,0.067,1308105,0.047,0.360,0.002,162.35,115438,165,0.067,0.558,0.068,25367508,2.09,11.05,0.022,0.671,0.133,6,14,39,64,408,31,1.16,0.0066
800000,2302,1.489,0.036,5.78,380945,369256,93,4181,7102,3012115,1619068.1,200118.3,0.891,0.008,0.004,0.047,0.050,715,14.94,13.67,2.63,7.35,1.10,4.21,0.25,1.80,10.97,8.77,0.26,1.03,0.027,0.097,687,0.139,0.526,0.091,0.009,0.374,380367,377241,1,0.666,0.334,0.036,914918,0.041,0.324,0.002,162.48,123989,163,0.066,0.445,0.034,22673113,1.67,13.04,0.020,0.419,0.068,4,10,32,64,427,28,1.02,0.0064
810000,2154,1.495,0.056,4.96,434949,418734,180,3692,12491,2370888,1609153.2,148876.3,0.922,0.007,0.005,0.032,0.034,775,16.42,14.28,2.40,7.89,1.36,4.73,0.30,2.29,12.36,10.65,0.31,1.13,0.038,0.121,608,0.215,0.542,0.083,0.009,0.366,434446,432209,1,0.977,0.023,0.034,836748,0.045,0.461,0.004,162.65,121872,189,0.063,0.434,0.058,15461805,1.59,11.87,0.026,0.387,0.075,6,9,36,64,407,25,0.85,0.0060
820000,2299,1.377,0.074,4.71,454474,438807,128,2271,13123,2394324,1614754.9,154032.1,0.930,0.003,0.004,0.030,0.033,758,13.24,12.70,2.28,7.74,1.53,5.30,0.16,1.43,9.27,7.29,0.27,1.05,0.046,0.152,660,0.186,0.555,0.074,0.004,0.367,453998,452860,1,1.000,0.000,0.025,666718,0.050,0.519,0.005,162.74,120652,217,0.064,0.583,0.054,18531013,1.57,13.42,0.017,0.360,0.067,4,8,30,64,426,25,0.76,0.0076
830000,2029,1.543,0.057,5.21,443233,423165,228,7069,13041,2542706,1629732.8,180055.1,0.922,0.004,0.004,0.034,0.035,807,18.98,15.31,3.89,8.91,1.63,5.41,0.30,2.10,13.16,11.76,0.34,1.07,0.053,0.153,899,0.108,0.437,0.166,0.013,0.384,442734,440527,2,0.812,0.110,0.037,780574,0.045,0.446,0.003,162.06,113688,157,0.071,0.509,0.077,18660930,2.01,11.13,0.026,0.369,0.101,6,12,42,64,399,28,1.44,0.0061
840000,2161,1.494,0.078,5.35,403511,387717,223,5354,10085,2455655,1599831.2,160262.4,0.917,0.004,0.003,0.038,0.037,819,16.47,15.66,2.81,7.69,1.22,4.73,0.35,2.22,12.09,11.59,0.35,1.18,0.034,0.110,645,0.180,0.486,0.126,0.005,0.383,402848,399657,1,0.843,0.157,0.047,812254,0.048,0.516,0.006,162.02,112306,152,0.065,0.523,0.050,16647880,1.68,13.85,0.033,0.280,0.092,5,9,43,64,408,30,1.48,0.0061
850000,2103,1.593,0.062,6.08,424590,410812,220,3254,10362,1686661,1639513.9,111579.2,0.935,0.006,0.004,0.027,0.028,730,18.07,15.65,2.92,9.49,0.71,3.47,0.39,2.31,14.05,10.65,0.08,0.53,0.020,0.096,626,0.102,0.454,0.065,0.005,0.476,423919,421454,3,0.874,0.109,0.048,963704,0.042,0.434,0.003,162.47,129585,206,0.066,0.487,0.010,12186321,1.75,11.76,0.023,0.137,0.027,6,12,48,64,438,30,1.04,0.0055
860000,2037,1.547,0.044,5.87,443247,432519,223,747,9824,1187033,1636240.5,66581.5,0.950,0.008,0.005,0.019,0.018,688,18.07,14.05,2.28,7.60,0.83,3.34,0.68,3.65,14.28,10.35,0.21,0.91,0.024,0.092,623,0.072,0.481,0.072,0.001,0.447,442633,440626,1,0.865,0.135,0.075,1145705,0.040,0.356,0.002,162.99,144662,144,0.056,0.483,0.032,7278166,1.56,10.88,0.021,0.179,0.052,7,13,39,64,432,25,0.51,0.0056
870000,2411,1.361,0.036,5.82,444143,431382,236,1832,10319,1322373,1622701.1,82544.7,0.945,0.007,0.006,0.021,0.021,799,13.62,12.02,0.95,4.29,0.86,4.62,0.22,1.59,11.58,10.07,0.14,0.77,0.031,0.120,825,0.046,0.513,0.052,0.005,0.430,443624,441849,1,0.693,0.307,0.039,978056,0.042,0.303,0.002,163.14,132303,222,0.062,0.431,0.033,9205976,1.25,13.96,0.015,0.217,0.041,4,10,28,64,443,29,0.37,0.0058
880000,2256,1.411,0.065,6.35,446550,434190,197,3405,8913,1164837,1639482.1,74519.8,0.947,0.006,0.004,0.022,0.021,769,15.74,12.99,1.19,5.79,0.96,4.59,0.13,1.22,13.47,10.69,0.14,0.75,0.031,0.124,641,0.099,0.473,0.052,0.002,0.473,445998,444261,2,0.309,0.653,0.017,687845,0.033,0.490,0.005,162.82,143019,132,0.064,0.450,0.030,9072348,1.28,12.15,0.017,0.180,0.039,6,11,33,64,415,33,0.68,0.0054
890000,2027,1.584,0.061,7.07,431077,420685,203,2998,7420,1702565,1624055.9,102858.2,0.939,0.004,0.003,0.027,0.026,693,18.88,16.32,3.52,8.92,1.33,4.51,0.12,1.28,13.90,12.59,0.36,1.17,0.043,0.124,817,0.040,0.457,0.149,0.008,0.386,430429,428203,3,0.413,0.199,0.022,477444,0.047,0.469,0.004,162.52,147982,157,0.060,0.407,0.046,12050845,1.88,11.45,0.045,0.327,0.092,6,13,48,64,388,29,0.98,0.0058
900000,1773,1.688,0.071,6.47,393096,382543,253,1881,8673,2870001,1631034.8,153544.8,0.903,0.006,0.003,0.044,0.044,751,21.98,18.39,2.92,8.10,1.85,5.18,0.28,2.22,16.94,15.89,0.42,1.28,0.066,0.157,710,0.073,0.476,0.149,0.006,0.369,392443,388153,4,0.702,0.207,0.033,1084390,0.028,0.501,0.005,162.97,129566,238,0.053,0.443,0.050,17429597,1.72,11.66,0.072,0.334,0.104,6,15,59,64,394,22,0.53,0.0054
910000,1868,1.646,0.076,6.99,361761,349601,145,4233,7687,2215866,1621412.6,134871.8,0.912,0.009,0.005,0.037,0.037,788,20.64,16.75,2.37,7.45,2.05,6.09,0.49,2.43,15.74,12.74,0.19,0.91,0.055,0.145,677,0.072,0.519,0.076,0.006,0.399,361121,356665,6,0.639,0.000,0.101,1407923,0.031,0.539,0.005,162.94,113343,161,0.061,0.396,0.035,14183157,1.62,11.49,0.060,0.355,0.047,6,15,50,64,373,25,0.56,0.0055
920000,1854,1.739,0.029,6.65,364392,353618,208,3805,6775,2240401,1628967.9,130747.8,0.915,0.007,0.004,0.036,0.037,818,21.00,17.50,5.66,12.14,1.85,5.29,0.17,1.82,13.32,10.36,0.37,1.19,0.060,0.155,705,0.124,0.451,0.146,0.013,0.390,363859,359418,4,0.607,0.026,0.024,1330276,0.037,0.319,0.002,162.92,108114,210,0.058,0.419,0.040,13917274,2.40,11.14,0.058,0.332,0.097,6,12,51,64,321,26,0.58,0.0066
930000,1963,1.680,0.060,6.21,377843,366842,243,2388,8261,1766554,1629191.4,113271.1,0.931,0.006,0.005,0.028,0.029,890,19.83,17.04,5.86,10.68,1.36,4.66,0.18,1.51,12.44,10.02,0.29,1.03,0.037,0.123,801,0.153,0.430,0.170,0.006,0.393,377279,373078,5,0.629,0.044,0.030,785487,0.034,0.436,0.003,162.67,106556,124,0.064,0.606,0.026,11634055,2.39,10.98,0.028,0.334,0.087,6,12,51,64,337,28,0.83,0.0067
940000,2265,1.450,0.070,6.08,410369,400248,221,1531,8067,2155051,1636461.9,134324.6,0.931,0.005,0.006,0.029,0.029,803,14.84,13.53,2.12,6.27,1.61,5.52,0.45,2.70,10.65,9.20,0.27,1.04,0.047,0.139,822,0.094,0.500,0.125,0.012,0.364,409831,406294,1,0.642,0.358,0.050,1095683,0.039,0.466,0.004,162.89,125515,204,0.062,0.519,0.049,13510311,1.51,12.71,0.015,0.373,0.070,4,10,35,64,416,25,0.62,0.0068
950000,2352,1.403,0.111,5.05,434814,422479,279,3021,8948,2465068,1638594.0,156124.5,0.932,0.003,0.003,0.031,0.031,848,14.40,12.64,1.58,5.59,1.53,5.67,0.32,2.13,10.97,8.05,0.26,1.08,0.044,0.142,726,0.116,0.520,0.073,0.015,0.392,434414,432086,1,0.969,0.031,0.055,1111814,0.032,0.618,0.008,162.76,123732,156,0.063,0.455,0.047,15884005,1.35,12.88,0.015,0.384,0.060,5,11,33,64,421,29,0.75,0.0064
960000,2340,1.404,0.088,5.74,473923,463109,255,890,9681,2127156,1635591.8,145972.1,0.940,0.002,0.002,0.028,0.027,868,14.59,12.24,1.25,4.92,2.05,6.33,0.37,2.54,10.92,6.50,0.28,1.15,0.062,0.170,743,0.087,0.530,0.054,0.010,0.406,473458,472408,1,0.708,0.292,0.057,1473294,0.034,0.504,0.004,163.12,128146,130,0.069,0.746,0.042,15986310,1.26,12.04,0.012,0.415,0.062,5,11,31,64,422,32,0.38,0.0064
970000,2463,1.393,0.055,5.57,467123,455923,187,1423,9467,2350841,1604990.9,163851.1,0.933,0.002,0.002,0.031,0.032,764,12.48,11.68,1.62,5.53,1.83,5.74,0.38,2.31,8.65,5.71,0.39,1.27,0.058,0.153,712,0.168,0.590,0.084,0.024,0.302,466723,465185,1,1.000,0.000,0.058,1299613,0.037,0.381,0.002,163.12,139811,206,0.070,0.626,0.067,19458930,1.34,13.35,0.011,0.724,0.094,4,8,26,64,448,33,0.38,0.0075
980000,2509,1.374,0.072,5.13,463040,450609,375,2906,9104,3258073,1601022.9,232545.6,0.911,0.002,0.001,0.042,0.044,827,11.72,11.19,1.37,5.12,1.40,5.25,0.42,2.66,8.53,5.68,0.28,1.08,0.044,0.138,572,0.241,0.574,0.074,0.017,0.336,462681,461257,1,0.732,0.268,0.059,1094679,0.034,0.445,0.004,163.10,126093,178,0.071,0.641,0.046,29862478,1.29,13.70,0.010,0.654,0.069,3,8,24,64,426,28,0.40,0.0075
990000,2478,1.408,0.077,5.31,480056,465225,406,1688,12768,2446087,1607501.5,179256.5,0.931,0.002,0.002,0.032,0.033,846,12.75,12.35,1.54,5.62,1.54,5.46,0.40,2.03,9.27,7.56,0.29,1.13,0.042,0.136,675,0.156,0.566,0.069,0.014,0.351,479649,477836,1,0.953,0.047,0.123,1079160,0.030,0.454,0.004,163.11,132044,228,0.073,0.543,0.059,24138303,1.36,13.50,0.012,0.619,0.065,5,8,30,64,429,29,0.39,0.0070
1000000,2013,1.562,0.079,4.71,412330,397067,189,7363,8176,3954989,1599426.0,285621.4,0.878,0.003,0.002,0.059,0.059,902,17.71,16.46,3.19,8.58,1.95,5.21,0.73,3.55,11.84,10.85,0.53,1.37,0.051,0.125,783,0.185,0.605,0.129,0.021,0.244,411836,409767,1,0.979,0.021,0.101,1922529,0.023,0.522,0.005,162.02,118214,148,0.072,0.488,0.106,32653174,1.70,11.48,0.039,0.764,0.139,5,8,44,64,398,24,1.49,0.0067
