step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage
100000,6,6,0,0,0,6,0,1.00,20,0.000,2987,2.35,343.33,0.00,14
100000,7,12,0,0,0,7,0,1.00,18,0.000,2986,2.63,560.55,0.00,14
100000,13,15,0,0,0,13,0,1.00,12,0.000,2976,2.74,756.19,0.00,14
100000,4,4,0,0,0,4,0,1.00,24,0.000,2939,1.12,229.80,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,2364,1.19,331.18,0.00,14
100000,4,4,0,0,0,4,0,1.00,24,0.000,2112,1.64,168.83,0.00,14
100000,5,6,0,0,0,5,0,1.00,22,0.000,2103,1.56,227.38,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,2024,2.78,306.06,0.00,14
100000,4,4,0,0,0,4,0,1.00,24,0.000,1986,1.17,156.80,0.00,14
100000,12,12,0,0,0,12,0,1.00,16,0.000,1958,1.39,381.43,0.00,14
100000,10,10,0,0,0,10,0,1.00,18,0.000,1921,1.17,367.94,0.00,14
100000,12,12,0,0,0,12,0,1.00,16,0.000,1879,2.09,370.75,0.00,14
100000,7,8,0,0,0,7,0,1.00,18,0.000,1876,2.27,287.35,0.00,14
100000,9,9,0,0,0,9,0,1.00,18,0.000,1826,1.44,297.36,0.00,14
100000,12,12,0,0,0,12,0,1.00,16,0.000,1809,1.42,365.52,0.00,14
100000,6,6,0,0,0,6,0,1.00,20,0.000,1761,2.37,186.18,0.00,14
100000,3,5,0,0,0,3,0,1.00,24,0.000,1753,1.60,139.60,0.00,57
100000,8,8,0,0,0,8,0,1.00,18,0.000,1745,2.51,259.65,0.00,14
100000,9,9,0,0,0,9,0,1.00,18,0.000,1664,1.53,286.71,0.00,14
100000,8,9,0,0,0,8,0,1.00,18,0.000,1638,1.37,230.56,0.00,14
100000,7,8,0,0,0,7,0,1.00,18,0.000,1624,2.12,242.68,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1620,2.73,221.61,0.00,14
100000,5,5,0,0,0,5,0,1.00,22,0.000,1605,1.64,156.86,0.00,57
100000,14,14,0,0,0,14,0,1.00,8,0.000,1584,2.15,435.20,0.00,14
100000,10,10,0,0,0,10,0,1.00,16,0.000,1582,1.86,312.58,0.00,14
100000,6,8,0,0,0,6,0,1.00,20,0.000,1580,1.68,223.40,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1579,1.42,242.54,0.00,14
100000,10,10,0,0,0,10,0,1.00,18,0.000,1578,1.72,293.81,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1576,2.47,247.51,0.00,14
100000,12,12,0,0,0,12,0,1.00,16,0.000,1568,2.85,365.08,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1567,2.16,243.19,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1565,2.36,216.67,0.00,14
100000,30,30,0,21,0,9,0,1.00,2,0.700,1564,4.82,276.66,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1564,0.73,245.59,0.00,14
100000,8,10,0,0,1,7,0,1.00,16,0.000,1564,2.30,238.14,0.00,57
100000,8,8,0,0,0,8,0,1.00,18,0.000,1562,1.80,244.37,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1553,1.40,248.48,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1553,1.75,220.04,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1545,1.06,240.85,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1544,2.03,247.04,0.00,14
100000,33,35,0,23,0,10,0,1.00,4,0.697,1543,3.85,341.82,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1539,2.47,240.29,0.00,14
100000,10,10,0,0,0,10,0,1.00,16,0.000,1539,2.19,304.44,0.00,14
100000,10,10,0,0,0,10,0,1.00,18,0.000,1533,2.58,255.81,0.00,56
100000,6,8,0,0,0,6,0,1.00,20,0.000,1530,0.62,214.88,0.00,14
100000,10,10,0,0,0,10,0,1.00,16,0.000,1529,1.91,296.30,0.00,14
100000,6,8,0,0,0,6,0,1.00,20,0.000,1528,1.69,219.08,0.00,14
100000,10,10,0,0,0,10,0,1.00,16,0.000,1527,1.62,292.61,0.00,14
100000,6,8,0,0,0,6,0,1.00,20,0.000,1524,1.30,199.37,0.00,14
100000,9,9,0,0,0,9,0,1.00,18,0.000,1521,1.58,252.94,0.00,14
100000,7,7,0,0,0,7,0,1.00,18,0.000,1520,1.99,189.01,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1518,0.27,239.90,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1516,2.08,202.84,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1515,1.27,178.18,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1514,1.26,223.40,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1510,2.27,234.67,0.00,14
100000,5,5,0,0,0,5,0,1.00,22,0.000,1506,1.58,150.60,0.00,57
100000,8,8,0,0,1,7,0,1.00,18,0.000,1506,1.48,182.64,0.00,14
100000,9,10,0,0,0,9,0,1.00,18,0.000,1497,0.44,286.57,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1497,2.70,236.90,0.00,14
100000,16,16,6,0,0,10,0,2.83,8,0.000,1496,3.53,294.16,0.04,14
100000,3,3,0,0,0,3,0,1.00,24,0.000,1495,1.60,89.70,0.00,57
100000,11,11,0,0,0,11,0,1.00,14,0.000,1492,2.50,317.14,0.00,14
100000,10,10,0,0,0,10,0,1.00,16,0.000,1482,1.49,292.45,0.00,14
100000,5,5,0,0,0,5,0,1.00,22,0.000,1481,1.50,148.10,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1476,2.39,231.37,0.00,14
100000,4,4,0,0,0,4,0,1.00,24,0.000,1475,1.64,104.26,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1473,0.47,234.85,0.00,14
100000,6,6,0,0,0,6,0,1.00,20,0.000,1471,1.82,174.12,0.00,14
100000,10,10,0,0,0,10,0,1.00,16,0.000,1471,2.61,276.97,0.00,14
100000,10,10,0,0,0,10,0,1.00,16,0.000,1470,2.20,280.91,0.00,14
100000,9,10,0,0,0,9,0,1.00,18,0.000,1466,1.41,265.02,0.00,14
100000,11,11,0,0,0,11,0,1.00,14,0.000,1465,2.42,316.87,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1464,1.48,228.51,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1463,2.35,232.16,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1462,0.65,212.35,0.00,14
100000,10,10,0,0,0,10,0,1.00,16,0.000,1459,1.62,235.30,0.00,14
100000,5,5,0,0,0,5,0,1.00,22,0.000,1459,2.03,145.20,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1459,2.72,228.44,0.00,14
100000,12,12,0,0,0,12,0,1.00,16,0.000,1454,2.79,252.40,0.00,14
100000,20,22,0,1,0,19,0,1.00,10,0.050,1453,2.21,450.70,0.00,56
100000,7,7,0,0,0,7,0,1.00,20,0.000,1453,1.25,193.97,0.00,14
100000,12,12,0,0,0,12,0,1.00,14,0.000,1449,2.39,303.01,0.00,14
100000,31,31,3,0,0,28,0,1.73,6,0.000,1447,1.85,736.41,0.26,56
100000,5,5,0,0,0,5,0,1.00,22,0.000,1444,1.56,134.69,0.00,57
100000,12,12,0,0,0,12,0,1.00,16,0.000,1444,1.97,301.99,0.00,14
100000,10,10,0,0,0,10,0,1.00,16,0.000,1430,1.74,272.59,0.00,14
100000,7,7,0,0,0,7,0,1.00,20,0.000,1420,1.99,188.09,0.00,14
100000,5,5,0,0,0,5,0,1.00,22,0.000,1412,1.66,138.15,0.00,56
100000,6,6,0,0,0,6,0,1.00,20,0.000,1412,1.88,136.67,0.00,14
100000,14,14,8,0,0,6,0,4.55,12,0.000,1406,1.79,163.46,0.40,56
100000,5,5,0,0,0,5,0,1.00,22,0.000,1401,1.09,138.76,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1400,1.37,204.92,0.00,14
100000,17,17,0,0,0,17,0,1.00,14,0.000,1398,3.56,433.34,0.00,56
100000,8,8,0,0,0,8,0,1.00,18,0.000,1395,2.56,158.01,0.00,14
100000,12,12,0,0,0,12,0,1.00,16,0.000,1386,1.37,292.17,0.00,14
100000,10,10,0,0,0,10,0,1.00,16,0.000,1375,1.84,262.09,0.00,14
100000,9,9,0,0,0,9,0,1.00,18,0.000,1375,1.68,238.79,0.00,14
100000,12,12,0,0,0,12,0,1.00,16,0.000,1374,1.38,303.69,0.00,14
100000,12,12,0,0,0,12,0,1.00,16,0.000,1371,2.74,303.42,0.00,14
100000,2,2,0,0,0,2,0,1.00,26,0.000,1364,1.42,54.56,0.00,56
100000,3,3,0,1,0,2,0,1.00,24,0.333,1342,0.91,53.68,0.00,56
100000,8,8,0,0,0,8,0,1.00,18,0.000,1341,2.52,195.01,0.00,14
100000,4,4,0,0,0,4,0,1.00,22,0.000,1337,2.36,105.69,0.00,14
100000,5,5,0,0,0,5,0,1.00,22,0.000,1334,1.43,132.63,0.00,14
100000,44,44,0,34,0,10,0,1.00,0,0.773,1332,3.82,252.86,0.00,14
100000,7,7,0,0,0,7,0,1.00,20,0.000,1330,1.96,176.56,0.00,14
100000,10,10,0,0,0,10,0,1.00,16,0.000,1330,1.81,260.44,0.00,14
100000,10,10,0,0,0,10,0,1.00,16,0.000,1324,2.80,255.31,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1317,1.70,210.72,0.00,14
100000,22,22,0,0,14,8,0,1.00,6,0.000,1316,2.58,208.16,0.00,14
100000,24,24,8,0,2,14,0,2.54,6,0.000,1316,4.24,348.56,0.00,14
100000,11,11,0,0,0,11,0,1.00,14,0.000,1316,2.28,277.36,0.00,14
100000,10,10,0,0,0,10,0,1.00,16,0.000,1315,2.46,238.28,0.00,14
100000,6,6,0,0,0,6,0,1.00,22,0.000,1310,1.42,138.82,0.00,56
100000,8,8,0,0,0,8,0,1.00,18,0.000,1306,1.03,196.43,0.00,14
100000,24,24,8,0,2,14,0,2.54,6,0.000,1305,4.15,304.81,0.00,14
100000,12,12,0,0,0,12,0,1.00,16,0.000,1304,1.95,211.89,0.00,14
100000,24,25,0,0,0,24,0,1.00,10,0.000,1292,2.91,566.37,0.00,56
100000,10,10,0,0,0,10,0,1.00,16,0.000,1292,1.81,243.29,0.00,14
100000,38,38,3,0,1,34,0,1.50,4,0.000,1284,4.62,758.25,0.50,56
100000,3,3,0,0,0,3,0,1.00,24,0.000,1282,1.52,67.24,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1278,1.88,141.17,0.00,14
100000,10,10,0,0,0,10,0,1.00,18,0.000,1273,2.38,230.17,0.00,56
100000,8,8,0,0,0,8,0,1.00,18,0.000,1265,2.79,191.78,0.00,14
100000,6,6,0,0,0,6,0,1.00,20,0.000,1259,2.13,146.24,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1247,1.57,188.46,0.00,14
100000,17,17,0,0,0,17,0,1.00,14,0.000,1246,1.20,397.43,0.00,56
100000,6,6,0,0,0,6,0,1.00,20,0.000,1242,1.22,149.04,0.00,14
100000,11,11,0,0,0,11,0,1.00,14,0.000,1234,2.07,256.66,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1232,1.82,188.28,0.00,14
100000,37,38,0,0,0,37,0,1.00,6,0.000,1207,4.71,653.15,0.00,56
100000,9,9,0,0,0,9,0,1.00,18,0.000,1205,1.84,183.55,0.00,14
100000,11,11,0,0,0,11,0,1.00,14,0.000,1205,2.62,222.81,0.00,14
100000,22,22,0,0,0,22,0,1.00,8,0.000,1200,3.01,365.89,0.00,14
100000,24,24,2,0,0,22,0,1.50,10,0.000,1196,1.77,410.98,0.00,56
100000,14,14,0,0,0,14,0,1.00,12,0.000,1187,1.59,312.66,0.00,56
100000,12,12,0,0,0,12,0,1.00,16,0.000,1177,3.14,249.61,0.00,14
100000,4,8,0,0,0,4,0,1.00,24,0.000,1176,2.17,169.06,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1176,2.45,151.91,0.00,14
100000,8,8,0,0,0,8,0,1.00,18,0.000,1173,1.37,187.68,0.00,14
100000,12,12,0,0,0,12,0,1.00,16,0.000,1172,2.55,271.33,0.00,14
100000,40,50,0,20,5,15,0,1.00,0,0.500,1164,5.45,340.89,0.00,56
100000,8,8,0,0,0,8,0,1.00,18,0.000,1160,1.79,162.10,0.00,14
100000,12,12,0,0,0,12,0,1.00,16,0.000,1158,2.72,268.33,0.00,14
