step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat
23000,50,118,8.9,0.1,0.0,0.1,8.8,0.0,1.07,18.8,47,164,12.16,0.00
23000,18,60,11.6,0.0,0.1,1.0,10.5,0.0,1.00,17.2,22,324,42.65,0.00
23000,27,45,15.4,0.2,0.0,1.0,14.2,0.0,1.05,15.0,21,132,14.21,0.00
24000,1,2522,7.9,0.1,0.2,0.3,7.4,0.0,1.03,18.8,405,536,60.48,0.00
24000,50,137,9.6,0.1,0.0,0.0,9.5,0.0,1.02,18.2,43,159,12.42,0.00
24000,27,32,14.9,0.0,0.4,1.6,12.9,0.0,1.00,15.0,13,211,20.72,0.00
25000,1,2442,8.0,0.1,0.2,0.5,7.1,0.0,1.04,18.7,429,546,60.36,0.00
25000,63,327,9.4,0.0,0.0,0.5,8.9,0.0,1.00,18.8,76,182,16.01,0.00
25000,62,125,10.1,0.6,1.4,0.1,8.0,0.0,1.40,18.3,55,400,62.23,0.00
25000,50,85,9.9,0.0,0.0,0.2,9.8,0.0,1.00,17.8,29,186,14.20,0.00
25000,27,34,15.4,0.9,0.1,0.9,13.5,0.1,1.28,14.8,19,186,18.10,0.01
25000,66,17,15.2,0.0,0.0,3.5,11.7,0.0,1.00,14.9,7,409,67.51,0.00
25000,65,7,11.9,0.0,0.0,0.3,11.6,0.0,1.00,17.1,5,146,10.97,0.00
26000,1,1525,8.4,0.1,0.2,0.3,7.8,0.0,1.05,18.3,318,567,60.31,0.00
26000,63,473,10.8,0.0,0.1,0.9,9.8,0.0,1.01,17.9,119,338,35.83,0.00
26000,50,157,8.6,0.0,0.0,0.5,8.1,0.0,1.01,18.8,46,149,10.78,0.00
26000,62,146,10.3,0.4,0.7,0.2,9.0,0.0,1.16,17.8,67,522,63.18,0.00
26000,27,66,9.5,0.0,0.2,0.6,8.8,0.0,1.00,18.5,21,94,7.13,0.00
26000,66,20,13.7,0.0,0.0,0.1,13.6,0.0,1.00,15.2,9,669,96.44,0.00
26000,60,15,6.9,0.0,0.0,0.0,6.9,0.0,1.00,20.5,5,225,17.43,0.00
27000,1,1614,8.9,0.2,0.2,0.2,8.3,0.0,1.07,17.7,348,565,64.56,0.00
27000,63,565,9.8,0.0,0.0,0.7,9.0,0.0,1.00,18.5,139,497,57.61,0.00
27000,62,116,10.5,0.1,1.3,0.1,9.0,0.0,1.08,17.6,51,832,107.08,0.00
27000,50,86,8.0,0.0,0.0,0.0,7.9,0.0,1.00,19.5,25,172,12.05,0.00
27000,27,39,9.2,0.0,0.2,0.5,8.4,0.0,1.00,18.7,21,167,12.39,0.00
27000,66,9,12.8,0.0,0.0,1.0,11.8,0.0,1.00,16.4,4,550,87.32,0.00
28000,1,1410,8.8,0.1,0.4,0.2,8.1,0.0,1.03,17.8,294,508,58.12,0.00
28000,63,767,10.1,0.0,0.0,1.1,9.0,0.0,1.00,18.1,190,390,45.62,0.00
28000,60,53,11.8,0.0,0.0,0.1,11.7,0.0,1.00,17.1,18,157,14.25,0.00
28000,62,24,9.6,0.0,0.9,0.0,8.8,0.0,1.00,17.3,12,913,116.64,0.00
28000,27,24,11.1,0.0,0.1,0.0,11.0,0.0,1.00,17.9,6,129,11.85,0.00
28000,50,15,9.5,0.0,0.0,0.0,9.5,0.0,1.00,19.1,7,435,28.39,0.00
28000,66,13,16.3,0.1,0.0,3.4,12.8,0.0,1.01,14.5,4,430,77.03,0.00
29000,1,1440,8.4,0.1,0.3,0.2,7.7,0.0,1.05,18.1,290,521,57.75,0.00
29000,63,705,9.6,0.0,0.0,1.0,8.6,0.0,1.00,18.6,177,513,63.73,0.00
29000,62,90,10.8,0.3,0.9,0.3,9.2,0.1,1.19,17.3,40,249,31.09,0.00
29000,27,90,12.9,0.1,0.2,0.6,12.0,0.0,1.01,16.4,29,148,13.30,0.00
29000,60,31,12.8,0.1,0.0,0.0,12.7,0.0,1.11,16.8,13,182,16.83,0.00
29000,66,7,12.7,0.0,0.0,0.0,12.7,0.0,1.00,16.0,2,929,175.56,0.00
30000,1,1446,9.1,0.0,0.8,0.2,8.0,0.0,1.01,17.4,331,417,47.34,0.00
30000,63,624,9.4,0.0,0.0,0.8,8.6,0.0,1.00,18.6,176,404,46.40,0.00
30000,76,415,9.7,0.2,0.3,0.5,8.8,0.0,1.05,15.8,110,529,53.22,0.00
30000,62,102,12.1,0.0,0.9,0.2,11.0,0.0,1.00,15.9,38,380,62.23,0.00
30000,27,65,13.8,0.0,0.3,0.2,13.3,0.0,1.00,16.1,22,135,12.56,0.00
30000,77,63,12.6,0.0,0.0,0.0,12.5,0.0,1.03,16.8,36,156,14.63,0.00
30000,60,31,12.9,0.0,0.1,0.1,12.8,0.0,1.00,15.2,14,130,12.10,0.00
31000,1,1189,9.1,0.1,0.6,0.2,8.3,0.0,1.02,16.9,258,559,66.77,0.00
31000,63,733,8.5,0.0,0.0,0.5,8.0,0.0,1.01,19.6,135,396,45.29,0.00
31000,76,421,7.6,0.0,0.1,0.4,7.1,0.0,1.01,17.4,86,511,57.50,0.00
31000,62,282,11.7,0.1,1.2,0.4,10.0,0.0,1.02,16.4,87,323,51.67,0.00
31000,27,82,17.0,0.0,0.3,0.4,16.4,0.0,1.00,14.4,30,202,21.43,0.00
31000,77,51,12.7,0.0,0.0,0.0,12.7,0.0,1.00,16.1,22,141,12.45,0.00
32000,1,1389,9.0,0.1,0.8,0.1,7.9,0.0,1.03,17.2,310,563,68.59,0.00
32000,63,586,8.3,0.0,0.0,0.7,7.6,0.0,1.00,19.5,134,571,66.78,0.00
32000,62,274,9.6,0.2,0.2,0.5,8.7,0.0,1.07,18.7,70,342,51.24,0.00
32000,27,195,15.1,0.0,1.1,2.0,12.0,0.0,1.00,15.3,79,178,21.86,0.00
32000,76,144,11.5,0.3,0.1,0.5,10.6,0.0,1.08,13.7,47,572,80.72,0.00
32000,77,44,8.5,0.0,0.0,0.6,7.9,0.0,1.00,18.9,12,133,8.90,0.00
32000,81,7,8.4,0.0,0.4,0.3,7.7,0.0,1.00,18.9,4,405,28.63,0.00
33000,1,1311,9.2,0.1,0.7,0.1,8.3,0.0,1.02,16.8,323,434,46.36,0.00
33000,63,708,8.7,0.0,0.0,0.9,7.7,0.0,1.00,19.3,172,363,43.63,0.00
33000,62,242,8.3,0.0,0.3,0.3,7.7,0.0,1.02,19.6,62,616,77.07,0.00
33000,76,191,11.2,0.6,0.1,0.7,9.8,0.0,1.05,14.6,63,452,53.35,0.00
33000,27,169,15.3,0.0,1.1,2.5,11.8,0.0,1.01,15.1,74,335,52.99,0.00
33000,81,16,7.1,0.0,0.0,0.0,7.1,0.0,1.00,20.1,4,207,13.81,0.00
33000,85,8,8.5,0.0,0.0,0.0,8.5,0.0,1.00,18.8,4,327,24.12,0.00
34000,1,1107,8.6,0.1,0.5,0.2,7.9,0.0,1.04,17.3,267,581,65.25,0.00
34000,63,753,9.4,0.1,0.0,1.0,8.3,0.0,1.02,18.8,194,413,51.11,0.00
34000,76,261,10.6,0.2,0.3,0.7,9.4,0.0,1.02,14.6,94,652,82.43,0.00
34000,86,233,9.4,0.0,0.0,0.3,9.0,0.0,1.00,18.7,69,184,14.85,0.00
34000,62,179,10.5,0.0,0.6,0.3,9.5,0.0,1.02,18.0,55,562,66.23,0.00
34000,27,87,14.3,0.0,1.0,1.8,11.5,0.0,1.00,15.6,34,751,132.39,0.00
34000,81,60,9.6,0.0,0.0,1.1,8.6,0.0,1.00,18.4,21,122,9.29,0.00
35000,63,1099,9.4,0.0,0.0,0.8,8.5,0.0,1.00,18.8,245,428,50.40,0.00
35000,1,597,8.7,0.2,0.4,0.1,7.9,0.0,1.05,17.4,127,457,49.08,0.00
35000,76,314,10.5,0.1,0.3,0.5,9.6,0.0,1.01,14.3,95,538,64.88,0.00
35000,86,255,8.6,0.0,0.0,0.5,8.1,0.0,1.00,18.9,68,203,14.77,0.00
35000,62,119,11.3,0.0,0.3,0.3,10.7,0.0,1.00,17.7,40,510,76.75,0.00
35000,27,68,11.9,0.0,0.5,0.4,11.0,0.0,1.00,16.1,21,130,11.25,0.00
35000,81,34,7.6,0.0,0.0,0.1,7.6,0.0,1.00,19.7,7,268,18.81,0.00
36000,1,703,8.0,0.0,0.3,0.1,7.5,0.0,1.01,17.8,122,467,50.66,0.00
36000,63,629,8.8,0.0,0.0,0.7,8.1,0.0,1.00,19.3,148,550,64.51,0.00
36000,76,222,11.1,0.0,0.5,0.6,10.0,0.0,1.00,13.6,82,584,77.07,0.00
36000,86,175,8.9,0.0,0.0,0.5,8.3,0.0,1.00,18.6,49,317,23.84,0.00
36000,27,60,11.2,0.0,0.3,0.1,10.8,0.0,1.00,17.2,21,141,11.62,0.00
36000,81,49,8.9,0.1,0.0,1.2,7.5,0.0,1.05,18.5,15,202,14.16,0.00
36000,62,40,11.8,0.0,0.0,0.5,11.3,0.0,1.00,17.4,14,1039,164.34,0.00
37000,1,691,7.8,0.1,0.2,0.1,7.4,0.0,1.02,18.0,126,496,56.11,0.00
37000,63,649,9.4,0.0,0.0,0.8,8.7,0.0,1.00,18.9,153,538,63.15,0.00
37000,76,416,9.6,0.1,0.3,0.1,9.1,0.0,1.02,15.0,101,427,52.38,0.00
37000,92,112,6.3,0.0,0.4,0.0,5.9,0.0,1.00,19.6,19,984,86.17,0.00
37000,81,98,9.2,0.0,0.0,0.6,8.6,0.0,1.00,18.7,32,170,13.22,0.00
37000,86,86,9.0,0.0,0.0,0.5,8.5,0.0,1.00,19.0,29,242,19.02,0.00
37000,27,40,11.4,0.0,0.1,0.3,11.0,0.0,1.00,17.5,13,125,10.66,0.00
37000,62,23,13.7,0.0,0.0,0.0,13.7,0.0,1.00,15.9,10,643,75.12,0.00
38000,1,640,8.9,0.0,0.1,0.2,8.5,0.0,1.02,16.8,138,420,46.11,0.00
38000,63,593,10.1,0.0,0.0,0.9,9.1,0.0,1.05,18.4,155,376,47.25,0.00
38000,76,513,9.4,0.3,0.3,0.2,8.6,0.0,1.12,15.8,127,426,50.10,0.00
38000,86,88,16.1,0.0,0.1,0.9,15.0,0.1,1.01,12.2,31,105,11.36,0.00
38000,81,46,9.1,0.1,0.0,0.3,8.7,0.0,1.03,18.3,16,170,12.39,0.00
38000,92,24,5.2,0.0,0.0,0.0,5.2,0.0,1.00,20.8,10,558,38.81,0.00
38000,62,20,11.8,0.0,0.0,0.0,11.8,0.0,1.00,17.0,5,746,94.34,0.00
38000,27,16,10.9,0.0,0.3,0.0,10.6,0.0,1.00,18.6,7,207,16.01,0.00
39000,1,696,8.1,0.1,0.1,0.2,7.6,0.0,1.04,17.6,147,500,56.61,0.00
39000,76,503,9.8,0.3,0.4,0.1,9.1,0.0,1.08,15.3,140,515,62.05,0.00
39000,63,428,11.1,0.0,0.0,1.2,9.9,0.0,1.00,17.8,124,320,41.06,0.00
39000,27,61,10.9,0.0,0.4,0.4,10.2,0.0,1.00,18.4,13,147,12.57,0.00
39000,97,27,8.4,0.0,0.0,0.4,8.0,0.0,1.00,19.8,14,360,27.68,0.00
39000,62,25,8.8,0.0,0.0,0.0,8.8,0.0,1.00,19.7,8,686,69.82,0.00
39000,86,22,16.8,0.0,0.0,0.5,16.3,0.0,1.00,11.4,8,75,9.08,0.00
39000,92,10,4.2,0.0,0.0,0.0,4.2,0.0,1.00,21.8,3,620,41.66,0.00
39000,81,8,8.9,0.0,0.0,0.0,8.9,0.0,1.00,18.8,5,194,13.23,0.00
39000,99,6,10.8,0.0,0.0,0.7,10.2,0.0,1.00,18.3,3,1650,190.95,0.00
40000,1,692,8.2,0.1,0.3,0.1,7.6,0.0,1.06,17.4,156,494,54.36,0.00
40000,101,557,15.8,0.2,0.1,3.7,11.8,0.0,1.05,14.6,216,433,73.91,0.00
40000,63,504,12.2,0.0,0.0,1.3,10.9,0.0,1.02,17.0,181,313,40.89,0.00
40000,76,397,11.6,0.2,0.7,0.0,10.6,0.0,1.08,13.1,131,536,74.39,0.00
40000,27,66,11.5,0.0,0.2,0.3,11.0,0.0,1.00,18.0,21,151,12.59,0.00
40000,86,42,16.7,0.3,0.2,0.2,16.0,0.1,1.07,10.4,19,88,9.79,0.03
40000,92,8,3.9,0.0,0.0,0.0,3.9,0.0,1.00,22.5,4,1214,83.56,0.00
41000,101,621,14.6,0.1,0.0,3.3,11.2,0.0,1.02,15.4,216,487,85.47,0.00
41000,1,613,8.8,0.1,0.4,0.1,8.3,0.0,1.02,16.5,176,548,56.14,0.00
41000,63,534,10.6,0.1,0.0,1.5,8.9,0.0,1.05,17.8,175,288,36.01,0.00
41000,103,432,8.4,0.0,0.3,0.1,8.0,0.0,1.00,17.4,87,379,44.43,0.00
41000,76,131,11.6,0.1,0.6,0.1,10.8,0.0,1.03,13.3,51,771,115.35,0.00
41000,27,119,10.8,0.0,0.2,0.4,10.2,0.0,1.01,17.6,28,119,10.60,0.00
41000,97,84,9.5,0.0,0.0,0.1,9.3,0.0,1.00,18.7,37,195,15.35,0.00
41000,104,38,12.2,0.0,0.0,0.7,11.5,0.0,1.00,16.5,15,164,14.51,0.00
42000,101,1005,12.0,0.0,0.0,2.0,10.0,0.0,1.01,17.1,283,300,40.82,0.00
42000,1,640,8.1,0.1,0.1,0.4,7.5,0.0,1.02,17.4,149,567,59.69,0.00
42000,103,572,8.9,0.0,0.4,0.2,8.3,0.0,1.01,16.7,129,415,49.83,0.00
42000,63,221,9.2,0.0,0.0,1.2,8.0,0.0,1.00,18.7,72,414,43.46,0.00
42000,97,120,8.0,0.0,0.0,0.4,7.7,0.0,1.00,19.9,45,188,13.42,0.00
42000,27,102,11.6,0.0,0.2,0.0,11.4,0.0,1.00,17.4,28,140,12.45,0.00
42000,76,6,10.3,0.0,2.0,0.0,8.3,0.0,1.00,13.0,3,226,14.68,0.00
42000,104,5,9.2,0.0,0.0,0.0,9.2,0.0,1.00,18.0,2,379,33.98,0.00
43000,101,832,12.4,0.0,0.0,1.9,10.5,0.0,1.01,16.7,245,450,63.81,0.00
43000,1,682,7.9,0.1,0.3,0.1,7.4,0.0,1.04,17.9,176,508,50.73,0.00
43000,103,522,9.7,0.0,0.7,0.5,8.5,0.0,1.01,16.1,150,547,64.66,0.00
43000,63,376,11.3,0.0,0.0,1.4,9.8,0.0,1.02,17.3,128,385,41.56,0.00
43000,27,178,10.9,0.0,0.3,0.1,10.4,0.0,1.01,17.9,45,210,19.19,0.00
43000,97,47,7.2,0.0,0.0,0.1,7.1,0.0,1.00,20.0,22,262,18.03,0.00
44000,101,804,12.5,0.0,0.0,1.5,11.0,0.0,1.01,16.7,250,399,58.60,0.00
44000,1,634,8.1,0.0,0.3,0.1,7.7,0.0,1.01,17.3,151,664,69.40,0.00
44000,103,508,10.1,0.1,0.6,0.4,9.1,0.0,1.04,15.8,137,445,57.42,0.00
44000,63,431,11.4,0.2,0.0,1.0,10.2,0.0,1.10,17.2,137,455,62.04,0.00
44000,27,174,10.9,0.0,0.1,1.0,9.8,0.0,1.00,18.1,55,215,19.76,0.00
44000,111,37,10.8,0.0,0.0,0.5,10.4,0.0,1.00,16.9,13,143,11.48,0.00
44000,97,19,6.6,0.0,0.0,0.0,6.6,0.0,1.00,20.0,9,464,32.27,0.00
45000,101,799,12.4,0.1,0.1,1.3,11.0,0.0,1.03,16.8,247,441,62.80,0.00
45000,1,581,9.0,0.1,0.5,0.1,8.3,0.0,1.05,16.8,157,607,67.10,0.00
45000,103,559,7.9,0.1,0.5,0.1,7.2,0.0,1.04,17.5,137,402,45.76,0.00
45000,63,400,10.9,0.0,0.0,1.4,9.5,0.0,1.01,17.5,126,667,93.96,0.00
45000,27,131,12.0,0.0,0.4,0.7,10.9,0.0,1.00,17.1,40,142,12.10,0.00
45000,97,31,8.3,0.0,0.0,0.1,8.2,0.0,1.00,19.0,15,258,18.22,0.00
45000,111,22,11.3,0.0,0.0,0.3,11.0,0.0,1.00,17.2,11,212,18.49,0.00
46000,101,841,11.8,0.0,0.1,0.8,10.9,0.0,1.00,17.4,240,464,65.38,0.00
46000,103,568,8.8,0.1,0.3,0.3,8.1,0.0,1.05,16.9,141,586,67.77,0.00
46000,1,497,8.0,0.1,0.4,0.1,7.5,0.0,1.03,17.6,139,559,61.60,0.00
46000,63,401,10.0,0.0,0.0,1.0,9.0,0.0,1.01,18.1,138,382,44.04,0.00
46000,27,201,10.3,0.0,0.2,0.4,9.7,0.0,1.00,18.5,48,208,19.31,0.00
46000,97,84,12.7,0.0,0.1,0.2,12.3,0.0,1.00,16.4,40,148,12.73,0.00
46000,119,25,4.1,0.0,0.0,0.0,4.1,0.0,1.00,23.8,5,885,55.30,0.00
46000,118,11,6.5,0.0,0.0,0.0,6.5,0.0,1.00,18.9,3,411,30.49,0.00
47000,101,676,13.0,0.0,0.2,0.4,12.4,0.0,1.00,16.3,172,383,54.47,0.00
47000,103,624,8.6,0.0,0.2,0.3,8.1,0.0,1.01,16.9,132,603,70.54,0.00
47000,63,560,9.9,0.0,0.0,1.4,8.5,0.0,1.01,18.3,167,388,42.54,0.00
47000,1,543,8.4,0.2,0.3,0.1,7.8,0.0,1.07,16.7,123,407,45.08,0.00
47000,27,143,12.2,0.0,0.3,0.6,11.3,0.0,1.00,17.0,48,225,21.41,0.00
47000,122,57,4.8,0.0,0.0,0.2,4.6,0.0,1.00,21.3,12,518,36.36,0.00
47000,97,36,8.6,0.0,0.1,0.0,8.5,0.0,1.00,18.6,16,290,24.58,0.00
47000,118,27,18.1,0.0,0.7,2.0,15.5,0.0,1.00,11.5,13,82,9.70,0.00
47000,120,13,10.8,0.0,1.8,0.5,8.6,0.0,1.00,17.2,10,624,96.12,0.00
47000,121,9,15.3,0.0,0.0,1.3,14.0,0.0,1.00,14.7,3,79,7.75,0.00
47000,119,8,5.4,0.0,0.0,0.0,5.4,0.0,1.00,22.5,3,260,16.96,0.00
48000,101,685,12.3,0.0,0.1,0.3,11.9,0.0,1.00,16.9,173,472,76.37,0.00
48000,1,540,9.1,0.0,0.8,0.1,8.2,0.0,1.00,16.9,118,471,53.93,0.00
48000,63,501,10.5,0.1,0.0,1.3,9.2,0.0,1.03,17.8,163,445,59.60,0.00
48000,103,408,9.1,0.0,0.5,0.4,8.2,0.0,1.00,16.7,110,524,61.81,0.00
48000,27,319,11.6,0.0,0.2,1.0,10.4,0.0,1.00,17.3,88,218,23.55,0.00
48000,124,135,12.4,0.0,0.6,0.6,11.2,0.0,1.00,15.8,45,93,8.77,0.00
48000,97,13,10.9,0.0,0.0,0.0,10.9,0.0,1.00,17.2,6,224,21.22,0.00
48000,118,9,15.2,0.0,0.3,0.0,14.9,0.0,1.00,12.4,4,90,9.64,0.00
49000,1,592,8.2,0.0,0.4,0.1,7.7,0.0,1.00,17.2,118,474,51.24,0.00
49000,101,566,13.2,0.0,0.2,0.3,12.6,0.0,1.00,16.3,175,493,78.23,0.00
49000,63,528,12.0,0.0,0.0,1.2,10.7,0.0,1.03,17.0,184,460,64.37,0.00
