step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,crowd_max,wasted,intake_per_gut
540000,1274,2.245,0.006,5.77,212445,206948,423,3378,1903,4251875,1601168.5,309404.9,0.641,0.104,0.106,0.074,0.075,734,31.25,21.84,13.62,17.62,1.74,4.09,0.13,1.04,15.76,13.76,0.50,1.07,0.038,0.091,662,0.070,0.498,0.337,0.028,0.137,212424,211567,6,0.688,0.077,0.025,286352,0.022,0.117,0.000,158.99,69946,136,0.073,0.218,0.151,138516165,3.95,8.95,0.065,0.890,0.213,5,27,60,64,149,57,4.76,0.0080
550000,1321,2.242,0.005,5.84,205256,200842,468,2240,1659,4441481,1607321.2,311069.8,0.613,0.109,0.112,0.083,0.083,794,29.87,22.00,13.45,17.92,1.86,4.02,0.04,0.36,14.52,12.32,0.55,1.13,0.044,0.105,619,0.062,0.520,0.342,0.018,0.120,205234,204324,7,0.686,0.051,0.014,246607,0.020,0.090,0.000,159.50,66105,168,0.070,0.173,0.137,140156754,3.86,9.79,0.058,0.901,0.226,6,22,60,64,153,59,4.25,0.0084
560000,1179,2.458,0.006,5.99,197879,194175,392,2283,1171,4766712,1596768.4,327800.8,0.582,0.110,0.115,0.097,0.096,806,35.60,22.06,15.64,18.17,1.92,4.07,0.09,0.97,17.95,14.91,0.59,1.14,0.040,0.092,564,0.081,0.490,0.383,0.018,0.109,197846,196829,8,0.635,0.000,0.016,158761,0.034,0.104,0.000,158.50,62561,150,0.069,0.222,0.142,146076086,4.22,7.70,0.094,0.872,0.247,6,44,63,64,156,46,5.25,0.0075
570000,1374,2.160,0.006,6.04,205290,200113,489,2550,1943,4406786,1601608.5,305398.5,0.622,0.104,0.105,0.085,0.085,784,29.72,22.15,12.05,17.66,1.54,4.10,0.21,1.75,15.92,13.38,0.42,0.93,0.030,0.077,596,0.048,0.497,0.287,0.023,0.192,205248,204060,6,0.805,0.050,0.034,389379,0.018,0.120,0.000,159.06,66312,139,0.069,0.208,0.105,132263784,3.66,9.56,0.076,0.811,0.195,5,20,61,64,162,45,4.69,0.0073
580000,1585,1.938,0.006,6.49,215616,209835,466,3156,1948,4130938,1601205.6,304106.0,0.650,0.099,0.099,0.076,0.077,718,22.95,21.00,9.98,16.06,1.83,5.45,0.06,0.91,11.08,9.50,0.46,1.09,0.037,0.110,711,0.059,0.596,0.259,0.018,0.127,215573,214361,7,0.697,0.136,0.011,275511,0.023,0.136,0.000,158.68,74848,136,0.074,0.234,0.102,136005187,3.15,12.51,0.023,0.858,0.184,3,12,55,64,186,63,5.07,0.0091
590000,1403,2.132,0.005,6.80,212007,206480,465,3071,2173,3971292,1600147.5,294487.4,0.629,0.105,0.106,0.079,0.081,691,28.29,21.13,12.34,17.01,1.74,4.08,0.00,0.05,14.21,11.11,0.53,1.12,0.038,0.087,733,0.058,0.512,0.307,0.021,0.160,211967,210588,7,0.578,0.061,0.001,155762,0.026,0.098,0.000,158.61,71634,177,0.074,0.186,0.115,148970953,3.55,10.01,0.030,0.907,0.217,4,22,56,64,165,65,5.15,0.0080
600000,1412,2.152,0.004,6.57,219462,213259,548,3272,2374,3902829,1606933.5,294727.3,0.648,0.098,0.100,0.077,0.078,662,28.06,20.99,11.62,17.03,1.56,3.99,0.04,0.45,14.83,11.51,0.45,0.97,0.033,0.090,717,0.049,0.530,0.278,0.023,0.169,219435,218289,6,0.685,0.043,0.011,118246,0.033,0.085,0.000,159.44,78398,161,0.076,0.203,0.115,144579577,3.42,9.97,0.042,0.873,0.200,5,19,57,64,166,58,4.31,0.0077
610000,1451,2.092,0.007,5.96,214624,207982,510,3992,2101,4070984,1609131.4,305596.6,0.651,0.097,0.098,0.076,0.077,706,26.09,22.06,12.11,17.34,1.46,3.59,0.02,0.27,12.51,11.74,0.43,0.93,0.032,0.085,598,0.094,0.552,0.306,0.014,0.128,214593,213548,6,0.626,0.103,0.005,162620,0.029,0.132,0.000,159.15,72600,147,0.075,0.204,0.114,144043657,3.66,11.42,0.044,0.843,0.203,4,14,56,64,162,62,4.60,0.0089
620000,1366,2.168,0.008,6.22,207804,202417,501,3049,1922,4155033,1602245.8,302203.3,0.649,0.099,0.102,0.075,0.076,752,28.40,21.96,13.69,17.67,1.77,3.73,0.15,2.26,12.80,10.51,0.55,1.08,0.040,0.096,653,0.072,0.496,0.351,0.019,0.135,207783,206798,4,0.660,0.016,0.009,219531,0.021,0.149,0.000,158.70,69292,131,0.073,0.251,0.135,136281205,4.02,10.21,0.041,0.889,0.236,3,20,57,64,154,64,5.06,0.0092
630000,1356,2.171,0.009,6.05,201561,195525,480,3899,1667,4303664,1610286.5,310702.8,0.629,0.108,0.110,0.077,0.077,813,28.90,23.01,13.90,17.93,1.58,3.67,0.21,1.85,13.21,12.72,0.50,1.02,0.032,0.072,560,0.080,0.540,0.338,0.013,0.110,201530,200356,6,0.586,0.058,0.025,232234,0.021,0.144,0.000,158.71,65469,145,0.072,0.203,0.124,135101311,4.17,10.57,0.054,0.855,0.229,4,20,59,64,159,61,5.05,0.0090
640000,1351,2.250,0.006,5.79,203999,198413,491,3045,2055,3963788,1607087.9,287128.1,0.664,0.096,0.097,0.072,0.071,829,31.34,22.01,14.57,17.94,1.34,3.29,0.18,2.21,15.25,12.39,0.39,0.91,0.029,0.087,555,0.115,0.443,0.325,0.025,0.207,203956,202877,3,0.830,0.112,0.010,278207,0.025,0.093,0.000,158.45,60431,160,0.072,0.200,0.139,125960339,4.21,8.81,0.063,0.739,0.187,5,27,60,64,162,67,5.30,0.0078
650000,1416,2.181,0.009,6.10,214708,209650,479,2374,2140,3849171,1611500.2,277516.0,0.694,0.087,0.089,0.065,0.065,818,27.86,22.65,13.73,17.66,1.46,3.54,0.09,0.98,12.57,11.94,0.44,0.93,0.031,0.081,603,0.109,0.511,0.355,0.022,0.113,214681,213767,4,0.594,0.209,0.012,248009,0.025,0.164,0.000,158.92,62561,158,0.072,0.179,0.151,118645688,4.18,10.80,0.035,0.892,0.220,3,19,57,64,168,64,4.83,0.0091
660000,1299,2.341,0.009,6.33,202070,197208,465,2579,1935,3973565,1598093.5,289948.6,0.658,0.096,0.098,0.074,0.074,780,32.82,22.28,15.68,17.98,1.80,3.87,0.31,2.88,15.03,13.72,0.50,0.99,0.044,0.105,593,0.089,0.463,0.395,0.026,0.115,202031,200840,6,0.599,0.088,0.034,406231,0.022,0.151,0.000,157.60,62228,161,0.073,0.179,0.156,127446092,4.58,8.50,0.062,0.875,0.242,4,34,60,64,159,54,6.16,0.0082
670000,1393,2.170,0.007,6.04,202491,197821,528,2390,1658,4029669,1608209.6,288272.8,0.647,0.097,0.100,0.077,0.078,791,29.44,21.66,13.00,17.29,1.30,3.02,0.11,0.99,15.03,12.79,0.40,0.87,0.027,0.069,574,0.088,0.498,0.314,0.025,0.162,202453,201318,4,0.742,0.003,0.017,408793,0.024,0.120,0.000,158.50,63692,173,0.072,0.149,0.127,125052625,3.94,9.56,0.051,0.796,0.201,4,20,59,64,155,66,5.26,0.0077
680000,1317,2.226,0.007,6.01,202649,197248,492,2780,2205,4021073,1604250.1,289007.6,0.650,0.099,0.100,0.075,0.076,795,31.28,22.32,14.33,17.70,1.96,5.28,0.21,3.06,14.77,13.40,0.49,1.00,0.040,0.108,632,0.089,0.510,0.365,0.018,0.106,202620,201756,5,0.564,0.133,0.011,243189,0.028,0.132,0.000,158.17,64984,157,0.072,0.219,0.138,127114119,4.24,8.91,0.057,0.881,0.230,4,28,60,64,155,48,5.58,0.0082
690000,1178,2.384,0.007,6.39,178935,174574,482,2863,1155,4225097,1587317.9,300713.4,0.582,0.118,0.122,0.089,0.089,811,34.88,22.18,16.22,18.24,2.35,4.78,0.16,1.37,16.15,14.24,0.65,1.21,0.051,0.108,596,0.102,0.475,0.393,0.024,0.108,178890,177729,5,0.477,0.171,0.030,306277,0.024,0.141,0.000,156.46,60441,149,0.071,0.183,0.166,128351443,4.57,7.78,0.076,0.896,0.281,6,46,62,64,166,52,7.29,0.0083
700000,1262,2.340,0.007,6.04,174820,170727,459,2618,932,4348699,1582168.1,308885.7,0.572,0.119,0.122,0.093,0.093,887,33.87,22.16,16.43,17.96,1.90,4.57,0.22,1.99,15.32,13.58,0.54,1.09,0.039,0.091,653,0.102,0.448,0.435,0.020,0.097,174782,173755,4,0.663,0.044,0.022,204451,0.027,0.139,0.000,155.85,51839,146,0.071,0.244,0.158,127870769,4.77,7.85,0.077,0.891,0.238,5,37,61,64,161,45,7.90,0.0082
710000,1250,2.320,0.007,5.37,188071,183466,524,2621,1472,4547832,1607668.8,311415.5,0.591,0.111,0.114,0.092,0.092,861,32.15,22.03,14.26,17.88,1.76,3.84,0.09,1.21,16.05,13.75,0.54,1.09,0.035,0.075,572,0.084,0.502,0.346,0.021,0.131,188034,187144,5,0.677,0.021,0.012,223652,0.027,0.122,0.000,158.47,55303,147,0.068,0.197,0.135,130947794,4.10,8.74,0.058,0.877,0.239,5,31,60,64,156,53,5.28,0.0080
720000,1298,2.283,0.007,5.95,189494,184555,528,3021,1342,4419762,1611946.9,306563.2,0.604,0.109,0.112,0.087,0.087,847,31.76,22.02,14.92,17.82,1.70,3.85,0.31,2.93,14.83,13.06,0.52,1.09,0.035,0.081,599,0.099,0.468,0.396,0.018,0.118,189452,188525,5,0.673,0.000,0.022,268646,0.025,0.127,0.000,158.85,58864,163,0.069,0.191,0.139,130137326,4.40,8.91,0.060,0.891,0.223,4,30,60,64,170,62,4.90,0.0084
730000,1394,2.143,0.007,5.76,204930,199364,553,2875,2042,3641208,1613633.2,268279.7,0.662,0.096,0.098,0.072,0.072,828,28.86,21.63,13.35,17.31,1.60,4.25,0.24,1.80,13.67,10.28,0.49,1.10,0.033,0.091,599,0.085,0.494,0.329,0.020,0.156,204906,203931,5,0.619,0.199,0.048,264453,0.022,0.116,0.000,158.99,60402,162,0.074,0.236,0.108,131058991,4.01,9.67,0.052,0.813,0.197,4,20,57,64,158,55,4.76,0.0085
740000,1245,2.328,0.007,5.28,199174,193772,584,2879,2088,3643651,1604506.1,271075.0,0.644,0.101,0.102,0.076,0.077,892,31.29,22.02,14.64,17.93,1.57,3.81,0.21,1.74,14.87,12.21,0.51,1.10,0.030,0.073,584,0.084,0.490,0.380,0.018,0.112,199127,198143,5,0.696,0.117,0.026,353074,0.026,0.131,0.000,158.03,54390,162,0.074,0.212,0.109,127249259,4.33,9.03,0.076,0.837,0.208,4,25,60,64,161,52,5.72,0.0087
750000,1262,2.341,0.006,5.11,212103,206022,527,2610,2927,3438615,1609226.9,253145.2,0.688,0.087,0.090,0.067,0.068,876,33.16,22.15,14.90,18.40,1.92,4.41,0.36,3.54,15.99,13.37,0.60,1.24,0.036,0.082,487,0.076,0.467,0.361,0.019,0.153,212056,211131,4,0.694,0.149,0.018,194807,0.035,0.100,0.000,158.54,56001,154,0.074,0.249,0.154,119714156,4.32,8.48,0.096,0.829,0.223,6,32,62,64,160,56,5.21,0.0080
760000,1322,2.212,0.008,5.63,200893,193870,525,4099,2339,3882960,1611388.4,278834.8,0.651,0.098,0.100,0.076,0.076,895,29.09,22.28,14.36,18.33,1.68,4.26,0.04,0.59,13.01,10.65,0.52,1.14,0.036,0.096,688,0.087,0.490,0.361,0.009,0.140,200868,199979,6,0.711,0.000,0.007,186812,0.040,0.146,0.000,158.53,52385,133,0.072,0.244,0.126,125526459,4.38,9.83,0.053,0.877,0.205,4,19,58,64,164,60,5.22,0.0094
770000,1169,2.436,0.011,5.60,191065,186338,506,2634,1740,4060139,1608660.5,284816.5,0.625,0.104,0.106,0.083,0.082,942,35.45,21.55,17.85,17.95,2.13,4.47,0.39,3.13,15.08,13.37,0.70,1.31,0.043,0.089,529,0.115,0.393,0.502,0.022,0.083,191029,189989,6,0.659,0.000,0.030,232151,0.031,0.177,0.001,158.28,51538,157,0.070,0.207,0.164,123814162,5.16,7.29,0.067,0.896,0.278,6,48,60,64,166,64,5.47,0.0091
780000,1271,2.291,0.009,5.80,189399,183592,525,3396,1784,3960160,1599550.5,289978.0,0.636,0.101,0.103,0.079,0.080,902,32.92,21.27,15.51,17.55,1.87,4.00,0.12,1.27,15.42,12.81,0.59,1.18,0.040,0.086,615,0.108,0.437,0.415,0.028,0.120,189363,188270,5,0.616,0.133,0.018,399592,0.020,0.175,0.001,157.29,52197,142,0.073,0.244,0.161,122327345,4.57,7.97,0.061,0.878,0.244,6,32,60,64,153,62,6.46,0.0082
790000,1250,2.367,0.008,6.51,191787,186124,593,3437,1654,3686138,1603817.2,276567.3,0.651,0.097,0.098,0.076,0.077,838,33.41,21.21,16.04,17.70,1.90,4.23,0.15,1.68,15.31,12.27,0.60,1.13,0.039,0.090,572,0.092,0.443,0.408,0.037,0.112,191768,190241,6,0.683,0.000,0.019,236670,0.022,0.128,0.000,157.91,62112,147,0.075,0.211,0.135,123082336,4.60,7.94,0.055,0.894,0.261,6,32,59,64,155,55,5.85,0.0084
800000,1209,2.453,0.009,6.20,191873,186962,634,2688,1630,3787556,1607128.4,279303.2,0.636,0.098,0.099,0.083,0.084,843,34.01,20.76,17.30,17.79,1.56,3.48,0.20,2.16,14.94,11.24,0.58,1.07,0.032,0.080,556,0.112,0.411,0.455,0.031,0.103,191842,189756,6,0.514,0.275,0.017,273049,0.020,0.163,0.001,158.24,57981,159,0.074,0.204,0.138,126380421,5.07,7.31,0.052,0.878,0.270,7,38,57,64,157,52,5.51,0.0089
810000,1213,2.415,0.009,5.94,193090,187634,615,3012,1825,3957076,1611321.9,286087.4,0.636,0.097,0.098,0.084,0.084,881,33.61,21.44,16.80,17.95,1.85,3.73,0.12,1.44,14.83,11.49,0.65,1.18,0.037,0.080,542,0.100,0.417,0.418,0.045,0.120,193063,190969,8,0.624,0.063,0.011,167135,0.022,0.166,0.001,158.52,53766,146,0.072,0.246,0.151,129110906,4.83,8.02,0.059,0.906,0.276,5,33,59,64,142,67,5.23,0.0090
820000,1264,2.398,0.007,5.85,180425,175577,634,2700,1463,3737989,1606083.1,274593.4,0.599,0.108,0.109,0.093,0.092,926,32.08,21.94,15.74,17.95,2.04,4.29,0.06,0.88,14.23,12.13,0.58,1.08,0.052,0.112,584,0.089,0.492,0.397,0.017,0.094,180401,177968,5,0.561,0.267,0.010,127791,0.025,0.143,0.000,157.91,50022,150,0.073,0.228,0.135,132580748,4.63,8.64,0.062,0.904,0.262,5,31,59,64,158,51,5.84,0.0089
830000,1235,2.387,0.007,6.79,183785,177967,574,3430,1843,3419366,1591679.5,264061.1,0.613,0.104,0.105,0.088,0.089,908,34.40,21.57,17.12,17.70,1.76,3.52,0.09,1.13,15.43,12.61,0.63,1.15,0.036,0.076,646,0.105,0.406,0.437,0.037,0.120,183760,181587,6,0.512,0.223,0.011,258295,0.027,0.145,0.000,156.79,51207,146,0.077,0.225,0.142,132263267,4.84,7.54,0.058,0.896,0.275,6,38,60,64,166,57,6.96,0.0084
840000,1110,2.456,0.010,6.71,174320,169216,555,3667,1007,3672234,1579388.0,276621.2,0.594,0.115,0.117,0.086,0.088,846,33.77,22.07,15.51,17.92,2.23,4.58,0.16,1.73,15.87,13.72,0.63,1.20,0.051,0.119,570,0.090,0.502,0.393,0.012,0.094,174280,172283,6,0.519,0.091,0.016,259830,0.025,0.201,0.001,155.42,56614,134,0.075,0.299,0.147,125847732,4.57,7.97,0.074,0.888,0.257,5,38,60,64,164,38,8.33,0.0090
850000,1086,2.584,0.009,6.48,169800,161616,445,6359,1404,3787117,1513442.5,296147.2,0.561,0.135,0.136,0.084,0.083,871,37.62,22.60,18.47,18.03,1.88,3.89,0.56,3.88,16.70,13.35,0.63,1.18,0.040,0.090,511,0.080,0.431,0.436,0.025,0.109,169763,168017,5,0.359,0.238,0.046,406814,0.026,0.180,0.001,149.48,50488,93,0.078,0.468,0.134,114925074,5.18,6.66,0.157,0.805,0.263,6,52,64,64,155,46,14.27,0.0083
860000,1158,2.485,0.005,6.29,184145,175965,483,5751,1874,3681180,1563449.9,288631.1,0.597,0.125,0.125,0.077,0.076,831,37.15,21.38,16.53,18.72,2.00,5.43,0.28,2.58,18.35,14.94,0.62,1.16,0.039,0.103,539,0.098,0.425,0.377,0.035,0.163,184105,182271,4,0.613,0.159,0.025,250629,0.022,0.110,0.000,154.19,56546,116,0.078,0.374,0.136,120749904,4.87,6.42,0.124,0.821,0.262,7,48,64,64,158,63,9.56,0.0074
870000,1072,2.727,0.009,6.66,174856,167131,509,5649,1653,3665655,1590243.5,280050.6,0.589,0.129,0.131,0.076,0.075,860,37.73,21.11,20.36,18.43,1.68,3.49,0.24,1.58,15.45,11.69,0.61,1.15,0.035,0.082,621,0.104,0.410,0.485,0.021,0.085,174824,172956,4,0.710,0.065,0.041,323329,0.022,0.171,0.000,156.54,54141,120,0.076,0.260,0.122,121225821,5.90,6.01,0.105,0.863,0.268,6,51,64,64,156,39,7.22,0.0096
880000,1214,2.457,0.007,6.24,171629,165102,534,4413,1438,3505495,1586751.6,268430.5,0.594,0.123,0.125,0.079,0.080,929,34.48,22.31,17.39,19.11,1.75,4.09,0.16,1.76,15.18,12.13,0.65,1.15,0.036,0.090,568,0.091,0.433,0.405,0.030,0.132,171587,169878,5,0.526,0.244,0.012,240278,0.027,0.141,0.000,156.76,53255,137,0.077,0.230,0.143,118513813,5.28,7.69,0.099,0.858,0.279,4,41,63,64,152,49,6.99,0.0086
890000,1182,2.458,0.007,6.29,174097,167597,595,4469,1468,3612270,1591520.1,276355.2,0.605,0.120,0.120,0.077,0.078,941,36.14,21.90,18.24,19.36,2.05,4.01,0.10,1.90,15.75,12.44,0.68,1.19,0.040,0.083,513,0.103,0.450,0.423,0.024,0.103,174062,172447,7,0.580,0.009,0.007,188528,0.032,0.147,0.000,156.73,51401,134,0.077,0.258,0.148,120279250,5.43,7.20,0.116,0.845,0.289,5,50,64,64,157,53,7.03,0.0085
900000,1107,2.633,0.010,6.65,179721,174310,619,3763,1104,3770252,1605125.4,281752.0,0.611,0.115,0.118,0.078,0.078,852,38.02,21.59,19.29,18.75,2.02,3.83,0.05,0.86,16.67,14.08,0.72,1.21,0.042,0.091,494,0.105,0.408,0.476,0.029,0.087,179698,178014,7,0.463,0.308,0.007,225567,0.026,0.193,0.001,157.99,54892,153,0.075,0.197,0.159,122115480,5.57,6.46,0.113,0.842,0.307,7,52,64,64,162,48,5.76,0.0087
910000,1076,2.802,0.010,6.49,162773,158283,550,3189,782,3565962,1591564.4,261791.2,0.590,0.118,0.121,0.086,0.085,939,42.78,21.30,23.87,18.57,2.02,4.54,0.08,1.46,16.81,12.46,0.66,1.17,0.041,0.098,539,0.090,0.362,0.485,0.032,0.121,162727,160939,9,0.499,0.162,0.005,129381,0.036,0.177,0.000,156.58,51626,126,0.073,0.245,0.119,112212996,6.65,4.98,0.200,0.774,0.298,8,52,64,64,138,49,7.17,0.0088
920000,1095,2.669,0.007,7.00,164071,158511,522,4178,841,3734450,1588605.8,276638.0,0.587,0.120,0.120,0.087,0.086,894,39.45,21.55,20.29,18.89,1.90,3.53,0.17,1.41,17.09,14.68,0.71,1.20,0.036,0.067,567,0.111,0.394,0.476,0.030,0.100,164003,162269,10,0.451,0.106,0.026,302766,0.029,0.154,0.000,156.23,55463,125,0.074,0.239,0.160,112606636,5.92,5.91,0.142,0.840,0.301,6,52,64,64,141,53,7.52,0.0085
930000,1140,2.579,0.009,6.49,169417,163893,480,4292,707,3800863,1583105.4,287581.5,0.600,0.120,0.121,0.078,0.080,860,36.32,21.85,17.90,18.97,1.72,3.86,0.20,1.65,16.50,13.85,0.62,1.16,0.033,0.070,595,0.108,0.449,0.436,0.018,0.096,169379,167747,6,0.678,0.008,0.025,261291,0.030,0.171,0.001,155.97,58657,127,0.076,0.271,0.137,114615143,5.33,7.01,0.092,0.870,0.269,5,49,63,64,145,52,7.79,0.0084
940000,1258,2.353,0.005,6.40,174539,169083,557,3490,1291,3942987,1592290.6,288592.6,0.582,0.120,0.122,0.088,0.089,870,32.22,21.79,15.13,18.02,1.78,3.96,0.14,1.38,15.17,12.59,0.58,1.12,0.041,0.088,580,0.089,0.489,0.359,0.030,0.122,174498,172998,8,0.560,0.076,0.017,267234,0.024,0.101,0.000,156.76,55918,151,0.073,0.220,0.136,128259971,4.57,8.63,0.056,0.887,0.249,4,31,59,64,146,57,6.99,0.0083
950000,1138,2.563,0.005,6.14,176427,170265,483,4384,1415,4030926,1581131.6,300328.7,0.582,0.121,0.124,0.087,0.087,874,36.59,21.91,17.43,18.38,1.92,4.26,0.05,1.14,17.19,14.74,0.64,1.19,0.038,0.088,560,0.111,0.459,0.417,0.026,0.098,176403,175063,7,0.484,0.062,0.005,271229,0.029,0.097,0.000,155.94,53432,126,0.075,0.319,0.149,125258629,5.01,6.94,0.092,0.876,0.267,6,52,63,64,154,56,7.81,0.0081
960000,1110,2.523,0.009,5.93,168864,163004,543,3912,1433,4005712,1588570.0,293987.7,0.564,0.128,0.132,0.088,0.088,922,37.18,21.47,17.94,18.67,1.89,3.80,0.25,2.62,17.10,14.01,0.66,1.19,0.037,0.076,497,0.106,0.447,0.416,0.027,0.110,168823,167513,7,0.486,0.078,0.019,187326,0.048,0.189,0.001,156.09,45456,117,0.073,0.298,0.139,122827323,5.18,6.64,0.089,0.865,0.273,6,52,62,64,150,49,7.67,0.0084
970000,1131,2.502,0.008,6.56,172424,166115,489,4392,1407,3872791,1576377.8,289165.1,0.574,0.125,0.127,0.087,0.087,964,37.41,21.97,17.73,18.37,2.27,4.71,0.63,3.57,16.77,14.56,0.67,1.19,0.045,0.096,532,0.095,0.443,0.420,0.017,0.120,172373,171113,5,0.479,0.154,0.055,351256,0.028,0.168,0.001,155.38,45892,109,0.075,0.318,0.150,121804641,5.07,6.77,0.123,0.839,0.287,6,52,64,64,151,41,8.37,0.0083
980000,1183,2.388,0.006,6.46,183280,176723,543,4617,1345,3840283,1598720.4,287985.8,0.601,0.114,0.115,0.085,0.085,850,35.41,22.08,16.35,18.25,1.77,4.11,0.20,1.62,17.10,15.79,0.54,1.08,0.042,0.107,565,0.116,0.455,0.381,0.028,0.136,183229,181986,8,0.527,0.001,0.033,355228,0.023,0.120,0.000,157.68,58538,127,0.075,0.270,0.115,127834343,4.94,7.31,0.090,0.843,0.233,5,45,63,64,145,55,6.07,0.0079
990000,1141,2.597,0.009,6.83,166772,160564,426,5043,781,3613015,1540395.5,273098.7,0.582,0.134,0.132,0.077,0.075,877,40.95,21.99,19.44,18.64,1.86,4.39,0.32,2.31,19.33,15.23,0.53,1.15,0.038,0.090,580,0.069,0.447,0.357,0.021,0.175,166713,165274,5,0.771,0.082,0.039,256718,0.035,0.182,0.001,152.65,57018,84,0.076,0.483,0.131,108967439,5.58,5.59,0.244,0.731,0.206,8,52,64,64,163,55,11.11,0.0070
1000000,1056,2.761,0.008,6.94,181178,177649,398,2397,819,3408948,1600418.5,244864.8,0.647,0.113,0.114,0.063,0.063,825,41.15,21.00,21.14,18.01,2.01,4.03,0.15,1.50,17.86,14.36,0.64,1.19,0.039,0.081,549,0.098,0.392,0.478,0.026,0.104,181138,179833,6,0.507,0.101,0.016,618156,0.025,0.160,0.001,157.83,62567,123,0.072,0.371,0.144,97849807,5.99,5.32,0.174,0.804,0.271,8,52,64,64,148,53,5.93,0.0085
