step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat
17000,8,16,61.5,47.1,10.4,0.0,4.0,3.8,14.25,0.0,6,420,30.30,103.49
18000,1,1149,20.3,1.7,0.5,0.3,17.8,0.1,1.41,13.0,517,140,25.12,0.03
18000,2,153,55.8,41.0,6.5,0.0,8.3,2.9,11.70,0.7,84,279,36.73,46.00
18000,6,71,58.2,42.7,5.1,0.2,10.3,2.3,12.18,0.5,45,377,80.86,18.10
18000,8,25,53.8,36.6,8.5,0.9,7.7,2.7,10.89,1.0,17,61,4.76,18.84
19000,1,1190,18.0,0.7,0.3,0.4,16.6,0.0,1.18,14.0,523,107,20.48,0.02
19000,2,178,53.1,41.7,6.2,0.0,5.2,2.8,12.29,1.0,123,191,20.90,37.16
19000,6,73,58.5,43.0,5.4,0.1,10.0,2.5,12.22,0.3,54,222,39.71,20.64
19000,8,22,56.5,46.8,7.7,0.0,2.0,3.0,14.42,0.0,12,227,17.16,52.52
20000,1,1003,19.3,1.4,0.6,1.6,15.6,0.0,1.39,13.3,545,101,19.43,0.03
20000,2,121,54.5,40.1,7.5,0.0,6.9,3.2,11.23,0.7,70,224,29.92,36.35
20000,6,67,55.4,41.7,6.1,0.0,7.5,3.1,11.77,0.7,45,197,27.68,26.47
20000,8,15,52.9,41.3,7.5,0.0,4.1,3.2,12.56,1.2,9,189,17.74,43.92
21000,1,1220,18.7,0.6,0.4,0.5,17.2,0.0,1.17,13.6,684,131,25.20,0.02
21000,6,71,58.3,41.9,6.7,0.0,9.7,3.3,11.82,0.2,35,376,64.27,38.84
21000,2,65,61.7,48.1,7.1,0.0,6.4,3.5,14.58,0.3,20,208,22.52,43.00
21000,8,30,51.3,38.1,7.1,0.0,6.1,3.3,10.59,0.3,22,215,26.35,42.01
21000,13,16,49.3,38.2,4.6,0.0,6.5,2.4,10.93,1.9,12,471,52.50,71.47
22000,1,1173,19.2,0.7,0.2,0.7,17.6,0.0,1.19,13.3,646,108,20.44,0.01
22000,6,90,53.2,40.9,6.2,0.1,6.0,3.0,11.55,0.8,68,278,49.44,28.66
22000,2,67,51.6,40.8,5.9,0.0,4.9,2.9,12.16,1.9,36,307,36.92,52.39
22000,8,50,56.7,43.8,7.2,0.0,5.8,3.3,12.60,0.6,24,351,43.60,57.07
22000,13,15,60.8,48.1,6.4,0.0,6.3,3.1,14.54,0.1,10,626,74.24,122.45
23000,1,1336,18.0,0.7,0.1,0.5,16.7,0.0,1.16,14.0,653,119,18.24,0.01
23000,2,117,58.2,45.7,6.8,0.0,5.6,3.1,13.59,0.7,52,328,31.38,64.11
23000,6,64,58.0,42.4,6.1,0.1,9.4,3.6,12.24,0.7,31,304,54.20,29.02
23000,8,22,53.0,42.7,6.7,0.0,3.6,3.1,12.26,0.3,15,510,50.60,101.63
23000,13,17,58.2,45.6,6.1,0.0,6.5,3.4,13.54,0.2,11,686,84.80,125.60
24000,1,1213,19.0,1.2,0.4,0.2,17.2,0.0,1.29,13.6,603,123,21.78,0.02
24000,2,100,55.3,40.6,6.9,0.0,7.9,3.1,11.30,0.8,59,228,32.74,32.76
24000,6,48,62.2,45.9,6.9,0.0,9.4,3.6,13.45,0.0,26,435,81.12,35.96
24000,8,32,59.3,44.1,9.9,0.0,5.3,3.8,12.91,0.2,10,204,19.90,42.87
24000,13,18,57.5,46.1,4.4,0.0,7.0,2.2,14.03,0.9,10,575,72.79,104.26
24000,19,6,61.0,45.5,7.0,0.0,8.5,3.5,13.62,0.0,3,194,20.43,34.90
25000,1,1243,18.3,0.8,0.1,0.8,16.6,0.0,1.19,13.0,673,102,19.42,0.03
25000,2,77,49.4,36.0,5.8,0.0,7.6,2.4,9.89,1.6,57,99,11.89,17.36
25000,6,75,60.0,43.3,5.9,0.0,10.8,3.3,12.48,0.1,47,225,42.21,21.08
25000,8,30,60.6,45.8,9.7,0.0,5.1,3.7,13.70,0.3,9,273,27.47,55.30
25000,13,19,61.1,48.6,9.4,0.0,3.1,3.4,14.98,0.7,11,538,70.17,98.33
26000,1,1217,21.1,1.2,0.3,0.5,19.1,0.0,1.26,12.0,662,121,23.90,0.02
26000,2,57,49.3,34.6,5.6,0.0,9.0,2.6,9.66,1.6,45,127,14.66,19.69
26000,8,44,58.6,46.2,8.6,0.0,3.9,3.3,13.78,0.1,17,174,10.87,42.22
26000,6,29,59.0,46.4,5.2,0.0,7.4,2.8,13.64,0.1,23,327,53.50,31.73
26000,13,21,62.3,49.6,8.3,0.0,4.4,3.2,15.22,0.2,8,527,64.19,89.09
27000,1,1384,18.7,2.0,0.3,0.5,15.9,0.0,1.60,13.3,773,135,22.36,0.03
27000,13,48,54.6,43.5,7.4,0.0,3.8,3.0,13.28,1.6,26,311,28.21,73.22
27000,8,48,57.9,44.5,7.4,0.0,6.0,3.4,12.94,0.4,24,95,8.39,21.79
27000,2,33,50.3,37.7,6.2,0.0,6.4,2.6,10.15,1.6,14,159,19.03,24.00
27000,6,25,56.0,39.8,6.8,0.0,9.4,3.6,11.00,0.1,16,59,7.31,9.40
28000,1,1396,18.3,1.3,0.3,0.6,16.1,0.0,1.30,13.5,740,130,21.69,0.03
28000,22,43,59.9,47.6,8.6,0.0,3.7,3.3,14.87,0.7,14,625,58.33,128.45
28000,2,42,52.5,43.2,5.2,0.0,4.1,2.2,12.44,0.2,24,103,7.02,23.58
28000,13,31,61.2,48.5,8.0,0.0,4.7,3.0,14.70,0.0,9,306,34.61,55.91
28000,8,26,63.3,47.8,10.8,0.0,4.7,4.1,14.46,0.0,10,68,4.22,21.06
28000,6,23,51.3,38.5,4.3,0.0,8.5,1.9,11.28,1.4,16,189,28.72,25.58
29000,1,1159,20.3,1.4,0.3,0.6,18.0,0.0,1.41,11.8,678,109,22.87,0.04
29000,22,49,62.0,48.6,8.7,0.0,4.6,3.6,14.75,0.1,18,504,47.49,104.07
29000,2,43,51.4,38.7,8.6,0.0,4.1,3.5,10.55,0.3,23,108,7.19,25.81
29000,23,40,62.7,49.1,7.8,0.0,5.8,3.9,14.91,0.0,6,288,30.26,62.57
29000,13,27,58.2,46.6,7.8,0.0,3.8,3.1,13.90,0.0,18,345,29.97,79.84
29000,8,19,40.3,32.2,4.9,0.0,3.1,2.4,8.53,0.9,17,44,2.80,11.61
29000,6,9,60.3,48.1,6.7,0.0,5.6,2.7,14.60,0.0,6,222,17.01,60.11
30000,1,786,20.4,0.5,0.2,0.7,19.0,0.0,1.11,12.6,418,95,17.79,0.02
30000,2,105,49.7,28.9,8.4,0.0,12.4,2.8,8.10,1.7,84,43,6.66,9.35
30000,22,32,60.9,47.2,8.6,0.0,5.1,3.4,14.47,0.2,11,176,12.85,43.23
30000,23,31,62.8,50.0,7.5,0.0,5.3,3.6,15.40,0.0,8,242,24.79,54.55
30000,6,23,61.3,46.5,5.9,0.0,8.9,2.9,13.91,0.1,14,228,33.74,37.57
30000,13,21,59.0,45.7,8.3,0.0,5.0,3.0,14.08,0.5,7,758,83.28,148.89
31000,1,1066,19.5,0.7,1.2,0.5,17.1,0.0,1.19,12.1,635,104,18.70,0.01
31000,2,103,50.8,34.2,4.0,0.0,12.6,2.0,9.49,1.1,77,121,25.16,9.36
31000,13,41,57.6,46.7,6.0,0.0,4.9,2.8,14.08,0.1,18,216,18.83,49.25
31000,6,31,61.7,47.8,7.3,0.0,6.6,3.5,14.33,0.0,20,320,37.53,62.28
31000,23,28,63.6,49.6,7.1,0.0,6.9,3.5,15.05,0.0,9,310,33.08,71.14
31000,22,18,61.6,48.1,8.9,0.0,4.6,3.5,14.54,0.0,7,454,35.39,109.62
32000,1,1004,20.2,0.5,0.2,0.6,18.9,0.0,1.13,12.1,478,105,22.52,0.02
32000,6,44,59.5,45.1,7.0,0.2,7.2,3.0,13.61,0.2,28,392,51.91,60.67
32000,2,41,47.3,27.7,1.0,0.0,18.5,0.5,7.96,2.1,29,83,24.13,1.50
32000,13,24,64.0,49.6,6.2,0.0,8.1,2.9,15.29,0.0,7,740,117.83,78.60
32000,23,23,63.2,49.0,7.8,0.0,6.3,3.7,14.90,0.1,5,342,36.48,68.60
32000,22,20,62.9,48.5,10.8,0.0,3.5,3.8,15.05,0.0,3,423,29.63,104.97
33000,1,1232,15.8,0.3,0.1,0.3,15.1,0.0,1.08,14.4,609,132,21.32,0.02
33000,28,95,55.9,35.0,2.0,0.0,19.0,1.1,9.79,0.5,56,205,62.07,3.35
33000,6,41,60.5,43.9,9.2,0.3,7.0,3.6,13.01,0.0,25,586,86.44,79.21
33000,13,32,63.8,49.0,7.3,0.0,7.4,3.2,15.14,0.0,12,1124,188.86,109.89
33000,22,26,54.2,43.5,8.0,0.0,2.7,2.7,14.15,2.2,13,236,15.65,60.31
33000,2,19,50.3,31.3,4.1,0.0,14.8,1.9,8.91,0.9,19,165,38.40,6.20
33000,23,15,64.0,50.1,7.9,0.0,6.0,4.0,15.40,0.0,2,354,36.87,81.30
34000,1,954,17.6,1.3,0.2,0.4,15.6,0.0,1.35,14.5,513,99,19.29,0.06
34000,28,124,47.6,27.0,3.6,0.0,16.9,2.0,7.59,2.1,75,132,33.69,6.98
34000,23,67,54.2,42.1,6.6,0.0,5.6,3.0,13.06,1.1,30,165,16.79,38.13
34000,2,66,47.2,27.0,5.5,0.0,14.7,2.6,6.81,1.1,62,122,29.73,7.59
34000,13,33,59.9,45.3,6.3,0.0,8.3,2.9,13.83,0.4,16,986,166.77,90.83
34000,6,32,61.5,47.4,7.7,0.0,6.4,3.4,14.30,0.1,20,596,98.28,72.77
34000,33,30,41.3,27.2,5.6,0.0,8.5,2.5,7.63,1.9,30,20,0.90,9.29
34000,22,20,63.2,48.7,11.0,0.0,3.5,4.1,14.84,0.0,5,145,7.74,40.21
34000,31,15,57.7,45.7,7.4,0.0,4.5,3.1,13.94,0.7,10,481,50.28,88.74
34000,35,6,64.0,49.3,1.0,0.0,13.7,0.7,15.25,0.0,4,831,227.87,2.38
35000,1,1210,16.0,0.5,0.1,0.3,15.2,0.0,1.12,15.0,589,126,17.05,0.01
35000,28,123,49.1,29.1,2.3,0.1,17.6,1.4,8.22,2.0,89,173,44.87,7.22
35000,6,49,59.2,44.8,7.7,0.0,6.8,3.2,13.79,0.3,26,287,35.57,48.81
35000,13,35,63.9,49.4,7.3,0.0,7.2,3.0,15.29,0.0,12,675,92.29,93.42
35000,22,35,40.4,32.3,4.5,0.0,3.6,2.1,9.24,5.1,28,57,3.89,18.32
35000,31,17,60.9,48.5,7.4,0.0,5.1,3.3,14.83,0.4,10,580,67.27,97.16
35000,35,15,61.0,46.5,1.5,0.1,12.9,0.7,14.17,0.1,7,627,170.95,3.84
35000,23,15,53.0,42.1,5.7,0.0,5.2,2.7,12.59,1.6,9,351,37.44,62.14
35000,2,11,51.1,30.1,7.0,0.0,14.0,3.3,8.22,1.3,10,145,26.08,17.51
36000,1,1135,17.7,0.7,0.2,0.5,16.2,0.0,1.16,13.6,591,134,21.14,0.01
36000,28,138,52.4,32.0,3.1,0.3,17.0,1.8,8.83,1.3,106,253,67.74,5.62
36000,13,35,60.4,46.7,7.2,0.0,6.5,2.8,14.45,0.7,14,930,130.05,120.88
36000,6,34,59.5,44.7,6.7,0.0,8.0,3.1,13.79,0.8,19,566,81.30,88.40
36000,23,27,54.1,36.6,7.8,0.0,9.7,2.9,9.72,1.3,19,311,41.19,47.69
36000,37,22,64.0,51.4,2.7,0.0,9.9,1.3,15.81,0.0,6,910,172.42,67.45
36000,35,21,60.2,46.0,0.3,0.5,13.4,0.3,14.15,0.2,7,751,204.22,3.04
36000,22,21,59.3,47.1,7.9,0.0,4.3,3.3,14.47,0.4,7,262,16.90,65.69
36000,2,16,44.2,29.2,7.8,0.0,7.2,3.2,7.85,2.2,12,112,11.10,20.37
36000,31,10,64.0,50.1,9.0,0.0,4.9,3.7,15.39,0.0,4,893,87.84,182.77
37000,1,1283,18.7,1.2,0.5,0.2,16.9,0.0,1.30,12.4,731,103,19.21,0.02
37000,28,114,44.9,28.9,6.1,0.1,9.8,2.7,8.62,4.0,59,317,53.93,26.78
37000,31,35,60.7,49.3,8.9,0.0,2.6,3.3,15.40,0.4,14,275,21.21,61.79
37000,6,33,62.7,47.0,7.6,0.1,8.0,3.4,14.41,0.1,18,568,97.06,69.07
37000,13,25,61.9,46.1,7.6,0.0,8.2,3.0,14.17,0.2,12,925,160.48,82.10
37000,37,25,61.2,47.6,4.0,0.0,9.6,1.9,14.37,0.0,14,503,112.17,20.49
37000,23,19,50.7,36.9,4.9,0.0,8.8,2.8,10.54,1.1,16,69,7.86,15.07
37000,35,14,60.4,46.0,0.4,0.7,13.2,0.4,14.02,0.7,6,1519,415.16,3.59
37000,22,10,57.5,44.9,8.8,0.0,3.8,3.4,13.76,1.6,4,204,14.43,57.06
38000,1,1249,17.7,0.6,0.2,0.4,16.5,0.0,1.17,13.6,577,119,22.16,0.02
38000,28,112,47.1,30.7,6.1,0.1,10.2,2.7,8.90,3.0,70,329,47.99,37.09
38000,31,37,59.9,47.6,8.7,0.0,3.5,3.4,14.32,0.1,15,320,26.15,65.03
38000,6,34,61.6,45.0,6.2,0.1,10.3,2.9,13.51,0.0,22,703,117.89,97.06
38000,13,28,61.3,47.0,8.4,0.0,5.9,3.4,14.46,0.3,13,758,96.21,112.33
38000,37,26,58.1,46.4,4.3,0.0,7.4,1.7,13.91,1.1,14,446,81.69,36.66
38000,23,19,62.4,48.9,7.5,0.0,5.9,3.6,14.69,0.0,9,170,16.49,41.46
38000,35,12,64.0,50.6,2.8,0.0,10.6,1.4,15.67,0.0,5,802,215.68,5.79
38000,22,8,64.0,50.0,10.0,0.0,4.0,4.0,15.38,0.0,1,172,11.39,39.76
39000,1,1237,17.9,0.6,0.7,1.0,15.5,0.0,1.16,13.1,582,146,28.16,0.02
39000,28,122,42.8,30.2,6.3,0.1,6.2,3.0,9.21,3.9,58,362,46.77,44.56
39000,6,41,59.0,45.5,8.5,0.0,5.0,3.5,13.49,0.6,21,228,23.89,35.63
39000,37,40,56.4,45.2,6.2,0.0,5.1,2.5,13.63,0.4,24,500,96.75,45.65
39000,13,38,60.1,47.0,8.5,0.0,4.6,3.3,14.69,0.6,16,481,49.09,86.69
39000,23,29,63.3,49.4,8.3,0.0,5.7,3.9,15.02,0.0,5,415,44.96,85.44
39000,31,15,63.3,49.8,9.6,0.0,3.9,3.9,15.26,0.0,3,162,8.42,39.54
39000,22,14,64.0,50.0,9.9,0.0,4.1,3.9,15.38,0.0,2,443,31.64,96.64
39000,35,8,64.0,48.8,0.0,0.0,15.2,0.0,15.14,0.0,2,1145,327.27,3.21
40000,1,1134,22.0,1.1,0.2,0.8,20.0,0.0,1.25,11.6,623,122,24.20,0.01
40000,28,90,44.7,31.0,5.8,0.2,7.7,2.6,9.35,3.4,62,163,21.04,22.56
40000,37,40,56.0,43.2,7.8,0.0,5.0,3.0,13.02,0.6,25,606,108.31,72.16
40000,6,37,60.2,47.4,6.7,0.0,6.1,3.2,14.53,0.2,18,288,38.05,40.32
40000,13,31,61.4,46.8,9.1,0.0,5.4,3.7,14.65,0.7,9,689,70.93,124.53
40000,31,25,52.2,41.1,8.0,0.0,3.0,3.2,12.74,2.2,11,58,2.86,15.74
40000,23,23,61.1,47.4,7.2,0.0,6.5,3.5,14.20,0.1,10,255,27.49,52.34
40000,35,16,57.8,44.6,0.3,0.1,12.8,0.2,13.72,0.8,6,949,266.54,3.77
40000,22,11,64.0,50.0,10.8,0.0,3.2,4.0,15.38,0.0,2,112,5.41,31.43
41000,1,1230,21.3,1.4,0.5,0.3,19.1,0.0,1.32,11.3,655,106,20.84,0.01
41000,28,62,61.4,41.7,13.0,0.3,6.3,4.1,12.20,0.4,24,215,22.20,45.01
41000,13,46,61.9,47.0,9.5,0.0,5.4,3.7,14.63,0.4,11,585,68.40,96.82
41000,37,28,62.9,49.9,6.4,0.0,6.7,2.5,15.29,0.0,7,523,70.01,90.32
41000,6,20,61.8,49.3,5.6,0.0,6.8,2.5,14.91,0.0,15,781,114.87,91.04
41000,31,19,58.9,46.1,9.8,0.0,3.1,3.6,14.12,0.9,8,145,7.72,42.73
41000,23,17,58.6,41.8,9.0,0.0,7.9,3.8,12.49,0.9,8,428,48.80,83.03
41000,35,16,61.4,46.2,0.8,0.1,14.4,0.2,14.12,0.1,7,790,227.99,1.74
41000,22,5,64.0,50.0,10.0,0.0,4.0,4.0,15.38,0.0,1,344,21.75,95.00
42000,1,1385,19.2,1.5,0.6,0.3,16.9,0.0,1.40,12.3,730,137,22.79,0.02
42000,28,36,61.1,41.6,13.0,0.2,6.2,4.4,12.15,0.3,11,355,45.42,72.09
42000,13,35,63.8,48.8,9.2,0.0,5.8,3.7,15.16,0.0,10,828,99.38,129.43
42000,37,27,51.1,39.6,6.9,0.0,4.7,2.6,12.32,2.7,14,300,41.68,45.80
42000,23,20,61.2,48.0,7.3,0.0,5.9,3.6,14.73,0.5,6,323,33.56,64.05
42000,22,19,64.0,50.5,9.2,0.0,4.3,3.7,15.55,0.0,4,295,20.25,70.70
42000,31,16,62.1,49.1,9.6,0.0,3.4,3.9,14.97,0.0,7,285,18.05,74.98
42000,6,11,59.9,47.5,5.7,0.0,6.7,2.9,14.94,0.5,11,511,63.20,78.68
42000,35,8,63.4,45.8,0.1,2.0,15.5,0.1,14.04,0.0,3,1259,370.23,2.19
42000,41,8,59.4,47.9,7.0,0.0,4.5,3.5,13.94,0.2,5,649,60.60,155.50
43000,1,1161,19.2,1.0,0.9,0.7,16.7,0.0,1.30,12.8,684,112,22.51,0.03
43000,28,103,46.6,28.5,7.8,0.9,9.5,2.5,8.79,3.0,59,179,27.19,23.14
43000,13,38,61.5,46.4,8.3,0.0,6.8,3.6,14.22,0.3,13,613,79.29,85.16
43000,37,35,59.9,46.1,6.6,0.0,7.2,2.2,14.18,0.7,11,404,56.63,60.92
43000,6,23,60.5,47.7,6.0,0.0,6.8,3.3,14.47,0.1,10,454,67.54,56.16
43000,22,19,64.0,47.9,11.2,0.0,4.8,3.9,14.46,0.0,7,148,8.35,39.52
43000,23,13,59.3,49.0,5.8,0.0,4.5,2.8,15.26,0.3,8,341,36.86,74.63
43000,35,12,52.2,36.4,0.1,3.1,12.6,0.1,10.90,0.3,8,580,159.39,1.34
43000,41,9,61.4,48.9,6.6,0.0,6.0,3.3,14.50,0.0,4,719,66.55,150.12
44000,1,1282,20.1,0.9,1.1,0.6,17.4,0.0,1.24,11.3,713,113,23.17,0.02
44000,28,59,51.5,32.9,8.9,0.9,8.8,3.1,9.78,2.1,32,464,64.45,63.10
44000,13,37,62.8,47.9,8.5,0.0,6.4,3.6,14.79,0.1,11,711,94.19,101.01
44000,6,31,61.7,45.7,8.1,0.0,7.9,3.9,13.88,0.3,13,415,60.38,55.12
44000,37,20,63.4,50.2,6.2,0.0,7.1,2.2,15.28,0.0,9,853,142.24,104.09
44000,35,17,61.4,46.6,0.0,0.2,14.5,0.0,14.18,0.0,6,963,268.41,1.51
44000,41,17,55.5,45.9,5.8,0.0,3.8,3.1,13.46,0.0,10,89,3.63,21.06
44000,22,14,62.1,48.0,9.8,0.0,4.3,3.9,14.49,0.0,4,336,22.15,84.42
44000,31,11,64.0,51.8,4.5,0.0,7.6,1.8,15.99,0.0,2,529,76.87,70.91
44000,23,10,62.7,50.1,7.2,0.0,5.4,3.6,15.39,0.0,2,566,63.13,120.24
45000,1,1323,17.0,0.9,0.9,0.5,14.8,0.0,1.25,13.0,704,132,22.85,0.02
45000,28,86,47.8,35.1,8.7,0.2,3.8,3.3,10.21,1.1,48,298,27.04,66.56
45000,6,54,55.7,43.8,5.1,0.0,6.8,2.8,12.66,0.5,34,302,51.38,27.72
45000,13,44,60.7,46.0,4.6,0.0,10.1,2.2,13.92,0.5,24,540,99.65,46.68
45000,37,33,59.0,47.1,5.7,0.0,6.2,2.0,14.20,0.6,17,696,141.56,44.67
45000,35,32,58.8,44.0,0.1,0.7,14.1,0.0,13.21,0.1,16,1018,278.85,1.36
45000,31,18,58.2,43.7,6.2,0.0,8.2,2.9,12.76,0.7,11,446,66.17,57.29
45000,22,6,56.0,44.3,8.3,0.0,3.3,3.3,14.06,1.3,2,155,8.96,45.86
46000,1,1258,18.2,1.2,1.3,0.4,15.4,0.0,1.25,12.3,681,134,23.97,0.03
46000,13,125,53.8,39.8,6.6,0.0,7.4,2.7,11.47,1.3,72,305,57.61,25.74
46000,28,78,54.0,38.4,7.4,0.1,8.1,2.9,11.28,1.1,43,178,26.08,27.47
46000,6,36,60.9,46.5,6.4,0.1,8.0,3.4,14.00,0.1,18,648,104.83,67.80
46000,23,21,61.0,48.2,7.7,0.0,5.1,3.8,14.81,1.3,4,306,31.07,72.70
46000,35,13,62.0,47.6,0.1,0.0,14.3,0.1,14.59,0.0,6,2141,587.84,2.35
46000,31,10,63.2,48.0,7.8,0.0,7.4,2.8,14.68,0.0,6,264,38.92,34.73
46000,22,5,64.0,50.0,10.0,0.0,4.0,4.0,15.38,0.0,2,568,39.98,114.02
47000,1,1301,17.1,1.3,0.7,0.7,14.3,0.0,1.33,13.3,780,136,23.79,0.03
47000,13,81,55.3,42.6,3.8,0.0,9.0,2.0,12.58,1.0,41,473,107.03,17.36
47000,28,60,55.8,40.2,6.7,0.0,8.9,3.0,11.67,1.3,32,228,39.93,24.05
47000,6,20,62.2,48.0,8.1,0.0,6.2,3.7,14.57,0.0,7,672,80.39,107.60
47000,23,13,57.6,44.6,7.5,0.0,5.5,3.7,13.38,0.9,6,173,15.79,46.53
47000,35,7,63.0,49.3,0.1,0.0,13.6,0.1,15.07,0.0,5,1528,394.81,3.15
47000,22,7,56.6,35.4,16.0,0.0,5.1,2.9,11.11,1.7,4,163,10.47,46.37
47000,31,6,64.0,50.7,5.3,0.0,8.0,2.3,15.50,0.0,2,601,87.72,81.02
48000,1,1379,18.2,1.0,0.4,0.5,16.2,0.0,1.30,12.5,678,105,19.20,0.03
48000,13,40,63.3,47.3,5.6,0.0,10.4,2.7,14.65,0.1,14,811,156.31,72.55
48000,28,25,50.5,34.0,5.4,0.0,11.1,2.7,9.04,1.4,20,83,11.86,14.69
48000,23,21,61.2,49.0,6.8,0.0,5.5,3.5,14.66,0.0,5,240,24.76,56.85
48000,22,20,61.7,49.1,6.7,0.0,5.9,2.8,14.92,0.0,10,257,20.09,57.88
48000,6,19,61.1,47.4,7.9,0.1,5.6,3.5,14.64,0.7,8,336,46.16,51.10
48000,31,7,64.0,51.0,5.0,0.0,8.0,2.0,15.56,0.0,1,743,107.46,88.09
48000,35,5,63.8,50.6,0.0,0.0,13.2,0.0,15.45,0.0,2,1090,278.61,1.93
49000,1,1167,16.6,0.5,0.4,0.4,15.2,0.0,1.16,13.9,609,107,19.60,0.02
49000,13,72,62.2,47.5,6.2,0.0,8.6,2.8,14.54,0.1,25,644,121.75,58.06
49000,6,48,56.5,42.4,5.7,0.0,8.5,2.5,12.29,0.1,34,275,37.66,38.99
49000,28,23,43.2,29.3,5.5,0.5,7.9,2.5,8.21,3.5,16,363,43.58,44.70
49000,23,20,60.5,45.0,9.4,0.0,6.0,4.1,13.51,0.1,6,369,40.25,81.60
49000,22,9,64.0,50.0,10.0,0.0,4.0,4.0,15.38,0.0,1,246,15.03,59.47
49000,35,8,63.9,50.6,0.0,0.0,13.2,0.0,15.47,0.0,3,1456,372.55,2.44
49000,31,8,63.9,50.2,4.4,0.0,9.2,1.8,15.23,0.0,2,932,141.33,105.34
50000,1,975,19.2,0.8,0.4,0.3,17.8,0.0,1.24,12.5,565,98,19.35,0.01
50000,13,68,58.2,44.5,3.9,0.0,9.8,2.1,13.71,1.0,29,861,170.30,72.31
50000,22,20,63.9,49.8,9.9,0.0,4.2,3.8,15.25,0.0,5,184,10.27,44.04
50000,35,18,61.1,48.6,0.0,0.5,11.9,0.0,14.74,0.0,8,768,192.02,1.89
50000,23,18,54.2,42.4,6.7,0.0,5.1,3.3,13.00,1.8,7,194,18.71,39.40
50000,28,16,53.5,34.1,1.2,0.0,18.1,0.5,9.66,2.4,10,106,30.78,0.45
50000,6,13,55.0,41.8,7.3,0.0,5.8,2.8,12.12,0.3,7,131,10.01,34.39
50000,31,7,54.3,43.0,5.1,0.0,6.1,2.7,13.16,1.4,4,1176,179.53,135.75
51000,1,968,20.8,1.0,0.3,0.1,19.4,0.0,1.30,11.7,526,107,20.94,0.03
51000,51,200,42.5,26.9,2.4,0.3,13.0,1.4,7.55,3.2,172,130,27.55,5.19
