step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat
30000,7,90,46.9,29.6,5.9,0.3,11.2,2.9,8.79,2.9,53,193,34.00,18.78
31000,11,1314,26.4,2.8,1.5,0.3,21.8,0.3,1.72,8.0,501,110,28.57,1.69
31000,7,64,49.0,30.8,5.5,0.4,12.3,2.5,9.01,1.6,47,350,71.22,38.22
32000,11,1287,27.8,8.7,1.7,0.3,17.1,0.6,3.30,9.0,585,129,25.35,5.13
32000,7,163,34.4,18.9,2.5,1.8,11.2,1.3,5.64,5.0,118,206,32.40,18.00
33000,11,792,30.8,12.7,2.0,0.2,16.0,0.9,4.27,8.5,447,115,21.33,5.61
33000,7,253,29.6,16.8,1.9,0.5,10.5,1.0,5.25,6.8,209,132,20.03,9.23
34000,11,960,35.5,14.2,2.4,0.3,18.6,1.1,4.61,6.5,550,114,22.07,5.19
34000,7,205,34.1,16.3,1.9,1.6,14.3,1.1,4.97,5.1,177,184,31.66,11.73
35000,11,1003,35.6,13.0,2.2,0.7,19.7,1.0,4.28,6.2,608,145,28.30,5.47
35000,7,204,30.1,16.3,1.9,2.5,9.4,1.2,5.07,6.3,150,230,31.26,11.07
36000,11,915,38.1,14.4,2.3,0.5,20.9,0.9,4.65,5.7,602,141,29.52,5.52
36000,7,185,39.4,23.3,2.2,0.4,13.5,1.3,6.51,3.8,147,302,54.55,12.89
37000,11,1167,36.9,14.4,2.3,0.5,19.7,0.9,4.64,6.0,630,136,29.89,5.26
38000,11,1121,37.5,16.5,2.7,0.2,18.1,1.1,5.23,6.1,638,158,32.53,6.67
39000,11,1131,33.5,10.6,2.3,0.5,20.1,0.8,3.71,7.2,643,142,31.29,5.15
40000,11,1009,35.1,15.2,2.4,0.8,16.7,0.8,4.73,7.0,543,131,28.36,4.31
41000,11,1075,34.6,12.2,2.1,0.9,19.3,0.8,4.01,7.2,648,131,25.31,4.22
42000,11,673,42.1,23.8,3.1,0.2,15.0,1.4,7.19,5.1,379,168,34.23,7.95
43000,11,809,43.2,20.9,2.5,0.6,19.2,1.2,6.15,4.7,470,139,33.29,5.45
43000,69,88,39.7,25.3,5.2,0.2,9.0,2.3,7.75,3.5,76,93,11.79,12.78
44000,11,798,46.2,21.7,2.6,0.9,21.1,0.9,6.40,3.9,446,175,43.16,4.48
44000,69,77,50.7,33.6,7.4,0.0,9.7,2.7,9.75,2.0,45,95,10.75,13.62
45000,11,811,48.0,23.4,1.8,1.0,21.9,0.5,6.94,3.2,520,113,29.95,2.15
45000,69,141,39.7,27.7,4.0,0.1,7.9,2.3,8.14,4.0,111,130,16.19,13.10
46000,11,891,49.0,17.9,1.9,0.3,28.9,0.5,5.59,3.5,415,154,41.52,3.25
46000,69,75,36.5,24.7,5.5,0.0,6.3,2.5,7.60,5.0,64,128,11.42,19.05
47000,11,733,50.7,27.2,2.3,0.4,20.8,0.8,7.63,2.3,382,146,42.96,3.10
47000,69,112,39.7,27.1,7.0,0.0,5.7,3.1,8.17,4.2,86,122,11.02,16.85
48000,11,422,50.6,30.2,4.1,0.0,16.2,1.6,8.17,2.3,245,158,39.05,9.05
48000,69,56,48.6,33.8,7.8,0.0,7.0,3.3,9.71,1.6,45,84,7.47,17.37
49000,11,246,47.5,27.0,4.8,0.0,15.7,1.8,7.39,3.2,164,141,32.10,10.17
49000,78,233,14.2,0.0,0.1,0.3,13.7,0.0,1.00,14.0,99,77,12.78,0.00
49000,69,93,39.1,27.5,6.0,0.0,5.5,2.4,8.01,4.7,69,193,23.66,19.65
50000,11,673,45.4,24.0,2.4,0.3,18.6,1.0,6.77,3.4,407,166,37.68,5.86
50000,69,93,39.0,26.3,6.5,0.0,6.2,2.8,7.59,5.2,68,182,19.72,22.35
50000,78,72,22.7,0.3,2.6,0.0,19.7,0.0,1.15,11.9,38,100,19.17,0.21
51000,11,358,37.4,15.6,0.4,0.8,20.6,0.1,5.44,5.9,191,150,35.09,0.11
51000,69,84,44.6,33.2,7.5,0.0,4.0,3.2,9.57,3.3,60,128,17.06,17.32
52000,11,759,45.8,22.9,2.2,0.3,20.3,1.0,6.78,3.4,423,137,34.33,5.16
52000,69,111,41.4,31.4,6.3,0.0,3.7,2.8,9.31,2.8,69,86,5.84,16.43
53000,11,371,41.7,20.8,0.3,0.4,20.1,0.1,6.51,5.1,159,175,41.14,0.13
53000,86,236,12.2,1.0,0.1,0.0,11.1,0.0,1.35,16.1,103,141,21.77,0.02
53000,69,106,39.2,27.8,5.7,0.0,5.8,2.6,7.92,3.8,88,172,18.64,19.40
54000,11,418,45.2,17.5,0.3,0.9,26.5,0.1,5.06,3.9,201,82,30.21,0.07
54000,86,191,19.3,0.2,0.2,0.1,18.8,0.0,1.06,11.4,124,56,9.24,0.02
54000,69,18,48.2,32.4,10.3,0.0,5.4,3.8,8.43,1.2,15,322,36.22,57.53
55000,11,400,37.6,13.9,0.2,0.8,22.7,0.1,4.63,5.9,189,98,27.34,0.11
55000,69,58,50.4,37.3,10.9,0.1,2.1,4.1,10.76,1.4,44,54,1.86,17.55
55000,86,9,5.9,0.7,0.0,0.0,5.2,0.0,1.32,20.2,9,178,22.77,0.02
56000,11,723,37.1,10.0,0.4,0.4,26.3,0.0,3.67,6.5,327,139,30.93,0.11
56000,69,50,40.9,23.2,9.0,0.0,8.7,3.2,5.90,0.8,47,111,12.47,16.65
57000,11,821,29.7,8.6,1.3,0.3,19.5,0.4,3.37,8.3,379,114,26.46,2.96
57000,102,103,36.0,22.8,4.4,0.0,8.9,3.3,6.86,6.6,50,190,27.01,13.21
57000,103,77,38.2,13.7,1.2,1.8,21.5,0.5,4.66,4.3,62,147,31.36,0.26
57000,69,31,37.1,30.3,1.7,0.0,5.2,1.0,8.72,2.0,28,78,6.96,12.40
58000,11,692,36.1,10.7,0.4,0.4,24.5,0.1,3.71,6.6,347,162,43.43,0.10
58000,103,123,18.8,1.5,0.4,1.5,15.3,0.1,1.33,11.3,71,129,21.02,0.05
58000,102,73,50.0,31.0,6.5,0.0,12.5,3.0,8.78,2.8,51,180,25.06,19.40
58000,69,5,21.4,15.0,0.0,0.0,6.4,0.0,5.68,8.0,4,365,36.65,4.10
59000,11,758,38.4,13.7,1.8,0.3,22.6,0.6,4.46,5.8,418,140,33.74,4.95
59000,102,165,46.9,30.1,6.4,0.0,10.4,3.2,8.58,3.5,92,155,23.11,17.55
59000,103,57,23.0,0.7,1.0,0.1,21.2,0.1,1.22,8.8,33,111,22.85,0.06
59000,69,7,41.9,28.7,0.4,0.0,12.7,0.3,8.21,2.3,7,197,34.08,10.22
60000,11,838,33.7,14.6,1.4,0.3,17.5,0.5,5.07,7.8,468,134,28.92,3.52
60000,102,88,49.4,28.7,7.1,0.1,13.4,3.0,7.91,3.0,59,175,32.30,12.04
60000,103,88,25.9,7.0,0.1,1.7,17.1,0.0,2.76,7.0,78,106,22.51,0.16
60000,111,80,32.0,23.2,4.3,0.0,4.5,2.6,7.20,5.6,64,158,15.97,19.58
61000,11,903,34.1,14.7,1.6,0.2,17.7,0.5,4.94,6.7,430,158,36.61,4.25
61000,111,81,36.1,23.8,8.0,0.0,4.2,3.4,7.11,5.1,36,160,10.72,29.49
61000,112,75,40.0,5.9,5.2,0.3,28.5,0.8,2.69,5.1,57,79,25.06,0.09
61000,102,31,34.3,23.1,3.3,0.1,7.8,2.4,7.00,7.0,17,353,43.77,23.60
61000,103,25,59.9,44.3,0.2,1.4,14.0,0.1,13.01,0.2,12,102,22.32,0.89
62000,11,669,35.7,7.9,1.1,0.6,26.0,0.0,2.87,6.8,315,96,26.45,0.08
62000,111,178,28.2,16.4,5.4,0.0,6.3,2.9,4.85,7.2,128,167,16.90,18.10
62000,103,81,56.2,37.1,0.7,1.7,16.6,0.2,10.84,1.2,57,150,36.87,0.29
62000,112,53,38.1,6.5,1.4,0.0,30.2,0.3,2.31,5.2,34,120,44.02,0.05
63000,11,660,25.2,7.2,0.6,0.3,17.0,0.0,3.08,9.6,332,129,32.47,0.19
63000,111,129,38.1,23.8,7.8,0.2,6.4,3.2,6.62,5.1,99,148,13.91,17.88
63000,112,127,35.4,14.3,0.8,0.0,20.3,0.2,4.87,7.9,81,76,20.00,0.09
63000,103,60,53.1,40.2,0.6,0.6,11.7,0.3,12.26,1.6,37,185,45.61,0.28
64000,11,783,32.1,13.8,2.3,0.3,15.8,0.9,4.71,8.0,392,156,29.64,7.80
64000,111,136,29.5,17.4,5.9,0.0,6.2,2.7,4.95,7.9,106,134,11.69,14.95
64000,115,129,36.4,22.4,6.4,0.0,7.5,3.5,6.75,6.2,62,302,42.74,20.87
64000,112,124,33.1,9.1,1.0,0.0,23.0,0.0,4.05,8.0,85,100,28.79,0.08
64000,103,30,62.4,47.2,1.6,0.7,13.0,1.2,14.17,0.0,15,292,77.26,1.58
65000,11,819,32.6,14.3,1.5,0.3,16.4,0.6,4.78,8.2,345,151,28.68,4.60
65000,111,169,24.2,13.8,4.5,0.1,5.8,2.2,4.27,9.8,137,193,16.85,13.15
65000,112,93,53.4,10.8,5.4,1.6,35.6,1.0,3.62,1.4,61,49,20.75,0.00
65000,115,60,32.2,12.5,5.7,0.3,13.7,3.0,3.73,7.0,46,85,13.30,8.77
65000,103,35,51.5,36.7,0.6,1.4,12.9,0.5,11.21,1.4,22,310,69.89,0.34
66000,11,882,28.6,10.7,2.0,0.3,15.7,0.7,3.83,9.7,411,176,32.72,6.40
66000,115,163,34.0,18.2,7.7,0.1,8.0,3.3,5.56,6.8,82,114,14.30,9.89
66000,111,158,29.8,18.3,5.3,0.0,6.2,2.2,5.27,8.5,120,154,14.33,16.35
66000,112,150,32.7,3.2,2.1,0.7,26.7,0.2,1.90,7.0,108,111,35.43,0.08
67000,11,910,31.5,13.5,1.5,0.1,16.3,0.7,4.57,7.7,381,134,27.10,5.09
67000,115,160,35.3,18.4,6.4,0.3,10.1,2.8,5.46,5.9,104,134,22.21,10.21
67000,111,112,35.3,21.1,7.4,0.5,6.4,3.1,5.79,4.9,77,89,7.83,16.15
68000,11,733,33.0,13.2,1.6,0.2,17.9,0.7,4.68,7.7,307,132,24.67,3.00
68000,111,163,30.5,16.1,7.4,0.0,7.0,3.2,4.68,6.8,111,257,26.77,21.00
68000,115,146,32.1,16.2,7.6,0.2,8.1,3.1,4.95,7.7,59,181,27.09,11.50
69000,11,798,30.0,12.4,2.8,0.2,14.6,0.9,4.37,9.1,319,133,25.47,4.77
69000,111,161,26.1,14.6,5.6,0.2,5.7,3.0,4.43,8.0,139,280,29.02,21.13
69000,115,150,31.4,16.7,6.2,0.3,8.1,2.7,5.32,7.5,88,195,32.21,15.48
70000,11,764,36.1,15.2,1.4,0.3,19.2,0.5,5.09,6.8,323,104,25.37,3.38
70000,115,114,38.3,19.4,7.6,0.0,11.3,3.2,5.67,5.6,72,200,32.20,14.84
70000,111,106,34.9,21.8,8.0,0.6,4.5,3.3,6.61,5.5,89,149,14.99,19.86
71000,11,743,35.9,14.0,2.7,1.0,18.3,1.0,4.57,7.1,392,154,35.70,7.45
71000,120,171,29.2,0.5,2.3,0.0,26.5,0.2,1.09,8.9,94,143,44.04,0.01
71000,115,107,43.7,25.1,7.9,0.6,10.1,3.1,7.45,4.1,56,219,34.40,16.28
71000,111,91,33.2,16.9,7.1,4.4,4.8,2.5,5.16,4.8,81,47,3.33,14.22
72000,11,963,27.4,8.9,2.3,0.7,15.5,1.0,3.25,8.7,467,160,30.17,6.05
72000,111,133,35.0,24.1,6.6,1.0,3.3,2.8,7.42,4.8,73,56,3.73,14.52
72000,120,122,27.9,0.5,1.8,0.0,25.6,0.2,1.11,8.8,88,138,36.35,0.00
72000,115,96,38.6,18.9,8.6,0.8,10.3,3.3,5.69,5.6,48,177,24.69,19.81
73000,11,834,30.7,11.7,2.9,0.2,15.9,1.1,3.96,7.7,419,209,40.39,8.22
73000,115,186,39.0,22.7,5.9,0.4,10.0,2.7,6.85,5.8,73,254,41.32,13.22
73000,111,155,35.8,20.6,6.6,0.1,8.4,2.9,5.78,5.4,102,205,25.24,19.46
73000,120,130,17.4,1.7,0.6,0.0,15.2,0.1,1.47,12.1,90,233,49.15,0.01
74000,11,861,34.0,12.6,2.4,1.0,18.0,1.0,4.14,7.0,458,204,43.45,6.20
74000,120,133,20.9,0.7,0.3,0.0,19.9,0.0,1.16,11.4,104,125,28.30,0.02
74000,111,126,33.7,19.7,6.5,0.0,7.5,3.0,5.56,5.8,93,302,34.67,24.52
74000,115,42,48.6,26.0,10.4,1.9,10.4,3.9,6.65,3.5,17,136,18.28,18.23
75000,11,759,26.7,7.9,1.6,0.6,16.6,0.5,3.04,8.9,284,131,27.17,2.19
75000,120,196,34.6,8.4,0.7,0.7,24.8,0.2,3.08,5.8,144,73,24.40,0.16
75000,111,171,32.0,16.5,6.0,0.0,9.6,2.8,4.81,6.2,116,254,32.82,16.81
75000,115,139,39.5,18.7,8.0,1.2,11.6,3.0,5.56,5.5,83,280,45.94,20.54
76000,11,1110,28.9,10.5,3.0,0.2,15.3,1.2,3.56,8.1,547,163,29.73,7.12
76000,120,139,26.1,5.8,4.5,0.1,15.8,0.6,2.59,7.3,107,128,23.77,0.34
76000,115,90,44.9,16.4,7.4,1.6,19.6,2.0,4.41,3.7,44,164,39.42,20.43
77000,11,1219,27.0,10.3,2.7,0.1,13.9,1.2,3.56,8.6,537,202,33.82,8.45
77000,120,162,24.0,4.7,0.7,0.0,18.5,0.2,2.40,8.4,111,168,29.46,0.20
77000,115,85,38.8,22.2,11.0,0.6,5.1,3.9,6.47,5.9,44,262,28.62,35.62
78000,11,1049,30.9,14.6,3.7,0.1,12.4,1.7,4.80,7.7,558,196,31.02,10.15
78000,120,135,22.8,0.1,1.3,0.0,21.5,0.1,1.02,10.9,67,85,18.76,0.00
79000,11,967,30.3,12.3,3.6,0.2,14.2,1.5,4.19,8.0,548,140,24.67,8.78
79000,120,135,18.4,0.0,1.6,0.0,16.7,0.1,1.00,12.6,67,100,25.40,0.00
80000,11,1071,31.3,11.7,3.8,0.6,15.2,1.4,4.12,7.5,608,178,28.20,10.39
80000,120,153,20.3,0.1,1.3,0.0,19.0,0.0,1.05,11.8,89,116,23.48,0.00
81000,11,717,30.4,12.1,3.9,0.2,14.3,1.7,4.04,7.9,369,197,34.21,10.43
81000,120,119,21.8,0.2,0.8,0.0,20.7,0.1,1.08,10.5,47,133,22.11,0.01
82000,11,960,31.4,12.2,3.4,0.8,15.0,1.5,4.49,8.0,572,135,25.29,8.37
83000,11,1031,36.8,10.3,3.0,0.8,22.6,0.9,3.67,6.1,535,99,26.23,5.27
84000,11,876,32.9,10.4,2.6,0.3,19.6,0.9,3.71,7.6,475,132,29.27,5.24
85000,11,856,29.6,10.6,2.0,0.2,16.7,0.7,3.75,8.9,432,132,26.58,4.86
85000,136,89,34.7,20.1,5.0,1.7,7.9,2.9,5.85,2.0,75,126,14.62,12.09
85000,137,56,33.8,16.8,8.6,1.1,7.4,2.8,6.08,6.4,39,77,7.52,13.04
86000,11,1010,31.0,8.8,1.7,0.2,20.2,0.6,3.30,8.0,456,102,21.02,2.72
86000,137,78,45.4,28.3,5.8,0.0,11.3,2.8,7.91,3.1,56,101,15.29,11.22
86000,136,9,51.0,38.4,5.7,0.0,6.9,3.3,10.59,2.0,7,154,17.19,23.37
87000,11,727,22.4,6.5,1.2,0.4,14.2,0.4,2.80,11.1,331,111,19.64,1.86
87000,137,86,43.2,27.5,3.7,0.3,11.7,1.8,7.40,3.2,72,169,32.84,7.53
88000,11,825,27.9,10.1,2.6,0.1,15.1,1.0,3.59,9.0,374,120,26.16,4.91
88000,137,170,41.4,25.8,3.8,0.5,11.2,2.0,7.05,3.8,128,126,25.78,8.19
88000,138,107,41.0,24.1,10.1,0.5,6.3,3.4,6.96,5.6,32,187,16.79,24.31
89000,11,1136,30.2,10.9,2.7,0.2,16.5,1.0,3.78,8.0,589,118,22.61,5.23
89000,139,32,20.9,2.1,0.3,0.0,18.5,0.2,1.59,10.9,24,90,22.78,0.06
89000,138,9,50.0,31.6,9.9,0.3,8.2,3.4,8.82,3.1,7,654,99.26,104.71
89000,137,6,22.0,13.8,5.7,0.0,2.5,2.7,3.97,10.0,5,179,11.80,22.33
90000,11,985,26.2,9.2,2.2,0.6,14.2,0.9,3.13,9.3,393,164,27.85,5.37
90000,137,31,53.7,29.5,10.5,1.5,12.2,4.3,7.64,1.3,19,70,11.88,10.91
90000,139,7,13.7,0.6,0.3,0.0,12.9,0.0,1.23,14.3,7,356,51.32,0.09
91000,11,1094,31.6,6.9,1.3,0.5,22.9,0.5,2.69,7.4,529,108,24.98,1.90
91000,137,28,56.5,30.4,11.8,1.8,12.6,4.8,7.84,1.3,7,120,17.06,26.17
92000,11,1097,34.7,15.3,2.8,0.4,16.3,1.3,4.75,6.3,660,191,35.84,6.30
92000,137,34,47.3,29.5,9.9,0.1,7.8,4.0,8.26,3.8,16,280,40.86,31.83
93000,11,1218,31.9,12.9,2.5,0.7,15.8,1.2,4.16,7.8,712,154,29.87,6.08
94000,11,1281,32.3,12.5,2.7,0.5,16.6,1.1,4.14,7.4,761,115,23.12,5.72
95000,11,1054,30.2,11.0,2.6,1.0,15.6,1.1,3.63,8.1,559,175,34.40,6.93
96000,11,1045,37.7,15.7,3.0,0.3,18.7,1.2,5.00,5.9,598,101,20.73,5.48
97000,11,698,26.1,6.3,2.5,0.1,17.2,0.8,2.50,9.1,317,123,22.52,4.84
98000,11,611,34.1,13.6,1.3,0.3,19.0,0.5,4.48,6.7,322,138,29.39,2.60
99000,11,1097,29.6,11.2,3.0,0.3,15.0,1.0,3.80,7.8,544,168,29.90,7.30
100000,11,944,28.0,9.2,1.7,0.1,17.0,0.5,3.41,8.6,414,138,24.44,4.19
101000,11,1156,28.6,6.9,2.3,0.2,19.1,0.6,2.65,7.8,603,123,24.93,4.72
102000,11,1284,30.0,11.9,2.3,0.3,15.5,0.8,4.14,7.4,711,144,27.60,4.97
103000,11,770,36.7,11.3,1.9,0.2,23.3,0.8,3.75,5.8,398,100,22.69,4.26
104000,11,847,24.5,7.3,2.2,0.5,14.5,0.8,3.12,9.2,466,151,24.72,6.41
105000,11,1035,33.6,9.2,1.0,0.4,23.0,0.4,3.28,5.4,667,109,27.91,2.98
106000,11,764,25.9,7.9,2.2,0.2,15.6,0.8,2.91,8.7,315,169,31.36,5.81
107000,11,928,27.8,7.5,2.5,0.1,17.7,0.8,2.86,8.0,432,168,33.16,6.42
108000,11,899,28.6,6.3,1.0,0.1,21.2,0.3,2.43,7.5,531,127,29.04,2.71
109000,11,741,20.2,1.0,0.5,0.3,18.4,0.0,1.29,9.8,303,102,21.28,0.06
109000,170,175,39.8,17.9,6.6,0.0,15.4,2.5,5.65,5.6,96,144,27.84,12.71
110000,11,632,15.1,0.7,0.4,0.6,13.5,0.0,1.20,11.9,261,174,30.95,0.03
110000,170,197,33.2,15.1,5.7,0.0,12.5,2.4,4.84,7.5,110,306,49.83,20.90
