step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,crowd_max,wasted,intake_per_gut
510000,1063,2.973,0.004,10.62,128929,128070,510,250,55,2103438,1615984.1,142799.4,0.723,0.070,0.070,0.073,0.063,800,47.14,20.69,28.04,20.58,1.30,3.08,0.21,1.26,17.59,12.96,0.51,1.24,0.028,0.066,513,0.088,0.486,0.339,0.021,0.154,128874,126606,16,0.284,0.025,0.053,541748,0.042,0.070,0.000,160.77,58927,81,0.068,0.704,0.105,46287431,8.56,4.18,0.409,0.499,0.166,10,57,64,64,152,42,2.98,0.0086
520000,1157,2.838,0.006,8.31,153834,152828,495,265,152,2858386,1616331.5,184877.4,0.752,0.061,0.058,0.068,0.062,755,42.01,21.94,24.94,22.08,1.51,3.79,0.16,1.27,15.40,11.97,0.54,1.24,0.029,0.071,583,0.067,0.490,0.346,0.016,0.149,153797,151891,12,0.303,0.173,0.027,669821,0.036,0.110,0.000,161.21,65554,116,0.065,0.611,0.111,47256889,7.82,5.28,0.349,0.610,0.182,10,48,64,64,142,52,2.54,0.0091
530000,1111,2.917,0.005,8.34,174736,173659,536,292,295,3689530,1628441.4,225358.0,0.766,0.057,0.057,0.063,0.058,787,43.64,23.07,25.68,22.06,1.45,3.44,0.33,2.14,16.18,13.56,0.55,1.21,0.025,0.058,490,0.100,0.509,0.365,0.012,0.115,174696,173109,11,0.388,0.024,0.050,659858,0.037,0.125,0.000,161.76,66094,89,0.061,0.668,0.118,50647411,8.10,5.53,0.410,0.518,0.194,8,56,64,64,153,38,1.99,0.0091
540000,1192,2.685,0.007,8.71,169698,168424,566,427,200,3466884,1632019.6,218768.6,0.758,0.062,0.063,0.061,0.057,831,39.35,25.06,24.26,22.94,1.36,3.61,0.19,1.35,13.54,12.16,0.53,1.28,0.025,0.067,501,0.129,0.543,0.370,0.008,0.080,169676,168403,8,0.367,0.055,0.040,645009,0.036,0.157,0.001,161.56,62017,211,0.063,0.316,0.128,53496829,7.83,7.41,0.376,0.563,0.169,4,52,64,64,150,62,2.19,0.0101
550000,1042,3.198,0.005,9.99,163827,162945,579,326,127,3559081,1628152.5,224418.9,0.736,0.068,0.071,0.064,0.062,729,46.60,22.42,28.57,22.93,1.19,3.25,0.13,1.14,16.71,13.89,0.47,1.14,0.021,0.058,445,0.121,0.467,0.396,0.008,0.129,163785,161924,10,0.186,0.252,0.031,486345,0.046,0.115,0.000,161.53,63753,140,0.063,0.405,0.086,56260168,9.11,4.72,0.418,0.442,0.174,8,61,64,64,144,45,2.22,0.0094
560000,1141,2.817,0.004,10.27,159481,158557,601,139,85,3339368,1622964.0,205820.3,0.754,0.058,0.060,0.065,0.063,689,41.99,23.82,24.31,22.81,1.61,3.90,0.16,1.29,15.92,14.40,0.54,1.22,0.035,0.084,545,0.115,0.479,0.416,0.018,0.088,159440,157194,13,0.131,0.308,0.032,288630,0.045,0.098,0.000,161.45,67763,128,0.062,0.576,0.125,49325445,7.87,6.03,0.360,0.558,0.188,8,56,64,64,156,45,2.30,0.0089
570000,1163,2.784,0.005,9.59,160682,159449,577,319,315,3319116,1612551.9,211951.5,0.751,0.060,0.060,0.067,0.063,678,41.99,23.86,24.58,22.63,1.33,4.00,0.44,2.56,15.65,13.38,0.38,1.05,0.027,0.084,607,0.098,0.449,0.398,0.011,0.142,160650,158615,13,0.196,0.190,0.064,339099,0.036,0.092,0.000,160.83,70112,135,0.064,0.492,0.081,52843293,7.96,6.06,0.355,0.532,0.139,6,54,64,64,144,54,2.93,0.0089
580000,1069,3.160,0.005,9.83,155374,154428,624,302,114,3099158,1621904.2,200835.7,0.750,0.062,0.062,0.065,0.062,797,47.95,21.09,29.81,22.39,1.10,3.17,0.98,3.94,16.06,11.58,0.43,1.11,0.019,0.054,514,0.135,0.469,0.417,0.016,0.098,155334,153371,14,0.187,0.049,0.119,523431,0.029,0.089,0.000,161.43,60954,216,0.065,0.325,0.090,52545127,9.38,3.93,0.437,0.446,0.156,11,61,64,64,147,47,2.32,0.0094
590000,1171,2.821,0.004,8.35,150336,149074,667,342,151,2816525,1632961.2,187123.3,0.744,0.063,0.061,0.068,0.064,806,41.32,24.73,24.80,22.58,1.35,3.53,0.24,1.94,14.93,12.59,0.52,1.14,0.027,0.075,553,0.154,0.501,0.383,0.005,0.111,150308,148591,10,0.358,0.015,0.032,792308,0.026,0.080,0.000,161.74,61668,207,0.066,0.272,0.082,53262856,7.95,6.36,0.359,0.539,0.193,5,55,64,64,157,50,2.02,0.0093
600000,1104,3.093,0.005,9.92,140716,139808,676,203,96,2518233,1616501.1,169785.2,0.722,0.070,0.069,0.072,0.067,860,44.28,21.89,27.73,20.47,1.19,3.05,0.44,3.40,14.92,9.83,0.50,1.15,0.021,0.054,633,0.074,0.480,0.379,0.014,0.128,140687,139126,9,0.198,0.157,0.045,487958,0.035,0.103,0.000,161.14,57608,137,0.067,0.498,0.076,53593145,8.56,4.45,0.337,0.517,0.180,9,55,64,64,144,45,2.61,0.0098
610000,1062,3.115,0.005,9.59,145174,144212,645,177,182,2512764,1632253.9,164498.5,0.718,0.070,0.069,0.075,0.068,878,46.31,21.80,28.21,20.89,1.38,3.28,0.33,2.51,16.38,11.88,0.49,1.14,0.029,0.069,549,0.098,0.488,0.398,0.014,0.100,145144,143462,9,0.229,0.188,0.044,393338,0.040,0.100,0.000,161.80,56911,128,0.065,0.582,0.073,54326972,8.67,4.52,0.363,0.522,0.183,11,58,64,64,148,42,1.95,0.0094
620000,1059,3.095,0.005,8.82,152133,150960,682,362,132,2657387,1640263.0,172411.8,0.727,0.068,0.069,0.071,0.065,902,45.93,22.94,28.14,20.88,1.53,3.25,0.25,2.32,16.02,12.52,0.64,1.29,0.027,0.057,520,0.077,0.406,0.486,0.017,0.091,152119,150317,12,0.330,0.000,0.029,431930,0.036,0.108,0.000,162.26,57885,240,0.065,0.326,0.094,56014659,8.59,4.88,0.390,0.520,0.231,6,60,64,64,148,42,1.49,0.0097
630000,1102,2.942,0.003,9.86,139753,138734,667,261,48,2404348,1631502.6,155906.9,0.700,0.075,0.075,0.079,0.071,873,43.36,22.49,25.06,21.15,1.58,3.91,0.25,1.51,16.47,11.42,0.57,1.25,0.031,0.083,568,0.073,0.455,0.419,0.013,0.113,139725,137617,12,0.167,0.152,0.045,226377,0.046,0.057,0.000,162.12,56658,206,0.065,0.284,0.091,54990757,7.77,5.30,0.303,0.564,0.195,9,54,64,64,142,47,1.63,0.0090
640000,1028,3.265,0.004,9.99,132852,132006,700,177,43,2096872,1632428.9,140245.0,0.691,0.076,0.075,0.083,0.075,812,48.57,19.31,30.86,19.83,1.19,3.04,0.19,1.51,16.32,11.30,0.50,1.16,0.022,0.056,525,0.081,0.441,0.434,0.011,0.115,132807,130559,11,0.247,0.242,0.033,381279,0.037,0.088,0.000,162.36,57132,137,0.067,0.661,0.070,53573599,9.37,3.36,0.332,0.525,0.185,14,58,64,64,147,40,1.39,0.0097
650000,1111,3.001,0.003,9.23,144245,143074,693,211,184,2206285,1634236.4,143773.1,0.721,0.072,0.071,0.070,0.065,801,43.89,23.18,26.60,21.18,1.14,3.09,0.08,0.73,16.07,10.86,0.45,1.17,0.021,0.062,577,0.078,0.467,0.383,0.008,0.141,144213,142095,13,0.160,0.307,0.019,563840,0.034,0.070,0.000,162.54,59581,129,0.065,0.635,0.068,50686402,8.27,5.11,0.358,0.480,0.149,8,58,64,64,150,41,1.21,0.0092
660000,1120,2.961,0.004,9.57,150969,149590,745,248,377,2071237,1645170.9,141940.5,0.735,0.066,0.067,0.068,0.063,806,44.82,22.76,27.53,21.20,1.11,3.18,0.08,0.95,16.11,10.50,0.46,1.16,0.019,0.054,588,0.086,0.420,0.399,0.027,0.154,150953,149045,15,0.147,0.140,0.014,388428,0.036,0.079,0.000,162.58,62774,199,0.069,0.423,0.083,49915203,8.54,4.80,0.364,0.493,0.161,8,59,64,64,164,44,1.17,0.0091
670000,1088,3.065,0.007,10.19,147237,145722,674,454,419,1938993,1634603.0,140462.1,0.756,0.062,0.062,0.063,0.057,822,46.88,21.36,30.48,20.22,1.23,3.26,0.36,2.30,14.81,8.73,0.48,1.17,0.024,0.063,566,0.109,0.413,0.419,0.017,0.152,147201,145237,14,0.183,0.152,0.052,497634,0.026,0.144,0.000,162.31,60965,219,0.072,0.324,0.071,46498222,9.35,4.16,0.371,0.483,0.169,11,60,64,64,144,47,1.44,0.0101
680000,1068,3.212,0.005,11.08,121107,120049,664,282,132,1422692,1624962.6,102498.4,0.689,0.081,0.082,0.079,0.069,826,47.65,20.76,31.62,19.60,1.06,2.94,0.22,1.66,14.74,10.38,0.46,1.11,0.019,0.051,536,0.084,0.491,0.410,0.015,0.084,121064,118816,17,0.142,0.047,0.046,605187,0.035,0.095,0.000,161.88,55883,142,0.072,0.532,0.096,49666533,9.68,3.88,0.306,0.495,0.178,9,59,64,64,134,44,1.87,0.0103
690000,1051,3.134,0.003,11.05,140795,140023,653,126,10,2497693,1629159.8,154023.3,0.726,0.074,0.072,0.069,0.059,726,48.14,20.66,28.63,21.85,1.24,3.17,0.40,2.31,17.87,12.98,0.45,1.10,0.026,0.072,485,0.088,0.455,0.377,0.013,0.155,140754,137906,13,0.138,0.184,0.069,421291,0.048,0.067,0.000,162.27,62193,94,0.062,0.738,0.078,47280424,9.04,3.93,0.337,0.454,0.163,12,61,64,64,148,42,1.48,0.0087
700000,1065,3.032,0.004,10.94,145484,144538,782,118,32,2809989,1635562.9,169398.2,0.708,0.081,0.081,0.070,0.061,704,46.68,21.38,28.40,22.24,1.27,2.88,0.24,1.50,16.78,12.36,0.55,1.18,0.022,0.052,472,0.066,0.437,0.423,0.018,0.123,145448,142722,14,0.140,0.096,0.056,635738,0.029,0.072,0.000,162.70,63309,101,0.060,0.737,0.100,51701460,8.99,4.40,0.305,0.484,0.211,13,61,64,64,146,39,1.05,0.0092
710000,1149,2.914,0.004,10.31,158495,157102,795,186,328,2792588,1636237.0,174911.8,0.741,0.069,0.069,0.064,0.057,691,43.46,23.42,26.22,22.78,1.11,2.97,0.48,2.70,15.64,11.79,0.50,1.16,0.020,0.055,564,0.089,0.466,0.387,0.016,0.131,158475,155985,15,0.346,0.044,0.107,1115771,0.022,0.066,0.000,162.64,67623,208,0.063,0.505,0.078,51915583,8.40,5.43,0.268,0.516,0.193,8,59,64,64,161,49,1.11,0.0091
720000,1054,3.235,0.005,10.63,150679,148942,835,280,717,2445916,1640066.0,160299.1,0.728,0.072,0.072,0.067,0.060,749,47.13,21.45,30.56,21.00,0.70,2.04,0.12,0.97,15.75,10.16,0.32,0.90,0.013,0.040,503,0.118,0.436,0.426,0.020,0.118,150657,148026,13,0.278,0.081,0.042,538602,0.036,0.092,0.000,162.53,61572,235,0.066,0.446,0.067,54736194,9.52,4.02,0.341,0.442,0.137,10,60,64,64,146,37,1.22,0.0099
730000,1090,3.093,0.004,9.73,142525,141013,851,206,419,2157070,1639427.0,140524.0,0.723,0.073,0.072,0.071,0.062,806,46.48,21.21,28.98,20.90,1.08,3.36,0.22,1.79,16.20,11.94,0.43,1.08,0.022,0.071,532,0.101,0.445,0.413,0.018,0.124,142489,140142,14,0.336,0.045,0.055,351224,0.044,0.080,0.000,162.65,57466,148,0.065,0.578,0.081,50777128,9.07,4.03,0.331,0.460,0.164,9,58,64,64,149,39,1.10,0.0093
740000,1003,3.375,0.004,11.73,123702,122731,779,165,114,1763010,1648916.6,116642.0,0.688,0.085,0.085,0.075,0.065,836,49.81,19.74,32.05,19.78,1.04,2.57,0.12,1.30,16.60,11.35,0.41,1.04,0.024,0.058,523,0.156,0.406,0.483,0.020,0.092,123656,121232,13,0.157,0.103,0.027,334513,0.051,0.090,0.000,162.54,52074,96,0.066,0.709,0.062,49676722,9.94,3.22,0.365,0.424,0.167,12,61,64,64,140,37,1.21,0.0099
750000,1028,3.236,0.003,11.54,126783,125881,771,91,15,1930361,1644017.2,125079.5,0.689,0.084,0.083,0.077,0.067,708,49.61,19.65,30.40,20.40,0.97,2.63,0.29,1.58,17.94,13.26,0.43,1.05,0.018,0.050,542,0.177,0.454,0.424,0.003,0.119,126731,123850,12,0.153,0.226,0.056,379575,0.051,0.075,0.000,162.65,59168,95,0.065,0.758,0.045,51055406,9.39,3.17,0.404,0.448,0.164,12,61,64,64,141,40,1.11,0.0089
760000,1041,3.263,0.004,12.46,119583,118552,820,187,11,1762130,1636181.0,120512.9,0.715,0.077,0.075,0.071,0.063,704,49.76,19.77,31.94,20.93,1.18,3.23,0.37,2.21,16.26,11.53,0.46,1.05,0.022,0.068,520,0.129,0.417,0.451,0.012,0.119,119550,116680,11,0.212,0.295,0.056,523122,0.042,0.079,0.000,162.21,57960,183,0.068,0.337,0.049,47025413,9.95,3.27,0.347,0.464,0.191,12,61,64,64,152,39,1.54,0.0097
770000,1014,3.305,0.005,12.17,127554,126572,771,200,38,1890638,1638894.0,123671.9,0.714,0.078,0.077,0.069,0.061,688,49.64,19.48,32.06,19.95,1.12,3.05,0.08,0.72,16.37,11.41,0.46,1.14,0.021,0.056,520,0.147,0.430,0.423,0.032,0.115,127508,124381,11,0.198,0.155,0.020,268795,0.063,0.083,0.000,162.66,63385,130,0.065,0.470,0.092,46770766,9.85,3.08,0.418,0.471,0.174,13,61,64,64,132,46,1.09,0.0099
780000,1015,3.276,0.004,11.91,129212,128299,746,142,24,1995707,1635605.1,126602.3,0.715,0.078,0.079,0.068,0.059,720,49.86,19.69,31.61,20.55,0.95,2.59,0.32,1.96,16.98,11.93,0.46,1.14,0.016,0.044,497,0.165,0.435,0.434,0.021,0.109,129168,126463,12,0.177,0.062,0.043,288606,0.059,0.087,0.000,162.64,61874,89,0.063,0.746,0.069,44775900,9.79,3.26,0.422,0.461,0.168,13,61,64,64,149,41,1.11,0.0095
790000,1104,3.105,0.003,11.22,133485,132280,803,226,87,2103125,1637783.6,138802.7,0.730,0.071,0.073,0.068,0.059,689,45.67,22.69,28.41,22.63,1.07,2.74,0.11,0.80,16.08,12.36,0.49,1.17,0.019,0.047,522,0.134,0.474,0.393,0.014,0.120,133455,130968,13,0.173,0.140,0.027,526029,0.046,0.063,0.000,162.67,63932,168,0.066,0.429,0.080,45136455,9.03,4.87,0.371,0.480,0.178,9,61,64,64,135,39,1.08,0.0092
800000,1228,2.819,0.004,12.07,157446,155599,787,441,495,2042336,1632934.0,143934.4,0.761,0.059,0.060,0.064,0.056,628,39.62,24.37,24.71,22.19,1.08,2.75,0.21,1.27,13.63,9.49,0.49,1.17,0.022,0.066,683,0.073,0.511,0.370,0.011,0.109,157422,154813,13,0.179,0.212,0.048,399270,0.034,0.077,0.000,162.68,71051,243,0.070,0.338,0.055,50294038,7.88,6.71,0.270,0.542,0.175,5,50,64,64,152,48,1.07,0.0098
810000,1134,3.049,0.004,11.39,154260,152932,805,243,374,2286381,1644970.6,150951.9,0.745,0.066,0.068,0.064,0.056,667,43.84,23.45,27.15,22.18,1.19,3.27,0.31,1.81,15.19,10.82,0.54,1.24,0.024,0.071,540,0.147,0.482,0.384,0.015,0.119,154222,151578,15,0.135,0.012,0.059,471725,0.037,0.090,0.000,162.75,68097,292,0.066,0.292,0.061,52010985,8.65,5.33,0.331,0.476,0.184,8,59,64,64,156,43,1.01,0.0095
820000,1100,3.161,0.004,11.75,139709,138463,802,283,195,2008590,1637731.2,136256.5,0.747,0.065,0.067,0.064,0.056,696,45.20,22.89,28.48,21.73,1.47,3.60,0.15,1.10,15.10,11.19,0.56,1.27,0.036,0.092,513,0.151,0.502,0.384,0.006,0.108,139683,137529,14,0.175,0.122,0.038,613622,0.033,0.076,0.000,162.69,63985,221,0.068,0.364,0.055,48014658,8.92,5.04,0.335,0.476,0.176,7,60,64,64,144,52,1.06,0.0099
830000,1318,2.620,0.003,11.43,164594,163122,830,122,302,2323330,1641766.8,153365.5,0.772,0.056,0.059,0.060,0.052,597,35.78,26.01,21.17,22.39,1.33,3.20,0.29,1.71,12.99,11.02,0.58,1.32,0.030,0.080,627,0.124,0.521,0.355,0.014,0.109,164573,162104,16,0.241,0.037,0.062,693034,0.036,0.057,0.000,162.80,75246,215,0.066,0.508,0.088,49198910,6.94,8.63,0.249,0.569,0.178,3,40,64,64,165,69,0.95,0.0096
840000,1162,2.827,0.004,11.05,173113,171833,751,329,356,2667010,1641074.1,171637.8,0.776,0.053,0.056,0.061,0.054,643,42.11,23.19,24.35,23.08,1.18,2.76,0.59,3.16,16.00,11.47,0.50,1.20,0.025,0.066,546,0.145,0.489,0.352,0.008,0.151,173093,171009,14,0.194,0.088,0.087,746605,0.029,0.081,0.000,162.80,74669,223,0.064,0.286,0.063,49054362,7.90,5.72,0.325,0.500,0.156,9,56,64,64,146,44,0.95,0.0088
850000,1207,2.783,0.003,10.79,177465,176206,808,134,272,2676526,1636735.1,170597.9,0.772,0.056,0.059,0.060,0.054,616,41.35,23.46,23.61,22.83,1.38,3.07,0.25,2.08,16.12,11.98,0.54,1.25,0.031,0.084,665,0.114,0.481,0.341,0.011,0.167,177445,175595,14,0.239,0.112,0.049,765011,0.030,0.076,0.000,162.89,72415,239,0.064,0.448,0.076,50755376,7.66,5.80,0.294,0.529,0.174,8,56,64,64,156,43,0.86,0.0084
860000,1187,2.931,0.005,10.46,171226,169866,787,187,406,2475619,1630877.4,162809.6,0.757,0.062,0.066,0.060,0.055,674,40.54,23.75,24.92,22.16,1.25,2.91,0.61,3.37,13.77,9.48,0.55,1.23,0.028,0.074,558,0.085,0.501,0.375,0.013,0.110,171202,169339,17,0.196,0.056,0.100,828466,0.029,0.098,0.000,162.65,69726,251,0.066,0.353,0.081,54722199,7.92,6.25,0.273,0.547,0.180,8,53,64,64,151,58,1.10,0.0100
870000,1230,2.824,0.004,10.60,169494,167946,760,187,558,2689711,1635919.9,168176.8,0.742,0.066,0.068,0.064,0.059,640,39.87,23.73,24.56,22.22,1.20,2.94,0.29,2.02,13.81,8.67,0.53,1.22,0.025,0.066,620,0.091,0.484,0.346,0.007,0.163,169456,167132,18,0.193,0.219,0.054,680379,0.030,0.079,0.000,162.64,68891,196,0.063,0.428,0.059,60288604,7.83,6.26,0.271,0.543,0.176,7,51,64,64,149,54,1.11,0.0096
880000,1159,2.882,0.004,10.98,153310,152212,809,80,280,2569249,1638650.2,155426.0,0.736,0.067,0.069,0.066,0.061,658,41.73,23.71,25.46,22.67,1.22,2.93,0.09,0.93,14.95,10.98,0.52,1.24,0.026,0.073,551,0.113,0.510,0.346,0.009,0.135,153287,151111,17,0.200,0.150,0.020,461435,0.030,0.071,0.000,162.77,69122,51,0.060,0.775,0.085,49900849,8.16,6.13,0.324,0.494,0.156,8,57,64,64,143,45,0.98,0.0095
890000,1229,2.710,0.003,11.19,172053,170290,734,127,832,2647058,1639308.2,163798.3,0.742,0.064,0.065,0.066,0.062,596,38.44,23.78,22.07,22.68,1.44,3.31,0.11,1.39,14.83,10.33,0.50,1.21,0.041,0.111,646,0.119,0.478,0.356,0.007,0.159,172019,169665,16,0.201,0.082,0.023,474976,0.034,0.073,0.000,162.74,77632,104,0.062,0.622,0.069,58307219,7.22,6.77,0.263,0.529,0.155,9,46,64,64,147,51,1.01,0.0090
900000,1198,2.786,0.003,10.38,184987,183327,747,115,829,2945458,1638500.4,183544.5,0.745,0.061,0.060,0.069,0.065,566,40.37,23.43,23.55,22.07,1.43,3.22,0.16,1.56,15.23,11.64,0.69,1.42,0.027,0.065,567,0.131,0.486,0.385,0.012,0.118,184967,182197,15,0.196,0.049,0.028,283557,0.035,0.061,0.000,162.92,80271,223,0.062,0.557,0.079,63131620,7.52,6.38,0.278,0.560,0.204,6,50,64,64,151,50,0.83,0.0090
910000,1422,2.336,0.002,9.79,206325,203938,728,232,1203,2917919,1640491.8,188176.4,0.790,0.051,0.052,0.056,0.052,583,32.25,23.11,17.14,21.52,1.01,2.66,0.14,1.01,13.97,8.52,0.42,1.12,0.023,0.073,773,0.120,0.508,0.241,0.018,0.234,206303,204287,15,0.263,0.039,0.025,402232,0.025,0.040,0.000,162.95,83540,156,0.064,0.496,0.058,56518490,5.83,8.12,0.216,0.632,0.129,8,22,64,64,162,56,0.80,0.0083
920000,1597,2.148,0.003,8.17,262990,258969,656,429,2761,2813478,1633338.6,201101.2,0.828,0.042,0.043,0.044,0.043,579,26.57,24.10,14.48,20.96,1.01,2.74,0.09,0.88,11.00,7.79,0.46,1.21,0.022,0.068,716,0.100,0.587,0.249,0.009,0.156,262980,260891,8,0.530,0.156,0.028,315195,0.036,0.064,0.000,162.83,89985,167,0.071,0.634,0.066,63224600,5.10,11.38,0.172,0.668,0.135,3,15,64,64,161,78,0.92,0.0093
930000,1297,2.493,0.002,9.63,235347,233053,724,403,1467,2921567,1635194.8,202524.2,0.800,0.049,0.051,0.051,0.049,564,35.45,23.65,19.29,22.19,1.30,3.02,0.36,2.21,14.50,9.90,0.59,1.34,0.024,0.056,633,0.138,0.510,0.293,0.010,0.187,235333,233832,9,0.424,0.037,0.058,409752,0.032,0.056,0.000,162.84,90563,208,0.069,0.571,0.070,62481237,6.40,7.90,0.239,0.608,0.173,7,31,64,64,153,53,0.91,0.0087
940000,1255,2.561,0.002,9.77,213801,212221,744,170,708,2798194,1645221.6,185968.1,0.782,0.055,0.057,0.055,0.051,644,36.26,23.44,19.90,22.32,1.14,2.85,0.15,1.58,15.06,9.88,0.55,1.31,0.021,0.054,591,0.172,0.507,0.304,0.008,0.182,213792,212429,9,0.282,0.322,0.027,506600,0.025,0.051,0.000,163.04,81756,89,0.066,0.812,0.059,58493408,6.61,7.29,0.265,0.550,0.159,8,32,64,64,164,38,0.72,0.0087
950000,1170,2.869,0.003,10.30,205755,204245,765,188,642,2832382,1650941.0,185074.7,0.770,0.058,0.060,0.057,0.055,613,40.46,22.58,23.93,21.61,1.41,3.54,0.12,0.97,14.99,9.38,0.61,1.28,0.030,0.081,579,0.188,0.479,0.342,0.014,0.165,205744,204316,11,0.176,0.309,0.021,404627,0.033,0.082,0.000,163.06,81422,50,0.065,0.926,0.047,59416701,7.65,5.75,0.304,0.541,0.205,10,48,64,64,163,39,0.69,0.0094
960000,1282,2.646,0.003,10.14,190485,188747,748,225,653,2513152,1649544.9,165266.1,0.765,0.060,0.063,0.058,0.054,658,37.39,25.11,22.63,22.63,1.12,2.91,0.15,1.17,13.49,9.59,0.48,1.23,0.024,0.065,600,0.211,0.493,0.311,0.009,0.187,190470,189279,9,0.310,0.103,0.035,373953,0.042,0.073,0.000,162.95,77055,53,0.066,0.880,0.056,51829917,7.36,7.51,0.317,0.489,0.143,5,47,64,64,164,50,0.80,0.0095
970000,1219,2.709,0.003,9.16,205548,203448,740,224,1199,2732373,1647388.6,178415.6,0.774,0.057,0.059,0.056,0.054,623,38.57,23.01,21.77,22.45,1.25,3.35,0.10,0.89,15.45,9.67,0.49,1.22,0.026,0.075,578,0.169,0.486,0.301,0.010,0.203,205536,203891,8,0.523,0.039,0.020,296195,0.044,0.070,0.000,163.08,81910,78,0.065,0.790,0.074,53596299,7.11,6.55,0.284,0.557,0.150,9,42,64,64,151,48,0.67,0.0087
980000,1277,2.522,0.002,8.77,200987,199006,724,208,991,2739763,1646701.6,179752.1,0.772,0.057,0.061,0.056,0.054,713,36.32,23.03,19.44,21.98,1.23,3.08,0.05,0.52,15.60,10.56,0.52,1.27,0.030,0.094,653,0.143,0.501,0.288,0.017,0.193,200973,199752,8,0.567,0.074,0.014,314453,0.040,0.051,0.000,163.04,75941,107,0.066,0.673,0.070,54712389,6.45,7.17,0.229,0.591,0.152,7,34,64,64,161,45,0.71,0.0083
990000,1341,2.435,0.003,9.01,213112,210976,711,279,1082,2886459,1646861.0,195823.5,0.771,0.058,0.061,0.056,0.054,713,34.56,23.32,18.90,22.24,1.14,2.78,0.16,0.87,14.36,8.89,0.51,1.25,0.026,0.077,671,0.142,0.482,0.289,0.018,0.211,213095,211583,8,0.575,0.038,0.072,481224,0.028,0.060,0.000,162.92,79026,145,0.068,0.656,0.079,63609169,6.33,7.74,0.218,0.588,0.154,9,26,64,64,169,42,0.83,0.0086
1000000,1338,2.465,0.002,9.53,219379,217110,708,234,1330,2683306,1650366.5,186128.4,0.779,0.056,0.058,0.055,0.052,696,35.16,23.48,19.65,21.92,1.13,2.80,0.20,1.53,14.18,9.00,0.52,1.24,0.025,0.073,686,0.139,0.474,0.314,0.018,0.194,219360,217672,8,0.325,0.211,0.034,791528,0.024,0.070,0.000,162.89,83294,130,0.069,0.641,0.085,60728318,6.49,7.50,0.224,0.584,0.168,8,28,64,64,169,49,0.86,0.0087
