step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage
100000,9,11,0,0,0,9,0,1.00,18,0.000,2998,2.73,385.56,0.00,105
100000,7,7,2,0,0,5,0,1.93,18,0.000,2996,1.73,269.23,0.00,230
100000,9,9,0,0,0,9,0,1.00,18,0.000,2980,2.50,513.75,0.00,105
100000,6,6,0,0,0,6,0,1.00,20,0.000,2979,2.41,344.16,0.00,105
100000,5,5,0,0,0,5,0,1.00,22,0.000,2978,2.43,282.60,0.00,230
100000,9,9,0,0,0,9,0,1.00,18,0.000,2969,1.49,401.17,0.00,230
100000,4,5,0,0,0,4,0,1.00,22,0.000,2966,1.12,255.63,0.00,230
100000,2,2,0,0,0,2,0,1.00,26,0.000,2958,1.30,115.93,0.00,230
100000,2,2,0,0,0,2,0,1.00,26,0.000,2956,2.18,117.27,0.00,105
100000,9,9,0,0,0,9,0,1.00,18,0.000,2944,1.79,489.67,0.00,105
100000,7,7,0,0,0,7,0,1.00,20,0.000,2942,2.44,362.96,0.00,105
100000,2,2,0,0,0,2,0,1.00,26,0.000,2936,1.30,116.06,0.00,105
100000,14,14,0,3,0,11,0,1.00,12,0.214,2934,1.97,495.20,0.00,230
100000,7,7,0,0,0,7,0,1.00,20,0.000,2930,2.01,382.06,0.00,105
100000,11,11,3,0,0,8,0,2.31,16,0.000,2924,2.51,410.03,0.00,230
100000,2,2,0,0,0,2,0,1.00,26,0.000,2922,0.57,114.82,0.00,105
100000,7,7,0,1,0,6,0,1.00,18,0.143,2914,2.57,206.34,0.00,231
100000,6,6,0,0,0,6,0,1.00,20,0.000,2911,2.12,323.84,0.00,230
100000,2,2,0,0,0,2,0,1.00,26,0.000,2905,0.97,114.42,0.00,105
100000,2,2,0,0,0,2,0,1.00,26,0.000,2891,1.47,115.06,0.00,105
100000,23,23,0,0,17,6,0,1.00,8,0.000,2841,2.82,316.98,0.00,230
100000,7,7,0,0,0,7,0,1.00,18,0.000,2838,2.29,372.05,0.00,105
100000,9,9,0,0,0,9,0,1.00,18,0.000,2834,2.38,382.53,0.00,105
100000,2,2,0,0,0,2,0,1.00,26,0.000,2813,1.41,111.96,0.00,105
100000,4,7,0,0,0,4,0,1.00,22,0.000,2806,2.12,238.87,0.00,230
100000,9,9,0,0,0,9,0,1.00,18,0.000,2797,2.87,403.38,0.00,105
100000,6,6,0,0,0,6,0,1.00,20,0.000,2793,1.61,329.28,0.00,105
100000,2,2,0,0,0,2,0,1.00,26,0.000,2788,1.45,110.03,0.00,230
100000,5,5,0,0,0,5,0,1.00,22,0.000,2775,2.33,275.18,0.00,230
100000,11,11,3,0,0,8,0,2.31,16,0.000,2774,2.42,368.09,0.00,230
100000,2,2,0,0,0,2,0,1.00,26,0.000,2763,2.10,110.48,0.00,105
100000,2,2,0,0,0,2,0,1.00,26,0.000,2761,1.47,110.36,0.00,105
100000,2,2,0,0,0,2,0,1.00,26,0.000,2751,1.64,110.00,0.00,105
100000,11,11,0,0,0,11,0,1.00,16,0.000,2750,2.77,565.74,0.00,105
100000,4,4,0,0,0,4,0,1.00,24,0.000,2743,2.00,205.89,0.00,230
100000,6,6,0,0,0,6,0,1.00,20,0.000,2729,2.34,294.01,0.00,105
100000,6,6,0,0,0,6,0,1.00,20,0.000,2727,1.59,292.14,0.00,105
100000,8,11,0,0,0,8,0,1.00,18,0.000,2702,1.10,443.67,0.00,105
100000,12,12,0,0,0,12,0,1.00,12,0.000,2700,2.28,427.81,0.00,105
100000,2,2,0,0,0,2,0,1.00,26,0.000,2697,1.53,106.29,0.00,105
100000,10,10,0,0,0,10,0,1.00,16,0.000,2694,1.70,435.83,0.00,105
100000,7,7,0,0,0,7,0,1.00,20,0.000,2679,1.68,276.21,0.00,105
100000,9,11,0,0,0,9,0,1.00,16,0.000,2675,1.77,370.49,0.00,105
100000,6,6,0,0,0,6,0,1.00,20,0.000,2674,1.23,293.09,0.00,105
100000,2,2,0,0,0,2,0,1.00,26,0.000,2665,1.72,103.41,0.00,105
100000,11,11,3,0,0,8,0,2.31,16,0.000,2651,2.70,350.46,0.21,230
100000,6,6,0,0,0,6,0,1.00,20,0.000,2647,1.88,271.99,0.00,105
100000,2,2,0,0,0,2,0,1.00,26,0.000,2641,1.48,102.39,0.00,105
100000,2,2,0,0,0,2,0,1.00,26,0.000,2641,1.98,105.37,0.00,105
100000,6,6,0,0,0,6,0,1.00,20,0.000,2638,0.46,272.14,0.00,105
100000,2,2,0,0,0,2,0,1.00,26,0.000,2635,0.54,105.36,0.00,105
100000,2,2,0,0,0,2,0,1.00,26,0.000,2619,1.39,104.72,0.00,105
100000,7,7,0,0,0,7,0,1.00,20,0.000,2617,1.70,287.33,0.00,230
100000,1,2,0,0,0,1,0,1.00,28,0.000,2544,0.09,100.92,0.00,105
100000,11,11,0,0,0,11,0,1.00,16,0.000,2539,1.60,396.83,0.00,105
100000,6,6,0,0,0,6,0,1.00,20,0.000,2536,2.49,235.61,0.00,105
100000,2,2,0,0,0,2,0,1.00,26,0.000,2528,1.19,100.49,0.00,105
100000,6,6,0,0,0,6,0,1.00,20,0.000,2520,2.34,285.90,0.00,105
100000,1,2,0,0,0,1,0,1.00,28,0.000,2506,0.37,99.30,0.00,105
100000,2,2,0,0,0,2,0,1.00,26,0.000,2505,1.58,100.11,0.00,105
100000,5,5,0,0,0,5,0,1.00,22,0.000,2495,1.91,230.90,0.00,230
100000,2,2,0,0,0,2,0,1.00,26,0.000,2468,1.58,98.05,0.00,105
100000,6,6,0,0,0,6,0,1.00,20,0.000,2465,0.49,162.63,0.00,245
100000,2,2,0,0,0,2,0,1.00,26,0.000,2456,2.07,98.02,0.00,105
100000,9,9,0,0,0,9,0,1.00,18,0.000,2456,2.62,428.96,0.00,105
100000,8,8,0,0,0,8,0,1.00,20,0.000,2444,2.73,181.02,0.00,238
100000,6,6,0,0,0,6,0,1.00,20,0.000,2438,1.52,291.18,0.00,105
100000,9,9,0,0,0,9,0,1.00,18,0.000,2436,0.91,405.41,0.00,105
100000,6,6,0,0,0,6,0,1.00,20,0.000,2430,1.55,261.09,0.00,105
100000,2,2,0,0,0,2,0,1.00,26,0.000,2395,1.62,95.72,0.00,105
100000,6,6,0,0,0,6,0,1.00,20,0.000,2388,2.01,267.45,0.00,105
100000,2,2,0,0,0,2,0,1.00,26,0.000,2379,2.02,94.51,0.00,105
100000,2,2,0,0,0,2,0,1.00,26,0.000,2378,1.35,94.80,0.00,105
100000,13,13,0,0,0,13,0,1.00,10,0.000,2377,1.31,504.43,0.00,105
100000,6,6,0,0,0,6,0,1.00,20,0.000,2366,1.43,278.54,0.00,105
100000,2,2,0,0,0,2,0,1.00,26,0.000,2358,1.86,93.96,0.00,105
100000,2,2,0,0,0,2,0,1.00,26,0.000,2354,1.46,93.49,0.00,105
100000,2,2,0,0,0,2,0,1.00,26,0.000,2347,1.34,93.28,0.00,105
100000,2,2,0,0,0,2,0,1.00,26,0.000,2328,1.62,92.52,0.00,105
100000,2,2,0,0,0,2,0,1.00,26,0.000,2322,1.49,91.03,0.00,105
100000,6,6,0,0,0,6,0,1.00,20,0.000,2302,1.57,268.58,0.00,105
