step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage
100000,10,10,0,0,0,10,0,1.00,18,0.000,3000,1.40,521.61,0.00,27
100000,11,11,0,0,0,11,0,1.00,18,0.000,2989,2.52,573.18,0.00,27
100000,9,9,0,0,0,9,0,1.00,14,0.000,2984,1.58,414.20,0.00,184
100000,9,9,0,1,0,8,0,1.00,14,0.111,2982,2.52,421.72,0.00,184
100000,6,6,0,0,0,6,0,1.00,20,0.000,2982,1.70,335.54,0.00,27
100000,8,8,0,0,0,8,0,1.00,20,0.000,2975,2.12,411.43,0.00,27
100000,11,11,0,1,1,9,0,1.00,14,0.091,2970,1.96,427.45,0.00,279
100000,9,9,0,0,0,9,0,1.00,16,0.000,2970,2.56,393.31,0.00,184
100000,6,6,0,0,0,6,0,1.00,20,0.000,2964,2.10,308.20,0.00,103
100000,7,7,0,0,0,7,0,1.00,20,0.000,2962,2.55,408.70,0.00,27
100000,8,8,0,0,0,8,0,1.00,20,0.000,2959,1.25,405.88,0.00,101
100000,11,11,0,0,0,11,0,1.00,16,0.000,2956,2.95,456.59,0.00,103
100000,8,8,0,2,0,6,0,1.00,18,0.250,2953,2.51,323.88,0.00,184
100000,13,13,0,0,3,10,0,1.00,12,0.000,2948,2.93,561.57,0.00,27
100000,9,9,0,0,0,9,0,1.00,20,0.000,2947,2.55,363.60,0.00,101
100000,11,12,0,1,0,10,0,1.00,14,0.091,2940,0.30,401.86,0.00,184
100000,6,7,0,0,0,6,0,1.00,20,0.000,2937,0.76,374.27,0.00,276
100000,13,13,0,0,0,13,0,1.00,14,0.000,2926,1.64,386.31,0.00,184
100000,7,7,0,0,0,7,0,1.00,20,0.000,2918,1.50,396.31,0.00,27
100000,5,5,0,1,0,4,0,1.00,20,0.200,2909,0.91,223.40,0.00,101
100000,3,3,0,0,0,3,0,1.00,24,0.000,2904,1.75,168.86,0.00,103
100000,8,8,0,0,0,8,0,1.00,20,0.000,2902,1.78,327.88,0.00,101
100000,10,10,0,0,0,10,0,1.00,18,0.000,2900,1.45,453.21,0.00,101
100000,10,10,0,0,0,10,0,1.00,18,0.000,2899,2.01,481.09,0.00,27
100000,5,5,0,0,0,5,0,1.00,22,0.000,2893,1.44,285.05,0.00,276
100000,29,29,0,0,7,22,0,1.00,8,0.000,2893,3.20,617.36,0.00,27
100000,3,3,0,0,0,3,0,1.00,24,0.000,2885,1.49,171.79,0.00,27
100000,11,11,0,0,0,11,0,1.00,18,0.000,2861,2.11,510.65,0.00,27
100000,6,6,0,0,0,6,0,1.00,20,0.000,2860,1.15,251.03,0.00,103
100000,7,7,0,0,0,7,0,1.00,20,0.000,2857,2.24,345.30,0.00,101
100000,5,5,0,1,0,4,0,1.00,20,0.200,2836,2.41,199.91,0.00,101
100000,4,4,0,0,0,4,0,1.00,22,0.000,2820,1.71,223.60,0.00,103
100000,6,6,0,0,0,6,0,1.00,20,0.000,2817,1.56,321.54,0.00,103
100000,5,5,0,0,0,5,0,1.00,22,0.000,2817,1.00,245.00,0.00,27
100000,6,6,0,0,0,6,0,1.00,20,0.000,2814,1.64,295.87,0.00,27
100000,9,9,0,0,0,9,0,1.00,20,0.000,2810,2.21,316.34,0.00,101
100000,5,5,0,1,0,4,0,1.00,22,0.200,2809,1.54,210.38,0.00,103
100000,7,7,0,0,0,7,0,1.00,20,0.000,2803,1.26,357.89,0.00,27
100000,11,12,0,6,0,5,0,1.00,16,0.545,2801,2.68,264.33,0.00,103
100000,22,22,0,0,16,6,0,1.00,12,0.000,2779,3.55,296.02,0.00,101
100000,9,9,0,0,0,9,0,1.00,16,0.000,2777,1.52,313.27,0.00,184
100000,32,32,0,0,0,32,0,1.00,4,0.000,2776,1.85,558.48,0.00,101
100000,7,7,0,0,0,7,0,1.00,20,0.000,2754,2.12,301.30,0.00,276
100000,9,9,0,0,0,9,0,1.00,20,0.000,2747,1.33,417.26,0.00,101
100000,10,11,0,0,0,10,0,1.00,18,0.000,2733,1.46,470.98,0.00,101
100000,3,3,0,0,0,3,0,1.00,24,0.000,2727,1.27,159.89,0.00,103
100000,7,7,0,0,0,7,0,1.00,20,0.000,2726,1.59,299.77,0.00,103
100000,11,11,0,0,0,11,0,1.00,18,0.000,2725,2.20,540.34,0.00,101
100000,5,6,0,0,0,5,0,1.00,20,0.000,2724,1.53,301.43,0.00,276
100000,3,4,0,0,0,3,0,1.00,24,0.000,2716,2.20,184.64,0.00,276
100000,5,5,0,0,0,5,0,1.00,22,0.000,2713,2.41,262.74,0.00,276
100000,4,4,0,0,0,4,0,1.00,24,0.000,2667,1.39,180.69,0.00,276
100000,8,8,0,0,0,8,0,1.00,18,0.000,2658,2.06,291.14,0.00,276
100000,4,4,0,0,0,4,0,1.00,24,0.000,2652,2.22,209.65,0.00,276
100000,12,12,0,0,0,12,0,1.00,16,0.000,2643,1.55,412.04,0.00,27
100000,3,3,0,0,0,3,0,1.00,24,0.000,2631,1.96,149.28,0.00,276
100000,13,13,0,0,3,10,0,1.00,16,0.000,2630,1.67,464.90,0.00,276
100000,6,6,0,0,0,6,0,1.00,20,0.000,2619,1.13,302.08,0.00,103
100000,4,4,0,0,0,4,0,1.00,22,0.000,2583,1.62,172.68,0.00,103
100000,5,5,0,0,0,5,0,1.00,22,0.000,2549,1.45,247.03,0.00,276
100000,6,6,0,0,0,6,0,1.00,20,0.000,2529,2.16,265.92,0.00,103
100000,10,10,0,0,0,10,0,1.00,16,0.000,2518,2.67,351.70,0.00,184
100000,7,7,0,0,0,7,0,1.00,20,0.000,2514,2.26,277.35,0.00,27
100000,8,8,0,0,0,8,0,1.00,20,0.000,2492,2.52,373.98,0.00,101
100000,6,6,0,0,0,6,0,1.00,20,0.000,2449,2.49,266.44,0.00,103
100000,7,7,0,0,0,7,0,1.00,20,0.000,2430,1.68,279.66,0.00,276
100000,3,3,0,0,0,3,0,1.00,24,0.000,2326,1.56,133.24,0.00,103
100000,6,6,0,0,0,6,0,1.00,22,0.000,2303,1.57,264.93,0.00,276
100000,7,7,0,0,0,7,0,1.00,20,0.000,2290,1.80,203.97,0.00,276
100000,3,3,0,0,0,3,0,1.00,24,0.000,2192,1.87,124.46,0.00,279
100000,7,7,0,0,0,7,0,1.00,20,0.000,2192,2.69,286.23,0.00,276
100000,7,7,0,0,0,7,0,1.00,20,0.000,2175,1.81,283.99,0.00,27
100000,6,6,0,0,0,6,0,1.00,20,0.000,2175,1.42,204.70,0.00,27
100000,6,6,0,0,0,6,0,1.00,20,0.000,2149,1.84,214.54,0.00,27
100000,6,6,0,0,0,6,0,1.00,20,0.000,2149,1.81,232.94,0.00,27
100000,6,6,0,0,0,6,0,1.00,20,0.000,2142,2.35,249.84,0.00,276
100000,7,8,0,0,0,7,0,1.00,20,0.000,2137,1.36,316.08,0.00,276
100000,8,8,0,0,0,8,0,1.00,20,0.000,2134,2.55,316.71,0.00,276
100000,7,7,0,0,0,7,0,1.00,20,0.000,2129,2.55,268.52,0.00,27
100000,6,6,0,0,0,6,0,1.00,20,0.000,2125,2.19,248.79,0.00,276
100000,7,7,0,0,0,7,0,1.00,20,0.000,2124,1.61,235.96,0.00,101
100000,8,8,0,0,0,8,0,1.00,18,0.000,2123,1.68,283.76,0.00,276
100000,6,6,0,0,0,6,0,1.00,20,0.000,2112,1.93,217.66,0.00,103
100000,7,7,0,0,0,7,0,1.00,20,0.000,2106,1.79,290.44,0.00,27
100000,12,12,0,0,0,12,0,1.00,16,0.000,2103,2.96,469.33,0.00,27
