step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage
100000,6,64,2,0,0,4,0,1.71,18,0.000,2850,0.12,395.90,47.69,165
100000,32,64,26,0,0,6,0,10.67,8,0.000,2686,0.78,642.09,13.18,163
100000,32,64,26,0,0,6,0,10.67,8,0.000,2312,0.80,381.64,3.99,163
100000,17,64,12,0,0,5,0,4.81,6,0.000,2172,0.96,205.45,2.11,163
100000,6,53,0,0,0,6,0,1.00,18,0.000,1855,2.17,323.33,0.00,11
100000,13,64,4,4,0,5,4,2.20,12,0.308,1836,0.51,226.05,12.88,165
100000,54,64,40,8,0,6,4,12.12,0,0.148,1693,4.67,199.42,224.77,11
100000,7,14,0,0,0,7,0,1.00,16,0.000,1531,0.84,231.40,0.00,11
100000,6,24,0,0,0,6,0,1.00,18,0.000,1515,2.04,243.42,0.00,11
100000,8,33,0,0,0,8,0,1.00,14,0.000,1509,0.95,293.21,0.00,11
100000,8,24,0,0,0,8,0,1.00,14,0.000,1492,0.61,251.41,0.00,11
100000,8,25,0,0,0,8,0,1.00,14,0.000,1491,1.33,238.28,0.00,11
100000,43,64,32,0,0,11,0,11.79,4,0.000,1480,1.70,365.43,1.97,11
100000,8,36,0,0,0,8,0,1.00,14,0.000,1480,2.03,275.77,0.00,11
100000,18,64,14,0,0,4,0,6.27,10,0.000,1474,1.12,196.99,0.13,11
100000,64,64,42,10,0,12,4,12.44,0,0.156,1470,6.10,342.80,157.85,11
100000,20,64,14,0,0,6,0,6.05,10,0.000,1461,0.52,229.38,0.14,11
100000,3,33,0,0,0,3,0,1.00,24,0.000,1461,0.11,162.25,0.00,11
100000,27,64,14,10,0,3,4,5.33,8,0.370,1458,0.63,168.77,73.86,11
100000,32,64,26,0,0,6,0,10.67,8,0.000,1415,2.36,281.52,1.32,163
100000,8,8,0,0,0,8,0,1.00,14,0.000,1378,1.38,211.67,0.00,11
100000,64,64,44,0,0,20,0,13.62,0,0.000,1363,4.12,500.35,3.29,11
100000,8,16,0,0,0,8,0,1.00,14,0.000,1327,0.98,193.12,0.00,11
100000,16,64,12,0,0,4,0,5.00,6,0.000,1324,0.19,102.36,1.95,163
100000,7,42,0,0,0,7,0,1.00,16,0.000,1323,0.60,186.45,0.00,11
100000,44,64,32,0,0,12,0,11.79,4,0.000,1315,3.55,327.13,2.89,11
100000,23,64,12,4,0,7,4,5.05,10,0.174,1261,1.04,188.57,0.59,11
100000,48,64,34,8,0,6,4,9.14,4,0.167,1234,2.66,141.71,153.76,11
100000,19,64,10,4,0,5,4,3.95,10,0.211,1225,0.25,125.25,37.01,11
100000,34,64,26,0,0,8,0,9.50,6,0.000,1223,2.04,238.44,1.67,11
100000,8,64,0,0,0,8,0,1.00,14,0.000,1213,2.38,221.41,0.00,11
100000,48,64,36,0,0,12,0,10.43,4,0.000,1211,2.73,281.38,4.03,11
100000,18,64,14,0,0,4,0,6.27,10,0.000,1194,0.51,105.01,0.26,11
100000,40,64,30,0,0,10,0,8.92,6,0.000,1189,4.28,229.66,2.19,11
100000,5,24,0,0,0,5,0,1.00,20,0.000,1143,1.59,122.68,0.00,166
100000,26,64,14,10,0,2,4,5.33,8,0.385,1130,2.34,133.70,147.13,11
100000,64,64,42,18,0,4,5,12.44,0,0.281,1031,1.95,75.05,273.30,11
100000,64,64,42,18,0,4,5,12.44,0,0.281,995,3.55,72.46,249.39,11
100000,8,64,0,0,0,8,0,1.00,14,0.000,990,1.04,155.02,0.11,165
100000,56,64,38,10,0,8,4,9.27,2,0.179,979,4.61,142.45,126.60,11
100000,2,26,0,0,0,2,0,1.00,26,0.000,974,1.28,111.85,0.00,11
100000,56,64,38,10,0,8,4,9.27,2,0.179,959,3.84,130.72,181.95,11
100000,5,24,0,0,0,5,0,1.00,20,0.000,950,1.98,96.20,0.00,166
100000,3,34,0,0,0,3,0,1.00,24,0.000,940,1.94,82.85,0.00,11
100000,2,26,0,0,0,2,0,1.00,26,0.000,892,1.73,76.56,0.00,11
100000,15,64,5,4,0,6,4,2.20,12,0.267,830,1.10,81.76,30.91,11
100000,2,38,0,0,0,2,0,1.00,26,0.000,819,0.87,131.54,0.00,11
100000,2,39,0,0,0,2,0,1.00,26,0.000,778,1.25,125.90,0.00,11
100000,64,64,42,18,0,4,5,12.44,0,0.281,776,2.09,52.62,155.46,11
100000,8,64,2,0,0,6,0,1.67,14,0.000,764,2.78,60.64,104.85,165
100000,2,64,0,0,0,2,0,1.00,26,0.000,761,0.18,95.74,0.00,11
100000,32,64,22,0,0,10,0,8.75,8,0.000,736,4.03,149.62,0.28,159
100000,2,39,0,0,0,2,0,1.00,26,0.000,734,1.28,90.50,0.00,11
100000,8,29,0,0,0,8,0,1.00,14,0.000,720,1.75,121.32,0.00,11
100000,2,26,0,0,0,2,0,1.00,26,0.000,713,1.45,94.85,0.00,11
100000,2,26,0,0,0,2,0,1.00,26,0.000,703,1.64,86.80,0.00,11
100000,2,29,0,0,0,2,0,1.00,26,0.000,702,1.31,82.98,0.00,11
100000,2,26,0,0,0,2,0,1.00,26,0.000,686,1.46,67.78,0.00,11
100000,22,64,16,0,0,6,0,7.45,10,0.000,673,3.99,78.12,0.70,11
100000,5,26,0,0,0,5,0,1.00,20,0.000,667,0.94,65.22,0.00,11
100000,64,64,42,10,0,12,4,12.44,0,0.156,667,6.51,139.69,90.04,11
100000,35,64,28,0,0,7,0,9.82,4,0.000,664,0.05,76.76,0.30,11
100000,64,64,42,18,0,4,5,12.44,0,0.281,650,2.44,44.42,138.19,11
100000,64,64,42,10,0,12,4,12.44,0,0.156,618,5.88,125.83,41.41,11
100000,12,64,8,0,0,4,0,4.50,12,0.000,610,2.10,72.71,0.00,11
100000,12,64,8,0,0,4,0,4.50,12,0.000,607,1.78,72.64,0.00,11
100000,3,24,0,0,0,3,0,1.00,24,0.000,593,2.14,49.32,0.00,166
100000,12,64,8,0,0,4,0,4.50,12,0.000,591,1.40,67.90,0.04,11
100000,8,64,0,0,0,8,0,1.00,14,0.000,589,1.36,96.92,0.00,11
100000,32,64,22,0,0,10,0,7.92,8,0.000,583,1.95,102.32,1.02,11
100000,2,33,0,0,0,2,0,1.00,26,0.000,574,0.61,106.96,0.00,11
100000,16,64,6,4,0,6,4,2.30,12,0.250,527,0.34,47.98,21.90,11
100000,20,64,16,0,0,4,0,7.91,10,0.000,524,2.72,73.31,0.16,11
100000,15,64,5,4,0,6,4,2.20,12,0.267,500,1.12,40.38,17.15,11
100000,4,7,0,0,0,4,0,1.00,22,0.000,483,1.62,24.08,0.00,166
100000,6,41,0,0,0,6,0,1.00,18,0.000,459,1.62,64.08,0.00,11
100000,23,41,20,0,0,3,0,6.33,2,0.000,456,0.14,40.20,2.60,166
