step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,crowd_max,wasted,intake_per_gut
110000,1258,2.166,0.012,5.97,308164,305998,17,160,2095,5044699,1626297.8,261272.7,0.849,0.036,0.037,0.038,0.040,691,35.90,22.05,6.04,14.37,1.91,4.79,1.90,6.79,26.04,21.83,0.46,1.25,0.036,0.093,496,0.132,0.449,0.171,0.013,0.367,308128,307350,5,0.824,0.006,0.154,1446685,0.019,0.187,0.001,162.99,95138,214,0.052,0.156,0.120,58745482,2.52,7.13,0.225,0.518,0.127,8,29,64,64,148,85,0.76,0.0050
120000,1288,2.129,0.016,6.34,301878,300132,21,40,1655,4935693,1619457.1,257155.8,0.849,0.036,0.038,0.038,0.039,757,34.62,20.39,7.70,15.37,1.49,4.02,0.64,4.61,24.78,19.84,0.40,1.15,0.033,0.084,605,0.134,0.421,0.182,0.021,0.376,301822,301265,6,0.857,0.000,0.047,850222,0.022,0.209,0.001,162.99,89196,321,0.052,0.275,0.120,55174307,2.99,5.85,0.184,0.538,0.120,10,29,64,64,151,56,0.76,0.0051
130000,1586,1.744,0.010,6.39,356119,352119,4,173,3525,5317244,1619869.1,276364.0,0.863,0.034,0.035,0.033,0.035,617,25.82,17.59,5.13,13.44,1.27,4.12,0.38,2.44,19.05,14.82,0.34,1.10,0.028,0.099,583,0.058,0.463,0.100,0.008,0.429,356079,355539,5,0.636,0.258,0.053,772889,0.033,0.168,0.000,162.81,108543,149,0.052,0.318,0.090,57987129,2.29,9.01,0.057,0.398,0.095,9,20,60,64,156,57,0.94,0.0054
140000,1493,1.831,0.010,6.32,356757,353895,7,282,2666,6460280,1613034.6,337047.9,0.847,0.031,0.034,0.042,0.046,588,27.79,20.95,6.18,14.43,2.13,5.29,0.68,4.58,18.81,17.37,0.49,1.27,0.053,0.127,655,0.058,0.530,0.153,0.013,0.304,356712,355940,5,0.605,0.266,0.051,855741,0.027,0.154,0.000,162.90,112069,283,0.052,0.316,0.118,58388615,2.54,9.62,0.101,0.676,0.139,6,21,64,64,151,68,0.85,0.0057
150000,1631,1.779,0.010,6.06,351873,348212,5,690,2828,7071586,1610713.8,378191.2,0.828,0.029,0.031,0.055,0.057,572,23.94,18.03,5.86,13.48,1.46,3.97,0.33,2.45,16.29,14.60,0.52,1.31,0.032,0.085,683,0.072,0.498,0.177,0.025,0.300,351822,351077,5,0.825,0.017,0.039,946447,0.025,0.160,0.000,162.59,112514,205,0.053,0.309,0.133,75051802,2.49,10.30,0.059,0.660,0.142,7,17,60,64,168,60,1.16,0.0061
160000,1463,1.875,0.008,6.68,356376,352395,12,811,3326,7148505,1605183.5,393174.0,0.813,0.030,0.034,0.061,0.063,503,26.68,20.55,8.57,16.83,2.15,4.90,0.42,2.43,15.54,15.28,0.76,1.49,0.046,0.102,694,0.065,0.555,0.214,0.025,0.206,356341,355568,4,0.757,0.000,0.055,647649,0.026,0.149,0.000,162.13,118487,158,0.055,0.349,0.192,93761781,3.14,10.03,0.095,0.832,0.219,7,16,63,64,167,66,1.62,0.0071
170000,1621,1.794,0.006,7.06,333871,329550,7,1403,2753,8648096,1592491.1,485727.4,0.760,0.040,0.042,0.077,0.081,487,22.72,19.89,7.79,15.36,1.89,4.37,0.38,2.55,12.66,13.82,0.68,1.43,0.052,0.128,896,0.036,0.544,0.270,0.028,0.157,333822,332879,5,0.736,0.033,0.054,930783,0.023,0.100,0.000,162.19,112020,217,0.056,0.231,0.199,131086574,3.04,11.50,0.039,0.916,0.205,4,15,61,64,169,58,1.56,0.0078
180000,1349,2.002,0.009,6.28,310804,306576,1,2351,2148,8851809,1594251.4,500981.0,0.709,0.052,0.054,0.091,0.095,505,28.27,22.70,10.83,18.19,2.64,5.41,0.28,2.86,14.53,17.01,0.83,1.57,0.052,0.105,667,0.033,0.571,0.294,0.010,0.125,310754,309647,6,0.712,0.061,0.037,615748,0.027,0.158,0.000,161.29,101465,129,0.057,0.478,0.224,153142414,3.70,10.61,0.088,0.901,0.238,6,16,63,64,181,63,2.46,0.0081
190000,1253,2.050,0.009,5.87,275478,273130,0,1608,836,7583803,1604721.2,419337.3,0.778,0.051,0.054,0.055,0.062,585,34.52,24.88,7.89,14.73,1.76,5.00,0.50,3.57,24.37,23.45,0.45,1.25,0.037,0.099,591,0.118,0.548,0.187,0.007,0.258,275427,274255,6,0.705,0.183,0.051,695728,0.033,0.144,0.000,161.80,97303,135,0.055,0.433,0.121,94971453,2.96,8.55,0.263,0.721,0.124,5,28,64,64,160,62,1.95,0.0053
200000,1429,1.892,0.007,6.04,296892,296107,7,382,220,8684782,1600213.9,445076.4,0.795,0.049,0.051,0.049,0.056,628,27.85,21.99,9.09,17.68,2.22,5.08,0.60,3.03,15.94,17.26,0.64,1.42,0.045,0.102,683,0.054,0.601,0.208,0.013,0.178,296858,296014,4,0.788,0.008,0.097,995175,0.022,0.118,0.000,162.60,95951,245,0.051,0.102,0.184,71445821,3.32,10.62,0.109,0.889,0.184,6,16,64,64,152,70,1.15,0.0070
210000,1380,1.947,0.008,6.11,319889,318616,2,639,681,10671715,1602214.1,538567.6,0.785,0.056,0.058,0.049,0.052,595,29.78,22.38,10.93,18.75,2.46,5.09,0.28,3.00,16.10,17.07,0.72,1.50,0.047,0.097,608,0.075,0.577,0.238,0.012,0.174,319866,318659,5,0.807,0.053,0.043,701811,0.032,0.122,0.000,162.31,102869,191,0.050,0.149,0.186,74364361,3.82,9.93,0.120,0.876,0.192,7,16,64,64,153,51,1.44,0.0072
220000,1416,1.931,0.008,6.61,322278,321785,10,275,172,11122810,1607737.2,551965.3,0.780,0.058,0.059,0.051,0.052,557,28.14,21.81,9.28,17.65,2.34,4.92,0.26,1.72,16.26,16.68,0.72,1.51,0.044,0.089,581,0.083,0.600,0.220,0.009,0.170,322252,321300,5,0.793,0.063,0.061,1144482,0.032,0.119,0.000,162.59,103590,196,0.050,0.207,0.189,74081495,3.30,10.65,0.105,0.888,0.193,7,16,64,64,158,62,1.16,0.0070
230000,1359,1.952,0.008,5.61,318190,317703,7,277,260,10950138,1608160.1,541428.1,0.771,0.061,0.063,0.051,0.054,590,29.21,21.62,9.78,17.68,2.24,5.17,0.31,2.42,16.88,16.90,0.70,1.49,0.041,0.093,650,0.093,0.572,0.235,0.007,0.185,318160,317253,6,0.791,0.066,0.062,1335063,0.029,0.127,0.000,162.48,94544,170,0.049,0.209,0.178,84620353,3.46,10.04,0.086,0.898,0.190,7,17,63,64,160,53,1.28,0.0070
240000,1450,1.926,0.008,6.63,316931,316165,5,317,353,10891428,1610519.9,547206.1,0.759,0.068,0.069,0.051,0.053,598,28.10,21.74,10.79,17.26,2.06,4.67,0.63,3.72,14.62,15.84,0.66,1.42,0.039,0.084,783,0.033,0.522,0.321,0.009,0.148,316901,316123,9,0.757,0.016,0.113,1433456,0.026,0.137,0.000,162.55,89889,244,0.050,0.177,0.189,93950757,3.72,10.05,0.092,0.904,0.190,6,16,63,64,157,61,1.20,0.0076
250000,1425,1.925,0.010,6.51,308896,308462,16,278,165,10201700,1603486.6,515588.9,0.776,0.063,0.064,0.048,0.049,580,27.92,21.92,10.11,18.07,2.34,4.83,0.72,3.23,14.75,15.86,0.75,1.52,0.044,0.089,675,0.047,0.596,0.234,0.011,0.158,308866,308083,7,0.780,0.002,0.133,1573733,0.029,0.145,0.000,162.53,102903,263,0.051,0.126,0.205,81918034,3.52,10.58,0.077,0.912,0.204,7,16,63,64,148,54,1.22,0.0076
260000,1529,1.834,0.009,5.45,315792,314727,10,586,365,10858862,1605079.8,552470.8,0.759,0.060,0.061,0.060,0.060,545,24.62,22.17,7.92,16.16,1.84,4.52,0.27,2.01,14.59,17.39,0.56,1.36,0.036,0.088,725,0.039,0.614,0.239,0.008,0.139,315756,314951,8,0.793,0.010,0.075,1374766,0.028,0.129,0.000,162.28,106505,215,0.051,0.162,0.163,101327256,3.04,12.33,0.064,0.927,0.158,4,13,63,64,154,71,1.47,0.0072
270000,1462,1.859,0.007,5.53,327253,326244,17,386,673,11237346,1608481.4,564899.7,0.767,0.061,0.064,0.054,0.054,600,27.69,22.30,10.11,17.78,2.44,5.20,0.49,2.40,14.65,15.94,0.71,1.49,0.046,0.099,697,0.031,0.622,0.224,0.008,0.145,327221,326531,7,0.790,0.044,0.095,897331,0.035,0.105,0.000,162.45,95111,207,0.050,0.233,0.200,82694111,3.49,10.82,0.075,0.917,0.194,6,16,63,64,162,67,1.30,0.0075
280000,1366,1.957,0.009,5.70,329413,328072,19,327,1091,11187902,1612976.5,560097.6,0.766,0.063,0.063,0.053,0.054,621,28.39,22.28,9.64,17.82,2.50,5.14,0.25,1.42,16.01,16.67,0.75,1.53,0.045,0.099,636,0.079,0.590,0.221,0.011,0.178,329383,328745,7,0.791,0.021,0.078,980336,0.034,0.127,0.000,162.51,93313,170,0.050,0.391,0.193,82928676,3.34,10.50,0.103,0.884,0.199,7,16,64,64,152,54,1.24,0.0074
290000,1529,1.815,0.007,5.70,336034,333854,30,515,1472,10673281,1601643.2,551349.3,0.779,0.059,0.059,0.051,0.052,581,26.40,21.04,9.22,17.54,2.20,4.99,0.22,1.50,14.76,14.74,0.67,1.46,0.041,0.093,710,0.093,0.589,0.209,0.007,0.196,336014,335154,8,0.816,0.019,0.055,1085844,0.038,0.115,0.000,162.21,101283,236,0.052,0.249,0.173,83096821,3.31,11.06,0.065,0.906,0.178,6,16,62,64,155,60,1.54,0.0071
300000,1585,1.791,0.006,6.04,341225,338239,19,876,2035,9502698,1611954.9,523861.8,0.785,0.056,0.056,0.052,0.050,538,24.42,19.70,7.44,15.83,1.82,4.40,0.26,2.48,14.89,14.17,0.55,1.34,0.039,0.097,798,0.057,0.580,0.195,0.018,0.208,341193,339965,9,0.809,0.000,0.048,703850,0.040,0.105,0.000,162.30,108137,233,0.055,0.182,0.153,92103894,2.83,11.34,0.050,0.885,0.152,6,15,61,64,165,82,1.45,0.0068
310000,1683,1.733,0.005,5.70,361014,357511,19,817,2569,8769935,1610603.8,502438.4,0.806,0.050,0.051,0.048,0.045,561,21.53,19.25,7.24,15.50,1.77,4.36,0.12,1.54,12.40,12.50,0.52,1.29,0.042,0.105,866,0.033,0.576,0.198,0.013,0.213,360993,359932,8,0.834,0.006,0.019,428101,0.039,0.089,0.000,162.79,108823,281,0.057,0.204,0.147,86012409,2.83,12.57,0.027,0.928,0.149,5,13,60,64,171,70,0.96,0.0077
320000,1588,1.787,0.005,6.39,373392,368863,14,1129,3481,8054497,1609924.5,476918.8,0.824,0.045,0.046,0.043,0.042,528,25.35,20.10,8.32,16.38,1.95,4.99,0.04,0.41,15.04,13.54,0.56,1.36,0.036,0.096,812,0.070,0.532,0.203,0.014,0.250,373370,372255,7,0.833,0.036,0.008,278434,0.040,0.085,0.000,162.64,110125,246,0.059,0.206,0.144,86379200,3.06,10.84,0.079,0.853,0.151,6,16,63,64,167,55,1.11,0.0067
330000,1623,1.786,0.004,6.04,374063,370057,22,716,3233,8143195,1614629.8,480389.9,0.819,0.046,0.048,0.044,0.044,534,23.06,19.42,7.93,15.86,1.96,4.86,0.12,1.31,13.05,11.91,0.55,1.36,0.038,0.093,818,0.055,0.580,0.189,0.010,0.221,374037,372553,9,0.821,0.011,0.019,229073,0.044,0.083,0.000,162.63,111569,262,0.059,0.257,0.142,77275934,3.01,11.90,0.034,0.910,0.149,5,15,62,64,177,66,1.12,0.0076
340000,1894,1.587,0.004,5.40,375483,370262,11,803,4136,7996716,1606145.6,473450.6,0.836,0.041,0.042,0.041,0.040,561,19.06,19.33,5.95,14.22,1.25,3.91,0.20,1.89,11.65,13.33,0.40,1.17,0.024,0.075,834,0.044,0.643,0.150,0.011,0.197,375468,374003,7,0.873,0.026,0.037,443258,0.031,0.093,0.000,162.49,107612,259,0.059,0.265,0.116,76920394,2.55,14.26,0.025,0.907,0.114,3,11,58,64,174,78,1.26,0.0073
350000,1580,1.798,0.002,5.50,377006,372299,13,969,4039,8094280,1618188.4,484712.3,0.839,0.040,0.040,0.041,0.040,571,23.87,19.41,7.96,16.22,2.02,4.94,0.11,1.11,13.78,11.68,0.58,1.39,0.036,0.087,735,0.090,0.557,0.173,0.011,0.259,376980,375979,7,0.842,0.000,0.015,388212,0.036,0.048,0.000,162.45,103726,208,0.060,0.275,0.147,73473941,2.96,11.57,0.037,0.903,0.152,7,15,61,64,164,59,1.30,0.0074
360000,1753,1.654,0.004,5.97,389369,383773,19,876,4528,7703364,1619146.2,461748.0,0.844,0.039,0.041,0.038,0.038,562,20.32,19.40,7.31,16.06,1.92,4.97,0.06,0.63,11.04,10.50,0.58,1.40,0.036,0.092,742,0.090,0.625,0.155,0.014,0.205,389341,388241,5,0.836,0.059,0.011,264583,0.041,0.087,0.000,162.79,112049,214,0.060,0.285,0.155,71971277,2.81,13.71,0.030,0.901,0.157,3,14,60,64,183,70,0.97,0.0084
370000,1744,1.691,0.004,5.87,394384,388862,16,819,4696,7736417,1610965.8,467102.5,0.845,0.038,0.039,0.041,0.038,561,20.89,19.22,6.99,15.57,1.81,4.90,0.04,0.74,12.06,11.59,0.54,1.34,0.034,0.089,757,0.077,0.630,0.167,0.012,0.191,394367,393248,6,0.839,0.002,0.007,198397,0.055,0.071,0.000,162.90,104047,238,0.060,0.236,0.150,71948482,2.73,13.24,0.024,0.906,0.150,3,14,59,64,158,80,0.85,0.0077
380000,1860,1.584,0.003,6.04,389457,384055,19,861,4406,7671712,1616678.0,467215.4,0.851,0.036,0.037,0.039,0.037,540,20.52,18.57,5.90,14.69,1.65,4.59,0.08,0.86,12.90,11.58,0.46,1.27,0.032,0.094,745,0.088,0.581,0.128,0.010,0.281,389435,388510,6,0.878,0.013,0.015,255164,0.038,0.053,0.000,162.83,109232,216,0.061,0.310,0.116,73380020,2.46,13.17,0.033,0.885,0.120,4,14,60,64,173,77,0.92,0.0067
390000,1975,1.573,0.004,6.94,402299,397432,38,602,4112,7135703,1610741.6,447352.2,0.858,0.034,0.037,0.036,0.035,510,17.80,17.64,5.71,14.16,1.32,3.97,0.12,1.69,10.64,9.21,0.39,1.17,0.026,0.082,882,0.022,0.612,0.129,0.011,0.248,402279,401254,7,0.889,0.006,0.016,346825,0.028,0.082,0.000,162.95,119419,212,0.063,0.425,0.108,71384503,2.40,14.35,0.011,0.888,0.106,4,11,54,64,163,83,0.80,0.0077
400000,1878,1.602,0.003,5.96,425352,417746,39,898,6766,5845757,1626205.6,396170.7,0.881,0.029,0.030,0.029,0.030,471,18.67,16.27,5.04,13.44,1.24,3.97,0.13,1.51,12.26,8.69,0.36,1.12,0.025,0.087,780,0.107,0.533,0.111,0.014,0.342,425334,424300,6,0.906,0.000,0.018,512155,0.029,0.064,0.000,163.05,128233,225,0.068,0.359,0.092,68338158,2.25,13.41,0.013,0.754,0.097,5,13,49,64,178,60,0.70,0.0071
410000,1915,1.530,0.004,6.54,401652,393389,27,935,7264,6638592,1616512.5,414491.4,0.870,0.031,0.034,0.032,0.034,509,18.66,18.60,5.95,14.04,1.21,3.80,0.14,1.36,11.36,12.26,0.39,1.15,0.023,0.073,798,0.089,0.629,0.157,0.007,0.208,401641,400709,6,0.879,0.010,0.027,427597,0.024,0.075,0.000,162.81,122534,167,0.062,0.492,0.114,67511706,2.55,14.11,0.021,0.828,0.113,3,12,56,64,169,81,0.95,0.0074
420000,1875,1.602,0.004,6.36,400313,389960,14,2004,8375,6274016,1613340.1,411599.8,0.877,0.029,0.030,0.032,0.032,499,18.91,18.26,6.26,14.72,1.35,3.94,0.07,1.18,11.22,10.31,0.43,1.21,0.026,0.078,912,0.046,0.614,0.146,0.013,0.227,400299,399203,6,0.861,0.000,0.009,317329,0.031,0.093,0.000,162.46,119636,223,0.066,0.302,0.121,77717414,2.57,13.87,0.017,0.869,0.122,4,12,56,64,172,56,1.29,0.0077
430000,1984,1.525,0.003,6.10,415850,405372,31,1386,8952,5965210,1617732.1,392068.2,0.881,0.028,0.029,0.031,0.031,504,18.54,16.87,5.21,13.80,1.29,3.97,0.07,0.64,11.97,9.50,0.38,1.16,0.027,0.088,812,0.100,0.551,0.122,0.011,0.317,415833,414940,7,0.884,0.022,0.024,419102,0.022,0.068,0.000,162.90,119747,210,0.066,0.381,0.101,73863110,2.32,13.64,0.016,0.789,0.104,4,12,54,64,170,72,0.85,0.0068
440000,2002,1.503,0.004,6.34,401754,391489,17,1699,8531,6099405,1619412.5,400567.4,0.873,0.029,0.030,0.034,0.034,487,18.29,16.60,4.71,13.07,1.32,4.20,0.11,1.70,12.15,9.75,0.34,1.09,0.029,0.097,803,0.116,0.570,0.095,0.012,0.323,401729,400692,9,0.903,0.004,0.014,245152,0.036,0.076,0.000,162.68,117730,174,0.066,0.354,0.092,74430938,2.18,13.78,0.015,0.799,0.092,5,12,50,64,181,74,1.08,0.0067
450000,2012,1.537,0.003,6.68,429410,417901,12,1171,10316,5388821,1626983.9,361196.4,0.887,0.023,0.024,0.033,0.034,469,16.91,16.95,5.18,12.87,0.99,3.39,0.05,0.66,10.69,9.69,0.32,1.05,0.019,0.067,788,0.081,0.577,0.129,0.006,0.289,429388,428124,11,0.890,0.000,0.010,213640,0.036,0.066,0.000,162.93,116714,178,0.067,0.497,0.089,74779735,2.31,14.39,0.009,0.763,0.090,4,11,51,64,167,86,0.82,0.0076
460000,1908,1.557,0.004,6.52,414710,402812,11,1824,10167,5801223,1628059.8,376028.3,0.879,0.026,0.027,0.034,0.034,510,19.02,17.67,5.38,13.67,1.21,3.72,0.08,1.15,12.35,10.67,0.38,1.15,0.024,0.079,704,0.195,0.560,0.125,0.012,0.304,414699,413551,8,0.448,0.448,0.012,164897,0.051,0.078,0.000,162.74,113055,175,0.065,0.404,0.099,76727451,2.33,13.48,0.017,0.726,0.106,4,12,57,64,171,94,1.01,0.0069
470000,2051,1.479,0.005,6.02,429174,415462,18,2254,11297,5086700,1624961.2,341018.4,0.891,0.026,0.027,0.029,0.028,518,17.26,16.04,3.79,11.84,1.00,3.60,0.12,0.96,12.35,10.17,0.26,0.97,0.023,0.083,706,0.228,0.555,0.079,0.010,0.355,429156,428052,9,0.917,0.000,0.021,286993,0.043,0.106,0.000,162.88,111204,143,0.067,0.440,0.071,69689410,1.94,14.14,0.014,0.665,0.069,4,12,47,64,174,62,0.87,0.0064
480000,2035,1.468,0.006,5.63,422978,410849,22,2217,9906,5421149,1624463.1,359959.7,0.891,0.025,0.027,0.029,0.028,535,17.01,15.69,4.07,12.20,1.12,3.69,0.10,1.40,11.72,9.27,0.30,1.04,0.025,0.091,659,0.249,0.565,0.089,0.009,0.337,422964,422229,7,0.915,0.003,0.013,220780,0.046,0.108,0.000,162.74,108679,166,0.066,0.384,0.079,68710514,2.00,14.24,0.013,0.711,0.082,5,12,48,64,166,81,1.02,0.0068
490000,1828,1.612,0.004,5.72,434959,423966,16,1191,9993,5537996,1628349.1,362767.1,0.893,0.024,0.026,0.028,0.028,560,19.61,17.82,5.69,14.60,1.67,4.63,0.13,1.25,12.12,10.32,0.42,1.22,0.040,0.126,676,0.145,0.581,0.113,0.015,0.290,434946,434065,7,0.883,0.000,0.014,229869,0.049,0.075,0.000,163.06,109170,186,0.066,0.472,0.108,63002226,2.41,13.45,0.026,0.740,0.113,5,12,59,64,175,66,0.69,0.0074
500000,1949,1.520,0.003,4.99,406500,394043,4,2807,9525,5937970,1612646.2,387798.7,0.883,0.029,0.031,0.028,0.029,591,18.12,17.01,5.41,13.70,1.30,4.21,0.09,1.02,11.32,9.58,0.36,1.12,0.029,0.093,745,0.134,0.579,0.112,0.022,0.287,406485,405419,7,0.894,0.035,0.012,203579,0.053,0.058,0.000,162.48,93434,163,0.065,0.326,0.106,69657952,2.32,13.93,0.016,0.754,0.102,3,12,50,64,185,70,1.27,0.0073
510000,1891,1.577,0.003,5.12,413586,400905,8,2456,10275,5992114,1620457.0,391743.7,0.882,0.029,0.031,0.028,0.029,574,19.52,17.47,5.81,13.56,1.10,3.59,0.06,0.81,12.54,11.27,0.35,1.10,0.023,0.083,746,0.144,0.553,0.151,0.014,0.282,413575,412448,5,0.879,0.021,0.011,217293,0.047,0.063,0.000,162.46,101538,156,0.065,0.366,0.104,70097019,2.46,13.16,0.013,0.789,0.097,4,12,53,64,154,57,1.29,0.0068
520000,2058,1.491,0.002,4.76,417258,402644,17,2325,12105,5398215,1613162.6,349428.3,0.890,0.027,0.029,0.027,0.027,584,16.41,15.52,3.63,11.29,0.90,3.37,0.11,1.08,11.77,10.10,0.22,0.89,0.024,0.103,611,0.261,0.551,0.071,0.012,0.366,417242,415859,6,0.937,0.000,0.018,200854,0.061,0.060,0.000,162.60,96355,161,0.065,0.440,0.063,64412383,1.91,14.66,0.008,0.593,0.060,4,12,44,64,188,72,1.16,0.0067
530000,2020,1.502,0.004,5.19,426753,416118,9,1774,8890,4801558,1619688.0,321907.2,0.904,0.022,0.026,0.024,0.024,603,17.18,16.96,5.00,12.78,1.33,4.66,0.10,1.39,10.75,10.45,0.34,1.08,0.032,0.110,651,0.244,0.582,0.137,0.011,0.270,426744,425355,5,0.890,0.028,0.013,322722,0.048,0.093,0.000,162.44,86126,182,0.067,0.372,0.104,61006934,2.24,14.67,0.013,0.700,0.101,3,12,51,64,180,75,1.31,0.0075
