step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage
100000,3,3,0,0,0,3,0,1.00,24,0.000,2995,1.58,166.33,0.00,222
100000,4,4,0,0,0,4,0,1.00,24,0.000,2984,1.53,228.53,0.00,72
100000,9,9,0,0,0,9,0,1.00,18,0.000,2982,2.58,269.27,0.00,241
100000,15,15,0,0,0,15,0,1.00,6,0.000,2974,1.52,614.99,0.00,115
100000,19,20,0,0,15,4,0,1.00,0,0.000,2967,2.34,234.13,0.00,115
100000,6,6,0,0,0,6,0,1.00,22,0.000,2942,2.49,296.32,0.00,214
100000,3,3,0,0,0,3,0,1.00,24,0.000,2939,0.77,176.28,0.00,115
100000,4,4,0,0,0,4,0,1.00,22,0.000,2939,1.29,167.83,0.00,215
100000,12,12,0,0,0,12,0,1.00,14,0.000,2937,1.42,484.94,0.00,115
100000,2,2,0,0,0,2,0,1.00,26,0.000,2932,1.74,115.98,0.00,214
100000,15,15,0,0,0,15,0,1.00,6,0.000,2921,2.83,475.41,0.00,115
100000,8,8,0,0,0,8,0,1.00,16,0.000,2918,1.62,410.10,0.00,115
100000,6,6,0,0,0,6,0,1.00,20,0.000,2918,2.26,313.70,0.00,115
100000,8,8,0,0,0,8,0,1.00,16,0.000,2916,2.16,396.74,0.00,115
100000,6,6,0,0,0,6,0,1.00,20,0.000,2913,1.64,307.73,0.00,115
100000,8,8,0,0,0,8,0,1.00,18,0.000,2911,2.58,408.87,0.00,214
100000,9,9,0,0,0,9,0,1.00,16,0.000,2907,1.72,517.95,0.00,115
100000,16,16,0,0,0,16,0,1.00,6,0.000,2907,1.77,590.00,0.00,115
100000,9,9,0,0,0,9,0,1.00,16,0.000,2894,1.92,514.92,0.00,115
100000,4,4,0,0,0,4,0,1.00,24,0.000,2894,2.37,209.62,0.00,214
100000,6,6,0,0,0,6,0,1.00,20,0.000,2894,1.21,311.29,0.00,115
100000,9,9,0,0,0,9,0,1.00,16,0.000,2893,1.49,405.05,0.00,115
100000,6,6,0,0,0,6,0,1.00,22,0.000,2892,1.61,303.38,0.00,214
100000,8,8,0,0,0,8,0,1.00,16,0.000,2890,2.32,397.14,0.00,115
100000,7,7,0,0,0,7,0,1.00,20,0.000,2888,2.36,368.99,0.00,214
100000,5,5,0,0,0,5,0,1.00,20,0.000,2866,1.98,285.67,0.00,115
100000,9,9,0,0,0,9,0,1.00,16,0.000,2855,2.25,384.61,0.00,115
100000,4,4,0,0,0,4,0,1.00,22,0.000,2853,1.58,216.19,0.00,115
100000,9,9,0,0,0,9,0,1.00,16,0.000,2837,0.58,360.13,0.00,115
100000,6,6,0,0,0,6,0,1.00,20,0.000,2813,2.57,333.89,0.00,115
100000,2,2,0,0,0,2,0,1.00,26,0.000,2791,1.10,110.09,0.00,115
100000,11,11,0,0,0,11,0,1.00,12,0.000,2787,3.03,467.01,0.00,115
100000,3,3,0,0,0,3,0,1.00,24,0.000,2766,2.14,164.64,0.00,115
100000,7,7,0,0,0,7,0,1.00,20,0.000,2761,1.39,298.91,0.00,214
100000,14,14,0,0,0,14,0,1.00,10,0.000,2749,1.21,468.36,0.00,115
100000,8,8,0,0,0,8,0,1.00,16,0.000,2705,2.66,379.08,0.00,115
100000,3,3,0,0,0,3,0,1.00,24,0.000,2699,1.11,126.89,0.00,215
100000,16,16,0,0,0,16,0,1.00,10,0.000,2684,2.77,606.01,0.00,115
100000,9,9,0,0,0,9,0,1.00,16,0.000,2674,1.92,391.60,0.00,115
100000,13,13,0,0,0,13,0,1.00,12,0.000,2648,1.65,420.08,0.00,115
100000,14,14,0,0,0,14,0,1.00,8,0.000,2637,1.11,469.30,0.00,115
100000,16,16,0,0,0,16,0,1.00,6,0.000,2633,2.77,570.51,0.00,115
100000,6,6,0,0,0,6,0,1.00,20,0.000,2633,1.68,280.89,0.00,115
100000,9,9,0,0,0,9,0,1.00,16,0.000,2630,2.85,306.51,0.00,115
100000,6,6,0,0,0,6,0,1.00,20,0.000,2599,1.62,299.86,0.00,115
100000,11,11,0,0,0,11,0,1.00,14,0.000,2597,1.83,353.94,0.00,115
100000,6,6,0,0,0,6,0,1.00,20,0.000,2594,1.43,282.36,0.00,115
100000,9,9,0,0,0,9,0,1.00,16,0.000,2593,2.64,291.40,0.00,115
100000,11,11,0,0,0,11,0,1.00,14,0.000,2589,3.04,414.84,0.00,115
100000,5,5,0,0,0,5,0,1.00,20,0.000,2586,1.35,228.84,0.00,115
100000,6,6,0,0,0,6,0,1.00,20,0.000,2585,1.31,296.46,0.00,115
100000,12,12,0,0,0,12,0,1.00,12,0.000,2572,2.19,501.89,0.00,115
100000,6,6,0,0,0,6,0,1.00,20,0.000,2570,1.92,278.75,0.00,115
100000,4,4,0,0,0,4,0,1.00,22,0.000,2565,2.31,197.90,0.00,214
100000,12,12,0,0,0,12,0,1.00,12,0.000,2536,1.80,444.07,0.00,115
100000,7,7,0,0,0,7,0,1.00,16,0.000,2522,1.13,271.21,0.00,222
100000,9,9,0,0,0,9,0,1.00,18,0.000,2487,1.26,226.30,0.00,241
100000,8,8,0,0,0,8,0,1.00,16,0.000,2470,2.39,346.03,0.00,115
100000,6,6,0,0,0,6,0,1.00,20,0.000,2467,1.97,286.76,0.00,115
100000,8,8,0,0,0,8,0,1.00,16,0.000,2465,1.21,327.12,0.00,115
100000,6,6,0,0,0,6,0,1.00,20,0.000,2464,1.44,279.61,0.00,115
100000,11,11,0,0,0,11,0,1.00,10,0.000,2446,2.18,281.23,0.00,222
100000,16,16,0,0,0,16,0,1.00,6,0.000,2444,1.47,555.02,0.00,115
100000,5,5,1,0,0,4,0,1.60,22,0.000,2426,1.47,172.14,0.15,214
100000,9,9,0,0,0,9,0,1.00,20,0.000,2418,2.57,299.88,0.00,214
100000,8,8,0,0,0,8,0,1.00,18,0.000,2416,1.46,300.40,0.00,214
100000,9,9,0,0,0,9,0,1.00,18,0.000,2412,1.58,348.06,0.00,214
100000,4,4,0,0,0,4,0,1.00,24,0.000,2408,1.54,179.88,0.00,214
100000,6,6,0,0,0,6,0,1.00,20,0.000,2399,1.93,225.00,0.00,115
100000,6,6,0,0,0,6,0,1.00,20,0.000,2398,1.57,203.62,0.00,115
100000,6,6,0,0,0,6,0,1.00,20,0.000,2398,1.25,238.03,0.00,115
100000,4,4,0,0,0,4,0,1.00,24,0.000,2388,1.27,164.49,0.00,214
100000,5,5,0,0,0,5,0,1.00,22,0.000,2386,1.45,213.54,0.00,214
100000,3,3,0,0,0,3,0,1.00,24,0.000,2370,1.42,130.29,0.00,222
100000,6,6,0,0,0,6,0,1.00,20,0.000,2361,2.05,268.84,0.00,115
100000,6,6,0,0,0,6,0,1.00,18,0.000,2359,1.28,211.03,0.00,115
100000,6,6,0,0,0,6,0,1.00,18,0.000,2358,1.84,204.14,0.00,115
100000,16,16,0,0,0,16,0,1.00,6,0.000,2356,3.55,564.15,0.00,115
100000,6,6,0,0,0,6,0,1.00,18,0.000,2353,2.18,245.75,0.00,115
100000,7,7,0,0,0,7,0,1.00,16,0.000,2346,1.87,168.62,0.00,226
100000,6,6,0,0,0,6,0,1.00,20,0.000,2343,2.57,255.66,0.00,115
100000,6,6,0,0,0,6,0,1.00,20,0.000,2339,2.57,263.19,0.00,115
100000,6,6,0,0,0,6,0,1.00,20,0.000,2310,2.42,262.67,0.00,115
100000,7,7,0,0,0,7,0,1.00,18,0.000,2307,1.41,284.54,0.00,115
100000,4,4,0,0,0,4,0,1.00,22,0.000,2304,1.49,170.75,0.00,115
100000,5,5,0,0,0,5,0,1.00,20,0.000,2286,1.35,206.28,0.00,115
100000,10,10,0,0,0,10,0,1.00,18,0.000,2280,0.18,270.42,0.00,214
100000,8,8,0,0,0,8,0,1.00,16,0.000,2276,0.72,191.64,0.00,115
100000,6,6,0,0,0,6,0,1.00,20,0.000,2271,1.18,258.60,0.00,115
100000,9,10,0,0,0,9,0,1.00,18,0.000,2271,2.11,321.94,0.00,214
100000,6,6,0,0,0,6,0,1.00,20,0.000,2262,1.09,189.11,0.00,115
100000,22,22,10,0,0,12,0,4.17,8,0.000,2256,1.92,467.05,0.00,115
