step,event,lineage,other,size
5000,birth,1,0,1424
5000,birth,2,0,557
5000,birth,4,0,60
5000,birth,6,0,37
5000,birth,9,0,6
5000,birth,15,0,7
6000,split,17,5,126
6000,extinct,15,0,7
7000,split,18,2,86
7000,split,19,4,75
9000,split,26,4,26
9000,extinct,4,0,13
10000,extinct,6,0,5
12000,split,34,18,72
12000,extinct,17,0,34
13000,split,36,19,78
13000,split,37,29,35
13000,extinct,19,0,15
13000,extinct,26,0,9
15000,split,42,26,182
17000,split,45,37,42
17000,extinct,9,0,7
19000,extinct,34,0,21
20000,split,51,36,48
20000,extinct,36,0,8
21000,split,52,18,112
22000,split,55,34,18
22000,extinct,18,0,10
23000,split,56,37,21
24000,split,59,51,54
25000,split,60,51,48
25000,extinct,55,0,37
29000,extinct,51,0,13
31000,extinct,45,0,12
32000,split,80,1,596
35000,split,88,42,23
36000,split,90,1,822
37000,extinct,56,0,19
39000,extinct,2,0,37
39000,extinct,37,0,19
39000,extinct,60,0,28
41000,split,102,60,48
43000,split,105,1,671
43000,extinct,1,0,72
44000,merge,90,105,611
45000,split,113,102,44
46000,split,116,52,564
48000,split,121,42,40
48000,split,125,52,6
48000,extinct,113,0,14
51000,split,135,42,28
51000,split,136,42,41
52000,extinct,125,0,8
53000,split,143,80,127
53000,split,144,59,30
54000,extinct,42,0,5
54000,extinct,116,0,37
56000,split,153,59,64
56000,extinct,88,0,7
56000,extinct,135,0,49
57000,split,158,102,24
57000,extinct,52,0,5
57000,extinct,143,0,19
57000,extinct,144,0,14
58000,split,159,88,18
63000,extinct,158,0,30
64000,split,169,121,8
66000,split,175,121,12
68000,extinct,59,0,29
68000,extinct,169,0,9
69000,extinct,80,0,87
69000,extinct,175,0,17
70000,split,181,136,23
70000,extinct,136,0,14
72000,split,184,136,13
72000,extinct,181,0,10
73000,split,185,102,40
73000,split,186,136,29
77000,extinct,121,0,30
80000,split,194,186,6
80000,extinct,102,0,18
80000,extinct,185,0,15
81000,extinct,194,0,6
88000,split,207,153,16
92000,extinct,184,0,9
96000,split,222,207,43
96000,split,223,159,16
98000,split,221,159,11
99000,split,230,105,671
99000,split,231,159,88
99000,extinct,223,0,38
100000,split,237,159,7
102000,split,238,232,22
103000,merge,237,238,29
104000,split,245,153,32
104000,extinct,159,0,8
107000,split,249,207,27
107000,split,250,153,23
108000,split,252,238,17
109000,extinct,153,0,87
109000,extinct,207,0,9
109000,extinct,221,0,5
113000,split,257,238,45
113000,extinct,250,0,24
115000,merge,230,105,721
117000,split,265,186,62
118000,split,267,222,26
118000,split,268,257,9
119000,extinct,186,0,8
120000,split,271,105,664
120000,split,272,105,639
120000,split,273,249,82
120000,extinct,249,0,17
120000,extinct,267,0,26
121000,extinct,222,0,22
122000,extinct,268,0,9
122000,merge,271,105,733
124000,split,281,222,77
124000,extinct,231,0,16
124000,extinct,257,0,28
126000,split,282,245,68
126000,split,284,257,49
127000,split,285,105,669
127000,extinct,245,0,7
127000,merge,272,105,675
129000,merge,285,105,681
132000,extinct,238,0,15
135000,split,294,281,98
136000,split,297,105,257
136000,split,298,282,25
137000,split,299,265,15
138000,split,301,105,876
138000,extinct,281,0,9
138000,extinct,282,0,5
138000,merge,297,105,459
139000,extinct,273,0,60
139000,merge,301,105,876
140000,split,304,252,64
141000,split,305,273,64
141000,extinct,299,0,14
143000,split,306,105,227
143000,extinct,305,0,27
144000,extinct,294,0,16
144000,extinct,304,0,33
145000,split,308,305,123
149000,extinct,298,0,5
150000,extinct,306,0,18
154000,extinct,308,0,6
155000,split,322,308,64
160000,split,329,326,19
161000,split,331,252,14
164000,extinct,329,0,34
165000,split,336,284,42
168000,split,340,265,95
169000,merge,340,265,95
170000,extinct,336,0,21
174000,split,344,265,27
174000,split,345,252,24
176000,extinct,344,0,6
177000,split,348,284,35
179000,extinct,345,0,14
181000,split,352,105,243
182000,merge,284,348,12
183000,split,354,284,14
184000,extinct,252,0,13
185000,extinct,354,0,14
186000,split,358,265,59
186000,split,359,322,30
186000,merge,105,352,1259
187000,split,360,348,12
190000,split,366,265,27
191000,merge,366,265,27
193000,merge,358,265,55
196000,split,373,265,66
198000,split,377,265,26
202000,split,378,265,5
202000,extinct,322,0,6
202000,extinct,373,0,16
203000,split,382,322,61
206000,extinct,378,0,23
207000,split,388,387,101
210000,split,392,388,29
211000,extinct,388,0,75
213000,extinct,265,0,14
214000,extinct,348,0,6
214000,extinct,360,0,17
215000,split,396,382,7
215000,extinct,359,0,35
216000,split,398,265,66
217000,extinct,396,0,7
218000,split,399,359,12
219000,extinct,399,0,12
220000,split,402,398,58
224000,split,404,331,9
224000,extinct,392,0,107
225000,extinct,404,0,9
226000,extinct,402,0,16
227000,split,411,382,57
227000,split,412,331,23
229000,extinct,412,0,13
230000,split,416,331,22
234000,extinct,416,0,18
235000,split,421,416,30
240000,merge,382,411,79
243000,extinct,411,0,54
245000,split,430,411,6
246000,split,432,411,74
246000,extinct,430,0,6
248000,extinct,421,0,14
249000,split,438,421,41
250000,split,440,331,26
253000,split,444,432,24
253000,extinct,432,0,10
255000,split,447,331,12
255000,split,448,331,62
258000,extinct,331,0,11
259000,split,458,448,9
259000,extinct,440,0,29
259000,extinct,444,0,18
261000,extinct,377,0,10
263000,extinct,458,0,10
267000,extinct,447,0,13
272000,split,466,438,45
274000,extinct,466,0,48
287000,extinct,448,0,8
315000,split,487,438,14
327000,split,496,398,32
327000,extinct,487,0,20
336000,split,510,398,17
341000,split,513,438,58
344000,extinct,513,0,15
345000,split,516,398,35
346000,split,517,513,11
348000,extinct,516,0,14
353000,merge,496,510,23
356000,split,527,438,9
360000,split,529,510,101
364000,extinct,517,0,7
380000,split,544,398,23
381000,split,546,529,83
381000,merge,398,544,29
385000,split,553,438,67
386000,merge,438,553,35
389000,extinct,529,0,29
393000,split,562,553,10
393000,extinct,510,0,14
401000,split,575,544,23
402000,extinct,575,0,23
403000,split,576,553,47
406000,split,582,546,30
407000,extinct,582,0,30
409000,split,580,546,82
409000,extinct,576,0,9
413000,split,591,553,38
414000,split,593,546,112
415000,extinct,553,0,13
417000,split,590,544,39
419000,extinct,580,0,11
422000,extinct,590,0,34
423000,split,599,527,35
425000,extinct,527,0,5
427000,split,606,352,608
433000,extinct,606,0,660
436000,extinct,546,0,10
437000,split,620,546,12
442000,split,625,352,593
445000,split,628,562,8
447000,merge,625,352,604
447000,extinct,628,0,6
455000,split,634,352,618
456000,split,635,593,40
457000,extinct,544,0,7
457000,merge,634,352,629
458000,split,637,562,9
460000,extinct,637,0,9
462000,extinct,635,0,15
466000,extinct,599,0,23
477000,split,651,352,640
479000,merge,651,352,649
482000,split,658,591,15
484000,extinct,591,0,15
485000,extinct,620,0,7
490000,split,662,562,18
493000,extinct,662,0,47
499000,extinct,658,0,9
503000,split,674,562,18
505000,split,675,562,65
505000,extinct,674,0,18
510000,extinct,675,0,26
512000,split,685,675,25
516000,extinct,685,0,12
518000,split,687,562,81
526000,extinct,562,0,8
527000,split,695,687,31
528000,extinct,687,0,8
535000,split,699,593,12
538000,extinct,699,0,12
544000,split,707,593,7
545000,extinct,707,0,7
548000,split,713,593,23
551000,split,715,593,52
553000,merge,715,593,42
554000,merge,713,593,57
561000,split,720,695,12
564000,merge,695,720,66
566000,split,724,593,144
569000,split,727,720,41
579000,split,732,720,25
581000,split,733,720,10
589000,split,737,724,13
590000,extinct,737,0,13
595000,extinct,733,0,19
608000,split,750,720,74
616000,extinct,593,0,5
619000,extinct,750,0,15
624000,extinct,720,0,9
630000,split,767,724,12
636000,split,770,769,60
636000,extinct,767,0,12
638000,merge,770,724,23
645000,split,778,724,223
647000,split,779,724,12
647000,extinct,724,0,9
650000,extinct,779,0,12
659000,split,783,727,28
661000,split,785,727,33
665000,split,787,785,31
665000,extinct,727,0,23
670000,extinct,783,0,19
675000,extinct,785,0,34
676000,split,794,732,43
676000,split,795,732,45
677000,extinct,787,0,16
678000,extinct,794,0,43
679000,split,796,732,83
680000,split,797,778,89
682000,extinct,795,0,20
686000,split,801,796,48
686000,merge,797,778,101
691000,split,804,732,72
691000,extinct,732,0,33
693000,split,805,778,76
696000,split,807,801,23
697000,extinct,801,0,5
698000,split,808,796,22
698000,merge,778,805,118
700000,extinct,796,0,13
703000,split,813,805,100
717000,merge,805,813,165
720000,split,822,808,35
720000,split,823,808,22
722000,split,824,813,106
729000,extinct,823,0,18
737000,extinct,808,0,6
751000,split,831,804,13
755000,split,834,831,38
757000,extinct,831,0,16
758000,split,835,822,30
760000,extinct,804,0,11
762000,extinct,835,0,9
775000,split,845,822,8
776000,extinct,845,0,8
778000,extinct,834,0,21
782000,split,855,807,11
784000,split,856,822,72
784000,extinct,855,0,8
785000,split,857,824,25
787000,extinct,857,0,6
789000,split,863,857,9
790000,split,866,864,8
790000,extinct,807,0,5
790000,extinct,824,0,29
792000,split,869,822,15
793000,extinct,863,0,6
796000,extinct,866,0,6
797000,extinct,856,0,11
797000,extinct,869,0,6
808000,split,881,822,53
821000,extinct,881,0,21
823000,split,897,822,11
824000,extinct,897,0,11
825000,split,902,352,623
828000,split,908,813,19
829000,split,909,822,24
830000,merge,902,352,681
831000,extinct,909,0,24
832000,split,911,822,9
832000,split,912,813,99
836000,split,917,911,11
839000,split,923,822,76
839000,extinct,911,0,33
839000,extinct,917,0,5
840000,split,925,352,574
841000,split,929,911,24
841000,split,930,822,10
841000,split,932,352,21
843000,extinct,822,0,8
844000,merge,932,925,44
849000,extinct,930,0,22
851000,merge,925,352,686
852000,split,938,929,24
854000,extinct,813,0,20
854000,extinct,929,0,8
855000,split,944,923,15
856000,split,946,352,49
858000,merge,946,352,98
861000,split,952,944,20
863000,split,954,352,316
863000,split,955,352,19
863000,split,956,352,324
864000,merge,955,964,19
865000,extinct,952,0,7
867000,extinct,956,0,18
876000,split,974,923,40
877000,merge,954,352,564
878000,split,976,938,27
882000,split,985,352,583
882000,split,986,923,32
882000,extinct,974,0,12
884000,extinct,944,0,7
885000,extinct,986,0,12
886000,split,991,923,5
887000,merge,985,352,684
888000,split,992,923,81
888000,split,993,923,13
889000,extinct,938,0,26
890000,extinct,993,0,13
892000,split,997,352,684
894000,extinct,992,0,32
898000,merge,997,352,646
900000,split,1014,923,14
900000,split,1016,991,32
900000,extinct,991,0,15
902000,extinct,1014,0,14
905000,split,1022,352,466
905000,extinct,912,0,33
908000,split,1027,912,81
910000,split,1029,923,23
910000,extinct,1016,0,12
913000,extinct,1029,0,23
916000,extinct,1022,0,664
918000,extinct,976,0,22
919000,split,1034,923,21
919000,split,1035,923,36
920000,split,1037,352,9
922000,extinct,1037,0,16
924000,split,1041,352,649
924000,extinct,1034,0,6
925000,split,1042,923,112
930000,split,1049,1042,36
931000,split,1053,1049,9
931000,extinct,1035,0,11
933000,split,1055,1035,27
936000,extinct,1049,0,41
937000,extinct,1053,0,7
939000,split,1061,1055,21
941000,extinct,1027,0,35
941000,extinct,1061,0,6
943000,split,1067,1027,85
943000,split,1068,1042,5
943000,extinct,1042,0,29
945000,merge,1041,352,717
945000,extinct,1068,0,5
949000,split,1075,1055,21
950000,split,1076,352,643
950000,extinct,1075,0,21
954000,split,1087,923,12
958000,split,1090,923,7
958000,extinct,1055,0,17
958000,extinct,1087,0,8
960000,extinct,1090,0,7
961000,split,1098,1076,16
963000,split,1102,923,10
965000,extinct,1098,0,6
967000,extinct,1102,0,10
973000,split,1116,923,11
974000,split,1118,923,26
974000,extinct,1116,0,11
975000,split,1119,908,24
975000,split,1120,1118,62
977000,merge,908,1119,36
978000,split,1122,923,12
979000,extinct,1120,0,23
981000,extinct,1122,0,17
985000,split,1136,1118,13
985000,split,1137,1118,81
987000,split,1140,923,17
987000,extinct,1136,0,13
990000,split,1144,1118,20
991000,extinct,1144,0,20
994000,split,1148,1076,58
994000,extinct,1140,0,17
995000,split,1149,1118,18
997000,split,1151,1119,84
998000,split,1155,1076,32
999000,merge,1119,1151,112
1000000,extinct,1149,0,13
