step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,crowd_max,wasted,intake_per_gut
540000,1387,2.145,0.006,6.78,240139,234591,374,2437,2744,4476736,1611988.0,299604.8,0.729,0.078,0.080,0.057,0.056,694,29.11,23.01,13.06,20.19,1.38,3.52,0.20,1.89,14.47,11.96,0.53,1.13,0.030,0.082,683,0.041,0.554,0.253,0.017,0.177,240098,238439,5,0.551,0.226,0.023,556416,0.026,0.115,0.000,159.68,78563,224,0.067,0.162,0.081,100571521,4.71,10.06,0.206,0.714,0.204,4,19,64,64,170,55,4.07,0.0080
550000,1202,2.354,0.012,8.41,184003,179266,373,2851,1698,3634727,1552561.5,277933.2,0.672,0.091,0.095,0.071,0.071,730,31.80,24.71,16.88,20.86,1.70,3.57,0.42,2.52,12.80,10.75,0.64,1.22,0.039,0.098,571,0.071,0.507,0.368,0.013,0.112,183945,181881,8,0.250,0.118,0.071,553415,0.031,0.212,0.001,154.19,68640,201,0.076,0.167,0.097,103966943,5.62,9.52,0.250,0.710,0.251,3,24,64,64,179,53,9.57,0.0101
560000,1166,2.548,0.012,8.49,150308,147345,397,1913,689,3666872,1537359.9,279185.2,0.613,0.110,0.112,0.082,0.082,754,34.36,25.94,18.80,21.78,1.48,3.11,0.58,3.06,13.50,13.81,0.60,1.14,0.028,0.060,502,0.079,0.538,0.388,0.004,0.070,150252,148064,8,0.182,0.124,0.106,623102,0.031,0.199,0.001,152.28,61037,179,0.076,0.197,0.082,108782134,6.31,9.12,0.312,0.660,0.245,3,34,64,64,150,57,11.47,0.0098
570000,1222,2.408,0.009,6.80,175183,172555,420,1671,481,3961130,1582572.0,284653.2,0.653,0.100,0.101,0.072,0.074,770,32.94,25.02,16.62,21.98,1.29,2.87,0.12,1.98,14.91,13.30,0.56,1.08,0.024,0.058,513,0.063,0.564,0.307,0.012,0.117,175142,173506,5,0.596,0.121,0.016,599272,0.028,0.180,0.001,156.80,60988,186,0.072,0.163,0.092,108342052,5.72,9.42,0.291,0.671,0.241,4,25,64,64,167,49,6.95,0.0087
580000,1286,2.282,0.008,6.98,181429,178440,496,1308,1121,4037198,1588122.4,281825.5,0.671,0.093,0.095,0.070,0.072,798,29.94,25.84,14.48,21.34,1.39,2.99,0.12,0.98,13.95,13.65,0.57,1.14,0.025,0.060,482,0.064,0.592,0.286,0.012,0.110,181386,179953,6,0.495,0.236,0.031,403877,0.034,0.142,0.000,157.40,61358,231,0.070,0.192,0.070,108059050,5.12,10.97,0.292,0.656,0.229,3,18,64,64,156,54,6.35,0.0089
590000,1317,2.270,0.008,7.16,188850,186102,491,1177,1049,4218312,1594472.5,286558.7,0.678,0.088,0.092,0.071,0.072,747,31.45,24.55,15.04,20.69,1.29,2.77,0.13,1.27,14.99,14.46,0.54,1.05,0.026,0.065,633,0.065,0.563,0.303,0.008,0.125,188810,187354,4,0.551,0.226,0.024,286525,0.040,0.134,0.000,158.13,68115,192,0.068,0.231,0.078,106680714,5.28,9.33,0.273,0.692,0.232,5,22,64,64,169,65,5.62,0.0081
600000,1230,2.377,0.013,7.30,173101,170679,518,1307,684,4141463,1578393.4,286421.7,0.653,0.095,0.098,0.076,0.077,734,30.85,25.14,16.18,21.20,1.42,3.10,0.31,1.96,12.93,12.08,0.55,1.04,0.028,0.068,497,0.096,0.563,0.330,0.010,0.098,173069,171510,6,0.660,0.022,0.060,449472,0.031,0.203,0.001,156.09,65283,209,0.069,0.206,0.082,109630691,5.59,10.35,0.279,0.680,0.242,2,23,64,64,146,64,7.66,0.0099
610000,1305,2.164,0.014,7.99,178550,174667,452,1812,1544,3583830,1557041.1,271501.2,0.682,0.088,0.089,0.070,0.072,720,28.48,25.64,14.55,21.26,1.16,2.79,0.04,0.53,12.74,12.35,0.49,1.06,0.022,0.062,470,0.047,0.577,0.284,0.008,0.130,178513,177040,7,0.198,0.526,0.009,272693,0.040,0.239,0.001,154.90,67615,200,0.076,0.226,0.064,112424332,5.12,11.64,0.255,0.661,0.200,2,13,64,64,157,50,8.85,0.0094
620000,1249,2.360,0.008,7.85,170423,167146,411,1747,1175,3648056,1539438.8,274800.8,0.660,0.096,0.098,0.073,0.074,739,30.84,25.71,15.98,21.78,1.43,3.34,0.14,1.08,13.29,12.71,0.54,1.07,0.028,0.073,507,0.070,0.585,0.307,0.002,0.106,170375,169024,8,0.198,0.200,0.028,456763,0.028,0.166,0.001,153.01,65928,204,0.075,0.290,0.072,108418615,5.55,10.42,0.290,0.647,0.231,2,23,64,64,172,54,10.75,0.0093
630000,1372,2.143,0.006,8.12,172848,168681,439,2196,1409,3348751,1532011.1,271297.6,0.681,0.092,0.093,0.066,0.068,647,26.85,25.27,13.60,20.62,1.06,2.65,0.19,2.36,12.01,11.64,0.39,0.92,0.019,0.048,567,0.072,0.623,0.273,0.003,0.101,172809,171031,6,0.472,0.112,0.028,341916,0.030,0.137,0.000,152.11,72394,190,0.081,0.253,0.065,116527611,4.82,11.97,0.241,0.692,0.170,2,14,64,64,163,47,11.64,0.0093
640000,1439,2.090,0.004,7.62,174302,170992,387,2061,795,4111196,1542601.1,293600.1,0.655,0.101,0.105,0.070,0.069,650,28.27,24.80,13.09,20.95,1.27,3.11,0.11,1.10,13.80,13.54,0.51,1.06,0.023,0.061,647,0.049,0.610,0.243,0.019,0.129,174260,172529,6,0.716,0.075,0.026,306113,0.037,0.077,0.000,153.32,75070,185,0.071,0.298,0.082,117832180,4.77,11.42,0.245,0.704,0.208,2,16,64,64,143,68,10.43,0.0078
650000,1347,2.256,0.006,7.54,182029,179404,477,1515,725,4396326,1594719.2,301201.8,0.653,0.100,0.104,0.072,0.071,702,29.19,25.57,15.53,21.42,1.45,2.67,0.09,0.83,12.13,12.05,0.57,1.01,0.035,0.081,551,0.071,0.590,0.330,0.007,0.073,181979,180741,6,0.465,0.243,0.026,441452,0.032,0.137,0.000,158.24,72259,170,0.069,0.256,0.078,112150576,5.41,11.16,0.265,0.692,0.262,2,19,64,64,173,53,5.51,0.0098
660000,1191,2.288,0.010,7.96,173584,170753,432,1676,879,3551174,1562323.0,269805.4,0.664,0.096,0.103,0.068,0.068,702,30.28,24.90,15.74,20.86,1.14,2.71,0.09,0.64,13.31,12.47,0.47,1.05,0.023,0.062,547,0.064,0.576,0.305,0.008,0.112,173529,171690,7,0.430,0.237,0.038,324754,0.041,0.202,0.001,155.33,69426,185,0.076,0.237,0.060,115058175,5.46,10.44,0.254,0.677,0.188,3,21,64,64,151,55,8.42,0.0099
670000,1176,2.459,0.014,8.08,157134,154118,367,1484,1180,3415089,1541860.1,266986.1,0.649,0.097,0.102,0.075,0.076,730,29.97,26.28,16.56,21.28,1.48,3.24,0.13,1.61,11.80,11.85,0.57,1.07,0.027,0.060,435,0.138,0.574,0.349,0.007,0.070,157075,155369,8,0.554,0.084,0.028,350358,0.044,0.246,0.001,152.85,62140,204,0.078,0.270,0.067,111284190,5.55,11.30,0.264,0.678,0.243,3,19,64,64,153,56,10.90,0.0111
680000,1283,2.312,0.010,7.54,168428,164540,321,1947,1513,3493721,1514944.0,272077.9,0.626,0.107,0.110,0.078,0.080,741,30.20,25.19,15.27,21.47,1.37,3.51,0.12,1.32,13.44,13.39,0.52,1.15,0.032,0.097,577,0.068,0.587,0.293,0.002,0.118,168374,166555,8,0.663,0.002,0.020,265863,0.056,0.184,0.000,150.83,62467,169,0.078,0.313,0.094,111208297,5.29,10.61,0.262,0.694,0.192,3,18,64,64,156,61,12.92,0.0088
690000,1376,2.147,0.005,6.41,181743,177558,462,2189,1441,3642660,1560940.1,271892.8,0.664,0.095,0.097,0.071,0.072,761,29.53,24.65,13.30,20.69,1.97,5.38,0.15,1.21,14.11,13.78,0.54,1.17,0.043,0.118,637,0.056,0.597,0.273,0.012,0.118,181709,180313,8,0.743,0.000,0.024,371792,0.030,0.106,0.000,154.75,64693,222,0.075,0.201,0.115,108939013,4.78,10.58,0.227,0.729,0.200,3,19,64,64,168,62,9.00,0.0080
700000,1350,2.306,0.007,8.06,187926,184020,468,2396,1068,4230156,1579792.2,296783.0,0.668,0.095,0.096,0.070,0.072,763,29.39,25.68,14.31,20.84,1.69,3.47,0.15,1.40,13.24,14.44,0.62,1.20,0.049,0.122,580,0.048,0.579,0.306,0.003,0.112,187876,186383,8,0.358,0.359,0.036,315473,0.035,0.144,0.000,157.08,63406,194,0.070,0.235,0.091,111191910,5.06,11.26,0.241,0.704,0.240,3,16,64,64,152,64,6.68,0.0088
710000,1188,2.439,0.008,8.70,183345,180528,477,1776,726,4562291,1584150.6,302973.5,0.662,0.091,0.093,0.076,0.078,637,33.73,25.70,15.88,21.41,1.63,3.00,0.20,1.65,16.03,16.57,0.62,1.18,0.039,0.084,476,0.072,0.538,0.332,0.011,0.119,183300,181372,12,0.242,0.149,0.035,587363,0.032,0.162,0.001,156.84,74938,211,0.066,0.184,0.110,108508833,5.44,9.54,0.296,0.680,0.245,4,28,64,64,155,52,6.91,0.0083
720000,1406,2.138,0.006,6.86,207102,203353,437,1435,1659,5412836,1607397.0,330342.8,0.661,0.095,0.097,0.073,0.073,643,28.40,24.55,12.67,20.61,1.66,3.66,0.17,1.46,13.90,13.44,0.58,1.20,0.038,0.094,544,0.061,0.627,0.250,0.011,0.112,207062,205490,8,0.691,0.063,0.036,509326,0.035,0.103,0.000,159.39,79217,199,0.061,0.286,0.133,116652631,4.58,11.08,0.260,0.698,0.213,4,15,64,64,162,59,4.36,0.0082
730000,1468,2.024,0.005,6.91,209545,206460,375,1167,1481,5601457,1596629.9,347894.8,0.668,0.093,0.096,0.072,0.072,689,26.55,24.43,11.61,20.09,1.35,3.21,0.42,2.08,13.17,13.84,0.51,1.17,0.031,0.093,636,0.058,0.634,0.228,0.004,0.134,209507,208214,8,0.681,0.073,0.073,617343,0.033,0.095,0.000,157.95,77014,161,0.062,0.359,0.098,109312693,4.30,11.90,0.228,0.698,0.174,3,14,64,64,162,61,5.80,0.0083
740000,1237,2.265,0.008,7.47,214093,210422,302,1189,2411,4906987,1578447.8,322022.1,0.699,0.079,0.083,0.070,0.069,672,29.95,24.80,15.00,21.20,1.58,3.51,0.45,3.03,12.93,10.63,0.61,1.28,0.027,0.064,523,0.054,0.570,0.288,0.006,0.136,214054,212498,9,0.229,0.428,0.044,649773,0.029,0.166,0.001,156.46,79124,225,0.066,0.291,0.091,107496861,5.17,10.61,0.278,0.649,0.205,4,16,64,64,165,51,7.29,0.0099
750000,1333,2.205,0.008,7.49,221068,214895,316,1723,4038,4078271,1533104.9,294152.3,0.703,0.078,0.082,0.067,0.070,659,27.91,24.56,13.49,20.23,1.33,3.57,0.28,2.20,12.81,12.02,0.49,1.13,0.029,0.085,544,0.070,0.560,0.282,0.011,0.148,221032,219611,11,0.633,0.043,0.032,690451,0.023,0.173,0.000,152.65,79945,172,0.072,0.341,0.096,102053474,4.79,11.54,0.212,0.674,0.183,4,15,64,64,147,67,11.10,0.0090
760000,1294,2.305,0.009,7.37,212001,208122,342,1068,2508,4859287,1580704.6,314044.9,0.654,0.090,0.095,0.079,0.082,668,30.04,24.11,14.56,20.92,1.67,3.69,0.13,1.15,13.68,12.70,0.60,1.22,0.034,0.086,566,0.055,0.554,0.295,0.009,0.141,211950,210437,8,0.533,0.057,0.025,716866,0.035,0.186,0.001,156.44,76173,175,0.065,0.266,0.101,99448746,5.16,10.43,0.270,0.687,0.218,4,20,64,64,157,65,7.31,0.0089
770000,1458,2.090,0.006,7.08,242402,238371,451,1204,2212,5506737,1607928.8,344086.1,0.713,0.079,0.081,0.064,0.063,592,26.25,23.92,11.84,20.27,1.28,2.85,0.33,2.91,12.80,11.83,0.52,1.13,0.028,0.081,601,0.045,0.614,0.250,0.011,0.126,242344,241079,9,0.324,0.283,0.038,736361,0.019,0.140,0.000,160.06,92647,189,0.062,0.367,0.092,108541614,4.43,12.02,0.233,0.720,0.200,3,15,64,64,156,56,3.69,0.0086
780000,1402,2.128,0.007,7.63,218205,213497,441,2343,1980,4554404,1574844.6,322123.1,0.715,0.084,0.086,0.057,0.058,605,27.93,24.31,12.70,20.76,1.53,3.48,0.19,1.85,13.52,12.66,0.58,1.17,0.030,0.075,569,0.053,0.598,0.270,0.011,0.121,218149,216783,7,0.185,0.573,0.031,467194,0.028,0.153,0.000,156.31,81903,174,0.071,0.335,0.113,115519865,4.66,11.32,0.250,0.707,0.225,4,16,64,64,159,69,7.44,0.0083
790000,1463,2.018,0.006,6.49,209472,204561,452,2342,2056,4630038,1587660.4,319620.4,0.711,0.084,0.084,0.060,0.061,671,26.82,23.84,11.65,20.23,1.45,3.67,0.26,2.15,13.47,12.21,0.53,1.20,0.032,0.093,574,0.062,0.613,0.217,0.018,0.152,209445,208272,8,0.746,0.016,0.029,385345,0.029,0.115,0.000,157.55,75957,166,0.069,0.300,0.104,115756538,4.32,11.92,0.216,0.731,0.187,3,16,64,64,156,54,6.20,0.0081
800000,1524,2.022,0.008,7.51,197868,194373,422,1009,2003,4356545,1584222.1,305324.1,0.715,0.081,0.081,0.061,0.062,709,26.10,23.97,11.54,19.62,1.36,3.45,0.17,1.27,13.03,11.97,0.43,1.08,0.029,0.080,643,0.067,0.621,0.224,0.008,0.148,197845,196731,9,0.219,0.547,0.036,500988,0.027,0.120,0.000,157.44,71546,202,0.070,0.313,0.075,110144228,4.27,11.87,0.213,0.673,0.156,4,13,64,64,171,62,6.31,0.0080
810000,1626,1.969,0.004,7.18,229893,224836,410,1407,3138,4209622,1597836.8,298817.5,0.766,0.065,0.067,0.051,0.050,633,23.68,23.40,11.11,19.60,1.16,2.85,0.17,1.85,11.24,9.98,0.48,1.13,0.021,0.056,554,0.118,0.635,0.210,0.013,0.143,229867,228488,11,0.248,0.541,0.025,583260,0.020,0.075,0.000,158.92,83159,253,0.071,0.218,0.088,105307273,4.17,13.04,0.195,0.721,0.173,4,11,64,64,173,56,4.83,0.0087
820000,1557,2.017,0.010,7.78,226344,220653,395,2449,2916,3995704,1589806.4,296820.8,0.765,0.063,0.066,0.053,0.052,609,22.07,24.27,10.93,19.43,1.34,3.71,0.19,1.92,9.61,10.06,0.44,1.06,0.033,0.104,534,0.134,0.668,0.224,0.004,0.103,226325,224920,15,0.245,0.040,0.022,388670,0.028,0.177,0.000,158.29,82909,222,0.074,0.225,0.071,105767940,4.05,14.42,0.183,0.734,0.166,2,8,64,64,167,66,5.46,0.0106
830000,1501,2.105,0.007,7.10,181289,177139,375,2127,1704,3648035,1553530.6,286384.9,0.729,0.076,0.079,0.058,0.058,672,28.07,22.97,12.86,19.20,1.17,3.29,0.11,1.09,13.94,12.44,0.41,1.02,0.025,0.069,747,0.045,0.552,0.280,0.011,0.157,181267,179949,11,0.726,0.075,0.019,338615,0.029,0.118,0.000,154.51,67620,234,0.079,0.189,0.083,108235383,4.70,9.90,0.202,0.716,0.157,4,20,64,64,186,52,9.24,0.0074
840000,1336,2.290,0.011,7.48,213185,210316,354,1053,1627,4359404,1593099.5,298378.7,0.750,0.068,0.070,0.056,0.057,666,29.70,23.41,15.55,19.89,1.43,3.52,0.18,1.95,12.54,10.65,0.53,1.20,0.027,0.071,653,0.067,0.552,0.325,0.009,0.115,213170,211898,11,0.595,0.072,0.026,336722,0.026,0.163,0.000,158.47,73596,231,0.068,0.285,0.100,95872939,5.34,9.76,0.214,0.717,0.187,4,21,64,64,161,53,5.28,0.0095
850000,1277,2.354,0.009,7.03,189686,187522,339,829,1055,4130556,1567441.6,290629.9,0.719,0.076,0.078,0.063,0.064,719,31.28,25.59,15.52,21.80,1.41,3.04,0.13,1.34,14.22,13.94,0.55,1.12,0.024,0.054,520,0.093,0.587,0.290,0.007,0.117,189659,188350,10,0.663,0.025,0.023,301700,0.032,0.138,0.000,155.27,68546,182,0.070,0.381,0.097,93741331,5.40,10.40,0.294,0.675,0.218,4,20,64,64,163,44,8.48,0.0086
860000,1389,2.220,0.012,7.37,193760,191068,390,1197,993,4467235,1569976.9,307119.1,0.707,0.077,0.079,0.069,0.069,704,27.32,25.44,13.69,20.63,1.31,3.44,0.08,1.17,12.23,12.63,0.51,1.12,0.023,0.060,529,0.132,0.608,0.271,0.005,0.117,193716,192378,9,0.439,0.319,0.012,264284,0.037,0.206,0.001,155.69,69621,182,0.069,0.257,0.079,97948035,4.83,12.06,0.240,0.694,0.197,3,14,64,64,156,53,8.06,0.0092
870000,1368,2.251,0.008,6.86,191449,189301,429,1072,668,4467523,1596354.1,298824.1,0.701,0.080,0.081,0.070,0.068,753,30.27,23.71,14.74,20.38,1.39,3.25,0.14,1.31,13.99,12.38,0.55,1.16,0.027,0.068,674,0.036,0.569,0.283,0.012,0.135,191421,190126,14,0.716,0.064,0.025,354598,0.029,0.136,0.000,158.50,63085,187,0.067,0.344,0.096,102406524,5.19,9.42,0.234,0.718,0.208,4,20,64,64,159,54,5.25,0.0083
880000,1222,2.357,0.010,8.08,188537,186908,414,932,429,4574415,1598004.2,294182.2,0.672,0.086,0.087,0.078,0.077,730,32.91,24.50,16.66,20.90,1.30,2.78,0.14,1.37,14.81,13.96,0.53,1.07,0.024,0.055,562,0.075,0.512,0.353,0.006,0.129,188507,187081,15,0.436,0.054,0.024,291085,0.031,0.166,0.000,158.32,66946,162,0.064,0.352,0.103,97557114,5.66,9.05,0.273,0.688,0.218,4,28,64,64,162,51,5.44,0.0088
890000,1287,2.414,0.011,7.77,193041,191241,452,870,413,4508606,1596145.9,295913.2,0.677,0.083,0.084,0.078,0.079,747,30.80,24.61,16.28,20.88,1.32,2.81,0.18,1.71,13.01,12.45,0.57,1.09,0.023,0.051,579,0.055,0.550,0.343,0.008,0.099,193004,191260,12,0.243,0.211,0.045,603984,0.022,0.160,0.000,157.68,70741,194,0.066,0.313,0.086,97961609,5.57,9.91,0.228,0.709,0.241,4,24,64,64,148,50,6.07,0.0095
900000,1325,2.186,0.006,7.95,201201,198528,408,1083,1144,4493277,1573105.8,306006.8,0.688,0.084,0.084,0.072,0.072,714,30.09,24.84,14.02,20.90,1.47,3.03,0.10,0.87,14.50,14.08,0.61,1.19,0.031,0.075,556,0.057,0.573,0.275,0.014,0.137,201165,199153,16,0.591,0.023,0.025,366535,0.032,0.122,0.000,156.39,73120,206,0.068,0.304,0.081,103981296,5.03,10.37,0.261,0.678,0.236,4,19,64,64,126,51,7.36,0.0082
910000,1268,2.271,0.012,7.53,195186,192073,362,1848,960,4296648,1568325.6,299958.2,0.689,0.091,0.092,0.063,0.065,736,30.20,24.37,15.38,20.70,1.50,3.13,0.07,0.82,13.26,11.43,0.63,1.26,0.027,0.059,566,0.048,0.538,0.296,0.016,0.151,195161,192673,11,0.525,0.121,0.013,364195,0.028,0.206,0.001,155.87,69963,187,0.070,0.277,0.095,101284013,5.26,10.07,0.238,0.682,0.226,4,22,64,64,172,70,7.88,0.0093
920000,1114,2.422,0.014,7.95,208809,205500,356,1968,1139,3803741,1553643.1,280650.4,0.706,0.082,0.084,0.063,0.064,804,30.65,25.32,17.56,20.56,1.20,2.72,0.11,1.25,11.79,10.60,0.52,1.10,0.024,0.056,496,0.080,0.566,0.353,0.001,0.080,208772,206846,9,0.447,0.209,0.016,261610,0.032,0.235,0.001,154.96,71896,183,0.074,0.312,0.065,97541244,5.79,10.22,0.255,0.644,0.203,3,25,64,64,157,47,8.79,0.0118
930000,1251,2.299,0.009,8.35,164274,160654,448,2349,686,3835167,1546907.4,290214.8,0.645,0.095,0.100,0.079,0.082,821,30.69,25.35,16.41,21.44,1.37,2.98,0.22,2.10,12.69,12.59,0.58,1.14,0.028,0.073,513,0.078,0.580,0.329,0.006,0.085,164226,162309,14,0.216,0.131,0.027,376655,0.032,0.167,0.000,153.68,66902,163,0.076,0.311,0.103,108665577,5.59,10.51,0.260,0.676,0.231,3,23,64,64,184,55,10.07,0.0097
940000,1301,2.315,0.006,8.33,171154,168046,475,1579,1004,3864513,1570500.6,282558.8,0.654,0.093,0.098,0.077,0.078,816,31.67,24.43,14.12,20.64,1.39,3.12,0.25,2.07,15.90,14.91,0.54,1.15,0.031,0.081,587,0.065,0.578,0.276,0.012,0.135,171094,169313,13,0.337,0.352,0.025,441928,0.030,0.087,0.000,155.64,67771,170,0.073,0.338,0.084,109479561,4.94,9.66,0.228,0.699,0.207,4,24,64,64,162,55,8.11,0.0076
950000,1264,2.342,0.012,8.30,177349,174529,452,1567,838,4221898,1570251.8,301192.6,0.652,0.093,0.096,0.079,0.080,727,28.76,25.87,14.12,20.58,1.41,3.68,0.31,2.40,12.91,13.87,0.47,1.05,0.030,0.081,486,0.162,0.620,0.284,0.002,0.094,177295,175361,11,0.194,0.305,0.040,496383,0.026,0.192,0.001,155.22,74586,169,0.071,0.369,0.062,113335182,4.89,11.56,0.231,0.665,0.191,3,18,64,64,163,43,8.53,0.0096
960000,1415,2.114,0.007,7.58,196310,192537,423,1537,1662,4200149,1584645.1,292920.1,0.687,0.084,0.086,0.070,0.073,771,28.07,23.84,12.91,20.69,1.28,3.30,0.24,2.54,13.63,12.28,0.48,1.08,0.025,0.079,593,0.059,0.575,0.247,0.013,0.165,196269,194737,10,0.361,0.357,0.028,603773,0.023,0.130,0.000,157.04,78265,171,0.070,0.350,0.094,112040187,4.72,10.99,0.204,0.693,0.182,3,16,64,64,159,68,6.71,0.0082
970000,1486,2.030,0.005,6.96,238372,234273,560,1406,2062,4764663,1620776.5,310808.9,0.722,0.070,0.073,0.067,0.068,788,26.38,23.67,11.02,19.68,1.17,3.07,0.17,1.27,14.03,12.88,0.46,1.08,0.023,0.066,687,0.044,0.619,0.201,0.015,0.165,238335,236999,10,0.762,0.001,0.028,436066,0.028,0.101,0.000,161.17,84360,220,0.065,0.299,0.076,106847459,4.18,11.67,0.187,0.717,0.174,3,16,64,64,179,58,2.59,0.0078
980000,1429,2.037,0.005,6.77,216266,213422,477,853,1571,4484123,1605146.4,294494.3,0.701,0.076,0.075,0.073,0.074,814,28.33,23.09,12.24,20.24,1.37,3.41,0.20,2.25,14.53,12.28,0.52,1.14,0.025,0.070,591,0.061,0.577,0.225,0.016,0.182,216233,214804,9,0.591,0.029,0.024,462581,0.023,0.115,0.000,159.07,79575,182,0.066,0.354,0.104,99178420,4.54,10.60,0.209,0.688,0.192,6,16,64,64,161,55,4.68,0.0077
990000,1303,2.247,0.012,6.96,202301,198915,448,1212,1852,4190479,1581290.9,293489.5,0.685,0.084,0.085,0.073,0.073,857,28.71,24.70,14.03,20.71,1.39,3.68,0.08,1.05,13.21,11.95,0.49,1.12,0.027,0.071,454,0.082,0.566,0.259,0.005,0.170,202259,200933,8,0.579,0.135,0.012,270280,0.034,0.223,0.001,156.73,70593,179,0.070,0.420,0.071,117598398,4.91,11.24,0.233,0.649,0.185,3,16,64,64,147,53,7.02,0.0092
1000000,1393,2.202,0.008,8.45,157905,153932,345,1559,1979,2939185,1493892.5,242681.9,0.636,0.102,0.106,0.078,0.078,921,26.58,24.82,13.43,20.35,1.21,2.91,0.47,2.45,11.47,11.07,0.45,1.06,0.028,0.075,564,0.083,0.618,0.259,0.004,0.119,157855,156018,10,0.261,0.232,0.092,293458,0.040,0.163,0.000,149.00,58590,165,0.083,0.409,0.063,111727484,4.73,11.82,0.194,0.696,0.170,3,13,64,64,166,56,14.75,0.0093
