step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat
20000,42,49,4.3,0.0,0.0,0.0,4.3,0.0,1.00,21.7,7,605,30.76,0.00
20000,48,29,7.2,0.0,1.0,0.0,6.2,0.0,1.00,18.6,9,1269,92.79,0.00
20000,64,28,10.6,0.1,0.0,0.0,10.6,0.0,1.03,15.8,12,258,20.81,0.00
21000,2,1157,9.0,0.2,0.1,0.4,8.3,0.0,1.08,17.4,257,432,47.38,0.00
21000,7,670,8.7,0.1,0.3,0.1,8.3,0.0,1.04,19.6,143,476,55.82,0.00
21000,55,668,7.4,0.0,0.0,0.0,7.3,0.0,1.00,17.8,134,458,45.59,0.00
21000,63,72,7.7,0.0,0.2,0.0,7.5,0.0,1.00,16.2,25,152,10.91,0.00
21000,57,54,10.6,0.3,0.0,0.0,10.4,0.0,1.06,12.3,18,122,10.51,0.00
21000,49,42,7.5,0.0,0.4,0.0,7.2,0.0,1.00,18.1,20,1254,105.08,0.00
21000,64,41,12.1,0.0,0.0,0.1,12.0,0.0,1.00,15.5,13,173,14.65,0.00
21000,1,39,6.6,1.0,0.0,0.0,5.5,0.0,1.37,18.7,14,610,59.18,0.00
21000,48,6,7.0,0.0,0.7,0.0,6.3,0.0,1.00,19.0,3,1039,73.24,0.00
22000,7,691,8.8,0.0,0.3,0.2,8.2,0.0,1.01,19.7,136,544,62.49,0.00
22000,55,688,8.0,0.1,0.0,0.0,7.8,0.0,1.02,16.9,170,479,50.67,0.00
22000,2,640,9.7,0.2,0.0,0.1,9.3,0.0,1.07,18.3,118,532,65.87,0.00
22000,63,89,13.2,0.1,0.1,0.0,13.0,0.0,1.02,11.2,39,131,11.61,0.00
22000,49,75,7.5,0.0,0.4,0.0,7.1,0.0,1.00,19.3,32,618,68.12,0.00
22000,66,29,10.5,0.6,0.0,0.0,9.9,0.0,1.18,14.6,12,558,72.51,0.00
22000,57,17,9.9,0.0,0.0,0.0,9.9,0.0,1.00,14.1,10,68,8.00,0.00
22000,48,8,6.8,0.0,1.0,0.0,5.8,0.0,1.00,19.2,2,876,57.94,0.00
22000,64,7,8.0,0.0,0.0,0.0,8.0,0.0,1.00,16.9,4,311,19.00,0.00
23000,7,922,9.7,0.1,0.6,0.4,8.5,0.0,1.05,19.1,246,458,55.80,0.00
23000,55,655,7.8,0.1,0.1,0.0,7.6,0.0,1.03,17.1,161,506,59.46,0.00
23000,2,351,8.2,0.3,0.0,0.1,7.8,0.0,1.09,18.9,62,599,67.88,0.00
23000,64,86,10.6,0.3,0.0,0.0,10.3,0.0,1.07,15.9,23,192,13.00,0.00
23000,63,76,9.4,0.0,0.1,0.1,9.3,0.0,1.00,16.0,26,170,11.87,0.00
23000,49,74,6.8,0.0,1.7,0.0,5.1,0.0,1.00,19.9,32,721,65.12,0.00
23000,68,27,14.7,0.1,0.6,0.0,14.0,0.1,1.01,12.5,18,85,8.16,0.01
23000,66,20,9.6,3.0,0.0,0.0,6.7,0.0,2.39,15.1,12,609,80.57,0.00
23000,57,11,10.6,1.2,0.2,0.0,9.3,0.0,1.17,11.8,5,325,23.81,0.00
23000,48,7,6.7,0.0,0.9,0.0,5.9,0.0,1.00,19.1,3,1618,111.20,0.00
24000,7,895,10.5,0.2,0.6,0.7,9.0,0.0,1.09,18.3,225,433,57.73,0.00
24000,55,648,7.8,0.0,0.0,0.1,7.6,0.0,1.01,17.4,156,505,51.85,0.00
24000,2,310,8.5,0.2,0.0,0.0,8.2,0.0,1.09,18.6,58,450,52.96,0.00
24000,49,99,7.1,0.0,0.2,0.0,6.9,0.0,1.00,20.2,33,373,36.41,0.00
24000,63,60,11.7,0.4,0.1,0.4,10.8,0.0,1.10,13.6,26,109,9.75,0.00
24000,64,35,4.9,0.0,0.0,0.0,4.9,0.0,1.00,21.1,7,185,9.82,0.00
24000,48,17,10.4,0.0,1.4,0.0,8.9,0.0,1.00,16.2,6,231,18.15,0.00
24000,57,14,8.8,0.0,0.0,0.0,8.8,0.0,1.00,14.6,6,199,14.79,0.00
25000,7,664,10.1,0.0,0.9,0.7,8.5,0.0,1.01,18.5,183,414,57.66,0.00
25000,2,612,8.6,0.1,0.0,0.1,8.4,0.0,1.02,18.6,99,427,47.78,0.00
25000,55,395,8.7,0.0,0.1,0.1,8.5,0.0,1.00,16.4,111,554,56.49,0.00
25000,49,275,7.3,0.0,0.3,0.0,7.0,0.0,1.00,19.7,84,388,33.70,0.00
25000,63,54,9.2,0.0,0.0,0.2,9.0,0.0,1.00,15.4,14,156,13.10,0.00
25000,64,28,6.8,0.0,0.0,0.0,6.8,0.0,1.00,19.1,7,168,9.71,0.00
25000,48,20,8.8,0.0,1.4,0.0,7.3,0.0,1.00,17.1,8,402,30.29,0.00
25000,57,9,6.3,0.0,0.4,0.0,5.9,0.0,1.00,18.2,3,192,12.96,0.00
26000,2,616,8.3,0.1,0.1,0.1,8.0,0.0,1.03,19.0,102,596,68.60,0.00
26000,7,608,10.3,0.1,0.6,0.3,9.3,0.0,1.03,18.3,177,500,71.71,0.00
26000,55,566,7.0,0.0,0.0,0.0,6.9,0.0,1.02,18.4,100,393,38.40,0.00
26000,49,363,8.7,0.0,0.4,0.0,8.3,0.0,1.00,19.0,116,661,58.48,0.00
26000,72,345,9.9,0.2,0.1,1.4,8.3,0.0,1.03,16.8,117,527,56.66,0.00
26000,64,70,9.0,0.5,0.0,0.0,8.4,0.0,1.13,15.4,16,145,11.15,0.00
26000,63,15,10.2,0.0,0.1,0.0,10.1,0.0,1.00,14.9,8,192,13.48,0.00
26000,48,7,7.0,0.0,1.7,0.0,5.3,0.0,1.00,18.0,3,679,51.74,0.00
27000,2,568,8.1,0.2,0.1,0.2,7.7,0.0,1.07,19.3,108,607,70.76,0.00
27000,55,536,7.5,0.0,0.0,0.1,7.4,0.0,1.00,18.1,133,540,54.57,0.00
27000,7,523,12.2,0.0,0.6,0.4,11.2,0.0,1.02,17.1,165,303,39.92,0.00
27000,72,438,9.4,0.1,0.0,1.4,7.8,0.0,1.03,16.8,136,439,46.77,0.00
27000,49,280,11.3,0.0,1.2,0.0,10.2,0.0,1.00,17.3,121,764,70.94,0.00
27000,75,186,6.6,0.0,0.0,0.0,6.5,0.0,1.05,18.7,18,173,10.84,0.00
27000,63,94,13.4,0.0,0.0,0.0,13.4,0.0,1.00,12.2,33,82,7.18,0.00
27000,76,85,9.7,0.0,0.0,0.1,9.6,0.0,1.00,14.8,30,159,13.64,0.00
27000,64,55,8.3,0.2,0.2,0.0,7.8,0.0,1.02,16.0,21,217,16.94,0.00
27000,48,25,8.2,0.0,1.6,0.0,6.6,0.0,1.00,16.6,6,224,16.57,0.00
28000,55,622,7.2,0.0,0.0,0.2,6.9,0.0,1.00,18.1,120,607,64.83,0.00
28000,7,606,12.3,0.1,0.7,0.5,11.0,0.0,1.04,17.2,181,437,63.80,0.00
28000,2,596,8.4,0.1,0.0,0.0,8.2,0.0,1.05,18.9,110,517,56.52,0.00
28000,72,408,9.2,0.1,0.1,1.4,7.7,0.0,1.02,16.8,114,463,47.64,0.00
28000,49,275,8.9,0.0,1.1,0.0,7.7,0.0,1.01,18.8,94,621,66.91,0.00
28000,63,98,11.2,0.0,0.0,0.3,10.8,0.0,1.00,14.3,32,158,12.85,0.00
28000,76,90,10.8,0.1,0.1,0.1,10.5,0.0,1.02,12.6,37,151,14.23,0.00
28000,75,64,6.7,0.0,0.0,0.1,6.6,0.0,1.00,18.8,11,381,23.56,0.00
28000,81,43,9.9,0.0,0.1,0.0,9.7,0.0,1.00,15.1,24,238,19.30,0.00
28000,48,38,7.4,0.0,0.6,0.2,6.6,0.0,1.00,18.0,7,307,22.64,0.00
28000,64,22,8.3,0.0,0.0,0.0,8.2,0.0,1.00,16.1,7,370,28.74,0.00
28000,78,8,13.4,0.0,1.6,0.0,11.8,0.0,1.00,10.8,5,63,6.26,0.00
29000,7,934,11.7,0.1,0.6,0.5,10.5,0.0,1.02,17.7,240,487,74.54,0.00
29000,72,768,8.3,0.1,0.1,0.8,7.2,0.0,1.05,17.6,197,383,40.38,0.00
29000,49,299,8.7,0.0,0.3,0.0,8.4,0.0,1.00,19.2,102,532,56.22,0.00
29000,2,227,8.1,0.4,0.0,0.2,7.5,0.0,1.13,19.1,55,558,67.25,0.00
29000,55,185,6.9,0.2,0.0,0.1,6.7,0.0,1.08,18.5,45,654,62.03,0.00
29000,75,182,7.1,0.1,0.0,0.0,7.0,0.0,1.03,18.0,25,243,16.37,0.00
29000,48,96,8.2,0.0,0.5,0.4,7.3,0.0,1.00,16.8,24,298,21.75,0.00
29000,76,64,10.7,0.0,0.0,0.0,10.7,0.0,1.00,12.7,23,182,15.64,0.00
29000,63,41,13.7,0.0,0.0,0.0,13.6,0.0,1.00,11.5,16,82,8.82,0.00
29000,81,13,7.2,0.0,0.4,0.0,6.8,0.0,1.00,17.1,7,442,30.36,0.00
30000,7,1146,10.0,0.0,0.5,0.5,9.0,0.0,1.01,18.5,292,362,45.45,0.00
30000,55,632,7.4,0.0,0.0,0.1,7.3,0.0,1.00,18.3,124,395,38.45,0.00
30000,72,391,10.8,0.2,0.0,1.8,8.7,0.0,1.07,15.5,116,590,67.33,0.00
30000,49,231,7.0,0.0,0.9,0.0,6.1,0.0,1.00,20.5,71,400,34.57,0.00
30000,76,157,11.2,0.4,0.0,0.5,10.2,0.0,1.06,13.5,48,152,12.26,0.00
30000,63,107,15.9,0.4,0.1,0.3,15.1,0.0,1.14,9.5,43,87,9.53,0.01
30000,48,103,7.4,0.0,0.2,0.3,6.8,0.0,1.04,17.9,34,304,21.59,0.00
30000,2,81,7.4,0.1,0.0,0.0,7.2,0.0,1.08,19.3,31,772,76.24,0.00
31000,7,1150,9.9,0.1,0.5,0.3,9.0,0.0,1.02,18.8,271,584,76.54,0.01
31000,72,749,9.1,0.1,0.0,0.9,8.0,0.0,1.03,16.6,176,397,42.57,0.00
31000,55,403,5.7,0.0,0.0,0.1,5.6,0.0,1.00,20.2,63,612,58.11,0.00
31000,49,305,7.3,0.0,0.8,0.0,6.4,0.0,1.00,20.3,91,615,55.84,0.00
31000,76,127,10.4,0.0,0.0,0.3,10.0,0.0,1.01,14.5,56,195,14.90,0.00
31000,48,100,8.1,0.1,0.1,0.0,8.0,0.0,1.04,17.6,32,423,32.24,0.00
31000,63,42,13.1,0.2,0.0,0.2,12.7,0.0,1.04,11.0,12,85,8.46,0.00
31000,2,8,5.1,0.0,0.0,0.0,5.1,0.0,1.00,20.2,3,1442,110.62,0.00
32000,7,1158,9.9,0.1,0.7,0.3,8.8,0.0,1.05,18.8,264,511,66.45,0.00
32000,55,500,7.2,0.0,0.0,0.1,7.1,0.0,1.00,18.1,97,566,55.28,0.00
32000,72,430,9.9,0.4,0.1,1.1,8.4,0.0,1.09,15.6,129,596,75.98,0.00
32000,49,369,6.6,0.0,0.3,0.0,6.2,0.0,1.00,20.3,98,717,60.56,0.00
32000,76,129,9.3,0.2,0.1,0.2,8.8,0.0,1.03,15.2,38,168,12.23,0.00
32000,48,94,8.5,0.0,0.1,0.2,8.2,0.0,1.00,17.3,33,614,49.34,0.00
32000,63,29,5.8,0.0,0.0,0.0,5.8,0.0,1.00,19.2,4,153,11.10,0.00
32000,2,11,7.9,0.0,0.1,0.0,7.8,0.0,1.00,17.6,4,459,36.70,0.00
33000,7,1111,9.7,0.1,0.5,0.5,8.6,0.0,1.03,18.8,246,539,68.20,0.00
33000,72,589,9.6,0.2,0.1,1.0,8.4,0.0,1.04,15.7,147,422,50.26,0.00
33000,55,546,6.6,0.0,0.1,0.1,6.4,0.0,1.00,18.9,107,470,45.46,0.00
33000,49,211,7.2,0.0,0.5,0.0,6.7,0.0,1.00,19.9,59,827,67.00,0.00
33000,76,201,10.3,0.0,0.0,0.1,10.1,0.0,1.01,13.4,58,138,11.11,0.00
33000,48,80,8.7,0.0,0.3,0.4,7.9,0.0,1.04,17.2,31,737,60.31,0.00
33000,2,40,9.6,0.0,0.3,0.0,9.3,0.0,1.00,15.9,10,325,34.11,0.00
33000,63,7,19.6,1.1,0.0,0.0,18.4,0.0,1.18,7.4,3,68,9.31,0.00
34000,7,1188,9.6,0.1,0.3,0.5,8.7,0.0,1.04,18.7,271,519,64.23,0.00
34000,55,588,7.8,0.0,0.2,0.1,7.6,0.0,1.01,17.7,129,628,63.21,0.00
34000,72,522,10.1,0.1,0.0,1.1,8.9,0.0,1.03,15.6,138,443,52.68,0.00
34000,49,224,7.5,0.0,0.5,0.0,7.0,0.0,1.00,19.4,79,677,55.07,0.00
34000,76,170,11.4,0.2,0.0,0.4,10.8,0.0,1.05,14.0,55,258,20.10,0.00
34000,2,34,10.1,0.0,0.4,0.0,9.7,0.0,1.00,15.0,14,898,115.70,0.00
34000,48,33,6.8,0.1,0.0,0.5,6.2,0.0,1.05,18.9,11,573,41.53,0.00
35000,7,1046,10.7,0.0,0.6,0.5,9.5,0.0,1.01,18.2,251,525,69.97,0.00
35000,72,809,9.6,0.2,0.1,0.6,8.7,0.0,1.06,15.8,208,356,44.12,0.00
35000,55,391,7.5,0.0,0.1,0.0,7.3,0.0,1.00,17.5,97,651,67.90,0.00
35000,76,199,8.2,0.2,0.0,0.4,7.5,0.0,1.06,15.9,63,246,18.49,0.00
35000,49,197,8.5,0.0,0.8,0.0,7.6,0.0,1.02,18.3,88,712,65.49,0.00
35000,2,129,9.9,0.5,0.6,0.1,8.7,0.0,1.17,15.4,42,410,50.26,0.00
36000,7,1082,10.8,0.0,0.7,0.3,9.8,0.0,1.01,18.2,232,431,56.47,0.00
36000,72,984,10.2,0.2,0.2,0.5,9.4,0.0,1.05,14.7,250,341,39.30,0.00
36000,76,221,8.5,0.6,0.1,0.4,7.5,0.0,1.17,16.5,78,261,19.43,0.00
36000,49,184,7.1,0.0,0.7,0.0,6.4,0.0,1.00,19.7,71,750,73.91,0.00
36000,55,152,10.7,0.0,0.0,0.1,10.5,0.0,1.00,13.9,64,544,81.14,0.00
36000,2,80,10.1,0.3,0.9,0.2,8.8,0.0,1.14,15.7,35,604,67.17,0.00
36000,91,28,7.4,0.0,0.0,0.0,7.4,0.0,1.00,20.2,5,147,10.42,0.00
37000,7,1187,9.6,0.1,0.5,0.3,8.8,0.0,1.02,18.9,227,437,58.51,0.00
37000,72,1110,9.9,0.3,0.1,0.4,9.0,0.0,1.09,15.1,290,404,50.04,0.00
37000,55,137,11.1,0.1,0.1,0.3,10.7,0.0,1.03,12.6,63,516,72.68,0.00
37000,76,126,6.1,0.5,0.0,0.1,5.5,0.0,1.12,18.5,29,375,24.80,0.00
37000,49,107,7.5,0.0,0.6,0.1,6.9,0.0,1.00,19.2,48,932,93.88,0.00
37000,2,27,8.9,0.0,0.3,0.0,8.6,0.0,1.00,16.7,12,681,82.77,0.00
37000,94,16,8.9,0.0,1.9,0.0,6.9,0.0,1.00,16.8,7,480,49.61,0.00
37000,91,13,8.6,0.0,0.0,0.7,7.9,0.0,1.00,17.8,3,106,9.03,0.00
38000,72,2344,9.5,0.2,0.2,0.3,8.9,0.0,1.05,17.3,457,480,63.04,0.00
38000,55,166,12.0,0.1,0.0,1.0,10.8,0.0,1.03,11.9,78,580,86.55,0.00
38000,49,141,6.2,0.0,0.1,0.0,6.0,0.0,1.00,20.6,44,474,41.28,0.00
38000,76,112,9.9,0.6,0.0,0.8,8.4,0.0,1.17,13.5,36,309,22.94,0.00
38000,94,20,7.3,0.0,0.0,0.0,7.3,0.0,1.00,18.5,12,372,48.10,0.00
39000,72,1292,8.9,0.1,0.4,0.4,8.0,0.0,1.02,19.2,211,416,46.81,0.00
39000,55,349,10.9,0.0,0.1,0.5,10.3,0.0,1.00,12.9,113,345,44.98,0.00
39000,76,146,8.3,0.3,0.1,0.2,7.7,0.0,1.10,15.9,54,248,15.96,0.00
39000,49,135,5.8,0.0,0.5,0.0,5.3,0.0,1.01,20.9,40,770,58.17,0.00
39000,94,34,7.4,0.0,0.0,0.0,7.4,0.0,1.00,19.1,13,419,53.90,0.00
40000,72,1603,9.9,0.1,0.4,0.6,8.8,0.0,1.03,17.2,336,415,48.65,0.00
