step,event,lineage,other,size
5000,birth,1,0,6798
5000,birth,2,0,163
5000,birth,3,0,232
5000,birth,5,0,115
5000,birth,19,0,55
5000,birth,28,0,138
5000,birth,38,0,68
5000,birth,40,0,19
5000,birth,50,0,85
5000,birth,54,0,457
5000,birth,58,0,483
5000,birth,95,0,20
5000,birth,102,0,140
5000,birth,152,0,49
5000,birth,175,0,179
5000,birth,183,0,281
5000,birth,199,0,16
5000,birth,215,0,12
5000,birth,246,0,88
5000,birth,250,0,22
5000,birth,267,0,31
5000,birth,588,0,25
5000,birth,589,0,87
5000,birth,590,0,445
6000,birth,591,0,2282
6000,birth,595,0,15
6000,split,598,3,51
6000,extinct,215,0,12
6000,extinct,588,0,25
7000,split,663,19,209
7000,split,666,1,38
7000,split,667,1,18
7000,split,675,1,100
7000,split,676,1,5
7000,split,679,589,18
7000,split,685,588,20
7000,split,689,19,12
7000,birth,704,0,16
7000,split,707,19,123
7000,split,713,3,42
7000,split,722,477,12
7000,extinct,50,0,85
7000,extinct,54,0,150
7000,extinct,95,0,57
7000,extinct,267,0,9
8000,split,736,2,534
8000,extinct,5,0,115
8000,extinct,19,0,9
8000,extinct,28,0,12
8000,extinct,38,0,26
8000,extinct,58,0,8
8000,extinct,595,0,15
8000,extinct,598,0,51
8000,extinct,676,0,5
8000,extinct,679,0,18
8000,extinct,685,0,20
8000,extinct,713,0,42
8000,extinct,722,0,12
9000,split,821,1,854
9000,extinct,102,0,22
9000,extinct,152,0,49
9000,extinct,199,0,13
9000,extinct,590,0,10
9000,extinct,667,0,6
9000,extinct,704,0,16
10000,split,885,662,7
10000,split,887,1,201
10000,split,889,736,18
10000,split,892,589,80
10000,split,893,822,17
10000,split,901,591,66
10000,extinct,175,0,8
10000,extinct,589,0,10
10000,extinct,666,0,13
10000,extinct,689,0,6
11000,split,978,591,23
11000,split,982,814,9
11000,split,986,775,26
11000,split,1013,887,106
11000,extinct,2,0,28
11000,extinct,183,0,14
11000,extinct,675,0,14
11000,extinct,707,0,14
11000,extinct,885,0,7
12000,split,1056,736,292
12000,split,1058,980,295
12000,split,1059,943,748
12000,split,1060,943,8
12000,split,1062,663,64
12000,split,1064,982,140
12000,split,1066,736,18
12000,split,1072,892,36
12000,split,1101,977,20
12000,extinct,40,0,5
12000,extinct,250,0,16
12000,extinct,889,0,17
13000,split,1131,591,29
13000,split,1135,591,17
13000,split,1182,1064,7
13000,split,1192,1061,171
13000,extinct,893,0,57
13000,extinct,986,0,26
13000,extinct,1013,0,106
13000,extinct,1072,0,36
14000,split,1199,591,71
14000,split,1211,591,23
14000,split,1234,591,11
14000,extinct,246,0,10
14000,extinct,663,0,21
14000,extinct,736,0,6
14000,extinct,892,0,8
14000,extinct,982,0,6
14000,extinct,1060,0,8
15000,split,1284,1064,15
15000,split,1289,1058,1303
15000,split,1294,1064,5
15000,split,1359,821,96
15000,extinct,901,0,6
15000,extinct,1101,0,33
15000,extinct,1131,0,30
15000,extinct,1234,0,11
16000,split,1214,1,505
16000,split,1371,1182,344
16000,split,1398,591,23
16000,extinct,1062,0,20
16000,extinct,1066,0,119
16000,extinct,1135,0,11
16000,extinct,1294,0,5
17000,split,1460,591,243
17000,split,1462,591,749
17000,split,1471,591,6
17000,split,1478,1296,41
17000,split,1495,591,104
17000,extinct,1056,0,12
17000,extinct,1199,0,5
17000,extinct,1359,0,96
17000,extinct,1398,0,23
18000,split,1546,1,9
18000,split,1547,1,153
18000,split,1549,1,255
18000,split,1551,1371,55
18000,split,1553,1059,14
18000,split,1557,1059,43
18000,split,1566,1064,16
18000,split,1582,1192,32
18000,split,1610,1214,107
18000,extinct,1192,0,31
18000,extinct,1284,0,15
18000,extinct,1471,0,6
18000,extinct,1478,0,41
19000,split,1660,1462,52
19000,split,1673,1371,369
19000,extinct,978,0,38
19000,extinct,1553,0,14
19000,extinct,1557,0,43
20000,split,1752,1058,34
20000,split,1753,1,218
20000,split,1755,1549,35
20000,split,1758,3,28
20000,split,1759,1064,11
20000,split,1808,1655,244
20000,extinct,3,0,48
20000,extinct,1546,0,9
20000,extinct,1582,0,25
21000,split,1830,1462,24
21000,split,1833,1547,9
21000,split,1834,1752,7
21000,extinct,1610,0,9
21000,extinct,1758,0,28
21000,extinct,1759,0,11
22000,split,1601,1371,7
22000,split,1971,1830,223
22000,extinct,1211,0,11
22000,extinct,1214,0,27
22000,extinct,1495,0,9
22000,extinct,1551,0,16
22000,extinct,1660,0,8
22000,extinct,1833,0,9
23000,extinct,1371,0,13
23000,extinct,1460,0,83
23000,extinct,1755,0,55
24000,split,2081,1462,161
24000,split,2129,1058,23
24000,extinct,1064,0,27
24000,extinct,1182,0,8
24000,extinct,1547,0,7
24000,extinct,1601,0,6
24000,extinct,1830,0,6
24000,extinct,1834,0,7
25000,extinct,887,0,428
26000,extinct,1,0,174
26000,extinct,1059,0,6
26000,extinct,1462,0,82
26000,extinct,1549,0,24
26000,extinct,1566,0,7
26000,extinct,2129,0,7
27000,extinct,1289,0,15
27000,extinct,1673,0,8
27000,extinct,1753,0,9
28000,extinct,1058,0,15
28000,extinct,1752,0,5
29000,split,2334,591,15
29000,split,2338,1808,120
29000,split,2350,1752,58
30000,split,2373,2337,416
30000,split,2382,2334,241
30000,extinct,821,0,65
30000,extinct,2338,0,120
31000,split,2409,2334,503
31000,extinct,2334,0,6
31000,extinct,2350,0,58
32000,split,2456,2421,9
32000,split,2458,591,89
32000,split,2461,2373,28
32000,extinct,2081,0,5
33000,split,2481,2456,5
33000,extinct,2382,0,10
33000,extinct,2461,0,28
34000,split,2503,1808,80
34000,extinct,2458,0,11
35000,split,2530,1808,73
35000,extinct,2481,0,5
35000,extinct,2503,0,80
36000,split,2569,2373,390
36000,extinct,591,0,564
36000,extinct,2373,0,62
36000,extinct,2409,0,8
37000,split,2596,1808,13
37000,extinct,2456,0,7
37000,extinct,2530,0,73
38000,extinct,2596,0,13
39000,split,2626,1808,152
40000,split,2634,2623,97
41000,split,2646,2569,26
42000,split,2665,2569,253
42000,split,2672,2646,15
42000,extinct,2634,0,7
43000,extinct,2569,0,258
43000,extinct,2626,0,6
43000,extinct,2646,0,33
43000,extinct,2672,0,15
44000,split,2698,1808,25
46000,split,2719,1808,83
47000,split,2730,1808,6
47000,extinct,2665,0,140
47000,extinct,2698,0,50
48000,extinct,2730,0,6
