step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,pop_crown,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,density_crown,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,intake_crown,kills_land,kills_surface,kills_bottom,kills_crown,blocked_land,blocked_surface,blocked_bottom,blocked_crown,no_room_land,no_room_surface,no_room_bottom,no_room_crown,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,fill_crown,drinking_land,drinking_surface,drinking_bottom,drinking_crown,open_land,open_surface,open_bottom,open_crown,hard_land,hard_surface,hard_bottom,hard_crown,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,breath_crown,inhaling_land,inhaling_surface,inhaling_bottom,inhaling_crown,breed_land,breed_surface,breed_bottom,breed_crown,share_land,share_surface,share_bottom,share_crown,store_land,store_surface,store_bottom,store_crown,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,warm_crown,cool_land,cool_surface,cool_bottom,cool_crown,btemp_land,btemp_surface,btemp_bottom,btemp_crown,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies,fruit,fruit_intake,climbs,leaf_mean,leaf_open,light_intake,leaf_led,open_mean,per_cell
1000,14155,9611,142927,763049,727437,610397,9725,57858,414,2,272766,5340606,175693.158,76974.040,0.9819,60235.158,0.203,0.300,0.201,0.296,0.617,0.347,370,0.0263,0.6958,0.099,10.1,43.7,83.1,42.83,3.01,4.94,2.67,26.36,7.75,1.047,0.100,0.041,0.042,22.949,0.522,0.0023,119,419,1895,8616,99,0,0.000,6903,4044,3666,6445,964,4272,8919,0.00,0.66,19532,39.4570,66682,11092,545465,4268.0,-0.0,450234,54.797,2630940.458,4.05e-14,0.00093,30.00,231204,110.843,3.127,106.321,1.395,110.848,9962,1384,2809,0,0.4252,0.833,1.028,1.297,1.031,0.918,1.168,0.000,36188.618,13168.536,173662.554,39622.185,35793.760,0.000,9934.012,2403.081,4401.789,0.000,0.673,0.561,0.552,0.000,0.860,0.710,0.632,0.000,8835,62042,0.6886,0.5794,0.5430,0.0000,0.9999,0.0473,0.0509,0.0000,0.5650,0.8521,0.8630,0.0000,0.0837,0.0340,0.0219,0.0000,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,17092,0.9995,0.7366,0.7566,0.0000,0.9990,0.0473,0.0509,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.1233,4.9587,5.3635,0.0000,0.1369,0.2129,0.1789,0.376,0.426,0.405,0.364,9223,0.1775,0.0112,0.0127,0.0000,0.00233,0.00151,0.00137,0.00000,23.31,27.91,27.81,0.00,34.0121,0.0336,74.6847,33.0184,21.7784,1078214,1530190,0.6613,0.0051,1757.0,34.0121,21.62,0,0,0,0,0,0,6487,16738.881,15315.274,0.9821,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.23e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,5.86,4.46,210.4029,0.097,27.15,1.048
2000,17454,4444,69001,153926,140036,83473,1452,25864,225,0,290818,2790420,38191.087,31806.556,1.0552,12627.762,0.172,0.482,0.187,0.159,0.545,0.354,210,0.0359,0.6777,0.086,9.7,36.4,73.9,36.22,1.58,6.48,1.04,23.56,7.57,1.083,0.156,0.039,0.040,11.219,0.289,0.0027,98,844,1347,12104,124,0,0.000,7866,1294,3902,12258,787,1838,14829,0.00,3.02,18748,19.3445,66755,13074,509569,4477.5,-0.0,509062,23.178,2630940.458,7.08e-15,0.00070,25.34,52747,36.658,2.890,32.314,1.454,36.662,4345,5472,7637,0,0.4022,0.837,1.031,1.424,1.143,0.897,1.183,0.000,13885.316,13542.723,18445.786,17537.979,23933.366,0.000,10151.844,1911.840,7115.110,0.000,0.516,0.580,0.542,0.000,0.560,0.565,0.526,0.000,17035,22169,0.5603,0.5224,0.5005,0.0000,0.9996,0.0395,0.0480,0.0000,0.5679,0.7989,0.9213,0.0000,0.0924,0.0151,0.0239,0.0000,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,7380,0.9991,0.6906,0.7485,0.0000,0.9932,0.0395,0.0480,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.3899,5.1814,5.4181,0.0000,0.0946,0.1115,0.0875,0.180,0.160,0.146,0.207,2866,0.1165,0.0032,0.0042,0.0000,0.00222,0.00064,0.00055,0.00000,26.41,27.77,27.13,0.00,90.8630,0.0586,41.6492,14.6704,8.5079,1091911,1523509,1.3535,0.0473,3117.8,90.8630,26.00,0,0,0,0,0,0,7198,19178.794,17446.155,0.9676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,3.57,3.89,145.5725,0.312,27.81,1.134
3000,14724,4924,100244,239319,217338,136543,2532,34263,500,0,472662,4497357,45226.861,46731.637,0.9494,18685.152,0.138,0.603,0.149,0.109,0.552,0.325,461,0.0796,0.7306,0.068,6.9,24.0,61.6,24.20,1.21,6.01,0.62,11.70,7.29,1.194,0.160,0.041,0.042,12.192,0.211,0.0029,79,325,1456,25037,360,0,0.000,6293,72,4730,9922,447,1495,12782,0.00,3.76,17569,18.6548,66667,11662,471508,3520.2,-0.0,549459,18.159,2630940.458,4.07e-15,0.00166,14.43,78841,39.711,2.817,35.951,0.944,39.716,3446,5222,6056,0,0.3961,0.852,1.065,1.696,1.370,0.908,1.340,0.000,15597.534,18531.353,18934.528,24985.415,35332.164,0.000,11193.986,2712.969,14139.530,0.000,0.440,0.650,0.533,0.000,0.518,0.628,0.574,0.000,13057,44147,0.6694,0.6004,0.4874,0.0000,0.9983,0.0323,0.0425,0.0000,0.6890,1.1881,1.0900,0.0000,0.1074,0.0186,0.0219,0.0000,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,6023,0.9996,0.8944,0.8548,0.0000,0.9952,0.0323,0.0425,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.4270,5.0472,5.4643,0.0000,0.1777,0.0792,0.0608,0.088,0.107,0.121,0.080,2426,0.1115,0.0058,0.0036,0.0000,0.00235,0.00066,0.00081,0.00000,21.80,25.86,26.32,0.00,144.3869,0.1131,60.7462,6.1453,12.0137,1097545,1519769,1.9188,0.0987,4183.2,144.3869,22.38,0,0,0,0,0,0,15615,28046.484,24853.284,0.9571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.47e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,4.67,6.83,245.4415,0.568,23.80,1.259
4000,20442,7771,102055,243484,221478,137827,3602,28259,1263,0,401405,7138201,36158.577,44569.206,1.0477,18283.669,0.113,0.663,0.105,0.119,0.601,0.317,643,0.0531,0.8165,0.061,5.1,17.2,48.3,17.86,0.78,4.44,0.45,8.36,6.98,1.286,0.135,0.034,0.036,13.964,0.273,0.0019,74,347,2250,26247,1093,0,0.000,8182,130,8616,11696,343,1626,18473,0.00,2.68,18917,19.7183,66707,16731,448100,3472.4,0.0,578997,17.886,2630940.458,1.89e-14,0.00123,37.93,79992,41.284,2.836,36.327,2.121,41.288,3740,6973,9729,0,0.3741,0.874,1.107,1.839,1.504,0.909,1.472,0.000,10747.670,15598.468,16952.331,27054.882,34109.381,0.000,9378.631,4312.865,12594.042,0.000,0.423,0.693,0.599,0.000,0.471,0.658,0.570,0.000,18239,39734,0.7068,0.5945,0.4771,0.0000,0.9977,0.0204,0.0298,0.0000,0.7860,1.3147,1.3035,0.0000,0.1139,0.0144,0.0186,0.0000,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,4438,0.9994,0.8974,0.9282,0.0000,0.9962,0.0204,0.0298,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.9429,5.0187,5.7576,0.0000,0.2378,0.0727,0.0552,0.127,0.064,0.096,0.082,2054,0.1082,0.0090,0.0047,0.0000,0.00263,0.00031,0.00047,0.00000,26.05,26.21,26.07,0.00,340.4860,0.1080,61.5633,4.6837,13.2023,1100400,1510097,2.0172,0.1203,4865.5,340.4860,25.42,0,0,0,0,0,0,20589,26285.537,22079.198,0.9451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,3.83,6.23,378.7896,0.593,20.77,1.403
5000,22244,8157,123356,274803,244292,148252,3195,36128,2095,0,534983,9499786,42098.966,56326.005,1.0622,20811.008,0.091,0.712,0.083,0.114,0.597,0.326,984,0.0611,0.8307,0.071,5.0,21.8,53.2,19.56,0.83,4.61,0.48,10.38,6.83,1.325,0.146,0.042,0.044,13.038,0.254,0.0020,75,382,4397,31028,2691,22,0.257,9103,228,8597,13419,766,2367,19111,0.00,3.07,19118,21.5361,66700,19453,428942,4543.3,-0.0,606535,24.210,2630940.458,1.27e-14,0.00046,12.68,100852,50.703,2.809,45.117,2.776,50.707,5202,7084,9958,0,0.3596,0.874,1.108,1.983,1.505,0.911,1.526,0.000,11438.285,18296.008,19904.019,27149.140,38565.267,0.000,12241.503,5202.329,18071.165,0.000,0.406,0.675,0.614,0.000,0.485,0.598,0.551,0.000,25683,44029,0.5724,0.4653,0.3839,0.0000,0.9977,0.0169,0.0265,0.0000,0.6930,1.3174,1.2820,0.0000,0.0920,0.0096,0.0179,0.0000,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,2805,0.9996,0.9615,0.9468,0.0000,0.9960,0.0169,0.0265,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,6.6402,5.0328,6.1528,0.0000,0.2215,0.0626,0.0508,0.129,0.054,0.106,0.082,2269,0.0899,0.0063,0.0047,0.0000,0.00247,0.00035,0.00046,0.00000,24.19,26.64,26.54,0.00,725.8049,0.1270,66.1050,5.2910,18.9188,1102290,1507344,1.4094,0.0865,5107.6,725.8049,23.03,0,0,0,0,0,0,34228,35514.996,28754.934,0.9335,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.15e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,3.26,5.41,363.3352,0.569,21.09,1.317
6000,15836,3919,123077,249788,214224,124646,2065,39079,2285,1,643240,6361014,38306.727,60388.823,1.0437,18430.615,0.107,0.707,0.074,0.112,0.509,0.370,777,0.1078,0.8025,0.061,6.9,29.2,54.2,21.28,1.27,6.40,0.52,11.07,6.12,1.450,0.202,0.065,0.069,8.075,0.239,0.0027,75,383,4109,36397,2235,23,0.266,7182,432,4206,11198,1029,1504,13303,0.00,7.01,20663,22.6902,66710,20722,409805,3194.6,-0.0,637467,20.288,2630940.458,2.65e-15,0.00013,23.20,98579,47.650,2.854,42.827,1.969,47.654,4402,4272,7162,0,0.3133,0.920,1.348,1.998,1.631,0.935,1.645,0.000,10797.760,15330.530,18458.987,19403.089,30516.087,0.000,11753.594,8632.172,21572.441,0.000,0.364,0.578,0.534,0.000,0.477,0.509,0.513,0.000,35475,37726,0.5194,0.3437,0.3346,0.0000,0.9993,0.0167,0.0305,0.0000,0.7108,1.1290,1.1178,0.0000,0.1302,0.0227,0.0195,0.0000,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,2868,0.9997,0.8875,0.9004,0.0000,0.9979,0.0168,0.0305,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,7.1225,5.1518,6.7629,0.0000,0.1229,0.0774,0.0608,0.110,0.070,0.090,0.096,2388,0.0874,0.0046,0.0058,0.0000,0.00229,0.00028,0.00042,0.00000,20.98,27.11,26.52,0.00,530.3033,0.1427,50.2546,5.9601,14.3275,1105762,1514716,0.7497,0.0280,5492.7,530.3033,19.40,0,0,0,0,0,0,45138,41958.207,33869.136,0.9320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,2.02,3.01,186.2531,0.466,20.79,1.186
7000,12359,3234,112585,242378,213062,128498,1295,33677,760,0,516578,3989917,47260.288,48891.374,0.9358,18676.764,0.088,0.699,0.092,0.121,0.450,0.406,412,0.1207,0.7405,0.063,8.0,31.9,62.9,24.15,1.79,6.86,0.54,13.08,5.82,1.501,0.198,0.111,0.122,7.492,0.263,0.0031,68,310,1702,20593,792,16,0.226,5802,907,2559,8893,954,1900,9505,0.00,9.04,20473,25.5891,66782,18159,383073,3719.7,-0.0,666306,16.318,2630940.458,3.54e-16,0.00053,24.47,97110,44.713,2.816,40.504,1.394,44.717,5239,2508,4612,0,0.2810,0.929,1.633,2.000,1.589,0.943,1.705,0.000,12085.189,18847.833,22997.647,15500.406,32374.373,0.000,13829.975,2733.299,13651.336,0.000,0.409,0.492,0.458,0.000,0.496,0.519,0.561,0.000,36338,42540,0.5233,0.4987,0.2893,0.0000,0.9992,0.0205,0.0385,0.0000,0.6659,1.1861,1.0404,0.0000,0.1250,0.0153,0.0204,0.0000,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,5819,0.9997,0.9221,0.9282,0.0000,0.9977,0.0206,0.0385,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,7.0325,5.2307,7.1416,0.0000,0.0847,0.0820,0.0667,0.121,0.080,0.121,0.086,3379,0.1266,0.0039,0.0055,0.0000,0.00217,0.00052,0.00065,0.00000,26.71,26.20,26.33,0.00,1047.2149,0.1394,48.2366,6.8183,9.5000,1107392,1515633,0.5763,0.0149,5322.0,1047.2149,21.78,0,0,0,0,0,0,29887,30214.610,25124.245,0.9341,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.28e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,1.88,2.72,78.9660,0.291,21.03,1.121
8000,14087,3085,100898,208211,180810,106584,729,32792,545,0,497564,3852590,42007.458,42732.209,0.9234,14016.869,0.072,0.710,0.073,0.145,0.464,0.394,261,0.0953,0.7342,0.062,14.0,31.9,71.7,28.06,0.93,6.01,0.95,18.39,6.00,1.520,0.188,0.068,0.081,7.587,0.268,0.0033,73,319,1163,17095,475,12,0.290,6050,741,1389,11957,1355,1306,11426,0.00,10.18,17879,22.5626,66672,18857,362865,4094.7,-0.0,694696,15.409,2630940.458,1.95e-14,0.00091,7.77,89658,42.889,2.778,38.003,2.108,42.893,4516,3049,6522,0,0.2661,0.906,1.932,2.000,1.722,0.926,1.657,0.000,9380.173,15599.745,24568.647,13141.822,23343.888,0.000,15276.789,1919.833,11518.718,0.000,0.444,0.568,0.439,0.000,0.507,0.538,0.510,0.000,38987,32875,0.5733,0.3955,0.2665,0.0000,0.9992,0.0205,0.0415,0.0000,0.7292,0.8778,0.9131,0.0000,0.0878,0.0055,0.0130,0.0000,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,1327,0.9996,0.7942,0.8505,0.0000,0.9970,0.0205,0.0415,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,7.8461,5.1355,7.2715,0.0000,0.0694,0.1134,0.0971,0.197,0.118,0.142,0.215,3977,0.1342,0.0031,0.0053,0.0000,0.00227,0.00058,0.00066,0.00000,23.39,28.33,27.98,0.00,1506.5820,0.1325,36.7735,7.2658,8.1429,1109592,1512077,1.0327,0.1102,4815.3,1506.5820,16.84,0,0,0,0,0,0,27654,28715.340,23883.119,0.9391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,1.78,2.32,80.4805,0.270,23.83,1.105
9000,8857,2511,81965,157629,135322,74854,810,23675,710,0,362466,2986029,29521.384,31591.914,0.9374,10356.935,0.081,0.714,0.060,0.145,0.444,0.404,148,0.1320,0.7601,0.054,7.9,29.9,49.9,19.53,1.43,6.55,0.55,8.64,5.58,1.552,0.202,0.108,0.121,7.636,0.236,0.0030,67,315,789,17320,298,14,0.087,3991,31,1684,7142,246,1052,7559,0.25,11.41,22598,22.0310,66658,19632,347985,1976.4,-0.0,711997,11.235,2630940.458,4.07e-14,0.00288,30.68,68135,33.157,2.800,29.467,0.890,33.161,2577,2225,4055,0,0.2819,0.951,1.976,2.000,1.681,0.957,1.797,0.000,7046.391,13516.168,13595.224,10849.980,20656.247,0.000,7393.384,1954.466,11887.128,0.000,0.401,0.559,0.418,0.000,0.490,0.515,0.457,0.000,42725,36136,0.5779,0.4311,0.3056,0.0000,0.9996,0.0197,0.0363,0.0000,0.6829,1.3476,1.1215,0.0000,0.1599,0.0190,0.0145,0.0000,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,1646,1.0000,0.9676,0.9598,0.0000,0.9980,0.0197,0.0363,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,7.5166,5.1667,8.0375,0.0000,0.0910,0.1060,0.0909,0.140,0.087,0.140,0.142,2038,0.1113,0.0023,0.0043,0.0000,0.00246,0.00049,0.00085,0.00000,25.69,26.93,27.05,0.00,1375.9628,0.0937,31.7501,4.2203,7.0151,1111916,1513424,1.8952,0.1988,4507.8,1375.9628,18.95,0,0,0,0,0,0,22990,21234.978,17527.284,0.9342,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.42e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,2.36,3.39,83.5701,0.311,19.54,1.154
10000,15857,3074,96158,188019,160651,90889,972,26171,682,0,458620,3885507,34370.275,36746.005,0.9083,10711.083,0.076,0.744,0.048,0.132,0.485,0.384,221,0.0751,0.7624,0.052,11.3,30.0,49.4,20.61,1.10,6.31,0.43,11.02,5.43,1.567,0.199,0.077,0.084,6.650,0.220,0.0029,65,291,820,17484,305,15,0.198,6867,35,2948,12874,541,2453,12863,0.00,9.91,27823,26.9168,66671,19587,336925,3508.8,-0.0,719734,11.956,2630940.458,1.59e-14,0.00289,11.37,85770,42.520,2.810,36.643,3.067,42.524,4977,3552,7328,0,0.2578,0.956,1.970,2.000,1.702,0.958,1.770,0.000,8232.300,16182.470,14370.161,12979.313,24159.231,0.000,8926.248,3059.090,14049.584,0.000,0.427,0.596,0.461,0.000,0.467,0.512,0.485,0.000,44369,32147,0.6224,0.4087,0.2954,0.0000,0.9994,0.0180,0.0384,0.0000,0.7297,1.1954,1.0740,0.0000,0.1128,0.0143,0.0167,0.0000,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,886,0.9999,0.9089,0.9303,0.0000,0.9981,0.0180,0.0384,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,7.4774,5.1994,8.0434,0.0000,0.0723,0.0906,0.0779,0.127,0.055,0.099,0.091,2106,0.1299,0.0027,0.0032,0.0000,0.00225,0.00041,0.00074,0.00000,24.15,27.89,28.23,0.00,1278.6041,0.0988,37.4627,4.4395,7.5166,1112445,1509205,2.3307,0.2029,4356.0,1278.6041,19.36,0,0,0,0,0,0,27166,26034.922,21607.264,0.9342,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.82e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,1.76,2.51,102.8376,0.341,20.00,1.132
