step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn
100000,22.00,16,0,7,0,4,0,1.00,0,0.318,2312,0.00,48.46,128.90,740,2,0,0,1.00,1.00,1.00,2,4,4,48.3,8.911,11,2.000,0.074,4,1.000,2
100000,24.00,16,0,8,0,4,0,1.00,0,0.333,2298,0.00,42.73,157.80,740,0,0,0,1.00,1.00,1.00,2,4,4,27.8,20.593,12,2.000,0.063,4,1.000,4
100000,30.00,16,0,11,0,4,0,1.00,0,0.367,2263,0.00,66.42,203.60,740,1,0,0,1.00,1.00,1.00,4,4,4,37.1,36.979,15,2.000,0.065,4,1.000,0
100000,20.00,16,0,6,0,4,0,1.00,2,0.300,2253,2.91,49.67,146.72,740,0,0,0,1.00,1.00,1.00,2,3,4,5.0,40.405,10,2.000,0.074,4,1.000,2
100000,28.00,16,0,10,0,4,0,1.00,0,0.357,2213,2.23,55.61,139.60,740,2,0,0,1.00,1.00,1.00,3,4,4,38.8,39.324,14,2.000,0.074,4,1.000,0
100000,26.00,16,0,9,0,4,0,1.00,0,0.346,2208,0.00,35.25,90.93,740,0,0,0,1.00,1.00,1.00,1,4,4,16.5,4.900,13,2.000,0.074,4,1.000,2
100000,22.00,16,0,7,0,4,0,1.00,0,0.318,2203,0.00,32.39,93.88,740,2,0,0,1.00,1.00,1.00,2,4,4,59.1,5.459,11,2.000,0.056,4,1.000,3
100000,20.00,16,0,7,0,3,0,1.00,2,0.350,2192,0.00,38.86,139.43,740,0,0,0,1.00,1.00,1.00,2,3,4,15.2,5.932,10,2.000,0.074,4,1.000,2
100000,30.00,16,0,11,0,4,0,1.00,0,0.367,2187,0.00,65.09,85.37,740,1,0,0,1.00,1.00,1.00,2,4,4,36.6,19.635,15,2.000,0.074,4,1.000,0
100000,28.00,16,0,11,0,3,0,1.00,0,0.393,2183,0.00,56.75,70.75,740,2,0,0,1.00,1.00,1.00,4,4,4,41.9,21.375,14,2.000,0.058,4,1.000,1
100000,24.00,16,0,7,0,5,0,1.00,0,0.292,2162,1.86,67.15,62.47,740,1,0,0,1.00,1.00,1.00,2,4,4,31.1,28.327,12,2.000,0.083,4,1.000,1
100000,30.00,16,0,10,0,5,0,1.00,0,0.333,2161,0.00,52.57,75.96,740,0,0,0,1.00,1.00,1.00,4,4,4,22.3,23.830,15,2.000,0.085,4,1.000,1
100000,22.00,16,0,7,0,4,0,1.00,0,0.318,2159,0.00,59.68,143.01,740,0,0,0,1.00,1.00,1.00,2,4,4,22.8,40.982,11,2.000,0.065,4,1.000,3
100000,26.00,16,0,9,0,4,0,1.00,0,0.346,2142,0.36,57.61,125.21,740,2,0,0,1.00,1.00,1.00,2,4,4,43.8,43.561,13,2.000,0.074,4,1.000,3
100000,26.00,16,0,9,0,4,0,1.00,0,0.346,2108,3.54,42.57,131.06,740,0,1,0,1.00,1.00,1.00,2,4,4,22.9,31.538,13,2.000,0.058,4,1.000,2
100000,30.00,16,0,11,0,4,0,1.00,0,0.367,2090,0.00,47.52,103.27,740,1,0,0,1.00,1.00,1.00,2,4,4,34.2,25.394,15,2.000,0.074,4,1.000,1
100000,26.00,16,0,6,0,7,0,1.00,0,0.231,2082,0.03,85.13,63.42,740,2,2,0,1.00,1.00,1.00,4,4,4,41.8,32.645,13,2.000,0.032,4,1.000,2
100000,26.00,16,0,9,0,4,0,1.00,0,0.346,2077,0.00,51.31,165.28,740,1,0,0,1.00,1.00,1.00,2,4,4,36.3,25.811,13,2.000,0.065,4,1.000,2
100000,24.00,16,0,8,0,4,0,1.00,0,0.333,2068,0.00,47.79,66.58,740,1,0,0,1.00,1.00,1.00,3,4,4,29.6,4.617,12,2.000,0.055,4,1.000,2
100000,28.00,16,0,10,0,4,0,1.00,0,0.357,2064,0.00,60.63,82.06,740,2,1,0,1.00,1.00,1.00,4,4,4,49.0,16.392,14,2.000,0.063,4,1.000,1
100000,24.00,16,0,9,0,3,0,1.00,0,0.375,2064,0.00,50.09,77.58,740,2,0,0,1.00,1.00,1.00,3,4,4,47.8,31.316,12,2.000,0.073,4,1.000,3
100000,24.00,16,0,9,0,3,0,1.00,0,0.375,2054,2.73,54.19,79.62,740,0,0,0,1.00,1.00,1.00,2,4,4,23.0,1.841,12,2.000,0.065,4,1.000,2
100000,18.00,16,0,6,0,3,0,1.00,2,0.333,2041,2.97,26.89,125.10,740,1,0,0,1.00,1.00,1.00,2,3,4,31.9,7.274,9,2.000,0.065,4,1.000,3
100000,30.00,16,0,11,0,4,0,1.00,0,0.367,2041,0.00,57.40,155.60,740,0,0,0,1.00,1.00,1.00,2,4,4,25.2,37.148,15,2.000,0.065,4,1.000,0
100000,26.00,16,0,9,0,4,0,1.00,0,0.346,2039,0.00,39.69,114.04,740,1,0,0,1.00,1.00,1.00,2,4,4,34.1,10.097,13,2.000,0.063,4,1.000,0
100000,22.00,16,0,8,0,3,0,1.00,2,0.364,2039,0.00,40.84,86.33,740,0,0,0,1.00,1.00,1.00,4,3,4,27.5,2.472,11,2.000,0.074,4,1.000,1
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,2038,0.00,50.27,86.08,740,2,0,0,1.00,1.00,1.00,1,4,4,51.5,8.573,16,2.000,0.074,4,1.000,0
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,2021,0.92,48.89,195.21,740,0,0,0,1.00,1.00,1.00,4,4,4,26.3,8.117,16,2.000,0.065,4,1.000,0
100000,30.00,16,0,11,0,4,0,1.00,0,0.367,2015,0.00,59.15,111.64,740,1,0,0,1.00,1.00,1.00,2,4,4,33.2,17.644,15,2.000,0.065,4,1.000,1
100000,28.00,16,0,10,0,4,0,1.00,0,0.357,1994,0.00,43.59,101.92,740,1,0,0,1.00,1.00,1.00,2,4,4,30.2,7.950,14,2.000,0.075,4,1.000,1
