step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn
100000,8.00,6,0,2,0,2,0,1.00,10,0.250,3222,0.01,42.56,77.58,428,2,0,0,1.00,1.00,1.00,1,3,2,45.7,1.471,4,2.000,0.911,5,1.000,2
100000,4.00,6,0,0,0,2,0,1.00,14,0.000,3211,0.00,42.81,112.65,428,2,0,0,1.00,1.00,1.00,1,1,2,39.1,2.344,2,2.000,0.955,5,1.000,4
100000,8.00,6,0,3,0,1,0,1.00,10,0.375,3099,0.00,30.32,72.89,428,1,0,0,1.00,1.00,1.00,2,3,2,31.4,6.216,4,2.000,0.955,5,1.000,2
100000,6.00,6,0,1,0,2,0,1.00,12,0.167,3085,0.53,42.30,77.27,428,0,0,0,1.00,1.00,1.00,1,2,2,20.2,6.251,3,2.000,0.950,5,1.000,3
100000,10.00,6,0,4,0,1,0,1.00,10,0.400,3022,0.00,38.02,106.17,428,0,0,0,1.00,1.00,1.00,2,3,2,20.8,8.343,5,2.000,0.911,5,1.000,1
100000,8.00,6,0,2,0,2,0,1.00,10,0.250,2960,0.26,42.71,110.69,428,2,0,0,1.00,1.00,1.00,2,3,2,44.0,17.404,4,2.000,0.945,5,1.000,2
100000,6.00,6,0,1,0,2,0,1.00,12,0.167,2896,0.00,34.10,95.78,428,1,0,0,1.00,1.00,1.00,1,2,2,28.3,5.254,3,2.000,0.955,5,1.000,3
100000,8.00,6,0,3,0,1,0,1.00,10,0.375,2864,0.55,39.78,86.19,428,0,0,0,1.00,1.00,1.00,2,3,2,23.0,12.885,4,2.000,0.956,5,1.000,2
100000,10.00,6,0,4,0,1,0,1.00,10,0.400,2853,0.00,32.06,92.50,428,2,0,0,1.00,1.00,1.00,2,3,2,52.7,8.300,5,2.000,0.956,5,1.000,1
100000,16.00,10,0,3,0,5,0,1.00,10,0.188,2794,0.69,45.37,82.49,532,0,1,0,1.00,1.00,1.00,2,4,3,19.3,20.461,8,2.000,0.496,6,1.000,2
100000,8.00,6,0,2,0,2,0,1.00,10,0.250,2718,0.00,23.67,72.99,532,1,0,0,1.00,1.00,1.00,1,3,2,26.3,0.963,4,2.000,0.639,5,1.000,2
100000,10.00,6,0,3,0,2,0,1.00,10,0.300,2625,0.00,30.70,116.79,428,2,1,0,1.00,1.00,1.00,2,3,2,51.4,31.848,5,2.000,0.955,5,1.000,1
100000,4.00,6,0,0,0,2,0,1.00,14,0.000,2563,0.00,25.25,78.49,428,0,0,0,1.00,1.00,1.00,1,1,2,15.9,1.837,2,2.000,0.955,5,1.000,3
100000,12.00,6,0,4,0,2,0,1.00,10,0.333,2534,0.00,43.07,59.78,532,0,0,0,1.00,1.00,1.00,4,3,2,13.6,11.682,6,2.000,0.616,5,1.000,0
100000,8.00,6,0,2,0,2,0,1.00,10,0.250,2530,0.00,26.79,93.14,428,2,0,0,1.00,1.00,1.00,2,3,2,44.2,0.495,4,2.000,0.913,5,1.000,2
100000,12.00,6,0,4,0,2,0,1.00,10,0.333,2519,2.79,33.31,84.76,428,1,0,0,1.00,1.00,1.00,1,3,2,31.8,17.719,6,2.000,0.950,5,1.000,0
100000,10.00,6,0,3,0,2,0,1.00,10,0.300,2512,0.00,28.19,114.02,428,0,0,0,1.00,1.00,1.00,2,3,2,2.6,12.599,5,2.000,0.947,5,1.000,1
100000,12.00,6,0,4,0,2,0,1.00,12,0.333,2508,0.00,25.35,84.26,551,1,1,0,1.00,1.00,1.00,4,4,2,34.1,19.559,6,2.000,0.950,6,1.000,0
100000,10.00,6,0,3,0,2,0,1.00,10,0.300,2505,2.36,30.23,87.73,428,2,0,0,1.00,1.00,1.00,2,3,2,39.1,28.853,5,2.000,0.962,5,1.000,1
100000,8.00,6,0,2,0,2,0,1.00,10,0.250,2500,-0.00,22.87,98.39,428,0,1,0,1.00,1.00,1.00,2,3,2,15.6,1.302,4,2.000,0.955,5,1.000,2
100000,12.00,6,0,4,0,2,0,1.00,10,0.333,2482,1.58,33.58,67.11,428,2,0,0,1.00,1.00,1.00,2,3,2,38.5,10.890,6,2.000,0.902,5,1.000,0
100000,10.00,6,0,3,0,2,0,1.00,10,0.300,2358,0.00,31.48,115.09,428,0,1,0,1.00,1.00,1.00,1,3,2,14.0,4.673,5,2.000,0.905,5,1.000,1
100000,12.00,6,0,4,0,2,0,1.00,10,0.333,2330,0.00,36.75,77.91,428,0,0,0,1.00,1.00,1.00,4,3,2,20.1,27.193,6,2.000,0.911,5,1.000,0
