step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,5,914,20.5,1.8,0.3,0.1,21.5,0.0,1.63,6.5,635,144,12.61,4.52,199,368,347,0.0,1.77,1.55,1.67,3.93,4.92,4.89,33.8,0.801,0.540,6.53
5000,4,73,22.6,0.0,0.0,0.0,31.3,0.0,1.00,9.0,56,68,13.90,3.88,29,29,15,0.0,1.00,1.00,1.00,4.45,5.60,5.34,29.8,0.722,0.467,7.71
5000,1,31,36.5,1.0,0.5,1.6,30.3,0.0,1.34,9.0,25,186,18.26,8.58,22,9,0,0.0,1.55,1.51,1.27,4.61,5.52,5.81,23.0,1.084,0.502,7.90
5000,3,13,23.9,0.0,4.7,4.0,6.3,0.0,1.00,10.3,13,833,32.38,66.44,1,9,3,0.0,1.00,1.00,1.00,3.23,3.92,4.46,36.4,1.836,0.647,6.77
6000,5,413,23.3,3.7,0.4,0.1,19.6,0.0,2.26,6.2,314,146,12.03,5.07,162,160,91,0.0,2.67,1.93,2.26,4.07,5.00,4.90,29.7,0.849,0.524,6.51
6000,4,71,18.9,0.5,0.1,1.0,24.3,0.0,1.13,11.9,64,148,16.83,8.05,0,16,55,0.0,1.20,1.01,1.13,3.97,4.79,5.00,43.5,0.734,0.478,7.86
7000,4,434,22.2,0.8,0.5,0.3,24.3,0.0,1.24,10.1,358,139,14.92,6.18,137,129,168,0.0,1.29,1.20,1.27,4.25,5.06,5.06,33.9,0.832,0.471,7.60
7000,5,238,22.7,1.9,0.8,0.4,22.7,0.0,1.70,6.0,186,141,12.53,3.88,11,104,123,0.0,1.90,1.41,1.79,4.36,5.08,5.18,38.4,0.821,0.513,6.64
8000,5,291,22.7,1.5,0.3,0.0,24.6,0.0,1.52,7.1,216,138,13.55,4.85,103,80,108,0.0,1.63,1.47,1.52,4.39,5.20,5.04,31.8,0.819,0.565,6.88
8000,4,281,24.2,2.6,0.5,0.4,19.7,0.0,1.77,8.6,240,152,14.58,5.04,44,77,160,0.1,1.88,1.88,1.73,4.14,5.07,4.87,39.8,0.941,0.552,7.12
9000,4,866,24.6,1.6,0.7,0.0,22.9,0.0,1.48,7.8,605,183,15.92,4.69,334,350,182,0.0,1.51,1.45,1.49,4.23,5.09,5.08,28.9,0.909,0.537,7.03
9000,5,124,27.2,1.3,0.5,0.1,29.9,0.0,1.31,4.7,84,161,14.66,3.86,36,57,31,0.0,1.32,1.44,1.25,5.25,5.69,5.58,32.2,0.821,0.549,6.80
10000,4,549,22.8,1.4,0.4,0.0,24.1,0.0,1.44,7.9,418,205,17.13,3.77,122,206,221,0.0,1.53,1.34,1.45,4.37,5.10,5.11,34.8,0.834,0.511,7.07
10000,83,410,22.8,0.0,8.9,1.1,1.9,0.0,1.00,1.3,217,150,1.26,14.81,155,154,101,0.0,1.00,1.00,1.00,2.85,3.59,3.76,29.7,2.000,0.928,4.00
10000,79,40,23.6,3.8,0.2,0.0,15.9,0.1,2.26,8.9,37,241,16.24,6.01,36,4,0,0.1,2.56,1.43,2.58,3.45,4.35,4.43,16.9,0.995,0.588,6.60
10000,5,24,28.8,0.0,0.0,0.0,30.4,0.0,1.00,4.5,24,265,23.69,3.09,0,6,18,0.0,1.00,1.00,1.00,5.67,5.58,6.08,41.8,0.946,0.508,6.96
