step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,2286,0.5862,18951.8,245,829,824,633,71,73,52,32353,33075,35937,0,0,0,1.000,1.000,1.000,611,264,10,0.2181,0.1943,0.4835,0.0859
2000,2810,0.4911,24613.7,330,1060,1019,731,112,95,99,30000,30924,37239,0,0,0,1.000,1.000,1.000,802,314,8,0.1488,0.2367,0.4728,0.1021
3000,4040,0.4161,27862.0,366,1485,1417,1138,194,163,183,27698,28735,36834,0,0,0,1.000,1.000,1.000,1154,494,19,0.1230,0.2898,0.4677,0.1067
4000,4806,0.3437,18697.7,140,1815,1754,1237,194,179,202,25585,26445,34026,0,0,0,1.000,1.000,1.000,1348,572,18,0.3299,0.1432,0.5781,0.0590
5000,5303,0.3734,22655.8,175,1947,1862,1494,232,229,290,25123,24947,33013,0,0,0,1.000,1.000,1.000,1439,620,21,0.3056,0.1718,0.5611,0.0613
6000,5492,0.3330,17528.0,136,1981,2007,1504,235,280,272,23491,23222,30739,0,0,0,1.000,1.000,1.000,1475,640,9,0.4568,0.1129,0.6885,0.0419
7000,4415,0.3366,16931.7,146,1612,1649,1154,204,232,225,25600,25309,31866,0,0,0,1.000,1.000,1.000,1224,518,22,0.4158,0.1298,0.6456,0.0482
8000,5315,0.3520,15974.9,118,1858,1997,1460,197,270,287,28108,27625,33623,0,0,0,1.000,1.000,1.000,1421,621,30,0.3160,0.1562,0.6328,0.0566
9000,4081,0.4210,16698.1,174,1539,1479,1063,181,200,198,31140,29811,35908,0,0,0,1.000,1.000,1.000,1150,544,13,0.2567,0.1861,0.6218,0.0665
10000,4153,0.4380,17934.2,227,1736,1417,1000,180,172,256,33530,33753,40399,0,0,0,1.000,1.000,1.000,1331,463,14,0.0807,0.3396,0.6262,0.1338
11000,3149,0.4516,13178.4,249,1300,1048,801,190,199,268,34755,37661,44058,0,0,0,1.000,1.000,1.000,959,367,8,0.0328,0.4839,0.7165,0.1780
12000,2234,0.4212,10749.5,283,1119,623,492,141,167,229,34586,40975,46939,0,0,0,1.000,1.000,1.000,887,187,5,0.0090,0.8901,0.7702,0.2607
13000,1286,0.4673,8281.7,422,670,364,252,58,180,186,34156,44568,49764,0,0,0,1.000,1.000,1.000,529,103,5,0.0008,1.0000,0.8095,0.2071
14000,876,0.5148,5951.7,576,525,202,149,24,154,137,32435,47338,52089,0,0,0,1.000,1.000,1.000,434,59,0,0.0009,1.0000,0.7689,0.2553
15000,601,0.4742,4409.1,477,464,83,54,7,79,54,30236,49696,54397,0,0,0,1.000,1.000,1.000,389,19,2,0.0000,1.0000,0.4424,0.2169
16000,710,0.4408,5384.5,458,484,141,85,7,126,84,27462,49986,55246,0,0,0,1.000,1.000,1.000,394,39,1,0.0002,1.0000,0.8049,0.1662
17000,1216,0.3898,7446.2,408,622,317,277,25,221,219,25762,48946,55213,0,0,0,1.000,1.000,1.000,476,85,3,0.0000,1.0000,0.8063,0.1342
18000,1647,0.3582,8144.1,261,794,447,406,117,163,244,24109,47155,54632,0,0,0,1.000,1.000,1.000,640,162,4,0.0138,0.8640,0.8102,0.2642
19000,2582,0.3582,12436.6,235,1093,839,650,155,176,234,21489,42853,51757,0,0,0,1.000,1.000,1.000,814,280,11,0.0486,0.4907,0.7258,0.1592
20000,3452,0.3870,14969.7,229,1305,1227,920,190,206,237,20638,39786,49692,0,0,0,1.000,1.000,1.000,1009,471,20,0.0908,0.3286,0.6960,0.1240
21000,4424,0.3761,18553.3,209,1612,1670,1142,195,225,246,19484,36635,47725,0,0,0,1.000,1.000,1.000,1218,543,12,0.1078,0.3065,0.6287,0.1130
22000,4823,0.3709,19536.2,205,1815,1740,1268,203,230,270,19392,34263,45879,0,0,0,1.000,1.000,1.000,1393,628,19,0.1467,0.2421,0.6256,0.0917
