step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,1215,19.48,1.73,2.67,0.20,10.54,0.90,1.82,0.300,0.211,491027.8,473135.8,5,185,3.15,2.88,1.48,24.9848,464.87,32522.6,0.0332,43.1471,5462,37.0990,912,3.1889,19584.8,166.47,2.5810,0.0,0.0000,1.000,0.7549
10000,1,1137,19.08,1.64,2.56,0.37,10.51,0.79,1.78,0.267,0.195,469568.2,440749.1,5,250,3.25,2.73,1.51,23.3220,423.81,36325.6,0.0327,41.0802,5461,37.0922,767,3.0202,18446.3,81.57,14.8639,0.0,0.0000,1.000,0.1939
10000,2,781,18.22,1.70,2.65,0.14,9.80,0.77,1.82,0.256,0.129,366030.5,306520.8,5,239,3.17,2.80,1.55,15.5669,276.91,39441.1,0.0325,31.5471,5461,37.0922,724,1.7351,10331.2,51.95,31.9941,0.0,0.0000,1.000,0.0059
20000,0,1414,15.68,1.68,2.40,0.10,7.18,0.58,1.83,0.297,0.183,263079.7,190535.4,4,217,2.87,2.38,1.43,5.2552,220.33,26418.0,0.0000,25.9147,5462,15.2448,883,0.7534,4612.1,166.47,1.2163,0.0,0.0000,1.000,0.7549
20000,1,1146,15.89,1.71,2.74,0.07,6.73,0.66,1.85,0.325,0.149,138642.9,91501.6,4,281,2.79,2.45,1.40,2.5214,207.56,39067.3,0.0000,13.6655,5461,15.2420,776,0.3020,1751.1,81.57,4.2424,0.0,0.0000,1.000,0.1939
20000,2,811,16.11,1.58,3.12,0.03,6.59,0.61,1.79,0.302,0.105,88886.8,57252.8,4,291,2.86,2.36,1.37,1.5489,153.19,45092.4,0.0000,8.6300,5461,15.2420,432,0.1528,863.2,51.95,8.1467,0.0,0.0000,1.000,0.0059
30000,0,1429,16.45,1.67,2.37,0.03,7.80,0.74,1.79,0.358,0.194,455055.0,430120.1,2,255,2.79,2.40,1.38,12.9775,191.28,31744.6,0.0000,43.6164,5462,37.2412,724,2.1762,14250.7,166.47,2.5562,0.0,0.0000,1.000,0.7549
30000,1,1173,16.86,1.83,2.62,0.03,7.25,0.76,1.85,0.361,0.158,433543.6,398369.6,2,216,2.86,2.50,1.38,11.8850,199.28,37855.2,0.0000,41.6102,5461,37.2344,626,1.9850,13064.1,81.57,14.5987,0.0,0.0000,1.000,0.1939
30000,2,928,16.77,1.63,2.60,0.01,7.41,0.68,1.75,0.337,0.124,327105.8,292126.7,2,338,2.82,2.35,1.34,7.9825,101.64,41899.1,0.0000,31.8829,5461,37.2344,445,1.2092,7678.6,51.95,31.6679,0.0,0.0000,1.000,0.0059
40000,0,1382,15.31,1.44,2.35,0.01,7.51,0.64,1.68,0.334,0.178,255720.0,169718.8,2,239,2.78,2.22,1.29,4.0078,250.19,27430.3,0.0000,25.3743,5462,15.1139,672,0.3383,2176.6,166.47,1.1671,0.0,0.0000,1.000,0.7549
40000,1,1145,14.77,1.35,2.16,0.03,7.54,0.60,1.63,0.298,0.146,135013.0,86567.2,2,209,2.75,2.13,1.28,1.9409,177.87,40160.4,0.0000,13.3282,5461,15.1111,548,0.1225,782.8,81.57,4.0540,0.0,0.0000,1.000,0.1939
40000,2,791,15.28,1.71,2.58,0.01,6.34,0.79,1.81,0.393,0.097,85080.7,54519.3,3,292,2.70,2.44,1.35,1.2656,127.61,46028.1,0.0000,8.4500,5461,15.1111,329,0.0434,274.1,51.95,7.9052,0.0,0.0000,1.000,0.0059
50000,0,1505,15.91,1.47,2.62,0.02,7.48,0.57,1.76,0.292,0.199,454085.0,446792.4,2,235,2.77,2.28,1.39,13.3436,276.06,32135.1,0.0000,43.7184,5462,37.0464,704,1.9998,13356.1,166.47,2.5505,0.0,0.0000,1.000,0.7549
50000,1,1293,15.85,1.27,2.73,0.06,7.64,0.48,1.65,0.244,0.173,431753.8,406559.4,2,248,2.78,2.11,1.33,11.9074,245.79,37388.9,0.0000,41.6740,5461,37.0396,647,1.8675,12312.5,81.57,14.6154,0.0,0.0000,1.000,0.1939
50000,2,917,15.89,1.41,2.89,0.06,6.94,0.53,1.73,0.267,0.119,323826.5,290134.9,2,282,2.83,2.22,1.39,7.7312,157.00,41589.0,0.0000,31.7003,5461,37.0396,512,1.0632,6954.8,51.95,31.5650,0.0,0.0000,1.000,0.0059
60000,0,1419,16.75,1.36,3.10,0.10,6.13,0.39,1.66,0.201,0.173,261703.9,209376.4,5,242,2.66,2.04,1.38,4.7000,224.27,26467.3,0.0000,25.8488,5462,15.3396,741,0.6054,3756.7,166.47,1.1918,0.0,0.0000,1.000,0.7549
60000,1,1107,16.93,1.08,2.77,0.11,7.60,0.34,1.52,0.172,0.148,137984.6,106621.6,5,262,2.72,1.88,1.25,2.3016,145.85,39470.4,0.0000,13.6536,5461,15.3368,735,0.2628,1585.5,81.57,4.1708,0.0,0.0000,1.000,0.1939
60000,2,778,17.46,1.00,3.05,0.01,7.35,0.32,1.54,0.161,0.100,86363.2,64968.2,5,308,2.81,1.87,1.28,1.4196,107.28,45541.2,0.0000,8.6216,5461,15.3368,575,0.1202,711.2,51.95,8.0835,0.0,0.0000,1.000,0.0059
70000,0,1457,15.80,1.62,2.13,0.06,8.29,0.65,1.80,0.334,0.201,454941.4,438559.6,6,267,2.82,2.40,1.37,12.7442,215.67,31243.1,0.0000,43.8459,5462,37.3830,766,1.8268,12530.3,166.47,2.5413,0.0,0.0000,1.000,0.7549
