step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,954,29.93,3.99,4.43,0.19,14.68,0.92,2.33,0.329,0.255,490151.3,379929.6,9,127,3.89,2.47,1.44,18.9236,308.70,35920.1,0.0298,42.7664,5462,40.0012,689,3.9178,22778.3,147.65,3.1201,0.0,0.0000,1.000,0.6946
10000,1,894,29.64,4.21,4.54,0.34,14.41,0.90,2.34,0.341,0.240,496283.8,375844.3,9,140,4.02,2.58,1.38,19.5844,243.73,34181.1,0.0304,43.1856,5461,39.9939,607,4.4751,26317.3,90.55,11.0532,0.0,0.0000,1.000,0.3296
10000,2,659,28.89,3.84,4.57,0.28,14.63,0.88,2.17,0.338,0.176,405061.9,278031.0,9,125,3.93,2.45,1.30,13.8525,166.96,38762.9,0.0298,34.8494,5461,39.9939,655,3.0931,17595.7,61.79,26.9264,0.0,0.0000,1.000,0.1150
20000,0,991,25.81,2.92,5.29,0.15,12.04,0.97,1.99,0.303,0.231,247181.5,186240.0,2,135,3.79,2.13,1.31,5.5306,549.90,22986.1,0.6407,24.4468,5462,14.9911,698,0.6030,3738.9,147.65,1.4021,0.0,0.0000,1.000,0.6946
20000,1,880,25.65,2.59,5.39,0.24,11.84,0.88,1.90,0.281,0.201,136101.6,97229.7,2,134,3.64,1.95,1.32,2.7142,393.96,40007.2,0.0000,13.5011,5461,14.9884,650,0.3263,1858.6,90.55,2.9802,0.0,0.0000,1.000,0.3296
20000,2,681,25.24,2.71,5.36,0.27,11.18,0.96,1.92,0.304,0.153,101323.4,67448.7,2,167,3.66,2.01,1.28,1.7557,327.97,48688.9,0.0000,9.8975,5461,14.9884,363,0.2018,1136.3,61.79,6.7205,0.0,0.0000,1.000,0.1150
30000,0,979,26.28,3.19,4.48,0.08,13.34,0.90,2.08,0.291,0.234,444205.8,470567.1,2,126,3.74,2.26,1.34,17.3885,250.80,36072.9,0.0000,42.8792,5462,36.4305,527,2.0440,13519.8,147.65,2.9636,0.0,0.0000,1.000,0.6946
30000,1,890,26.24,3.32,5.30,0.04,11.86,0.98,2.11,0.299,0.211,452257.6,483489.5,2,134,3.68,2.27,1.35,18.5220,392.63,35423.4,0.0000,43.6279,5461,36.4238,526,2.2789,15104.9,90.55,10.6164,0.0,0.0000,1.000,0.3296
30000,2,684,28.32,3.02,5.00,0.01,14.86,0.99,1.97,0.329,0.180,355924.7,348594.5,2,166,3.95,2.15,1.24,11.8837,146.89,40196.0,0.0000,34.6559,5461,36.4238,305,1.3300,8835.4,61.79,25.2080,0.0,0.0000,1.000,0.1150
40000,0,1050,26.12,3.01,5.65,0.06,10.90,0.73,2.03,0.250,0.235,239990.0,204741.9,2,158,3.67,2.17,1.38,5.6031,439.86,23935.0,0.4360,23.8264,5462,14.3576,558,0.3020,1935.5,147.65,1.3349,0.0,0.0000,1.000,0.6946
40000,1,782,23.75,2.28,5.29,0.06,10.62,0.62,1.78,0.219,0.165,131084.4,105349.1,2,133,3.50,1.86,1.22,2.6513,294.43,40829.9,0.0000,12.9796,5461,14.3550,429,0.0950,633.5,90.55,2.8485,0.0,0.0000,1.000,0.3296
40000,2,693,25.30,3.02,5.75,0.20,10.19,0.83,2.02,0.281,0.151,95371.3,68620.4,2,223,3.56,2.18,1.31,1.7092,135.51,48783.5,0.0000,9.5521,5461,14.3550,341,0.0647,394.8,61.79,6.4946,0.0,0.0000,1.000,0.1150
