step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
40000,1,1222,12.95,0.14,3.58,0.02,4.70,0.00,1.07,0.000,0.118,134838.4,92805.8,4,291,2.38,1.06,1.09,1.4455,95.71,41670.1,0.0000,13.2903,5461,14.8018,290,0.0620,409.7,94.51,3.0491,0.0,0.0000,1.000,0.2913
40000,2,919,13.10,0.13,3.84,0.00,4.29,0.00,1.07,0.001,0.087,89152.2,58386.5,4,358,2.36,1.06,1.10,0.8936,61.98,52150.9,0.0000,8.9197,5461,14.8018,241,0.0182,122.4,55.70,7.2048,0.0,0.0000,1.000,0.0101
50000,0,1470,16.66,0.59,4.28,0.03,6.09,0.01,1.26,0.004,0.184,456082.2,369237.0,4,200,2.67,1.28,1.30,7.7896,130.90,27808.7,0.0322,44.1995,5462,38.9429,542,1.4003,9409.7,149.79,2.3688,0.0,0.0000,1.000,0.7360
50000,1,1192,16.47,0.49,4.24,0.02,5.94,0.01,1.23,0.003,0.147,447202.0,361158.1,4,226,2.64,1.26,1.29,7.7543,111.63,34836.0,0.0000,43.3220,5461,38.9358,339,1.3484,9027.3,94.51,10.6937,0.0,0.0000,1.000,0.2913
50000,2,899,17.68,0.27,5.00,0.07,5.60,0.02,1.13,0.004,0.112,335049.0,258944.8,4,332,2.71,1.15,1.15,4.7395,57.80,45850.4,0.0000,32.8115,5461,38.9358,182,0.5830,3959.7,55.70,27.4108,0.0,0.0000,1.000,0.0101
60000,0,1163,16.15,0.25,4.16,0.05,5.45,0.00,1.11,0.000,0.132,228948.7,137517.3,4,202,2.54,1.13,1.13,2.0044,119.46,20560.8,0.6667,22.6817,5462,14.6180,396,0.0683,488.4,149.79,0.9783,0.0,0.0000,1.000,0.7360
60000,1,1047,15.34,0.26,3.80,0.05,5.71,0.00,1.11,0.001,0.118,132021.3,76235.6,4,236,2.50,1.10,1.12,1.1801,70.09,40980.9,0.0000,13.0532,5461,14.6153,265,0.0201,145.4,94.51,2.9898,0.0,0.0000,1.000,0.2913
60000,2,846,15.37,0.27,3.88,0.04,5.49,0.00,1.12,0.000,0.094,88409.6,50940.6,4,363,2.59,1.11,1.15,0.8374,38.66,51906.1,0.0000,8.8099,5461,14.6153,101,0.0049,35.9,55.70,7.1242,0.0,0.0000,1.000,0.0101
70000,0,1105,21.76,0.49,5.16,0.08,7.14,0.00,1.21,0.000,0.162,449088.1,268053.8,3,214,2.98,1.23,1.26,7.8574,131.73,25628.7,0.0941,43.2543,5462,38.2195,514,1.7707,11507.9,149.79,2.3402,0.0,0.0000,1.000,0.7360
70000,1,1028,21.20,0.65,4.63,0.05,7.85,0.00,1.26,0.000,0.155,442125.1,268594.2,3,202,3.00,1.29,1.30,8.2563,112.88,31437.9,0.0004,42.6183,5461,38.2125,489,1.9158,12237.1,94.51,10.5689,0.0,0.0000,1.000,0.2913
70000,2,818,21.38,0.43,4.87,0.04,7.87,0.00,1.19,0.000,0.124,332882.2,189589.8,3,254,3.02,1.23,1.23,4.9316,83.22,42900.3,0.0000,32.5976,5461,38.2125,275,0.7519,4890.5,55.70,27.3371,0.0,0.0000,1.000,0.0101
80000,0,1013,19.62,0.38,5.11,0.03,6.61,0.00,1.16,0.000,0.141,229261.1,98631.6,2,162,2.79,1.16,1.18,2.0358,54.76,20701.0,0.8594,22.6634,5462,14.8184,283,0.1080,741.1,149.79,0.9784,0.0,0.0000,1.000,0.7360
80000,1,987,19.78,0.43,5.01,0.03,7.04,0.00,1.19,0.001,0.141,133017.5,63467.9,2,234,2.87,1.21,1.22,1.5221,93.40,40906.3,0.0000,13.0694,5461,14.8157,231,0.0430,302.4,94.51,3.0180,0.0,0.0000,1.000,0.2913
80000,2,670,19.59,0.19,5.19,0.01,6.50,0.00,1.09,0.000,0.091,88521.7,44358.7,2,284,2.82,1.09,1.11,1.2411,32.93,51998.7,0.0000,8.7751,5461,14.8157,108,0.0126,88.1,55.70,7.0782,0.0,0.0000,1.000,0.0101
90000,0,1076,23.57,0.34,4.42,0.03,8.86,0.00,1.17,0.000,0.168,439887.1,260094.9,6,171,3.09,1.18,1.21,7.1267,160.81,23720.4,0.0056,42.6867,5462,37.7620,562,1.3925,9349.9,149.79,2.2744,0.0,0.0000,1.000,0.7360
90000,1,1064,23.16,0.59,4.04,0.04,9.14,0.00,1.24,0.000,0.167,434601.9,257071.8,6,256,3.07,1.25,1.28,6.9812,191.89,30430.4,0.0000,42.0907,5461,37.7551,400,1.4226,9492.1,94.51,10.4068,0.0,0.0000,1.000,0.2913
90000,2,818,22.37,0.48,4.15,0.02,8.68,0.00,1.19,0.000,0.125,326749.9,184068.9,6,320,3.10,1.22,1.23,4.3560,82.94,42663.3,0.0000,32.0761,5461,37.7551,220,0.5749,3894.3,55.70,26.9301,0.0,0.0000,1.000,0.0101
100000,0,1051,21.48,0.36,6.08,0.07,6.32,0.00,1.14,0.001,0.154,231246.2,105985.0,1,162,2.80,1.13,1.17,2.6164,62.86,20362.9,0.8310,22.7897,5462,14.9068,240,0.1142,797.9,149.79,0.9887,0.0,0.0000,1.000,0.7360
100000,1,974,20.65,0.43,5.56,0.03,6.91,0.00,1.18,0.000,0.144,134232.0,67632.0,1,252,2.82,1.17,1.21,1.8340,75.76,40397.9,0.0000,13.2482,5461,14.9040,245,0.0520,349.1,94.51,3.0442,0.0,0.0000,1.000,0.2913
100000,2,710,20.88,0.28,5.79,0.01,6.50,0.00,1.11,0.000,0.102,89206.7,45607.9,1,326,2.74,1.10,1.13,1.2981,33.27,51563.8,0.0000,8.8672,5461,14.9040,104,0.0151,103.8,55.70,7.1698,0.0,0.0000,1.000,0.0101
