step,measure,value,count
50000,hamming,0,485
50000,hamming,1,1043
50000,hamming,2,1495
50000,hamming,3,1940
50000,hamming,4,2573
50000,hamming,5,3303
50000,hamming,6,4164
50000,hamming,7,5122
50000,hamming,8,6087
50000,hamming,9,6905
50000,hamming,10,7981
50000,hamming,11,8636
50000,hamming,12,8909
50000,hamming,13,9018
50000,hamming,14,8741
50000,hamming,15,8462
50000,hamming,16,7981
50000,hamming,17,7408
50000,hamming,18,6931
50000,hamming,19,6614
50000,hamming,20,6282
50000,hamming,21,6268
50000,hamming,22,6265
50000,hamming,23,6554
50000,hamming,24,6956
50000,hamming,25,7680
50000,hamming,26,8582
50000,hamming,27,9946
50000,hamming,28,11370
50000,hamming,29,13123
50000,hamming,30,15334
50000,hamming,31,17629
50000,hamming,32,19963
50000,hamming,33,22843
50000,hamming,34,25556
50000,hamming,35,28856
50000,hamming,36,31237
50000,hamming,37,33495
50000,hamming,38,36386
50000,hamming,39,38531
50000,hamming,40,40692
50000,hamming,41,41661
50000,hamming,42,43097
50000,hamming,43,42958
50000,hamming,44,42938
50000,hamming,45,42822
50000,hamming,46,42600
50000,hamming,47,41602
50000,hamming,48,41047
50000,hamming,49,40472
50000,hamming,50,40036
50000,hamming,51,39951
50000,hamming,52,40233
50000,hamming,53,41221
50000,hamming,54,42375
50000,hamming,55,44994
50000,hamming,56,48089
50000,hamming,57,52089
50000,hamming,58,55277
50000,hamming,59,59226
50000,hamming,60,62770
50000,hamming,61,66248
50000,hamming,62,70319
50000,hamming,63,74081
50000,hamming,64,78247
50000,hamming,65,81412
50000,hamming,66,83706
50000,hamming,67,87417
50000,hamming,68,87565
50000,hamming,69,88102
50000,hamming,70,86664
50000,hamming,71,84235
50000,hamming,72,81855
50000,hamming,73,77577
50000,hamming,74,71647
50000,hamming,75,66298
50000,hamming,76,60082
50000,hamming,77,53288
50000,hamming,78,46240
50000,hamming,79,39119
50000,hamming,80,32887
50000,hamming,81,26870
50000,hamming,82,21487
50000,hamming,83,16510
50000,hamming,84,12630
50000,hamming,85,9606
50000,hamming,86,7127
50000,hamming,87,5276
50000,hamming,88,3820
50000,hamming,89,2757
50000,hamming,90,2064
50000,hamming,91,1691
50000,hamming,92,1350
50000,hamming,93,1099
50000,hamming,94,870
50000,hamming,95,666
50000,hamming,96,560
50000,hamming,97,433
50000,hamming,98,365
50000,hamming,99,282
50000,hamming,100,243
50000,hamming,101,200
50000,hamming,102,187
50000,hamming,103,174
50000,hamming,104,156
50000,hamming,105,181
50000,hamming,106,147
50000,hamming,107,125
50000,hamming,108,88
50000,hamming,109,88
50000,hamming,110,81
50000,hamming,111,77
50000,hamming,112,49
50000,hamming,113,31
50000,hamming,114,31
50000,hamming,115,26
50000,hamming,116,41
50000,hamming,117,16
50000,hamming,118,16
50000,hamming,119,16
50000,hamming,120,13
50000,hamming,121,7
50000,hamming,122,16
50000,hamming,123,22
50000,hamming,124,22
50000,hamming,125,21
50000,hamming,126,31
50000,hamming,127,36
50000,hamming,128,49
50000,hamming,129,48
50000,hamming,130,65
50000,hamming,131,72
50000,hamming,132,85
50000,hamming,133,117
50000,hamming,134,130
50000,hamming,135,177
50000,hamming,136,156
50000,hamming,137,170
50000,hamming,138,146
50000,hamming,139,127
50000,hamming,140,130
50000,hamming,141,110
50000,hamming,142,98
50000,hamming,143,119
50000,hamming,144,109
50000,hamming,145,151
50000,hamming,146,178
50000,hamming,147,198
50000,hamming,148,195
50000,hamming,149,205
50000,hamming,150,196
50000,hamming,151,150
50000,hamming,152,137
50000,hamming,153,75
50000,hamming,154,50
50000,hamming,155,23
50000,hamming,156,14
50000,hamming,157,14
50000,hamming,158,11
50000,hamming,159,20
50000,hamming,160,15
50000,hamming,161,31
50000,hamming,162,30
50000,hamming,163,49
50000,hamming,164,49
50000,hamming,165,49
50000,hamming,166,50
50000,hamming,167,31
50000,hamming,168,18
50000,hamming,169,23
50000,hamming,170,11
50000,hamming,171,18
50000,hamming,172,12
50000,hamming,173,7
50000,hamming,174,16
50000,hamming,175,10
50000,hamming,176,18
50000,hamming,177,25
50000,hamming,178,46
50000,hamming,179,77
50000,hamming,180,88
50000,hamming,181,91
50000,hamming,182,102
50000,hamming,183,131
50000,hamming,184,178
50000,hamming,185,247
50000,hamming,186,282
50000,hamming,187,278
50000,hamming,188,255
50000,hamming,189,252
50000,hamming,190,237
50000,hamming,191,252
50000,hamming,192,245
50000,hamming,193,284
50000,hamming,194,299
50000,hamming,195,299
