step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain,seed,sprouted
1000,-60,0,5237,1154.9022,528.49,88.00,1.83,230,2.52,0.215,14.848,0.5008,28.032,0.00,0.0000
1000,-60,1,2495,1171.0629,405.49,644.03,0.93,338,0.37,0.101,16.332,0.9432,38.508,0.00,0.0000
1000,-60,2,2,0.7898,0.00,2.51,22.54,0,9.05,0.490,9.940,0.9826,61.702,0.00,0.0000
1000,-50,0,7092,1551.9138,587.82,95.54,15.06,461,11.86,2.200,10.184,0.3831,52.782,0.00,0.0000
1000,-50,1,1601,947.8524,349.74,498.83,14.14,311,10.58,1.967,10.966,0.7454,91.245,0.00,0.0000
1000,-50,2,5,2.7312,0.00,7.80,29.42,3,12.87,1.481,8.306,0.9488,86.788,0.00,0.0000
1000,-40,0,6338,1175.5702,486.06,63.06,26.41,376,21.32,6.386,6.819,0.3172,111.036,0.00,0.0000
1000,-40,1,1741,961.8824,291.28,635.55,23.27,354,19.29,5.709,7.777,0.6257,185.623,0.00,0.0000
1000,-40,2,2,0.8067,0.00,2.39,13.17,0,21.68,5.175,5.171,0.4576,120.834,0.00,0.0000
1000,-30,0,4324,1046.2735,447.82,88.11,33.46,313,27.92,10.260,5.138,0.3251,219.603,0.00,0.0000
1000,-30,1,3254,1430.4160,428.25,1520.40,29.60,485,27.20,10.103,5.560,0.4805,310.830,0.00,0.0000
1000,-30,2,599,309.1412,137.71,844.86,34.76,101,28.97,11.020,4.986,0.5966,435.377,0.00,0.0000
1000,-20,0,1820,414.8053,125.65,41.41,55.87,59,33.35,13.796,4.023,0.2970,341.886,0.00,0.0000
1000,-20,1,2521,1299.7349,478.47,1071.08,30.03,273,32.56,13.429,4.305,0.4403,492.341,0.00,0.0000
1000,-20,2,3878,2053.8732,652.02,11056.97,33.07,722,31.74,13.095,4.630,0.7286,739.804,0.00,0.0000
1000,-10,0,1808,383.6334,182.95,24.35,65.26,14,36.98,16.284,3.358,0.2791,453.839,0.00,0.0000
1000,-10,1,2073,1001.3640,293.07,921.14,35.06,53,36.81,16.186,3.393,0.3882,669.096,0.00,0.0000
1000,-10,2,4343,2304.6018,694.69,15831.54,34.84,928,34.16,14.829,4.250,0.7502,991.709,0.00,0.0000
1000,0,0,1824,414.2059,239.85,31.11,72.11,10,38.85,17.518,2.984,0.2175,429.498,0.00,0.0000
1000,0,1,1740,920.3871,435.63,841.90,40.70,13,38.58,17.318,3.014,0.3685,748.874,0.00,0.0000
1000,0,2,4803,2745.8709,960.00,15257.14,38.05,801,35.21,15.594,4.113,0.6876,1022.555,0.00,0.0000
1000,10,0,3014,815.9498,303.39,51.71,74.60,55,37.73,16.756,3.207,0.2426,419.276,0.00,0.0000
1000,10,1,2709,1567.1218,483.64,1338.73,44.81,107,37.15,16.386,3.346,0.4104,699.023,0.00,0.0000
1000,10,2,3722,2251.2128,723.79,9755.19,22.85,707,32.18,13.944,5.047,0.6875,819.885,0.00,0.0000
1000,20,0,3994,735.2987,323.88,62.10,62.26,123,32.28,13.502,4.650,0.1906,197.678,0.00,0.0000
1000,20,1,3278,1948.4308,755.99,1560.85,36.39,382,32.29,13.454,4.575,0.4621,499.613,0.00,0.0000
1000,20,2,1173,748.3575,234.74,2055.87,8.26,257,29.29,12.121,5.726,0.6682,583.073,0.00,0.0000
1000,30,0,6744,1352.1066,531.52,85.09,37.43,409,26.43,9.892,6.055,0.2481,156.504,0.00,0.0000
