step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,pop_crown,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,density_crown,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,intake_crown,kills_land,kills_surface,kills_bottom,kills_crown,blocked_land,blocked_surface,blocked_bottom,blocked_crown,no_room_land,no_room_surface,no_room_bottom,no_room_crown,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,fill_crown,drinking_land,drinking_surface,drinking_bottom,drinking_crown,open_land,open_surface,open_bottom,open_crown,hard_land,hard_surface,hard_bottom,hard_crown,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,breath_crown,inhaling_land,inhaling_surface,inhaling_bottom,inhaling_crown,breed_land,breed_surface,breed_bottom,breed_crown,share_land,share_surface,share_bottom,share_crown,store_land,store_surface,store_bottom,store_crown,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,warm_crown,cool_land,cool_surface,cool_bottom,cool_crown,btemp_land,btemp_surface,btemp_bottom,btemp_crown,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies,fruit,fruit_intake,climbs
1000,12066,7253,146080,816749,779594,661482,9187,65836,588,2,322395,4589116,182561.508,89521.963,1.0636,68091.756,0.246,0.266,0.259,0.229,0.620,0.316,590,0.0477,0.6881,0.101,14.1,40.9,81.5,40.21,3.67,7.43,2.81,26.31,7.41,1.082,0.184,0.092,0.096,18.301,0.570,0.0027,122,427,1843,11483,33,0,0.000,6374,3278,3460,5328,823,3827,7416,0.00,1.39,12599,34.8435,66710,9253,539217,3436.9,-0.0,466800,56.352,2630888.346,3.24e-14,0.00093,30.00,248873,130.113,3.437,125.446,1.230,130.118,8878,1157,2031,0,0.3734,0.862,1.051,1.347,1.076,0.937,1.193,0.000,37754.507,11786.588,178868.653,38483.691,33300.920,0.000,13299.322,3781.356,4349.529,0.000,0.687,0.549,0.537,0.000,0.869,0.700,0.630,0.000,6630,57549,0.6869,0.6783,0.6413,0.0000,1.0000,0.0512,0.0512,0.0000,0.5733,0.8408,0.8619,0.0000,0.1059,0.0552,0.0222,0.0000,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,16989,0.9996,0.7298,0.7701,0.0000,0.9992,0.0512,0.0512,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.1332,5.1839,4.9929,0.0000,0.0962,0.2156,0.1866,0.420,0.408,0.379,0.439,8947,0.1742,0.0102,0.0127,0.0000,0.00237,0.00156,0.00145,0.00000,22.66,26.29,27.22,0.00,74.9968,0.0410,70.8504,34.4046,21.9476,1083300,1531997,0.6855,0.0082,1726.1,74.9968,21.62,0,0,0,0,0,0,8405,21430.207,19498.526,0.9699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.23e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0
2000,12501,1904,72742,135268,118817,61604,922,30573,268,0,308895,2587888,33391.754,30552.733,1.0815,9673.596,0.141,0.621,0.143,0.096,0.501,0.328,580,0.0884,0.6847,0.075,15.2,35.3,66.3,32.78,2.01,8.77,0.94,21.06,6.95,1.151,0.251,0.134,0.137,6.125,0.290,0.0040,85,528,680,14418,39,0,0.000,6574,788,2381,9332,565,1304,10632,0.75,10.63,13444,14.8093,66810,10560,498114,3175.6,-0.0,525646,18.410,2630888.346,7.43e-15,0.00071,25.34,47108,39.161,3.423,34.595,1.143,39.166,3561,3645,5295,0,0.3477,0.915,1.067,1.482,1.257,0.942,1.223,0.000,13586.697,11288.544,12694.728,13536.044,16834.578,0.000,12648.148,3084.816,5146.174,0.000,0.496,0.494,0.512,0.000,0.497,0.440,0.443,0.000,12067,23553,0.6613,0.3435,0.4281,0.0000,1.0000,0.0397,0.0441,0.0000,0.6076,0.8385,0.8677,0.0000,0.1614,0.0115,0.0186,0.0000,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,6415,0.9977,0.6675,0.6953,0.0000,0.9991,0.0397,0.0441,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.2976,5.5252,5.3132,0.0000,0.0351,0.1148,0.1016,0.139,0.165,0.134,0.222,2649,0.1139,0.0043,0.0030,0.0000,0.00240,0.00101,0.00086,0.00000,26.78,28.09,27.75,0.00,884.4006,0.0782,30.5577,10.8646,7.5457,1095318,1528457,1.4515,0.0587,2366.2,884.4006,26.00,0,0,0,0,0,0,8849,20879.137,18793.390,0.9557,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0
3000,8291,1844,78796,143227,123917,63448,983,32707,315,0,370256,3527640,34208.417,32890.316,0.9394,11151.718,0.081,0.782,0.076,0.061,0.527,0.313,624,0.1608,0.6954,0.059,14.9,39.3,66.0,29.48,2.84,10.43,0.67,15.54,6.77,1.280,0.277,0.279,0.285,5.903,0.316,0.0042,82,308,508,15435,40,0,0.000,4946,24,1841,6426,260,1113,6918,4.00,11.63,16429,17.3539,66735,12706,465947,1614.6,-0.0,560184,13.845,2630888.346,2.05e-14,0.00168,14.43,50901,38.037,3.465,34.003,0.568,38.041,3453,1742,3096,0,0.2302,0.979,1.299,1.625,1.410,0.958,1.317,0.000,12701.971,12628.194,12178.594,12620.305,20561.236,0.000,10198.297,3537.191,8003.110,0.000,0.537,0.534,0.514,0.000,0.427,0.423,0.474,0.000,14684,30787,0.7171,0.3745,0.3229,0.0000,0.9995,0.0305,0.0432,0.0000,0.6058,0.9277,0.8916,0.0000,0.1814,0.0160,0.0357,0.0000,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,5486,0.9982,0.6316,0.7712,0.0000,0.9974,0.0305,0.0432,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.3653,5.5135,5.1777,0.0000,0.0343,0.0890,0.0826,0.078,0.120,0.067,0.195,1700,0.0826,0.0035,0.0032,0.0000,0.00221,0.00093,0.00096,0.00000,22.23,26.32,26.47,0.00,1883.6665,0.0979,33.4767,5.0052,8.8397,1097423,1528941,1.9976,0.1125,2057.1,1883.6665,22.38,0,0,0,0,0,0,12011,21738.598,19255.678,0.9408,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.47e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0
4000,10759,1986,67715,122977,108810,54270,992,24096,174,0,239263,2926310,32549.894,23927.280,1.0318,8497.379,0.071,0.801,0.071,0.057,0.526,0.339,360,0.0845,0.6839,0.070,12.9,35.3,61.3,28.24,1.91,8.35,0.48,17.50,6.74,1.299,0.235,0.214,0.217,5.520,0.277,0.0038,74,319,414,12113,36,0,0.000,5678,48,2164,8547,241,1576,8942,4.25,10.43,18885,19.8079,66776,14988,446889,3467.4,0.0,586575,10.853,2630888.346,1.24e-14,0.00103,37.93,42934,33.568,3.536,29.205,0.827,33.573,3784,2572,4403,0,0.2591,0.953,1.269,1.813,1.459,0.955,1.362,0.000,11663.613,10933.779,13381.016,11545.365,16120.892,0.000,8259.599,2125.161,5045.142,0.000,0.519,0.566,0.503,0.000,0.422,0.428,0.475,0.000,23345,27839,0.6718,0.2727,0.2917,0.0000,0.9988,0.0337,0.0593,0.0000,0.6705,0.8959,0.8989,0.0000,0.1516,0.0142,0.0278,0.0000,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,4460,0.9980,0.6807,0.7767,0.0000,0.9985,0.0337,0.0593,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.2536,5.9337,5.4687,0.0000,0.0339,0.0758,0.0689,0.098,0.089,0.046,0.163,1428,0.0868,0.0044,0.0031,0.0000,0.00221,0.00065,0.00091,0.00000,26.67,26.92,27.59,0.00,1561.1011,0.0935,28.0316,4.8508,6.0023,1099073,1526130,2.0865,0.1288,2134.3,1561.1011,25.42,0,0,0,0,0,0,7250,15429.902,13625.402,0.9459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0
5000,9438,1997,69380,120495,105212,50203,912,26885,180,0,253658,2907137,30619.177,24755.284,1.0013,8880.848,0.072,0.769,0.076,0.083,0.500,0.355,332,0.1080,0.7053,0.063,12.0,32.9,62.7,26.32,2.24,8.45,0.46,15.18,6.72,1.311,0.249,0.248,0.255,5.787,0.315,0.0039,79,323,422,10848,29,11,0.083,5120,66,2310,7062,247,1429,7762,5.75,12.65,22871,21.6637,66762,18077,429363,1729.6,-0.0,609172,11.304,2630888.346,2.67e-14,0.00065,12.68,44982,34.758,3.444,30.540,0.773,34.763,3538,2347,3553,0,0.2666,0.966,1.262,1.917,1.398,0.963,1.453,0.000,10592.455,11495.310,11351.383,10494.682,17653.960,0.000,7545.034,1917.856,6411.545,0.000,0.482,0.548,0.484,0.000,0.414,0.385,0.445,0.000,30900,28129,0.6012,0.2120,0.3244,0.0000,0.9995,0.0321,0.0479,0.0000,0.6095,0.9793,0.9738,0.0000,0.1631,0.0160,0.0325,0.0000,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,4604,0.9996,0.8097,0.8680,0.0000,0.9982,0.0322,0.0479,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.2250,5.6410,5.4024,0.0000,0.0379,0.0554,0.0504,0.063,0.101,0.066,0.105,1489,0.0735,0.0047,0.0028,0.0000,0.00232,0.00059,0.00078,0.00000,26.05,26.40,26.72,0.00,1424.3001,0.0914,28.5187,4.3343,6.9697,1100664,1525248,1.4694,0.0937,2339.1,1424.3001,23.03,0,0,0,0,0,0,9414,15874.435,13783.800,0.9461,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.15e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0
6000,12800,2709,81664,156896,138818,73946,1286,30945,246,0,291999,3464454,39888.782,29648.706,1.0110,11198.035,0.081,0.780,0.069,0.069,0.501,0.361,355,0.0888,0.6926,0.061,13.0,33.4,68.1,27.71,2.94,7.58,0.29,16.90,6.30,1.367,0.222,0.248,0.250,5.908,0.319,0.0039,78,325,483,11998,31,13,0.190,6595,408,2648,9744,1609,2522,8669,3.00,10.97,21070,24.3521,66766,18426,409528,2300.9,-0.0,636040,13.479,2630888.346,2.50e-14,0.00028,23.20,57762,42.231,3.488,37.212,1.531,42.236,6323,2170,4307,0,0.2098,0.969,1.300,1.976,1.413,0.955,1.507,0.000,11368.583,12485.509,21039.648,11230.953,18816.216,0.000,9701.432,1713.427,7035.812,0.000,0.519,0.532,0.465,0.000,0.495,0.445,0.475,0.000,37262,30416,0.4774,0.1820,0.3024,0.0000,0.9996,0.0341,0.0383,0.0000,0.5762,0.9527,1.0072,0.0000,0.1584,0.0223,0.0352,0.0000,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,4567,0.9993,0.8069,0.8602,0.0000,0.9989,0.0341,0.0383,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.1998,5.4059,5.1480,0.0000,0.0344,0.0474,0.0448,0.070,0.055,0.052,0.071,1586,0.0702,0.0050,0.0033,0.0000,0.00218,0.00062,0.00082,0.00000,22.33,25.88,27.03,0.00,1587.8489,0.1007,30.4326,5.8542,7.6252,1100172,1523729,0.7775,0.0299,2359.9,1587.8489,19.40,0,0,0,0,0,0,10542,18450.672,16066.248,0.9482,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0
7000,8493,2035,66922,114776,99759,47069,785,29968,268,0,257721,2924290,30356.692,25007.187,1.0169,8627.699,0.071,0.809,0.059,0.061,0.469,0.383,259,0.1296,0.6830,0.067,15.9,41.2,79.7,32.65,2.77,8.57,0.59,20.72,6.56,1.363,0.223,0.256,0.262,6.329,0.296,0.0042,80,362,462,8500,10,17,0.090,4624,1086,1035,6372,958,1300,6235,4.50,12.25,20721,22.1889,66838,19933,390700,2019.4,-0.0,666616,13.688,2630888.346,1.13e-14,0.00047,24.47,42308,34.917,3.416,30.805,0.696,34.922,4278,1471,2744,0,0.1988,0.977,1.311,1.981,1.440,0.955,1.460,0.000,7706.212,8775.848,18736.518,7636.620,12611.254,0.000,9845.911,1974.135,4559.441,0.000,0.497,0.468,0.430,0.000,0.442,0.340,0.429,0.000,45662,27445,0.5743,0.1802,0.2626,0.0000,0.9999,0.0289,0.0463,0.0000,0.5680,0.9015,0.7959,0.0000,0.1415,0.0171,0.0188,0.0000,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,2102,0.9993,0.8026,0.7752,0.0000,0.9985,0.0289,0.0463,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.2131,5.7353,5.4269,0.0000,0.0320,0.0629,0.0573,0.099,0.130,0.069,0.130,1928,0.0722,0.0055,0.0049,0.0000,0.00199,0.00051,0.00057,0.00000,26.90,27.90,27.61,0.00,1588.0088,0.1068,20.5053,7.6914,5.9966,1102733,1523038,0.6006,0.0143,2370.2,1588.0088,21.78,0,0,0,0,0,0,9518,16379.487,14238.082,0.9492,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.28e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0
8000,7824,1582,80047,157245,140655,76250,948,25191,350,0,273310,2817196,38860.722,26600.981,0.9362,10609.037,0.069,0.809,0.065,0.057,0.470,0.380,338,0.1379,0.7001,0.067,14.0,32.7,70.3,28.66,2.35,7.94,0.42,17.94,6.31,1.363,0.222,0.244,0.247,5.799,0.288,0.0038,61,281,393,7885,13,19,0.183,4236,643,992,6189,994,848,5982,6.50,14.70,21356,21.4867,66739,18590,367885,2588.8,-0.0,689875,10.895,2630888.346,3.36e-15,0.00039,7.77,56087,36.185,3.489,32.073,0.623,36.189,3414,1119,3291,0,0.1704,0.985,1.275,1.991,1.393,0.949,1.472,0.000,10362.871,16463.184,16596.551,10311.009,22562.199,0.000,7130.573,1887.620,6973.752,0.000,0.461,0.472,0.475,0.000,0.520,0.410,0.507,0.000,44273,40823,0.5739,0.1715,0.1852,0.0000,0.9998,0.0318,0.0458,0.0000,0.5899,0.8580,0.8391,0.0000,0.1323,0.0345,0.0290,0.0000,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,2051,0.9990,0.7326,0.8506,0.0000,0.9985,0.0318,0.0458,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.2694,5.6030,5.1840,0.0000,0.0365,0.0633,0.0606,0.059,0.126,0.051,0.120,1301,0.0602,0.0037,0.0033,0.0000,0.00225,0.00059,0.00076,0.00000,24.18,26.44,27.80,0.00,1547.8059,0.0900,33.2932,5.2822,5.6125,1105110,1521418,1.0660,0.0997,2413.8,1547.8059,16.84,0,0,0,0,0,0,11000,15991.945,13837.885,0.9469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0
9000,8432,1915,63884,119105,107143,54633,588,18333,190,0,190797,2365000,33151.641,20832.899,0.9829,9111.478,0.077,0.783,0.081,0.059,0.499,0.354,163,0.0993,0.6937,0.067,16.0,40.0,77.1,34.80,2.44,8.51,0.80,23.05,6.88,1.264,0.235,0.245,0.250,6.880,0.280,0.0033,57,289,349,4723,13,19,0.057,4237,30,1297,7105,588,1189,6655,3.00,11.87,22841,22.4599,66732,18459,353923,3021.2,-0.0,705517,8.537,2630888.346,1.59e-15,0.00236,30.68,43727,29.754,3.430,25.699,0.624,29.758,3416,1700,3316,0,0.2774,0.953,1.148,1.972,1.274,0.973,1.402,0.000,9172.725,12659.743,15176.245,9101.434,17985.440,0.000,6704.876,1366.145,3650.401,0.000,0.486,0.520,0.497,0.000,0.502,0.370,0.482,0.000,46898,35796,0.5864,0.2315,0.2069,0.0000,0.9997,0.0278,0.0500,0.0000,0.5337,0.8622,0.7230,0.0000,0.1344,0.0109,0.0174,0.0000,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,1478,0.9982,0.8793,0.7720,0.0000,0.9979,0.0278,0.0500,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.3885,5.8215,5.5315,0.0000,0.0364,0.0874,0.0770,0.093,0.164,0.078,0.207,984,0.0547,0.0028,0.0035,0.0000,0.00254,0.00056,0.00083,0.00000,25.87,27.08,27.86,0.00,1591.2681,0.0776,27.5294,4.0024,4.5343,1105982,1519441,1.9427,0.1791,2412.1,1591.2681,18.95,0,0,0,0,0,0,6495,11721.421,10265.131,0.9550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.42e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0
10000,10180,1897,77298,161697,147025,83508,891,21580,201,0,217507,2708410,43112.103,25018.869,0.9782,11720.522,0.103,0.761,0.075,0.060,0.506,0.352,258,0.0908,0.6881,0.073,16.0,37.2,65.1,30.61,2.09,8.32,0.57,19.63,6.54,1.275,0.222,0.222,0.225,6.077,0.260,0.0034,60,279,459,5244,12,20,0.266,5351,48,1382,8750,177,1632,8371,5.75,13.50,24747,22.8841,66694,16433,331573,3909.6,0.0,720061,10.635,2630888.346,2.30e-15,0.00467,11.37,62665,38.626,3.454,34.153,1.019,38.631,3613,2310,4257,0,0.2460,0.945,1.230,1.714,1.378,0.937,1.370,0.000,12000.478,20380.217,14468.798,11949.513,28414.313,0.000,6393.805,1573.891,5330.652,0.000,0.490,0.509,0.517,0.000,0.505,0.431,0.568,0.000,39314,40966,0.5854,0.1563,0.2593,0.0000,1.0000,0.0283,0.0522,0.0000,0.5949,0.8518,0.8148,0.0000,0.1496,0.0114,0.0214,0.0000,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,4769,0.9986,0.6804,0.6904,0.0000,0.9977,0.0283,0.0522,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.3128,5.6950,5.6021,0.0000,0.0323,0.0606,0.0509,0.078,0.108,0.050,0.158,1330,0.0879,0.0022,0.0032,0.0000,0.00232,0.00092,0.00107,0.00000,25.38,28.59,28.27,0.00,1573.3210,0.0740,40.9060,4.7011,5.9341,1107484,1517498,2.3737,0.1860,2437.8,1573.3210,19.36,0,0,0,0,0,0,6704,13298.347,11732.608,0.9559,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.82e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0
