step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain,seed,sprouted
1000,-60,0,5237,1226.6199,713.92,88.00,1.83,255,2.52,0.215,14.848,0.5008,28.032,0.00,0.0000
1000,-60,1,2495,1220.4820,671.37,644.03,0.93,345,0.37,0.101,16.332,0.9432,38.508,0.00,0.0000
1000,-60,2,2,1.0526,0.00,2.51,22.54,1,9.05,0.490,9.940,0.9826,61.702,0.00,0.0000
1000,-50,0,7092,1626.2885,775.73,95.54,15.06,437,11.86,2.200,10.184,0.3831,52.782,0.00,0.0000
1000,-50,1,1601,1003.7634,427.60,498.83,14.14,342,10.58,1.967,10.966,0.7454,91.245,0.00,0.0000
1000,-50,2,5,3.1604,0.00,7.80,29.42,1,12.87,1.481,8.306,0.9488,86.788,0.00,0.0000
1000,-40,0,6338,1311.3123,635.48,63.05,26.41,441,21.32,6.386,6.819,0.3172,111.036,0.00,0.0000
1000,-40,1,1741,1064.8132,382.17,635.55,23.27,316,19.29,5.709,7.777,0.6257,185.623,0.00,0.0000
1000,-40,2,2,0.5741,0.00,2.39,13.17,1,21.68,5.175,5.171,0.4576,120.834,0.00,0.0000
1000,-30,0,4324,1038.5360,394.12,88.11,33.46,313,27.92,10.260,5.138,0.3251,219.603,0.00,0.0000
1000,-30,1,3254,1538.4857,611.59,1520.39,29.60,443,27.20,10.103,5.560,0.4805,310.830,0.00,0.0000
1000,-30,2,599,285.1973,94.15,844.86,34.76,86,28.97,11.020,4.986,0.5966,435.377,0.00,0.0000
1000,-20,0,1820,429.3525,129.08,41.40,55.87,73,33.35,13.796,4.023,0.2970,341.886,0.00,0.0000
1000,-20,1,2521,1360.4051,492.82,1071.15,30.03,308,32.56,13.429,4.305,0.4403,492.341,0.00,0.0000
1000,-20,2,3878,2111.7794,750.53,11057.25,33.07,725,31.74,13.095,4.630,0.7286,739.804,0.00,0.0000
1000,-10,0,1808,392.9993,138.88,24.36,65.26,32,36.98,16.284,3.358,0.2791,453.839,0.00,0.0000
1000,-10,1,2073,1025.5782,328.25,921.14,35.06,161,36.81,16.186,3.393,0.3882,669.096,0.00,0.0000
1000,-10,2,4343,2250.0896,697.23,15832.53,34.84,831,34.16,14.829,4.250,0.7502,991.709,0.00,0.0000
1000,0,0,1824,401.7813,207.52,31.11,72.11,8,38.85,17.518,2.984,0.2175,429.498,0.00,0.0000
1000,0,1,1740,970.8729,309.96,841.90,40.70,37,38.58,17.318,3.014,0.3685,748.874,0.00,0.0000
1000,0,2,4803,2872.2606,1172.93,15256.43,38.05,786,35.21,15.594,4.113,0.6876,1022.555,0.00,0.0000
1000,10,0,3014,863.9177,347.06,51.73,74.60,61,37.73,16.756,3.207,0.2426,419.276,0.00,0.0000
