step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land
1000,13025,7920,139119,800121,763154,650639,10363,60939,3707,0,295081,5698477,182436.089,72272.325,0.3294,66197.783,0.215,0.301,0.198,0.286,0.650,0.317,1723,0.0245,0.7033,0.105,4.9,38.2,81.4,38.16,3.10,4.63,2.93,27.50,7.73,1.063,0.172,0.048,0.050,18.446,0.589,0.0024,128,436,1805,18247,95,0,0.000,6748,3532,3668,5825,761,4020,8244,0.00,0.97,12014,34.3566,66677,9754,539924,3168.1,-0.0,463347,59.229,2630837.750,3.65e-14,0.00093,30.00,239566,99.198,1.767,96.438,0.994,99.199,10445,795,1785,0.3543,0.855,1.061,1.259,1.063,0.921,1.131,37311.488,11481.680,178543.290,38034.064,32056.519,4799.278,538.439,736.824,0.703,0.564,0.558,0.865,0.725,0.646,7621,60419,0.6645,0.5674,0.5658,0.9999,0.0533,0.0492,0.5973,0.6873,0.8238,0.0943,0.0517,0.0201,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,15472,0.9998,0.7357,0.7329,0.9985,0.0533,0.0492,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1908,4.9775,5.1956,0.1081,0.2184,0.1924,0.416,0.519,0.469,0.434,9688,0.1822,0.0104,0.0123,0.00244,0.00159,0.00151,23.16,27.95,27.51,295.6160,0.0244,69.2220,36.8615,22.3671,1082614,1531522,0.6690,0.0052,5691.3,295.6160,21.62
2000,10904,3265,59453,123096,110789,62813,830,23885,3905,0,341204,2959253,36473.542,18334.567,0.3022,11890.624,0.132,0.586,0.125,0.157,0.572,0.308,2307,0.0695,0.6868,0.085,12.8,40.3,73.2,37.63,2.73,7.67,1.40,25.83,7.76,1.081,0.195,0.137,0.142,10.361,0.375,0.0030,104,799,902,22541,68,0,0.000,5860,817,2751,7336,445,1274,9185,0.00,6.79,13045,14.3165,66777,10617,498969,2654.8,-0.0,518902,21.060,2630837.750,1.70e-14,0.00068,25.34,41139,28.107,1.748,25.807,0.552,28.107,3725,2714,4465,0.3405,0.905,1.053,1.303,1.139,0.939,1.119,14791.259,11917.588,14333.872,14726.504,19303.790,3914.310,1291.183,1238.449,0.602,0.510,0.588,0.473,0.509,0.551,13396,23359,0.6242,0.4493,0.4860,0.9997,0.0449,0.0490,0.5602,0.8591,0.8805,0.1524,0.0202,0.0197,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,7279,0.9979,0.7044,0.6789,0.9972,0.0449,0.0490,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3416,4.8534,5.1513,0.0589,0.1492,0.1333,0.266,0.285,0.295,0.282,3146,0.1205,0.0030,0.0026,0.00287,0.00093,0.00070,27.68,27.87,27.34,2521.4944,0.0468,34.2989,12.4314,8.6287,1093521,1528163,1.3436,0.0517,8202.2,2521.4944,26.00
3000,10184,3726,56022,123768,113301,67010,736,16509,2345,0,281125,3083867,41703.807,16731.304,0.2704,11981.065,0.090,0.675,0.111,0.124,0.591,0.295,1436,0.0725,0.6522,0.065,17.6,43.6,77.7,39.97,2.85,9.39,0.70,27.03,7.53,1.117,0.216,0.217,0.225,12.934,0.405,0.0023,89,386,870,14855,130,0,0.000,5561,37,1411,8736,153,1578,8453,0.50,6.92,13213,15.8739,66701,11661,464811,2570.6,-0.0,553866,15.367,2630837.750,5.66e-15,0.00102,14.43,40470,25.364,1.706,23.223,0.435,25.365,4183,2467,3534,0.3089,0.916,1.087,1.355,1.201,0.932,1.147,13670.765,13416.815,19025.950,13588.833,21070.089,1670.807,1168.559,1910.873,0.704,0.485,0.548,0.628,0.479,0.532,14316,30532,0.6915,0.3576,0.4377,0.9997,0.0456,0.0553,0.5627,0.7428,0.8797,0.1534,0.0119,0.0138,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,6185,0.9992,0.6253,0.7392,0.9990,0.0456,0.0553,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3400,5.1799,5.2893,0.0588,0.1034,0.0866,0.122,0.098,0.118,0.168,1171,0.0682,0.0036,0.0031,0.00239,0.00106,0.00102,23.82,27.83,27.68,5507.9442,0.0472,34.9696,6.6935,8.6737,1093370,1527290,1.8192,0.1041,7835.5,5507.9442,22.38
4000,10749,3773,50769,111531,100545,60377,385,14885,2533,0,323884,3177343,38323.384,15875.063,0.2742,10324.183,0.074,0.743,0.092,0.091,0.578,0.301,2223,0.0760,0.6493,0.058,15.4,44.0,79.9,38.30,3.02,8.48,1.22,25.59,7.36,1.151,0.192,0.239,0.247,13.979,0.369,0.0022,98,391,1033,14634,116,0,0.000,6117,48,1841,8860,266,1543,8940,1.00,7.46,15810,17.2666,66744,12776,439672,2524.5,-0.0,580642,14.563,2630837.750,0.00e0,0.00039,37.93,36681,23.348,1.718,21.114,0.516,23.348,4361,2566,3822,0.3174,0.897,1.130,1.444,1.206,0.934,1.234,12706.267,13093.984,16089.046,12576.538,19981.982,1497.660,1307.755,2745.465,0.699,0.509,0.520,0.602,0.515,0.533,18088,25664,0.6656,0.2891,0.3703,0.9982,0.0372,0.0647,0.5207,0.8952,0.8665,0.1468,0.0123,0.0182,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,5912,0.9991,0.7308,0.6979,0.9983,0.0372,0.0648,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4728,5.1985,5.5746,0.0611,0.1233,0.0970,0.142,0.139,0.133,0.191,1210,0.0721,0.0051,0.0035,0.00217,0.00091,0.00099,27.14,27.06,27.34,5221.8646,0.0518,33.0346,6.7222,7.8405,1093923,1525343,1.9204,0.1254,7839.5,5221.8646,25.42
5000,11533,4171,51180,121749,110687,70037,532,14687,1973,3,298881,3225371,39840.176,17375.022,0.2785,12172.223,0.075,0.721,0.100,0.104,0.605,0.292,1535,0.0575,0.6403,0.058,18.7,43.7,80.7,39.36,2.93,8.47,0.90,27.06,7.43,1.145,0.186,0.232,0.240,14.896,0.379,0.0022,95,388,1675,16208,235,15,0.230,6807,97,1876,9560,577,1482,9474,1.00,6.94,17218,19.0508,66719,14659,416970,3645.3,0.0,606907,14.599,2630837.750,1.54e-14,0.00099,12.68,45554,27.108,1.765,24.633,0.710,27.108,4651,2058,4824,0.2634,0.927,1.109,1.400,1.188,0.951,1.186,11933.982,13537.906,18705.987,11866.053,21440.359,1860.167,1062.266,2280.365,0.701,0.524,0.560,0.585,0.517,0.611,22579,26736,0.6383,0.2907,0.3257,0.9982,0.0447,0.0678,0.5479,0.8857,0.8649,0.1417,0.0309,0.0146,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,5924,0.9982,0.7425,0.6951,0.9984,0.0449,0.0683,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4453,5.2435,5.2808,0.0646,0.1190,0.0941,0.137,0.133,0.118,0.183,1073,0.0610,0.0046,0.0036,0.00233,0.00097,0.00094,26.22,27.41,27.83,5091.8331,0.0587,33.7984,6.9587,7.6401,1094705,1523030,1.3374,0.0920,8032.0,5091.8331,23.03
6000,9796,4428,55402,119959,107843,64027,530,15769,2211,5,331185,3480016,41669.611,18658.622,0.2864,12731.008,0.063,0.744,0.092,0.101,0.593,0.303,1016,0.0749,0.6341,0.058,17.8,44.6,85.8,38.17,3.91,10.04,0.69,23.54,7.24,1.203,0.218,0.313,0.330,17.904,0.427,0.0022,90,392,2740,14860,354,17,0.174,6456,275,1294,8227,856,1702,7238,1.50,7.70,16757,19.8024,66720,14976,391418,2586.7,-0.0,636301,15.658,2630837.750,1.95e-15,0.00002,23.20,43232,27.410,1.728,25.141,0.541,27.411,5438,1460,2898,0.2550,0.918,1.195,1.526,1.207,0.948,1.324,12218.166,12781.662,21649.621,12090.910,20660.087,2158.758,794.920,2973.936,0.699,0.496,0.532,0.587,0.496,0.525,25880,33853,0.6177,0.2072,0.2843,0.9994,0.0406,0.0631,0.5495,0.9713,0.9737,0.1441,0.0365,0.0209,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,4389,0.9989,0.8300,0.7897,0.9987,0.0407,0.0633,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5142,5.6071,5.7792,0.0689,0.1074,0.0915,0.134,0.088,0.102,0.174,912,0.0440,0.0035,0.0039,0.00237,0.00079,0.00083,23.79,27.05,27.62,4779.6032,0.0640,33.2619,7.6341,8.0237,1094884,1523129,0.6889,0.0294,8447.0,4779.6032,19.40
7000,9644,4055,52303,132759,121578,80031,425,12695,2283,6,340315,3419848,44849.189,18100.935,0.2843,12054.903,0.056,0.776,0.066,0.102,0.609,0.295,1143,0.0657,0.6145,0.059,16.6,45.0,84.0,37.70,3.74,9.08,0.91,23.97,7.12,1.233,0.195,0.268,0.290,18.928,0.411,0.0019,85,421,4584,12372,628,25,0.122,6205,729,1348,7567,649,1303,7692,1.50,7.15,12801,18.1067,66774,15673,365399,2746.0,-0.0,670919,14.693,2630837.750,3.36e-15,0.00036,24.47,49065,27.925,1.713,25.679,0.533,27.925,4685,1501,3458,0.2447,0.918,1.194,1.686,1.201,0.918,1.413,11594.401,13090.898,26594.107,11416.029,18893.955,2832.048,606.748,2607.235,0.689,0.523,0.530,0.647,0.579,0.578,29453,32828,0.6204,0.2063,0.2654,0.9991,0.0466,0.0740,0.5613,0.8983,0.9111,0.1522,0.0352,0.0231,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,3568,0.9991,0.7403,0.7823,0.9986,0.0466,0.0743,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4671,5.3870,6.3966,0.0736,0.1164,0.0939,0.189,0.115,0.162,0.152,1075,0.0534,0.0047,0.0049,0.00248,0.00095,0.00082,27.23,26.32,26.98,5085.0531,0.0762,30.8543,9.0328,5.6603,1096298,1521289,0.4987,0.0130,8475.2,5085.0531,21.78
8000,9094,3571,60268,147453,136266,86549,636,14346,2061,23,280627,3156790,46601.996,19679.586,0.2755,14847.813,0.065,0.732,0.104,0.099,0.588,0.310,1088,0.0720,0.6245,0.046,20.9,47.1,81.2,39.68,3.45,8.01,1.29,26.94,7.26,1.189,0.169,0.271,0.297,18.809,0.355,0.0021,79,360,5843,13638,1575,30,0.329,5441,391,795,7908,847,1122,7125,1.75,7.99,14649,17.9221,66654,12771,337254,3640.5,-0.0,694833,14.332,2630837.750,2.12e-15,0.00013,7.77,52777,26.751,1.717,24.594,0.440,26.752,4320,1470,3304,0.2329,0.945,1.131,1.493,1.213,0.952,1.262,13871.838,18917.165,19074.268,13726.114,28649.426,1581.447,961.173,2289.153,0.681,0.509,0.540,0.583,0.540,0.618,24817,38735,0.6593,0.1841,0.2110,0.9995,0.0356,0.0588,0.5696,0.9706,0.8405,0.1430,0.0323,0.0194,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,4624,0.9994,0.7787,0.7154,0.9989,0.0356,0.0588,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4822,5.6463,5.8953,0.0723,0.1366,0.1011,0.099,0.209,0.177,0.145,1029,0.0629,0.0033,0.0036,0.00231,0.00115,0.00103,23.86,27.41,27.94,4807.1921,0.0566,42.9598,7.0636,7.2686,1098683,1519513,0.8693,0.0975,8721.9,4807.1921,16.84
9000,8291,3601,45739,101775,92559,55611,425,10344,1206,41,206409,2757245,36675.827,14133.765,0.2830,10482.395,0.049,0.765,0.089,0.096,0.603,0.298,785,0.0667,0.6100,0.053,21.6,49.0,83.8,41.55,3.91,9.42,0.86,27.36,7.42,1.178,0.197,0.326,0.360,20.625,0.390,0.0019,73,386,5612,9478,1638,32,0.155,5302,47,1370,6874,214,1318,6759,1.75,8.15,15465,17.9197,66626,14640,320197,2683.8,-0.0,715229,12.303,2630837.750,7.08e-15,0.00259,30.68,36509,21.262,1.699,19.211,0.352,21.262,4061,1600,2630,0.2814,0.928,1.135,1.482,1.207,0.944,1.278,9486.577,12011.989,20387.699,9355.661,17414.863,1339.905,593.153,1718.311,0.722,0.520,0.502,0.623,0.468,0.534,27046,31713,0.7094,0.1888,0.2677,0.9993,0.0412,0.0635,0.5562,0.8995,0.8694,0.1537,0.0283,0.0239,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,2376,0.9991,0.8312,0.7397,0.9988,0.0412,0.0635,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4247,5.7101,5.9477,0.0775,0.1072,0.0794,0.131,0.089,0.118,0.148,862,0.0620,0.0044,0.0043,0.00227,0.00086,0.00091,25.22,26.59,27.56,5348.7715,0.0449,27.2435,6.5900,5.7134,1100072,1518321,1.5941,0.1776,8410.3,5348.7715,18.95
10000,10462,3913,46821,107990,99470,60788,381,10050,1048,39,194000,2818565,39326.290,13593.033,0.2933,10036.928,0.046,0.744,0.081,0.129,0.623,0.289,958,0.0461,0.6078,0.046,20.9,46.9,83.2,40.14,3.43,8.42,0.61,27.68,7.40,1.171,0.174,0.291,0.320,17.041,0.356,0.0018,75,391,5830,8744,2434,33,0.260,6005,30,1142,9290,206,1629,8627,1.75,7.51,18383,19.1958,66618,13256,305764,3926.6,0.0,729525,12.065,2630837.750,2.12e-15,0.00183,11.37,39549,21.987,1.690,19.757,0.540,22.018,4409,2439,3614,0.2755,0.909,1.146,1.485,1.272,0.918,1.220,12045.107,13897.132,17859.657,11941.028,19562.533,1675.436,727.201,1153.468,0.709,0.521,0.552,0.560,0.543,0.584,27927,29743,0.6616,0.1729,0.2350,0.9996,0.0378,0.0684,0.5697,0.8318,0.8004,0.1587,0.0223,0.0317,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,2868,0.9986,0.6776,0.6443,0.9990,0.0378,0.0684,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3646,5.4716,5.5582,0.0705,0.0838,0.0707,0.106,0.094,0.065,0.137,902,0.0693,0.0024,0.0028,0.00228,0.00095,0.00104,27.01,28.26,28.35,5701.9346,0.0510,32.0178,6.4884,5.5770,1101558,1515787,1.9662,0.1836,7834.8,5701.9346,19.36
