step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land
1000,11642,8956,122976,773747,745039,639569,11202,53863,1399,1,205547,4897914,182822.517,70178.844,0.2456,67024.195,0.244,0.276,0.246,0.234,0.646,0.329,597,0.0188,0.6800,0.099,17.0,48.0,88.1,46.86,4.03,5.01,2.87,34.95,7.73,1.033,0.101,0.045,0.046,24.139,0.674,0.0022,147,460,1859,8271,87,0,0.000,5652,3537,2918,5187,713,3920,7009,0.00,0.82,12334,34.3753,66668,9603,539805,2737.1,-0.0,461036,57.575,2631002.543,2.67e-14,0.00093,30.00,225035,92.929,1.785,90.254,0.890,92.930,8902,1108,1632,0.4416,0.828,1.021,1.248,1.030,0.909,1.136,37403.143,12361.477,177441.382,37927.090,34478.240,2230.531,543.117,381.001,0.705,0.569,0.563,0.884,0.726,0.667,7286,54988,0.7020,0.5969,0.6330,0.9999,0.0521,0.0511,0.5416,0.7559,0.7695,0.0985,0.0394,0.0343,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,17047,0.9997,0.7514,0.6776,0.9988,0.0521,0.0511,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0862,4.9802,5.0253,0.1184,0.2173,0.1908,0.424,0.476,0.443,0.420,8012,0.1670,0.0093,0.0116,0.00236,0.00165,0.00147,23.45,27.65,28.00,242.9043,0.0189,71.7369,35.3737,22.2017,1080418,1531343,0.6629,0.0061,5738.0,242.9043,21.62
2000,11734,3741,49036,114100,106543,64135,929,20309,1434,0,178747,2129678,36345.492,14495.982,0.2752,11421.350,0.173,0.449,0.206,0.171,0.568,0.335,754,0.0383,0.6625,0.086,13.2,41.6,79.1,41.67,2.54,5.92,1.63,31.59,7.63,1.045,0.142,0.086,0.089,11.571,0.416,0.0027,135,1040,1136,12488,50,0,0.000,5462,954,2677,8103,579,1038,10117,0.00,4.96,14003,14.6479,66758,9484,498679,3126.5,-0.0,516174,23.461,2631002.543,8.32e-15,0.00068,25.34,35550,25.595,1.704,23.344,0.548,25.595,3232,3317,5185,0.4076,0.882,1.021,1.241,1.066,0.923,1.111,15631.978,12578.228,11316.752,15574.458,20875.632,1385.842,900.123,788.667,0.606,0.559,0.546,0.568,0.550,0.582,12586,19058,0.6437,0.4300,0.4642,0.9997,0.0407,0.0517,0.5305,0.7726,0.8153,0.1388,0.0221,0.0214,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,6705,0.9986,0.6695,0.6633,0.9994,0.0407,0.0517,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1942,4.8913,5.0700,0.0613,0.1298,0.1173,0.247,0.262,0.174,0.314,1438,0.1018,0.0034,0.0028,0.00237,0.00094,0.00078,26.99,27.79,27.49,1543.7240,0.0284,36.6839,13.9690,9.4917,1093044,1527250,1.3391,0.0514,9162.7,1543.7240,26.00
3000,12483,4028,58568,148671,137462,88911,1192,17087,2098,0,264874,3096786,45360.659,18259.655,0.2621,13921.180,0.115,0.644,0.122,0.120,0.603,0.294,1441,0.0516,0.6584,0.080,13.8,44.8,75.7,40.84,3.14,8.78,0.58,28.34,7.47,1.060,0.198,0.206,0.215,12.030,0.360,0.0024,94,391,1095,16004,111,0,0.000,6634,30,1809,10644,425,1878,10180,0.75,6.27,13688,17.0554,66676,8537,462554,4017.3,-0.0,550420,16.137,2631002.543,3.19e-15,0.00104,14.43,48458,27.389,1.704,25.114,0.571,27.390,4789,3488,4206,0.4330,0.884,1.017,1.296,1.099,0.941,1.114,15090.191,15111.115,19868.431,14972.324,24441.083,1796.368,1201.841,1340.266,0.724,0.535,0.544,0.657,0.532,0.617,10808,32574,0.6731,0.3865,0.4010,0.9991,0.0456,0.0600,0.5459,0.8615,0.8087,0.1429,0.0277,0.0209,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,5148,0.9994,0.7974,0.7564,0.9986,0.0456,0.0600,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1032,4.6363,4.8307,0.0627,0.0659,0.0505,0.078,0.094,0.084,0.085,912,0.0611,0.0045,0.0023,0.00241,0.00108,0.00107,23.00,27.74,27.84,5182.2544,0.0459,39.7997,6.7591,9.3775,1092656,1526316,1.8186,0.1066,8790.9,5182.2544,22.38
4000,10151,3829,46206,93157,83769,46450,501,14489,1700,0,245850,3206004,36802.570,14119.246,0.2664,10025.323,0.093,0.741,0.090,0.076,0.615,0.281,1366,0.0656,0.6385,0.066,17.7,45.7,77.3,40.33,3.56,11.30,0.53,24.93,7.35,1.094,0.238,0.269,0.288,14.699,0.388,0.0022,101,425,1430,13225,168,0,0.000,5886,66,1898,8187,290,1426,8435,1.75,7.77,13816,15.7414,66715,13031,436228,2457.8,-0.0,581761,15.236,2631002.543,1.31e-14,0.00039,37.93,29558,21.881,1.678,19.857,0.345,21.881,4208,2384,3559,0.3608,0.917,1.045,1.320,1.137,0.947,1.143,10737.544,11690.478,18381.404,10627.438,17819.051,1833.551,1236.880,1023.492,0.738,0.526,0.541,0.592,0.408,0.496,14072,26588,0.7529,0.3916,0.3932,0.9990,0.0408,0.0768,0.5501,0.8752,0.8001,0.1552,0.0351,0.0252,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,4825,0.9984,0.7108,0.6740,0.9991,0.0409,0.0768,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1459,4.9813,4.7431,0.0688,0.0720,0.0595,0.083,0.084,0.090,0.094,936,0.0651,0.0052,0.0034,0.00226,0.00080,0.00087,26.65,26.90,27.39,5497.0380,0.0563,28.8807,7.4421,7.7935,1093874,1525744,1.8910,0.1264,8324.4,5497.0380,25.42
5000,9653,4075,58864,129894,118832,70299,731,16159,1827,7,279347,3577884,45502.506,17649.757,0.2690,12952.635,0.110,0.736,0.076,0.078,0.612,0.285,1398,0.0767,0.6414,0.062,19.4,44.9,77.9,39.58,3.80,10.50,0.69,24.59,7.34,1.113,0.224,0.289,0.312,16.442,0.400,0.0022,88,371,2036,15348,270,17,0.644,5592,84,1685,7884,296,1544,7813,2.00,8.92,16182,17.5360,66687,11512,408282,2672.8,0.0,608930,16.308,2631002.543,8.32e-15,0.00102,12.68,42768,26.116,1.772,24.012,0.332,26.116,4521,1914,3218,0.3196,0.940,1.064,1.366,1.153,0.969,1.142,15798.725,16424.016,17082.796,15616.046,25756.300,1791.410,1284.175,1621.537,0.733,0.530,0.550,0.519,0.516,0.575,14187,32602,0.6793,0.3224,0.3515,0.9985,0.0413,0.0718,0.5474,0.9810,0.8651,0.1618,0.0123,0.0228,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,7797,0.9995,0.8031,0.7515,0.9985,0.0414,0.0718,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1625,4.8064,4.8080,0.0746,0.0770,0.0701,0.094,0.142,0.113,0.191,970,0.0626,0.0036,0.0032,0.00237,0.00094,0.00099,26.84,26.98,27.52,5581.9328,0.0637,42.0708,7.5814,8.7263,1094819,1524359,1.3161,0.0930,7916.6,5581.9328,23.03
6000,11590,4718,51403,110622,101181,58616,603,13462,1618,13,251476,3298155,43609.399,16742.818,0.2724,12461.805,0.083,0.743,0.077,0.097,0.616,0.282,995,0.0575,0.6107,0.053,20.6,48.7,93.9,45.12,3.47,9.74,0.84,31.07,7.71,1.119,0.193,0.254,0.273,17.400,0.404,0.0020,85,407,2964,13412,443,19,0.692,6141,262,1560,9768,949,1978,8663,1.50,7.07,12846,18.2269,66688,14412,384211,2955.9,-0.0,640822,14.984,2631002.543,1.15e-14,0.00002,23.20,34898,24.414,1.726,22.232,0.455,24.414,5698,2293,3599,0.3126,0.919,1.082,1.397,1.159,0.949,1.165,11521.142,12489.525,25170.271,11337.069,19563.864,1910.314,915.317,1455.381,0.750,0.498,0.534,0.617,0.448,0.515,19936,28023,0.5865,0.3178,0.3408,0.9994,0.0441,0.0752,0.5164,0.8447,0.8721,0.1191,0.0151,0.0217,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,5646,0.9986,0.6980,0.7521,0.9990,0.0441,0.0754,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1533,4.9058,4.9437,0.0701,0.0687,0.0552,0.069,0.117,0.086,0.142,704,0.0324,0.0054,0.0035,0.00240,0.00080,0.00090,23.41,27.52,27.61,5310.2784,0.0597,31.4907,7.9121,7.0724,1093596,1522322,0.6719,0.0299,7867.1,5310.2784,19.40
7000,9020,4239,44948,96354,87769,50773,633,13841,1110,13,211846,3216690,37526.846,14687.175,0.2816,10958.573,0.079,0.749,0.069,0.103,0.625,0.280,745,0.0660,0.6013,0.048,20.6,47.8,95.5,42.65,4.06,10.72,0.48,27.40,7.40,1.142,0.212,0.324,0.353,19.451,0.445,0.0022,95,471,4274,10699,702,19,0.595,5494,765,1309,6946,643,1476,6901,2.00,7.98,12276,16.0312,66743,15126,359966,2007.5,-0.0,674273,16.659,2631002.543,1.54e-14,0.00036,24.47,30059,23.330,1.738,21.296,0.295,23.330,4904,1616,2500,0.3007,0.934,1.097,1.467,1.184,0.959,1.178,10948.692,10982.017,20479.869,10770.504,17235.046,1868.350,744.107,1116.144,0.738,0.513,0.539,0.584,0.475,0.531,25935,28392,0.6366,0.2915,0.3352,0.9992,0.0549,0.0867,0.5251,0.9611,0.8618,0.1434,0.0137,0.0155,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,3318,0.9998,0.7950,0.7662,0.9988,0.0549,0.0868,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2572,4.9659,4.9987,0.0783,0.0589,0.0465,0.082,0.070,0.098,0.074,844,0.0445,0.0055,0.0041,0.00247,0.00084,0.00087,27.87,26.69,26.83,5007.8161,0.0607,28.5665,9.8811,6.7780,1096558,1521718,0.4892,0.0136,8038.5,5007.8161,21.78
8000,8274,3372,46173,97753,89231,51003,577,12088,1041,28,174777,2872410,35444.397,13540.455,0.2795,10486.982,0.069,0.748,0.096,0.087,0.617,0.289,621,0.0648,0.6205,0.056,19.8,45.2,81.8,39.82,4.16,9.17,0.64,25.85,7.36,1.121,0.201,0.303,0.333,18.097,0.391,0.0021,83,444,4591,9504,1223,22,0.570,4895,513,830,6931,726,860,6688,2.25,8.51,16146,17.4376,66628,15927,340184,2203.4,-0.0,697025,13.606,2631002.543,2.25e-14,0.00035,7.77,33549,21.372,1.705,19.419,0.248,21.373,3988,1612,2674,0.3286,0.932,1.069,1.396,1.175,0.960,1.138,10568.638,13201.117,15507.898,10458.329,19965.152,1443.421,645.763,964.288,0.728,0.516,0.543,0.544,0.453,0.559,29509,29809,0.6547,0.2613,0.2792,0.9992,0.0437,0.0691,0.5599,0.9741,0.8679,0.1703,0.0218,0.0260,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,3078,0.9995,0.8813,0.8028,0.9979,0.0437,0.0691,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3025,5.2909,5.2030,0.0785,0.0715,0.0578,0.106,0.088,0.123,0.127,875,0.0654,0.0038,0.0046,0.00240,0.00086,0.00093,25.20,27.31,27.40,5059.5280,0.0498,30.9328,7.3023,6.3036,1099622,1520339,0.8788,0.1015,8145.1,5059.5280,16.84
9000,9020,3371,53990,111609,103082,56841,778,11269,1150,30,173836,3065326,37878.718,14355.966,0.2816,11296.483,0.077,0.779,0.057,0.087,0.625,0.285,643,0.0591,0.6317,0.065,17.5,41.5,79.2,37.14,3.78,8.64,0.63,24.09,7.17,1.134,0.201,0.280,0.311,16.534,0.366,0.0019,58,356,4272,9133,972,22,0.607,5137,19,1376,7625,234,1181,7605,2.00,8.01,18452,19.9127,66580,16568,321752,2163.7,0.0,716855,12.438,2631002.543,1.68e-14,0.01051,30.68,37108,20.550,1.683,18.574,0.293,20.550,3861,1931,3228,0.3121,0.939,1.078,1.437,1.190,0.957,1.172,9568.494,14248.694,19304.295,9473.276,20397.631,1277.451,692.846,1089.187,0.752,0.513,0.554,0.614,0.424,0.493,31950,37766,0.6825,0.1921,0.2384,0.9994,0.0360,0.0701,0.5623,0.9756,0.8959,0.1778,0.0185,0.0270,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,2133,0.9991,0.8348,0.7971,0.9987,0.0360,0.0701,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3191,5.0946,5.1503,0.0753,0.0761,0.0665,0.131,0.106,0.161,0.108,896,0.0621,0.0044,0.0073,0.00237,0.00074,0.00091,25.10,27.34,27.67,5040.5721,0.0400,30.3156,6.4485,5.9896,1100999,1518885,1.6162,0.1837,8260.3,5040.5721,18.95
10000,8699,3310,51302,115697,106818,63876,519,10602,1183,36,195779,2907871,39336.222,14467.493,0.2979,10822.613,0.066,0.794,0.052,0.088,0.622,0.284,631,0.0622,0.6187,0.059,20.8,47.3,85.6,39.35,3.96,9.57,0.34,25.47,7.12,1.169,0.205,0.306,0.336,16.544,0.335,0.0019,61,345,4524,8965,1364,25,0.455,5023,20,1191,7488,198,1322,7179,2.00,7.36,22569,21.5270,66556,15607,308127,2649.6,-0.0,727418,11.940,2631002.543,1.13e-14,0.00159,11.37,40209,20.462,1.687,18.444,0.330,20.488,4005,1673,3021,0.2758,0.948,1.113,1.530,1.233,0.956,1.203,11360.586,15637.087,16337.853,11261.961,22559.022,1550.366,602.118,1492.395,0.737,0.540,0.537,0.574,0.493,0.581,31624,35371,0.6985,0.1888,0.2489,0.9991,0.0365,0.0703,0.5690,0.8903,0.7876,0.1799,0.0225,0.0183,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,3538,0.9990,0.7882,0.7102,0.9978,0.0365,0.0703,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2699,4.9638,4.9698,0.0729,0.0620,0.0433,0.073,0.052,0.063,0.065,893,0.0667,0.0036,0.0039,0.00223,0.00097,0.00105,27.14,27.74,28.42,5128.6008,0.0438,34.2766,6.2538,5.6858,1102331,1517701,1.9801,0.1897,8288.5,5128.6008,19.36
