step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,2998,4.55,450.59,11.27,1516,1,1,0,1.00,1.00,1.00,4,5,5,28.6,185.406,25,2.000,0.190,5
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,2990,2.78,169.98,67.18,1534,2,0,0,1.00,1.00,1.00,4,4,4,37.6,89.076,16,2.000,0.226,4
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,2987,0.00,61.21,37.62,1516,2,0,0,1.00,1.00,1.00,4,5,5,42.3,0.000,25,2.000,0.233,5
100000,8.00,16,0,0,0,4,0,1.00,8,0.000,2985,1.70,168.40,155.83,1900,0,0,0,1.00,1.00,1.00,1,2,2,20.4,38.813,4,2.000,0.321,4
100000,50.00,25,0,10,0,15,0,1.00,0,0.200,2983,0.00,171.27,30.29,1750,2,0,0,1.00,1.00,1.00,4,5,5,39.4,83.421,25,2.000,0.150,5
100000,50.00,25,0,20,0,5,0,1.00,0,0.400,2976,0.00,169.67,34.30,1563,1,1,0,1.00,1.00,1.00,4,5,5,28.7,100.311,25,2.000,0.785,5
100000,48.00,25,0,12,0,12,0,1.00,0,0.250,2976,5.29,594.82,181.39,1799,0,0,0,1.00,1.00,1.00,4,5,5,19.6,210.308,24,2.000,0.445,5
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,2976,0.00,175.26,118.94,1477,0,0,0,1.00,1.00,1.00,2,4,4,18.8,152.425,16,2.000,0.644,4
100000,50.00,25,0,15,0,10,0,1.00,0,0.300,2975,0.01,159.91,42.86,1563,0,1,0,1.00,1.00,1.00,4,5,5,2.2,103.825,25,2.000,0.556,5
100000,50.00,25,0,15,0,10,0,1.00,0,0.300,2971,5.89,150.24,44.94,1505,1,1,0,1.00,1.00,1.00,4,5,5,26.1,40.125,25,2.000,0.193,5
100000,46.00,23,0,16,0,7,0,1.00,0,0.348,2971,3.12,208.53,21.05,1563,2,2,0,1.00,1.00,1.00,4,5,5,43.1,81.463,23,2.000,0.838,5
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,2965,0.00,255.87,124.29,1802,1,2,0,1.00,1.00,1.00,4,5,5,26.5,92.945,25,2.000,0.228,5
100000,34.00,25,0,9,0,8,0,1.00,0,0.265,2961,5.08,299.93,183.18,1505,0,0,0,1.00,1.00,1.00,3,5,5,21.8,170.000,17,2.000,0.081,5
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,2960,0.00,128.91,73.13,1840,0,0,0,1.00,1.00,1.00,2,4,4,12.4,42.201,16,2.000,0.380,4
100000,30.00,16,0,6,0,9,0,1.00,0,0.200,2956,0.00,180.44,93.92,1885,1,0,0,1.00,1.00,1.00,2,4,4,32.7,89.795,15,2.000,0.081,4
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,2951,4.26,373.48,164.60,1534,1,1,0,1.00,1.00,1.00,4,5,5,35.9,203.793,25,2.000,0.142,5
100000,2.00,1,0,0,0,1,0,1.00,12,0.000,2943,0.00,33.09,13.11,1579,1,1,0,1.00,1.00,1.00,1,1,1,30.3,2.249,1,2.000,0.207,4
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,2939,0.00,202.63,52.20,1802,2,1,0,1.00,1.00,1.00,4,5,5,40.3,69.226,25,2.000,0.228,5
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,2937,0.00,67.37,5.57,1866,0,0,0,1.00,1.00,1.00,4,5,5,24.3,0.000,25,2.000,0.256,5
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,2934,0.00,136.94,61.15,1801,0,0,0,1.00,1.00,1.00,4,5,5,18.9,56.102,25,2.000,0.083,5
100000,50.00,25,0,17,0,8,0,1.00,0,0.340,2933,0.00,83.46,8.07,1866,0,0,0,1.00,1.00,1.00,4,5,5,23.5,0.018,25,2.000,0.222,5
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,2929,5.10,132.76,42.40,1534,0,1,0,1.00,1.00,1.00,4,5,5,21.9,13.642,25,2.000,0.159,5
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,2926,3.41,119.24,67.93,1817,1,1,0,1.00,1.00,1.00,4,4,4,31.2,35.846,16,2.000,0.436,4
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,2926,4.62,396.34,66.10,1534,0,1,0,1.00,1.00,1.00,4,5,5,20.0,144.528,25,2.000,0.142,5
100000,50.00,25,0,18,0,7,0,1.00,0,0.360,2925,6.76,256.32,127.53,1847,0,0,0,1.00,1.00,1.00,4,5,5,19.5,187.805,25,2.000,0.528,5
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,2925,0.00,198.85,52.25,1840,0,0,0,1.00,1.00,1.00,4,4,4,11.0,109.178,16,2.000,0.380,4
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2921,2.96,110.43,40.70,1505,0,1,0,1.00,1.00,1.00,4,4,4,23.5,32.670,16,2.000,0.128,4
100000,98.00,49,0,19,0,30,0,1.00,0,0.194,2919,10.11,544.20,95.42,1579,1,0,0,1.00,1.00,1.00,4,7,7,25.6,248.358,49,2.000,0.440,7
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,2914,0.00,158.98,1.01,1516,2,2,0,1.00,1.00,1.00,4,5,5,42.4,102.157,25,2.000,0.183,5
100000,50.00,25,0,15,0,10,0,1.00,0,0.300,2909,0.00,335.65,178.26,1839,1,2,0,1.00,1.00,1.00,4,5,5,26.2,138.147,25,2.000,0.159,5
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,2908,0.00,120.98,30.79,1802,2,2,0,1.00,1.00,1.00,2,4,4,49.7,6.509,16,2.000,0.221,4
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,2908,0.00,147.93,91.47,1534,0,1,0,1.00,1.00,1.00,4,5,5,24.9,14.138,25,2.000,0.159,5
100000,30.00,16,0,9,0,6,0,1.00,0,0.300,2905,0.00,90.00,156.40,1505,1,0,0,1.00,1.00,1.00,1,4,4,27.9,53.810,15,2.000,0.132,4
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,2905,4.50,253.49,56.41,1534,2,0,0,1.00,1.00,1.00,4,5,5,51.3,48.693,25,2.000,0.142,5
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2904,4.75,112.55,64.26,1516,0,0,0,1.00,1.00,1.00,2,4,4,4.1,47.327,16,2.000,0.487,4
100000,96.00,49,0,28,0,20,0,1.00,0,0.292,2904,0.00,289.33,23.69,1579,0,0,0,1.00,1.00,1.00,6,7,7,13.9,141.996,48,2.000,0.520,7
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,2903,3.16,147.93,35.23,1839,2,1,0,1.00,1.00,1.00,2,4,4,50.2,110.165,16,2.000,0.247,4
100000,50.00,25,0,14,0,11,0,1.00,0,0.280,2901,0.00,305.68,148.76,1516,1,2,0,1.00,1.00,1.00,4,5,5,32.4,172.216,25,2.000,0.200,5
100000,50.00,25,0,11,0,14,0,1.00,0,0.220,2900,6.62,199.67,147.41,1750,1,1,0,1.00,1.00,1.00,4,5,5,29.6,136.734,25,2.000,0.145,5
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,2899,0.00,355.58,57.17,1534,0,1,0,1.00,1.00,1.00,4,5,5,14.0,146.269,25,2.000,0.142,5
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,2898,0.00,134.93,43.32,1534,0,1,0,1.00,1.00,1.00,4,5,5,25.2,41.205,25,2.000,0.161,5
100000,48.00,25,0,12,0,12,0,1.00,0,0.250,2895,0.00,129.05,43.49,1801,1,0,0,1.00,1.00,1.00,4,5,5,36.2,20.800,24,2.000,0.083,5
100000,10.00,25,0,0,0,5,0,1.00,10,0.000,2894,2.81,261.07,315.57,1516,1,1,0,1.00,1.00,1.00,1,3,2,27.3,50.000,5,2.000,0.194,5
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,2894,3.50,228.14,118.50,1802,1,1,0,1.00,1.00,1.00,4,5,5,33.3,142.685,25,2.000,0.228,5
100000,22.00,36,0,0,0,11,0,1.00,8,0.000,2893,3.23,207.37,137.68,1802,0,0,0,1.00,1.00,1.00,2,5,3,20.6,110.000,11,2.000,0.452,6
100000,30.00,16,0,6,0,9,0,1.00,0,0.200,2893,0.00,106.82,78.72,1885,2,0,0,1.00,1.00,1.00,2,4,4,39.1,23.646,15,2.000,0.081,4
100000,98.00,49,0,19,0,30,0,1.00,0,0.194,2890,0.00,179.48,110.24,1579,0,0,0,1.00,1.00,1.00,9,7,7,13.4,0.028,49,2.000,0.463,7
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,2889,4.68,177.84,90.63,1840,1,0,0,1.00,1.00,1.00,2,4,4,36.5,121.582,16,2.000,0.380,4
100000,50.00,25,0,20,0,5,0,1.00,0,0.400,2883,5.65,203.72,203.72,1923,1,1,0,1.00,1.00,1.00,4,5,5,29.1,179.910,25,2.000,0.184,5
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,2883,0.00,111.93,42.96,1477,0,0,0,1.00,1.00,1.00,4,4,4,16.4,32.628,16,2.000,0.644,4
100000,30.00,16,0,9,0,6,0,1.00,0,0.300,2882,0.00,140.26,88.26,1477,0,0,0,1.00,1.00,1.00,2,4,4,20.7,83.702,15,2.000,0.626,4
100000,50.00,25,0,19,0,6,0,1.00,0,0.380,2881,-0.00,135.97,22.62,1442,1,0,0,1.00,1.00,1.00,4,5,5,31.2,67.845,25,2.000,0.110,5
100000,102.00,49,2,37,0,10,0,1.00,0,0.363,2874,0.00,206.77,149.52,1907,2,1,0,1.00,1.00,1.00,4,7,7,45.8,87.760,49,2.000,0.073,7
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,2871,6.30,310.17,264.04,1534,2,1,0,1.00,1.00,1.00,4,5,5,38.4,143.602,25,2.000,0.142,5
100000,30.00,16,0,6,0,9,0,1.00,0,0.200,2869,0.00,116.21,25.95,1885,0,0,0,1.00,1.00,1.00,1,4,4,13.5,7.007,15,2.000,0.081,4
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,2868,0.00,85.26,31.24,1516,2,0,0,1.00,1.00,1.00,2,4,4,41.1,8.092,16,2.000,0.102,4
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2867,3.06,156.30,44.22,1505,0,0,0,1.00,1.00,1.00,4,4,4,11.5,91.001,16,2.000,0.128,4
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,2867,0.00,134.16,73.11,1866,1,1,0,1.00,1.00,1.00,4,5,5,35.7,0.029,25,2.000,0.256,5
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,2866,1.38,316.83,60.71,1534,0,1,0,1.00,1.00,1.00,4,5,5,17.3,59.115,25,2.000,0.141,5
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,2864,0.00,121.09,113.18,1505,1,1,0,1.00,1.00,1.00,2,4,4,27.2,94.970,16,2.000,0.254,4
100000,50.00,25,0,14,0,11,0,1.00,0,0.280,2856,0.00,153.18,20.00,1876,1,0,0,1.00,1.00,1.00,4,5,5,33.2,51.913,25,2.000,0.111,5
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,2856,0.00,214.24,17.43,1534,0,0,0,1.00,1.00,1.00,4,5,5,19.1,109.376,25,2.000,0.142,5
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,2851,0.05,100.32,157.91,1646,2,1,0,1.00,1.00,1.00,2,4,4,56.2,56.237,16,2.000,0.156,4
100000,50.00,25,0,20,0,5,0,1.00,0,0.400,2849,3.65,180.82,149.08,1516,2,2,0,1.00,1.00,1.00,4,5,5,48.1,156.732,25,2.000,0.597,5
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,2845,0.00,235.79,49.00,1534,2,0,0,1.00,1.00,1.00,4,5,5,46.8,94.330,25,2.000,0.142,5
100000,50.00,25,0,14,0,11,0,1.00,0,0.280,2845,0.00,306.61,135.60,1534,1,0,0,1.00,1.00,1.00,4,5,5,37.2,160.467,25,2.000,0.143,5
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,2844,0.44,112.96,92.52,1885,0,0,0,1.00,1.00,1.00,2,4,4,19.0,50.542,16,2.000,0.079,4
100000,30.00,16,0,9,0,6,0,1.00,0,0.300,2844,0.00,134.26,104.35,1516,2,2,0,1.00,1.00,1.00,2,4,4,47.7,59.511,15,2.000,0.238,4
100000,50.00,25,0,14,0,11,0,1.00,0,0.280,2843,0.00,143.11,35.21,1534,1,1,0,1.00,1.00,1.00,4,5,5,26.4,81.759,25,2.000,0.186,5
100000,28.00,16,0,10,0,4,0,1.00,0,0.357,2843,0.00,73.90,45.90,1505,1,1,0,1.00,1.00,1.00,2,4,4,25.7,0.024,14,2.000,0.254,4
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2842,0.00,135.84,68.63,1505,0,0,0,1.00,1.00,1.00,2,4,4,22.1,73.156,16,2.000,0.129,4
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,2835,1.40,148.14,31.26,1505,0,1,0,1.00,1.00,1.00,2,4,4,10.0,117.407,16,2.000,0.242,4
100000,50.00,25,0,18,0,7,0,1.00,0,0.360,2835,0.00,112.40,148.25,1535,0,1,0,1.00,1.00,1.00,4,5,5,22.8,22.784,25,2.000,0.173,5
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,2823,0.00,103.03,105.87,1505,2,0,0,1.00,1.00,1.00,2,4,4,45.5,90.914,16,2.000,0.277,4
100000,96.00,49,0,20,0,28,0,1.00,0,0.208,2822,9.37,252.08,97.72,1579,2,2,0,1.00,1.00,1.00,6,7,7,50.3,172.380,48,2.000,0.451,7
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,2820,1.19,188.48,105.51,1840,1,0,0,1.00,1.00,1.00,4,4,4,37.5,117.430,16,2.000,0.380,4
100000,50.00,25,0,20,0,5,0,1.00,0,0.400,2819,0.00,97.53,30.38,1563,0,1,0,1.00,1.00,1.00,4,5,5,22.3,11.641,25,2.000,0.785,5
100000,10.00,64,0,0,0,5,0,1.00,22,0.000,2816,2.71,215.02,98.64,1802,0,0,0,1.00,1.00,1.00,1,2,3,23.8,46.091,5,2.000,0.283,8
100000,50.00,25,0,14,0,11,0,1.00,0,0.280,2812,3.70,357.73,255.66,1516,1,1,0,1.00,1.00,1.00,4,5,5,28.3,196.342,25,2.000,0.209,5
100000,32.00,16,0,7,0,9,0,1.00,0,0.219,2812,0.00,147.01,45.94,1910,0,0,0,1.00,1.00,1.00,4,4,4,8.1,43.103,16,2.000,0.147,4
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,2806,0.00,98.92,55.99,1866,1,1,0,1.00,1.00,1.00,4,5,5,36.8,45.311,25,2.000,0.256,5
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,2804,4.96,298.50,127.94,1534,0,0,0,1.00,1.00,1.00,1,4,4,14.9,160.000,16,2.000,0.229,4
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,2803,0.00,33.99,0.06,1865,0,0,0,1.00,1.00,1.00,4,4,4,17.2,0.000,16,2.000,0.537,4
100000,50.00,25,0,14,0,11,0,1.00,0,0.280,2796,5.12,133.24,207.06,1516,1,2,0,1.00,1.00,1.00,4,5,5,33.0,23.552,25,2.000,0.200,5
