step,event,lineage,other,size
5000,birth,1,0,697
5000,birth,2,0,24
5000,birth,4,0,66
5000,birth,6,0,51
5000,birth,7,0,72
5000,birth,8,0,392
5000,birth,9,0,24
5000,birth,10,0,30
5000,birth,11,0,31
5000,birth,12,0,94
5000,birth,13,0,20
5000,birth,14,0,7
5000,birth,15,0,65
5000,birth,19,0,22
5000,birth,20,0,11
5000,birth,21,0,135
5000,birth,22,0,18
5000,birth,24,0,66
5000,birth,25,0,8
5000,birth,26,0,72
5000,birth,27,0,16
5000,birth,29,0,96
5000,birth,30,0,23
5000,birth,31,0,9
5000,birth,34,0,8
5000,birth,35,0,7
5000,birth,37,0,13
5000,birth,39,0,7
5000,birth,40,0,79
5000,birth,42,0,63
5000,birth,43,0,71
5000,birth,47,0,21
5000,birth,49,0,30
5000,birth,50,0,50
5000,birth,53,0,5
5000,birth,55,0,9
5000,birth,56,0,16
5000,birth,57,0,30
5000,birth,60,0,40
5000,birth,65,0,26
5000,birth,66,0,47
5000,birth,69,0,11
5000,birth,73,0,11
5000,birth,81,0,58
5000,birth,84,0,5
5000,birth,86,0,10
5000,birth,89,0,12
5000,birth,96,0,14
5000,birth,99,0,18
5000,birth,101,0,16
5000,birth,102,0,21
5000,birth,113,0,9
5000,birth,115,0,12
5000,birth,118,0,17
5000,birth,122,0,10
5000,birth,128,0,14
5000,birth,158,0,15
5000,birth,161,0,10
6000,split,163,1,6
7000,birth,157,0,110
7000,birth,168,0,5
7000,birth,169,0,6
7000,extinct,34,0,8
7000,extinct,35,0,7
7000,merge,56,1,19
7000,extinct,69,0,12
7000,extinct,113,0,8
7000,extinct,158,0,6
7000,extinct,163,0,6
8000,birth,127,0,26
8000,birth,156,0,5
8000,split,172,1,12
8000,birth,173,0,30
8000,birth,174,0,119
8000,split,178,1,34
8000,birth,179,0,7
8000,split,180,1,21
8000,birth,181,0,20
8000,birth,182,0,13
8000,birth,186,0,15
8000,birth,187,0,25
8000,extinct,14,0,7
8000,extinct,53,0,5
8000,extinct,122,0,8
9000,birth,61,0,11
9000,birth,134,0,26
9000,split,202,1,12
9000,extinct,27,0,10
9000,extinct,55,0,10
9000,extinct,168,0,5
10000,birth,150,0,13
10000,extinct,11,0,10
10000,extinct,37,0,10
10000,extinct,39,0,5
10000,extinct,73,0,7
10000,extinct,118,0,14
10000,extinct,156,0,5
10000,extinct,161,0,18
10000,merge,174,1,124
10000,merge,180,1,33
11000,split,214,40,42
11000,split,215,15,56
11000,split,218,99,7
11000,split,219,22,41
11000,extinct,25,0,8
11000,extinct,89,0,6
11000,extinct,96,0,6
11000,extinct,169,0,6
12000,split,223,6,11
12000,split,225,1,45
12000,extinct,2,0,5
12000,extinct,9,0,34
12000,extinct,127,0,13
13000,split,230,10,5
13000,split,233,1,15
13000,split,234,13,53
13000,split,236,22,14
13000,extinct,13,0,21
13000,extinct,15,0,5
13000,extinct,40,0,5
13000,extinct,99,0,5
13000,extinct,186,0,8
14000,split,242,8,9
14000,split,245,26,13
14000,split,247,1,9
14000,split,250,12,13
14000,extinct,20,0,5
14000,extinct,22,0,6
14000,extinct,26,0,7
14000,extinct,43,0,6
14000,extinct,102,0,7
14000,merge,172,8,8
14000,extinct,179,0,8
14000,extinct,181,0,13
15000,split,258,1,18
15000,split,259,8,9
15000,split,260,8,6
15000,split,263,10,16
15000,extinct,1,0,495
15000,extinct,4,0,5
15000,extinct,21,0,7
15000,extinct,24,0,5
15000,extinct,30,0,5
15000,extinct,31,0,9
15000,extinct,81,0,8
15000,extinct,84,0,30
15000,extinct,86,0,19
15000,extinct,128,0,5
15000,extinct,178,0,6
15000,extinct,202,0,18
15000,extinct,218,0,12
15000,extinct,230,0,5
16000,split,273,42,5
16000,split,277,81,11
16000,extinct,12,0,9
16000,extinct,57,0,19
16000,extinct,60,0,10
16000,extinct,66,0,6
16000,extinct,115,0,7
16000,extinct,173,0,11
16000,extinct,182,0,13
16000,extinct,215,0,14
16000,merge,225,8,17
16000,extinct,233,0,5
16000,extinct,236,0,9
16000,extinct,242,0,9
16000,merge,258,8,18
16000,extinct,260,0,6
17000,split,211,1,17
17000,split,287,8,35
17000,split,288,8,58
17000,split,289,29,25
17000,split,290,12,12
17000,split,291,8,43
17000,split,292,8,12
17000,split,293,8,8
17000,extinct,101,0,11
17000,extinct,134,0,12
17000,extinct,223,0,42
17000,extinct,259,0,9
18000,split,304,288,46
18000,split,306,29,12
18000,split,307,10,31
18000,extinct,6,0,5
18000,extinct,19,0,8
18000,extinct,29,0,26
18000,extinct,49,0,16
18000,extinct,187,0,9
18000,extinct,219,0,7
18000,extinct,234,0,5
18000,merge,288,8,58
19000,split,314,290,6
19000,extinct,47,0,8
19000,extinct,50,0,7
19000,extinct,211,0,17
20000,split,316,7,223
20000,split,320,8,28
20000,split,321,8,17
21000,split,324,8,30
21000,extinct,247,0,8
21000,extinct,250,0,14
21000,extinct,273,0,5
21000,extinct,314,0,6
22000,split,310,292,16
22000,split,326,157,90
22000,extinct,320,0,28
24000,split,331,157,6
24000,split,333,42,5
24000,extinct,8,0,15
24000,extinct,287,0,8
24000,extinct,306,0,8
24000,extinct,307,0,5
24000,extinct,321,0,5
25000,split,339,304,80
25000,split,340,292,12
25000,split,343,42,26
25000,split,344,287,52
25000,split,347,293,29
25000,extinct,42,0,6
25000,extinct,150,0,18
25000,extinct,333,0,5
26000,split,349,157,20
26000,split,350,291,11
26000,split,351,331,22
26000,extinct,263,0,7
26000,merge,316,7,15
26000,extinct,343,0,26
27000,split,355,326,14
27000,split,356,157,11
27000,split,360,331,8
27000,extinct,65,0,6
27000,extinct,331,0,6
27000,extinct,340,0,8
28000,split,364,157,23
28000,split,369,304,33
28000,split,370,291,26
28000,split,376,291,37
29000,split,353,324,14
29000,split,378,157,61
29000,split,380,291,7
29000,extinct,10,0,15
29000,merge,304,369,51
29000,extinct,310,0,5
29000,extinct,355,0,10
29000,extinct,360,0,7
30000,split,385,291,52
30000,split,388,339,93
30000,split,399,291,28
31000,split,363,290,11
31000,split,407,7,44
31000,split,411,7,16
31000,split,419,291,8
31000,extinct,290,0,5
31000,extinct,324,0,15
31000,extinct,380,0,7
32000,split,396,291,53
32000,split,420,7,104
32000,split,424,291,29
32000,split,425,245,21
32000,split,426,292,23
32000,split,427,387,33
32000,split,429,291,20
32000,split,431,391,12
33000,split,440,291,35
33000,split,441,420,19
33000,split,442,365,8
33000,split,448,420,34
33000,split,455,245,7
33000,extinct,157,0,14
33000,extinct,326,0,8
33000,extinct,419,0,8
33000,extinct,426,0,23
34000,split,386,291,22
34000,split,463,291,6
34000,split,467,439,9
34000,split,468,7,6
34000,extinct,349,0,6
34000,extinct,351,0,9
34000,extinct,442,0,8
35000,split,471,214,9
35000,split,475,339,11
35000,split,477,61,8
35000,split,480,291,21
35000,extinct,347,0,13
35000,extinct,350,0,10
35000,extinct,431,0,8
35000,extinct,448,0,10
35000,extinct,468,0,6
36000,extinct,214,0,5
36000,extinct,370,0,10
36000,extinct,378,0,8
36000,extinct,411,0,9
36000,extinct,441,0,5
36000,extinct,463,0,6
37000,split,500,245,6
37000,split,504,484,24
37000,extinct,291,0,34
37000,extinct,386,0,12
37000,extinct,420,0,14
37000,extinct,455,0,7
37000,extinct,471,0,9
37000,extinct,475,0,6
37000,extinct,480,0,5
38000,split,510,369,160
38000,split,519,245,11
38000,extinct,289,0,5
38000,extinct,344,0,9
38000,extinct,424,0,12
38000,extinct,440,0,8
39000,split,444,293,9
39000,split,523,245,102
39000,split,526,245,47
39000,split,529,292,54
39000,split,530,245,20
39000,extinct,293,0,16
39000,extinct,363,0,7
39000,extinct,364,0,6
39000,extinct,399,0,11
39000,extinct,429,0,9
40000,split,535,245,38
40000,split,536,399,50
40000,split,538,399,27
40000,split,539,523,6
40000,split,540,7,29
41000,split,497,427,7
41000,split,544,245,136
41000,split,545,7,27
41000,split,546,245,26
41000,split,549,459,52
41000,extinct,353,0,5
41000,extinct,356,0,5
41000,extinct,477,0,6
42000,split,543,245,6
42000,split,550,339,7
42000,extinct,388,0,5
42000,extinct,396,0,5
42000,extinct,500,0,6
42000,extinct,519,0,7
42000,merge,546,526,26
43000,split,557,292,58
43000,extinct,385,0,5
44000,split,561,339,11
44000,split,562,523,9
44000,split,564,339,21
44000,split,565,526,19
44000,split,570,339,55
44000,extinct,277,0,12
44000,extinct,376,0,5
44000,extinct,543,0,6
44000,extinct,550,0,7
45000,split,577,549,57
45000,split,579,566,14
45000,extinct,497,0,6
45000,extinct,538,0,5
46000,split,580,339,247
46000,split,582,570,20
46000,split,585,339,11
47000,split,590,526,5
47000,split,592,292,35
47000,extinct,61,0,6
47000,extinct,245,0,9
47000,extinct,369,0,5
47000,extinct,444,0,8
47000,extinct,540,0,5
48000,split,583,530,5
48000,split,601,510,94
48000,split,602,510,50
48000,split,603,292,36
48000,split,604,570,39
48000,split,605,536,7
48000,split,607,536,19
48000,split,609,339,34
48000,split,612,510,23
48000,split,614,577,6
48000,extinct,536,0,21
48000,extinct,545,0,13
49000,split,617,529,9
49000,split,618,339,35
49000,split,619,510,38
49000,split,623,601,17
49000,split,629,601,25
49000,split,630,510,31
49000,split,633,339,17
49000,split,635,510,26
49000,extinct,561,0,6
50000,split,573,523,7
50000,split,638,577,20
50000,split,639,339,6
50000,split,644,292,26
50000,extinct,467,0,7
50000,extinct,614,0,6
51000,split,599,553,6
51000,split,654,577,14
51000,split,659,639,14
51000,split,660,339,9
51000,extinct,523,0,7
51000,extinct,570,0,6
51000,extinct,577,0,6
51000,extinct,592,0,34
51000,extinct,607,0,9
52000,split,610,539,25
52000,split,663,339,51
52000,split,665,339,5
52000,split,666,339,15
52000,split,667,530,11
52000,split,670,339,8
52000,extinct,427,0,5
52000,extinct,504,0,8
52000,extinct,530,0,10
52000,extinct,564,0,22
52000,extinct,583,0,6
52000,extinct,604,0,39
52000,extinct,605,0,8
52000,extinct,612,0,7
53000,split,620,339,5
53000,split,694,339,12
53000,split,697,535,22
53000,extinct,407,0,12
53000,extinct,529,0,13
53000,extinct,544,0,8
53000,extinct,579,0,5
53000,extinct,582,0,18
53000,extinct,590,0,19
53000,extinct,599,0,6
53000,extinct,623,0,6
53000,extinct,630,0,6
53000,extinct,665,0,5
54000,split,710,339,107
54000,split,717,692,16
54000,split,718,339,7
54000,split,720,663,5
54000,extinct,526,0,7
54000,extinct,549,0,7
54000,extinct,562,0,10
54000,extinct,585,0,6
54000,extinct,667,0,11
55000,split,728,580,40
55000,extinct,510,0,8
55000,extinct,565,0,6
55000,extinct,617,0,5
55000,extinct,619,0,8
55000,extinct,629,0,9
55000,extinct,633,0,8
55000,extinct,639,0,14
55000,extinct,644,0,7
55000,extinct,659,0,5
55000,extinct,660,0,5
55000,extinct,666,0,10
55000,extinct,670,0,8
55000,extinct,694,0,12
55000,extinct,718,0,7
55000,extinct,720,0,5
56000,split,748,601,34
56000,split,749,710,25
56000,split,750,601,5
56000,split,752,580,14
56000,split,757,710,8
56000,extinct,609,0,5
56000,extinct,654,0,6
57000,split,763,339,67
57000,split,775,741,9
57000,split,777,710,7
57000,split,778,580,11
57000,extinct,539,0,5
57000,extinct,717,0,16
57000,extinct,750,0,5
58000,split,783,580,37
58000,split,784,580,422
58000,split,792,766,6
58000,extinct,425,0,6
58000,extinct,535,0,5
58000,extinct,557,0,6
58000,extinct,573,0,5
58000,extinct,620,0,7
58000,extinct,638,0,5
59000,split,801,710,11
59000,split,802,573,12
59000,split,803,580,9
59000,split,810,710,35
59000,extinct,663,0,26
59000,extinct,757,0,8
60000,split,811,663,1144
60000,split,815,749,9
60000,extinct,292,0,6
60000,extinct,610,0,22
60000,extinct,728,0,53
60000,extinct,749,0,7
60000,extinct,775,0,13
61000,split,805,710,9
61000,split,819,601,39
61000,extinct,602,0,18
61000,extinct,792,0,6
61000,extinct,803,0,9
61000,extinct,815,0,9
62000,split,771,728,11
62000,extinct,601,0,14
62000,extinct,603,0,12
62000,extinct,618,0,7
62000,extinct,697,0,7
62000,extinct,748,0,5
62000,extinct,778,0,5
62000,extinct,801,0,11
63000,extinct,635,0,26
63000,extinct,777,0,8
63000,extinct,783,0,8
64000,extinct,752,0,6
64000,extinct,771,0,11
64000,extinct,784,0,21
64000,extinct,805,0,9
65000,extinct,710,0,16
66000,split,842,580,5
66000,split,880,580,5
66000,split,881,580,14
66000,split,894,580,114
66000,extinct,763,0,25
66000,extinct,810,0,12
67000,split,951,810,14
67000,extinct,880,0,5
69000,split,1066,580,767
69000,split,1073,580,11
69000,extinct,802,0,10
69000,extinct,881,0,14
69000,extinct,951,0,5
70000,split,1172,811,42
70000,split,1182,580,13
71000,split,1141,881,20
71000,split,1212,580,9
72000,split,1257,1066,13
72000,split,1258,1066,9
72000,extinct,842,0,9
72000,extinct,1182,0,13
73000,split,1311,1066,13
73000,split,1318,7,8
73000,extinct,339,0,7
73000,extinct,894,0,5
73000,extinct,1141,0,5
74000,split,1339,1066,7
74000,split,1346,1066,6
74000,extinct,819,0,5
74000,extinct,1073,0,6
74000,extinct,1257,0,5
74000,extinct,1258,0,9
74000,extinct,1318,0,8
75000,split,1355,811,118
