step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2
77000,1413,0.5428,21957.2,717,911,303,199,62,112,126,26478,39208,44408,0,0,0
78000,2001,0.5172,33651.8,675,1109,510,382,102,86,131,22303,33053,39425,0,0,0
79000,2591,0.5241,46054.5,729,1140,859,592,121,102,123,20774,25255,31070,0,0,0
80000,3127,0.5756,61578.0,850,1164,1110,853,133,98,112,16990,18221,23873,0,0,0
81000,3455,0.5465,73800.6,918,1344,1155,956,103,84,145,12293,13872,18409,0,0,0
82000,3759,0.5855,77009.8,917,1463,1300,996,109,96,119,9870,11880,16052,0,0,0
83000,4027,0.5836,77892.5,910,1469,1412,1146,128,120,115,10010,10780,14084,0,0,0
84000,4143,0.6160,79438.9,977,1567,1423,1153,111,138,136,9083,10244,14188,0,0,0
85000,4360,0.6222,82070.5,999,1523,1497,1340,108,147,145,7576,9599,14259,0,0,0
86000,4335,0.5783,78812.6,991,1541,1582,1212,123,120,135,8305,9822,14722,0,0,0
87000,4274,0.6139,77522.6,942,1579,1531,1164,127,140,108,9253,10648,15811,0,0,0
88000,4066,0.6267,79148.0,1023,1487,1446,1133,129,125,110,9174,11094,16184,0,0,0
89000,3994,0.6254,74122.7,1007,1442,1447,1105,120,127,91,10830,13653,17929,0,0,0
90000,3650,0.6263,67621.3,997,1321,1325,1004,104,119,127,12968,16243,20765,0,0,0
91000,3534,0.6686,56119.7,987,1408,1235,891,95,113,118,17191,21422,26035,0,0,0
92000,2968,0.6890,46378.8,1044,1289,1006,673,82,148,125,19515,27898,32007,0,0,0
93000,2246,0.7204,32790.4,1107,1121,672,453,99,112,112,23429,34779,38888,0,0,0
94000,1581,0.7502,19363.2,1137,1010,348,223,78,86,95,28071,40478,44631,0,0,0
95000,1031,0.7371,13787.1,1124,842,155,34,50,59,25,30213,42610,47174,0,0,0
96000,952,0.6324,14327.9,941,757,147,48,30,71,44,29192,42285,47737,0,0,0
97000,1419,0.5335,19072.1,616,946,266,207,51,97,125,26247,39718,46628,0,0,0
98000,2209,0.5627,28200.9,593,1201,606,402,94,114,148,22940,34438,42867,0,0,0
99000,2753,0.5398,44755.5,725,1310,859,584,132,87,83,17819,25775,35513,0,0,0
100000,3431,0.5532,57923.1,737,1497,1068,866,182,82,123,14083,19184,27793,0,0,0
