step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake
50000,0,1950,16.17,0.30,3.55,0.03,5.26,0.00,1.14,0.001,0.203,639802.6,666998.3,4,173,2.03,1.12,1.17,43.2011,2136.45,22027.0,44.1196,2.0286,5462,42.5135,98,104.5311,634333.8,165.42,5.4781,0.0,0.0000
50000,1,1791,16.81,0.35,3.85,0.00,5.44,0.00,1.16,0.003,0.197,612012.6,636316.1,4,187,2.17,1.16,1.19,40.3177,2919.60,24164.9,48.1724,2.4239,5461,42.5058,78,95.9144,601727.9,81.35,35.4123,0.0,0.0000
50000,2,1339,15.76,0.36,3.63,0.06,5.29,0.00,1.17,0.002,0.144,458685.3,489873.4,3,199,2.22,1.16,1.21,27.5604,982.21,28454.5,25.4279,2.4459,5461,42.5058,110,65.4199,437953.2,53.21,67.0625,0.0,0.0000
60000,0,1692,17.43,0.57,4.39,0.05,5.26,0.00,1.22,0.001,0.199,399519.1,340915.2,7,130,2.13,1.17,1.25,26.8849,1721.95,19142.7,3.3268,2.4223,5462,18.2158,52,65.1830,376829.5,165.42,1.5636,0.0,0.0000
60000,1,1570,16.98,0.60,4.37,0.08,5.16,0.00,1.25,0.001,0.183,217336.2,172535.7,3,160,2.26,1.23,1.28,11.9277,1567.21,24484.1,0.9466,3.3824,5461,18.2125,68,31.1898,184164.3,81.35,7.9300,0.0,0.0000
60000,2,1238,16.88,0.47,4.17,0.02,5.78,0.00,1.19,0.000,0.148,138790.6,102999.8,4,192,2.38,1.17,1.22,5.7574,695.03,33589.8,0.4176,3.6079,5461,18.2125,80,16.0543,102871.9,53.21,14.0447,0.0,0.0000
70000,0,1762,20.59,0.30,5.60,0.03,5.52,0.00,1.10,0.000,0.233,554559.1,398081.1,17,150,2.10,1.09,1.13,34.3973,1593.82,13609.2,48.8390,3.1810,5462,35.0543,212,93.2506,528415.4,165.42,5.3661,0.0,0.0000
70000,1,1842,21.12,0.42,5.27,0.07,5.94,0.00,1.16,0.000,0.246,571187.1,394527.5,17,177,2.12,1.13,1.19,35.7140,1818.96,17077.6,50.4924,2.8506,5461,35.0479,163,104.0558,549103.5,81.35,37.5347,0.0,0.0000
70000,2,1236,20.48,0.36,5.19,0.03,6.13,0.00,1.15,0.000,0.165,397983.9,284818.7,16,143,2.22,1.14,1.20,23.3210,1211.60,26997.8,21.5294,2.6285,5461,35.0479,133,66.7376,374308.2,53.21,63.0118,0.0,0.0000
80000,0,1540,19.05,0.41,4.41,0.15,5.97,0.00,1.13,0.001,0.193,386397.0,260451.5,14,149,2.11,1.10,1.18,23.7160,1691.72,15878.7,5.5597,2.3999,5462,18.6301,87,61.9285,363271.9,165.42,1.4514,0.0,0.0000
80000,1,1436,17.81,0.41,4.25,0.22,5.70,0.00,1.14,0.000,0.173,222941.4,135538.4,14,105,2.12,1.10,1.19,11.2046,1065.31,21250.5,2.4652,3.2088,5461,18.6267,84,31.7556,191278.9,81.35,8.5424,0.0,0.0000
80000,2,1041,16.51,0.15,3.64,0.18,6.45,0.00,1.06,0.000,0.125,131129.8,75071.2,12,157,2.30,1.06,1.11,5.0971,611.75,30835.1,0.5035,3.6989,5461,18.6267,81,14.6521,93956.9,53.21,13.9142,0.0,0.0000
90000,0,1747,23.75,0.37,5.62,0.05,6.96,0.00,1.12,0.002,0.260,566805.2,422074.2,20,173,2.12,1.07,1.16,38.2921,1892.88,14745.1,55.2152,3.2831,5462,36.6654,176,88.4621,543055.1,165.42,5.6632,0.0,0.0000
90000,1,1701,21.29,0.18,5.16,0.02,6.26,0.00,1.07,0.002,0.225,573403.2,416571.6,21,123,2.09,1.08,1.06,37.4515,1888.63,19212.2,55.8690,3.6053,5461,36.6587,146,92.1382,545186.0,81.35,36.6391,0.0,0.0000
90000,2,1382,18.43,0.36,4.01,0.10,6.28,0.00,1.12,0.001,0.171,406628.0,291765.4,17,175,2.20,1.11,1.17,22.1236,725.19,24093.6,31.3001,3.6432,5461,36.6587,121,57.5039,372124.1,53.21,65.5497,0.0,0.0000
100000,0,1701,18.13,0.26,4.32,0.04,5.59,0.01,1.12,0.003,0.200,413783.1,293521.4,18,167,1.99,1.12,1.13,26.1130,1971.48,14925.0,7.2735,3.2512,5462,19.6105,58,61.1859,382969.3,165.42,1.8518,0.0,0.0000
100000,1,1572,17.57,0.22,4.10,0.05,6.15,0.00,1.09,0.000,0.190,223543.8,142515.5,16,166,2.08,1.10,1.12,11.3427,1481.45,21561.8,2.4051,3.9148,5461,19.6069,43,29.0744,184678.0,81.35,8.1987,0.0,0.0000
100000,2,984,17.14,0.21,3.49,0.06,6.97,0.01,1.05,0.003,0.120,131667.1,77649.6,12,177,2.27,1.04,1.08,4.8174,539.94,32483.3,0.8164,4.1152,5461,19.6069,83,13.0736,90518.6,53.21,14.0983,0.0,0.0000
