step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,1,697,40.2,3.8,3.2,0.4,27.4,0.0,1.73,6.1,323,1197,80.58,38.56,282,222,193,0.1,1.76,1.90,1.65,4.94,6.43,6.34,30.9,1.040,0.538,7.90
5000,8,392,28.2,0.3,12.8,4.1,9.3,0.1,1.08,2.8,288,707,28.89,27.76,259,77,56,0.2,1.11,1.04,1.09,4.20,5.65,5.61,23.0,1.129,0.566,6.26
5000,21,135,17.2,0.3,4.0,0.5,13.3,0.0,1.11,6.4,83,676,39.11,26.48,22,77,36,0.4,1.10,1.09,1.14,3.55,4.41,4.81,32.4,0.958,0.243,6.14
5000,29,96,47.4,0.0,11.8,0.0,24.5,0.0,1.01,1.9,65,710,50.26,37.41,0,12,84,0.0,1.00,1.01,1.01,5.42,6.08,6.30,52.8,1.286,0.565,6.67
5000,12,94,47.3,0.7,8.0,9.1,27.5,0.0,1.11,0.8,75,1238,94.08,45.99,31,52,11,0.1,1.19,1.04,1.10,5.56,7.04,7.01,29.2,1.137,0.438,7.22
5000,40,79,29.8,0.1,0.4,0.2,28.0,0.0,1.03,5.2,49,1190,116.13,70.02,59,15,5,0.0,1.00,1.08,1.03,4.32,5.43,5.42,21.6,1.040,0.491,6.67
5000,26,72,26.4,0.0,2.1,1.8,21.2,0.0,1.00,10.4,33,855,39.48,12.41,40,32,0,0.0,1.00,1.00,1.00,4.15,4.82,6.72,25.0,1.101,0.323,8.38
5000,7,72,61.5,17.1,11.6,2.3,11.9,2.3,6.12,1.6,53,942,42.85,28.91,0,20,52,2.4,7.38,2.25,7.74,5.76,6.67,7.06,41.9,1.045,0.667,7.26
5000,43,71,22.6,3.8,0.2,0.6,24.4,0.0,2.03,9.5,29,703,40.99,9.26,1,28,42,0.0,1.87,2.18,2.03,4.63,5.31,6.37,37.5,0.694,0.683,8.21
5000,4,66,20.3,2.6,0.0,0.7,16.8,0.0,1.78,17.6,37,579,39.52,13.00,6,24,36,0.0,2.14,1.40,1.80,3.48,4.83,4.55,38.9,0.902,0.443,9.08
5000,24,66,22.1,0.0,1.2,1.3,16.4,0.0,1.00,8.5,29,869,44.28,28.14,0,4,62,0.0,1.00,1.00,1.00,3.86,5.42,5.44,52.3,1.205,0.565,7.56
5000,15,65,24.9,0.0,0.0,3.5,27.6,0.0,1.01,4.6,33,1500,95.52,35.41,0,22,43,0.0,1.04,1.00,1.01,4.72,6.58,5.25,39.6,0.848,0.441,7.06
5000,42,63,30.9,0.0,0.3,2.6,30.0,0.0,1.00,4.5,31,1239,99.55,38.99,32,24,7,0.0,1.00,1.00,1.00,4.59,7.43,6.76,25.5,0.986,0.577,8.22
5000,81,58,28.8,0.2,0.5,0.0,25.8,0.0,1.04,6.0,27,1152,66.74,28.28,12,45,1,0.1,1.07,1.03,1.03,4.17,7.02,4.67,30.6,1.084,0.455,7.34
5000,6,51,19.9,0.0,2.4,0.2,17.1,0.0,1.00,8.2,39,942,79.56,37.22,51,0,0,0.0,1.00,1.00,1.00,4.16,5.43,5.55,19.6,1.027,0.522,7.49
5000,50,50,36.6,0.3,0.1,3.8,31.0,0.0,1.13,2.0,20,1100,81.64,35.88,7,40,3,0.0,1.11,1.07,1.21,5.12,6.24,6.46,31.3,1.104,0.409,6.82
5000,66,47,12.7,0.0,0.0,5.9,13.1,0.0,1.01,21.4,31,789,28.48,6.72,35,12,0,0.0,1.01,1.01,1.01,3.79,5.04,5.55,18.1,0.790,0.473,10.36
5000,60,40,60.1,15.4,1.4,0.1,26.8,0.1,2.54,0.9,21,1312,112.14,60.14,8,30,2,0.1,3.07,2.44,2.33,5.57,6.60,6.72,30.3,1.039,0.341,6.90
5000,11,31,12.5,0.4,0.0,3.3,13.1,0.0,1.12,16.2,23,1196,48.29,17.79,0,31,0,0.0,1.14,1.09,1.13,3.97,3.48,6.74,34.3,0.810,0.456,9.16
5000,57,30,20.2,2.2,0.2,0.3,16.6,0.0,1.66,8.8,21,1094,61.53,27.04,1,23,6,0.1,1.60,1.67,1.77,4.23,5.00,7.43,33.5,0.943,0.332,8.10
5000,49,30,46.7,1.8,9.2,0.1,25.6,0.7,1.27,1.1,23,1452,130.51,78.90,29,1,0,0.8,1.51,1.00,1.29,5.60,6.23,6.33,20.9,1.208,0.440,6.53
5000,10,30,12.4,0.2,0.0,0.0,14.3,0.0,1.06,13.7,17,933,42.52,6.42,0,27,3,0.0,1.10,1.09,1.04,3.20,6.40,4.00,33.3,0.825,0.618,8.57
5000,65,26,56.6,0.0,7.2,0.0,44.4,0.0,1.00,1.6,18,1750,152.50,73.32,17,8,1,0.0,1.00,1.00,1.00,6.38,7.65,7.77,22.0,1.089,0.667,8.12
5000,9,24,11.6,0.0,2.7,0.2,10.1,0.0,1.00,13.8,11,1260,50.15,11.48,0,0,24,0.0,1.00,1.00,1.00,3.54,5.42,4.54,44.9,0.914,0.492,8.08
5000,2,24,7.4,0.0,0.0,0.0,9.5,0.0,1.00,19.8,12,151,7.66,4.70,22,2,0,0.0,1.00,1.00,1.00,2.50,4.75,2.79,21.7,0.791,0.547,8.71
5000,30,23,36.9,3.4,1.1,0.0,24.5,0.0,1.61,9.7,13,777,49.92,13.74,5,18,0,0.0,1.45,2.02,1.52,5.65,9.09,7.39,30.8,1.144,0.430,9.96
5000,19,22,22.6,2.5,0.0,5.5,16.5,0.0,1.46,7.0,10,953,70.74,27.84,16,6,0,0.0,1.75,1.33,1.38,5.00,6.00,4.95,23.0,0.928,0.303,7.18
5000,102,21,31.5,0.7,0.0,0.2,26.6,0.0,1.09,4.7,19,1571,102.12,51.16,0,0,21,0.0,1.00,1.23,1.06,4.90,5.76,5.81,47.7,1.141,0.512,6.90
5000,47,21,26.9,0.2,0.0,0.4,25.1,0.0,1.08,4.9,16,1793,130.81,67.06,1,20,0,0.0,1.06,1.10,1.08,4.38,4.90,5.10,31.8,1.030,0.534,6.19
5000,13,20,25.6,0.0,0.0,3.5,25.1,0.0,1.00,5.2,16,793,60.25,32.20,20,0,0,0.0,1.00,1.00,1.00,4.80,5.40,5.90,18.7,0.991,0.480,6.95
5000,99,18,67.9,2.6,12.1,0.0,35.9,0.0,1.15,1.4,12,1156,79.08,60.32,0,1,17,0.0,1.00,1.61,1.00,6.44,6.83,7.44,45.0,1.270,0.539,7.50
5000,22,18,20.9,0.0,1.4,4.4,20.9,0.0,1.00,4.3,18,1302,75.62,23.01,18,0,0,0.0,1.00,1.00,1.00,4.44,5.56,5.72,15.7,0.846,0.470,6.67
5000,118,17,23.8,0.0,0.5,1.9,21.1,0.0,1.00,5.6,12,545,33.55,16.19,12,5,0,0.0,1.00,1.00,1.00,4.00,6.06,4.29,18.4,1.070,0.620,6.59
5000,101,16,32.0,4.6,0.0,1.1,26.2,0.0,2.23,2.8,10,1826,179.50,53.14,0,10,6,0.0,2.22,2.54,2.07,5.19,5.62,6.38,37.6,0.882,0.303,6.69
5000,27,16,28.1,0.1,0.0,0.0,28.2,0.0,1.12,7.6,13,1070,94.12,50.19,0,2,14,0.0,1.12,1.12,1.12,4.06,4.94,5.50,41.4,1.063,0.351,7.12
5000,56,16,35.3,2.9,0.8,2.8,21.1,0.0,1.71,8.2,13,1087,49.31,15.81,0,0,16,0.0,1.89,1.16,1.89,4.12,5.12,5.50,45.7,1.177,0.568,7.38
5000,158,15,27.9,1.1,4.1,2.3,23.2,0.0,1.29,4.5,14,1242,99.71,53.80,14,1,0,0.0,1.42,1.38,1.19,4.53,5.87,5.87,20.3,0.910,0.421,7.00
5000,96,14,38.3,0.0,4.0,8.4,22.7,0.0,1.00,2.6,7,1875,79.58,23.32,0,14,0,0.0,1.00,1.00,1.00,5.64,5.93,6.64,30.0,1.231,0.506,6.93
5000,128,14,44.0,1.1,7.0,0.4,23.0,0.4,1.27,0.6,13,1623,87.45,44.91,0,5,9,0.5,1.40,1.00,1.35,4.79,5.71,5.71,38.1,1.347,0.531,5.86
