step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side
100000,32.00,16,0,7,0,9,0,1.00,0,0.219,2999,2.98,317.40,67.94,1772,1,1,0,1.00,1.00,1.00,2,4,4,27.4,129.996,16,2.000,0.917,4
100000,10.03,10,0,0,0,10,0,1.00,22,0.000,2997,0.00,211.66,117.82,797,2,2,0,1.00,1.00,1.00,1,3,4,38.0,21.315,10,1.003,0.369,9
100000,32.00,16,0,4,0,12,0,1.00,0,0.125,2992,4.22,322.98,313.73,1710,0,1,0,1.00,1.00,1.00,2,4,4,25.0,160.000,16,2.000,0.852,4
100000,11.31,14,0,0,0,11,0,1.00,20,0.000,2990,0.00,231.88,17.13,797,2,1,0,1.00,1.00,1.00,2,2,6,44.7,42.085,11,1.028,0.339,9
100000,30.00,16,0,8,0,7,0,1.00,0,0.267,2987,2.31,252.79,180.74,1473,1,2,0,1.00,1.00,1.00,1,4,4,35.6,150.000,15,2.000,0.840,4
100000,26.00,16,0,9,0,4,0,1.00,0,0.346,2986,0.00,102.20,72.25,1483,2,0,0,1.00,1.00,1.00,2,4,4,39.1,43.075,13,2.000,0.692,4
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,2985,4.09,334.20,74.60,1026,0,0,0,1.00,1.00,1.00,4,4,4,22.6,160.000,16,2.000,0.742,4
100000,32.00,16,0,6,0,10,0,1.00,0,0.188,2983,3.55,260.26,170.97,1286,0,0,0,1.00,1.00,1.00,2,4,4,12.5,160.000,16,2.000,0.935,4
100000,30.00,16,0,9,0,6,0,1.00,0,0.300,2982,2.69,269.02,179.74,1523,0,0,0,1.00,1.00,1.00,2,4,4,22.3,150.000,15,2.000,0.910,4
100000,28.00,16,0,9,0,5,0,1.00,0,0.321,2980,0.00,71.34,13.03,1523,0,0,0,1.00,1.00,1.00,2,4,4,8.4,3.948,14,2.000,0.970,4
100000,30.00,16,0,9,0,6,0,1.00,0,0.300,2976,0.00,107.53,95.84,1764,1,0,0,1.00,1.00,1.00,4,4,4,35.0,61.694,15,2.000,0.971,4
100000,39.45,24,19,0,0,1,0,8.71,12,0.000,2974,0.00,120.35,5.02,797,1,1,0,10.75,14.25,6.81,3,8,4,33.9,10.690,20,1.012,0.374,9
100000,28.00,16,0,8,0,6,0,1.00,0,0.286,2969,3.43,99.91,101.82,1727,1,2,0,1.00,1.00,1.00,2,4,4,30.0,69.608,14,2.000,0.826,4
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,2963,3.53,393.53,57.10,1459,1,0,0,1.00,1.00,1.00,2,4,4,31.8,160.000,16,2.000,0.701,4
100000,32.00,16,0,0,0,16,0,1.00,0,0.000,2958,0.00,140.10,86.46,1459,0,0,0,1.00,1.00,1.00,2,4,4,16.6,60.883,16,2.000,0.719,4
100000,10.71,13,5,0,0,1,0,4.00,20,0.000,2958,0.00,96.82,64.51,797,1,2,0,3.20,3.20,5.33,4,3,7,36.2,28.595,6,0.973,0.378,9
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,2958,2.61,353.33,108.66,1459,1,0,0,1.00,1.00,1.00,1,4,4,29.5,160.000,16,2.000,0.701,4
100000,30.00,16,0,8,0,7,0,1.00,0,0.267,2953,0.00,159.88,128.33,1459,1,0,0,1.00,1.00,1.00,4,4,4,28.7,96.763,15,2.000,0.693,4
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,2948,0.00,129.82,89.69,1511,1,0,0,1.00,1.00,1.00,2,4,4,34.3,94.537,16,2.000,0.785,4
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,2948,0.00,103.26,116.66,1459,2,0,0,1.00,1.00,1.00,2,4,4,37.8,25.934,16,2.000,0.693,4
100000,2.01,10,0,0,0,2,0,1.00,30,0.000,2947,0.00,110.24,0.73,797,1,1,0,1.00,1.00,1.00,1,1,2,33.2,0.264,2,1.003,0.369,9
100000,32.00,16,0,0,0,16,0,1.00,0,0.000,2942,0.00,189.27,247.79,1026,0,0,0,1.00,1.00,1.00,4,4,4,19.9,146.165,16,2.000,0.830,4
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2940,0.00,161.29,119.21,1727,2,0,0,1.00,1.00,1.00,2,4,4,41.3,118.918,16,2.000,0.844,4
100000,32.00,16,0,4,0,12,0,1.00,0,0.125,2939,4.75,235.62,156.39,1710,1,1,0,1.00,1.00,1.00,2,4,4,26.2,150.741,16,2.000,0.852,4
100000,28.00,16,0,7,0,7,0,1.00,0,0.250,2938,0.76,111.97,17.26,1764,0,0,0,1.00,1.00,1.00,2,4,4,20.7,55.366,14,2.000,0.971,4
100000,8.00,16,0,0,0,4,0,1.00,6,0.000,2938,0.00,179.23,63.98,1756,1,0,0,1.00,1.00,1.00,1,1,4,26.8,40.000,4,2.000,0.926,4
100000,1.00,9,0,0,0,1,0,1.00,32,0.000,2936,0.00,63.55,9.59,797,2,2,0,1.00,1.00,1.00,1,1,1,60.9,3.284,1,1.003,0.369,9
100000,4.11,16,0,0,0,4,0,1.00,26,0.000,2936,1.41,203.02,7.59,797,1,2,0,1.00,1.00,1.00,2,4,1,35.8,20.557,4,1.028,0.329,9
100000,32.00,16,0,0,0,16,0,1.00,0,0.000,2935,4.93,186.16,252.02,1459,0,0,0,1.00,1.00,1.00,1,4,4,24.3,92.791,16,2.000,0.447,4
100000,30.00,16,0,9,0,6,0,1.00,0,0.300,2934,0.00,132.21,149.02,1764,0,0,0,1.00,1.00,1.00,2,4,4,18.8,100.308,15,2.000,0.907,4
100000,28.00,16,0,0,0,14,0,1.00,0,0.000,2934,3.02,351.89,168.39,1026,0,0,0,1.00,1.00,1.00,4,4,4,24.0,140.000,14,2.000,0.829,4
100000,30.00,16,0,9,0,6,0,1.00,0,0.300,2933,4.13,231.42,238.84,1728,0,1,0,1.00,1.00,1.00,2,4,4,23.2,150.000,15,2.000,0.889,4
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,2931,2.93,125.31,40.84,1483,0,0,0,1.00,1.00,1.00,2,4,4,23.1,65.551,16,2.000,0.656,4
100000,22.00,16,0,9,0,2,0,1.00,0,0.409,2930,0.00,114.62,37.31,1459,1,1,0,1.00,1.00,1.00,1,4,4,34.6,75.940,11,2.000,0.685,4
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,2927,5.14,359.15,120.94,1459,1,1,0,1.00,1.00,1.00,1,4,4,31.6,160.000,16,2.000,0.694,4
100000,32.00,16,0,14,0,2,0,1.00,0,0.438,2926,0.00,110.99,36.05,1459,1,1,0,1.00,1.00,1.00,1,4,4,29.9,52.215,16,2.000,0.672,4
100000,24.00,16,0,0,0,12,0,1.00,2,0.000,2923,0.00,9.77,176.67,1026,0,1,0,1.00,1.00,1.00,2,4,3,20.6,43.690,12,2.000,0.829,4
100000,48.00,25,0,10,0,14,0,1.00,0,0.208,2920,0.00,77.94,51.42,1774,2,1,0,1.00,1.00,1.00,4,5,5,42.9,0.027,24,2.000,0.857,5
100000,30.00,16,0,8,0,7,0,1.00,0,0.267,2919,0.00,87.74,95.17,1662,2,2,0,1.00,1.00,1.00,4,4,4,37.7,35.989,15,2.000,0.762,4
100000,6.02,10,0,0,0,6,0,1.00,24,0.000,2918,2.38,190.38,4.15,797,1,1,0,1.00,1.00,1.00,2,2,4,32.8,19.367,6,1.003,0.369,9
100000,12.00,16,0,0,0,6,0,1.00,4,0.000,2911,1.61,302.26,102.88,1735,1,1,0,1.00,1.00,1.00,1,3,3,31.1,60.000,6,2.000,0.367,4
100000,78.00,25,15,7,0,2,3,7.00,0,0.090,2909,0.00,0.46,1.04,1769,1,0,3,9.00,3.80,7.60,4,5,5,26.1,0.000,24,2.000,0.534,5
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,2909,0.57,263.03,68.01,1756,1,0,0,1.00,1.00,1.00,2,4,4,26.8,160.000,16,2.000,0.926,4
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,2906,0.00,237.35,139.49,1459,1,1,0,1.00,1.00,1.00,1,4,4,33.4,160.000,16,2.000,0.694,4
100000,24.00,16,0,10,0,2,0,1.00,0,0.417,2903,0.00,61.41,86.00,1483,1,1,0,1.00,1.00,1.00,1,4,4,31.2,21.754,12,2.000,0.707,4
100000,47.48,24,21,0,0,3,0,7.04,12,0.000,2902,0.00,170.03,2.49,797,1,1,0,6.40,6.40,8.62,5,4,10,31.1,116.935,24,1.055,0.371,10
100000,30.00,16,0,9,0,6,0,1.00,0,0.300,2899,0.00,20.47,20.79,1483,0,0,0,1.00,1.00,1.00,2,4,4,5.7,0.020,15,2.000,0.741,4
100000,57.99,51,31,0,0,2,0,8.47,2,0.000,2898,0.00,55.56,6.95,797,2,2,0,11.62,11.38,5.78,8,9,9,47.7,0.040,33,0.906,0.430,9
100000,32.00,16,0,5,0,11,0,1.00,0,0.156,2885,3.74,315.02,171.57,1735,0,1,0,1.00,1.00,1.00,2,4,4,24.2,141.613,16,2.000,0.655,4
100000,28.00,16,0,8,0,6,0,1.00,0,0.286,2880,0.07,62.07,138.81,1727,0,0,0,1.00,1.00,1.00,4,4,4,8.6,39.875,14,2.000,0.844,4
100000,28.00,16,0,8,0,6,0,1.00,0,0.286,2878,4.63,212.41,271.72,1459,1,1,0,1.00,1.00,1.00,2,4,4,33.5,140.000,14,2.000,0.762,4
100000,4.01,10,0,0,0,4,0,1.00,26,0.000,2875,0.00,206.75,5.75,797,1,1,0,1.00,1.00,1.00,2,1,4,33.2,20.053,4,1.003,0.369,9
100000,33.86,21,11,0,0,10,0,4.50,4,0.000,2872,0.00,87.07,1.72,797,2,2,0,4.75,4.75,4.17,4,6,8,42.7,0.002,21,1.058,0.335,8
100000,4.01,12,0,0,0,4,0,1.00,28,0.000,2870,0.00,105.63,23.71,797,1,2,0,1.00,1.00,1.00,1,2,2,37.1,16.680,4,1.003,0.369,9
100000,32.00,16,0,6,0,10,0,1.00,0,0.188,2866,4.43,300.43,234.15,1727,1,1,0,1.00,1.00,1.00,2,4,4,33.4,160.000,16,2.000,0.880,4
100000,48.00,25,0,10,0,14,0,1.00,0,0.208,2861,3.62,68.07,5.60,1774,1,1,0,1.00,1.00,1.00,4,5,5,34.8,7.756,24,2.000,0.857,5
100000,26.00,16,0,10,0,3,0,1.00,0,0.385,2859,3.86,131.51,18.46,1479,1,2,0,1.00,1.00,1.00,1,4,4,32.1,105.387,13,2.000,0.828,4
100000,28.00,16,0,8,0,6,0,1.00,0,0.286,2859,2.88,133.92,277.25,1473,2,0,0,1.00,1.00,1.00,1,4,4,58.1,99.960,14,2.000,0.828,4
100000,22.00,16,0,8,0,3,0,1.00,0,0.364,2856,3.21,78.84,199.56,1473,1,2,0,1.00,1.00,1.00,1,4,4,37.3,64.180,11,2.000,0.841,4
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,2855,0.20,205.27,108.21,1511,1,1,0,1.00,1.00,1.00,1,4,4,34.0,126.794,16,2.000,0.787,4
100000,30.00,16,0,9,0,6,0,1.00,0,0.300,2849,3.49,199.55,334.92,1728,0,0,0,1.00,1.00,1.00,1,4,4,21.8,150.000,15,2.000,0.889,4
100000,28.00,16,0,8,0,6,0,1.00,0,0.286,2841,4.70,207.18,153.97,1728,1,1,0,1.00,1.00,1.00,1,4,4,33.9,140.000,14,2.000,0.885,4
100000,32.00,16,0,6,0,10,0,1.00,0,0.188,2839,2.33,224.78,285.42,1774,0,0,0,1.00,1.00,1.00,4,4,4,21.0,160.000,16,2.000,0.855,4
100000,28.00,16,0,8,0,6,0,1.00,0,0.286,2834,0.00,37.03,11.66,1764,0,0,0,1.00,1.00,1.00,2,4,4,12.0,0.017,14,2.000,0.910,4
100000,26.00,16,0,10,0,3,0,1.00,0,0.385,2830,2.31,93.76,125.58,1483,2,1,0,1.00,1.00,1.00,1,4,4,44.9,78.648,13,2.000,0.688,4
100000,6.02,10,0,0,0,6,0,1.00,24,0.000,2830,1.04,98.88,5.49,797,1,2,0,1.00,1.00,1.00,1,3,3,28.6,26.786,6,1.003,0.369,9
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,2827,4.75,222.87,122.18,1662,1,0,0,1.00,1.00,1.00,1,4,4,32.1,160.000,16,2.000,0.757,4
100000,30.00,16,0,8,0,7,0,1.00,0,0.267,2821,3.85,256.06,194.69,1479,2,2,0,1.00,1.00,1.00,1,4,4,43.4,150.000,15,2.000,0.853,4
100000,50.00,25,0,22,0,3,0,1.00,0,0.440,2815,4.90,99.98,45.88,1483,0,0,0,1.00,1.00,1.00,4,5,5,25.4,19.794,25,2.000,0.658,5
100000,24.00,16,0,6,0,6,0,1.00,0,0.250,2810,0.00,113.54,84.23,1473,0,2,0,1.00,1.00,1.00,3,4,4,25.4,100.544,12,2.000,0.829,4
100000,40.28,37,15,0,0,8,0,4.97,0,0.000,2807,5.17,193.65,3.87,797,2,2,0,6.12,6.12,3.81,3,8,8,49.6,88.151,23,1.060,0.369,8
