step,event,lineage,other,size
5000,birth,1,0,1336
5000,birth,2,0,24
5000,birth,3,0,10
5000,birth,4,0,28
5000,birth,5,0,28
5000,birth,6,0,68
5000,birth,7,0,15
5000,birth,9,0,21
5000,birth,10,0,12
5000,birth,11,0,39
5000,birth,12,0,9
5000,birth,13,0,32
5000,birth,14,0,146
5000,birth,15,0,36
5000,birth,16,0,95
5000,birth,17,0,8
5000,birth,19,0,31
5000,birth,25,0,30
5000,birth,30,0,32
5000,birth,31,0,5
5000,birth,32,0,70
5000,birth,33,0,29
5000,birth,34,0,18
5000,birth,37,0,26
5000,birth,38,0,9
5000,birth,43,0,18
5000,birth,45,0,5
5000,birth,46,0,6
5000,birth,47,0,9
5000,birth,48,0,9
5000,birth,49,0,17
5000,birth,50,0,20
5000,birth,52,0,40
5000,birth,61,0,12
5000,birth,66,0,24
5000,birth,68,0,11
5000,birth,70,0,34
5000,birth,75,0,59
5000,birth,79,0,10
5000,birth,86,0,20
5000,birth,87,0,6
5000,birth,92,0,7
5000,birth,98,0,31
5000,birth,109,0,5
5000,birth,111,0,31
5000,birth,113,0,16
5000,birth,120,0,9
5000,birth,129,0,20
6000,birth,142,0,55
6000,birth,143,0,58
6000,birth,145,0,17
6000,extinct,87,0,6
7000,birth,147,0,16
7000,extinct,10,0,12
7000,extinct,17,0,6
7000,merge,30,1,43
7000,extinct,31,0,5
7000,extinct,109,0,5
7000,extinct,120,0,9
8000,birth,149,0,28
8000,birth,150,0,15
8000,birth,152,0,35
8000,extinct,3,0,10
8000,extinct,12,0,9
8000,extinct,33,0,8
8000,extinct,43,0,10
8000,extinct,79,0,11
9000,birth,23,0,24
9000,extinct,34,0,18
9000,extinct,68,0,6
9000,merge,70,1,44
10000,birth,8,0,13
10000,split,172,1,20
10000,split,173,1,19
10000,split,174,1,36
10000,split,175,1,13
10000,split,180,1,102
10000,split,184,1,10
10000,split,185,1,53
10000,extinct,45,0,6
10000,extinct,46,0,22
10000,extinct,145,0,8
11000,split,191,142,25
11000,split,192,172,19
11000,extinct,47,0,10
11000,extinct,66,0,9
11000,extinct,129,0,8
12000,split,199,14,86
12000,split,203,1,12
12000,extinct,13,0,5
12000,extinct,19,0,20
12000,extinct,23,0,14
12000,extinct,92,0,10
12000,extinct,111,0,15
13000,split,208,199,15
13000,extinct,2,0,17
13000,extinct,5,0,8
13000,extinct,32,0,10
13000,extinct,37,0,7
13000,extinct,50,0,12
13000,extinct,61,0,6
13000,extinct,147,0,17
13000,extinct,184,0,10
13000,extinct,203,0,12
14000,split,213,1,41
14000,split,217,1,17
14000,split,218,1,21
14000,split,224,32,7
14000,extinct,48,0,24
14000,extinct,75,0,7
14000,extinct,98,0,11
14000,extinct,150,0,25
14000,extinct,172,0,6
14000,extinct,173,0,6
14000,extinct,175,0,9
14000,extinct,180,0,12
15000,extinct,6,0,13
15000,extinct,8,0,5
15000,extinct,9,0,8
15000,extinct,15,0,6
15000,extinct,25,0,15
15000,extinct,38,0,6
15000,extinct,142,0,7
15000,extinct,174,0,7
15000,extinct,185,0,5
15000,extinct,191,0,16
15000,extinct,192,0,5
15000,extinct,208,0,15
15000,extinct,224,0,7
16000,split,242,224,7
16000,extinct,14,0,9
16000,extinct,16,0,8
16000,extinct,52,0,11
16000,extinct,149,0,5
16000,extinct,199,0,29
17000,split,234,219,20
17000,extinct,86,0,26
17000,extinct,217,0,17
17000,extinct,242,0,7
18000,split,249,1,27
18000,extinct,4,0,9
18000,extinct,152,0,7
18000,merge,213,1,5
19000,extinct,11,0,5
19000,extinct,113,0,6
20000,extinct,49,0,5
21000,split,250,1,17
22000,extinct,7,0,10
22000,extinct,218,0,6
25000,extinct,250,0,8
26000,split,261,1,19
28000,extinct,261,0,6
29000,extinct,234,0,7
29000,extinct,249,0,7
30000,extinct,143,0,5
32000,split,263,1,7
33000,split,265,1,1231
33000,extinct,263,0,7
36000,split,269,265,6
37000,split,275,265,9
37000,split,277,265,13
37000,split,279,1,6
38000,split,282,265,1148
38000,extinct,275,0,9
38000,extinct,279,0,6
39000,split,286,1,337
39000,split,288,283,24
39000,extinct,269,0,6
39000,extinct,277,0,13
40000,split,285,265,14
40000,split,293,265,35
42000,extinct,265,0,37
42000,extinct,288,0,12
43000,split,296,282,10
43000,merge,286,1,414
43000,extinct,293,0,6
44000,split,298,282,16
44000,extinct,285,0,13
46000,extinct,298,0,16
47000,extinct,296,0,22
50000,split,358,282,38
50000,split,359,1,26
50000,split,361,282,10
51000,split,379,358,96
52000,split,413,379,771
52000,split,415,379,23
52000,split,416,369,7
52000,extinct,358,0,8
52000,extinct,361,0,10
53000,split,467,379,12
53000,split,471,415,15
53000,extinct,282,0,9
53000,extinct,416,0,7
54000,split,394,1,7
54000,split,516,413,7
54000,split,540,379,17
54000,extinct,379,0,24
54000,extinct,415,0,23
55000,split,558,413,45
55000,split,562,465,7
55000,extinct,467,0,12
55000,extinct,471,0,16
55000,extinct,540,0,17
56000,extinct,394,0,7
56000,extinct,516,0,7
56000,extinct,562,0,7
57000,split,608,558,18
58000,split,618,1,25
58000,extinct,558,0,14
59000,split,627,413,5
59000,split,628,413,22
59000,split,629,558,12
59000,split,633,413,11
60000,split,637,413,1591
60000,extinct,359,0,132
60000,extinct,413,0,13
60000,merge,618,1,35
61000,split,643,628,28
61000,extinct,627,0,5
61000,extinct,629,0,12
62000,split,646,637,142
62000,extinct,628,0,16
62000,extinct,633,0,11
64000,split,667,646,8
64000,split,670,637,8
64000,split,677,637,5
64000,extinct,608,0,8
64000,extinct,643,0,7
65000,split,684,637,16
65000,split,687,637,100
65000,split,688,637,207
65000,split,689,637,27
65000,split,693,637,108
65000,extinct,677,0,5
66000,split,698,637,209
66000,split,699,637,523
66000,split,701,637,64
66000,split,707,637,29
66000,extinct,667,0,8
66000,extinct,684,0,16
67000,split,690,637,160
67000,split,713,637,75
67000,split,716,637,34
67000,split,718,637,16
67000,extinct,670,0,8
68000,split,706,637,8
68000,split,736,716,13
69000,split,750,687,14
70000,split,759,1,140
70000,split,760,1,60
