step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,1,658,28.7,3.1,2.2,1.6,21.1,0.0,1.67,7.5,253,1034,73.74,22.01,214,339,105,0.2,1.52,1.85,1.68,4.64,7.09,5.30,29.3,0.950,0.583,8.02
5000,15,189,25.5,4.6,0.7,2.6,18.0,0.1,2.21,4.8,99,823,55.54,17.62,8,43,138,0.1,2.14,2.59,2.06,4.19,5.13,5.70,43.1,0.882,0.350,6.60
5000,31,146,15.7,0.6,1.6,2.6,15.1,0.0,1.14,13.5,69,785,43.05,10.57,17,39,90,0.0,1.08,1.16,1.16,3.92,4.04,7.18,42.9,0.826,0.300,8.93
5000,7,131,35.7,1.0,0.9,0.2,26.7,0.0,1.20,11.9,45,793,59.40,18.06,50,62,19,0.1,1.18,1.27,1.19,5.17,8.68,5.04,25.8,1.202,0.472,9.82
5000,6,104,22.4,1.0,0.0,2.7,20.4,0.0,1.35,7.2,45,771,57.39,19.77,7,21,76,0.0,1.33,1.57,1.32,4.24,6.56,4.65,38.2,0.917,0.367,7.29
5000,2,90,15.9,2.0,1.1,0.5,14.1,0.0,1.47,15.3,46,902,40.72,8.24,24,63,3,0.0,1.70,1.11,1.53,3.84,6.67,4.64,28.9,0.805,0.599,9.33
5000,52,83,33.5,0.0,0.3,0.2,37.1,0.0,1.00,0.5,23,854,77.59,29.74,65,16,2,0.0,1.00,1.00,1.00,5.40,6.33,6.28,23.0,0.896,0.559,6.42
5000,12,74,41.7,2.5,0.4,7.0,27.3,0.0,1.27,11.1,29,1450,112.70,34.07,56,15,3,0.0,1.46,1.14,1.26,6.15,10.20,5.22,20.3,1.162,0.651,10.49
5000,60,74,60.7,10.0,0.6,1.4,32.4,0.1,2.59,0.1,25,908,78.77,34.01,0,14,60,0.2,1.95,4.00,2.22,6.09,6.73,6.70,42.9,1.128,0.519,6.74
5000,25,69,22.0,0.2,9.6,0.6,15.3,0.0,1.04,6.1,55,920,58.04,25.06,0,8,61,0.1,1.00,1.08,1.04,4.45,5.71,5.54,40.3,0.862,0.474,7.13
5000,50,64,19.1,1.1,0.0,0.6,16.2,0.0,1.17,18.6,22,926,55.87,15.71,0,14,50,0.0,1.45,1.17,1.12,4.25,6.52,7.88,45.8,1.088,0.625,11.11
5000,32,63,21.3,0.0,0.6,0.0,15.9,0.1,1.01,12.7,31,677,29.08,4.43,17,46,0,0.1,1.01,1.00,1.01,3.40,5.52,4.11,27.5,1.283,0.380,7.97
5000,4,62,17.0,0.6,5.2,0.0,12.7,0.5,1.22,12.1,33,1117,46.35,11.40,8,16,38,0.7,1.33,1.24,1.19,3.61,5.95,4.84,36.1,0.883,0.400,8.00
5000,9,61,38.9,1.4,0.2,3.6,27.4,0.0,1.42,0.0,15,1545,91.47,30.20,47,14,0,0.0,1.47,1.16,1.52,4.36,5.69,5.70,21.9,1.205,0.391,5.70
5000,68,60,38.6,0.8,0.0,2.5,34.4,0.0,1.27,2.4,27,1701,103.79,35.94,51,9,0,0.0,1.40,1.30,1.22,5.42,6.73,6.63,19.5,1.031,0.436,7.25
5000,74,55,38.1,3.1,0.0,0.2,36.8,0.0,1.89,4.3,24,1306,107.79,43.65,53,2,0,0.0,2.08,1.54,1.98,5.49,5.95,7.69,16.7,0.888,0.504,7.89
5000,18,45,12.6,0.8,1.1,0.1,13.0,0.0,1.17,12.6,26,846,40.46,22.63,36,9,0,0.0,1.23,1.04,1.21,3.78,3.58,8.29,21.5,0.790,0.376,8.67
5000,87,45,31.5,1.2,2.8,0.0,22.8,0.0,1.30,9.2,36,737,68.93,14.58,45,0,0,0.3,1.15,1.43,1.31,4.67,5.71,5.58,9.0,1.113,0.499,7.91
5000,3,40,43.9,0.3,4.1,3.9,33.0,0.0,1.05,0.8,25,1260,107.30,35.49,2,21,17,0.1,1.00,1.11,1.05,5.78,6.90,6.82,36.6,1.108,0.383,7.05
5000,55,38,50.7,2.7,0.3,5.1,37.7,0.0,1.56,0.0,17,1064,95.65,41.06,35,3,0,0.0,2.02,1.32,1.45,6.76,6.76,6.76,15.8,1.104,0.451,6.76
5000,145,37,71.2,2.7,0.8,0.0,61.3,0.0,1.29,0.0,11,1618,156.90,47.32,4,26,7,0.1,1.00,1.81,1.18,7.05,8.11,8.11,32.4,1.047,0.529,8.11
5000,49,37,31.2,2.5,4.4,0.0,21.5,0.5,1.54,3.9,24,1308,77.50,18.43,0,2,35,0.6,1.93,1.15,1.53,4.35,6.57,5.76,50.1,0.992,0.625,7.14
5000,64,36,30.4,2.6,7.6,0.0,16.3,0.1,1.69,2.9,21,1277,91.67,23.84,1,26,9,0.1,1.04,2.03,1.84,4.64,5.67,6.22,34.7,1.058,0.363,6.67
