step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest
8000,2,22,6.3,0.0,0.0,0.0,7.9,0.0,1.00,18.4,8,141,9.23,2.59,22,0,0,0.0,1.00,1.00,1.00,2.41,2.95,3.91,15.7,0.789,0.392
9000,33,721,11.0,0.0,0.4,0.2,14.5,0.0,1.00,14.7,227,113,7.80,3.11,263,337,121,0.0,1.01,1.00,1.00,2.95,4.44,4.29,28.4,0.721,0.273
9000,24,109,87.0,1.5,20.8,0.9,33.7,0.0,1.31,1.0,62,349,68.94,33.43,75,33,1,0.1,1.26,1.45,1.27,6.79,7.72,7.76,19.8,1.498,0.484
9000,17,49,15.1,0.0,0.2,2.5,20.0,0.0,1.01,10.8,28,92,11.52,2.08,48,1,0,0.0,1.01,1.01,1.01,4.06,5.49,5.24,13.2,0.693,0.222
9000,2,22,6.8,0.0,0.0,0.0,8.5,0.0,1.00,18.4,11,394,24.54,5.42,22,0,0,0.0,1.00,1.00,1.00,2.36,3.00,3.91,16.0,0.791,0.385
10000,33,812,11.5,0.0,0.2,0.1,15.4,0.0,1.00,14.0,236,123,8.59,3.45,400,291,121,0.0,1.01,1.00,1.01,3.12,4.65,4.40,26.6,0.730,0.279
10000,24,57,87.3,0.3,22.4,0.3,34.4,0.0,1.04,1.1,31,279,48.63,25.24,36,21,0,0.1,1.00,1.08,1.04,6.32,7.61,7.82,21.5,1.514,0.492
10000,17,23,14.6,0.0,0.1,0.8,20.8,0.0,1.00,12.1,8,48,5.12,1.07,23,0,0,0.0,1.00,1.00,1.00,4.04,4.87,5.09,8.1,0.684,0.200
10000,54,21,17.8,0.0,0.0,0.0,23.7,0.0,1.00,9.5,14,80,8.30,2.51,17,4,0,0.0,1.00,1.00,1.00,4.19,5.48,5.76,18.5,0.746,0.191
11000,33,765,11.3,0.0,0.4,0.3,14.9,0.0,1.00,14.3,272,106,7.39,2.67,348,293,124,0.0,1.00,1.00,1.00,3.10,4.53,4.43,26.9,0.723,0.263
11000,17,24,13.2,0.0,0.1,0.9,18.7,0.0,1.00,11.8,13,91,7.34,2.61,22,2,0,0.0,1.00,1.00,1.00,4.00,5.54,4.58,13.8,0.684,0.203
11000,24,18,92.5,3.6,23.7,0.0,28.4,0.0,1.11,0.2,13,311,58.33,26.93,11,7,0,2.5,1.04,1.01,1.19,7.17,7.89,8.00,20.4,1.552,0.491
12000,33,692,11.4,0.0,0.3,0.4,14.7,0.0,1.01,14.5,191,98,6.39,2.54,334,277,81,0.0,1.01,1.00,1.01,2.96,4.47,4.33,24.8,0.737,0.274
12000,66,10,7.2,0.0,0.7,1.6,10.5,0.0,1.00,12.6,8,66,2.80,2.27,0,3,7,0.0,1.00,1.00,1.00,2.60,3.40,6.80,44.6,0.601,0.269
13000,33,745,11.4,0.0,0.3,0.2,14.9,0.0,1.00,14.6,179,104,6.52,2.78,393,301,51,0.0,1.00,1.00,1.00,3.00,4.50,4.28,23.5,0.742,0.282
13000,66,7,10.0,0.0,0.6,0.0,14.9,0.0,1.00,10.0,3,50,4.09,0.59,0,0,7,0.0,1.00,1.00,1.00,3.86,5.14,5.86,43.5,0.645,0.288
14000,33,558,10.6,0.0,0.2,0.3,13.8,0.0,1.01,15.2,149,107,6.36,2.74,302,206,50,0.0,1.00,1.01,1.02,2.76,4.37,4.08,23.7,0.730,0.287
15000,33,584,9.6,0.0,0.3,0.1,12.9,0.0,1.00,15.5,139,121,6.74,2.68,281,221,82,0.0,1.00,1.00,1.00,2.72,4.42,3.96,25.7,0.720,0.290
16000,33,554,9.0,0.0,0.4,0.2,11.9,0.0,1.00,15.9,126,104,5.75,2.37,289,222,43,0.0,1.00,1.01,1.00,2.58,4.23,3.98,23.3,0.716,0.296
16000,93,9,9.6,0.1,0.0,0.0,15.1,0.0,1.02,11.6,3,71,4.49,2.34,6,3,0,0.0,1.00,1.03,1.03,3.00,3.11,7.11,25.5,0.629,0.226
17000,33,716,9.5,0.0,0.7,0.2,12.1,0.0,1.01,15.3,206,112,6.31,2.80,380,267,69,0.0,1.01,1.01,1.01,2.59,4.30,4.15,24.2,0.725,0.299
18000,33,751,11.2,0.1,1.6,0.2,12.5,0.0,1.03,14.6,279,106,6.27,3.08,407,260,84,0.1,1.02,1.02,1.03,2.92,4.38,4.48,24.1,0.754,0.317
19000,33,756,14.2,0.3,2.6,0.2,13.9,0.0,1.05,13.4,369,101,6.76,3.66,371,313,72,0.1,1.05,1.04,1.07,3.20,4.46,4.91,24.8,0.799,0.331
20000,33,677,21.5,0.4,4.0,0.2,18.1,0.0,1.11,10.5,395,104,8.95,4.33,344,284,49,0.1,1.11,1.09,1.12,4.00,5.25,5.58,24.2,0.903,0.346
21000,33,708,20.5,0.2,2.5,0.3,18.1,0.0,1.07,11.8,347,126,10.93,4.75,371,253,84,0.0,1.06,1.04,1.09,3.62,4.75,5.40,23.9,0.924,0.334
21000,105,6,7.2,0.0,0.0,0.0,10.3,0.0,1.00,17.7,4,108,4.47,2.24,6,0,0,0.0,1.00,1.00,1.00,2.33,3.00,4.17,15.5,0.697,0.249
22000,33,784,20.5,0.3,2.4,0.3,17.2,0.0,1.08,12.5,362,130,11.15,5.04,416,293,75,0.0,1.06,1.08,1.10,3.55,4.32,5.45,23.9,0.951,0.332
23000,33,865,19.9,0.2,2.3,0.4,17.1,0.0,1.06,12.0,453,159,15.71,5.36,459,315,91,0.0,1.04,1.06,1.08,3.69,4.46,5.57,23.8,0.939,0.322
24000,33,643,23.7,0.3,3.3,0.5,17.7,0.0,1.08,10.6,381,212,25.04,8.04,400,225,18,0.0,1.07,1.07,1.10,4.06,4.29,6.55,21.3,1.064,0.332
25000,33,603,22.8,0.3,3.3,0.4,16.4,0.0,1.08,11.4,352,193,20.79,7.97,360,229,14,0.1,1.07,1.08,1.11,3.67,3.78,6.53,20.3,1.078,0.337
26000,33,288,28.7,0.2,3.2,0.6,20.7,0.0,1.07,9.2,172,182,20.33,6.93,153,129,6,0.0,1.03,1.08,1.10,4.29,4.33,7.14,21.4,1.154,0.322
26000,123,48,69.0,0.2,16.6,0.0,29.5,0.0,1.03,3.8,27,293,45.87,33.65,30,17,1,0.0,1.03,1.03,1.03,6.88,7.08,7.00,20.2,1.479,0.659
27000,33,174,21.7,0.4,2.6,0.2,15.6,0.0,1.10,12.8,84,168,16.27,3.76,114,56,4,0.1,1.08,1.08,1.13,3.72,4.91,4.74,20.8,1.118,0.305
27000,128,126,10.7,0.0,0.1,0.0,13.5,0.0,1.01,15.7,48,127,7.49,2.70,33,47,46,0.0,1.01,1.01,1.01,2.73,4.52,3.70,34.1,0.776,0.319
27000,123,86,61.1,0.7,21.2,0.0,15.8,0.0,1.17,4.9,46,115,7.76,29.32,48,36,2,0.1,1.00,1.23,1.23,5.63,5.86,7.69,19.3,1.571,0.717
28000,33,351,24.0,0.5,2.7,0.1,17.6,0.0,1.13,11.2,146,166,17.36,6.24,216,133,2,0.1,1.08,1.14,1.16,4.02,4.92,5.54,20.6,1.123,0.308
28000,135,265,8.8,0.0,0.1,0.2,13.0,0.0,1.00,15.4,81,146,10.03,3.46,96,83,86,0.0,1.00,1.00,1.00,2.87,4.49,3.83,31.1,0.656,0.327
28000,128,260,11.3,0.0,0.6,0.1,13.7,0.0,1.00,15.5,84,134,9.93,3.87,108,85,67,0.0,1.00,1.00,1.00,2.82,4.34,4.06,27.6,0.781,0.308
28000,123,93,58.1,0.5,16.2,0.0,20.0,0.0,1.09,4.0,47,165,18.83,19.95,43,50,0,0.1,1.04,1.15,1.10,5.41,6.25,7.80,25.4,1.540,0.708
28000,136,15,9.8,0.0,0.0,0.0,10.9,0.0,1.00,17.2,8,300,21.36,6.81,9,6,0,0.0,1.00,1.00,1.00,2.93,2.93,4.47,23.9,0.899,0.368
29000,33,513,24.2,0.5,2.4,0.3,18.1,0.0,1.13,11.3,257,125,11.86,4.68,297,187,29,0.0,1.13,1.09,1.15,4.00,5.33,5.07,22.4,1.108,0.303
29000,123,134,44.7,0.8,12.8,0.0,12.7,0.0,1.20,4.9,91,100,6.81,13.95,108,25,1,0.2,1.10,1.32,1.21,4.81,6.48,7.25,17.8,1.626,0.720
29000,135,117,7.7,0.0,0.2,0.1,11.3,0.0,1.00,16.3,46,141,8.13,2.93,8,46,63,0.0,1.00,1.00,1.00,2.55,4.03,3.87,40.4,0.665,0.322
29000,128,108,10.9,0.1,0.2,0.1,13.3,0.0,1.05,15.9,43,111,7.34,2.66,57,28,23,0.0,1.04,1.04,1.06,2.70,4.35,3.76,26.2,0.779,0.320
30000,33,481,19.9,0.5,2.4,0.0,14.8,0.0,1.16,12.8,180,124,9.83,4.11,222,225,34,0.0,1.15,1.17,1.18,3.64,5.06,4.62,25.3,1.092,0.303
30000,128,135,10.5,0.3,0.3,0.2,12.2,0.0,1.10,16.0,62,113,7.00,2.75,37,78,20,0.0,1.11,1.06,1.13,2.75,3.95,4.17,31.9,0.776,0.316
30000,123,131,49.5,1.2,13.4,0.2,14.8,0.0,1.22,3.4,78,69,3.95,11.87,95,36,0,0.4,1.07,1.36,1.23,5.31,7.08,7.34,18.0,1.595,0.724
30000,135,110,8.1,0.0,0.2,0.3,11.6,0.0,1.00,16.1,45,120,7.26,2.26,7,39,64,0.0,1.00,1.01,1.01,2.58,4.22,3.80,42.2,0.673,0.322
31000,33,455,20.1,0.6,2.6,0.4,14.0,0.0,1.21,12.7,143,124,8.97,3.46,228,205,22,0.1,1.10,1.27,1.24,3.61,5.32,4.35,24.8,1.092,0.305
31000,135,152,8.8,0.0,0.2,0.3,12.6,0.0,1.00,15.6,49,117,7.20,2.29,15,66,71,0.0,1.00,1.00,1.00,2.72,4.40,4.14,37.9,0.680,0.299
31000,128,72,9.0,0.0,0.1,0.0,11.7,0.0,1.00,17.2,23,121,6.41,2.90,11,21,40,0.0,1.00,1.00,1.00,2.28,4.03,3.36,37.2,0.767,0.305
31000,123,10,44.8,0.4,12.2,0.0,15.0,0.0,1.06,3.8,8,132,5.73,19.69,6,4,0,0.1,1.00,1.12,1.06,6.10,7.60,6.60,24.7,1.572,0.725
32000,33,406,18.0,0.3,1.9,0.4,13.7,0.0,1.09,13.2,142,145,9.27,4.17,218,172,16,0.0,1.05,1.12,1.11,3.44,5.10,4.38,23.4,1.074,0.299
32000,135,20,8.2,0.2,0.1,1.1,11.4,0.0,1.04,13.6,11,139,10.37,2.90,14,5,1,0.1,1.06,1.04,1.02,3.15,4.10,5.75,16.4,0.658,0.300
32000,128,14,9.9,0.0,0.0,1.0,11.9,0.0,1.00,16.9,3,200,12.77,2.26,0,0,14,0.0,1.00,1.00,1.00,2.50,4.29,3.29,46.4,0.795,0.319
33000,33,549,16.2,0.2,0.8,0.5,13.5,0.0,1.04,13.8,170,136,8.46,3.46,237,275,37,0.0,1.02,1.06,1.04,3.17,4.71,4.44,25.5,1.073,0.278
33000,135,16,8.6,0.0,0.0,0.2,12.8,0.0,1.00,11.9,9,156,6.80,4.49,13,3,0,0.0,1.00,1.00,1.00,3.56,3.31,7.19,16.2,0.676,0.297
33000,128,5,13.9,0.0,0.0,4.8,14.0,0.0,1.00,13.2,2,55,5.06,1.26,0,5,0,0.0,1.00,1.00,1.00,3.60,5.40,4.00,32.6,0.845,0.357
34000,33,457,15.2,0.1,0.8,0.2,13.0,0.0,1.03,14.5,125,142,8.64,3.19,195,201,61,0.0,1.03,1.03,1.03,3.09,4.49,4.27,26.1,1.062,0.268
35000,33,363,14.6,0.1,0.4,0.4,13.2,0.0,1.01,14.2,112,135,8.47,2.80,138,170,55,0.0,1.00,1.03,1.01,3.00,4.58,4.40,28.6,1.043,0.269
35000,191,178,14.9,0.2,0.1,0.1,14.0,0.0,1.05,12.9,65,118,7.32,2.84,140,37,1,0.0,1.03,1.04,1.08,3.33,3.20,6.41,17.1,1.036,0.272
36000,33,341,13.9,0.1,0.4,0.5,12.4,0.0,1.01,14.7,90,148,9.11,3.12,170,140,31,0.0,1.00,1.02,1.01,3.08,4.37,4.33,25.7,1.046,0.267
36000,191,109,16.0,0.1,0.1,0.1,14.5,0.0,1.02,12.2,42,146,9.20,3.33,75,31,3,0.0,1.02,1.01,1.02,3.34,3.29,6.72,19.4,1.073,0.277
37000,33,462,14.2,0.0,0.6,0.3,12.8,0.0,1.01,14.8,131,145,8.62,2.89,188,230,44,0.0,1.01,1.01,1.02,3.01,4.40,4.27,26.1,1.034,0.262
37000,191,27,16.7,0.5,0.0,0.0,14.6,0.0,1.19,13.1,6,167,11.46,2.79,27,0,0,0.0,1.00,1.18,1.35,2.96,2.41,7.04,16.0,1.064,0.336
38000,33,227,13.1,0.6,0.4,0.1,11.3,0.0,1.17,14.8,60,145,8.43,2.97,79,128,20,0.0,1.18,1.22,1.14,2.97,4.85,3.85,27.2,1.008,0.272
38000,191,19,20.0,0.0,0.0,0.0,20.5,0.0,1.00,12.2,5,126,11.40,3.05,18,1,0,0.0,1.00,1.00,1.00,3.79,3.68,6.21,10.1,0.983,0.360
39000,33,119,16.3,0.4,0.9,0.0,13.8,0.0,1.08,12.9,45,157,9.68,3.78,60,44,15,0.0,1.04,1.11,1.08,3.50,5.21,4.42,25.0,1.039,0.265
39000,201,84,11.9,0.0,0.0,0.4,12.6,0.0,1.00,16.1,28,117,7.42,2.19,34,12,38,0.0,1.00,1.00,1.00,3.15,3.93,4.00,31.4,0.928,0.281
39000,191,40,15.9,0.4,0.3,0.0,14.3,0.0,1.09,15.2,16,147,9.36,3.88,10,30,0,0.1,1.03,1.09,1.12,3.17,3.22,5.15,25.8,1.013,0.327
40000,33,980,16.6,0.1,0.5,0.3,15.2,0.0,1.02,12.8,302,129,8.43,3.56,486,373,121,0.0,1.01,1.03,1.02,3.42,4.83,4.80,25.0,1.028,0.242
41000,33,782,15.7,0.1,0.7,0.4,14.1,0.0,1.02,13.3,250,144,9.35,4.40,384,326,72,0.0,1.02,1.01,1.02,3.37,4.70,4.69,24.8,1.035,0.235
41000,206,7,20.0,0.0,0.6,0.0,20.3,0.0,1.00,12.0,5,143,8.67,4.77,5,2,0,0.0,1.00,1.00,1.00,4.14,5.57,4.43,15.2,0.973,0.321
42000,33,1356,15.6,0.1,0.7,0.3,13.9,0.0,1.02,13.2,402,153,10.24,4.82,732,494,130,0.0,1.01,1.03,1.03,3.37,4.75,4.68,23.8,1.030,0.238
42000,206,10,15.4,0.0,0.8,0.0,13.4,0.0,1.00,15.4,4,124,8.39,4.92,9,1,0,0.0,1.00,1.00,1.00,3.40,4.60,3.70,16.8,1.091,0.252
42000,216,5,24.6,0.0,7.6,0.0,12.6,0.0,1.00,9.2,5,289,39.33,6.95,5,0,0,0.0,1.00,1.00,1.00,4.00,4.20,7.20,14.5,1.213,0.199
43000,33,1220,17.2,0.1,2.2,0.4,13.1,0.0,1.04,13.3,454,147,11.02,5.00,577,504,139,0.0,1.03,1.04,1.04,3.40,4.76,4.67,25.3,1.038,0.255
44000,33,1266,19.5,0.3,2.7,0.5,13.5,0.0,1.06,13.0,491,143,11.96,5.79,606,486,174,0.0,1.04,1.07,1.06,3.50,4.84,4.72,25.0,1.075,0.262
45000,33,995,17.6,0.2,1.1,0.5,14.5,0.0,1.05,13.2,380,176,15.81,5.32,419,441,135,0.0,1.04,1.08,1.05,3.45,4.53,4.95,26.8,1.049,0.256
45000,228,7,11.7,0.0,0.0,0.0,10.4,0.0,1.00,18.3,4,309,24.52,7.53,7,0,0,0.0,1.00,1.00,1.00,3.29,2.43,4.43,21.6,1.080,0.203
46000,33,1059,17.3,0.3,1.3,0.4,13.7,0.0,1.05,13.2,370,162,13.26,4.84,435,435,189,0.1,1.02,1.09,1.05,3.43,4.64,4.84,28.2,1.060,0.258
47000,33,885,15.8,0.2,0.4,0.3,14.1,0.0,1.06,13.5,352,149,11.58,3.98,359,399,127,0.0,1.03,1.10,1.06,3.26,4.58,4.71,27.1,1.036,0.260
47000,238,38,15.9,0.0,0.2,0.0,16.5,0.0,1.00,11.5,15,142,16.26,3.34,16,22,0,0.0,1.00,1.00,1.00,3.58,5.63,4.63,24.6,0.944,0.291
48000,33,862,16.1,0.1,0.3,0.3,14.8,0.0,1.04,13.7,288,127,10.54,3.54,394,327,141,0.0,1.03,1.06,1.05,3.25,4.74,4.46,26.3,1.036,0.272
48000,238,49,15.9,0.0,0.0,0.5,16.5,0.0,1.01,11.4,23,361,48.66,7.67,20,29,0,0.0,1.00,1.02,1.01,3.57,5.71,4.76,23.2,0.942,0.298
49000,33,441,17.1,0.1,0.6,0.5,15.7,0.0,1.03,13.2,188,126,10.12,3.89,263,141,37,0.0,1.01,1.03,1.03,3.47,5.20,4.21,21.8,1.018,0.262
49000,245,28,67.2,0.0,17.1,2.6,25.7,0.0,1.00,3.0,16,138,11.53,17.08,17,9,2,0.0,1.00,1.00,1.00,6.82,7.18,7.46,22.7,1.510,0.310
49000,238,28,18.6,0.5,0.6,0.4,17.9,0.0,1.08,10.6,24,134,10.72,3.25,10,18,0,0.0,1.02,1.22,1.05,3.96,6.32,4.54,22.9,0.951,0.318
50000,33,498,16.8,0.1,0.5,0.4,15.8,0.0,1.03,13.3,189,127,9.80,3.51,262,186,50,0.0,1.00,1.06,1.03,3.45,5.16,4.22,24.3,1.005,0.254
50000,245,46,69.8,0.3,15.3,1.0,28.8,0.0,1.06,0.9,34,213,28.89,23.73,28,18,0,0.0,1.10,1.02,1.05,7.09,7.72,7.87,19.6,1.534,0.304
51000,33,396,17.2,0.4,0.5,0.4,15.4,0.0,1.12,13.3,168,128,8.75,3.74,208,149,39,0.0,1.10,1.13,1.12,3.38,5.13,4.21,23.6,1.006,0.253
51000,245,13,71.6,0.0,18.2,0.0,27.8,0.0,1.00,1.1,9,198,31.31,29.57,9,4,0,0.0,1.00,1.00,1.00,7.00,8.00,7.46,18.0,1.556,0.277
52000,33,361,15.4,0.0,0.3,0.2,15.0,0.0,1.01,13.9,140,136,8.11,4.06,216,112,33,0.0,1.01,1.02,1.01,3.39,4.62,4.43,23.0,1.001,0.241
52000,263,41,10.5,0.0,0.0,0.0,10.3,0.0,1.00,16.7,18,138,6.69,3.56,13,27,1,0.0,1.00,1.00,1.00,2.73,3.78,3.85,27.6,1.012,0.227
52000,259,34,18.4,0.0,0.7,1.0,18.4,0.0,1.00,8.5,21,123,10.12,3.16,18,12,4,0.0,1.00,1.00,1.00,4.06,6.00,5.82,23.5,0.933,0.193
52000,267,10,17.3,0.0,0.0,0.0,17.3,0.0,1.00,11.6,4,207,14.83,4.11,0,1,9,0.0,1.00,1.00,1.00,3.30,4.60,5.60,43.6,1.034,0.254
53000,33,333,15.3,0.0,0.4,0.1,14.2,0.0,1.01,13.9,114,144,9.02,3.91,181,116,36,0.0,1.00,1.02,1.02,3.35,4.74,4.33,23.9,1.029,0.244
53000,271,159,16.0,0.4,0.6,0.2,13.6,0.0,1.13,13.7,55,123,7.50,3.56,68,77,14,0.0,1.09,1.16,1.15,3.15,3.79,5.37,27.1,1.055,0.335
53000,263,52,12.9,0.1,0.3,0.8,12.2,0.0,1.02,15.4,23,146,9.48,2.95,18,25,9,0.0,1.00,1.03,1.02,2.69,4.19,4.10,29.1,0.978,0.248
53000,259,7,13.0,0.0,0.4,0.0,14.7,0.0,1.00,11.7,5,92,6.59,2.16,6,1,0,0.0,1.00,1.00,1.00,3.71,4.86,5.29,17.7,0.859,0.219
53000,267,6,16.2,0.0,0.0,0.0,15.2,0.0,1.00,11.7,4,121,7.66,3.57,0,2,4,0.0,1.00,1.00,1.00,3.33,4.67,5.50,49.0,1.074,0.245
54000,33,406,15.5,0.1,0.3,0.4,14.6,0.0,1.02,13.6,129,121,8.17,3.13,209,169,28,0.0,1.01,1.04,1.02,3.37,4.98,4.22,23.7,1.006,0.236
54000,271,62,18.1,0.0,1.3,0.0,15.2,0.0,1.00,12.3,23,121,8.44,2.75,28,29,5,0.0,1.00,1.00,1.00,3.34,5.00,4.87,27.3,1.089,0.354
54000,263,12,11.2,0.2,1.9,0.0,8.7,0.0,1.06,17.3,7,163,7.95,3.54,9,3,0,0.0,1.00,1.08,1.10,2.67,2.83,4.50,23.1,1.028,0.310
54000,278,12,14.9,0.0,0.0,0.0,12.8,0.0,1.00,14.0,2,134,7.79,4.10,11,1,0,0.0,1.00,1.00,1.00,3.33,5.00,4.00,11.3,1.162,0.230
55000,33,289,14.3,0.0,0.3,0.4,13.9,0.0,1.00,14.3,104,128,7.77,3.00,151,103,35,0.0,1.00,1.00,1.00,3.18,4.67,4.20,24.6,0.995,0.238
55000,271,85,16.7,0.0,0.9,0.2,14.1,0.0,1.00,12.4,28,135,9.41,2.95,16,59,10,0.0,1.00,1.01,1.00,3.55,5.34,4.48,31.4,1.102,0.358
55000,278,56,15.6,0.0,0.1,0.0,13.2,0.0,1.01,14.0,15,128,7.37,3.55,42,14,0,0.0,1.01,1.01,1.01,3.36,4.82,4.18,18.0,1.164,0.241
56000,33,327,15.4,0.0,0.2,0.3,14.8,0.0,1.01,14.0,109,111,7.46,2.58,171,132,24,0.0,1.00,1.01,1.01,3.25,4.84,4.18,23.5,1.002,0.252
56000,271,98,15.3,0.0,0.1,0.3,13.5,0.0,1.00,12.9,32,119,8.16,2.04,18,66,14,0.0,1.00,1.01,1.00,3.16,5.15,4.40,31.9,1.110,0.369
56000,278,10,16.9,0.0,0.1,1.2,14.0,0.0,1.00,12.6,7,105,5.19,2.79,9,0,1,0.0,1.00,1.00,1.00,3.20,5.00,4.70,20.2,1.146,0.236
57000,33,384,17.3,0.1,0.2,0.9,16.1,0.0,1.04,12.5,130,119,8.12,3.31,168,159,57,0.0,1.02,1.05,1.04,3.57,5.13,4.65,26.4,1.013,0.247
57000,271,121,15.8,0.3,0.9,0.0,12.7,0.0,1.11,13.2,39,128,7.18,3.61,49,62,10,0.0,1.05,1.15,1.14,3.42,5.00,4.45,27.1,1.110,0.358
58000,33,486,16.6,0.2,0.1,0.7,15.4,0.0,1.06,12.9,145,138,8.82,3.77,227,192,67,0.0,1.09,1.06,1.04,3.41,4.74,4.80,26.2,1.007,0.244
58000,271,150,17.1,0.0,0.8,0.3,14.5,0.0,1.00,12.5,57,122,7.78,3.29,98,48,4,0.0,1.00,1.00,1.00,3.52,5.27,4.57,21.7,1.107,0.361
58000,278,25,19.2,0.1,0.0,0.0,15.6,0.0,1.02,11.8,9,111,8.92,2.51,24,1,0,0.0,1.02,1.02,1.01,3.64,5.32,4.76,14.1,1.209,0.223
59000,33,689,16.0,0.1,0.4,1.1,14.7,0.0,1.03,13.4,242,117,7.70,3.28,330,291,68,0.0,1.00,1.04,1.03,3.44,4.79,4.51,25.1,0.999,0.246
59000,271,193,16.8,0.0,0.3,0.0,15.2,0.0,1.00,12.2,73,121,7.28,3.62,98,86,9,0.0,1.00,1.00,1.00,3.47,5.12,4.85,24.5,1.087,0.353
59000,278,8,20.0,0.0,0.0,0.0,14.9,0.0,1.00,12.0,2,137,10.48,4.13,8,0,0,0.0,1.00,1.00,1.00,3.50,5.00,5.00,20.8,1.346,0.221
60000,33,827,15.6,0.1,0.2,0.4,15.0,0.0,1.03,13.3,228,135,8.66,3.84,411,338,78,0.0,1.02,1.04,1.03,3.42,4.94,4.46,24.6,0.992,0.232
60000,271,188,16.9,0.1,0.7,0.0,14.4,0.0,1.02,12.2,63,126,8.79,4.13,105,78,5,0.0,1.00,1.04,1.03,3.60,5.20,4.82,22.5,1.100,0.366
60000,313,77,13.0,0.1,0.1,0.0,12.7,0.0,1.03,16.0,32,138,7.40,4.38,58,16,3,0.0,1.00,1.03,1.04,2.90,3.91,4.09,16.8,1.003,0.210
60000,278,14,17.6,0.1,0.0,0.0,13.2,0.0,1.02,13.1,3,81,6.73,2.07,11,3,0,0.0,1.02,1.02,1.02,3.14,4.86,4.86,22.5,1.322,0.238
61000,33,1220,15.6,0.2,0.5,0.3,14.3,0.0,1.07,13.3,434,131,8.26,4.08,606,455,159,0.0,1.05,1.09,1.07,3.36,4.83,4.54,25.1,1.006,0.263
61000,313,37,11.8,0.0,0.0,0.0,11.6,0.0,1.00,17.0,13,157,7.88,4.84,36,1,0,0.0,1.00,1.00,1.00,3.05,3.59,3.89,14.1,1.013,0.189
61000,278,9,27.3,0.0,0.7,0.0,19.8,0.0,1.00,8.7,7,263,15.36,10.44,7,2,0,0.0,1.00,1.00,1.00,4.33,6.22,5.44,22.3,1.333,0.281
62000,33,1073,14.4,0.2,0.2,0.3,13.9,0.0,1.07,14.0,335,129,8.46,3.65,554,366,153,0.0,1.07,1.09,1.07,3.18,4.56,4.47,24.5,0.975,0.239
62000,313,12,25.3,0.1,7.2,0.0,16.4,0.0,1.01,8.8,9,160,11.04,6.13,4,8,0,0.0,1.00,1.02,1.00,4.50,4.50,7.08,22.4,1.074,0.252
63000,33,1392,15.7,0.2,0.5,0.3,14.4,0.0,1.08,13.7,473,150,10.83,4.68,722,521,149,0.0,1.07,1.09,1.09,3.31,4.68,4.55,24.2,1.002,0.243
64000,33,1215,15.1,0.2,0.5,0.3,13.8,0.0,1.06,14.1,475,169,13.81,4.72,588,490,137,0.0,1.07,1.07,1.06,3.28,4.57,4.49,25.2,1.012,0.243
65000,33,1021,14.4,0.3,0.5,0.2,13.2,0.0,1.08,14.9,408,177,13.60,5.09,506,397,118,0.0,1.05,1.13,1.08,3.13,4.53,4.10,25.2,1.007,0.240
66000,33,812,13.9,0.2,0.4,0.2,13.0,0.0,1.06,14.8,332,167,12.53,4.42,353,346,113,0.0,1.05,1.08,1.06,3.11,4.49,4.20,26.8,0.997,0.241
