step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest
100000,17.18,20,0,0,0,20,0,1.00,4,0.000,768,2.96,47.38,38.60,311,1,1,0,1.00,1.00,1.00,6,8,8,28.6,55.296,20,0.859,0.201
100000,8.08,10,0,0,0,10,0,1.00,14,0.000,767,0.56,26.83,21.79,420,1,2,0,1.00,1.00,1.00,5,4,8,35.2,39.884,10,0.808,0.238
100000,16.94,17,0,0,3,14,0,1.00,4,0.000,757,1.51,65.18,22.96,311,0,0,0,1.00,1.00,1.00,6,8,8,15.5,49.962,17,1.093,0.309
100000,5.83,14,0,0,0,7,0,1.00,18,0.000,753,2.19,49.37,14.73,106,0,0,0,1.00,1.00,1.00,2,2,5,22.3,25.094,7,0.833,0.266
100000,22.98,22,0,0,0,22,0,1.00,0,0.000,741,2.57,119.52,14.94,311,1,1,0,1.00,1.00,1.00,8,8,8,32.0,56.316,22,1.044,0.250
100000,22.98,22,0,0,0,22,0,1.00,0,0.000,732,4.17,65.35,31.56,311,1,1,0,1.00,1.00,1.00,5,8,8,32.8,55.632,22,1.044,0.250
100000,8.47,10,0,0,0,10,0,1.00,12,0.000,730,0.71,22.57,25.24,106,0,0,0,1.00,1.00,1.00,5,2,8,18.5,37.960,10,0.847,0.279
100000,3.91,9,0,0,0,4,0,1.00,22,0.000,709,0.35,33.44,13.16,453,1,1,0,1.00,1.00,1.00,2,2,8,33.6,17.148,4,0.977,0.322
100000,7.86,11,0,0,0,9,0,1.00,16,0.000,709,2.37,23.85,21.71,428,0,0,0,1.00,1.00,1.00,3,2,8,21.6,34.723,9,0.874,0.321
100000,10.18,12,0,0,0,12,0,1.00,14,0.000,704,2.85,40.63,12.09,106,0,0,0,1.00,1.00,1.00,3,5,4,16.7,39.424,12,0.848,0.278
100000,13.47,16,0,0,0,16,0,1.00,10,0.000,700,2.21,56.52,27.97,454,0,0,0,1.00,1.00,1.00,5,5,6,14.4,44.800,16,0.842,0.240
100000,17.52,22,0,0,0,22,0,1.00,0,0.000,693,2.95,52.07,35.81,106,0,0,0,1.00,1.00,1.00,6,8,8,18.4,52.668,22,0.797,0.320
100000,8.28,10,0,0,0,10,0,1.00,12,0.000,674,1.99,31.27,15.21,106,1,1,0,1.00,1.00,1.00,3,2,8,35.8,35.048,10,0.828,0.296
100000,15.87,18,0,0,3,15,0,1.00,0,0.000,671,2.76,94.08,31.89,311,0,0,0,1.00,1.00,1.00,4,8,8,13.9,45.628,18,0.962,0.297
100000,15.87,18,0,0,3,15,0,1.00,0,0.000,667,1.97,41.51,32.18,311,0,0,0,1.00,1.00,1.00,5,8,8,19.6,45.356,18,0.962,0.297
100000,28.05,30,0,0,5,25,0,1.00,0,0.000,656,2.77,67.28,27.66,311,1,1,0,1.00,1.00,1.00,5,8,8,25.9,60.352,30,1.020,0.283
100000,14.22,13,0,0,0,13,0,1.00,10,0.000,645,0.65,28.09,16.86,311,0,0,0,1.00,1.00,1.00,3,3,8,9.1,37.410,13,1.094,0.321
100000,15.87,18,0,0,3,15,0,1.00,0,0.000,640,2.98,59.93,16.20,311,0,0,0,1.00,1.00,1.00,5,8,8,20.2,43.520,18,0.962,0.297
100000,13.56,15,0,0,0,15,0,1.00,8,0.000,629,1.92,33.25,16.92,106,2,2,0,1.00,1.00,1.00,5,4,8,38.1,38.998,15,0.904,0.305
100000,8.08,10,0,0,0,10,0,1.00,14,0.000,627,1.26,22.73,19.47,420,1,2,0,1.00,1.00,1.00,2,4,8,35.8,32.604,10,0.808,0.238
100000,17.64,17,0,0,0,17,0,1.00,4,0.000,618,2.64,50.92,25.62,311,1,1,0,1.00,1.00,1.00,7,8,8,36.2,40.788,17,1.037,0.280
100000,13.12,13,0,0,0,13,0,1.00,6,0.000,608,1.87,39.09,17.43,311,1,1,0,1.00,1.00,1.00,6,8,8,31.3,35.264,13,1.010,0.287
100000,18.02,20,0,0,0,20,0,1.00,6,0.000,606,1.06,46.83,13.44,106,1,0,0,1.00,1.00,1.00,4,5,8,28.8,43.632,20,0.901,0.302
100000,14.87,17,0,0,0,17,0,1.00,6,0.000,592,3.37,56.94,19.73,455,1,1,0,1.00,1.00,1.00,5,8,8,31.8,39.072,17,0.875,0.221
100000,22.98,22,0,0,0,22,0,1.00,0,0.000,582,2.41,98.14,10.03,311,1,1,0,1.00,1.00,1.00,5,8,8,30.9,44.232,22,1.044,0.250
100000,15.18,16,0,0,1,15,0,1.00,2,0.000,581,2.86,45.54,22.49,311,1,1,0,1.00,1.00,1.00,4,8,8,34.2,37.184,16,0.979,0.309
100000,45.32,44,3,20,0,12,0,1.25,0,0.441,578,6.22,70.08,45.32,456,1,1,0,1.00,1.00,1.50,7,8,8,29.6,57.422,35,1.193,0.454
100000,8.66,10,0,0,0,10,0,1.00,12,0.000,577,1.12,33.65,14.96,451,0,0,0,1.00,1.00,1.00,4,8,8,11.2,30.004,10,0.866,0.307
100000,13.46,17,0,0,0,17,0,1.00,8,0.000,567,1.86,73.18,27.17,452,1,1,0,1.00,1.00,1.00,4,4,8,30.3,37.422,17,0.792,0.313
100000,4.17,16,0,0,0,5,0,1.00,22,0.000,561,2.11,32.39,6.89,106,1,1,0,1.00,1.00,1.00,2,3,2,30.9,18.915,5,0.833,0.266
100000,13.26,15,0,0,1,14,0,1.00,6,0.000,561,3.29,45.96,11.52,455,1,1,0,1.00,1.00,1.00,5,8,8,30.8,34.782,15,0.914,0.255
100000,22.98,22,0,0,0,22,0,1.00,0,0.000,558,2.97,44.18,25.96,311,1,1,0,1.00,1.00,1.00,6,8,8,32.4,42.408,22,1.044,0.250
100000,3.16,3,0,0,0,3,0,1.00,24,0.000,557,0.53,15.66,4.28,311,0,0,0,1.00,1.00,1.00,3,8,1,14.2,21.166,3,1.053,0.305
100000,11.66,14,0,0,0,14,0,1.00,10,0.000,554,1.35,31.36,18.91,106,0,1,0,1.00,1.00,1.00,6,3,8,18.7,33.240,14,0.833,0.266
100000,15.63,18,0,0,0,18,0,1.00,4,0.000,548,0.94,45.19,9.35,457,1,1,0,1.00,1.00,1.00,3,8,8,34.4,37.264,18,0.869,0.295
100000,13.06,18,0,0,0,13,0,1.00,6,0.000,546,1.22,51.60,16.79,311,1,1,0,1.00,1.00,1.00,6,8,8,29.4,27.225,13,1.005,0.369
100000,3.66,13,0,0,0,4,0,1.00,22,0.000,544,1.36,25.19,10.58,455,1,1,0,1.00,1.00,1.00,2,2,3,31.5,17.432,4,0.914,0.255
100000,13.00,15,0,0,3,12,0,1.00,4,0.000,543,2.26,38.20,18.38,311,0,1,0,1.00,1.00,1.00,6,8,8,22.5,33.666,15,0.963,0.298
100000,6.29,21,0,0,0,7,0,1.00,16,0.000,542,2.50,27.04,14.93,106,0,0,0,1.00,1.00,1.00,4,6,8,19.2,17.001,7,0.899,0.275
100000,13.00,15,0,0,3,12,0,1.00,4,0.000,536,1.76,52.70,13.24,311,1,1,0,1.00,1.00,1.00,5,8,8,25.7,33.232,15,0.963,0.298
100000,10.40,12,0,0,0,12,0,1.00,14,0.000,521,2.94,32.31,11.43,451,0,0,0,1.00,1.00,1.00,9,8,8,17.8,29.176,12,0.867,0.308
100000,7.70,11,0,0,0,9,0,1.00,16,0.000,514,1.44,28.42,8.02,106,0,0,0,1.00,1.00,1.00,3,2,8,18.7,24.403,9,0.856,0.377
100000,20.59,19,0,0,0,19,0,1.00,2,0.000,512,2.01,49.32,13.27,311,0,0,0,1.00,1.00,1.00,7,8,8,12.6,35.840,19,1.084,0.303
100000,3.60,7,0,0,0,4,0,1.00,22,0.000,509,0.25,11.51,12.18,455,0,1,0,1.00,1.00,1.00,2,1,4,17.4,16.130,4,0.900,0.250
100000,13.00,15,0,0,3,12,0,1.00,4,0.000,506,1.32,47.34,11.32,311,0,0,0,1.00,1.00,1.00,5,8,8,22.5,31.372,15,0.963,0.298
100000,11.87,12,0,0,0,12,0,1.00,16,0.000,504,2.38,27.34,11.93,446,1,0,0,1.00,1.00,1.00,2,5,3,32.3,28.224,12,0.989,0.450
100000,7.09,9,0,0,0,9,0,1.00,16,0.000,502,1.26,22.40,12.98,420,0,0,0,1.00,1.00,1.00,3,3,8,21.7,25.100,9,0.788,0.263
100000,8.08,10,0,0,0,10,0,1.00,14,0.000,502,0.89,16.99,17.24,420,1,1,0,1.00,1.00,1.00,3,4,8,27.4,26.104,10,0.808,0.238
100000,11.51,12,0,0,0,12,0,1.00,8,0.000,496,2.43,33.05,9.41,311,1,0,0,1.00,1.00,1.00,5,6,8,31.6,27.776,12,0.959,0.393
100000,35.79,51,0,0,23,28,0,1.00,0,0.000,495,4.55,119.36,15.21,451,0,0,0,1.00,1.00,1.00,9,8,8,10.4,66.330,51,0.906,0.267
100000,43.77,46,0,0,0,43,0,1.00,0,0.000,493,5.67,121.67,55.60,311,1,1,0,1.00,1.00,1.00,9,8,8,34.0,57.181,43,1.018,0.350
100000,15.87,18,0,0,3,15,0,1.00,0,0.000,487,2.12,42.10,19.35,311,0,0,0,1.00,1.00,1.00,6,8,8,13.2,33.116,18,0.962,0.297
100000,23.28,24,0,0,0,24,0,1.00,0,0.000,487,4.23,43.69,16.80,311,2,1,0,1.00,1.00,1.00,8,8,8,38.5,38.960,24,0.970,0.303
100000,8.08,10,0,0,0,10,0,1.00,14,0.000,482,1.39,28.10,9.97,420,1,0,0,1.00,1.00,1.00,6,4,8,25.6,25.064,10,0.808,0.238
100000,11.66,14,0,0,0,14,0,1.00,10,0.000,481,1.32,31.22,9.71,106,1,1,0,1.00,1.00,1.00,6,3,8,32.1,28.860,14,0.833,0.266
100000,8.08,10,0,0,0,10,0,1.00,14,0.000,478,1.26,32.91,9.01,420,0,0,0,1.00,1.00,1.00,6,4,8,22.6,24.856,10,0.808,0.238
100000,9.61,11,0,0,0,11,0,1.00,12,0.000,477,2.36,21.74,14.11,428,1,1,0,1.00,1.00,1.00,3,2,8,33.8,25.758,11,0.874,0.321
100000,4.98,9,0,0,0,6,0,1.00,20,0.000,474,1.34,17.60,10.73,420,0,0,0,1.00,1.00,1.00,3,2,7,11.6,18.358,6,0.829,0.255
100000,15.87,18,0,0,3,15,0,1.00,0,0.000,467,3.49,60.05,14.36,311,0,0,0,1.00,1.00,1.00,5,8,8,15.2,31.756,18,0.962,0.297
100000,11.56,14,0,0,0,14,0,1.00,10,0.000,457,2.79,29.81,9.93,106,0,0,0,1.00,1.00,1.00,3,3,8,22.6,27.420,14,0.826,0.276
100000,27.79,34,0,2,5,27,0,1.00,0,0.072,452,2.00,59.29,26.70,106,1,1,0,1.00,1.00,1.00,4,8,8,27.3,45.200,34,0.882,0.306
100000,30.74,33,0,0,0,33,0,1.00,0,0.000,449,2.12,42.25,17.95,106,1,0,0,1.00,1.00,1.00,7,8,8,26.8,44.002,33,0.932,0.320
100000,2.74,13,0,0,0,3,0,1.00,24,0.000,448,0.63,12.96,18.10,455,1,1,0,1.00,1.00,1.00,2,2,2,27.9,9.269,3,0.914,0.255
100000,14.96,16,0,0,0,16,0,1.00,6,0.000,448,3.18,43.27,7.10,311,0,0,0,1.00,1.00,1.00,7,8,8,13.0,28.672,16,0.935,0.291
100000,11.43,13,0,0,1,12,0,1.00,10,0.000,445,2.55,22.34,9.39,455,1,1,0,1.00,1.00,1.00,3,3,8,35.6,25.810,13,0.914,0.255
100000,22.98,22,0,0,0,22,0,1.00,0,0.000,444,2.26,29.57,16.57,311,1,1,0,1.00,1.00,1.00,8,8,8,30.5,33.744,22,1.044,0.250
100000,14.22,18,0,0,5,13,0,1.00,0,0.000,442,1.48,31.38,19.20,311,0,0,0,1.00,1.00,1.00,6,8,8,17.3,30.056,18,0.918,0.291
100000,10.13,19,0,0,0,12,0,1.00,14,0.000,441,0.16,20.69,23.26,106,1,0,0,1.00,1.00,1.00,4,5,4,26.7,21.165,12,0.844,0.265
100000,10.83,13,0,0,0,13,0,1.00,10,0.000,440,2.05,38.29,5.46,106,1,1,0,1.00,1.00,1.00,3,3,8,33.7,25.520,13,0.833,0.266
100000,13.00,15,0,0,3,12,0,1.00,4,0.000,438,0.69,24.11,9.79,311,0,0,0,1.00,1.00,1.00,6,8,8,24.5,27.156,15,0.963,0.298
100000,15.87,18,0,0,3,15,0,1.00,0,0.000,437,1.48,36.13,12.51,311,0,0,0,1.00,1.00,1.00,6,8,8,19.7,29.716,18,0.962,0.297
100000,13.52,16,0,0,0,16,0,1.00,8,0.000,437,2.26,50.55,11.26,420,1,0,0,1.00,1.00,1.00,3,4,8,27.2,27.968,16,0.845,0.250
100000,4.57,13,0,0,0,5,0,1.00,20,0.000,436,1.75,10.99,16.29,455,1,1,0,1.00,1.00,1.00,3,2,4,26.7,13.430,5,0.914,0.255
100000,7.50,14,0,0,0,9,0,1.00,16,0.000,435,1.35,32.31,7.33,106,0,0,0,1.00,1.00,1.00,3,2,6,15.2,19.369,9,0.833,0.266
100000,11.66,14,0,0,0,14,0,1.00,10,0.000,432,2.60,37.04,9.46,106,1,1,0,1.00,1.00,1.00,6,3,8,28.3,25.920,14,0.833,0.266
100000,11.56,14,0,0,0,14,0,1.00,10,0.000,432,1.16,37.79,4.42,106,0,0,0,1.00,1.00,1.00,6,3,8,18.9,25.920,14,0.826,0.276
100000,3.74,5,0,0,0,5,0,1.00,20,0.000,430,1.19,20.13,1.98,420,1,1,0,1.00,1.00,1.00,3,3,8,35.2,18.060,5,0.748,0.268
100000,19.18,23,0,0,0,23,0,1.00,6,0.000,429,2.99,31.19,17.11,106,0,1,0,1.00,1.00,1.00,4,5,8,16.7,33.462,23,0.834,0.266
100000,25.54,27,0,0,0,27,0,1.00,0,0.000,426,0.75,41.42,10.58,106,1,0,0,1.00,1.00,1.00,7,8,8,28.2,36.636,27,0.946,0.350
100000,8.91,10,0,0,0,10,0,1.00,12,0.000,423,2.25,16.85,11.68,106,1,0,0,1.00,1.00,1.00,5,2,8,27.9,21.996,10,0.891,0.307
100000,9.96,13,0,0,0,12,0,1.00,12,0.000,419,0.53,21.35,7.48,106,0,0,0,1.00,1.00,1.00,5,2,8,9.9,23.432,12,0.830,0.264
100000,11.90,15,0,0,0,14,0,1.00,8,0.000,417,1.15,22.60,13.55,457,2,1,0,1.00,1.00,1.00,3,8,4,43.6,24.190,14,0.850,0.358
100000,46.51,44,3,24,0,9,5,1.31,0,0.516,417,2.40,31.82,12.52,456,1,0,5,1.25,1.00,1.50,9,8,8,26.9,42.997,36,1.193,0.454
100000,19.18,23,0,0,0,23,0,1.00,6,0.000,410,1.17,23.06,15.64,106,1,1,0,1.00,1.00,1.00,4,5,8,33.4,31.980,23,0.834,0.266
100000,14.96,16,0,0,0,16,0,1.00,6,0.000,410,1.30,30.53,5.92,311,0,0,0,1.00,1.00,1.00,7,8,8,13.3,26.240,16,0.935,0.291
100000,13.52,16,0,0,0,16,0,1.00,8,0.000,410,2.06,44.90,10.86,420,0,0,0,1.00,1.00,1.00,4,4,8,21.6,26.240,16,0.845,0.250
100000,11.74,12,0,0,0,12,0,1.00,8,0.000,409,0.03,25.20,14.06,311,0,0,0,1.00,1.00,1.00,6,8,8,16.3,22.904,12,0.978,0.308
100000,10.83,13,0,0,0,13,0,1.00,10,0.000,409,0.04,42.33,6.10,106,1,1,0,1.00,1.00,1.00,6,3,8,32.6,23.722,13,0.833,0.266
100000,14.96,16,0,0,0,16,0,1.00,6,0.000,408,2.00,39.56,9.91,311,0,0,0,1.00,1.00,1.00,7,8,8,13.2,26.112,16,0.935,0.291
100000,7.54,9,0,0,0,9,0,1.00,16,0.000,407,1.61,17.40,11.31,420,0,0,0,1.00,1.00,1.00,5,3,8,17.6,20.350,9,0.838,0.233
100000,10.79,13,0,0,0,13,0,1.00,10,0.000,407,2.71,29.23,15.57,106,0,0,0,1.00,1.00,1.00,4,3,8,9.4,23.606,13,0.830,0.264
100000,21.89,22,0,0,0,22,0,1.00,0,0.000,406,1.62,26.45,4.39,311,0,0,0,1.00,1.00,1.00,6,8,8,21.1,30.856,22,0.995,0.259
100000,6.62,6,0,0,0,6,0,1.00,20,0.000,405,1.37,14.32,5.00,311,0,0,0,1.00,1.00,1.00,3,3,3,18.4,17.820,6,1.103,0.291
100000,9.61,11,0,0,0,11,0,1.00,12,0.000,404,1.68,25.00,10.96,428,1,0,0,1.00,1.00,1.00,3,2,8,28.0,21.816,11,0.874,0.321
100000,6.84,7,0,0,0,7,0,1.00,18,0.000,399,1.21,17.73,4.53,311,1,1,0,1.00,1.00,1.00,4,8,8,36.1,18.354,7,0.977,0.285
100000,13.52,16,0,0,0,16,0,1.00,8,0.000,399,1.41,43.67,16.89,420,1,1,0,1.00,1.00,1.00,3,4,8,29.1,25.536,16,0.845,0.250
100000,22.57,24,0,0,6,18,0,1.00,0,0.000,395,2.88,34.49,13.85,311,0,0,0,1.00,1.00,1.00,7,8,8,19.0,31.600,24,1.075,0.334
100000,23.58,26,0,0,0,26,0,1.00,6,0.000,395,0.84,24.95,21.88,106,1,1,0,1.00,1.00,1.00,5,5,8,29.8,33.180,26,0.907,0.199
100000,10.40,12,0,0,0,12,0,1.00,14,0.000,391,0.83,15.14,9.68,451,0,0,0,1.00,1.00,1.00,6,8,8,17.7,21.896,12,0.867,0.308
100000,13.00,15,0,0,3,12,0,1.00,4,0.000,388,0.20,14.86,10.42,311,0,0,0,1.00,1.00,1.00,5,8,8,23.4,24.056,15,0.963,0.298
100000,10.18,12,0,0,0,12,0,1.00,14,0.000,387,2.01,17.82,6.61,106,1,0,0,1.00,1.00,1.00,4,5,4,31.2,21.672,12,0.848,0.278
100000,8.47,10,0,0,0,10,0,1.00,12,0.000,383,1.33,19.20,6.30,106,0,0,0,1.00,1.00,1.00,3,2,8,12.6,19.916,10,0.847,0.279
100000,11.66,14,0,0,0,14,0,1.00,10,0.000,380,1.94,16.86,15.18,106,1,0,0,1.00,1.00,1.00,4,3,8,33.8,22.800,14,0.833,0.266
100000,11.31,14,0,0,0,14,0,1.00,10,0.000,380,1.53,25.04,15.06,420,0,1,0,1.00,1.00,1.00,6,4,8,22.6,22.800,14,0.808,0.238
100000,11.74,12,0,0,0,12,0,1.00,8,0.000,378,0.46,14.82,11.56,311,0,0,0,1.00,1.00,1.00,4,8,8,14.2,21.168,12,0.978,0.308
100000,13.00,15,0,0,3,12,0,1.00,4,0.000,376,2.03,24.18,5.78,311,2,1,0,1.00,1.00,1.00,6,8,8,38.1,23.312,15,0.963,0.298
100000,45.29,47,0,0,0,47,0,1.00,0,0.000,376,3.51,35.69,41.77,311,0,0,0,1.00,1.00,1.00,9,8,8,18.9,47.376,47,0.964,0.339
100000,9.61,11,0,0,0,11,0,1.00,12,0.000,371,2.18,32.30,3.86,428,1,1,0,1.00,1.00,1.00,3,2,8,28.3,20.034,11,0.874,0.321
100000,11.60,14,0,0,0,14,0,1.00,8,0.000,368,1.66,18.84,13.53,106,1,1,0,1.00,1.00,1.00,6,4,8,34.1,22.080,14,0.829,0.262
100000,72.55,58,13,14,0,30,0,2.94,0,0.193,367,5.33,99.74,31.00,311,1,1,6,1.00,5.25,2.75,6,8,8,29.1,53.403,57,1.036,0.192
100000,14.40,17,0,0,0,17,0,1.00,8,0.000,362,0.77,21.93,8.80,420,0,0,0,1.00,1.00,1.00,4,4,8,15.7,23.892,17,0.847,0.262
100000,5.18,6,0,0,0,6,0,1.00,20,0.000,360,0.69,11.89,5.91,420,1,1,0,1.00,1.00,1.00,1,3,3,32.7,15.840,6,0.864,0.296
100000,11.66,14,0,0,0,14,0,1.00,10,0.000,359,1.71,23.23,8.07,106,1,1,0,1.00,1.00,1.00,6,3,8,34.7,21.540,14,0.833,0.266
100000,8.08,10,0,0,0,10,0,1.00,14,0.000,359,1.36,19.87,8.67,420,0,0,0,1.00,1.00,1.00,4,4,8,22.5,18.668,10,0.808,0.238
100000,14.89,20,0,0,0,17,0,1.00,6,0.000,358,2.71,37.85,7.60,106,0,0,0,1.00,1.00,1.00,3,5,8,18.6,22.294,17,0.876,0.296
100000,25.76,30,0,0,0,30,0,1.00,0,0.000,357,1.94,48.33,6.17,311,1,1,0,1.00,1.00,1.00,7,8,8,27.6,32.844,30,0.859,0.225
100000,5.70,6,0,0,0,6,0,1.00,20,0.000,356,2.34,21.07,1.26,446,0,0,0,1.00,1.00,1.00,2,3,3,21.7,15.664,6,0.951,0.439
