step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest
100000,12.08,9,0,0,0,9,0,1.00,16,0.000,766,2.55,45.49,15.27,598,0,0,0,1.00,1.00,1.00,2,2,6,22.3,38.300,9,1.342,0.339
100000,14.93,12,0,0,0,12,0,1.00,14,0.000,764,3.48,37.32,26.48,433,2,2,0,1.00,1.00,1.00,5,3,6,40.3,42.784,12,1.244,0.444
100000,11.33,8,0,0,0,8,0,1.00,18,0.000,755,1.89,41.30,12.78,560,0,0,0,1.00,1.00,1.00,2,2,5,19.0,36.240,8,1.416,0.309
100000,18.29,13,0,0,0,13,0,1.00,10,0.000,749,0.29,45.03,6.30,543,0,0,0,1.00,1.00,1.00,3,3,8,10.5,43.442,13,1.407,0.490
100000,11.96,13,0,0,0,13,0,1.00,10,0.000,739,0.94,32.28,18.81,433,0,0,0,1.00,1.00,1.00,3,3,8,13.2,42.862,13,0.920,0.355
100000,14.15,12,0,0,0,12,0,1.00,14,0.000,708,1.38,32.47,13.90,647,2,2,0,1.00,1.00,1.00,4,3,6,43.6,39.648,12,1.179,0.382
100000,13.49,10,0,0,0,10,0,1.00,12,0.000,699,0.78,18.51,23.56,543,0,0,0,1.00,1.00,1.00,3,2,8,12.7,36.348,10,1.349,0.586
100000,12.91,10,0,0,0,10,0,1.00,16,0.000,676,2.54,35.67,14.90,659,1,1,0,1.00,1.00,1.00,2,3,5,26.4,35.152,10,1.291,0.364
100000,6.19,6,0,0,0,6,0,1.00,20,0.000,672,0.67,24.31,12.92,433,0,0,0,1.00,1.00,1.00,3,3,3,0.3,29.568,6,1.032,0.361
100000,21.03,18,0,0,0,18,0,1.00,2,0.000,671,2.10,42.81,16.87,433,1,1,0,1.00,1.00,1.00,7,8,8,28.4,45.628,18,1.168,0.513
100000,16.14,13,0,0,0,13,0,1.00,12,0.000,656,2.85,31.64,20.22,433,1,1,0,1.00,1.00,1.00,3,5,5,33.1,38.048,13,1.241,0.436
100000,22.13,19,0,0,0,19,0,1.00,6,0.000,655,2.47,68.31,17.14,433,0,1,0,1.00,1.00,1.00,6,5,8,23.1,45.850,19,1.165,0.424
100000,15.93,15,0,0,0,15,0,1.00,10,0.000,654,0.66,35.27,14.01,433,1,0,0,1.00,1.00,1.00,4,5,6,34.2,40.548,15,1.062,0.395
100000,15.72,15,0,0,0,15,0,1.00,6,0.000,650,2.68,38.24,21.97,433,0,2,0,1.00,1.00,1.00,4,5,8,18.8,40.300,15,1.048,0.370
100000,24.43,18,0,0,0,18,0,1.00,8,0.000,642,3.43,44.29,28.05,659,1,2,0,1.00,1.00,1.00,3,4,8,28.9,43.656,18,1.357,0.335
100000,6.19,6,0,0,0,6,0,1.00,20,0.000,640,0.89,19.11,15.63,433,0,0,0,1.00,1.00,1.00,4,3,3,15.5,28.160,6,1.032,0.361
100000,12.66,10,0,0,0,10,0,1.00,14,0.000,639,1.76,33.71,14.81,659,1,0,0,1.00,1.00,1.00,4,3,6,25.9,33.228,10,1.266,0.395
100000,37.10,27,0,2,1,24,0,1.00,0,0.054,636,3.95,82.05,23.76,659,0,0,0,1.00,1.00,1.00,5,8,8,1.3,54.696,27,1.400,0.445
100000,16.96,15,0,0,0,15,0,1.00,6,0.000,632,2.56,35.31,20.75,433,2,2,0,1.00,1.00,1.00,4,5,8,57.4,39.184,15,1.131,0.461
100000,19.37,14,0,0,0,14,0,1.00,14,0.000,627,1.43,32.43,16.74,560,1,0,0,1.00,1.00,1.00,5,3,6,31.1,37.620,14,1.384,0.282
100000,16.59,13,0,0,0,13,0,1.00,10,0.000,622,2.33,47.81,20.26,543,1,1,0,1.00,1.00,1.00,3,3,8,28.1,36.076,13,1.276,0.501
100000,16.15,12,0,0,0,12,0,1.00,10,0.000,616,0.17,28.09,12.73,543,0,0,0,1.00,1.00,1.00,3,3,8,11.6,34.496,12,1.346,0.528
100000,5.91,27,0,0,0,5,0,1.00,20,0.000,613,0.95,45.75,16.05,661,2,2,0,1.00,1.00,1.00,3,3,3,55.2,13.596,5,1.183,0.336
100000,15.14,11,0,0,0,11,0,1.00,12,0.000,611,1.60,35.05,15.26,543,0,0,0,1.00,1.00,1.00,3,2,8,13.4,32.994,11,1.376,0.445
100000,19.17,17,0,0,0,17,0,1.00,6,0.000,606,1.42,55.12,21.82,433,1,1,0,1.00,1.00,1.00,3,5,8,28.6,39.996,17,1.127,0.417
100000,15.67,15,0,0,0,15,0,1.00,6,0.000,598,3.15,42.14,7.14,433,2,2,0,1.00,1.00,1.00,5,5,8,60.3,37.076,15,1.045,0.376
100000,16.46,13,0,0,0,13,0,1.00,12,0.000,594,2.00,26.14,27.76,660,2,2,0,1.00,1.00,1.00,5,4,6,39.3,34.452,13,1.266,0.346
100000,21.16,16,0,0,0,16,0,1.00,10,0.000,590,1.86,33.82,18.45,659,2,1,0,1.00,1.00,1.00,5,4,7,54.5,37.760,16,1.322,0.350
100000,13.41,9,0,0,0,9,0,1.00,18,0.000,584,0.07,33.85,10.50,560,1,1,0,1.00,1.00,1.00,2,3,4,23.6,29.200,9,1.490,0.212
100000,16.46,13,0,0,0,13,0,1.00,12,0.000,582,1.31,28.20,26.28,660,1,2,0,1.00,1.00,1.00,5,4,6,29.5,33.756,13,1.266,0.346
100000,19.46,15,0,0,1,14,0,1.00,14,0.000,580,2.38,44.59,19.48,598,1,0,0,1.00,1.00,1.00,2,3,6,23.8,35.960,15,1.342,0.339
100000,17.99,14,0,0,0,13,0,1.00,14,0.000,580,2.52,32.43,25.61,560,0,1,0,1.00,1.00,1.00,2,3,6,22.4,32.426,13,1.384,0.282
100000,14.65,13,0,0,0,13,0,1.00,10,0.000,578,1.17,28.66,24.17,433,1,1,0,1.00,1.00,1.00,4,5,8,33.6,33.524,13,1.127,0.467
100000,17.25,12,0,0,0,12,0,1.00,10,0.000,571,1.78,42.91,13.33,543,1,1,0,1.00,1.00,1.00,4,3,8,28.9,31.976,12,1.437,0.429
100000,23.77,22,0,0,0,22,0,1.00,0,0.000,569,1.79,70.72,24.82,433,1,1,0,1.00,1.00,1.00,5,8,8,26.6,43.244,22,1.080,0.394
100000,16.46,13,0,0,0,13,0,1.00,12,0.000,564,2.09,35.47,13.44,660,2,2,0,1.00,1.00,1.00,5,4,6,49.9,32.712,13,1.266,0.346
100000,23.77,22,0,0,0,22,0,1.00,0,0.000,558,2.74,60.28,24.55,433,0,0,0,1.00,1.00,1.00,5,8,8,13.5,42.408,22,1.080,0.394
100000,15.04,13,0,0,0,13,0,1.00,14,0.000,554,1.18,26.13,21.42,433,0,0,0,1.00,1.00,1.00,2,3,6,16.8,32.132,13,1.157,0.472
100000,14.32,12,0,0,0,12,0,1.00,14,0.000,551,0.32,19.53,20.85,598,0,0,0,1.00,1.00,1.00,5,3,6,19.3,30.856,12,1.194,0.433
100000,15.20,12,0,0,0,12,0,1.00,14,0.000,550,0.02,33.08,11.57,659,1,0,0,1.00,1.00,1.00,3,4,5,26.3,30.800,12,1.266,0.371
100000,9.52,9,0,0,0,9,0,1.00,18,0.000,549,0.92,28.85,4.25,433,2,1,0,1.00,1.00,1.00,4,3,4,52.2,27.450,9,1.058,0.381
100000,16.90,15,0,0,0,15,0,1.00,6,0.000,549,1.32,36.89,9.03,433,1,2,0,1.00,1.00,1.00,4,5,8,26.6,34.038,15,1.127,0.467
100000,15.14,15,0,0,0,15,0,1.00,6,0.000,546,1.50,36.95,13.25,433,0,0,0,1.00,1.00,1.00,4,5,8,8.9,33.852,15,1.009,0.418
100000,22.69,22,0,0,0,21,0,1.00,0,0.000,545,2.94,69.06,10.13,433,0,0,0,1.00,1.00,1.00,5,8,8,11.4,39.796,21,1.080,0.394
100000,37.56,26,0,0,0,26,0,1.00,6,0.000,542,0.65,52.59,15.00,543,0,0,0,1.00,1.00,1.00,6,5,8,15.6,45.528,26,1.445,0.511
100000,15.38,15,0,0,0,15,0,1.00,6,0.000,539,1.38,27.69,22.24,433,0,0,0,1.00,1.00,1.00,5,5,8,7.9,33.418,15,1.026,0.364
100000,16.96,15,0,0,0,15,0,1.00,6,0.000,538,1.18,40.11,8.47,433,1,1,0,1.00,1.00,1.00,4,5,8,28.5,33.356,15,1.131,0.461
100000,16.75,15,0,0,0,15,0,1.00,6,0.000,534,2.97,39.78,8.97,433,1,0,0,1.00,1.00,1.00,3,5,8,27.2,33.108,15,1.117,0.464
100000,19.31,15,0,0,0,15,0,1.00,10,0.000,531,2.64,44.53,7.97,543,0,0,0,1.00,1.00,1.00,6,3,8,20.2,32.922,15,1.287,0.518
100000,18.30,23,0,0,0,17,0,1.00,6,0.000,525,2.36,36.04,15.63,433,0,1,0,1.00,1.00,1.00,4,5,8,17.3,34.527,17,1.077,0.458
100000,15.04,13,0,0,0,13,0,1.00,14,0.000,524,2.31,28.46,28.50,433,1,1,0,1.00,1.00,1.00,3,3,6,28.4,30.392,13,1.157,0.472
100000,16.75,15,0,0,0,15,0,1.00,6,0.000,524,3.22,34.43,19.77,433,1,1,0,1.00,1.00,1.00,4,5,8,31.6,32.488,15,1.117,0.464
100000,37.10,27,0,2,1,24,0,1.00,0,0.054,519,3.26,46.79,10.30,659,0,0,0,1.00,1.00,1.00,6,8,8,0.7,44.634,27,1.400,0.445
100000,15.60,11,0,0,0,11,0,1.00,12,0.000,517,3.13,27.85,12.07,560,0,0,0,1.00,1.00,1.00,3,2,8,14.8,27.918,11,1.418,0.392
100000,18.56,19,0,0,0,19,0,1.00,6,0.000,511,0.63,30.06,25.94,433,0,0,0,1.00,1.00,1.00,4,5,8,4.3,35.770,19,0.977,0.405
100000,18.03,16,0,0,0,16,0,1.00,6,0.000,505,1.67,37.42,12.65,433,1,1,0,1.00,1.00,1.00,4,5,8,30.3,32.320,16,1.127,0.467
100000,15.71,14,0,0,0,14,0,1.00,8,0.000,501,0.56,24.22,21.10,433,1,1,0,1.00,1.00,1.00,3,4,8,32.6,30.060,14,1.122,0.486
100000,18.25,16,0,0,0,16,0,1.00,6,0.000,496,2.13,26.43,18.42,433,0,1,0,1.00,1.00,1.00,5,5,8,23.1,31.744,16,1.141,0.444
100000,25.57,18,0,0,0,18,0,1.00,10,0.000,495,1.27,41.12,17.96,543,0,0,0,1.00,1.00,1.00,5,3,8,17.6,33.660,18,1.421,0.482
100000,16.13,14,0,0,0,14,0,1.00,8,0.000,492,2.44,43.04,12.02,433,0,0,0,1.00,1.00,1.00,3,4,8,8.6,29.520,14,1.152,0.433
100000,11.96,13,0,0,0,13,0,1.00,10,0.000,479,2.06,15.83,20.25,433,1,1,0,1.00,1.00,1.00,4,3,8,27.7,27.782,13,0.920,0.355
100000,34.36,32,0,2,5,24,0,1.00,2,0.058,479,2.26,47.50,0.75,659,0,0,0,1.00,1.00,1.00,5,8,7,1.0,44.739,31,1.206,0.347
100000,12.54,10,0,0,0,10,0,1.00,14,0.000,476,2.35,22.30,10.94,433,0,1,0,1.00,1.00,1.00,3,5,4,23.1,24.752,10,1.254,0.525
100000,17.73,15,0,0,0,15,0,1.00,8,0.000,474,1.48,27.76,14.40,433,0,1,0,1.00,1.00,1.00,5,4,8,20.0,29.388,15,1.182,0.402
100000,16.58,14,0,0,0,14,0,1.00,10,0.000,473,3.29,33.05,16.16,647,1,1,0,1.00,1.00,1.00,3,3,8,26.5,28.380,14,1.184,0.321
100000,10.80,9,0,0,0,9,0,1.00,14,0.000,473,2.48,23.46,10.53,543,0,0,0,1.00,1.00,1.00,4,3,8,12.4,23.650,9,1.200,0.409
100000,19.46,15,0,0,1,14,0,1.00,14,0.000,472,1.89,23.38,17.80,598,0,0,0,1.00,1.00,1.00,2,3,6,23.2,29.264,15,1.342,0.339
100000,17.86,15,0,0,0,15,0,1.00,6,0.000,471,2.42,32.59,12.45,433,0,0,0,1.00,1.00,1.00,4,5,8,23.4,29.202,15,1.190,0.488
100000,15.97,16,0,0,0,14,0,1.00,8,0.000,470,1.05,32.12,10.06,433,1,1,0,1.00,1.00,1.00,5,5,8,29.1,27.912,14,1.141,0.444
100000,21.91,22,0,0,0,22,0,1.00,6,0.000,468,3.56,38.32,21.81,433,0,0,0,1.00,1.00,1.00,4,5,8,4.7,35.568,22,0.996,0.432
100000,22.14,16,0,0,0,16,0,1.00,12,0.000,467,2.93,33.23,10.61,560,0,0,0,1.00,1.00,1.00,6,2,8,11.3,29.888,16,1.384,0.282
100000,6.54,6,0,0,0,6,0,1.00,20,0.000,465,0.05,13.79,8.73,433,0,0,0,1.00,1.00,1.00,2,4,2,17.2,20.460,6,1.089,0.391
100000,10.45,10,0,0,0,10,0,1.00,16,0.000,462,2.87,19.49,12.90,433,0,0,0,1.00,1.00,1.00,4,3,5,9.3,24.024,10,1.045,0.376
100000,10.41,11,0,0,0,11,0,1.00,10,0.000,454,1.39,20.68,12.66,433,0,0,0,1.00,1.00,1.00,4,3,8,10.5,24.516,11,0.947,0.437
100000,15.72,13,0,0,0,13,0,1.00,10,0.000,449,1.27,26.27,4.31,433,1,1,0,1.00,1.00,1.00,4,5,8,35.1,26.042,13,1.209,0.464
100000,24.48,20,0,1,0,19,0,1.00,6,0.041,445,3.01,35.12,9.39,433,0,0,0,1.00,1.00,1.00,4,5,8,15.0,32.040,20,1.224,0.343
100000,5.28,4,0,0,0,4,0,1.00,22,0.000,444,0.15,9.92,6.84,543,1,1,0,1.00,1.00,1.00,1,2,3,30.0,17.760,4,1.321,0.463
100000,11.40,13,0,0,0,9,0,1.00,16,0.000,440,0.58,22.16,17.13,660,2,1,0,1.00,1.00,1.00,4,3,5,42.3,18.694,9,1.266,0.346
100000,16.95,13,0,0,0,13,0,1.00,12,0.000,436,0.30,24.84,12.93,543,1,0,0,1.00,1.00,1.00,6,2,8,24.4,25.288,13,1.304,0.427
100000,16.59,13,0,0,0,13,0,1.00,10,0.000,435,1.63,23.03,19.51,543,0,0,0,1.00,1.00,1.00,5,3,8,17.4,25.230,13,1.276,0.501
100000,16.90,15,0,0,0,15,0,1.00,8,0.000,432,1.14,25.51,6.59,433,1,1,0,1.00,1.00,1.00,3,4,8,32.6,26.784,15,1.127,0.467
100000,14.07,15,0,0,0,15,0,1.00,8,0.000,431,0.50,13.69,24.76,433,0,0,0,1.00,1.00,1.00,3,4,8,22.0,26.722,15,0.938,0.446
100000,27.10,27,0,0,0,27,0,1.00,0,0.000,430,2.64,29.72,25.20,433,1,0,0,1.00,1.00,1.00,4,8,8,25.3,36.980,27,1.004,0.383
100000,15.67,15,0,0,0,15,0,1.00,6,0.000,429,1.35,25.22,16.54,433,2,2,0,1.00,1.00,1.00,4,5,8,39.3,26.598,15,1.045,0.376
100000,78.97,64,0,0,12,49,0,1.00,0,0.000,427,8.29,97.09,16.91,560,0,1,0,1.00,1.00,1.00,6,8,8,21.8,65.325,61,1.436,0.284
100000,14.82,14,0,0,0,14,0,1.00,8,0.000,425,1.09,21.23,19.48,433,0,0,0,1.00,1.00,1.00,3,4,8,13.8,25.500,14,1.058,0.381
100000,16.90,15,0,0,0,15,0,1.00,8,0.000,424,2.85,22.61,14.80,433,1,1,0,1.00,1.00,1.00,5,4,8,26.3,26.288,15,1.127,0.467
100000,7.85,9,0,0,0,8,0,1.00,20,0.000,424,2.78,21.56,11.43,433,0,0,0,1.00,1.00,1.00,1,3,3,21.7,19.456,8,0.981,0.424
100000,28.24,20,0,0,0,20,0,1.00,10,0.000,423,2.72,33.33,17.32,560,1,1,0,1.00,1.00,1.00,4,4,7,28.2,30.456,20,1.412,0.303
100000,12.29,11,0,0,0,11,0,1.00,14,0.000,420,1.37,26.47,2.17,433,0,0,0,1.00,1.00,1.00,3,5,4,11.5,22.680,11,1.118,0.388
100000,10.58,10,0,0,0,10,0,1.00,16,0.000,420,1.65,17.59,11.07,433,0,0,0,1.00,1.00,1.00,4,3,5,2.5,21.840,10,1.058,0.381
100000,14.31,13,0,0,0,13,0,1.00,10,0.000,419,0.65,30.83,8.82,433,0,0,0,1.00,1.00,1.00,5,3,8,3.2,24.302,13,1.101,0.381
100000,22.14,16,0,0,0,16,0,1.00,12,0.000,418,2.99,28.18,10.44,560,0,0,0,1.00,1.00,1.00,3,2,8,9.7,26.752,16,1.384,0.282
100000,11.32,11,0,0,0,11,0,1.00,14,0.000,418,1.21,21.89,12.44,433,0,0,0,1.00,1.00,1.00,3,5,4,9.1,22.572,11,1.029,0.431
100000,16.75,15,0,0,0,15,0,1.00,6,0.000,414,0.68,24.76,12.76,433,0,0,0,1.00,1.00,1.00,4,5,8,7.5,25.668,15,1.117,0.464
100000,19.46,15,0,0,1,14,0,1.00,14,0.000,413,2.60,12.35,16.89,598,1,1,0,1.00,1.00,1.00,5,3,6,25.6,25.606,15,1.342,0.339
100000,16.90,15,0,0,0,15,0,1.00,8,0.000,408,3.60,20.45,14.35,433,0,0,0,1.00,1.00,1.00,4,4,8,14.7,25.296,15,1.127,0.467
100000,9.42,7,0,0,0,7,0,1.00,18,0.000,407,2.45,18.10,5.14,543,0,0,0,1.00,1.00,1.00,2,2,5,12.3,18.722,7,1.346,0.528
100000,21.91,22,0,0,0,22,0,1.00,6,0.000,407,2.89,31.37,9.56,433,0,0,0,1.00,1.00,1.00,6,5,8,13.1,30.932,22,0.996,0.432
100000,15.58,15,0,0,0,15,0,1.00,6,0.000,405,1.67,18.76,16.67,433,0,0,0,1.00,1.00,1.00,5,5,8,5.9,25.110,15,1.039,0.343
100000,16.36,15,0,0,0,15,0,1.00,8,0.000,399,1.97,27.04,16.83,433,1,1,0,1.00,1.00,1.00,3,4,8,34.4,24.738,15,1.091,0.391
100000,13.83,10,0,0,0,10,0,1.00,12,0.000,398,2.11,13.47,10.50,543,1,1,0,1.00,1.00,1.00,3,2,8,23.5,20.696,10,1.383,0.459
100000,16.96,15,0,0,0,15,0,1.00,6,0.000,397,1.97,28.08,4.40,433,2,2,0,1.00,1.00,1.00,4,5,8,56.6,24.614,15,1.131,0.461
100000,12.40,15,0,0,0,11,0,1.00,14,0.000,397,2.08,20.16,12.26,433,0,1,0,1.00,1.00,1.00,3,3,7,18.2,19.231,11,1.127,0.467
100000,15.70,15,0,0,0,15,0,1.00,6,0.000,397,3.02,25.43,13.90,433,1,1,0,1.00,1.00,1.00,4,5,8,29.2,24.614,15,1.047,0.408
100000,21.16,16,0,0,0,16,0,1.00,10,0.000,396,2.86,27.16,15.21,659,0,0,0,1.00,1.00,1.00,3,4,7,18.6,25.344,16,1.322,0.350
100000,16.75,15,0,0,0,15,0,1.00,6,0.000,395,2.39,18.35,12.87,433,0,0,0,1.00,1.00,1.00,4,5,8,2.8,24.490,15,1.117,0.464
100000,28.53,27,0,0,0,27,0,1.00,0,0.000,394,3.66,44.73,15.63,433,0,0,0,1.00,1.00,1.00,7,8,8,13.0,33.884,27,1.056,0.454
100000,11.90,10,0,0,1,9,0,1.00,16,0.000,393,0.34,17.07,7.84,659,0,0,0,1.00,1.00,1.00,3,3,5,5.4,20.436,10,1.252,0.428
100000,17.07,15,0,0,0,15,0,1.00,6,0.000,393,1.55,25.21,4.24,433,0,0,0,1.00,1.00,1.00,5,5,8,16.4,24.366,15,1.138,0.427
100000,16.33,12,0,0,0,12,0,1.00,10,0.000,391,2.43,24.91,6.86,543,0,0,0,1.00,1.00,1.00,4,3,8,12.4,21.896,12,1.361,0.522
100000,16.75,15,0,0,0,15,0,1.00,6,0.000,386,3.56,22.30,12.72,433,0,0,0,1.00,1.00,1.00,4,5,8,3.9,23.932,15,1.117,0.464
100000,16.89,15,0,0,0,15,0,1.00,10,0.000,384,2.18,19.90,14.11,543,1,0,0,1.00,1.00,1.00,3,3,8,31.5,23.808,15,1.126,0.449
100000,16.90,15,0,0,0,15,0,1.00,6,0.000,383,1.49,35.36,6.57,433,1,1,0,1.00,1.00,1.00,4,5,8,25.3,23.746,15,1.127,0.467
100000,17.73,15,0,0,0,15,0,1.00,8,0.000,381,3.57,24.25,16.94,433,1,1,0,1.00,1.00,1.00,3,4,8,26.3,23.622,15,1.182,0.402
100000,16.15,12,0,0,0,12,0,1.00,10,0.000,380,1.11,17.26,6.25,543,0,0,0,1.00,1.00,1.00,3,3,8,13.1,21.280,12,1.346,0.528
100000,19.95,16,0,0,0,16,0,1.00,6,0.000,376,1.86,18.63,13.38,433,1,1,0,1.00,1.00,1.00,6,5,8,25.3,24.064,16,1.247,0.543
100000,20.92,19,0,0,0,19,0,1.00,6,0.000,376,4.01,32.57,12.73,433,0,0,0,1.00,1.00,1.00,4,5,8,12.1,26.320,19,1.101,0.410
100000,17.90,13,0,0,0,13,0,1.00,10,0.000,373,2.29,24.16,6.63,543,0,0,0,1.00,1.00,1.00,6,3,8,3.8,21.634,13,1.377,0.508
100000,11.01,8,0,0,0,8,0,1.00,16,0.000,372,1.67,11.00,11.21,543,2,1,0,1.00,1.00,1.00,3,3,8,39.0,17.856,8,1.376,0.445
100000,15.72,15,0,0,0,15,0,1.00,6,0.000,370,2.07,28.39,1.35,433,2,2,0,1.00,1.00,1.00,4,5,8,62.0,22.940,15,1.048,0.370
100000,16.90,15,0,0,0,15,0,1.00,6,0.000,370,1.06,21.47,21.53,433,0,0,0,1.00,1.00,1.00,4,5,8,10.7,22.940,15,1.127,0.467
100000,10.51,9,0,0,0,9,0,1.00,14,0.000,368,1.34,22.29,2.95,433,1,2,0,1.00,1.00,1.00,3,3,8,35.0,18.400,9,1.168,0.474
100000,20.77,19,0,0,0,19,0,1.00,6,0.000,364,0.04,24.62,17.67,433,0,1,0,1.00,1.00,1.00,4,5,8,15.0,25.480,19,1.093,0.429
100000,15.67,15,0,0,0,15,0,1.00,6,0.000,362,2.20,29.57,8.75,433,1,1,0,1.00,1.00,1.00,4,5,8,25.1,22.444,15,1.045,0.376
100000,9.34,8,0,0,0,8,0,1.00,16,0.000,361,2.39,16.76,7.03,433,2,2,0,1.00,1.00,1.00,3,4,8,41.4,17.328,8,1.168,0.474
100000,29.79,27,0,0,0,27,0,1.00,0,0.000,361,1.11,42.93,3.00,433,1,0,0,1.00,1.00,1.00,8,8,8,25.1,31.046,27,1.103,0.398
100000,19.85,19,0,0,0,19,0,1.00,8,0.000,359,2.71,32.81,6.99,433,1,1,0,1.00,1.00,1.00,4,4,8,27.0,25.130,19,1.045,0.415
100000,18.04,16,0,0,0,16,0,1.00,6,0.000,357,2.92,22.05,10.86,433,1,1,0,1.00,1.00,1.00,5,5,8,28.4,22.848,16,1.127,0.437
100000,17.99,13,0,0,0,13,0,1.00,14,0.000,355,0.04,19.41,9.98,560,2,1,0,1.00,1.00,1.00,3,3,6,43.3,20.590,13,1.384,0.282
100000,17.99,13,0,0,0,13,0,1.00,14,0.000,354,2.56,28.00,10.50,560,0,0,0,1.00,1.00,1.00,3,3,6,20.5,20.532,13,1.384,0.282
100000,17.36,15,0,0,0,15,0,1.00,14,0.000,351,1.07,20.48,10.20,433,0,1,0,1.00,1.00,1.00,2,4,5,18.4,21.762,15,1.157,0.472
100000,15.67,15,0,0,0,15,0,1.00,6,0.000,349,3.23,23.06,5.86,433,2,2,0,1.00,1.00,1.00,4,5,8,45.4,21.638,15,1.045,0.376
100000,11.01,8,0,0,0,8,0,1.00,16,0.000,346,1.60,20.53,3.79,543,1,1,0,1.00,1.00,1.00,3,3,8,31.5,16.608,8,1.376,0.445
100000,17.07,15,0,0,0,15,0,1.00,6,0.000,344,1.14,23.17,5.65,433,1,1,0,1.00,1.00,1.00,4,5,8,28.2,21.328,15,1.138,0.427
100000,12.29,11,0,0,0,11,0,1.00,14,0.000,340,1.90,31.40,4.09,433,0,0,0,1.00,1.00,1.00,3,5,4,0.7,18.360,11,1.118,0.388
100000,16.78,13,0,0,0,13,0,1.00,14,0.000,340,3.03,19.89,6.83,659,1,1,0,1.00,1.00,1.00,4,4,5,25.7,19.720,13,1.291,0.364
100000,16.71,16,0,0,0,16,0,1.00,6,0.000,339,1.02,16.01,10.38,433,0,0,0,1.00,1.00,1.00,5,5,8,4.7,21.696,16,1.045,0.376
100000,17.99,13,0,0,0,13,0,1.00,14,0.000,337,3.75,27.72,3.77,560,1,1,0,1.00,1.00,1.00,4,3,6,25.7,19.546,13,1.384,0.282
100000,16.96,15,0,0,0,15,0,1.00,6,0.000,335,0.25,11.30,13.64,433,2,2,0,1.00,1.00,1.00,4,5,8,39.1,20.770,15,1.131,0.461
100000,12.00,11,0,0,0,11,0,1.00,14,0.000,334,1.00,9.47,10.92,433,1,1,0,1.00,1.00,1.00,3,5,4,29.1,18.036,11,1.091,0.391
