step,event,lineage,other,size
5000,birth,1,0,471
5000,birth,2,0,87
5000,birth,7,0,188
5000,birth,12,0,17
7000,split,22,7,8
7000,split,25,7,20
8000,split,33,7,251
8000,split,34,7,47
8000,split,35,7,34
8000,extinct,22,0,8
9000,split,43,22,32
9000,split,47,34,8
10000,split,50,1,17
10000,split,51,1,9
10000,split,52,7,26
10000,split,53,7,9
11000,extinct,12,0,12
11000,extinct,25,0,7
11000,extinct,43,0,32
11000,extinct,47,0,8
12000,split,65,1,58
12000,extinct,34,0,45
12000,extinct,51,0,9
12000,extinct,53,0,9
13000,split,69,50,30
13000,extinct,7,0,12
13000,extinct,52,0,22
14000,extinct,69,0,30
17000,extinct,2,0,28
18000,split,95,82,57
19000,extinct,35,0,10
19000,extinct,65,0,20
20000,extinct,50,0,22
21000,extinct,95,0,7
22000,extinct,33,0,22
34000,split,109,1,15
35000,extinct,109,0,15
37000,split,114,1,43
39000,split,119,1,85
41000,split,123,114,15
43000,split,125,114,14
44000,split,127,119,71
46000,extinct,114,0,57
46000,extinct,123,0,29
51000,split,152,127,23
51000,split,153,1,24
51000,split,154,127,10
52000,split,155,127,15
52000,extinct,125,0,6
52000,extinct,127,0,12
53000,merge,153,1,14
53000,extinct,154,0,10
55000,split,163,1,23
56000,extinct,152,0,5
57000,split,164,127,6
58000,split,172,1,90
58000,extinct,164,0,6
60000,split,177,1,62
61000,extinct,119,0,11
62000,merge,163,1,99
63000,merge,172,1,100
68000,split,184,1,171
69000,split,186,1,14
69000,split,187,177,8
70000,extinct,187,0,8
71000,split,190,1,196
71000,extinct,186,0,14
72000,merge,184,1,29
72000,merge,190,1,196
73000,split,188,1,7
76000,extinct,188,0,13
77000,split,206,1,72
77000,split,207,1,9
78000,split,211,1,21
78000,extinct,177,0,8
78000,merge,206,1,72
78000,merge,207,1,9
89000,split,224,1,7
90000,split,226,1,9
90000,extinct,224,0,7
93000,extinct,226,0,10
95000,extinct,211,0,7
103000,split,241,1,188
104000,split,243,155,19
106000,extinct,241,0,147
107000,extinct,155,0,14
110000,split,244,1,85
113000,extinct,243,0,8
130000,extinct,244,0,125
138000,split,266,1,23
144000,merge,266,1,88
152000,split,270,1,51
161000,extinct,270,0,9
163000,split,273,270,33
168000,extinct,273,0,24
210000,split,282,1,13
211000,extinct,282,0,13
297000,split,307,1,134
298000,merge,307,1,134
356000,split,318,1,140
360000,extinct,318,0,195
435000,split,338,1,142
437000,merge,338,1,217
454000,split,342,1,241
461000,merge,1,342,494
