step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest
100000,13.02,13,0,0,0,13,0,1.00,10,0.000,410,0.97,23.62,12.12,577,0,0,0,1.00,1.00,1.00,3,6,5,10.6,23.780,13,1.002,0.233
100000,22.12,22,0,0,2,20,0,1.00,8,0.000,410,2.83,39.98,5.53,577,1,1,0,1.00,1.00,1.00,4,7,5,34.5,31.160,22,1.053,0.212
100000,21.07,22,0,0,0,22,0,1.00,8,0.000,410,2.85,29.88,18.09,33,0,1,0,1.00,1.00,1.00,6,7,5,20.1,31.160,22,0.958,0.309
100000,18.12,18,0,0,0,18,0,1.00,10,0.000,408,1.99,35.87,21.45,584,0,0,0,1.00,1.00,1.00,3,3,8,23.3,27.744,18,1.007,0.195
100000,8.50,9,0,0,0,9,0,1.00,18,0.000,406,1.93,25.69,4.92,33,0,0,0,1.00,1.00,1.00,3,3,4,16.3,20.300,9,0.945,0.194
100000,13.36,13,0,0,0,13,0,1.00,16,0.000,406,3.09,28.86,12.94,33,1,1,0,1.00,1.00,1.00,4,3,5,28.8,23.548,13,1.028,0.141
100000,8.38,9,0,0,0,9,0,1.00,18,0.000,405,2.71,35.17,5.21,33,1,0,0,1.00,1.00,1.00,3,3,4,30.9,20.250,9,0.931,0.217
100000,6.48,7,0,0,0,7,0,1.00,20,0.000,402,1.99,25.09,2.01,33,1,1,0,1.00,1.00,1.00,2,2,4,33.0,18.492,7,0.926,0.219
100000,12.54,20,0,0,0,14,0,1.00,14,0.000,398,0.03,24.62,13.33,33,1,0,0,1.00,1.00,1.00,4,5,4,29.2,22.206,14,0.896,0.241
100000,24.26,23,0,0,0,23,0,1.00,6,0.000,398,1.58,27.25,14.29,33,1,1,0,1.00,1.00,1.00,4,8,5,39.2,31.044,23,1.055,0.208
100000,13.02,13,0,0,0,13,0,1.00,10,0.000,397,1.74,16.81,17.15,577,0,0,0,1.00,1.00,1.00,5,6,5,15.5,23.026,13,1.002,0.233
100000,16.59,16,0,0,0,16,0,1.00,10,0.000,396,2.59,34.92,8.10,577,2,2,0,1.00,1.00,1.00,4,6,5,45.6,25.344,16,1.037,0.210
100000,11.80,12,0,0,0,12,0,1.00,12,0.000,395,0.62,28.90,4.40,33,2,2,0,1.00,1.00,1.00,3,6,4,42.6,22.120,12,0.984,0.207
100000,10.64,10,0,0,0,10,0,1.00,18,0.000,395,1.63,20.17,11.47,33,1,0,0,1.00,1.00,1.00,4,3,4,24.5,20.540,10,1.064,0.233
100000,12.09,12,0,0,0,12,0,1.00,16,0.000,395,1.60,34.80,12.09,566,0,0,0,1.00,1.00,1.00,2,5,3,8.3,22.120,12,1.007,0.181
100000,8.22,13,0,0,0,8,0,1.00,16,0.000,391,0.24,21.58,8.15,33,0,1,0,1.00,1.00,1.00,2,3,5,23.2,17.974,8,1.028,0.141
100000,12.40,12,0,0,0,12,0,1.00,16,0.000,390,0.35,19.29,13.66,566,1,1,0,1.00,1.00,1.00,2,5,3,35.2,21.840,12,1.033,0.199
100000,9.33,16,0,0,0,9,0,1.00,16,0.000,383,1.06,17.28,11.33,577,2,2,0,1.00,1.00,1.00,2,5,3,47.6,16.421,9,1.037,0.210
100000,6.48,7,0,0,0,7,0,1.00,20,0.000,380,2.43,22.14,2.79,33,1,1,0,1.00,1.00,1.00,2,2,4,32.0,17.480,7,0.926,0.219
100000,15.43,37,0,2,0,11,0,1.00,14,0.130,378,3.35,31.17,9.83,586,0,0,0,1.00,1.00,1.00,3,7,2,4.0,20.234,13,1.187,0.247
100000,15.33,16,0,0,1,15,0,1.00,12,0.000,375,3.39,36.40,7.75,577,2,2,0,1.00,1.00,1.00,4,5,5,51.6,24.000,16,0.989,0.242
100000,13.34,21,0,0,0,13,0,1.00,14,0.000,373,0.36,14.99,19.50,583,1,0,0,1.00,1.00,1.00,4,3,6,24.7,19.255,13,1.026,0.239
100000,10.86,13,0,0,0,11,0,1.00,18,0.000,372,0.75,20.37,9.25,33,1,1,0,1.00,1.00,1.00,2,4,3,36.8,19.086,11,0.987,0.198
100000,22.23,20,0,0,0,20,0,1.00,14,0.000,372,0.55,20.31,11.30,566,1,0,0,1.00,1.00,1.00,4,4,5,28.5,26.784,20,1.111,0.281
100000,23.98,22,0,0,0,22,0,1.00,10,0.000,367,1.90,57.63,6.00,33,0,0,0,1.00,1.00,1.00,4,7,4,17.0,27.892,22,1.090,0.239
100000,10.96,11,0,0,0,11,0,1.00,16,0.000,363,1.35,16.86,6.23,33,2,1,0,1.00,1.00,1.00,2,3,5,40.9,19.602,11,0.996,0.200
100000,15.58,16,0,0,0,16,0,1.00,14,0.000,362,1.00,15.41,14.84,566,0,0,0,1.00,1.00,1.00,3,5,4,18.5,23.168,16,0.974,0.310
100000,17.66,20,0,0,0,20,0,1.00,10,0.000,357,3.27,29.48,16.72,566,0,0,0,1.00,1.00,1.00,5,7,4,6.4,25.704,20,0.883,0.142
100000,6.63,16,0,0,0,7,0,1.00,20,0.000,348,0.67,16.33,12.01,566,0,1,0,1.00,1.00,1.00,2,4,2,20.7,12.595,7,0.947,0.170
100000,8.63,9,0,0,0,9,0,1.00,18,0.000,345,0.53,23.63,6.20,33,0,0,0,1.00,1.00,1.00,4,3,4,19.8,17.250,9,0.959,0.190
100000,10.28,16,0,0,0,10,0,1.00,16,0.000,343,1.66,21.22,6.48,33,1,0,0,1.00,1.00,1.00,4,5,3,34.3,17.210,10,1.028,0.174
100000,17.23,17,0,0,0,17,0,1.00,12,0.000,343,2.29,16.39,9.64,566,1,1,0,1.00,1.00,1.00,4,6,4,31.8,22.638,17,1.013,0.174
100000,15.28,14,0,0,0,14,0,1.00,14,0.000,343,1.63,19.36,13.41,566,0,0,0,1.00,1.00,1.00,4,6,3,2.8,20.580,14,1.091,0.218
100000,20.84,20,0,0,0,20,0,1.00,10,0.000,342,2.43,28.49,10.43,572,2,2,0,1.00,1.00,1.00,2,4,7,51.1,24.624,20,1.042,0.210
100000,21.67,25,0,2,0,21,0,1.00,8,0.092,340,3.24,35.58,9.55,587,0,0,0,1.00,1.00,1.00,3,4,8,7.3,26.149,23,0.942,0.215
100000,10.67,10,0,0,0,10,0,1.00,16,0.000,338,2.99,21.98,5.43,33,1,1,0,1.00,1.00,1.00,3,5,3,32.8,17.576,10,1.067,0.252
100000,10.93,11,0,0,0,11,0,1.00,18,0.000,338,2.30,22.06,5.10,579,1,1,0,1.00,1.00,1.00,4,3,4,37.2,18.252,11,0.994,0.227
100000,20.29,20,0,0,1,18,0,1.00,12,0.000,338,2.72,30.49,11.13,33,1,1,0,1.00,1.00,1.00,4,6,4,26.8,23.318,19,1.097,0.292
100000,46.31,38,0,29,0,9,0,1.00,4,0.626,337,3.00,30.82,22.48,578,0,1,0,1.00,1.00,1.00,5,6,8,10.3,36.396,38,1.219,0.240
100000,17.72,19,0,0,4,15,0,1.00,12,0.000,335,2.82,58.08,6.82,33,1,1,0,1.00,1.00,1.00,4,5,5,31.0,23.450,19,1.042,0.224
100000,6.08,7,0,0,1,6,0,1.00,16,0.000,333,1.87,14.40,5.83,33,1,1,0,1.00,1.00,1.00,2,4,4,35.6,15.318,7,0.935,0.178
100000,9.40,10,0,0,0,10,0,1.00,16,0.000,331,1.47,16.05,11.31,33,2,2,0,1.00,1.00,1.00,2,4,4,51.9,17.212,10,0.940,0.176
100000,11.94,13,0,0,0,13,0,1.00,14,0.000,325,0.87,13.21,11.51,33,0,1,0,1.00,1.00,1.00,3,4,5,17.3,18.850,13,0.918,0.230
100000,15.20,17,0,0,0,15,0,1.00,14,0.000,324,0.88,16.47,15.07,566,1,1,0,1.00,1.00,1.00,3,5,4,34.8,19.348,15,1.013,0.174
100000,15.92,14,0,0,0,14,0,1.00,16,0.000,324,2.07,21.72,9.81,566,1,1,0,1.00,1.00,1.00,4,5,3,26.4,19.440,14,1.137,0.150
100000,13.51,13,0,0,0,13,0,1.00,14,0.000,324,1.08,22.36,9.38,33,2,1,0,1.00,1.00,1.00,3,5,4,44.9,18.792,13,1.039,0.221
100000,4.92,7,0,0,0,5,0,1.00,20,0.000,324,0.35,8.81,4.46,33,0,0,0,1.00,1.00,1.00,2,2,4,11.9,13.192,5,0.984,0.201
100000,13.51,13,0,0,0,13,0,1.00,14,0.000,321,1.93,12.84,10.33,33,1,1,0,1.00,1.00,1.00,3,5,4,33.5,18.618,13,1.039,0.221
100000,1.09,19,0,0,0,1,0,1.00,28,0.000,318,0.03,19.12,2.36,560,0,0,0,1.00,1.00,1.00,1,1,1,22.4,2.611,1,1.088,0.197
100000,65.04,53,0,24,0,29,0,1.00,0,0.369,314,3.87,26.22,57.15,33,0,0,0,1.00,1.00,1.00,8,8,8,23.0,43.332,53,1.227,0.307
100000,16.77,17,0,0,0,17,0,1.00,12,0.000,314,0.88,23.48,1.49,33,2,2,0,1.00,1.00,1.00,3,5,5,56.3,20.724,17,0.986,0.219
100000,4.32,9,0,0,0,5,0,1.00,20,0.000,313,0.99,11.42,7.75,570,0,0,0,1.00,1.00,1.00,2,1,5,21.0,11.581,5,0.863,0.352
100000,17.64,20,0,0,0,20,0,1.00,12,0.000,312,0.72,25.69,7.83,33,0,0,0,1.00,1.00,1.00,5,6,4,18.2,22.464,20,0.882,0.254
100000,15.26,14,0,0,0,14,0,1.00,16,0.000,309,1.87,20.91,7.54,571,0,0,0,1.00,1.00,1.00,4,3,5,10.9,18.540,14,1.090,0.249
100000,13.94,14,0,0,0,14,0,1.00,14,0.000,307,0.07,30.10,3.85,33,1,1,0,1.00,1.00,1.00,4,5,4,35.6,18.420,14,0.996,0.200
100000,21.07,22,0,0,0,22,0,1.00,8,0.000,306,0.47,24.54,7.02,33,0,0,0,1.00,1.00,1.00,5,7,5,20.6,23.256,22,0.958,0.309
100000,15.79,18,0,0,1,17,0,1.00,12,0.000,306,1.53,19.81,17.99,566,0,0,0,1.00,1.00,1.00,4,6,4,14.6,20.808,18,0.902,0.250
100000,13.51,13,0,0,0,13,0,1.00,14,0.000,304,1.84,17.05,6.15,33,0,0,0,1.00,1.00,1.00,4,5,4,10.7,17.632,13,1.039,0.221
100000,15.50,16,0,0,0,16,0,1.00,14,0.000,303,1.18,19.02,14.38,566,1,1,0,1.00,1.00,1.00,4,5,4,27.1,19.392,16,0.969,0.187
100000,12.65,12,0,0,0,12,0,1.00,12,0.000,303,1.48,14.05,5.07,33,0,0,0,1.00,1.00,1.00,3,6,4,13.6,16.968,12,1.054,0.191
100000,51.68,45,0,0,0,45,0,1.00,0,0.000,299,5.19,38.74,13.03,33,1,0,0,1.00,1.00,1.00,5,8,8,28.5,36.478,45,1.148,0.227
100000,31.27,24,0,0,0,24,0,1.00,8,0.000,298,2.13,23.17,7.03,560,0,0,0,1.00,1.00,1.00,3,4,8,16.1,23.840,24,1.303,0.336
100000,21.77,18,2,5,0,11,0,1.41,10,0.230,294,2.23,19.36,19.19,33,0,0,0,1.00,1.80,1.42,5,6,5,12.3,19.992,18,1.088,0.275
100000,14.34,14,0,0,0,14,0,1.00,14,0.000,294,1.74,22.75,6.11,33,0,0,0,1.00,1.00,1.00,2,5,4,15.2,17.640,14,1.024,0.226
100000,21.49,27,0,0,0,21,0,1.00,4,0.000,291,4.09,28.84,12.19,33,0,0,0,1.00,1.00,1.00,5,6,8,15.8,20.809,21,1.023,0.219
100000,9.94,11,0,0,0,11,0,1.00,16,0.000,289,2.57,9.16,16.59,33,1,1,0,1.00,1.00,1.00,1,4,4,26.4,15.606,11,0.904,0.318
100000,10.74,11,0,0,0,11,0,1.00,18,0.000,289,2.40,18.35,5.08,566,1,1,0,1.00,1.00,1.00,2,4,3,39.5,15.606,11,0.976,0.197
100000,11.57,18,0,0,0,11,0,1.00,18,0.000,286,1.74,21.19,6.74,33,0,0,0,1.00,1.00,1.00,4,3,4,20.5,14.220,11,1.051,0.221
100000,14.49,14,0,0,0,14,0,1.00,14,0.000,285,0.55,9.74,11.18,33,1,1,0,1.00,1.00,1.00,3,5,4,34.1,17.100,14,1.035,0.222
100000,18.51,18,0,0,0,18,0,1.00,12,0.000,284,1.40,12.82,7.35,566,1,1,0,1.00,1.00,1.00,4,6,4,26.2,19.312,18,1.028,0.171
100000,12.02,13,0,0,0,12,0,1.00,10,0.000,282,2.98,19.49,7.17,577,0,0,0,1.00,1.00,1.00,3,6,5,12.1,15.179,12,1.002,0.233
100000,14.95,14,0,0,0,14,0,1.00,16,0.000,279,2.87,16.08,12.69,566,1,1,0,1.00,1.00,1.00,1,4,4,34.0,16.740,14,1.068,0.277
100000,19.57,17,0,3,0,14,0,1.00,8,0.153,278,1.97,20.38,7.57,560,0,0,0,1.00,1.00,1.00,3,7,5,8.0,18.348,17,1.151,0.234
100000,86.56,64,0,15,0,49,0,1.00,0,0.173,277,3.65,51.37,46.15,33,1,1,0,1.00,1.00,1.00,9,8,8,28.7,44.320,64,1.353,0.364
100000,16.45,16,0,0,0,16,0,1.00,10,0.000,276,2.48,20.36,8.14,577,0,0,0,1.00,1.00,1.00,3,6,5,17.5,17.664,16,1.028,0.227
100000,13.03,14,0,0,0,14,0,1.00,16,0.000,275,1.24,13.04,9.21,566,1,1,0,1.00,1.00,1.00,2,4,4,39.7,16.500,14,0.931,0.239
100000,6.48,7,0,0,0,7,0,1.00,20,0.000,275,1.15,17.27,1.11,33,1,1,0,1.00,1.00,1.00,2,2,4,32.2,12.650,7,0.926,0.219
100000,15.58,16,0,0,0,16,0,1.00,14,0.000,273,2.88,11.67,17.90,566,0,0,0,1.00,1.00,1.00,3,5,4,14.7,17.472,16,0.974,0.310
100000,6.81,8,0,0,0,8,0,1.00,18,0.000,273,1.93,10.11,4.09,33,0,0,0,1.00,1.00,1.00,2,3,4,16.0,13.104,8,0.852,0.239
100000,13.94,14,0,0,0,14,0,1.00,14,0.000,272,2.74,11.95,11.43,33,2,2,0,1.00,1.00,1.00,3,5,4,40.1,16.320,14,0.996,0.200
100000,13.40,14,0,0,0,14,0,1.00,14,0.000,271,2.78,6.78,16.26,33,0,0,0,1.00,1.00,1.00,4,5,4,19.0,16.260,14,0.957,0.187
100000,14.34,14,0,0,0,14,0,1.00,14,0.000,271,0.67,17.26,3.47,33,0,0,0,1.00,1.00,1.00,3,5,4,13.0,16.260,14,1.024,0.226
100000,14.59,14,0,0,0,14,0,1.00,14,0.000,270,3.01,8.63,13.98,33,0,0,0,1.00,1.00,1.00,3,5,4,15.2,16.200,14,1.042,0.219
100000,7.04,9,0,0,0,7,0,1.00,20,0.000,267,1.32,16.37,1.65,33,0,0,0,1.00,1.00,1.00,2,2,4,16.3,11.915,7,1.006,0.183
100000,18.26,17,0,0,0,17,0,1.00,10,0.000,264,2.60,22.19,9.31,560,1,2,0,1.00,1.00,1.00,3,3,8,35.5,17.424,17,1.074,0.192
100000,33.55,30,0,0,0,30,0,1.00,4,0.000,264,0.08,18.85,12.67,582,1,0,0,1.00,1.00,1.00,6,6,8,24.1,24.288,30,1.118,0.345
100000,10.82,11,0,0,0,11,0,1.00,18,0.000,263,1.68,12.66,4.56,566,1,1,0,1.00,1.00,1.00,2,4,3,39.0,14.202,11,0.983,0.177
100000,24.60,42,0,6,0,16,0,1.00,6,0.244,263,0.44,35.62,4.03,586,0,0,0,1.00,1.00,1.00,3,7,7,5.1,18.251,22,1.118,0.217
100000,23.38,22,0,0,0,22,0,1.00,6,0.000,262,1.64,23.53,6.88,583,0,0,0,1.00,1.00,1.00,3,5,8,13.1,19.912,22,1.063,0.267
100000,70.04,55,0,6,0,48,0,1.00,0,0.086,262,7.13,44.00,13.56,578,1,1,0,1.00,1.00,1.00,9,8,8,30.8,36.591,54,1.297,0.226
100000,6.17,16,0,0,0,6,0,1.00,18,0.000,260,1.23,17.56,5.11,577,2,1,0,1.00,1.00,1.00,3,5,2,49.3,9.293,6,1.028,0.227
100000,6.48,7,0,0,0,7,0,1.00,20,0.000,252,1.73,14.99,1.40,33,1,1,0,1.00,1.00,1.00,2,2,4,31.5,11.592,7,0.926,0.219
100000,9.17,10,0,0,0,9,0,1.00,18,0.000,251,1.31,13.57,5.27,33,0,0,0,1.00,1.00,1.00,2,3,4,12.9,11.920,9,1.018,0.215
100000,32.73,29,0,0,0,29,0,1.00,6,0.000,251,4.25,32.82,7.40,581,0,0,0,1.00,1.00,1.00,6,5,8,20.1,22.590,29,1.128,0.187
100000,8.38,9,0,0,0,9,0,1.00,18,0.000,250,1.54,15.01,3.60,577,2,2,0,1.00,1.00,1.00,4,3,4,53.0,12.500,9,0.931,0.195
100000,8.81,11,0,0,0,9,0,1.00,16,0.000,250,0.07,12.07,5.06,566,0,0,0,1.00,1.00,1.00,2,5,3,22.7,11.557,9,0.979,0.229
100000,33.55,30,0,0,0,30,0,1.00,4,0.000,249,2.29,34.34,6.50,582,0,0,0,1.00,1.00,1.00,7,6,8,22.1,22.908,30,1.118,0.345
100000,3.69,9,0,0,0,4,0,1.00,22,0.000,248,1.23,10.83,2.24,33,0,0,0,1.00,1.00,1.00,3,3,2,11.5,9.447,4,0.922,0.204
100000,30.36,32,0,0,0,32,0,1.00,0,0.000,247,1.20,30.16,10.05,585,0,0,0,1.00,1.00,1.00,4,8,8,21.6,23.712,32,0.949,0.198
100000,14.34,14,0,0,0,14,0,1.00,14,0.000,245,0.98,5.65,9.21,33,0,0,0,1.00,1.00,1.00,4,5,4,22.8,14.700,14,1.024,0.226
