step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,466,22.28,0.14,1.18,1.12,18.39,0.00,1.03,0.000,0.111,349802.7,243029.8,2,23,4.42,1.03,1.02,53.7909,1517.68,99966.5,0.1106,8.0067,5462,1.7584,296,63.6144,432912.4
10000,1,350,24.72,0.15,1.13,1.79,20.91,0.00,1.03,0.000,0.096,316210.1,200079.4,2,36,4.72,1.02,1.03,45.9565,1030.42,16903.6,11.8017,8.4321,5461,1.7580,355,53.3695,364754.8
10000,2,65,17.55,0.08,0.31,0.09,16.69,0.00,1.02,0.000,0.013,106179.3,53931.8,1,20,3.72,1.03,1.03,15.9844,430.30,253.2,53.4494,6.2704,5461,1.7580,712,9.0071,60371.8
20000,0,636,17.14,0.09,0.56,0.51,14.60,0.00,1.05,0.000,0.114,182120.9,82661.3,3,52,3.37,1.04,1.04,24.0890,1623.97,101372.0,0.0000,7.8120,5462,1.4487,209,28.6953,181152.7
20000,1,464,19.52,0.09,0.44,0.60,16.64,0.00,1.01,0.000,0.094,160911.9,65899.9,4,58,3.56,1.01,1.01,19.8330,1006.68,17394.1,5.5330,7.6948,5461,1.4484,217,25.1383,152465.1
20000,2,101,15.03,0.00,0.00,0.39,13.50,0.00,1.00,0.000,0.016,35020.8,8584.9,3,30,3.11,1.00,1.00,4.6701,532.19,261.5,30.0916,3.6381,5461,1.4484,496,2.2910,11538.3
30000,0,536,21.78,0.33,0.82,0.63,17.32,0.01,1.10,0.006,0.117,367906.9,230212.6,8,27,3.91,1.11,1.09,48.9219,1523.06,99753.3,0.0000,8.2819,5462,2.5861,216,64.3683,446414.9
30000,1,487,19.32,0.20,0.49,0.56,16.11,0.00,1.07,0.000,0.097,307913.2,171475.9,8,54,3.66,1.07,1.07,37.9608,1166.55,17559.6,14.6771,9.1150,5461,2.5856,332,50.7152,345815.7
30000,2,105,16.95,0.00,1.33,0.46,13.46,0.00,1.00,0.000,0.018,70933.6,24997.2,7,22,3.19,1.00,1.00,9.2882,498.79,279.2,55.4969,6.8909,5461,2.5856,415,4.5844,29896.3
40000,0,617,18.53,0.24,0.23,0.24,16.05,0.00,1.05,0.000,0.117,197888.3,89120.1,5,39,3.63,1.03,1.06,25.6291,1517.09,100296.9,0.0000,8.0944,5462,1.6643,186,28.7192,193589.8
40000,1,506,18.45,0.31,0.13,0.38,15.81,0.00,1.07,0.000,0.097,175443.9,73336.7,3,47,3.46,1.03,1.11,21.9757,1279.74,17280.1,5.1375,7.9027,5461,1.6640,232,24.9213,164393.2
40000,2,108,18.49,0.45,0.14,0.15,15.70,0.00,1.14,0.000,0.021,40510.6,11336.9,3,28,3.53,1.11,1.15,5.6622,517.26,289.8,29.1496,4.1563,5461,1.6640,582,2.6810,15121.3
50000,0,728,17.29,0.21,0.24,0.28,14.85,0.00,1.05,0.000,0.129,400210.7,252816.0,9,48,3.69,1.03,1.07,63.6281,2102.76,99330.7,0.0000,7.6750,5462,2.1040,167,64.8852,510985.5
50000,1,563,16.68,0.21,0.09,0.22,14.45,0.00,1.06,0.000,0.097,323583.0,182164.5,8,38,3.57,1.04,1.08,47.6682,1564.33,15816.0,17.6220,8.8545,5461,2.1036,196,47.8039,377671.4
50000,2,123,15.21,0.09,0.00,0.03,14.02,0.00,1.03,0.000,0.020,74577.7,25963.6,5,24,3.32,1.02,1.04,10.4009,473.82,217.5,55.1048,6.7450,5461,2.1036,328,5.1092,35073.1
60000,0,721,15.41,0.33,0.14,0.14,13.50,0.00,1.08,0.000,0.116,195560.8,90974.3,6,44,3.46,1.07,1.12,26.6577,1403.05,100494.4,0.0000,7.7059,5462,1.3357,167,28.8853,196481.2
60000,1,523,15.76,0.22,0.24,0.22,14.00,0.00,1.05,0.000,0.088,171466.4,70403.2,7,61,3.56,1.05,1.09,21.8204,1072.55,16735.5,5.6735,7.6998,5461,1.3355,202,24.9892,161189.0
60000,2,127,14.00,0.25,0.00,0.01,12.73,0.00,1.06,0.000,0.019,37198.4,9304.2,6,33,3.17,1.02,1.09,5.0601,608.45,280.3,29.5339,3.9027,5461,1.3355,420,2.3122,12850.5
70000,0,778,16.03,0.14,0.17,0.17,13.69,0.00,1.04,0.000,0.125,401813.8,256319.9,7,41,3.61,1.02,1.07,64.5773,1579.68,99238.1,0.0000,7.5715,5462,1.9466,130,65.4109,519110.1
70000,1,575,16.73,0.18,0.05,0.17,14.65,0.00,1.04,0.000,0.100,317059.3,178088.8,7,48,3.72,1.01,1.07,47.1516,1415.07,16242.4,17.5103,8.2528,5461,1.9462,201,47.5193,373166.3
70000,2,121,15.27,0.07,0.10,0.06,13.93,0.00,1.02,0.000,0.020,75175.4,25752.3,4,43,3.61,1.01,1.04,10.4970,574.68,227.3,55.3611,6.7643,5461,1.9462,319,5.2181,35954.0
80000,0,726,17.22,0.45,0.37,0.17,14.78,0.00,1.10,0.000,0.131,205005.9,97622.0,5,39,3.76,1.05,1.15,27.7148,1563.44,100726.7,0.0000,7.6983,5462,1.4623,139,29.1554,206971.1
80000,1,516,16.91,0.46,0.15,0.18,14.99,0.00,1.11,0.000,0.093,178038.7,74464.3,5,52,3.79,1.08,1.15,22.3523,1361.04,16527.2,5.7223,7.8035,5461,1.4620,193,24.4314,167333.6
80000,2,101,16.11,0.17,0.00,0.01,14.67,0.00,1.05,0.000,0.017,42905.0,12116.7,4,32,3.61,1.02,1.05,6.0594,453.04,211.8,28.8240,4.2545,5461,1.4620,429,2.7353,16250.2
90000,0,714,17.52,0.47,0.30,0.25,15.04,0.01,1.11,0.001,0.131,409560.3,255989.5,6,51,3.72,1.05,1.16,65.2014,1796.70,99315.7,0.0000,7.7594,5462,2.1096,148,65.1507,517757.8
90000,1,558,16.50,0.22,0.18,0.25,14.55,0.00,1.07,0.000,0.097,324545.4,176327.1,6,54,3.63,1.05,1.09,47.1000,1595.20,16224.5,17.6165,8.6711,5461,2.1092,213,47.2503,372484.2
90000,2,146,15.31,0.13,0.12,0.25,13.60,0.00,1.03,0.000,0.024,78597.9,26821.6,4,32,3.60,1.03,1.05,10.8900,613.28,304.1,55.0011,6.8813,5461,2.1092,334,5.3178,37666.5
100000,0,655,17.66,0.32,0.15,0.05,15.80,0.00,1.09,0.000,0.123,210787.9,98188.2,5,54,3.89,1.06,1.11,28.6931,1455.46,100827.8,0.0000,7.9342,5462,1.5248,172,28.8189,208644.0
100000,1,562,16.60,0.35,0.27,0.08,14.56,0.00,1.09,0.000,0.098,182755.3,76984.7,5,57,3.66,1.05,1.14,23.3178,1315.67,16659.8,5.5620,7.7376,5461,1.5245,199,24.9220,173369.4
100000,2,122,15.93,0.12,0.05,0.02,14.66,0.00,1.06,0.000,0.021,43458.6,12162.3,4,31,3.58,1.05,1.09,6.0450,463.60,244.7,28.6341,4.3337,5461,1.5245,355,2.6852,16367.0
110000,0,663,19.23,0.69,0.21,0.16,15.92,0.00,1.17,0.002,0.129,402726.5,248217.2,8,38,4.05,1.12,1.23,61.0480,1833.27,98839.4,0.0011,7.8733,5462,2.0330,201,66.1448,503914.6
110000,1,533,18.86,0.49,0.24,0.12,16.25,0.00,1.10,0.000,0.103,320118.3,174993.1,7,36,4.01,1.02,1.17,45.2261,1508.92,16508.8,17.7812,8.8723,5461,2.0326,239,46.4416,361569.3
110000,2,121,16.60,0.36,0.07,0.02,14.85,0.00,1.08,0.000,0.022,75983.6,26649.9,4,24,3.50,1.06,1.12,10.4966,707.59,294.3,54.7200,6.8570,5461,2.0326,350,4.9931,34925.3
120000,0,622,18.52,0.60,0.18,0.32,15.80,0.00,1.11,0.000,0.121,206967.1,95166.1,4,31,4.25,1.07,1.16,28.1669,1619.11,100023.4,0.0000,7.7702,5462,1.3435,195,28.9283,203800.9
120000,1,520,19.37,0.49,0.47,0.33,17.23,0.00,1.08,0.000,0.110,181679.4,75394.8,5,34,4.51,1.02,1.15,23.1908,1355.07,16146.8,6.0447,7.7038,5461,1.3432,205,24.8960,169886.3
120000,2,66,18.97,0.24,0.14,0.24,17.62,0.00,1.03,0.000,0.014,38321.0,10714.0,4,16,4.33,1.00,1.04,5.2896,431.09,142.9,29.2517,3.8542,5461,1.3432,382,2.1921,13564.8
130000,0,714,15.59,0.32,0.07,0.16,13.69,0.00,1.07,0.000,0.115,400165.2,237811.9,2,35,4.06,1.06,1.08,64.4804,1817.63,97530.7,0.0001,6.5968,5462,1.2861,192,66.2460,503824.9
130000,1,648,16.14,0.22,0.12,0.21,14.71,0.00,1.04,0.000,0.114,331437.1,178125.2,2,38,4.36,1.01,1.05,49.6473,2035.40,14724.6,18.3602,7.4013,5461,1.2859,240,51.0658,390319.0
130000,2,87,16.82,0.32,0.00,0.15,15.64,0.00,1.06,0.000,0.017,49285.4,13219.8,1,16,4.37,1.00,1.10,6.0563,325.38,99.7,56.8464,4.8157,5461,1.2859,272,2.4778,17065.7
140000,0,614,17.14,0.12,0.19,0.36,15.40,0.00,1.03,0.000,0.113,212481.3,101701.6,3,36,4.20,1.01,1.04,30.4723,1570.21,99836.8,0.0000,6.9764,5462,1.0416,183,29.9843,215289.4
