step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest
100000,23.14,21,0,0,0,21,0,1.00,6,0.000,454,2.36,42.65,6.01,726,0,1,0,1.00,1.00,1.00,4,5,8,20.4,33.596,21,1.102,0.325
100000,10.30,14,0,0,0,10,0,1.00,14,0.000,445,2.43,38.97,6.25,725,2,1,0,1.00,1.00,1.00,3,6,4,41.6,21.424,10,1.030,0.279
100000,11.58,10,0,0,0,10,0,1.00,14,0.000,443,2.69,46.57,2.85,659,1,1,0,1.00,1.00,1.00,2,4,5,28.8,23.036,10,1.158,0.286
100000,13.98,13,0,0,0,13,0,1.00,8,0.000,442,0.59,25.86,7.19,659,0,0,0,1.00,1.00,1.00,3,4,8,17.9,25.636,13,1.075,0.209
100000,12.14,11,0,0,0,11,0,1.00,14,0.000,441,1.17,18.22,11.05,659,0,0,0,1.00,1.00,1.00,3,5,4,21.4,23.814,11,1.103,0.269
100000,10.71,10,0,0,0,10,0,1.00,16,0.000,439,2.04,32.96,6.46,725,2,2,0,1.00,1.00,1.00,4,5,3,55.5,22.828,10,1.071,0.289
100000,14.71,13,0,0,0,13,0,1.00,10,0.000,438,1.31,27.01,12.47,659,0,0,0,1.00,1.00,1.00,3,5,6,21.1,25.404,13,1.132,0.297
100000,11.45,10,0,0,0,10,0,1.00,16,0.000,433,2.14,20.16,8.98,724,0,0,0,1.00,1.00,1.00,3,5,3,24.2,22.516,10,1.145,0.306
100000,12.22,10,0,0,0,10,0,1.00,14,0.000,432,0.73,16.04,13.16,677,0,0,0,1.00,1.00,1.00,4,6,3,13.8,22.464,10,1.222,0.356
100000,13.39,14,0,0,0,13,0,1.00,14,0.000,432,2.01,23.52,7.10,725,1,1,0,1.00,1.00,1.00,4,5,4,33.1,24.649,13,1.030,0.279
100000,8.59,10,0,0,0,8,0,1.00,20,0.000,431,2.01,26.28,3.14,659,0,0,0,1.00,1.00,1.00,2,3,3,9.2,20.422,8,1.073,0.236
100000,12.14,11,0,0,0,11,0,1.00,14,0.000,429,2.20,34.12,9.38,659,0,0,0,1.00,1.00,1.00,2,5,4,22.8,23.166,11,1.103,0.269
100000,15.97,15,0,0,0,15,0,1.00,10,0.000,428,2.55,28.08,12.22,659,0,0,0,1.00,1.00,1.00,5,5,6,13.5,26.536,15,1.064,0.246
100000,20.22,19,0,0,0,19,0,1.00,6,0.000,426,2.80,50.08,11.21,659,1,1,0,1.00,1.00,1.00,5,5,8,29.2,29.820,19,1.064,0.246
100000,30.63,27,0,0,0,27,0,1.00,4,0.000,425,1.05,34.44,13.82,726,1,1,0,1.00,1.00,1.00,4,6,8,32.9,36.550,27,1.134,0.314
100000,23.14,21,0,0,0,21,0,1.00,6,0.000,425,0.23,30.40,6.71,726,1,1,0,1.00,1.00,1.00,5,5,8,32.5,31.450,21,1.102,0.325
100000,16.65,16,0,0,0,16,0,1.00,8,0.000,424,3.29,29.88,22.91,659,1,1,0,1.00,1.00,1.00,3,4,8,26.9,27.136,16,1.041,0.239
100000,16.00,15,0,0,0,15,0,1.00,12,0.000,421,2.43,24.55,13.44,659,0,1,0,1.00,1.00,1.00,4,4,6,25.0,26.102,15,1.066,0.238
100000,17.89,18,0,0,0,18,0,1.00,8,0.000,420,0.53,33.82,14.75,659,1,1,0,1.00,1.00,1.00,3,5,7,28.1,28.560,18,0.994,0.215
100000,17.76,17,0,0,0,17,0,1.00,10,0.000,420,1.78,28.19,22.56,725,1,0,0,1.00,1.00,1.00,4,5,6,27.1,27.720,17,1.045,0.287
100000,24.67,23,0,0,0,23,0,1.00,6,0.000,419,0.96,31.38,18.15,659,0,0,0,1.00,1.00,1.00,6,5,8,23.3,32.682,23,1.073,0.329
100000,13.98,13,0,0,0,13,0,1.00,8,0.000,417,2.14,31.07,9.59,659,0,0,0,1.00,1.00,1.00,2,4,8,18.8,24.186,13,1.075,0.209
100000,16.44,16,0,0,0,16,0,1.00,8,0.000,417,3.53,29.52,5.80,659,2,2,0,1.00,1.00,1.00,2,4,8,40.5,26.688,16,1.027,0.264
100000,42.88,40,0,0,0,40,0,1.00,0,0.000,416,3.74,49.55,6.98,659,0,0,0,1.00,1.00,1.00,6,8,8,7.7,46.592,40,1.072,0.347
100000,22.01,23,0,0,0,21,0,1.00,2,0.000,413,2.24,36.12,18.36,659,1,0,0,1.00,1.00,1.00,5,8,8,27.6,29.820,21,1.048,0.327
100000,10.32,11,0,0,0,10,0,1.00,16,0.000,411,0.77,24.22,5.40,659,2,2,0,1.00,1.00,1.00,3,4,5,43.0,20.607,10,1.032,0.279
100000,13.76,13,0,0,0,13,0,1.00,10,0.000,411,1.73,28.78,18.47,659,0,0,0,1.00,1.00,1.00,5,5,6,3.7,23.838,13,1.059,0.271
100000,13.51,13,0,0,0,13,0,1.00,14,0.000,409,2.72,26.84,9.98,538,1,1,0,1.00,1.00,1.00,4,5,4,30.1,23.722,13,1.039,0.303
100000,12.22,10,0,0,0,10,0,1.00,14,0.000,408,2.70,24.06,8.72,677,0,0,0,1.00,1.00,1.00,2,6,3,4.2,21.216,10,1.222,0.356
100000,15.85,16,0,0,0,15,0,1.00,12,0.000,404,0.87,31.04,10.74,659,1,0,0,1.00,1.00,1.00,5,6,4,31.5,24.668,15,1.057,0.242
100000,12.14,11,0,0,0,11,0,1.00,14,0.000,402,1.38,18.84,9.09,659,0,0,0,1.00,1.00,1.00,4,5,4,16.4,21.708,11,1.103,0.269
100000,13.45,14,0,0,0,14,0,1.00,14,0.000,401,1.73,18.78,10.61,729,1,0,0,1.00,1.00,1.00,4,5,4,27.9,24.060,14,0.961,0.313
100000,13.40,13,0,0,0,13,0,1.00,12,0.000,399,1.35,31.17,4.30,724,2,2,0,1.00,1.00,1.00,4,5,5,39.6,23.142,13,1.031,0.281
100000,16.65,16,0,0,0,16,0,1.00,6,0.000,398,0.05,27.45,1.67,659,0,0,0,1.00,1.00,1.00,4,5,8,17.3,25.472,16,1.041,0.239
100000,12.91,13,0,0,0,12,0,1.00,8,0.000,398,2.33,19.93,12.61,659,0,0,0,1.00,1.00,1.00,2,4,8,8.3,21.734,12,1.075,0.209
100000,15.83,15,0,0,0,15,0,1.00,12,0.000,397,3.14,22.51,9.96,725,1,0,0,1.00,1.00,1.00,4,5,5,27.9,24.614,15,1.055,0.273
100000,16.65,16,0,0,0,16,0,1.00,6,0.000,397,1.76,28.60,13.54,659,1,1,0,1.00,1.00,1.00,4,5,8,27.9,25.408,16,1.041,0.239
100000,14.71,13,0,0,0,13,0,1.00,10,0.000,394,1.33,18.36,10.78,659,0,0,0,1.00,1.00,1.00,5,5,6,11.6,22.852,13,1.132,0.297
100000,22.25,20,0,0,0,20,0,1.00,6,0.000,393,0.61,28.80,14.09,659,0,0,0,1.00,1.00,1.00,4,5,8,17.1,28.296,20,1.112,0.260
100000,7.91,8,0,0,0,8,0,1.00,18,0.000,392,1.76,21.20,5.12,659,0,0,0,1.00,1.00,1.00,4,3,4,18.7,18.816,8,0.989,0.225
100000,10.63,13,0,0,0,10,0,1.00,12,0.000,391,2.03,18.40,12.01,725,1,1,0,1.00,1.00,1.00,3,5,5,35.0,17.505,10,1.063,0.278
100000,13.36,13,0,0,0,13,0,1.00,12,0.000,390,0.78,29.96,9.93,659,0,0,0,1.00,1.00,1.00,4,5,5,20.2,22.620,13,1.027,0.264
100000,15.27,14,0,0,0,14,0,1.00,8,0.000,390,1.65,17.93,16.70,659,0,0,0,1.00,1.00,1.00,3,4,8,12.6,23.400,14,1.090,0.238
100000,10.70,9,1,0,0,8,0,1.50,16,0.000,390,0.73,28.50,6.39,659,0,0,0,1.50,1.50,1.50,1,4,4,15.4,19.500,9,1.070,0.261
100000,11.66,10,0,0,0,10,0,1.00,16,0.000,389,3.13,17.83,12.95,725,1,1,0,1.00,1.00,1.00,4,4,4,30.2,20.228,10,1.166,0.287
100000,13.76,13,0,0,0,13,0,1.00,10,0.000,389,0.93,24.18,8.72,659,1,0,0,1.00,1.00,1.00,3,5,6,27.3,22.562,13,1.059,0.271
100000,17.48,17,0,0,0,17,0,1.00,8,0.000,388,1.02,25.61,8.93,659,0,0,0,1.00,1.00,1.00,3,7,5,19.4,25.608,17,1.028,0.297
100000,13.45,14,0,0,0,14,0,1.00,14,0.000,385,1.57,27.35,6.47,729,1,0,0,1.00,1.00,1.00,3,5,4,30.5,23.100,14,0.961,0.313
100000,13.82,12,0,0,0,12,0,1.00,12,0.000,384,0.83,20.27,8.88,677,2,1,0,1.00,1.00,1.00,3,6,4,43.7,21.504,12,1.152,0.348
100000,13.03,13,0,0,0,13,0,1.00,10,0.000,380,0.67,28.99,2.98,659,0,0,0,1.00,1.00,1.00,3,6,5,18.5,22.040,13,1.002,0.264
100000,18.39,18,0,0,0,18,0,1.00,6,0.000,376,3.52,39.98,13.38,659,1,0,0,1.00,1.00,1.00,4,5,8,27.4,25.568,18,1.022,0.233
100000,17.03,16,0,0,0,16,0,1.00,6,0.000,375,2.24,17.56,10.22,659,1,1,0,1.00,1.00,1.00,4,5,8,27.3,24.000,16,1.064,0.246
100000,24.24,22,0,0,0,22,0,1.00,6,0.000,372,4.01,21.63,16.67,726,1,1,0,1.00,1.00,1.00,4,5,8,31.3,28.272,22,1.102,0.325
100000,23.14,21,0,0,0,21,0,1.00,6,0.000,372,3.83,42.31,12.81,726,0,0,0,1.00,1.00,1.00,6,5,8,25.2,27.528,21,1.102,0.325
100000,18.49,18,0,0,0,18,0,1.00,2,0.000,372,2.14,34.21,8.97,659,1,1,0,1.00,1.00,1.00,5,8,7,35.1,25.296,18,1.027,0.264
100000,17.03,16,0,0,0,16,0,1.00,6,0.000,371,0.35,19.29,11.76,659,0,0,0,1.00,1.00,1.00,4,5,8,19.5,23.744,16,1.064,0.246
100000,13.22,12,0,0,0,12,0,1.00,14,0.000,369,0.08,23.55,7.38,726,1,1,0,1.00,1.00,1.00,3,6,3,31.7,20.664,12,1.102,0.332
100000,8.10,8,0,0,0,8,0,1.00,18,0.000,369,1.23,17.22,6.96,659,0,0,0,1.00,1.00,1.00,3,3,4,18.5,17.712,8,1.012,0.232
100000,16.00,14,0,0,0,14,0,1.00,12,0.000,367,2.53,24.37,10.50,549,1,2,0,1.00,1.00,1.00,3,6,4,30.4,22.020,14,1.143,0.383
100000,20.42,20,0,0,0,20,0,1.00,6,0.000,366,0.88,17.13,10.12,659,1,1,0,1.00,1.00,1.00,4,5,8,35.4,26.352,20,1.021,0.239
100000,20.43,20,0,0,0,20,0,1.00,6,0.000,365,2.77,33.73,9.79,659,2,1,0,1.00,1.00,1.00,4,5,8,38.4,26.280,20,1.022,0.233
100000,16.45,17,0,0,0,16,0,1.00,8,0.000,365,1.90,17.19,10.94,659,1,0,0,1.00,1.00,1.00,4,7,5,30.9,22.810,16,1.028,0.297
100000,11.30,11,0,0,0,11,0,1.00,14,0.000,363,1.41,24.06,9.19,659,0,0,0,1.00,1.00,1.00,3,5,4,13.3,19.602,11,1.027,0.264
100000,8.09,12,0,0,0,8,0,1.00,16,0.000,360,1.47,22.62,7.29,659,1,1,0,1.00,1.00,1.00,2,3,5,31.9,16.389,8,1.011,0.250
100000,28.27,21,6,0,0,15,0,2.46,4,0.000,360,1.05,30.70,1.28,659,0,0,0,1.00,3.00,3.08,8,6,8,16.8,26.640,21,1.047,0.244
100000,17.03,16,0,0,0,16,0,1.00,6,0.000,359,2.39,22.55,15.34,659,0,0,0,1.00,1.00,1.00,5,5,8,18.5,22.976,16,1.064,0.246
100000,17.81,16,0,0,0,16,0,1.00,8,0.000,359,1.35,32.14,8.77,659,1,1,0,1.00,1.00,1.00,5,5,7,28.9,22.976,16,1.113,0.256
100000,14.78,12,0,0,0,12,0,1.00,14,0.000,357,1.11,18.35,9.46,549,1,1,0,1.00,1.00,1.00,3,5,4,34.9,19.992,12,1.231,0.395
100000,6.51,6,0,0,0,6,0,1.00,20,0.000,357,0.73,8.00,7.91,725,0,1,0,1.00,1.00,1.00,2,4,2,17.0,15.708,6,1.085,0.312
100000,15.79,15,0,0,0,15,0,1.00,12,0.000,353,1.15,27.94,4.50,725,2,2,0,1.00,1.00,1.00,3,5,5,59.8,21.886,15,1.053,0.275
100000,27.28,25,0,0,0,25,0,1.00,6,0.000,350,2.50,43.39,11.05,726,2,1,0,1.00,1.00,1.00,5,5,8,38.4,28.700,25,1.091,0.298
100000,11.45,10,0,0,0,10,0,1.00,16,0.000,350,2.10,15.68,3.98,724,0,0,0,1.00,1.00,1.00,4,5,3,16.8,18.200,10,1.145,0.306
100000,16.76,16,0,0,0,16,0,1.00,8,0.000,349,2.73,26.93,9.95,659,2,1,0,1.00,1.00,1.00,3,4,8,38.1,22.336,16,1.047,0.264
100000,12.14,11,0,0,0,11,0,1.00,14,0.000,349,2.10,11.31,11.05,659,0,0,0,1.00,1.00,1.00,3,5,4,16.1,18.846,11,1.103,0.269
100000,14.87,14,0,0,0,14,0,1.00,8,0.000,346,2.14,19.52,7.88,659,0,1,0,1.00,1.00,1.00,3,4,8,26.5,20.760,14,1.062,0.259
100000,7.54,8,0,0,0,8,0,1.00,16,0.000,344,0.73,13.15,6.51,724,1,1,0,1.00,1.00,1.00,1,4,4,30.7,16.512,8,0.943,0.387
100000,16.31,16,0,0,0,16,0,1.00,8,0.000,343,0.89,24.62,16.04,659,0,1,0,1.00,1.00,1.00,3,6,6,25.5,21.952,16,1.019,0.232
100000,15.12,15,0,0,0,15,0,1.00,12,0.000,341,0.76,19.69,5.53,538,2,2,0,1.00,1.00,1.00,4,5,5,46.2,21.142,15,1.008,0.291
100000,18.65,17,0,0,2,15,0,1.00,6,0.000,341,2.73,29.30,3.97,677,0,0,0,1.00,1.00,1.00,5,8,8,8.8,22.506,17,1.166,0.412
100000,27.89,24,0,0,0,24,0,1.00,6,0.000,338,3.46,39.04,14.83,726,1,1,0,1.00,1.00,1.00,5,5,8,31.5,27.040,24,1.162,0.307
100000,23.14,21,0,0,0,21,0,1.00,6,0.000,336,1.09,18.27,12.84,726,0,0,0,1.00,1.00,1.00,4,5,8,6.0,24.864,21,1.102,0.325
100000,11.63,11,0,0,0,11,0,1.00,14,0.000,335,2.78,17.83,8.11,724,0,0,0,1.00,1.00,1.00,3,5,4,19.2,18.090,11,1.057,0.286
100000,16.46,15,0,0,0,15,0,1.00,8,0.000,335,3.29,12.47,16.86,659,0,0,0,1.00,1.00,1.00,4,4,8,23.6,20.770,15,1.097,0.292
100000,15.68,14,0,0,0,14,0,1.00,10,0.000,335,0.61,18.15,9.32,659,1,1,0,1.00,1.00,1.00,5,5,6,36.0,20.100,14,1.120,0.290
100000,12.89,13,0,0,0,13,0,1.00,12,0.000,331,2.27,22.45,3.34,730,2,2,0,1.00,1.00,1.00,3,4,6,51.4,19.198,13,0.991,0.400
100000,15.97,15,0,0,0,15,0,1.00,10,0.000,330,0.18,18.53,7.83,659,0,1,0,1.00,1.00,1.00,3,5,6,20.8,20.460,15,1.064,0.246
100000,21.73,20,0,0,0,20,0,1.00,8,0.000,326,1.81,21.04,13.10,659,0,0,0,1.00,1.00,1.00,5,4,8,21.7,23.472,20,1.087,0.211
100000,7.91,8,0,0,0,8,0,1.00,18,0.000,326,2.25,13.95,7.94,659,0,0,0,1.00,1.00,1.00,4,3,4,0.6,15.648,8,0.989,0.225
100000,11.58,10,0,0,0,10,0,1.00,14,0.000,323,1.45,25.96,3.52,659,1,1,0,1.00,1.00,1.00,3,4,5,29.3,16.796,10,1.158,0.286
100000,11.58,10,0,0,0,10,0,1.00,14,0.000,323,1.15,23.93,6.54,659,0,1,0,1.00,1.00,1.00,2,4,5,26.4,16.796,10,1.158,0.286
100000,15.38,14,0,0,0,14,0,1.00,8,0.000,323,1.75,22.96,13.58,659,0,0,0,1.00,1.00,1.00,2,4,8,17.5,19.380,14,1.099,0.209
100000,22.25,20,0,0,0,20,0,1.00,6,0.000,321,3.82,17.87,19.17,659,1,0,0,1.00,1.00,1.00,5,5,8,28.2,23.112,20,1.112,0.260
100000,15.69,15,0,0,0,15,0,1.00,12,0.000,319,1.58,21.99,15.32,538,1,1,0,1.00,1.00,1.00,4,5,5,29.6,19.778,15,1.046,0.324
100000,15.31,13,0,0,0,13,0,1.00,12,0.000,319,1.23,17.77,10.89,659,0,0,0,1.00,1.00,1.00,3,5,5,16.0,18.502,13,1.178,0.205
100000,14.28,14,0,0,0,14,0,1.00,10,0.000,318,3.12,22.50,8.19,659,2,1,0,1.00,1.00,1.00,3,5,6,38.0,19.080,14,1.020,0.254
100000,17.66,16,1,0,0,15,0,1.20,12,0.000,317,0.06,21.39,10.92,659,0,1,0,1.00,1.40,1.20,4,5,5,26.3,20.288,16,1.039,0.243
100000,14.78,12,0,0,0,12,0,1.00,14,0.000,316,2.01,20.49,6.21,549,0,1,0,1.00,1.00,1.00,3,5,4,23.4,17.696,12,1.231,0.395
100000,13.98,13,0,0,0,13,0,1.00,8,0.000,316,0.49,16.96,10.91,659,0,0,0,1.00,1.00,1.00,3,4,8,22.8,18.328,13,1.075,0.209
