step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest
28000,106,1295,12.1,0.2,0.1,0.1,13.1,0.0,1.05,12.5,237,165,9.63,5.25,608,591,96,0.0,1.01,1.10,1.04,3.47,4.71,5.09,26.1,0.894,0.346
28000,99,175,27.8,0.7,2.6,0.2,19.0,0.0,1.14,6.5,81,321,39.33,16.61,116,54,5,0.1,1.03,1.20,1.17,5.48,6.13,7.23,19.2,1.195,0.420
28000,126,85,16.9,0.0,0.0,0.3,15.5,0.0,1.02,6.9,25,196,13.53,7.80,39,42,4,0.0,1.02,1.02,1.03,4.28,5.01,7.75,26.3,1.063,0.529
28000,146,35,12.5,0.9,0.0,0.0,10.7,0.0,1.33,11.6,12,227,18.48,3.73,18,17,0,0.0,1.30,1.40,1.35,3.43,3.46,7.71,25.5,1.002,0.487
29000,106,956,11.4,0.2,0.0,0.1,12.4,0.0,1.05,13.0,162,164,8.47,5.19,405,476,75,0.0,1.03,1.08,1.05,3.31,4.92,4.67,26.9,0.898,0.366
29000,126,132,16.2,0.3,0.1,0.0,14.5,0.0,1.07,7.4,33,183,11.99,6.73,61,52,19,0.0,1.03,1.13,1.07,3.84,5.92,6.54,26.7,1.064,0.534
29000,99,131,28.6,0.1,2.9,0.3,19.8,0.0,1.02,6.2,72,248,22.86,14.63,86,45,0,0.1,1.01,1.02,1.02,5.76,6.12,7.33,20.0,1.231,0.435
29000,165,75,15.5,0.2,0.0,0.0,17.1,0.0,1.05,11.6,24,134,7.56,5.52,38,37,0,0.0,1.03,1.07,1.06,3.71,4.72,5.52,24.8,0.894,0.418
29000,146,40,14.3,0.1,0.0,0.0,14.6,0.0,1.01,11.4,11,173,8.71,5.68,24,16,0,0.0,1.00,1.02,1.02,4.15,3.97,7.80,24.7,0.989,0.488
30000,106,915,12.3,0.2,0.0,0.1,13.5,0.0,1.05,12.3,161,142,7.23,4.41,427,431,57,0.0,1.02,1.08,1.06,3.48,4.75,5.13,26.3,0.891,0.347
30000,126,143,17.9,0.6,0.3,0.2,15.0,0.0,1.11,6.8,37,191,11.42,7.06,46,81,16,0.0,1.04,1.16,1.12,4.37,6.03,6.80,29.8,1.070,0.533
30000,99,118,28.2,0.5,2.1,0.4,20.6,0.0,1.09,5.3,60,241,18.51,12.72,83,33,2,0.2,1.01,1.13,1.11,6.00,6.18,7.78,19.7,1.183,0.445
30000,165,66,16.9,0.0,0.5,0.0,17.4,0.0,1.00,10.9,19,111,7.58,4.37,24,33,9,0.0,1.00,1.01,1.00,4.20,5.55,5.00,28.2,0.944,0.450
30000,146,8,15.3,0.1,0.0,0.0,17.1,0.0,1.03,7.8,4,172,10.07,9.51,3,3,2,0.0,1.00,1.03,1.06,4.62,4.50,8.00,28.5,0.890,0.456
30000,172,8,18.5,2.0,0.0,0.0,14.5,0.0,1.80,8.0,3,102,5.95,3.19,8,0,0,0.0,1.62,1.62,2.14,3.12,4.00,8.00,14.3,1.010,0.346
31000,106,562,11.9,0.2,0.0,0.1,12.7,0.0,1.04,12.7,98,150,7.58,4.53,283,232,47,0.0,1.01,1.09,1.04,3.28,5.03,4.63,26.7,0.905,0.365
31000,126,135,17.4,0.2,0.2,0.1,15.7,0.0,1.02,6.6,41,168,8.85,6.64,41,82,12,0.0,1.01,1.03,1.02,4.29,5.71,7.07,28.8,1.060,0.539
31000,165,96,16.8,0.2,0.0,0.0,17.0,0.0,1.07,11.6,24,127,7.94,4.77,69,24,3,0.0,1.08,1.08,1.07,3.95,5.68,4.59,23.2,0.971,0.424
31000,99,94,31.3,1.3,3.1,0.4,20.2,0.0,1.21,4.5,55,192,15.56,9.40,72,21,1,0.5,1.08,1.38,1.20,6.01,6.69,7.90,16.7,1.214,0.461
31000,146,6,17.5,0.0,0.0,0.0,20.0,0.0,1.00,6.7,2,157,10.25,8.28,3,3,0,0.0,1.00,1.00,1.00,4.50,4.67,8.00,26.3,0.873,0.452
31000,172,6,18.4,0.0,0.0,0.0,18.0,0.0,1.00,8.0,1,127,8.40,5.93,6,0,0,0.0,1.00,1.00,1.00,2.67,4.00,8.00,20.4,1.022,0.409
32000,106,542,12.9,0.1,0.0,0.1,14.4,0.0,1.03,11.5,126,139,7.74,4.14,191,306,45,0.0,1.00,1.06,1.03,3.53,4.92,5.39,28.4,0.877,0.328
32000,165,99,17.1,0.4,0.0,0.0,16.4,0.0,1.11,11.3,17,139,8.19,4.88,53,38,8,0.0,1.13,1.13,1.09,3.81,6.04,4.36,25.5,0.991,0.427
32000,126,87,19.0,1.2,0.8,0.3,14.6,0.0,1.24,6.8,31,131,7.14,4.92,39,42,6,0.1,1.07,1.37,1.26,4.26,5.53,7.13,26.8,1.062,0.536
32000,99,32,29.4,0.0,0.0,0.8,27.2,0.0,1.00,4.4,12,112,8.67,3.71,24,6,2,0.0,1.00,1.00,1.00,6.47,7.75,7.69,20.6,1.062,0.489
32000,179,24,12.9,0.1,0.3,0.0,13.8,0.0,1.01,10.0,9,142,8.05,3.87,23,1,0,0.0,1.00,1.03,1.00,4.04,3.29,7.75,17.6,0.895,0.371
33000,106,482,12.3,0.1,0.0,0.4,13.9,0.0,1.01,11.6,110,140,8.32,3.87,212,230,40,0.0,1.00,1.02,1.02,3.58,4.65,5.58,27.6,0.864,0.332
33000,165,94,15.4,0.3,0.0,0.0,15.1,0.0,1.07,12.4,15,125,6.89,4.37,46,40,8,0.0,1.07,1.11,1.06,3.70,5.61,4.26,27.2,0.987,0.437
33000,99,30,22.7,0.0,0.2,1.2,20.3,0.0,1.00,6.3,15,111,8.10,3.86,21,9,0,0.0,1.00,1.00,1.00,6.30,8.00,7.63,18.1,1.044,0.428
33000,126,27,18.4,1.5,0.0,0.0,14.7,0.0,1.35,7.6,10,129,7.49,3.90,5,20,2,0.0,1.00,1.53,1.43,4.26,5.26,6.96,30.4,1.057,0.561
33000,187,26,23.4,0.0,0.3,0.0,19.7,0.0,1.00,4.7,10,123,10.28,4.06,17,9,0,0.0,1.00,1.00,1.00,4.58,6.77,7.35,19.6,1.164,0.440
33000,179,12,13.0,0.0,0.0,0.0,13.7,0.0,1.00,6.2,3,113,7.46,2.81,12,0,0,0.0,1.00,1.00,1.00,4.17,7.42,7.50,21.7,0.951,0.419
34000,106,331,11.4,0.0,0.1,0.3,12.6,0.0,1.01,13.0,63,129,6.65,3.49,137,167,27,0.0,1.01,1.02,1.01,3.38,4.79,4.80,26.7,0.881,0.352
34000,165,67,16.5,0.0,0.0,0.0,16.8,0.0,1.00,11.6,14,119,8.50,3.65,34,27,6,0.0,1.00,1.00,1.00,3.78,5.34,4.88,25.8,0.989,0.425
34000,99,29,31.1,0.0,0.6,0.7,27.8,0.0,1.00,1.7,12,162,12.25,6.76,18,11,0,0.0,1.00,1.00,1.00,7.41,7.76,8.00,21.5,1.093,0.414
34000,187,8,19.5,0.0,0.8,0.0,16.8,0.0,1.00,6.0,4,192,13.54,6.25,0,5,3,0.0,1.00,1.00,1.00,4.50,6.00,7.62,36.4,1.112,0.437
34000,126,7,14.8,0.0,0.0,0.0,14.0,0.0,1.00,6.0,2,193,11.35,4.67,1,4,2,0.0,1.00,1.00,1.00,4.00,5.00,8.00,30.3,1.058,0.547
35000,106,199,11.3,0.0,0.0,0.5,12.7,0.0,1.01,13.0,44,141,7.93,3.45,116,71,12,0.0,1.00,1.02,1.01,3.35,4.96,4.53,24.7,0.866,0.364
35000,165,77,16.9,0.3,0.0,0.0,16.1,0.0,1.08,12.0,22,121,7.41,3.57,38,33,6,0.0,1.08,1.08,1.07,3.82,5.21,4.90,26.0,1.004,0.444
35000,99,12,21.4,0.0,0.9,0.8,17.6,0.0,1.00,4.0,8,308,20.82,9.83,10,2,0,0.0,1.00,1.00,1.00,7.00,7.92,8.00,16.3,1.125,0.355
35000,187,10,20.2,0.0,0.0,0.0,18.7,0.0,1.00,6.8,3,111,8.11,3.26,0,10,0,0.0,1.00,1.00,1.00,4.50,4.80,7.80,32.6,1.077,0.422
35000,126,6,15.5,0.0,0.0,0.0,14.7,0.0,1.00,5.3,2,252,10.33,9.73,5,1,0,0.0,1.00,1.00,1.00,4.00,5.33,8.00,23.7,1.058,0.547
36000,106,229,11.2,0.0,0.0,0.2,12.8,0.0,1.01,13.2,60,124,6.98,2.89,107,107,15,0.0,1.00,1.01,1.01,3.21,5.00,4.45,25.9,0.869,0.365
36000,165,152,16.5,0.1,0.0,0.0,16.1,0.0,1.05,12.2,25,127,8.61,3.13,70,68,14,0.0,1.05,1.06,1.05,3.76,5.24,4.74,26.2,1.009,0.439
36000,99,7,25.4,0.0,0.6,0.0,22.1,0.0,1.00,5.7,2,170,11.95,4.62,7,0,0,0.0,1.00,1.00,1.00,7.00,8.00,8.00,16.4,1.097,0.391
37000,106,410,12.2,0.0,0.0,0.1,14.4,0.0,1.00,11.0,96,127,7.57,3.30,229,152,29,0.0,1.00,1.01,1.00,3.81,4.04,6.61,24.9,0.846,0.292
37000,165,188,16.2,0.1,0.2,0.0,15.8,0.0,1.03,12.6,26,120,8.16,3.47,78,90,20,0.0,1.03,1.05,1.02,3.63,5.26,4.45,26.5,1.003,0.433
37000,213,32,11.5,0.0,0.0,0.4,11.8,0.0,1.00,12.3,6,158,8.42,4.15,15,14,3,0.0,1.00,1.00,1.00,3.97,2.41,7.44,26.1,0.958,0.462
38000,106,360,13.2,0.1,0.0,0.1,15.6,0.0,1.01,9.5,90,141,9.10,3.52,194,147,19,0.0,1.01,1.02,1.01,4.07,4.02,7.29,25.0,0.837,0.270
38000,165,348,16.7,0.4,0.0,0.0,15.9,0.0,1.10,12.0,80,137,8.44,3.97,145,155,48,0.0,1.09,1.15,1.09,3.62,5.31,4.77,27.6,1.000,0.430
38000,213,16,14.0,0.0,0.0,0.4,14.2,0.0,1.00,10.6,4,145,7.28,3.83,11,4,1,0.0,1.00,1.00,1.00,4.19,2.69,8.00,21.1,0.970,0.453
38000,215,6,59.7,2.0,5.0,14.5,40.2,0.0,1.10,0.0,3,110,22.53,9.20,0,6,0,0.3,1.00,1.40,1.00,8.00,8.00,8.00,32.6,1.062,0.297
39000,165,540,15.0,0.3,0.0,0.0,14.3,0.0,1.13,13.2,106,125,7.50,3.65,247,226,67,0.0,1.12,1.14,1.12,3.48,4.89,4.64,26.1,1.006,0.434
39000,106,498,13.3,0.0,0.0,0.2,15.6,0.0,1.00,8.8,103,140,8.89,3.99,231,239,28,0.0,1.00,1.01,1.01,4.25,4.14,7.52,26.4,0.840,0.275
40000,106,671,12.9,0.0,0.1,0.1,15.4,0.0,1.00,9.4,129,141,8.64,4.25,333,301,37,0.0,1.00,1.01,1.00,4.11,3.74,7.68,25.9,0.827,0.273
40000,165,535,15.5,0.5,0.0,0.0,14.5,0.0,1.15,12.8,99,134,7.39,4.11,273,213,49,0.0,1.16,1.20,1.12,3.55,5.21,4.55,24.9,0.998,0.429
40000,213,5,10.9,0.0,0.0,0.0,11.0,0.0,1.00,12.0,1,75,4.74,0.87,4,1,0,0.0,1.00,1.00,1.00,3.00,2.00,8.00,22.6,0.987,0.466
41000,106,714,14.2,0.1,0.0,0.1,16.6,0.0,1.02,8.6,154,161,10.66,5.08,351,314,49,0.0,1.03,1.03,1.02,4.22,4.12,7.65,26.1,0.840,0.278
41000,165,514,15.8,0.4,0.0,0.0,15.0,0.0,1.13,12.5,108,154,8.98,5.15,285,196,33,0.0,1.10,1.18,1.11,3.65,5.31,4.50,23.3,0.994,0.420
41000,213,8,10.9,0.0,0.0,0.0,11.0,0.0,1.00,12.0,1,275,12.75,10.04,6,2,0,0.0,1.00,1.00,1.00,4.12,2.00,8.00,19.7,0.987,0.466
42000,106,738,13.0,0.0,0.0,0.1,15.3,0.0,1.01,9.3,137,159,10.22,5.23,372,329,37,0.0,1.01,1.02,1.00,4.18,3.78,7.70,25.8,0.841,0.274
42000,165,612,16.4,0.6,0.1,0.0,15.3,0.0,1.18,12.0,120,148,8.84,5.33,291,272,49,0.0,1.19,1.21,1.17,3.70,5.44,4.57,24.3,0.995,0.428
42000,230,190,13.6,0.1,0.0,0.0,14.9,0.0,1.04,12.1,44,138,9.16,4.65,89,85,16,0.0,1.02,1.09,1.04,3.44,4.87,5.07,25.7,0.890,0.292
43000,106,862,13.6,0.0,0.2,0.2,15.7,0.0,1.00,8.5,198,196,15.27,6.84,442,380,40,0.0,1.00,1.00,1.00,4.34,4.61,7.29,25.8,0.844,0.270
43000,165,689,17.5,0.6,0.1,0.0,16.0,0.0,1.17,11.8,123,148,9.06,5.52,336,289,64,0.0,1.12,1.21,1.18,3.69,5.37,4.74,24.9,1.004,0.427
43000,230,212,13.7,0.0,0.0,0.2,15.5,0.0,1.00,11.9,61,120,8.62,4.11,111,81,20,0.0,1.00,1.01,1.00,3.54,4.74,5.32,25.6,0.874,0.289
44000,106,939,14.4,0.1,0.2,0.2,16.5,0.0,1.01,8.0,227,231,20.32,8.62,477,435,27,0.0,1.00,1.03,1.01,4.49,4.76,7.57,25.3,0.848,0.272
44000,165,618,16.2,0.3,0.1,0.0,15.4,0.0,1.09,12.7,133,155,9.35,5.67,318,234,66,0.0,1.08,1.13,1.07,3.52,5.04,4.63,24.6,1.002,0.424
44000,230,188,14.8,0.1,0.0,0.2,16.3,0.0,1.02,11.0,36,151,11.37,5.78,94,86,8,0.0,1.00,1.05,1.01,3.84,4.72,5.80,25.2,0.900,0.313
44000,235,18,15.8,0.0,0.0,0.0,16.4,0.0,1.00,11.2,8,166,8.35,5.99,13,5,0,0.0,1.00,1.00,1.00,3.39,3.72,6.67,19.4,0.956,0.342
45000,106,1099,13.4,0.0,0.1,0.1,15.6,0.0,1.01,8.8,255,243,21.01,8.49,605,454,40,0.0,1.00,1.01,1.01,4.46,4.66,7.39,24.8,0.846,0.268
45000,165,485,17.5,0.6,0.0,0.0,16.2,0.0,1.15,12.1,117,162,10.33,6.08,232,195,58,0.0,1.11,1.22,1.15,3.74,5.07,4.89,26.5,1.001,0.425
45000,230,150,14.9,0.1,0.0,0.1,15.8,0.0,1.01,11.4,39,161,11.47,6.21,75,68,7,0.0,1.00,1.01,1.01,3.63,5.40,4.90,26.4,0.918,0.280
45000,235,25,10.3,0.0,0.0,0.0,11.2,0.0,1.00,15.3,5,197,8.65,5.87,11,10,4,0.0,1.00,1.00,1.00,3.04,3.52,4.84,28.2,0.933,0.387
46000,106,868,14.0,0.0,0.0,0.3,15.8,0.0,1.01,9.6,192,231,20.49,7.37,519,274,75,0.0,1.00,1.02,1.01,4.10,4.08,7.23,24.7,0.868,0.264
46000,165,455,16.2,0.3,0.0,0.0,15.6,0.0,1.11,12.1,104,181,11.89,6.54,230,180,45,0.0,1.11,1.11,1.11,3.67,4.82,5.21,23.8,1.001,0.422
46000,230,226,12.8,0.0,0.0,0.1,14.9,0.0,1.01,11.8,59,207,16.98,6.86,109,102,15,0.0,1.00,1.01,1.01,3.67,4.62,5.49,25.2,0.862,0.264
46000,240,13,11.4,0.3,0.0,0.0,10.5,0.0,1.11,15.4,4,108,5.30,3.23,5,7,1,0.0,1.00,1.10,1.19,3.31,3.15,5.31,26.3,1.021,0.333
47000,106,1245,13.0,0.1,0.1,0.1,15.1,0.0,1.01,9.5,275,231,17.75,8.04,611,591,43,0.0,1.00,1.02,1.01,4.29,4.52,7.41,25.3,0.853,0.261
47000,165,334,15.8,0.2,0.0,0.0,15.3,0.0,1.05,12.6,82,204,14.87,7.12,203,113,18,0.0,1.05,1.07,1.05,3.56,4.66,5.07,22.1,1.000,0.424
47000,230,79,15.3,0.0,0.0,0.1,16.2,0.0,1.03,11.5,22,251,25.89,10.45,48,20,11,0.0,1.03,1.03,1.03,3.52,5.41,4.86,28.7,0.951,0.277
47000,240,19,11.5,0.7,0.0,0.0,9.9,0.0,1.20,15.5,6,171,9.74,4.77,3,14,2,0.0,1.00,1.29,1.26,2.89,3.11,5.16,30.4,1.006,0.314
48000,106,1190,13.6,0.1,0.1,0.1,15.6,0.0,1.02,9.0,302,227,17.47,8.14,542,592,56,0.0,1.02,1.03,1.02,4.37,4.74,7.35,26.2,0.854,0.265
48000,165,275,16.0,0.1,0.0,0.0,15.7,0.0,1.05,12.1,63,184,10.69,6.80,154,84,37,0.0,1.03,1.06,1.06,3.59,4.42,5.54,22.7,0.998,0.430
48000,230,45,11.8,0.0,0.0,0.0,11.2,0.0,1.00,14.7,11,176,8.67,5.93,22,23,0,0.0,1.00,1.00,1.00,3.00,4.29,4.36,25.5,1.060,0.369
49000,106,836,13.1,0.0,0.0,0.2,15.2,0.0,1.01,9.8,162,180,13.32,6.25,370,424,42,0.0,1.00,1.01,1.01,4.19,3.84,7.51,25.9,0.856,0.266
49000,165,240,15.3,0.3,0.0,0.0,14.7,0.0,1.15,12.6,54,151,8.64,5.43,146,62,32,0.0,1.15,1.15,1.16,3.44,4.45,5.30,22.9,1.001,0.432
49000,230,13,18.5,0.0,0.0,0.0,17.8,0.0,1.00,9.2,2,110,5.47,4.60,11,2,0,0.0,1.00,1.00,1.00,4.46,5.00,6.38,25.0,1.041,0.305
50000,106,649,13.3,0.1,0.0,0.1,15.1,0.0,1.06,10.1,165,154,10.04,5.12,301,295,53,0.0,1.06,1.08,1.06,4.00,3.81,7.25,25.2,0.858,0.269
50000,165,121,17.4,0.4,0.1,0.0,16.5,0.0,1.10,12.5,34,141,8.30,5.52,39,59,23,0.0,1.07,1.13,1.09,3.77,5.22,4.60,29.3,0.992,0.416
50000,256,39,15.8,0.0,0.0,0.0,17.3,0.0,1.00,7.9,11,239,12.33,7.77,32,7,0,0.0,1.00,1.00,1.00,4.03,4.31,7.95,18.8,0.911,0.390
51000,106,625,15.2,0.0,0.0,0.1,17.7,0.0,1.01,8.5,149,131,8.84,4.08,253,325,47,0.0,1.02,1.03,1.01,4.41,4.20,7.68,26.5,0.848,0.285
51000,165,98,14.8,0.3,0.0,0.0,14.2,0.0,1.08,13.4,33,139,7.50,4.19,33,40,25,0.0,1.05,1.12,1.08,3.62,4.97,4.35,30.6,0.994,0.425
51000,256,43,14.4,0.0,0.0,0.0,15.5,0.0,1.00,7.7,10,127,6.48,4.26,38,5,0,0.0,1.00,1.00,1.00,4.12,4.47,7.67,16.9,0.927,0.415
51000,263,41,10.1,0.0,0.1,0.4,13.0,0.0,1.00,11.0,20,133,7.31,3.40,29,12,0,0.0,1.00,1.00,1.00,3.90,5.59,5.39,23.2,0.757,0.258
52000,106,659,15.4,0.2,0.0,0.1,17.6,0.0,1.03,8.7,141,135,8.79,4.13,329,286,44,0.0,1.00,1.06,1.03,4.35,4.10,7.65,25.4,0.848,0.277
52000,165,98,14.3,0.3,0.0,0.0,14.0,0.0,1.08,13.7,18,142,8.04,4.45,24,53,21,0.0,1.04,1.12,1.09,3.22,5.17,3.98,32.4,0.979,0.410
52000,263,59,16.9,0.3,0.0,0.0,21.3,0.0,1.09,8.4,18,141,8.92,3.91,26,30,3,0.0,1.00,1.18,1.09,4.34,5.90,5.92,26.6,0.770,0.286
52000,256,32,13.6,0.0,0.0,0.0,14.5,0.0,1.00,9.2,11,172,10.00,4.41,20,12,0,0.0,1.00,1.00,1.00,3.72,4.19,7.22,17.3,0.935,0.410
53000,106,535,13.5,0.1,0.0,0.2,15.7,0.0,1.01,9.7,117,134,8.52,3.77,266,212,57,0.0,1.00,1.01,1.01,4.04,3.78,7.44,25.3,0.848,0.273
53000,165,54,13.1,0.1,0.0,0.0,13.0,0.0,1.02,14.1,10,112,5.55,3.91,26,26,2,0.0,1.02,1.04,1.02,3.31,5.24,3.76,25.6,0.991,0.407
53000,256,30,13.8,0.6,0.0,0.0,13.2,0.0,1.15,10.1,10,146,7.42,4.88,25,5,0,0.0,1.00,1.31,1.17,3.57,4.70,6.27,21.6,0.971,0.425
53000,270,29,23.3,0.0,0.0,1.0,25.3,0.0,1.00,1.0,11,181,14.07,9.75,22,6,1,0.0,1.00,1.00,1.00,7.21,8.00,8.00,19.6,0.908,0.250
53000,263,25,10.6,0.0,0.0,0.0,13.2,0.0,1.00,12.2,7,135,8.57,2.55,18,5,2,0.0,1.00,1.00,1.00,3.36,5.12,4.76,25.7,0.795,0.303
53000,276,9,22.7,0.0,0.0,0.0,21.3,0.0,1.00,5.3,2,83,5.58,4.00,0,9,0,0.0,1.00,1.00,1.00,7.33,8.00,8.00,35.1,1.066,0.151
54000,106,419,13.7,0.0,0.0,0.2,15.7,0.0,1.01,9.8,88,140,9.12,3.60,233,171,15,0.0,1.01,1.01,1.01,4.11,3.79,7.46,24.8,0.859,0.279
54000,165,50,14.2,0.7,0.0,0.0,12.7,0.0,1.14,14.6,11,166,9.57,3.64,15,29,6,0.0,1.06,1.26,1.11,3.34,5.02,3.78,29.6,1.001,0.417
54000,270,49,26.1,1.0,0.0,2.7,25.5,0.0,1.16,0.7,12,109,9.44,5.06,28,18,3,0.0,1.10,1.40,1.07,6.90,7.96,7.80,24.3,0.906,0.233
54000,256,46,14.8,0.0,0.0,0.0,14.5,0.0,1.00,10.3,15,155,8.32,5.26,38,5,3,0.0,1.00,1.00,1.00,3.72,4.61,6.26,20.3,1.011,0.460
55000,106,457,16.0,0.1,0.0,0.4,18.1,0.0,1.01,8.2,115,112,7.46,3.66,242,181,34,0.0,1.00,1.02,1.01,4.39,4.23,7.73,24.5,0.860,0.269
55000,165,106,11.0,0.1,0.0,0.0,10.9,0.0,1.05,16.1,12,133,7.62,2.27,18,62,26,0.0,1.07,1.07,1.03,2.82,4.92,3.08,34.5,0.994,0.402
55000,256,9,28.1,0.3,0.0,1.2,25.7,0.0,1.00,2.9,4,67,5.86,3.73,5,4,0,0.0,1.00,1.00,1.00,5.56,7.00,7.56,27.0,1.059,0.349
56000,106,360,14.1,0.0,0.0,0.2,16.6,0.0,1.00,9.2,77,142,9.21,3.90,205,141,14,0.0,1.00,1.00,1.00,4.30,4.05,7.47,23.7,0.844,0.270
56000,165,88,14.1,0.7,0.0,0.0,13.2,0.0,1.22,13.7,17,138,7.52,3.26,23,42,23,0.0,1.23,1.27,1.19,3.36,5.24,4.00,32.7,0.981,0.400
56000,256,5,14.9,0.0,0.0,0.0,14.0,0.0,1.00,10.0,1,76,5.57,2.04,0,5,0,0.0,1.00,1.00,1.00,3.80,5.00,6.00,30.2,1.065,0.409
57000,106,504,14.2,0.0,0.0,0.1,16.7,0.0,1.01,9.2,110,112,7.81,3.06,262,216,26,0.0,1.00,1.01,1.01,4.18,4.16,7.35,25.1,0.844,0.272
57000,165,71,13.8,0.7,0.0,0.0,12.6,0.0,1.17,14.7,15,171,9.59,3.59,13,41,17,0.0,1.07,1.29,1.15,3.10,4.94,3.75,33.6,0.992,0.393
58000,106,667,14.7,0.0,0.0,0.1,17.2,0.0,1.01,8.9,123,127,8.94,3.46,367,256,44,0.0,1.01,1.01,1.01,4.31,3.85,7.75,24.6,0.850,0.271
58000,165,37,14.8,0.2,0.0,0.0,14.2,0.0,1.04,13.0,13,193,10.17,4.23,1,26,10,0.0,1.00,1.08,1.04,3.32,4.97,4.62,36.4,1.005,0.397
58000,294,23,14.6,0.0,0.0,1.9,16.7,0.0,1.00,10.6,12,135,9.53,3.42,0,21,2,0.0,1.00,1.00,1.00,4.09,3.43,7.26,34.8,0.815,0.228
59000,106,982,14.3,0.0,0.0,0.1,16.9,0.0,1.01,9.1,174,124,8.39,3.59,481,458,43,0.0,1.01,1.00,1.01,4.23,3.94,7.55,25.0,0.842,0.264
59000,165,39,19.8,0.5,0.0,0.0,18.5,0.0,1.09,9.8,15,216,15.26,6.05,13,15,11,0.0,1.00,1.17,1.09,3.90,5.33,5.77,29.0,1.010,0.409
59000,294,21,15.7,0.0,0.0,0.0,18.4,0.0,1.00,9.0,11,152,11.25,4.84,4,16,1,0.0,1.00,1.00,1.00,4.81,3.95,7.52,29.5,0.862,0.240
60000,106,1129,14.4,0.0,0.0,0.1,16.8,0.0,1.00,9.1,231,145,9.82,4.61,606,458,65,0.0,1.00,1.01,1.00,4.29,4.21,7.33,24.5,0.845,0.266
60000,296,75,19.8,0.4,0.0,1.7,20.0,0.0,1.12,5.0,26,255,31.36,10.89,30,40,5,0.0,1.15,1.14,1.10,6.15,7.39,6.88,28.1,0.914,0.257
60000,165,50,19.6,0.0,0.0,0.0,19.8,0.0,1.00,10.2,13,131,8.59,4.03,12,27,11,0.0,1.00,1.00,1.00,4.14,4.50,6.38,33.0,1.000,0.411
61000,106,1359,14.6,0.0,0.0,0.2,16.9,0.0,1.01,8.9,243,148,11.00,4.84,705,561,93,0.0,1.00,1.01,1.01,4.33,4.12,7.53,25.0,0.848,0.270
61000,296,108,19.2,0.5,0.0,0.5,19.6,0.0,1.23,7.0,46,303,36.28,13.25,47,61,0,0.0,1.20,1.33,1.23,5.60,6.77,6.77,25.8,0.928,0.261
61000,165,15,14.6,0.0,0.0,0.0,14.5,0.0,1.00,14.3,7,169,9.41,4.47,2,11,2,0.0,1.00,1.00,1.00,3.00,4.13,4.73,32.6,1.016,0.358
62000,106,1685,13.8,0.1,0.0,0.1,15.8,0.0,1.02,9.5,317,179,14.21,6.24,797,779,109,0.0,1.01,1.03,1.02,4.18,4.04,7.45,25.5,0.855,0.278
63000,106,1668,13.6,0.0,0.0,0.1,15.8,0.0,1.01,9.6,306,177,14.28,6.19,875,687,106,0.0,1.00,1.01,1.01,4.18,4.03,7.29,25.1,0.850,0.277
64000,106,1614,13.3,0.0,0.0,0.2,15.4,0.0,1.02,10.1,343,202,16.64,7.00,871,673,70,0.0,1.02,1.02,1.02,4.06,3.95,7.23,24.6,0.851,0.282
65000,106,1432,12.7,0.0,0.1,0.2,14.7,0.0,1.01,10.6,276,251,21.75,8.37,740,618,74,0.0,1.00,1.01,1.01,3.95,4.07,7.04,24.4,0.849,0.280
66000,106,1649,11.9,0.0,0.0,0.2,13.9,0.0,1.01,11.0,310,257,21.63,8.13,851,732,66,0.0,1.00,1.01,1.01,3.86,3.84,7.02,24.3,0.846,0.281
67000,106,1528,11.8,0.0,0.0,0.2,13.7,0.0,1.00,11.0,275,281,22.68,8.99,800,684,44,0.0,1.00,1.01,1.00,3.91,3.84,7.01,24.1,0.843,0.276
67000,311,191,16.4,0.1,0.1,0.5,16.8,0.0,1.02,7.7,68,306,32.48,12.78,95,90,6,0.0,1.04,1.02,1.03,5.30,6.74,6.96,26.1,0.947,0.272
68000,106,1557,11.7,0.0,0.0,0.2,13.6,0.0,1.01,11.1,253,236,17.49,7.69,824,670,63,0.0,1.01,1.02,1.01,3.88,3.64,7.09,24.3,0.846,0.278
68000,311,154,15.5,0.0,0.0,0.8,16.2,0.0,1.03,7.6,45,287,26.58,11.88,66,83,5,0.0,1.04,1.04,1.02,5.36,6.92,7.12,26.6,0.931,0.267
69000,106,1376,12.0,0.0,0.0,0.1,14.0,0.0,1.01,10.8,241,200,13.24,6.72,651,646,79,0.0,1.01,1.02,1.01,3.90,3.72,7.19,25.3,0.846,0.278
69000,311,155,16.6,0.0,0.1,0.4,17.2,0.0,1.00,6.2,51,309,28.32,13.68,86,68,1,0.0,1.00,1.00,1.00,5.56,7.22,7.58,24.9,0.946,0.267
70000,106,1134,13.4,0.1,0.0,0.2,15.6,0.0,1.02,9.5,222,168,10.92,5.73,584,503,47,0.0,1.01,1.03,1.02,4.13,3.91,7.49,24.9,0.846,0.297
70000,311,148,16.1,0.0,0.0,0.2,16.6,0.0,1.01,6.7,41,267,22.69,11.69,59,88,1,0.0,1.00,1.01,1.01,5.37,7.45,7.17,26.3,0.953,0.264
71000,106,918,13.9,0.1,0.0,0.1,16.3,0.0,1.02,9.2,155,148,8.93,4.98,432,402,84,0.0,1.00,1.02,1.02,4.29,3.88,7.73,26.4,0.836,0.282
