step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,259,7.80,0.00,0.06,0.00,7.73,0.00,1.00,0.000,0.023,247887.7,22439.2,1,86,3.21,1.00,1.00,3.6148,5.76,49.4,26.4304,20.1928,5462,12.7462,11,0.0000,0.0
10000,1,630,7.43,0.02,0.05,0.01,7.35,0.00,1.01,0.000,0.054,363180.5,26500.9,1,24,2.72,1.01,1.01,4.0559,7.12,564.2,11.2607,31.4972,5461,28.3367,73,0.0000,0.0
10000,2,682,8.16,0.01,0.06,0.03,8.06,0.00,1.00,0.000,0.064,389652.0,27955.2,1,62,2.78,1.00,1.00,4.2300,16.29,1204.9,8.2502,34.2385,5461,40.8287,192,0.0000,0.0
20000,0,265,7.98,0.12,0.04,0.00,7.82,0.03,1.05,0.004,0.024,138044.9,1536.8,1,116,2.90,1.04,1.04,0.2081,5.91,19.0,33.5164,13.7478,5462,12.7475,1,0.0000,0.0
20000,1,611,8.07,0.07,0.01,0.00,7.99,0.00,1.02,0.000,0.056,327901.2,3945.6,1,18,2.88,1.02,1.02,0.4497,3.47,547.7,7.2748,32.1255,5461,28.3395,12,0.0000,0.0
20000,2,717,8.15,0.03,0.03,0.00,8.09,0.00,1.01,0.000,0.067,372495.2,4941.3,1,65,2.88,1.01,1.01,0.5544,7.47,1081.1,1.2568,36.2353,5461,40.8328,39,0.0000,0.0
30000,0,265,8.14,0.10,0.00,0.00,8.03,0.00,1.04,0.000,0.025,135710.0,1504.9,1,127,2.95,1.03,1.03,0.2058,3.82,16.5,33.9302,13.5143,5462,12.7475,1,0.0000,0.0
30000,1,597,8.11,0.00,0.00,0.00,8.11,0.00,1.00,0.000,0.055,327344.2,3909.7,1,16,2.88,1.00,1.00,0.4406,7.32,573.2,7.4096,32.0523,5461,28.3395,16,0.0000,0.0
30000,2,689,8.14,0.00,0.00,0.05,8.09,0.00,1.00,0.000,0.064,376060.7,5479.0,1,61,2.89,1.00,1.00,0.6131,5.78,1126.7,1.5125,36.5181,5461,40.8328,21,0.0000,0.0
40000,0,252,7.95,0.00,0.00,0.00,7.95,0.00,1.00,0.000,0.023,134637.3,1145.0,1,142,2.93,1.00,1.00,0.1594,5.26,15.3,34.0491,13.3857,5462,12.7475,0,0.0000,0.0
40000,1,602,8.05,0.04,0.01,0.00,8.00,0.00,1.01,0.000,0.055,327179.1,3345.5,1,10,2.89,1.01,1.01,0.3764,4.27,526.2,6.9400,32.0024,5461,28.3395,2,0.0000,0.0
40000,2,721,8.17,0.05,0.00,0.01,8.11,0.00,1.02,0.000,0.067,379085.1,4765.9,1,69,2.91,1.02,1.02,0.5286,5.79,1072.0,0.2984,36.6812,5461,40.8328,5,0.0000,0.0
50000,0,256,8.09,0.00,0.00,0.00,8.09,0.00,1.00,0.000,0.024,134292.6,1029.7,1,164,2.93,1.00,1.00,0.1441,2.86,16.4,34.0861,13.3523,5462,12.7475,0,0.0000,0.0
50000,1,609,8.15,0.01,0.00,0.00,8.13,0.00,1.00,0.000,0.057,327011.7,3318.2,1,17,2.93,1.00,1.00,0.3709,2.92,550.8,6.8522,32.0037,5461,28.3395,1,0.0000,0.0
50000,2,699,8.34,0.05,0.01,0.05,8.23,0.00,1.02,0.000,0.067,379113.8,4704.4,1,65,2.93,1.01,1.01,0.5212,5.88,1090.2,0.1232,36.6910,5461,40.8328,2,0.0000,0.0
60000,0,267,8.22,0.01,0.00,0.00,8.21,0.00,1.00,0.000,0.025,134313.4,1041.8,1,157,2.96,1.00,1.00,0.1453,3.71,14.9,34.0974,13.3515,5462,12.7475,0,0.0000,0.0
60000,1,619,8.32,0.04,0.00,0.01,8.26,0.00,1.02,0.000,0.059,326870.5,3325.9,1,15,2.92,1.01,1.01,0.3725,3.98,538.2,6.8601,31.9921,5461,28.3395,1,0.0000,0.0
60000,2,696,8.22,0.01,0.00,0.00,8.20,0.00,1.00,0.000,0.066,379407.2,4771.5,1,63,2.93,1.00,1.00,0.5289,5.92,1080.0,0.1278,36.7113,5461,40.8328,1,0.0000,0.0
70000,0,264,8.14,0.00,0.00,0.00,8.14,0.00,1.00,0.000,0.025,134288.2,1051.3,1,158,2.96,1.01,1.00,0.1473,4.25,19.0,34.0906,13.3518,5462,12.7475,0,0.0000,0.0
70000,1,611,8.13,0.03,0.01,0.00,8.08,0.00,1.01,0.000,0.057,327177.2,3324.0,1,18,2.91,1.01,1.01,0.3722,4.28,553.1,6.8470,32.0096,5461,28.3395,5,0.0000,0.0
70000,2,729,8.19,0.00,0.01,0.00,8.18,0.00,1.00,0.000,0.068,379137.2,4726.9,1,58,2.92,1.00,1.00,0.5229,2.15,1080.3,0.1201,36.6891,5461,40.8328,4,0.0000,0.0
80000,0,259,8.01,0.01,0.00,0.00,8.00,0.00,1.00,0.000,0.024,134304.9,1042.0,1,140,2.90,1.00,1.00,0.1463,4.43,15.1,34.0919,13.3540,5462,12.7475,0,0.0000,0.0
80000,1,622,8.35,0.00,0.01,0.00,8.33,0.00,1.00,0.000,0.059,327149.7,3300.0,1,14,2.93,1.00,1.00,0.3699,5.93,550.5,6.8243,32.0144,5461,28.3395,6,0.0000,0.0
