step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,466,18.12,1.65,0.85,0.98,14.65,0.00,1.34,0.000,0.096,321734.5,87611.5,2,12,3.92,1.04,1.60,13.7367,482.56,71875.1,0.5473,3.5677,5462,13.2901,135,50.0723,243691.2
10000,1,453,17.01,0.62,0.46,0.98,14.94,0.00,1.12,0.000,0.089,320252.4,85259.4,2,17,4.03,1.03,1.20,13.3658,367.72,34716.9,1.7889,3.7005,5461,24.5725,146,50.1699,240906.2
10000,2,321,14.68,0.56,0.68,0.71,12.72,0.00,1.17,0.000,0.054,231561.5,52310.9,2,12,3.71,1.09,1.24,8.3270,106.64,9703.2,14.6869,4.5590,5461,36.0626,203,33.5995,144322.8
20000,0,458,12.01,0.22,1.24,0.23,10.31,0.00,1.07,0.000,0.063,380687.1,79663.2,4,15,3.44,1.03,1.08,11.7055,178.61,53671.9,0.9176,7.4174,5462,14.7273,189,45.8742,304247.0
20000,1,529,12.04,0.42,0.20,0.48,10.94,0.00,1.11,0.000,0.073,326087.4,51873.5,4,28,3.67,1.05,1.15,7.4435,274.09,21827.5,6.5913,11.1150,5461,27.2300,110,31.1740,213317.5
20000,2,375,12.19,0.10,0.36,0.41,11.32,0.00,1.02,0.000,0.053,215700.4,17862.6,2,16,3.65,1.00,1.03,2.5110,114.67,7575.2,22.9512,10.7524,5461,39.9627,217,18.0168,108922.2
30000,0,455,14.56,0.35,0.25,0.92,13.04,0.00,1.08,0.000,0.077,365400.6,64694.3,3,11,4.21,1.06,1.05,9.3109,357.22,50729.9,1.1514,14.1990,5462,14.7273,149,32.3708,220623.1
30000,1,526,13.88,0.41,0.26,0.29,12.91,0.00,1.06,0.000,0.083,334290.0,71252.7,3,25,4.21,1.00,1.10,10.3775,369.78,23297.6,5.1154,9.5384,5461,27.2300,133,36.7794,238603.7
30000,2,309,12.83,0.35,0.28,0.10,12.09,0.00,1.04,0.000,0.045,195532.9,26654.4,3,17,3.77,1.00,1.08,3.7712,95.89,8315.1,24.3194,6.6215,5461,39.9627,150,22.6341,129806.9
40000,0,511,13.29,0.19,0.58,1.12,11.41,0.00,1.04,0.000,0.076,368602.1,75829.1,5,23,3.95,1.01,1.04,11.0436,249.53,50555.3,0.8062,12.2033,5462,14.7273,99,35.1626,243304.1
40000,1,488,15.85,0.36,0.66,1.51,13.32,0.00,1.05,0.000,0.091,332034.9,69425.2,5,24,4.58,1.01,1.09,9.9195,451.40,22138.6,6.5726,8.2804,5461,27.2300,124,37.3044,248828.1
40000,2,293,11.94,0.67,0.34,0.64,10.28,0.00,1.19,0.000,0.039,196063.1,23123.1,5,8,3.64,1.03,1.22,3.2383,99.47,7072.6,24.2899,6.8053,5461,39.9627,350,22.8200,129177.7
50000,0,551,12.30,0.25,0.32,0.39,11.34,0.00,1.03,0.000,0.078,377034.2,71974.2,5,6,4.04,1.01,1.04,10.0623,362.88,44991.4,2.1624,12.9597,5462,14.7273,97,33.2292,243427.8
50000,1,445,15.66,0.85,0.18,1.36,13.27,0.00,1.12,0.000,0.079,322855.7,65071.6,8,23,4.59,1.03,1.17,9.2541,214.11,21218.3,7.6342,8.7851,5461,27.2300,170,34.1893,234773.5
50000,2,315,15.87,0.40,0.66,0.18,14.63,0.00,1.08,0.000,0.058,194158.7,21092.7,6,10,4.61,1.01,1.13,2.9334,162.79,7181.4,28.0518,6.3309,5461,39.9627,245,20.4193,131279.8
60000,0,524,12.48,0.82,0.31,0.34,11.02,0.00,1.14,0.000,0.075,393264.5,89800.8,4,22,4.08,1.03,1.23,12.5909,247.39,44379.1,2.6859,9.6083,5462,14.7273,98,39.8262,294263.1
60000,1,401,16.26,0.34,0.23,0.50,15.18,0.00,1.05,0.000,0.075,305320.4,62644.2,5,30,5.14,1.01,1.08,8.7609,279.50,20364.0,9.5363,8.2790,5461,27.2300,145,31.6774,223112.1
60000,2,252,17.02,0.98,0.16,0.10,15.79,0.00,1.19,0.000,0.049,195000.0,25496.5,4,17,5.94,1.06,1.29,3.4409,98.15,6863.5,29.1189,5.3530,5461,39.9627,175,19.9331,141399.3
70000,0,564,12.96,0.84,0.61,0.59,10.93,0.00,1.16,0.000,0.084,379130.8,87023.5,5,9,3.79,1.02,1.23,12.4605,337.06,44918.8,1.5464,10.2275,5462,14.7273,88,39.6535,275240.6
70000,1,387,17.83,1.41,0.71,0.16,15.55,0.00,1.29,0.000,0.079,316681.8,69770.4,5,6,5.37,1.04,1.37,9.9116,323.83,20554.0,8.2831,5.9806,5461,27.2300,163,36.8399,257337.1
70000,2,275,19.42,1.59,0.26,0.32,17.25,0.00,1.27,0.000,0.061,202406.7,32816.8,4,10,6.01,1.01,1.47,4.4297,101.54,6066.4,28.6947,3.8300,5461,39.9627,193,22.0882,164645.5
80000,0,573,14.28,0.18,0.14,0.08,13.88,0.00,1.05,0.000,0.093,360527.5,92142.8,7,6,4.50,1.02,1.04,13.2698,455.11,49922.8,1.5076,6.0083,5462,14.7273,128,45.2523,300049.1
80000,1,447,20.51,0.68,1.47,0.60,17.77,0.00,1.10,0.000,0.104,348031.7,95349.3,8,14,6.14,1.03,1.17,13.6924,292.48,18128.2,8.9761,2.5955,5461,27.2300,181,43.6979,321567.0
80000,2,258,20.60,1.03,1.26,0.09,18.21,0.00,1.17,0.000,0.062,204600.9,34626.4,3,7,6.48,1.04,1.31,4.7622,138.08,5900.0,28.2045,3.0009,5461,39.9627,204,21.8069,173940.9
