step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations
110000,982,2.203,0.511,4.55,112388,106390,465,0,5385,2297,855525.8,198337.0,0.055,0.568,0.285,0.092,132,23.65,9.83,4.58,5.30,0.13,1.41,0.26,1.99,18.68,9.40,0.00,0.10,0.004,0.048,166,0.247,0.043,0.910,0.000,0.047,199914,199045,1,1.000,0.000,0.032,408826,0.126,2.121,0.043,6.41,38492,0,86.346,0.000,0.257,4679883,2.03,3.97,0.021,0.025,0.001,12,25,28,64,23224,0.089,0.00,0.0047,0.029,120,0.774,0.000,0.257,0.460,7.21,7.72,7.50,0.01,0.002,2.48,1.87,1.94,0.774,0.00306,0.92,29.5008,991.96,128670.3,139743.4,38.739,48.0240,76.203,793.775,0.997,0.402,80.1,76.202,160.609,638,3515.9,40.52,7.380,117.769,3524.2,79.451,0.135,2.00
120000,873,2.298,0.610,4.40,111841,105740,555,0,5655,2130,842118.5,197956.5,0.050,0.539,0.296,0.115,131,25.67,11.10,5.18,5.01,0.43,3.02,0.34,2.58,19.72,11.05,0.05,0.45,0.011,0.075,162,0.356,0.047,0.904,0.000,0.049,199959,199211,1,1.000,0.000,0.031,300200,0.115,2.325,0.051,5.97,38744,0,92.937,0.000,0.228,4507511,2.05,2.80,0.039,0.033,0.015,14,25,30,64,22414,0.086,0.00,0.0049,0.024,101,0.772,0.000,0.279,0.465,7.40,7.70,7.60,0.06,0.017,2.54,1.65,2.06,0.772,0.00327,0.88,29.4664,986.84,127225.6,139745.4,38.324,49.5873,74.901,795.086,0.994,0.408,75.0,74.902,160.751,809,4221.2,39.02,6.845,118.659,4382.7,78.630,0.136,1.99
130000,906,2.239,0.532,4.36,111632,105778,469,0,5352,2332,843526.5,195488.4,0.052,0.572,0.282,0.095,134,23.15,11.27,4.17,5.53,0.20,1.40,0.25,1.97,18.52,10.65,0.01,0.20,0.010,0.070,156,0.328,0.031,0.923,0.000,0.046,198552,197977,1,0.983,0.017,0.022,293250,0.130,2.133,0.045,5.74,37586,0,83.829,0.000,0.243,4713333,1.91,4.67,0.028,0.032,0.004,8,25,31,64,20976,0.080,0.00,0.0050,0.026,76,0.772,0.000,0.308,0.463,7.10,7.82,6.96,0.01,0.004,2.46,1.53,1.87,0.772,0.00331,0.87,29.3172,1026.74,128505.0,139746.2,38.794,49.3260,74.980,804.992,0.997,0.394,73.1,74.980,160.869,676,3777.1,45.20,6.826,118.440,3543.7,78.930,0.135,2.00
140000,951,2.210,0.520,4.21,108119,102244,518,0,5312,1818,834678.4,190597.1,0.111,0.565,0.263,0.062,132,23.58,11.08,4.51,4.68,0.27,2.10,0.44,2.78,18.36,10.38,0.01,0.19,0.007,0.046,155,0.430,0.039,0.926,0.000,0.035,192713,191889,1,1.000,0.000,0.040,316088,0.115,2.160,0.045,5.80,36514,0,104.839,0.000,0.215,4545116,1.91,4.11,0.024,0.023,0.006,8,25,30,64,22428,0.086,0.00,0.0048,0.033,175,0.773,0.000,0.274,0.464,7.00,7.64,7.37,0.02,0.007,2.48,1.39,1.88,0.773,0.00307,0.82,28.8604,991.82,128597.5,139747.3,39.136,49.8949,74.001,778.643,0.998,0.406,77.9,74.000,160.699,641,3381.2,33.68,6.860,118.084,3818.7,77.929,0.135,2.00
150000,983,2.134,0.522,4.38,112940,107087,583,0,5238,1601,857013.7,197903.3,0.127,0.579,0.229,0.065,133,22.62,11.93,4.26,4.69,0.15,1.42,0.62,3.84,17.59,11.17,0.02,0.18,0.004,0.042,172,0.302,0.042,0.913,0.000,0.046,202996,202564,1,1.000,0.000,0.044,480044,0.104,2.146,0.044,5.55,34172,0,123.612,0.000,0.211,5141411,1.88,5.22,0.031,0.021,0.007,8,25,31,64,22238,0.085,0.00,0.0050,0.023,123,0.785,0.000,0.296,0.467,7.07,7.53,7.46,0.02,0.007,2.34,1.56,1.82,0.785,0.00296,0.87,29.5024,1067.85,128582.9,139747.8,38.489,48.0775,76.406,811.342,0.998,0.405,77.2,76.406,160.621,660,3488.8,50.84,6.270,118.939,3647.4,80.547,0.134,2.00
160000,1001,2.113,0.573,4.35,112005,106155,568,2,5262,1503,840017.0,188662.6,0.201,0.545,0.196,0.059,134,22.02,10.46,3.99,3.86,0.08,1.01,0.89,4.16,17.06,9.94,0.02,0.27,0.002,0.032,157,0.275,0.040,0.921,0.000,0.039,199433,198990,1,1.000,0.000,0.071,646245,0.084,2.234,0.049,5.78,33960,54,125.524,0.500,0.234,4782272,1.76,4.98,0.022,0.024,0.004,8,23,28,64,22038,0.084,0.00,0.0049,0.027,115,0.769,0.000,0.307,0.460,7.00,7.65,7.12,0.02,0.005,2.31,1.45,1.63,0.769,0.00283,0.86,28.1053,946.67,127728.8,139748.6,39.292,48.4810,75.124,783.343,0.997,0.401,78.3,75.124,160.605,739,4039.6,34.14,6.505,117.913,4070.4,78.600,0.135,2.00
170000,929,2.128,0.543,4.22,113564,107239,656,0,5741,1622,840573.4,191030.9,0.231,0.526,0.191,0.052,135,22.27,10.25,3.98,3.10,0.25,2.05,0.41,2.79,17.63,9.60,0.00,0.13,0.006,0.051,151,0.301,0.039,0.925,0.000,0.037,204578,204148,1,1.000,0.000,0.044,552216,0.108,2.164,0.046,5.49,34954,0,117.775,0.000,0.212,4761450,1.74,4.91,0.012,0.020,0.001,11,21,29,64,20692,0.079,0.00,0.0051,0.033,136,0.768,0.000,0.280,0.466,7.13,7.59,7.56,0.02,0.004,2.27,1.43,1.60,0.768,0.00295,0.81,28.7216,931.48,128391.9,139749.3,38.639,49.6513,74.802,788.321,0.997,0.404,73.6,74.802,160.839,696,3690.9,37.06,6.503,118.894,3910.5,78.837,0.135,2.00
180000,919,2.212,0.526,4.19,113746,107766,620,0,5370,1608,835030.0,184404.0,0.181,0.567,0.197,0.054,136,24.08,11.82,4.63,5.06,0.20,2.38,0.34,2.12,18.91,11.99,0.01,0.16,0.005,0.065,143,0.365,0.033,0.929,0.000,0.038,199809,199254,1,1.000,0.000,0.047,416601,0.114,2.145,0.044,5.35,34850,0,114.679,0.000,0.217,5023008,1.95,3.95,0.045,0.021,0.001,12,25,30,64,22130,0.084,0.00,0.0048,0.024,101,0.770,0.000,0.303,0.455,7.38,7.75,7.57,0.01,0.001,2.51,1.59,1.81,0.770,0.00321,0.79,27.8984,949.44,128574.8,139749.8,39.358,49.3504,74.358,778.245,0.998,0.402,76.0,74.358,160.821,669,3507.2,39.76,6.196,118.344,3796.5,78.418,0.134,2.00
190000,851,2.276,0.542,4.17,119971,113504,664,2,5869,1588,890316.4,215267.3,0.142,0.588,0.225,0.045,137,24.80,10.47,4.27,5.29,0.19,1.80,0.31,2.64,20.04,10.30,0.01,0.20,0.006,0.042,121,0.404,0.054,0.918,0.000,0.028,217827,217202,1,1.000,0.000,0.032,333894,0.105,2.210,0.046,5.47,36944,7,135.559,1.000,0.250,5376641,1.86,3.01,0.021,0.020,0.002,13,25,30,64,21106,0.081,0.00,0.0052,0.020,108,0.778,0.000,0.265,0.472,7.40,7.77,7.60,0.01,0.002,2.39,1.44,1.81,0.778,0.00371,0.83,31.8298,1058.95,128441.3,139750.9,38.733,45.1502,79.118,818.978,0.997,0.404,72.4,79.118,160.806,715,3625.0,37.54,5.820,118.808,3857.8,83.900,0.134,2.00
200000,935,2.168,0.472,4.22,121403,114629,618,0,6072,1542,887640.8,217466.3,0.121,0.583,0.247,0.049,138,23.40,10.76,3.46,4.71,0.32,1.81,0.31,2.55,19.31,10.80,0.01,0.17,0.016,0.089,157,0.241,0.045,0.919,0.000,0.036,218402,217785,1,1.000,0.000,0.041,356638,0.116,2.098,0.039,5.63,36560,0,141.029,0.000,0.242,5148297,1.72,4.48,0.022,0.012,0.004,13,25,30,64,21881,0.083,0.00,0.0049,0.020,131,0.768,0.000,0.276,0.468,7.04,7.74,7.32,0.03,0.009,2.10,1.50,1.64,0.768,0.00350,0.82,32.1097,931.18,129471.7,139753.1,39.650,44.6570,78.815,824.941,0.999,0.408,76.8,78.815,160.872,573,3129.3,45.77,6.212,117.741,3368.3,83.473,0.135,2.00
210000,852,2.248,0.542,4.15,111265,105101,542,0,5705,2032,834442.8,199059.9,0.120,0.573,0.248,0.059,136,24.55,10.28,4.40,4.91,0.36,2.53,0.22,1.76,19.57,9.74,0.03,0.32,0.008,0.047,133,0.425,0.042,0.921,0.000,0.036,203419,202791,1,1.000,0.000,0.031,261713,0.133,2.208,0.044,5.79,33787,0,97.963,0.000,0.215,4877845,1.83,3.21,0.027,0.021,0.012,15,25,30,64,20916,0.080,0.00,0.0050,0.038,127,0.772,0.000,0.323,0.475,7.26,7.65,7.57,0.04,0.014,2.36,1.48,1.78,0.772,0.00347,0.84,29.7208,955.40,128466.6,139752.7,40.274,48.5986,74.031,784.691,0.996,0.390,71.9,74.031,160.766,736,3677.7,36.57,6.833,116.937,3891.4,78.068,0.137,1.99
220000,957,2.109,0.525,4.19,114282,108088,587,0,5502,1457,853541.1,198464.4,0.112,0.587,0.252,0.049,136,22.98,11.30,4.12,4.91,0.25,1.94,0.50,3.99,18.11,10.05,0.02,0.15,0.008,0.057,146,0.443,0.047,0.914,0.000,0.039,205983,205365,1,1.000,0.000,0.028,372592,0.124,2.153,0.043,5.49,34300,0,136.214,0.000,0.227,5053434,1.79,4.60,0.023,0.019,0.015,7,25,28,64,21996,0.084,0.00,0.0049,0.023,138,0.772,0.000,0.317,0.469,6.84,7.63,7.05,0.03,0.018,2.33,1.27,1.76,0.772,0.00326,0.84,30.1083,1032.96,128621.3,139754.5,39.148,48.3637,75.504,794.241,0.999,0.400,77.2,75.504,160.854,672,3272.2,41.71,6.259,118.367,3931.1,80.217,0.135,2.00
230000,977,2.239,0.518,4.27,114049,107955,476,1,5597,1383,847901.2,203452.7,0.116,0.588,0.237,0.059,131,23.60,10.30,3.99,3.95,0.20,1.44,0.26,1.98,19.15,10.22,0.01,0.20,0.013,0.090,154,0.357,0.036,0.928,0.000,0.036,206920,206541,1,1.000,0.000,0.036,433981,0.114,2.109,0.044,5.59,36170,21,147.110,1.000,0.232,4863241,1.77,3.66,0.016,0.020,0.006,9,25,30,64,23054,0.088,0.00,0.0045,0.025,150,0.773,0.000,0.300,0.470,7.16,7.76,7.28,0.02,0.008,2.25,1.27,1.77,0.773,0.00313,0.76,30.3699,1071.75,128533.0,139755.3,38.530,49.4006,75.137,797.030,0.998,0.389,80.1,75.137,160.773,678,3623.1,30.63,6.450,118.958,3481.4,79.588,0.134,2.00
240000,907,2.184,0.583,4.34,110013,104097,508,0,5478,1684,818403.2,193926.3,0.134,0.585,0.228,0.054,129,22.86,10.29,4.01,5.87,0.20,2.07,0.32,2.08,18.33,9.59,0.01,0.21,0.004,0.044,170,0.345,0.031,0.925,0.000,0.044,198690,198117,1,1.000,0.000,0.039,403092,0.124,2.227,0.048,5.79,35065,0,115.158,0.000,0.275,4682361,1.84,4.79,0.019,0.022,0.004,9,25,30,64,20731,0.079,0.00,0.0049,0.025,81,0.769,0.000,0.285,0.468,7.18,7.76,7.48,0.02,0.007,2.29,1.38,1.87,0.769,0.00328,0.78,28.9632,964.05,127738.4,139756.4,38.501,51.8928,72.582,774.644,0.997,0.397,72.2,72.583,160.673,780,4103.3,43.96,6.843,118.766,4050.1,76.368,0.135,2.00
250000,920,2.214,0.534,4.29,113552,107485,476,0,5578,1612,849587.2,195223.2,0.134,0.580,0.233,0.053,130,23.65,11.49,4.90,4.02,0.15,1.40,0.56,2.86,18.04,10.76,0.03,0.32,0.004,0.039,160,0.493,0.045,0.896,0.000,0.060,203096,202601,1,1.000,0.000,0.058,349590,0.101,2.215,0.046,5.63,35487,0,121.106,0.000,0.205,4899595,1.99,4.31,0.033,0.034,0.010,8,25,30,64,21759,0.083,0.00,0.0051,0.046,99,0.776,0.000,0.309,0.463,7.16,7.63,7.31,0.03,0.010,2.60,1.37,2.00,0.776,0.00324,0.80,29.4694,955.53,128454.4,139757.7,38.383,49.3884,75.341,783.796,0.998,0.400,75.2,75.340,160.747,653,3640.5,34.03,6.778,119.031,3863.3,79.568,0.135,2.00
260000,1017,2.130,0.532,4.23,116704,110461,602,0,5544,1819,859750.0,201480.5,0.098,0.602,0.249,0.051,123,22.18,11.19,4.44,6.12,0.22,2.10,0.28,2.75,17.24,9.83,0.01,0.17,0.007,0.053,149,0.337,0.048,0.903,0.000,0.049,205586,205221,1,1.000,0.000,0.024,372279,0.100,2.119,0.045,5.30,33965,0,110.764,0.000,0.234,5240578,1.89,5.70,0.026,0.024,0.004,6,25,30,64,22556,0.086,0.00,0.0049,0.028,125,0.776,0.000,0.265,0.458,6.96,7.27,7.45,0.01,0.005,2.34,1.44,1.91,0.776,0.00305,0.81,29.7826,965.45,128337.7,139758.7,39.107,47.2358,76.676,809.362,0.998,0.407,79.7,76.676,160.778,690,3684.7,32.09,6.162,118.620,3751.1,80.996,0.137,2.00
270000,886,2.248,0.515,4.26,116705,110482,573,0,5781,1788,866597.2,206598.7,0.099,0.601,0.246,0.054,131,22.87,9.37,3.98,5.54,0.19,1.47,0.48,2.99,18.21,8.51,0.01,0.19,0.011,0.092,138,0.429,0.043,0.916,0.000,0.041,210896,210480,1,1.000,0.000,0.052,374505,0.107,2.139,0.042,5.30,36340,0,115.547,0.000,0.253,5182519,1.79,4.47,0.012,0.026,0.002,11,25,28,64,20264,0.077,0.00,0.0054,0.027,90,0.777,0.000,0.278,0.469,7.15,7.62,7.50,0.01,0.002,2.31,1.28,1.81,0.777,0.00354,0.79,30.8013,1041.58,128852.2,139760.2,37.398,48.7737,76.929,816.064,0.999,0.402,71.8,76.930,160.819,625,3357.8,33.53,6.153,120.350,3690.4,81.688,0.134,2.00
280000,819,2.270,0.535,4.11,114402,108606,596,0,5267,1823,867867.2,204828.7,0.058,0.609,0.278,0.056,132,25.83,10.35,4.93,5.07,0.40,3.01,0.24,1.76,20.25,10.04,0.03,0.38,0.009,0.066,138,0.579,0.056,0.897,0.000,0.046,205869,205604,1,1.000,0.000,0.037,378822,0.111,2.190,0.045,5.24,34059,0,112.358,0.000,0.239,5056742,1.96,2.23,0.034,0.043,0.009,18,25,30,64,21152,0.081,0.00,0.0052,0.020,108,0.774,0.000,0.279,0.469,7.56,7.79,7.62,0.03,0.009,2.62,1.33,1.94,0.774,0.00390,0.81,30.8552,954.65,128651.0,139762.3,39.652,46.5291,76.827,798.052,0.997,0.400,71.2,76.828,160.820,668,3403.3,29.34,5.519,118.133,4078.5,81.910,0.135,2.00
290000,981,2.155,0.508,4.26,114572,108625,547,0,5238,1704,862641.1,195183.2,0.067,0.618,0.263,0.052,128,22.01,8.99,3.95,4.40,0.29,1.54,0.45,2.33,17.31,8.47,0.04,0.33,0.016,0.088,160,0.436,0.043,0.914,0.000,0.043,202614,202421,1,1.000,0.000,0.063,283357,0.120,2.123,0.043,5.48,33750,0,114.544,0.000,0.223,5262033,1.80,4.70,0.006,0.024,0.012,10,25,28,64,21587,0.082,0.00,0.0051,0.019,125,0.775,0.000,0.286,0.460,6.89,7.67,7.14,0.04,0.012,2.43,1.22,1.78,0.775,0.00329,0.81,29.7025,980.30,128816.8,139763.1,39.300,47.3134,76.433,785.826,0.999,0.396,77.2,76.432,160.762,624,3496.9,36.26,5.742,118.246,3528.6,81.134,0.134,2.00
300000,944,2.305,0.520,4.30,109542,104079,572,2,4926,2103,835813.0,187066.6,0.065,0.610,0.264,0.061,126,22.87,11.79,4.08,4.39,0.23,1.59,0.26,3.01,18.29,11.18,0.04,0.35,0.007,0.059,157,0.462,0.040,0.918,0.000,0.041,194363,194153,1,1.000,0.000,0.022,345901,0.116,2.165,0.044,5.17,34908,35,88.952,0.500,0.204,5066448,1.84,4.85,0.026,0.036,0.014,6,25,29,64,21588,0.082,0.00,0.0048,0.023,110,0.781,0.000,0.305,0.461,6.88,7.57,7.40,0.04,0.015,2.44,1.35,1.79,0.781,0.00321,0.80,28.5595,1182.62,128568.0,139764.5,39.092,49.8757,74.044,782.655,0.998,0.407,76.5,74.044,160.862,629,3283.5,42.10,5.979,118.777,3720.9,78.685,0.134,2.01
310000,897,2.248,0.470,4.22,115264,109734,604,4,4969,2537,864461.6,193971.1,0.054,0.623,0.264,0.059,128,24.17,10.63,3.96,4.58,0.29,1.98,0.12,1.53,19.80,10.33,0.03,0.23,0.008,0.055,131,0.407,0.039,0.926,0.000,0.035,199251,198955,1,1.000,0.000,0.011,297332,0.126,2.048,0.039,5.39,34576,1,76.457,1.000,0.251,5190862,1.74,3.71,0.038,0.025,0.016,12,25,28,64,21679,0.083,0.00,0.0049,0.031,100,0.776,0.000,0.247,0.447,7.21,7.54,7.57,0.03,0.017,2.20,1.21,1.78,0.776,0.00365,0.85,29.2524,987.47,129535.0,139766.2,39.239,46.8528,76.997,805.574,0.998,0.401,75.3,76.997,160.815,583,3144.4,39.52,5.851,118.363,3245.0,81.407,0.135,2.00
