step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,480,17.76,0.58,0.13,0.41,16.65,0.00,1.14,0.000,0.097,334718.1,89145.5,1,16,3.92,1.06,1.21,14.0626,548.66,91013.1,0.0842,3.5746,5462,22.8363,161,50.8391,256826.1
10000,1,450,15.56,0.58,0.10,0.28,14.61,0.00,1.14,0.000,0.081,311381.7,82378.8,1,21,3.64,1.02,1.23,12.8974,224.31,33104.8,2.5122,3.7229,5461,22.8321,198,49.6009,232355.4
10000,2,133,21.82,0.98,0.11,0.07,20.66,0.00,1.20,0.000,0.033,150234.8,36191.8,1,21,4.55,1.00,1.32,5.8668,123.87,4541.3,27.5774,3.3840,5461,22.8321,348,21.6362,75163.8
20000,0,568,12.24,0.45,0.08,0.42,11.29,0.00,1.09,0.000,0.080,413406.8,97866.6,3,40,3.20,1.02,1.12,14.2788,313.06,94566.1,0.0069,9.5958,5462,29.2173,54,43.1507,313243.3
20000,1,565,11.91,0.17,0.32,0.48,10.94,0.00,1.03,0.000,0.077,372288.1,72191.1,3,27,3.34,1.00,1.04,10.3986,280.97,33044.2,2.4149,12.8066,5461,29.2120,115,33.8783,240169.6
20000,2,341,9.60,0.02,0.00,0.14,9.43,0.00,1.01,0.000,0.037,179625.5,11526.9,1,58,2.96,1.01,1.02,1.6394,40.52,4471.8,26.8751,12.3425,5461,29.2120,187,10.6134,55893.0
30000,0,682,10.80,0.21,0.04,0.35,10.20,0.00,1.06,0.000,0.084,379043.5,60019.2,2,64,3.17,1.02,1.07,8.5113,223.01,93434.6,0.0048,18.0753,5462,27.8686,15,28.4534,193428.4
30000,1,594,9.34,0.01,0.02,0.36,8.95,0.00,1.00,0.000,0.064,360051.2,44209.3,1,63,2.99,1.00,1.00,6.1586,86.57,35183.6,1.9973,21.0150,5461,27.8635,12,21.0321,144774.0
30000,2,315,11.01,0.01,0.20,0.32,10.48,0.00,1.00,0.000,0.040,152142.3,9573.5,1,50,3.14,1.00,1.00,1.3511,71.64,4754.7,30.0529,10.5503,5461,27.8635,240,12.0078,47378.1
40000,0,668,10.13,0.02,0.02,0.93,9.16,0.00,1.00,0.000,0.077,399493.5,54133.1,2,67,3.04,1.00,1.00,7.7649,180.87,94104.8,0.0000,21.8364,5462,29.2315,10,23.0483,173766.5
40000,1,638,9.65,0.03,0.16,0.19,9.26,0.00,1.01,0.000,0.070,360937.6,25213.1,1,64,3.06,1.00,1.01,3.4832,136.18,34665.7,1.4577,26.9084,5461,29.2262,28,11.3506,86333.1
40000,2,355,9.38,0.09,0.08,0.12,9.09,0.00,1.02,0.000,0.038,165598.9,9612.8,1,65,3.05,1.00,1.03,1.3263,27.93,5572.4,30.4267,11.8520,5461,29.2262,139,10.7587,46957.5
50000,0,707,9.53,0.15,0.05,0.12,9.21,0.00,1.03,0.001,0.077,396359.1,41739.0,2,84,3.00,1.04,1.05,5.9835,187.36,94783.6,0.0000,24.1316,5462,30.2754,1,18.8140,147534.3
50000,1,640,9.22,0.12,0.06,0.60,8.44,0.00,1.04,0.000,0.068,378444.6,40154.8,2,72,3.02,1.05,1.05,6.0026,113.90,34959.8,1.6983,23.1278,5461,30.2699,9,18.9749,140285.6
50000,2,345,9.55,0.01,0.00,0.28,9.25,0.00,1.00,0.000,0.037,188243.9,9542.8,1,65,3.04,1.00,1.00,1.2836,23.77,4685.3,25.2572,14.4389,5461,30.2699,132,10.1397,44426.9
