step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations
310000,1621,1.401,0.044,9.38,31528,29345,600,0,1577,0,819417.9,7693.1,0.001,0.505,0.001,0.493,171,7.54,1.66,0.02,0.50,0.00,0.10,0.03,0.50,7.49,1.48,0.00,0.00,0.000,0.005,68,0.218,0.241,0.754,0.000,0.005,4893,2189,3,0.394,0.000,0.007,121495,0.136,0.057,0.000,82.05,9930,0,7693.095,0.000,0.000,555832,1.01,15.15,0.000,0.000,0.000,6,8,8,33,12225,0.047,0.00,0.0068,0.114,704,0.067,0.000,0.078,0.000,2.95,1.64,7.55,0.00,0.000,1.01,1.01,1.01,0.067,0.00355,43.78,0.9025,13.37,1567.0,140221.9,38.003,0.1327,81.921,158.857,0.528,0.000,135419.5,81.920,5.603,1,1.8,1.82,0.026,0.000,0.0,0.000,0.137,1.97
320000,1615,1.378,0.045,9.39,31819,29559,645,0,1621,2,817683.6,7813.1,0.001,0.500,0.002,0.498,170,7.64,2.14,0.02,0.45,0.00,0.09,0.13,1.71,7.49,1.54,0.00,0.00,0.000,0.006,76,0.282,0.262,0.732,0.000,0.006,4880,2263,2,0.414,0.176,0.014,117530,0.134,0.058,0.000,82.05,10129,0,3906.571,0.000,0.000,542239,1.01,15.04,0.000,0.000,0.000,6,8,9,50,12343,0.047,0.00,0.0068,0.115,697,0.066,0.000,0.079,0.000,2.96,1.69,7.52,0.00,0.001,1.01,1.01,1.01,0.066,0.00353,43.62,0.9153,10.78,1575.9,140221.9,38.165,0.1343,81.922,157.405,0.522,0.000,135443.6,81.920,5.630,1,1.6,1.59,0.026,0.000,0.0,0.000,0.134,2.01
330000,1652,1.362,0.044,9.43,32070,29882,563,0,1588,1,817400.7,7703.8,0.001,0.494,0.002,0.503,171,7.57,2.27,0.02,0.86,0.01,0.23,0.09,1.44,7.45,1.81,0.00,0.00,0.001,0.015,68,0.254,0.263,0.731,0.000,0.005,4919,2326,2,0.468,0.153,0.010,122847,0.132,0.057,0.000,82.05,10146,0,7703.850,0.000,0.000,535549,1.01,15.25,0.000,0.000,0.000,6,8,8,46,12501,0.048,0.00,0.0066,0.099,707,0.066,0.000,0.080,0.000,2.95,1.60,7.54,0.00,0.000,1.01,1.01,1.01,0.066,0.00342,43.58,0.9023,11.39,1572.9,140222.0,38.208,0.1318,81.918,157.490,0.528,0.000,135426.4,81.920,5.633,1,1.0,1.40,0.024,0.000,0.0,0.000,0.136,2.00
340000,1629,1.393,0.044,9.48,32467,30160,593,0,1737,0,818430.4,7811.1,0.001,0.485,0.001,0.513,171,7.48,1.75,0.01,0.39,0.00,0.07,0.06,0.92,7.40,1.52,0.00,0.00,0.000,0.005,66,0.242,0.252,0.744,0.000,0.004,4938,2401,3,0.533,0.000,0.008,107264,0.137,0.056,0.000,82.06,10115,0,7811.115,0.000,0.000,544444,1.00,15.35,0.000,0.000,0.000,6,8,9,33,12181,0.046,0.00,0.0068,0.114,694,0.068,0.000,0.083,0.000,2.93,1.55,7.53,0.00,0.000,1.00,1.00,1.01,0.068,0.00337,43.44,0.9159,13.84,1554.4,140222.0,38.341,0.1345,81.921,155.572,0.518,0.000,135432.6,81.920,5.667,0,-0.0,1.34,0.027,0.000,0.0,0.000,0.139,1.99
350000,1620,1.387,0.044,9.51,32812,30589,592,0,1640,0,819547.4,7846.1,0.001,0.486,0.001,0.512,169,7.44,1.93,0.01,0.23,0.00,0.07,0.03,0.49,7.40,1.88,0.00,0.00,0.000,0.004,61,0.240,0.261,0.736,0.000,0.002,5177,2484,2,0.551,0.000,0.009,123039,0.135,0.057,0.000,82.05,10486,0,7846.146,0.000,0.000,553687,1.00,15.33,0.000,0.000,0.000,6,8,9,58,12055,0.046,0.00,0.0068,0.106,699,0.069,0.000,0.084,0.000,2.95,1.54,7.60,0.00,0.000,1.00,1.00,1.00,0.069,0.00340,43.55,0.9159,12.88,1571.3,140222.0,38.239,0.1313,81.920,156.610,0.532,0.000,135435.9,81.920,5.653,2,3.4,2.19,0.027,0.000,0.0,0.000,0.134,2.00
360000,1603,1.387,0.045,9.35,32132,29893,585,0,1671,1,820952.4,7736.4,0.001,0.493,0.001,0.505,171,7.67,1.39,0.00,0.15,0.01,0.42,0.04,0.49,7.62,1.27,0.00,0.00,0.000,0.018,58,0.214,0.244,0.753,0.000,0.003,4933,2208,3,0.492,0.000,0.009,121520,0.128,0.056,0.000,82.05,10237,0,7736.380,0.000,0.000,549027,1.00,14.81,0.000,0.000,0.000,6,8,9,24,12298,0.047,0.00,0.0067,0.105,683,0.068,0.000,0.081,0.000,2.97,1.68,7.55,0.00,0.001,1.00,1.00,1.00,0.068,0.00351,43.63,0.9067,12.48,1583.0,140222.0,38.153,0.1331,81.920,158.635,0.523,0.000,135431.3,81.920,5.639,0,-0.0,1.23,0.033,0.000,0.0,0.000,0.134,2.01
370000,1605,1.402,0.047,9.39,31562,29406,585,0,1569,1,820754.9,7653.0,0.000,0.494,0.001,0.504,170,7.72,2.26,0.02,0.30,0.04,0.78,0.05,0.95,7.61,1.99,0.00,0.00,0.002,0.040,59,0.204,0.244,0.750,0.000,0.006,4767,2197,2,0.573,0.183,0.008,105689,0.138,0.107,0.000,82.05,9975,0,7653.002,0.000,0.000,529516,1.00,14.86,0.000,0.000,0.000,6,8,9,49,12398,0.047,0.00,0.0067,0.123,685,0.066,0.000,0.078,0.000,3.01,1.65,7.68,0.00,0.002,1.00,1.01,1.00,0.066,0.00355,43.75,0.8985,16.04,1600.6,140222.0,38.037,0.1329,81.912,158.875,0.530,0.000,135352.3,81.920,5.660,7,25.3,7.93,0.039,0.000,0.0,0.000,0.137,2.00
380000,1618,1.401,0.044,9.43,31900,29731,596,0,1560,2,820996.6,7605.0,0.001,0.495,0.001,0.503,171,7.61,1.67,0.00,0.08,0.00,0.12,0.03,0.80,7.57,1.48,0.00,0.00,0.000,0.010,60,0.198,0.280,0.718,0.000,0.002,4878,2090,3,0.593,0.000,0.005,103190,0.143,0.067,0.000,82.05,9958,0,3802.482,0.000,0.000,547173,1.00,14.98,0.000,0.000,0.000,6,8,9,34,12307,0.047,0.00,0.0067,0.103,710,0.068,0.000,0.080,0.000,2.98,1.60,7.64,0.00,0.001,1.00,1.00,1.00,0.068,0.00352,43.92,0.8923,13.01,1575.0,140222.0,37.866,0.1322,81.926,159.298,0.525,0.000,135414.6,81.920,5.650,1,4.7,4.74,0.044,0.000,0.0,0.000,0.134,2.00
390000,1622,1.392,0.045,9.49,32239,30082,544,0,1609,0,821016.7,7626.5,0.000,0.489,0.001,0.509,171,7.61,2.10,0.01,0.19,0.00,0.09,0.12,1.63,7.49,1.43,0.00,0.00,0.000,0.008,61,0.250,0.249,0.748,0.000,0.002,4877,2085,3,0.686,0.000,0.011,103422,0.136,0.058,0.000,82.05,9881,0,7626.508,0.000,0.000,543005,1.00,15.07,0.000,0.000,0.000,6,8,9,40,12351,0.047,0.00,0.0068,0.102,687,0.068,0.000,0.082,0.000,2.98,1.57,7.71,0.00,0.000,1.00,1.00,1.00,0.068,0.00346,43.87,0.8961,10.91,1607.7,140222.0,37.919,0.1336,81.916,159.016,0.530,0.000,135371.1,81.920,5.648,0,-0.0,2.34,0.039,0.000,0.0,0.000,0.136,1.99
400000,1619,1.398,0.045,9.53,32545,30353,548,0,1647,0,821542.7,7657.9,0.000,0.487,0.001,0.512,170,7.55,1.89,0.01,0.43,0.00,0.00,0.06,1.22,7.47,1.55,0.00,0.00,0.000,0.000,55,0.254,0.242,0.754,0.000,0.004,5009,2437,3,0.755,0.000,0.008,102966,0.139,0.056,0.000,82.06,9855,0,7657.859,0.000,0.000,565993,1.01,15.13,0.000,0.000,0.000,6,7,9,42,12225,0.047,0.00,0.0068,0.107,689,0.071,0.000,0.085,0.000,2.96,1.51,7.72,0.00,0.000,1.00,1.00,1.01,0.071,0.00342,43.89,0.8989,10.53,1583.3,140222.1,37.898,0.1331,81.922,159.261,0.525,0.000,135393.6,81.920,5.685,0,-0.0,1.21,0.051,0.000,0.0,0.000,0.135,2.00
410000,1640,1.376,0.044,9.54,33018,30651,551,0,1795,0,822571.2,7824.7,0.000,0.480,0.001,0.519,171,7.44,1.48,0.01,0.27,0.00,0.02,0.01,0.25,7.42,1.45,0.00,0.00,0.000,0.002,51,0.263,0.260,0.737,0.000,0.004,5051,2314,3,0.721,0.000,0.004,102605,0.135,0.060,0.000,82.06,10240,0,7824.709,0.000,0.000,560024,1.00,15.26,0.000,0.000,0.000,6,7,9,26,12198,0.047,0.00,0.0068,0.115,709,0.071,0.000,0.086,0.000,2.95,1.48,7.65,0.00,0.000,1.00,1.00,1.01,0.071,0.00333,43.75,0.9206,9.06,1584.8,140222.1,38.033,0.1383,81.922,157.810,0.525,0.000,135413.4,81.920,5.721,1,2.8,2.76,0.049,0.000,0.0,0.000,0.135,2.01
420000,1612,1.396,0.045,9.52,32938,30811,501,0,1654,0,822303.4,7697.8,0.000,0.481,0.001,0.518,171,7.65,1.75,0.00,0.02,0.00,0.00,0.05,0.71,7.60,1.67,0.00,0.00,0.000,0.000,59,0.228,0.236,0.760,0.000,0.004,4868,2198,3,0.759,0.000,0.007,96934,0.146,0.057,0.000,82.05,10162,0,7697.791,0.000,0.000,551692,1.00,14.92,0.000,0.000,0.000,6,8,9,32,12337,0.047,0.00,0.0067,0.101,696,0.070,0.000,0.086,0.000,2.98,1.51,7.72,0.00,0.000,1.00,1.00,1.00,0.070,0.00340,43.79,0.9021,10.99,1580.3,140222.1,37.997,0.1321,81.920,157.904,0.525,0.000,135414.2,81.920,5.660,1,1.3,1.63,0.031,0.000,0.0,0.000,0.135,2.00
430000,1606,1.392,0.043,9.53,32723,30522,516,0,1691,1,823612.6,7730.6,0.000,0.483,0.001,0.516,171,7.70,1.89,0.01,0.21,0.01,0.17,0.04,0.79,7.65,1.72,0.00,0.00,0.000,0.009,59,0.290,0.251,0.747,0.000,0.002,4873,2089,3,0.838,0.000,0.007,86871,0.148,0.054,0.000,82.05,10015,0,7730.630,0.000,0.000,551521,1.00,14.85,0.000,0.000,0.000,6,8,9,34,12364,0.047,0.00,0.0067,0.111,678,0.070,0.000,0.086,0.000,3.02,1.53,7.83,0.00,0.000,1.00,1.00,1.00,0.070,0.00346,43.95,0.9099,10.07,1614.4,140222.1,37.833,0.1369,81.920,159.650,0.529,0.000,135415.7,81.920,5.677,0,-0.0,1.03,0.043,0.000,0.0,0.000,0.131,2.02
440000,1607,1.416,0.045,9.47,32358,30223,537,0,1597,0,823612.3,7590.8,0.000,0.483,0.001,0.515,171,7.75,2.06,0.01,0.20,0.00,0.00,0.07,1.18,7.66,1.53,0.00,0.00,0.000,0.000,60,0.310,0.248,0.749,0.000,0.003,4783,2175,3,0.785,0.000,0.009,90563,0.149,0.082,0.000,82.05,9776,0,7590.778,0.000,0.000,557019,1.00,14.76,0.000,0.000,0.000,6,8,9,46,12448,0.047,0.00,0.0067,0.118,679,0.070,0.000,0.084,0.000,3.00,1.58,7.78,0.00,0.000,1.00,1.00,1.00,0.070,0.00346,44.01,0.8933,12.76,1607.0,140222.2,37.774,0.1339,81.914,160.190,0.533,0.000,135356.0,81.920,5.715,3,10.0,7.20,0.055,0.000,0.0,0.000,0.133,2.01
450000,1610,1.378,0.044,9.40,31710,29500,577,0,1630,1,824827.2,7691.7,0.000,0.487,0.001,0.512,170,7.79,1.75,0.01,0.33,0.02,0.52,0.03,0.66,7.73,1.63,0.00,0.00,0.001,0.027,60,0.316,0.247,0.750,0.000,0.004,4487,1894,3,0.714,0.000,0.004,99864,0.144,0.058,0.000,82.06,9954,0,7691.727,0.000,0.000,513558,1.00,14.64,0.000,0.000,0.000,6,8,9,23,12540,0.048,0.00,0.0066,0.114,674,0.065,0.000,0.077,0.000,3.04,1.66,7.72,0.00,0.001,1.00,1.00,1.00,0.065,0.00354,44.15,0.9070,11.55,1619.6,140222.2,37.629,0.1379,81.926,161.551,0.538,0.000,135414.1,81.920,5.711,1,1.8,2.43,0.061,0.000,0.0,0.000,0.137,2.01
460000,1573,1.406,0.047,9.33,31231,29113,583,0,1572,0,824131.0,7564.4,0.000,0.486,0.001,0.513,171,7.92,1.88,0.01,0.23,0.00,0.15,0.06,1.06,7.84,1.68,0.00,0.00,0.000,0.010,65,0.254,0.227,0.769,0.000,0.004,4481,1847,3,0.807,0.000,0.010,105734,0.143,0.097,0.000,82.05,9970,0,7564.374,0.000,0.000,511207,1.00,14.46,0.000,0.000,0.000,6,8,9,36,12452,0.048,0.00,0.0067,0.111,664,0.065,0.000,0.075,0.000,3.06,1.70,7.81,0.00,0.000,1.00,1.00,1.00,0.065,0.00361,44.28,0.8940,15.64,1671.7,140222.2,37.512,0.1371,81.911,163.037,0.530,0.000,135326.2,81.920,5.716,2,13.5,7.98,0.065,0.000,0.0,0.000,0.134,2.01
470000,1614,1.389,0.049,9.31,30990,28902,596,0,1451,5,822863.7,7288.1,0.000,0.494,0.001,0.505,171,7.76,1.58,0.00,0.05,0.00,0.00,0.06,0.94,7.70,1.35,0.00,0.00,0.000,0.000,52,0.454,0.232,0.763,0.000,0.005,4640,2337,2,0.961,0.038,0.007,94730,0.148,0.181,0.000,82.04,8858,0,1457.620,0.000,0.000,574733,1.00,14.64,0.000,0.000,0.000,6,8,9,35,12525,0.048,0.01,0.0066,0.113,697,0.071,0.000,0.069,0.000,3.11,1.76,7.92,0.00,0.000,1.00,1.00,1.00,0.071,0.00354,44.92,0.8618,14.88,1776.5,140222.3,36.876,0.1330,81.902,171.858,0.546,0.000,135150.3,81.920,5.890,8,62.4,8.00,0.198,0.000,0.0,0.000,0.134,1.99
480000,1568,1.448,0.049,9.09,29962,27933,716,0,1359,7,820675.1,7176.2,0.000,0.499,0.001,0.500,172,8.01,1.33,0.00,0.07,0.00,0.04,0.06,0.77,7.94,1.19,0.00,0.00,0.000,0.002,49,0.652,0.235,0.760,0.000,0.005,4462,3312,2,0.881,0.103,0.009,89710,0.150,0.179,0.000,82.05,7887,0,1025.170,0.000,0.000,592742,1.00,14.15,0.000,0.000,0.000,8,8,9,25,12554,0.048,0.01,0.0066,0.111,679,0.074,0.000,0.058,0.000,3.19,1.95,7.95,0.00,0.000,1.00,1.00,1.00,0.074,0.00370,45.61,0.8529,16.18,1818.1,140222.3,36.177,0.1351,81.913,179.424,0.556,0.000,135079.4,81.920,6.022,10,64.5,7.97,0.258,0.000,0.0,0.000,0.137,1.99
490000,1587,1.439,0.056,9.12,29967,27997,744,0,1207,11,820383.2,7094.9,0.000,0.502,0.001,0.497,171,7.93,1.41,0.00,0.04,0.00,0.04,0.02,0.39,7.91,1.19,0.00,0.00,0.000,0.002,41,0.599,0.226,0.773,0.000,0.002,4662,4145,2,0.933,0.002,0.003,93412,0.148,0.301,0.002,82.05,8214,0,644.995,0.000,0.000,621541,1.00,14.27,0.000,0.000,0.000,7,8,9,40,12579,0.048,0.01,0.0065,0.108,672,0.077,0.000,0.056,0.000,3.14,1.92,7.95,0.00,0.000,1.00,1.00,1.00,0.077,0.00369,45.74,0.8431,16.54,1816.8,140222.3,36.032,0.1336,81.907,180.997,0.561,0.000,134954.3,81.920,6.270,28,195.0,8.00,0.399,0.000,0.0,0.000,0.136,2.00
500000,1594,1.437,0.054,9.13,30539,28630,660,0,1242,21,819989.8,7164.6,0.000,0.508,0.001,0.491,169,7.92,1.36,0.00,0.09,0.01,0.14,0.05,0.84,7.86,1.18,0.00,0.00,0.000,0.015,57,0.634,0.236,0.758,0.000,0.006,4793,4133,2,0.930,0.000,0.007,90116,0.151,0.267,0.001,82.05,8897,0,341.171,0.000,0.000,672315,1.00,14.31,0.000,0.000,0.000,7,8,8,26,12618,0.048,0.02,0.0065,0.110,691,0.082,0.000,0.057,0.000,3.17,1.94,7.94,0.00,0.000,1.00,1.00,1.00,0.082,0.00368,45.58,0.8480,15.38,1835.3,140222.4,36.191,0.1317,81.920,182.184,0.558,0.000,134959.2,81.920,6.671,22,152.9,8.00,0.657,0.000,0.0,0.000,0.136,2.00
510000,1563,1.455,0.058,9.06,30280,28370,711,0,1230,22,819127.2,7178.5,0.000,0.504,0.001,0.495,170,8.07,1.76,0.01,0.34,0.00,0.04,0.05,0.77,8.00,1.53,0.00,0.00,0.000,0.004,57,0.567,0.224,0.772,0.000,0.004,4779,4208,2,0.961,0.000,0.007,92918,0.147,0.307,0.002,82.05,8897,0,326.297,0.000,0.000,649160,1.00,14.13,0.000,0.000,0.000,8,8,8,38,12610,0.048,0.02,0.0065,0.115,680,0.080,0.000,0.056,0.000,3.19,1.98,7.93,0.00,0.000,1.00,1.00,1.01,0.080,0.00376,45.67,0.8500,11.24,1816.3,140222.4,36.094,0.1327,81.917,182.089,0.556,0.000,134930.6,81.920,6.556,28,200.0,8.00,0.541,0.000,0.0,0.000,0.134,2.01
520000,1586,1.422,0.054,9.09,30082,28104,725,0,1230,13,820029.1,7113.0,0.000,0.502,0.001,0.497,170,7.96,1.57,0.01,0.16,0.00,0.06,0.05,1.03,7.91,1.25,0.00,0.00,0.001,0.025,55,0.544,0.230,0.767,0.000,0.003,4937,4321,2,0.952,0.000,0.004,90871,0.149,0.265,0.001,82.05,8527,0,547.153,0.000,0.000,650335,1.00,14.28,0.000,0.000,0.000,7,8,8,33,12631,0.048,0.02,0.0065,0.111,679,0.080,0.000,0.056,0.000,3.19,1.95,7.94,0.00,0.000,1.00,1.00,1.00,0.080,0.00368,45.69,0.8433,12.26,1833.8,140222.5,36.083,0.1320,81.926,181.462,0.556,0.000,134992.2,81.920,6.557,23,153.9,8.00,0.562,0.000,0.0,0.000,0.133,2.00
530000,1589,1.419,0.052,9.07,30032,28023,742,0,1264,23,819914.1,7241.1,0.000,0.501,0.001,0.498,170,7.93,1.72,0.00,0.09,0.02,0.98,0.03,0.65,7.87,1.11,0.00,0.00,0.000,0.016,51,0.561,0.235,0.761,0.000,0.003,4691,3899,2,0.875,0.084,0.006,93484,0.154,0.227,0.001,82.05,8871,0,314.829,0.000,0.000,625630,1.00,14.29,0.000,0.001,0.000,8,8,8,61,12603,0.048,0.02,0.0066,0.116,678,0.077,0.000,0.055,0.000,3.18,1.95,7.93,0.00,0.000,1.00,1.00,1.00,0.077,0.00368,45.74,0.8595,12.65,1845.7,140222.4,36.034,0.1355,81.923,181.582,0.565,0.000,135025.4,81.920,6.363,16,110.2,7.98,0.478,0.000,0.0,0.000,0.136,1.99
540000,1578,1.475,0.060,9.11,30230,28299,708,0,1234,20,819533.4,7119.8,0.000,0.504,0.001,0.495,170,7.92,1.47,0.01,0.23,0.00,0.00,0.04,0.70,7.88,1.28,0.00,0.00,0.000,0.000,47,0.574,0.226,0.770,0.000,0.004,4801,3840,2,0.864,0.078,0.004,89685,0.151,0.334,0.002,82.06,8820,0,355.991,0.000,0.001,668564,1.00,14.34,0.000,0.001,0.000,7,8,8,33,12499,0.048,0.03,0.0066,0.112,672,0.082,0.000,0.056,0.000,3.15,1.93,7.94,0.00,0.000,1.00,1.00,1.00,0.082,0.00371,45.63,0.8450,15.44,1802.9,140222.5,36.123,0.1329,81.904,180.164,0.557,0.000,134865.0,81.920,6.601,33,237.3,8.00,0.664,0.000,0.0,0.000,0.136,1.99
550000,1579,1.445,0.057,9.05,30751,28761,659,0,1330,24,820132.1,7307.7,0.000,0.506,0.001,0.493,168,8.01,1.48,0.01,0.09,0.00,0.08,0.03,0.46,7.97,1.32,0.00,0.00,0.000,0.008,49,0.467,0.210,0.788,0.000,0.003,4970,3806,2,0.965,0.000,0.008,91607,0.155,0.306,0.002,82.05,9343,0,304.488,0.000,0.000,679503,1.00,14.20,0.000,0.000,0.000,7,8,9,32,12644,0.048,0.03,0.0065,0.110,668,0.083,0.000,0.057,0.000,3.19,1.97,7.96,0.00,0.000,1.00,1.00,1.00,0.083,0.00371,45.53,0.8663,12.31,1815.8,140222.5,36.225,0.1360,81.927,179.906,0.555,0.000,134939.7,81.920,6.756,27,199.4,8.00,0.756,0.000,0.0,0.000,0.129,2.01
560000,1592,1.424,0.061,9.09,31657,29544,660,0,1440,31,820369.8,7526.9,0.000,0.509,0.001,0.490,168,7.99,1.43,0.00,0.05,0.00,0.00,0.04,0.56,7.94,1.32,0.00,0.00,0.000,0.000,68,0.408,0.226,0.769,0.000,0.006,5151,3629,2,0.949,0.000,0.009,94992,0.151,0.357,0.002,82.06,9838,0,242.802,0.000,0.000,723838,1.00,14.23,0.000,0.001,0.000,7,8,9,23,12715,0.049,0.04,0.0065,0.103,689,0.088,0.000,0.059,0.000,3.17,1.93,7.93,0.00,0.000,1.00,1.00,1.00,0.088,0.00368,45.29,0.8971,12.41,1815.0,140222.6,36.444,0.1446,81.916,180.509,0.559,0.000,134895.1,81.920,7.128,38,276.4,8.00,0.953,0.000,0.0,0.000,0.137,2.00
570000,1579,1.456,0.066,9.11,31686,29660,640,0,1399,44,820604.9,7505.6,0.000,0.507,0.001,0.492,168,8.00,1.82,0.00,0.11,0.00,0.04,0.04,1.23,7.95,1.30,0.00,0.00,0.001,0.025,58,0.493,0.220,0.773,0.000,0.006,5003,3294,2,0.605,0.329,0.003,97135,0.152,0.390,0.003,82.06,9848,0,170.582,0.000,0.000,704084,1.00,14.26,0.000,0.001,0.000,7,8,9,58,12633,0.048,0.04,0.0065,0.113,677,0.086,0.000,0.060,0.000,3.18,1.96,7.94,0.00,0.000,1.00,1.00,1.00,0.086,0.00372,45.23,0.8914,11.97,1805.3,140222.6,36.509,0.1414,81.909,180.964,0.561,0.000,134782.8,81.920,7.190,47,330.1,8.00,0.964,0.000,0.0,0.000,0.134,2.01
580000,1599,1.458,0.059,9.12,31271,29193,694,0,1364,40,820770.5,7528.5,0.000,0.506,0.001,0.493,168,8.04,1.87,0.00,0.09,0.00,0.08,0.07,1.29,7.96,1.16,0.00,0.00,0.000,0.006,62,0.470,0.244,0.753,0.000,0.003,5042,3093,2,0.935,0.000,0.006,97024,0.153,0.334,0.002,82.06,9416,0,188.211,0.000,0.000,698939,1.00,14.17,0.000,0.001,0.000,7,8,9,58,12850,0.049,0.04,0.0064,0.111,684,0.086,0.000,0.058,0.000,3.20,1.98,7.93,0.00,0.001,1.00,1.00,1.00,0.086,0.00367,45.47,0.8970,19.06,1803.1,140222.7,36.271,0.1438,81.928,179.813,0.561,0.000,134866.3,81.920,7.162,33,239.0,8.00,0.959,0.000,0.0,0.000,0.139,1.98
590000,1585,1.476,0.065,9.11,31333,29268,690,0,1389,51,820326.3,7589.1,0.000,0.507,0.001,0.492,169,7.98,1.89,0.01,0.26,0.01,0.33,0.03,0.57,7.92,1.48,0.00,0.00,0.000,0.007,58,0.558,0.225,0.774,0.000,0.001,4968,3257,2,0.946,0.000,0.005,104620,0.146,0.381,0.003,82.06,9469,0,148.805,0.000,0.001,696942,1.00,14.29,0.000,0.001,0.000,7,8,8,57,12646,0.048,0.04,0.0065,0.110,676,0.085,0.000,0.058,0.000,3.21,1.98,7.94,0.00,0.001,1.00,1.00,1.00,0.085,0.00371,45.45,0.9011,17.82,1818.8,140222.7,36.293,0.1428,81.907,181.294,0.561,0.000,134739.2,81.920,7.151,47,319.0,8.00,0.941,0.000,0.0,0.000,0.134,2.01
600000,1587,1.423,0.071,9.06,31749,29682,663,0,1402,49,819938.0,7603.9,0.000,0.509,0.001,0.490,166,7.98,1.41,0.01,0.24,0.01,0.30,0.03,0.58,7.92,1.27,0.00,0.00,0.000,0.014,56,0.585,0.229,0.767,0.000,0.004,5197,2987,2,0.964,0.000,0.006,105304,0.148,0.433,0.003,82.07,9603,0,155.182,0.000,0.000,735430,1.00,14.25,0.000,0.001,0.000,7,8,9,29,12664,0.048,0.05,0.0065,0.124,682,0.089,0.000,0.060,0.000,3.19,1.96,7.91,0.00,0.000,1.00,1.00,1.01,0.089,0.00370,45.23,0.9039,20.83,1782.4,140222.8,36.490,0.1436,81.922,180.587,0.553,0.000,134758.1,81.920,7.465,61,410.3,8.00,1.162,0.000,0.0,0.000,0.134,2.00
610000,1584,1.454,0.065,9.09,32111,30071,628,0,1415,45,820158.4,7601.0,0.000,0.510,0.001,0.489,167,8.03,2.29,0.03,0.81,0.00,0.18,0.05,0.95,7.95,1.74,0.00,0.00,0.000,0.007,62,0.634,0.227,0.770,0.000,0.003,5361,3049,2,0.953,0.000,0.004,99451,0.150,0.397,0.003,82.06,9696,0,168.912,0.000,0.000,743900,1.01,14.27,0.001,0.001,0.000,7,8,9,64,12712,0.048,0.05,0.0065,0.112,672,0.090,0.000,0.060,0.000,3.19,1.96,7.93,0.00,0.000,1.01,1.01,1.02,0.090,0.00372,45.22,0.9017,11.22,1804.1,140222.8,36.514,0.1430,81.923,181.032,0.553,0.000,134789.2,81.920,7.520,47,341.2,8.00,1.185,0.000,0.0,0.000,0.133,2.00
620000,1569,1.431,0.065,9.09,31643,29585,626,0,1447,41,820349.5,7512.2,0.000,0.510,0.001,0.489,168,8.10,2.63,0.01,0.26,0.00,0.07,0.12,1.93,7.97,1.24,0.00,0.00,0.000,0.006,52,0.647,0.210,0.786,0.000,0.004,5115,2958,2,0.953,0.000,0.007,90454,0.149,0.385,0.003,82.06,9398,0,183.225,0.000,0.000,731411,1.00,14.17,0.001,0.002,0.000,7,8,8,64,12713,0.048,0.04,0.0066,0.113,669,0.089,0.000,0.059,0.000,3.19,2.00,7.92,0.00,0.000,1.00,1.00,1.00,0.089,0.00374,45.35,0.8948,13.72,1826.6,140222.9,36.382,0.1437,81.924,180.995,0.563,0.000,134830.8,81.920,7.326,47,321.2,8.00,1.076,0.000,0.0,0.000,0.134,1.99
630000,1600,1.438,0.067,9.07,31719,29674,671,0,1343,45,820067.9,7536.0,0.000,0.510,0.001,0.489,168,7.95,1.48,0.01,0.29,0.01,0.24,0.03,0.55,7.90,1.36,0.00,0.00,0.001,0.023,62,0.669,0.233,0.762,0.000,0.005,5270,3298,2,0.956,0.000,0.004,98939,0.150,0.391,0.003,82.06,9555,0,167.467,0.000,0.001,744542,1.00,14.28,0.000,0.005,0.000,7,8,8,27,12721,0.049,0.06,0.0065,0.114,679,0.090,0.000,0.059,0.000,3.17,1.98,7.93,0.00,0.001,1.00,1.01,1.01,0.090,0.00368,45.23,0.8959,13.66,1831.0,140223.0,36.495,0.1427,81.911,181.290,0.558,0.000,134744.4,81.920,7.544,45,327.0,8.00,1.146,0.000,0.0,0.000,0.137,1.99
