step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,454,16.22,1.28,0.55,0.00,14.38,0.00,1.34,0.000,0.085,298964.8,81632.6,2,21,3.93,1.21,1.44,12.8099,351.23,91039.3,0.0885,3.6161,5462,5.7378,222,52.1250,221080.7
10000,1,397,15.92,0.56,1.14,0.21,14.00,0.00,1.14,0.000,0.072,284519.0,72794.0,2,16,3.88,1.11,1.14,11.2932,312.23,33980.4,1.9237,3.9676,5461,10.6089,182,47.4968,203017.7
10000,2,141,14.53,0.19,0.28,0.13,13.94,0.00,1.05,0.000,0.024,153869.6,33757.1,2,11,3.50,1.02,1.06,5.5640,45.66,3752.2,26.6807,3.2553,5461,15.5696,335,23.6076,80048.0
20000,0,617,11.53,0.05,0.70,0.13,10.65,0.00,1.01,0.000,0.081,378561.5,74865.4,1,39,3.51,1.00,1.01,10.7770,206.25,90203.7,0.0000,10.9792,5462,7.1875,6,38.3720,264724.7
20000,1,638,11.56,0.19,0.18,0.58,10.61,0.00,1.04,0.000,0.085,367784.8,73242.4,2,48,3.25,1.01,1.06,10.8238,396.52,36823.6,2.2371,9.5730,5461,13.2892,21,40.8373,268994.7
20000,2,305,10.54,0.02,0.25,0.00,10.27,0.00,1.01,0.000,0.036,135302.1,16642.1,1,57,3.28,1.01,1.01,2.4886,15.03,6460.3,32.0708,5.3448,5461,19.5033,130,16.0963,81108.2
30000,0,731,10.35,0.09,0.23,0.16,9.86,0.00,1.03,0.000,0.086,394185.7,64495.2,1,16,3.21,1.03,1.03,8.8626,324.07,86794.1,0.0000,17.7794,5462,7.7372,19,26.8600,211746.9
30000,1,724,9.81,0.23,0.18,0.30,9.11,0.00,1.08,0.000,0.081,369631.7,53740.6,1,26,3.17,1.08,1.08,7.6089,297.56,38867.8,1.3019,18.3848,5461,14.3057,27,26.0393,182316.8
30000,2,243,11.71,0.59,0.12,0.14,10.87,0.00,1.19,0.000,0.033,158001.1,18658.5,1,29,3.47,1.10,1.22,2.5830,56.70,6903.9,27.7344,8.3332,5461,20.9950,205,18.1234,75652.8
40000,0,715,10.29,0.10,0.07,0.15,9.97,0.00,1.02,0.000,0.084,367009.3,69355.1,1,25,3.27,1.00,1.03,10.1714,336.03,88700.1,0.0000,13.0604,5462,7.0408,13,34.8036,233333.0
40000,1,592,12.40,0.22,0.34,0.59,11.26,0.00,1.04,0.000,0.084,352132.9,64759.4,1,26,3.72,1.00,1.05,8.8992,242.62,36313.7,1.7826,11.7765,5461,13.0181,40,37.2017,232432.7
40000,2,185,13.87,0.09,0.78,0.55,12.45,0.00,1.02,0.000,0.029,132661.6,16695.8,1,25,3.64,1.00,1.03,2.4390,57.88,7029.2,30.6655,5.9666,5461,19.1053,273,16.4287,73540.2
50000,0,702,10.74,0.26,0.09,0.57,9.81,0.00,1.07,0.000,0.086,405521.6,72163.9,1,24,3.40,1.06,1.08,9.9641,261.30,87101.5,0.0000,15.8407,5462,7.4048,22,31.0545,242524.5
50000,1,521,10.86,0.31,0.53,0.05,9.97,0.00,1.10,0.000,0.065,346057.3,58771.0,2,33,3.35,1.01,1.13,8.3439,219.92,37253.3,1.7296,11.8051,5461,13.6911,119,35.2150,226126.7
50000,2,140,12.35,1.23,0.35,0.33,10.44,0.00,1.23,0.000,0.020,137604.5,18219.6,1,20,3.49,1.00,1.41,2.5693,17.87,6021.1,29.7773,5.2190,5461,20.0930,373,20.1101,86371.8
60000,0,656,9.77,0.08,0.04,0.15,9.50,0.00,1.02,0.000,0.073,384711.2,74494.2,1,23,3.24,1.00,1.02,10.4008,180.40,87319.8,0.0000,13.6775,5462,7.5170,48,33.9292,243343.8
60000,1,649,10.37,0.02,0.10,0.18,10.07,0.00,1.01,0.000,0.077,370802.6,61404.8,1,39,3.31,1.00,1.01,8.5094,301.86,37725.4,1.5005,14.5568,5461,13.8984,18,31.3163,222080.0
60000,2,174,11.61,0.06,0.18,0.16,11.22,0.00,1.01,0.000,0.023,146995.4,16572.8,1,24,3.60,1.01,1.02,2.2891,14.00,7200.7,31.1335,7.6138,5461,20.3973,289,15.4739,71010.7
70000,0,647,12.80,0.30,0.42,0.22,11.85,0.00,1.06,0.000,0.095,410390.1,86614.3,1,23,3.68,1.02,1.09,12.2618,370.90,88231.4,0.0000,15.3925,5462,7.4246,25,33.0934,252039.5
70000,1,561,13.22,0.35,0.07,0.52,12.29,0.00,1.06,0.000,0.085,347173.0,64716.3,1,25,3.75,1.00,1.11,9.2324,350.67,37703.0,1.4972,14.9392,5461,13.7277,44,28.6282,196832.4
70000,2,244,14.28,0.78,0.27,0.33,12.90,0.00,1.14,0.000,0.040,144721.5,18918.1,1,23,3.91,1.04,1.23,2.6605,95.11,6800.1,32.7094,6.9094,5461,20.1468,185,14.9430,75460.8
80000,0,606,11.11,0.28,0.11,0.26,10.46,0.00,1.08,0.000,0.077,381720.1,70845.1,2,21,3.52,1.06,1.08,10.4725,304.93,88767.5,0.0000,14.1894,5462,7.6452,103,32.5845,238308.1
80000,1,554,11.68,0.04,0.41,0.15,11.08,0.01,1.01,0.002,0.075,379257.7,81037.8,1,32,3.52,1.01,1.00,11.3114,259.07,36815.9,1.5729,12.2912,5461,14.1355,33,36.1899,253779.6
80000,2,169,14.02,0.05,1.22,0.20,12.55,0.00,1.00,0.000,0.027,165477.4,16801.1,1,15,3.95,1.00,1.02,2.3653,50.37,5522.6,29.5075,8.9956,5461,20.7452,329,13.9711,76883.2
90000,0,617,12.23,0.08,1.51,0.27,10.37,0.00,1.02,0.000,0.086,398600.9,82449.3,1,31,3.55,1.00,1.03,11.7007,285.82,87795.0,0.0000,13.4303,5462,7.3625,32,34.6591,260349.4
90000,1,502,12.27,0.20,0.42,0.48,11.17,0.00,1.04,0.000,0.071,357597.6,67620.5,1,45,3.62,1.00,1.07,9.4104,247.57,37871.5,1.5515,13.4293,5461,13.6129,51,31.9753,221011.3
90000,2,227,14.59,0.89,0.03,0.00,13.67,0.00,1.19,0.000,0.038,136349.0,18339.9,1,31,3.63,1.08,1.30,2.5326,132.04,6576.2,31.2528,5.9221,5461,19.9782,247,18.4411,77008.3
100000,0,661,11.20,0.08,0.43,0.19,10.50,0.00,1.02,0.000,0.085,389312.5,68957.8,1,29,3.53,1.03,1.05,9.6543,268.55,89368.7,0.0000,15.5250,5462,7.3105,22,32.1592,229427.5
100000,1,547,11.29,0.31,0.30,0.08,10.59,0.00,1.06,0.000,0.071,353466.1,54745.4,1,25,3.49,1.02,1.10,7.7799,189.85,36225.4,1.7596,15.9282,5461,13.5166,74,27.2237,191382.7
100000,2,243,13.26,0.83,0.04,0.41,11.99,0.00,1.16,0.000,0.037,135113.2,16254.7,1,18,3.80,1.03,1.27,2.3282,76.43,5691.7,32.8985,5.9403,5461,19.8370,389,16.6326,76639.0
110000,0,612,12.86,0.23,0.36,0.66,11.61,0.00,1.06,0.000,0.091,390308.2,78508.5,1,13,3.67,1.05,1.07,10.9922,366.93,87950.4,0.0000,13.8392,5462,7.3275,28,33.9887,248553.9
110000,1,592,13.16,0.07,0.18,0.55,12.35,0.00,1.02,0.000,0.087,353566.2,66998.0,2,28,3.70,1.01,1.02,9.5514,478.79,37642.9,1.5348,12.8123,5461,13.5482,48,33.6296,224338.9
110000,2,255,14.41,0.01,0.37,0.45,13.58,0.00,1.00,0.000,0.043,141960.9,17088.7,1,20,3.93,1.00,1.00,2.4032,109.06,6383.1,32.2877,6.4159,5461,19.8833,217,15.7436,77436.9
120000,0,631,11.50,0.15,0.39,0.67,10.29,0.00,1.02,0.000,0.083,397783.7,78624.3,1,34,3.62,1.01,1.05,11.2220,323.28,88591.5,0.0000,15.6355,5462,7.6663,14,30.4909,237183.1
120000,1,534,11.06,0.01,0.32,0.36,10.38,0.00,1.01,0.000,0.067,374795.1,73419.4,1,42,3.45,1.01,1.01,10.1621,105.08,38046.8,1.2420,13.7113,5461,14.1746,87,32.8413,234636.8
120000,2,201,10.31,0.02,0.02,0.11,10.16,0.00,1.01,0.000,0.024,154914.2,17051.8,1,24,3.43,1.01,1.01,2.3651,19.18,6381.6,30.5916,8.5660,5461,20.8026,199,14.2084,69618.3
130000,0,405,11.82,0.16,0.09,0.39,11.20,0.00,1.04,0.000,0.055,351170.9,69162.6,1,24,3.54,1.07,1.03,9.5122,183.87,91256.7,0.0001,13.2925,5462,6.9543,321,34.1885,217191.3
130000,1,413,11.30,0.00,0.10,0.29,10.91,0.00,1.00,0.000,0.053,351516.5,57059.0,1,30,3.41,1.00,1.00,7.9386,125.95,33939.7,1.7782,15.5929,5461,12.8580,177,28.2786,193790.7
130000,2,129,11.06,0.05,0.15,0.02,10.84,0.00,1.01,0.000,0.017,128128.1,13801.6,1,18,3.53,1.00,1.02,1.9193,16.99,3988.5,34.9954,6.4782,5461,18.8704,296,13.9213,64089.7
140000,0,660,12.28,0.04,0.18,0.08,11.98,0.00,1.01,0.000,0.092,402078.2,81209.6,1,35,3.55,1.00,1.01,11.2842,280.19,87414.5,0.0001,14.7034,5462,7.2722,20,33.3179,249272.9
140000,1,469,11.74,0.20,0.20,0.12,11.22,0.00,1.05,0.000,0.064,334928.4,53782.7,1,41,3.65,1.00,1.07,7.4620,218.26,37964.8,1.8118,16.4506,5461,13.4459,33,25.9022,167770.2
140000,2,135,14.90,0.00,0.59,0.35,13.96,0.00,1.00,0.000,0.023,135922.5,13981.8,1,18,3.70,1.00,1.00,1.9136,112.70,5905.9,32.7597,7.7051,5461,19.7332,363,13.9735,59590.9
150000,0,542,12.78,0.04,0.68,0.20,11.86,0.00,1.01,0.000,0.079,378563.4,80722.6,1,39,3.61,1.01,1.03,11.3309,381.30,90537.6,0.0000,13.9717,5462,7.2773,109,33.5593,236829.0
150000,1,519,11.78,0.02,0.04,0.07,11.65,0.00,1.00,0.000,0.070,350446.9,64722.2,1,37,3.51,1.00,1.01,9.0573,192.35,36087.2,1.4892,14.0008,5461,13.4554,65,30.8790,208884.9
150000,2,190,14.33,0.03,0.04,0.38,13.88,0.00,1.01,0.000,0.031,150684.6,19094.6,1,26,3.89,1.00,1.01,2.7485,21.09,5366.2,31.2084,7.0112,5461,19.7471,202,16.6433,80330.2
160000,0,591,11.81,0.06,0.02,0.52,11.22,0.00,1.01,0.000,0.080,378952.3,67852.9,1,30,3.67,1.00,1.02,9.8168,268.90,86877.4,0.0000,15.2364,5462,7.0846,20,31.7945,223160.4
160000,1,527,11.65,0.05,0.21,0.09,11.30,0.00,1.01,0.000,0.071,338932.8,56409.4,1,44,3.65,1.00,1.02,8.0877,326.40,36492.5,1.7066,16.0588,5461,13.0990,175,26.3416,178037.7
