step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
5000,2,1415,8.0,0.0,0.1,0.0,7.9,0.0,1.00,19.2,115,395,22.45,0.33,265,520,630,0.0,1.00,1.00,1.00,2.55,3.00,3.42,37.4
6000,2,1580,7.7,0.0,0.0,0.0,7.6,0.0,1.00,19.3,107,513,28.07,0.39,291,563,726,0.0,1.00,1.00,1.00,2.50,2.90,3.48,37.7
7000,2,937,7.4,0.0,0.0,0.0,7.3,0.0,1.00,19.9,48,551,29.57,0.46,198,335,404,0.0,1.00,1.00,1.00,2.42,2.99,3.08,36.1
8000,2,895,7.3,0.0,0.0,0.0,7.3,0.0,1.00,19.9,43,553,29.32,0.47,185,298,412,0.0,1.00,1.00,1.00,2.44,3.00,3.08,36.7
9000,2,711,7.5,0.0,0.0,0.0,7.4,0.0,1.00,19.8,44,605,31.92,0.47,122,266,323,0.0,1.00,1.00,1.00,2.46,2.99,3.11,37.2
10000,2,621,7.1,0.0,0.1,0.0,7.1,0.0,1.00,20.0,31,578,30.26,0.41,114,246,261,0.0,1.00,1.00,1.00,2.43,2.94,3.04,36.0
11000,28,1119,7.9,0.0,0.0,0.0,7.8,0.0,1.00,16.2,107,518,28.09,0.30,219,384,516,0.0,1.00,1.00,1.00,2.70,1.94,5.97,37.9
11000,2,462,7.1,0.0,0.0,0.0,7.1,0.0,1.00,20.0,29,623,32.65,0.49,90,184,188,0.0,1.00,1.00,1.00,2.50,2.96,3.05,35.3
12000,28,1284,8.1,0.0,0.0,0.1,8.0,0.0,1.00,15.7,119,505,27.79,0.31,247,433,604,0.0,1.00,1.00,1.00,2.76,1.93,6.26,38.0
12000,2,292,7.2,0.0,0.0,0.0,7.2,0.0,1.00,20.0,21,704,36.67,0.51,69,110,113,0.0,1.00,1.00,1.00,2.49,2.97,3.06,34.3
13000,28,1412,8.2,0.0,0.0,0.0,8.1,0.0,1.00,15.3,130,521,28.84,0.31,286,490,636,0.0,1.00,1.00,1.00,2.81,1.88,6.52,37.5
13000,2,149,7.3,0.0,0.0,0.0,7.3,0.0,1.00,20.0,15,794,41.45,0.56,30,55,64,0.0,1.00,1.00,1.00,2.55,2.95,3.07,34.3
14000,28,1489,8.3,0.0,0.0,0.1,8.2,0.0,1.00,15.1,136,536,29.62,0.30,295,520,674,0.0,1.00,1.00,1.00,2.85,1.90,6.58,37.5
14000,2,79,7.0,0.0,0.0,0.0,7.0,0.0,1.00,20.1,8,861,44.47,0.54,13,31,35,0.0,1.00,1.00,1.00,2.46,2.97,2.97,36.3
15000,28,1496,8.2,0.0,0.0,0.1,8.1,0.0,1.00,15.3,126,536,29.50,0.29,302,519,675,0.0,1.00,1.00,1.00,2.82,1.91,6.50,37.5
15000,2,46,7.0,0.0,0.0,0.0,7.0,0.0,1.00,20.0,5,711,36.77,0.55,4,14,28,0.0,1.00,1.00,1.00,2.46,3.00,3.00,40.8
16000,28,1500,8.0,0.0,0.0,0.0,7.9,0.0,1.00,15.4,113,558,30.55,0.32,302,524,674,0.0,1.00,1.00,1.00,2.80,1.85,6.52,37.4
16000,2,32,7.4,0.0,0.4,0.0,7.1,0.0,1.00,19.8,2,723,36.88,0.46,4,15,13,0.0,1.00,1.00,1.00,2.38,3.03,3.09,37.8
17000,28,1600,7.9,0.0,0.0,0.1,7.8,0.0,1.00,15.7,128,544,29.58,0.31,313,574,713,0.0,1.00,1.01,1.01,2.79,1.89,6.41,37.3
17000,2,7,7.0,0.0,0.0,0.0,7.0,0.0,1.00,20.0,1,864,43.00,0.69,0,6,1,0.0,1.00,1.00,1.00,2.14,3.00,3.00,31.0
18000,28,1469,7.8,0.0,0.0,0.0,7.7,0.0,1.00,15.9,118,576,30.97,0.31,279,514,676,0.0,1.00,1.00,1.00,2.74,1.87,6.39,37.8
18000,2,5,7.0,0.0,0.0,0.0,7.0,0.0,1.00,20.0,1,1409,70.18,1.00,0,5,0,0.0,1.00,1.00,1.00,2.20,3.00,3.00,30.6
19000,28,1253,7.7,0.0,0.0,0.1,7.6,0.0,1.00,15.4,102,538,28.89,0.27,275,509,469,0.0,1.00,1.00,1.00,2.88,1.85,6.86,34.7
20000,28,1640,7.6,0.0,0.0,0.0,7.5,0.0,1.01,16.3,121,578,30.75,0.29,313,598,729,0.0,1.00,1.01,1.01,2.78,1.94,6.34,37.4
21000,28,1584,7.7,0.0,0.0,0.0,7.6,0.0,1.01,16.3,134,599,32.08,0.31,311,570,703,0.0,1.00,1.01,1.01,2.84,1.93,6.49,37.2
22000,28,1275,7.6,0.0,0.0,0.0,7.5,0.0,1.00,15.5,93,572,30.65,0.28,297,522,456,0.0,1.00,1.00,1.00,3.05,1.91,7.28,34.2
22000,35,6,7.0,0.0,0.0,0.0,7.0,0.0,1.00,17.3,2,1078,58.14,0.70,4,0,2,0.0,1.00,1.00,1.00,2.67,2.00,5.33,28.9
23000,28,1594,7.7,0.1,0.0,0.0,7.5,0.0,1.02,16.2,130,604,32.21,0.32,320,573,701,0.0,1.01,1.02,1.02,2.92,1.97,6.70,37.1
23000,35,5,5.0,0.0,0.0,0.0,5.0,0.0,1.00,20.0,1,794,37.07,0.40,5,0,0,0.0,1.00,1.00,1.00,2.60,2.00,4.00,15.3
24000,28,1365,7.6,0.1,0.0,0.1,7.5,0.0,1.02,15.4,90,580,30.98,0.30,324,516,525,0.0,1.01,1.02,1.02,3.03,1.92,7.24,35.0
24000,35,5,5.0,0.0,0.0,0.0,5.0,0.0,1.00,20.0,1,1434,67.18,0.47,4,1,0,0.0,1.00,1.00,1.00,2.00,2.00,4.00,15.4
25000,28,1010,7.3,0.0,0.0,0.1,7.2,0.0,1.00,15.9,82,552,29.30,0.30,250,409,351,0.0,1.00,1.00,1.00,3.06,1.95,7.39,34.2
26000,28,1388,7.7,0.0,0.0,0.0,7.7,0.0,1.00,15.2,100,588,31.59,0.30,315,518,555,0.0,1.00,1.01,1.01,3.07,1.95,7.41,35.4
27000,28,1391,8.0,0.1,0.0,0.0,7.8,0.0,1.02,15.0,117,568,30.69,0.30,293,545,553,0.0,1.01,1.02,1.02,3.12,1.97,7.46,35.5
28000,28,885,7.3,0.0,0.0,0.0,7.3,0.0,1.00,15.8,85,582,30.90,0.30,217,362,306,0.0,1.00,1.00,1.00,3.11,1.97,7.64,33.9
28000,40,197,7.2,0.0,0.0,0.0,7.2,0.0,1.00,20.2,23,519,26.91,0.35,51,41,105,0.0,1.00,1.00,1.00,2.30,2.11,3.81,37.9
29000,28,888,7.4,0.0,0.0,0.0,7.3,0.0,1.00,15.7,73,651,34.45,0.30,236,385,267,0.0,1.00,1.00,1.00,3.10,1.99,7.64,32.9
29000,40,154,6.9,0.0,0.0,0.0,6.9,0.0,1.00,20.5,18,682,34.42,0.37,27,21,106,0.0,1.00,1.00,1.00,2.15,2.10,3.65,43.4
30000,28,849,7.3,0.0,0.0,0.0,7.2,0.0,1.00,15.9,64,609,32.37,0.30,230,352,267,0.0,1.00,1.00,1.00,3.07,2.01,7.54,33.3
30000,40,185,7.2,0.0,0.0,0.1,7.1,0.0,1.00,20.3,20,622,31.77,0.35,27,40,118,0.0,1.00,1.00,1.00,2.28,2.12,3.75,43.0
31000,28,773,7.4,0.0,0.0,0.0,7.4,0.0,1.00,15.6,69,609,32.49,0.31,222,306,245,0.0,1.00,1.00,1.00,3.17,2.09,7.61,33.1
31000,40,136,6.9,0.0,0.0,0.0,6.9,0.0,1.00,20.6,16,611,31.15,0.39,37,34,65,0.0,1.00,1.00,1.00,2.07,2.10,3.60,36.9
32000,42,751,8.8,0.1,0.1,0.0,8.6,0.0,1.03,14.0,65,579,32.59,0.33,116,224,411,0.0,1.02,1.03,1.03,3.13,2.04,7.01,40.2
32000,28,684,7.3,0.0,0.0,0.0,7.2,0.0,1.00,15.8,62,594,31.59,0.31,192,301,191,0.0,1.00,1.00,1.00,3.14,2.00,7.64,32.4
32000,40,124,7.2,0.0,0.0,0.2,7.0,0.0,1.00,20.3,15,701,35.67,0.41,23,26,75,0.0,1.00,1.00,1.00,2.33,2.16,3.69,39.2
33000,42,891,8.8,0.0,0.1,0.0,8.7,0.0,1.01,13.9,76,574,32.45,0.31,130,275,486,0.0,1.00,1.01,1.01,3.13,2.03,7.10,40.3
33000,28,513,7.4,0.0,0.0,0.0,7.3,0.0,1.00,15.6,43,620,33.15,0.31,158,218,137,0.0,1.00,1.00,1.00,3.11,1.99,7.78,31.4
33000,40,95,6.5,0.0,0.0,0.0,6.5,0.0,1.00,21.1,9,682,34.08,0.40,21,20,54,0.0,1.00,1.00,1.00,2.13,2.03,3.43,38.2
34000,42,949,8.7,0.0,0.0,0.0,8.6,0.0,1.01,14.0,78,522,29.50,0.33,159,284,506,0.0,1.01,1.02,1.02,3.13,1.98,7.10,40.0
34000,28,331,7.3,0.0,0.0,0.1,7.2,0.0,1.00,15.8,31,588,31.32,0.30,105,162,64,0.0,1.00,1.00,1.00,3.06,1.96,7.51,29.2
34000,40,92,6.6,0.0,0.0,0.0,6.5,0.0,1.00,21.1,10,729,36.52,0.42,19,18,55,0.0,1.00,1.00,1.00,2.13,2.02,3.42,41.0
35000,42,958,8.8,0.0,0.1,0.0,8.7,0.0,1.01,13.9,84,539,30.33,0.31,141,300,517,0.0,1.01,1.01,1.02,3.10,2.00,7.11,39.9
35000,28,454,7.3,0.0,0.0,0.1,7.3,0.0,1.00,15.7,43,651,34.41,0.29,127,218,109,0.0,1.00,1.00,1.00,3.12,1.96,7.56,31.1
35000,40,75,7.0,0.0,0.0,0.3,6.7,0.0,1.00,20.8,10,669,33.35,0.39,17,13,45,0.0,1.00,1.00,1.00,2.29,2.12,3.49,39.2
36000,42,1004,8.6,0.0,0.0,0.0,8.6,0.0,1.01,14.0,69,563,31.64,0.31,156,305,543,0.0,1.00,1.01,1.01,3.08,1.98,7.07,40.4
36000,28,343,7.4,0.0,0.0,0.1,7.3,0.0,1.00,15.6,29,652,34.60,0.29,106,180,57,0.0,1.00,1.00,1.00,3.15,1.95,7.70,28.8
36000,40,59,6.7,0.0,0.0,0.1,6.6,0.0,1.00,21.0,6,703,35.09,0.42,17,9,33,0.0,1.00,1.00,1.00,2.20,2.10,3.41,36.0
37000,42,990,8.7,0.0,0.0,0.0,8.6,0.0,1.01,13.8,72,548,30.87,0.31,143,288,559,0.0,1.01,1.01,1.01,3.08,2.02,7.10,40.9
37000,28,308,7.4,0.0,0.0,0.0,7.3,0.0,1.00,15.7,33,681,35.82,0.33,91,173,44,0.0,1.00,1.00,1.00,3.05,1.95,7.55,28.1
37000,40,74,6.6,0.0,0.0,0.0,6.6,0.0,1.00,21.0,9,596,29.80,0.32,19,16,39,0.0,1.00,1.00,1.00,2.28,2.07,3.42,36.5
38000,42,1004,8.8,0.1,0.0,0.0,8.7,0.0,1.02,13.9,74,579,32.69,0.32,155,285,564,0.0,1.01,1.02,1.02,3.14,2.02,7.06,40.2
38000,28,308,7.5,0.0,0.1,0.0,7.4,0.0,1.00,15.5,31,694,36.39,0.31,92,173,43,0.0,1.00,1.00,1.00,3.11,1.97,7.51,29.1
38000,45,46,7.1,0.0,0.0,0.0,7.1,0.0,1.00,15.9,2,888,45.42,0.35,17,29,0,0.0,1.00,1.00,1.00,3.22,2.00,8.00,25.6
38000,40,45,6.3,0.0,0.0,0.0,6.3,0.0,1.00,21.6,6,802,39.28,0.37,8,12,25,0.0,1.00,1.00,1.00,2.27,2.02,3.20,40.0
39000,42,1105,8.8,0.0,0.0,0.1,8.7,0.0,1.00,13.9,85,607,34.29,0.33,199,314,592,0.0,1.00,1.00,1.01,3.11,2.03,7.09,39.5
39000,28,387,7.4,0.0,0.0,0.0,7.3,0.0,1.00,15.7,33,697,36.66,0.31,124,211,52,0.0,1.00,1.00,1.00,3.12,2.04,7.57,28.2
39000,45,39,7.1,0.0,0.0,0.0,7.1,0.0,1.00,15.9,4,940,48.30,0.34,10,28,1,0.0,1.00,1.00,1.00,3.18,2.00,7.87,25.7
39000,40,24,6.1,0.0,0.0,0.0,6.1,0.0,1.00,21.9,2,901,44.46,0.53,11,4,9,0.0,1.00,1.00,1.00,2.08,2.04,3.00,32.5
40000,42,1131,8.7,0.1,0.0,0.0,8.7,0.0,1.03,14.1,71,576,32.35,0.32,193,322,616,0.0,1.02,1.03,1.04,3.08,2.04,6.98,39.6
40000,28,283,7.3,0.0,0.0,0.0,7.3,0.0,1.01,15.8,30,709,37.20,0.34,71,172,40,0.0,1.00,1.01,1.02,3.10,2.01,7.33,29.2
40000,45,42,7.2,0.0,0.0,0.0,7.2,0.0,1.00,15.9,5,739,38.08,0.28,16,25,1,0.0,1.00,1.00,1.00,3.31,2.02,7.88,25.9
40000,40,16,7.5,0.3,0.0,0.0,7.2,0.0,1.07,20.8,3,884,43.39,0.65,5,7,4,0.0,1.00,1.09,1.11,2.56,2.25,3.38,32.2
41000,42,1153,8.7,0.0,0.0,0.0,8.6,0.0,1.01,14.1,84,594,33.41,0.33,217,336,600,0.0,1.01,1.01,1.01,3.06,2.04,7.00,39.0
41000,28,297,7.4,0.0,0.0,0.1,7.4,0.0,1.00,15.6,30,718,37.45,0.33,76,171,50,0.0,1.00,1.00,1.00,3.12,1.96,7.54,29.6
41000,45,93,7.5,0.0,0.0,0.0,7.5,0.0,1.00,15.4,15,730,39.49,0.31,32,48,13,0.0,1.00,1.00,1.00,3.12,2.02,7.78,29.6
41000,40,6,6.0,0.0,0.0,0.0,6.0,0.0,1.00,22.0,1,512,25.32,0.41,2,2,2,0.0,1.00,1.00,1.00,2.33,2.00,3.00,33.9
42000,42,1205,8.7,0.1,0.1,0.0,8.5,0.0,1.05,14.4,99,584,32.63,0.33,234,345,626,0.0,1.03,1.05,1.06,3.11,2.05,6.87,38.7
42000,28,291,7.5,0.0,0.1,0.1,7.3,0.0,1.00,15.5,34,708,37.21,0.29,85,162,44,0.0,1.00,1.00,1.00,3.22,1.98,7.56,28.8
42000,45,46,8.7,0.0,0.0,0.0,8.7,0.0,1.00,14.2,8,626,34.90,0.28,12,18,16,0.0,1.00,1.00,1.00,3.26,2.13,7.89,36.1
43000,42,1125,8.7,0.1,0.1,0.0,8.5,0.0,1.03,14.5,118,567,31.66,0.31,200,313,612,0.0,1.02,1.03,1.05,3.09,2.12,6.77,39.7
43000,28,263,7.2,0.0,0.0,0.0,7.2,0.0,1.00,15.8,29,774,40.32,0.32,82,145,36,0.0,1.00,1.00,1.00,3.02,1.91,7.56,28.4
43000,45,61,7.7,0.0,0.0,0.1,7.7,0.0,1.00,15.1,11,524,28.90,0.29,14,31,16,0.0,1.00,1.00,1.00,3.25,2.16,7.77,34.4
44000,42,1136,8.5,0.0,0.0,0.0,8.4,0.0,1.02,14.7,81,595,33.08,0.31,199,335,602,0.0,1.01,1.02,1.02,3.03,2.06,6.71,39.4
44000,28,217,7.2,0.0,0.0,0.0,7.2,0.0,1.00,15.8,23,778,40.70,0.36,72,126,19,0.0,1.00,1.00,1.00,3.11,1.89,7.61,27.5
44000,45,83,7.5,0.0,0.0,0.0,7.5,0.0,1.00,15.4,10,596,32.31,0.24,30,45,8,0.0,1.00,1.00,1.00,3.28,2.14,7.84,28.6
45000,42,1203,8.5,0.0,0.0,0.0,8.5,0.0,1.01,14.6,89,549,30.58,0.28,226,374,603,0.0,1.00,1.01,1.02,3.09,2.02,6.88,38.7
45000,28,162,7.2,0.0,0.0,0.0,7.2,0.0,1.00,15.8,19,782,40.80,0.38,63,83,16,0.0,1.00,1.00,1.00,3.14,1.94,7.70,26.5
45000,45,97,7.3,0.0,0.0,0.0,7.3,0.0,1.00,15.7,11,674,36.04,0.34,38,52,7,0.0,1.00,1.00,1.00,3.20,2.04,7.85,26.2
46000,42,1203,8.6,0.1,0.0,0.0,8.5,0.0,1.02,14.5,93,570,31.88,0.30,227,375,601,0.0,1.01,1.02,1.02,3.11,2.03,6.94,38.6
46000,28,124,7.1,0.0,0.0,0.0,7.1,0.0,1.00,16.0,14,840,43.15,0.44,41,76,7,0.0,1.00,1.00,1.00,3.09,2.01,7.52,27.6
46000,45,80,7.2,0.0,0.0,0.0,7.2,0.0,1.00,15.9,6,751,40.34,0.40,26,44,10,0.0,1.00,1.00,1.00,3.16,2.00,7.75,28.3
46000,52,24,6.9,0.0,0.0,0.0,6.9,0.0,1.00,16.2,4,628,32.87,0.26,6,16,2,0.0,1.00,1.00,1.00,3.21,2.00,7.62,27.4
47000,42,1247,8.5,0.1,0.0,0.0,8.4,0.0,1.03,14.7,105,626,34.71,0.33,242,380,625,0.0,1.02,1.03,1.04,3.06,2.02,6.89,38.5
47000,28,109,6.8,0.0,0.0,0.0,6.8,0.0,1.00,16.6,16,849,42.83,0.37,26,74,9,0.0,1.00,1.00,1.00,3.06,1.95,7.27,28.6
47000,53,98,8.4,0.0,0.0,0.0,8.4,0.0,1.00,13.9,15,702,39.23,0.35,24,37,37,0.0,1.00,1.00,1.00,3.01,1.52,7.54,32.2
47000,45,85,7.4,0.0,0.0,0.0,7.4,0.0,1.00,15.5,7,711,38.30,0.33,39,38,8,0.0,1.00,1.00,1.00,3.27,2.02,7.93,26.3
47000,52,16,7.2,0.0,0.0,0.0,7.2,0.0,1.00,15.6,2,879,45.39,0.27,6,10,0,0.0,1.00,1.00,1.00,3.19,2.06,8.00,24.3
48000,42,1299,8.5,0.1,0.1,0.0,8.3,0.0,1.02,14.7,96,618,34.15,0.34,272,420,607,0.0,1.01,1.02,1.03,3.08,1.99,6.94,37.5
48000,28,102,6.9,0.0,0.0,0.0,6.9,0.0,1.00,16.5,14,708,36.39,0.35,22,66,14,0.0,1.00,1.00,1.00,3.06,1.99,7.29,29.6
48000,45,76,7.3,0.0,0.0,0.0,7.3,0.0,1.00,15.6,8,820,43.61,0.46,39,30,7,0.0,1.00,1.00,1.00,3.21,1.97,7.95,26.4
48000,53,63,8.8,0.0,0.3,0.0,8.5,0.0,1.00,13.2,9,530,29.97,0.29,5,30,28,0.0,1.00,1.00,1.00,3.06,1.40,8.00,36.5
48000,52,17,7.0,0.0,0.0,0.0,7.0,0.0,1.00,16.0,1,999,51.30,0.30,6,11,0,0.0,1.00,1.00,1.00,3.24,2.00,8.00,25.2
49000,42,1385,8.3,0.0,0.0,0.0,8.2,0.0,1.02,14.9,98,607,33.54,0.32,316,450,619,0.0,1.01,1.02,1.02,3.10,1.91,7.04,37.0
49000,28,76,6.9,0.0,0.0,0.0,6.9,0.0,1.00,16.4,11,864,43.97,0.39,15,51,10,0.0,1.00,1.00,1.00,3.03,2.05,7.26,28.5
49000,53,57,8.6,0.0,0.0,0.0,8.6,0.0,1.00,13.3,8,511,28.59,0.36,8,25,24,0.0,1.00,1.00,1.00,2.95,1.40,7.93,33.5
49000,45,53,7.3,0.0,0.0,0.0,7.3,0.0,1.00,15.5,7,635,33.35,0.28,14,32,7,0.0,1.00,1.00,1.00,3.30,2.11,7.96,28.9
49000,52,14,7.1,0.0,0.0,0.0,7.1,0.0,1.00,16.0,3,856,43.51,0.20,5,9,0,0.0,1.00,1.00,1.00,3.29,1.93,8.00,25.0
50000,42,1359,8.3,0.0,0.1,0.0,8.2,0.0,1.01,14.9,103,633,34.67,0.32,281,425,653,0.0,1.01,1.01,1.01,3.05,1.92,7.06,38.0
50000,28,70,6.9,0.0,0.1,0.0,6.8,0.0,1.00,16.5,14,850,43.04,0.39,10,52,8,0.0,1.00,1.00,1.00,3.13,1.99,7.29,30.2
50000,53,66,9.2,0.1,0.0,0.0,9.1,0.0,1.02,13.1,13,535,29.75,0.35,27,28,11,0.0,1.00,1.03,1.03,3.18,1.58,7.89,25.7
50000,45,51,7.0,0.0,0.0,0.0,7.0,0.0,1.00,16.0,4,775,40.49,0.29,13,33,5,0.0,1.00,1.00,1.00,3.14,2.08,7.75,27.9
50000,52,8,7.0,0.0,0.0,0.0,7.0,0.0,1.00,16.0,1,807,41.13,0.24,4,4,0,0.0,1.00,1.00,1.00,3.12,2.00,8.00,23.3
51000,42,1485,8.2,0.0,0.0,0.0,8.2,0.0,1.01,15.0,94,643,35.21,0.32,331,500,654,0.0,1.01,1.02,1.02,3.09,1.88,7.07,36.7
51000,45,52,6.9,0.0,0.0,0.0,6.8,0.0,1.00,16.3,5,755,39.66,0.30,15,31,6,0.0,1.00,1.00,1.00,3.23,1.96,7.79,29.1
51000,28,42,7.2,0.0,0.0,0.0,7.2,0.0,1.00,15.6,4,826,42.28,0.36,9,28,5,0.0,1.00,1.00,1.00,3.26,1.95,8.00,28.6
52000,42,1484,8.1,0.1,0.0,0.0,8.0,0.0,1.01,15.1,92,670,36.32,0.33,313,527,644,0.0,1.00,1.02,1.02,3.07,1.83,7.10,36.9
52000,28,42,7.1,0.0,0.0,0.0,7.1,0.0,1.00,15.9,6,833,42.34,0.30,9,25,8,0.0,1.00,1.00,1.00,3.00,1.79,7.62,29.2
52000,45,39,7.0,0.0,0.0,0.0,7.0,0.0,1.00,16.1,5,774,40.69,0.29,13,21,5,0.0,1.00,1.00,1.00,3.08,1.97,7.79,26.8
53000,42,1512,8.3,0.1,0.0,0.0,8.2,0.0,1.03,14.9,91,649,35.20,0.33,309,541,662,0.0,1.01,1.03,1.04,3.12,1.86,7.18,37.0
53000,45,34,7.3,0.0,0.0,0.0,7.3,0.0,1.00,15.5,5,785,41.60,0.30,17,17,0,0.0,1.00,1.00,1.00,3.18,1.88,8.00,23.4
53000,28,29,7.1,0.0,0.0,0.0,7.1,0.0,1.00,15.9,6,843,42.49,0.32,6,21,2,0.0,1.00,1.00,1.00,3.10,1.83,7.76,29.1
53000,57,18,6.4,0.0,0.0,0.0,6.4,0.0,1.00,19.3,5,475,24.31,0.29,11,4,3,0.0,1.00,1.00,1.00,2.33,2.22,4.11,21.4
54000,42,1496,8.2,0.1,0.0,0.0,8.1,0.0,1.02,15.0,97,653,35.60,0.34,329,526,641,0.0,1.01,1.02,1.03,3.06,1.85,7.16,36.4
54000,45,25,7.1,0.0,0.0,0.0,7.1,0.0,1.00,15.8,3,831,43.00,0.45,12,12,1,0.0,1.00,1.00,1.00,3.20,2.00,7.96,24.8
54000,28,20,7.1,0.0,0.0,0.0,7.1,0.0,1.00,16.0,4,842,42.38,0.31,3,12,5,0.0,1.00,1.00,1.00,3.20,1.85,8.00,31.6
54000,57,7,5.9,0.0,0.0,0.0,5.9,0.0,1.00,20.0,3,667,32.42,0.22,4,1,2,0.0,1.00,1.00,1.00,3.00,2.14,3.86,24.3
55000,42,1500,8.2,0.0,0.0,0.0,8.1,0.0,1.01,15.0,91,643,34.88,0.32,319,554,627,0.0,1.00,1.01,1.02,3.10,1.86,7.18,36.6
55000,28,25,7.0,0.0,0.0,0.0,7.0,0.0,1.00,15.9,3,598,31.01,0.31,1,11,13,0.0,1.00,1.00,1.00,3.16,1.96,8.00,36.4
55000,45,18,7.2,0.0,0.0,0.0,7.2,0.0,1.00,15.8,4,781,41.02,0.34,12,4,2,0.0,1.00,1.00,1.00,3.33,1.94,8.00,20.3
55000,57,5,7.2,0.0,1.8,0.0,5.4,0.0,1.00,18.4,3,992,48.34,0.20,3,0,2,0.0,1.00,1.00,1.00,2.80,2.80,4.20,31.2
56000,42,1552,8.2,0.1,0.0,0.0,8.1,0.0,1.02,15.0,99,642,34.88,0.34,332,565,655,0.0,1.01,1.03,1.03,3.09,1.85,7.18,36.4
56000,28,25,6.6,0.0,0.0,0.1,6.6,0.0,1.00,16.7,6,724,37.31,0.49,4,12,9,0.0,1.00,1.00,1.00,2.96,1.80,7.48,32.1
56000,57,8,6.1,0.0,0.0,0.0,6.1,0.0,1.00,19.8,2,764,39.45,0.20,5,0,3,0.0,1.00,1.00,1.00,2.50,2.00,4.12,21.6
56000,59,6,9.3,0.0,0.0,0.0,9.3,0.0,1.00,12.7,3,974,54.92,0.54,0,4,2,0.0,1.00,1.00,1.00,3.33,1.67,8.00,32.9
57000,42,1554,8.0,0.0,0.0,0.0,8.0,0.0,1.01,15.2,95,639,34.48,0.33,316,561,677,0.0,1.01,1.01,1.01,3.04,1.83,7.13,36.7
57000,28,23,7.4,0.0,0.0,0.0,7.4,0.0,1.01,15.3,5,830,43.10,0.39,7,11,5,0.0,1.00,1.01,1.03,3.09,1.96,8.00,29.2
57000,57,10,6.1,0.0,0.0,0.0,6.1,0.0,1.00,19.8,4,580,29.86,0.27,7,0,3,0.0,1.00,1.00,1.00,2.50,2.00,4.10,19.2
58000,42,1575,8.1,0.0,0.0,0.0,8.0,0.0,1.01,15.2,109,633,34.29,0.32,344,546,685,0.0,1.01,1.01,1.01,3.09,1.84,7.13,36.5
58000,28,10,7.6,0.0,0.0,0.0,7.6,0.0,1.00,15.2,2,932,47.85,0.39,2,4,4,0.0,1.00,1.00,1.00,3.30,2.00,8.00,32.4
58000,57,7,6.0,0.0,0.0,0.0,6.0,0.0,1.00,20.0,1,612,29.99,0.22,7,0,0,0.0,1.00,1.00,1.00,2.29,2.00,4.00,9.7
59000,42,1573,8.3,0.1,0.1,0.0,8.1,0.0,1.02,14.9,123,625,34.06,0.32,332,561,680,0.0,1.01,1.02,1.03,3.11,1.89,7.22,36.6
