step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations
110000,1530,1.521,0.277,13.02,88763,81313,155,0,7059,155,851705.5,101143.9,0.021,0.509,0.314,0.156,147,10.03,7.20,0.35,2.53,0.25,1.60,0.35,1.63,9.08,5.26,0.00,0.00,0.010,0.065,246,0.577,0.167,0.807,0.000,0.025,124132,119663,4,0.650,0.196,0.065,633755,0.135,1.568,0.020,51.60,54380,0,652.542,0.000,0.097,2825684,1.11,13.97,0.001,0.000,0.000,6,8,17,64,15341,0.059,0.00,0.0061,0.090,244,0.292,0.000,0.400,0.393,3.07,2.00,7.08,0.00,0.000,1.05,1.14,1.12,0.292,0.00306,22.11,14.7509,417.53,132821.9,140073.1,31.033,30.1176,80.733,822.721,0.993,0.431,83.7,80.731,95.993,320,1499.4,43.84,5.297,59.096,2055.6,33.691,0.135,2.00
120000,1661,1.457,0.206,12.83,81354,74599,142,0,6482,204,820922.9,93137.9,0.017,0.530,0.324,0.129,147,9.11,4.55,0.02,0.27,0.01,0.34,0.18,1.49,8.90,4.23,0.00,0.00,0.001,0.025,176,0.674,0.200,0.786,0.001,0.013,109626,105381,4,0.787,0.116,0.033,622641,0.130,1.330,0.014,51.82,48140,0,456.558,0.000,0.055,2736877,1.00,14.02,0.000,0.000,0.000,7,8,13,54,15125,0.058,0.00,0.0056,0.074,340,0.286,0.000,0.366,0.383,2.95,1.75,7.29,0.00,0.000,1.00,1.01,1.01,0.286,0.00291,22.09,13.4375,240.65,133888.4,140072.9,31.414,32.2505,78.193,804.042,0.971,0.435,89.4,78.193,95.769,222,1031.9,36.55,5.466,58.516,1468.0,30.455,0.134,2.00
130000,1249,1.629,0.308,12.77,74360,68910,183,0,5679,151,819778.9,82933.3,0.014,0.526,0.343,0.117,149,11.37,8.28,0.38,2.26,0.03,0.74,0.33,2.41,10.62,6.38,0.00,0.00,0.001,0.015,208,0.588,0.191,0.796,0.000,0.013,97438,93313,2,0.861,0.110,0.038,607504,0.150,1.671,0.024,55.82,45580,0,549.227,0.000,0.086,2508307,1.09,12.79,0.000,0.000,0.000,7,8,23,57,14198,0.054,0.00,0.0062,0.071,189,0.260,0.000,0.331,0.382,3.35,2.37,7.37,0.00,0.000,1.01,1.12,1.11,0.260,0.00386,24.45,11.9800,532.33,132640.1,140072.7,31.600,29.1000,78.563,781.126,1.000,0.425,72.6,78.565,89.306,345,1689.0,43.50,4.926,51.966,2297.8,26.431,0.132,2.00
140000,1346,1.599,0.304,12.76,82490,76487,100,0,5806,184,839512.2,113612.2,0.026,0.521,0.310,0.143,147,11.18,8.47,0.35,1.85,0.10,1.03,0.39,2.68,10.34,6.23,0.00,0.00,0.004,0.041,190,0.580,0.177,0.802,0.000,0.022,123374,118235,4,0.793,0.142,0.039,619134,0.158,1.694,0.022,47.79,53505,0,617.458,0.000,0.094,2739414,1.08,12.99,0.004,0.001,0.000,7,8,20,64,15044,0.057,0.00,0.0060,0.082,163,0.302,0.000,0.366,0.429,3.21,2.21,7.36,0.03,0.009,1.02,1.13,1.10,0.302,0.00338,20.23,17.3748,571.42,132556.5,140072.6,34.667,30.7496,78.183,766.932,0.998,0.425,77.3,78.182,101.580,320,1667.9,35.03,5.261,61.146,2147.3,36.411,0.135,2.00
150000,1641,1.454,0.229,12.86,75719,69986,199,0,5239,175,856085.9,89670.5,0.015,0.543,0.333,0.109,155,9.38,5.24,0.09,1.23,0.02,0.53,0.22,1.47,9.04,4.26,0.00,0.10,0.000,0.012,193,0.676,0.211,0.775,0.000,0.014,98833,93395,2,0.868,0.080,0.040,520534,0.137,1.376,0.016,57.81,45336,0,512.403,0.000,0.047,2523895,1.02,13.71,0.000,0.001,0.001,8,8,13,62,15390,0.059,0.00,0.0058,0.068,330,0.254,0.000,0.302,0.384,2.98,1.62,7.58,0.00,0.001,1.03,1.01,1.02,0.254,0.00318,25.35,13.3407,317.59,133538.3,140072.6,32.644,24.3570,81.587,774.221,1.000,0.424,88.4,81.586,86.752,277,1259.9,32.10,4.653,48.038,1590.9,28.126,0.135,2.00
160000,1338,1.497,0.407,12.80,72663,67412,243,0,5311,64,847686.1,64979.9,0.014,0.536,0.337,0.114,162,9.99,7.10,0.06,1.05,0.25,1.77,0.10,0.77,9.58,6.10,0.00,0.00,0.012,0.086,145,0.735,0.194,0.791,0.000,0.014,80924,74880,3,0.936,0.031,0.022,513362,0.138,2.014,0.031,60.62,40545,0,1015.311,0.000,0.052,2404753,1.02,13.57,0.002,0.000,0.000,8,8,14,64,13372,0.051,0.00,0.0066,0.081,192,0.238,0.000,0.304,0.312,3.04,1.58,7.67,0.01,0.002,1.00,1.02,1.02,0.238,0.00393,26.88,9.4408,226.89,131063.8,140072.7,33.470,20.9890,82.251,737.123,0.970,0.407,74.4,82.252,81.942,511,2196.8,32.82,4.277,42.864,3682.7,24.607,0.134,2.00
170000,1197,1.596,0.425,12.77,71863,66847,226,0,4931,126,839438.6,89763.2,0.015,0.544,0.333,0.108,152,11.69,11.26,0.34,2.04,0.17,1.21,0.70,2.94,10.48,8.90,0.00,0.00,0.004,0.034,170,0.672,0.202,0.787,0.000,0.011,95743,90826,3,0.847,0.098,0.079,565444,0.155,2.058,0.031,56.51,43798,0,712.406,0.000,0.055,2340227,1.08,13.12,0.015,0.001,0.000,8,8,19,64,13998,0.053,0.00,0.0067,0.099,114,0.245,0.000,0.302,0.394,3.24,2.04,7.51,0.00,0.001,1.03,1.11,1.09,0.245,0.00426,24.88,13.4053,495.79,130846.5,140072.5,30.611,28.5569,79.769,776.149,0.998,0.425,70.3,79.769,87.929,515,2395.9,40.81,4.765,51.840,3446.3,27.698,0.134,2.00
180000,1495,1.514,0.224,12.91,73039,67411,180,0,5150,202,834609.3,85192.9,0.012,0.543,0.328,0.117,155,9.91,7.80,0.12,0.99,0.06,0.58,0.14,0.85,9.60,6.91,0.00,0.00,0.002,0.017,148,0.720,0.195,0.794,0.000,0.011,92797,87564,3,0.906,0.047,0.042,610873,0.180,1.404,0.015,55.86,44712,0,421.747,0.000,0.060,2421229,1.02,13.54,0.003,0.003,0.000,8,8,12,64,14821,0.057,0.00,0.0058,0.071,219,0.249,0.000,0.305,0.373,3.07,1.59,7.69,0.02,0.009,1.02,1.03,1.03,0.249,0.00339,24.51,12.6420,345.64,133757.3,140072.5,32.929,27.0824,79.608,801.726,0.999,0.427,82.5,79.607,89.235,240,1202.4,45.94,4.870,50.537,1507.6,27.778,0.134,1.99
190000,1503,1.536,0.274,12.77,76217,70175,199,0,5835,216,852533.8,86211.7,0.012,0.538,0.333,0.117,156,10.15,7.61,0.43,3.28,0.12,1.80,0.19,1.92,9.41,5.03,0.00,0.03,0.003,0.041,180,0.665,0.194,0.788,0.000,0.019,96778,91033,4,0.769,0.076,0.034,600602,0.147,1.574,0.020,58.06,45081,0,399.128,0.000,0.057,2501414,1.11,13.65,0.007,0.000,0.001,8,8,16,64,15254,0.058,0.00,0.0060,0.079,247,0.247,0.000,0.320,0.367,3.14,1.77,7.51,0.01,0.002,1.02,1.15,1.14,0.247,0.00345,25.54,12.4726,310.53,132890.2,140072.3,32.922,23.5424,81.749,788.260,0.994,0.431,83.1,81.749,85.952,299,1409.7,39.19,4.474,47.313,2219.0,27.546,0.135,2.00
200000,1172,1.594,0.451,12.77,76507,70666,163,0,6009,210,822103.9,93589.8,0.016,0.525,0.317,0.142,151,11.41,10.19,0.37,3.26,0.25,2.18,0.17,1.11,10.62,8.17,0.00,0.00,0.005,0.047,170,0.640,0.187,0.799,0.000,0.014,104573,99291,5,0.816,0.090,0.064,632965,0.122,2.153,0.034,50.84,46389,0,445.666,0.000,0.063,2472843,1.08,13.04,0.005,0.000,0.000,8,8,18,64,13368,0.051,0.00,0.0066,0.088,141,0.268,0.000,0.357,0.393,3.26,2.03,7.55,0.02,0.006,1.03,1.13,1.09,0.268,0.00395,21.81,14.2908,497.93,130472.6,140072.5,32.143,32.0179,77.628,801.782,0.998,0.430,67.7,77.630,96.958,554,2672.0,47.90,4.834,59.048,3625.8,31.791,0.133,2.00
210000,1497,1.603,0.236,12.80,75445,69822,127,1,5170,110,828362.4,101714.3,0.020,0.551,0.307,0.123,146,11.46,10.46,0.14,1.52,0.14,1.38,0.64,3.40,10.54,8.09,0.01,0.16,0.004,0.038,191,0.649,0.218,0.771,0.001,0.011,106692,101791,6,0.759,0.107,0.079,818621,0.147,1.338,0.017,50.07,49127,49,924.675,1.000,0.067,2764749,1.02,13.02,0.012,0.001,0.003,7,8,19,64,17151,0.065,0.00,0.0052,0.101,212,0.295,0.000,0.327,0.410,3.28,2.12,7.49,0.01,0.003,1.03,1.02,1.02,0.295,0.00314,21.29,15.4332,465.73,133373.5,140072.5,32.607,32.3671,77.863,808.663,0.999,0.428,87.4,77.861,98.402,279,1396.5,34.28,5.695,59.865,1397.7,32.975,0.133,2.01
220000,1431,1.503,0.303,12.84,66001,60703,194,0,5170,38,829907.3,67639.9,0.011,0.555,0.341,0.093,165,9.81,5.94,0.06,0.95,0.13,1.33,0.11,1.00,9.51,5.08,0.00,0.00,0.005,0.048,156,0.753,0.203,0.783,0.000,0.014,74177,69397,2,0.900,0.062,0.024,508395,0.131,1.649,0.023,62.16,37221,0,1779.998,0.000,0.049,2173062,1.02,13.50,0.000,0.000,0.000,8,8,14,58,14035,0.054,0.00,0.0061,0.097,187,0.216,0.000,0.273,0.335,3.07,1.60,7.69,0.00,0.000,1.01,1.02,1.02,0.216,0.00380,27.58,9.7889,406.99,132593.4,140072.4,36.339,19.4085,80.437,736.095,0.991,0.422,78.6,80.438,80.177,395,1917.7,44.85,4.234,37.764,2045.7,21.314,0.137,2.00
230000,1255,1.558,0.376,12.62,73296,67884,179,0,5409,26,810710.8,107685.3,0.014,0.528,0.319,0.139,147,11.83,11.04,0.13,1.29,0.09,0.91,0.65,3.40,10.97,9.04,0.00,0.00,0.003,0.035,166,0.634,0.180,0.809,0.000,0.011,105571,100827,4,0.808,0.042,0.090,668449,0.114,1.851,0.029,51.85,46218,0,4141.742,0.000,0.063,2272757,1.02,13.08,0.013,0.001,0.000,7,8,23,64,14851,0.057,0.00,0.0059,0.073,160,0.255,0.000,0.324,0.423,3.26,1.99,7.53,0.00,0.001,1.01,1.03,1.02,0.255,0.00376,22.43,15.3804,545.06,131593.0,140072.5,30.749,33.7244,76.841,762.030,0.997,0.388,73.5,76.842,95.001,498,2418.2,47.81,4.857,58.818,2634.5,29.623,0.137,2.00
240000,1552,1.510,0.226,12.79,81252,74666,147,0,6142,102,846913.5,105142.1,0.012,0.519,0.313,0.155,147,9.89,6.41,0.07,0.77,0.17,1.06,0.10,0.93,9.56,5.53,0.00,0.00,0.009,0.063,187,0.688,0.209,0.774,0.000,0.017,115694,110131,5,0.878,0.058,0.020,638818,0.145,1.627,0.015,51.68,51581,0,1030.805,0.000,0.077,2555798,1.02,13.77,0.002,0.001,0.000,8,8,16,64,15356,0.059,0.00,0.0057,0.082,293,0.273,0.000,0.369,0.410,3.06,1.76,7.39,0.00,0.001,1.01,1.02,1.02,0.273,0.00303,22.20,15.7256,573.07,133630.5,140072.5,31.249,30.7321,79.864,806.880,0.979,0.436,85.9,79.863,95.690,207,907.2,50.05,5.296,58.707,1697.2,33.264,0.135,2.00
250000,1531,1.545,0.231,13.03,76260,70598,148,0,5535,141,858558.4,89636.9,0.023,0.526,0.331,0.120,155,10.77,8.54,0.19,1.41,0.24,2.80,0.40,2.12,9.94,6.47,0.00,0.00,0.007,0.058,214,0.637,0.223,0.764,0.000,0.013,101436,96056,4,0.865,0.093,0.063,444808,0.161,1.478,0.016,56.36,48099,0,635.723,0.000,0.046,2364364,1.05,12.96,0.006,0.000,0.000,7,8,17,64,16494,0.063,0.00,0.0056,0.059,293,0.248,0.000,0.323,0.390,3.29,2.03,7.65,0.00,0.000,1.01,1.07,1.06,0.248,0.00327,24.56,13.6097,498.17,133511.9,140072.5,32.709,25.0116,81.546,745.331,0.991,0.426,87.0,81.546,88.411,238,1121.8,53.67,4.383,50.209,1562.6,29.855,0.133,2.00
260000,1461,1.577,0.221,12.87,74240,68549,205,0,5556,39,867613.9,93148.6,0.016,0.539,0.338,0.107,154,10.52,8.27,0.06,0.83,0.15,2.00,0.68,3.14,9.62,5.90,0.00,0.00,0.003,0.032,186,0.662,0.196,0.785,0.000,0.018,100082,95025,5,0.859,0.055,0.076,769396,0.167,1.454,0.014,56.48,46890,0,2388.427,0.000,0.064,2567374,1.02,13.42,0.005,0.000,0.000,7,8,16,64,15365,0.059,0.00,0.0062,0.068,214,0.264,0.000,0.300,0.400,3.20,1.90,7.56,0.02,0.003,1.02,1.03,1.03,0.264,0.00347,24.87,14.3478,485.06,133765.7,140072.3,31.014,25.8501,82.136,750.483,1.000,0.420,81.9,82.136,87.992,218,1124.7,39.57,4.333,51.486,1405.2,30.675,0.134,2.00
270000,1395,1.617,0.320,12.93,83735,77200,206,0,6395,210,859468.4,97162.2,0.025,0.534,0.315,0.127,151,11.78,10.61,0.27,2.36,0.04,0.56,0.35,1.93,11.12,9.25,0.00,0.00,0.002,0.029,189,0.647,0.185,0.797,0.000,0.018,110623,104555,5,0.870,0.075,0.049,746899,0.183,1.731,0.022,51.58,49593,0,462.677,0.000,0.071,2856954,1.05,12.94,0.014,0.000,0.000,8,8,20,64,16433,0.063,0.00,0.0055,0.087,192,0.294,0.000,0.346,0.370,3.27,1.93,7.63,0.00,0.001,1.04,1.06,1.05,0.294,0.00346,22.12,14.4966,446.20,132156.0,140072.2,34.748,25.2587,81.552,789.776,0.999,0.422,81.7,81.552,96.299,378,1772.5,40.76,5.209,55.390,2407.6,34.803,0.134,2.00
280000,1384,1.636,0.499,13.05,75108,69865,187,0,5067,160,842533.1,96485.5,0.027,0.529,0.328,0.117,147,12.19,11.49,0.27,2.22,0.32,2.22,0.97,4.19,10.63,7.91,0.00,0.00,0.008,0.059,179,0.660,0.191,0.794,0.000,0.015,102568,98130,4,0.875,0.092,0.073,796467,0.133,2.238,0.039,52.23,46817,0,603.034,0.000,0.074,2373842,1.07,12.77,0.011,0.000,0.000,8,8,22,64,16874,0.064,0.00,0.0057,0.065,234,0.263,0.000,0.322,0.398,3.33,2.02,7.66,0.00,0.001,1.03,1.09,1.08,0.263,0.00352,22.64,14.6863,693.57,129215.4,140072.3,30.985,30.4553,79.470,790.628,0.972,0.409,82.5,79.470,94.489,650,3139.3,69.02,4.623,57.987,3708.8,32.400,0.134,2.01
290000,1402,1.586,0.321,12.97,77943,72106,185,0,5634,27,871839.3,89845.4,0.021,0.528,0.337,0.114,144,11.69,9.76,0.13,1.29,0.31,2.27,0.72,3.06,10.53,6.94,0.00,0.00,0.008,0.053,196,0.646,0.194,0.797,0.000,0.009,99899,94393,3,0.899,0.068,0.096,827024,0.141,1.706,0.023,57.22,47816,0,3327.609,0.000,0.071,2433056,1.03,13.05,0.009,0.000,0.000,8,8,21,64,16391,0.063,0.00,0.0059,0.068,174,0.248,0.000,0.324,0.370,3.26,2.07,7.46,0.00,0.000,1.02,1.04,1.04,0.248,0.00367,25.19,13.3766,613.43,132183.0,140072.3,30.664,25.0232,83.257,788.035,0.997,0.416,82.3,83.257,87.334,366,1722.9,47.17,4.910,50.760,2272.0,30.268,0.134,2.00
300000,1467,1.613,0.235,13.10,77862,71501,175,0,6121,223,861326.1,95608.4,0.018,0.525,0.330,0.126,145,12.29,11.06,0.24,1.86,0.29,1.98,0.15,1.11,11.61,9.69,0.00,0.00,0.009,0.059,220,0.642,0.217,0.773,0.000,0.010,105532,99450,3,0.878,0.090,0.026,689883,0.156,1.458,0.015,55.40,48105,0,428.737,0.000,0.045,2407779,1.05,12.75,0.010,0.001,0.000,8,8,24,64,18033,0.069,0.00,0.0051,0.091,272,0.254,0.000,0.337,0.396,3.34,2.07,7.58,0.04,0.011,1.00,1.08,1.06,0.254,0.00339,24.14,14.5216,484.93,133398.7,140072.3,30.930,27.4163,81.474,775.932,0.987,0.413,88.7,81.473,90.129,251,1054.6,37.79,4.764,53.370,1654.3,30.982,0.135,1.99
310000,1465,1.603,0.232,12.86,83572,76920,119,0,6535,214,869110.2,107027.8,0.028,0.517,0.332,0.123,150,11.64,10.24,0.41,3.02,0.09,1.35,0.10,0.84,11.05,9.09,0.00,0.10,0.002,0.036,204,0.634,0.189,0.803,0.000,0.008,116676,110467,3,0.931,0.052,0.035,539828,0.157,1.484,0.016,53.05,52538,0,500.130,0.000,0.089,2609905,1.09,12.81,0.010,0.001,0.001,8,8,25,64,17059,0.065,0.00,0.0054,0.069,266,0.273,0.000,0.347,0.403,3.30,2.15,7.53,0.01,0.005,1.03,1.12,1.12,0.273,0.00330,22.87,16.2851,663.09,133496.6,140072.3,33.592,25.6582,81.727,750.850,0.996,0.420,85.5,81.727,93.292,222,1033.8,36.70,4.514,54.324,1618.2,34.224,0.135,2.01
320000,1353,1.556,0.357,12.82,80257,73771,163,0,6435,228,859385.1,92567.9,0.019,0.533,0.323,0.124,152,10.89,8.25,0.18,1.33,0.11,1.25,0.24,1.14,10.36,7.14,0.00,0.00,0.002,0.022,180,0.554,0.186,0.803,0.000,0.010,105531,99472,3,0.806,0.174,0.063,406014,0.144,1.760,0.028,56.73,46825,0,405.999,0.000,0.061,2725200,1.05,12.96,0.008,0.000,0.000,7,8,20,64,14736,0.056,0.00,0.0061,0.066,161,0.266,0.000,0.333,0.379,3.21,2.09,7.73,0.00,0.001,1.03,1.06,1.06,0.266,0.00372,24.87,13.4901,448.85,131752.6,140072.1,33.524,23.0983,82.177,789.848,0.996,0.431,77.4,82.178,88.266,447,2283.4,41.31,4.312,48.721,2497.6,29.777,0.134,2.00
