step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,552,15.82,0.45,0.67,0.53,14.17,0.00,1.11,0.000,0.099,339154.5,91654.7,1,21,3.34,1.06,1.15,14.4182,432.54,100751.1,0.0561,4.0194,5462,23.1530,150,50.6778,256618.3
10000,1,419,14.76,0.44,0.19,0.72,13.42,0.00,1.13,0.000,0.071,302271.1,77547.5,1,30,3.21,1.09,1.16,12.1718,313.33,23824.4,4.8519,4.5513,5461,23.1488,273,45.4218,215320.8
10000,2,180,17.85,0.12,0.24,1.54,15.94,0.00,1.05,0.000,0.037,165990.3,38635.5,1,23,3.74,1.04,1.04,6.3949,83.59,4170.1,25.7347,3.6500,5461,23.1488,360,23.9962,88295.3
20000,0,628,14.47,1.01,0.30,0.35,12.80,0.00,1.27,0.000,0.104,392773.6,81155.9,1,26,3.15,1.22,1.36,11.9488,361.34,99793.9,0.0000,5.6015,5462,26.5454,160,48.8259,335962.1
20000,1,540,11.43,0.40,0.28,0.55,10.19,0.00,1.12,0.000,0.070,329141.0,49201.9,1,18,2.93,1.10,1.14,6.9606,209.87,25411.8,7.6002,6.5700,5461,26.5405,166,39.9017,262452.0
20000,2,248,11.77,0.88,0.19,0.02,10.69,0.00,1.24,0.000,0.034,140952.5,13974.4,1,25,2.92,1.23,1.31,2.0405,56.30,5141.1,30.5296,5.0816,5461,26.5405,279,18.2340,89646.8
30000,0,628,13.13,0.87,0.14,0.17,11.95,0.00,1.24,0.000,0.095,404794.1,72025.3,1,27,3.03,1.20,1.28,10.2292,273.83,98739.0,0.0000,6.2663,5462,28.4766,164,47.5605,340692.1
30000,1,542,12.83,0.87,0.29,0.13,11.55,0.01,1.25,0.002,0.080,349348.3,49547.7,1,49,3.11,1.18,1.34,6.9508,190.92,25756.2,7.0630,7.1263,5461,28.4714,193,39.5605,276788.7
30000,2,229,12.25,0.78,0.57,0.13,10.78,0.00,1.24,0.000,0.032,158106.3,13333.3,1,24,3.45,1.11,1.29,1.9015,63.96,5779.8,30.3665,5.8422,5461,28.4714,338,18.1790,100211.1
40000,0,622,11.91,0.50,0.11,0.36,10.94,0.00,1.16,0.000,0.085,410885.2,81895.0,1,31,3.06,1.13,1.19,11.7865,255.18,98095.2,0.0000,5.9450,5462,28.0283,166,48.3999,350782.1
40000,1,540,11.46,0.94,0.13,0.27,10.12,0.00,1.29,0.000,0.071,339847.2,51466.1,1,25,2.99,1.16,1.39,7.2488,244.27,25644.7,7.1035,6.6031,5461,28.0232,241,40.6609,273562.3
40000,2,223,16.48,1.65,0.36,0.58,13.89,0.00,1.39,0.000,0.042,155043.1,15958.6,1,16,3.71,1.26,1.53,2.3318,50.16,5457.9,29.1304,5.2855,5461,28.0232,338,19.0582,102395.0
50000,0,593,14.35,1.05,0.62,0.56,12.12,0.00,1.30,0.000,0.097,395442.5,80686.9,1,12,3.62,1.18,1.38,11.5560,404.24,99096.1,0.0000,5.4793,5462,27.6618,180,47.2143,339175.4
50000,1,490,12.78,0.47,0.51,0.07,11.72,0.00,1.12,0.000,0.072,348713.7,55289.8,1,18,3.29,1.10,1.16,7.7813,266.26,24913.8,6.8694,6.0665,5461,27.6567,261,43.0510,286866.0
50000,2,213,13.60,0.25,0.85,0.51,11.99,0.00,1.07,0.000,0.034,151501.9,15172.1,1,21,3.42,1.05,1.07,2.1554,121.48,5238.7,29.0019,5.2197,5461,27.6567,330,19.3533,99502.0
60000,0,624,11.62,0.15,0.17,0.14,11.15,0.00,1.05,0.000,0.082,403620.5,79254.2,2,37,2.88,1.05,1.06,10.9935,350.88,99827.0,0.0000,5.8385,5462,28.5336,174,47.4980,345118.3
60000,1,556,12.28,0.07,0.35,0.01,11.85,0.00,1.03,0.000,0.079,355594.8,59400.9,2,24,3.03,1.04,1.04,8.2825,216.46,25549.1,6.9130,6.5315,5461,28.5284,185,42.4184,289728.0
60000,2,294,10.71,0.32,0.12,0.11,10.17,0.00,1.11,0.000,0.036,156605.1,14846.0,1,41,2.92,1.10,1.12,2.0824,44.15,5478.1,29.5204,5.5251,5461,28.5284,241,17.8912,101114.1
70000,0,639,12.97,0.91,0.38,0.17,11.51,0.00,1.22,0.000,0.095,407169.0,86423.0,1,32,3.11,1.15,1.31,12.2172,326.47,100390.2,0.0000,5.6507,5462,28.6068,145,48.4054,349920.2
70000,1,563,11.97,0.51,0.32,0.29,10.86,0.00,1.13,0.000,0.077,351263.3,57082.6,1,33,3.03,1.09,1.19,7.8437,230.03,25093.3,7.4066,7.8113,5461,28.6016,225,39.5985,273373.4
70000,2,280,11.93,0.64,0.38,0.17,10.73,0.00,1.17,0.000,0.038,162010.0,13527.0,1,29,3.11,1.14,1.21,1.9018,50.85,4868.0,30.5798,6.9179,5461,28.6016,315,15.5002,93660.0
80000,0,714,10.91,0.31,0.18,0.10,10.33,0.00,1.10,0.000,0.089,421706.0,79377.6,1,43,3.06,1.09,1.13,11.0372,276.83,104275.3,0.0008,6.9945,5462,31.3277,140,47.3427,350963.5
80000,1,614,10.73,0.39,0.47,0.08,9.79,0.00,1.08,0.000,0.075,364596.8,51260.4,1,31,3.09,1.02,1.13,6.9187,161.16,24472.9,7.4761,10.1991,5461,31.3219,135,35.7956,261399.2
