step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
5000,1,746,24.3,0.6,1.0,0.8,21.9,0.1,1.15,8.9,110,108,18.97,4.50,344,300,102,0.1,1.14,1.19,1.13,4.27,7.09,4.45,26.3
6000,1,769,21.3,0.2,0.8,0.7,19.5,0.0,1.05,10.7,108,93,15.18,3.62,375,263,131,0.0,1.05,1.05,1.04,3.86,6.73,4.04,25.7
7000,1,836,20.5,0.6,0.5,0.3,19.0,0.0,1.16,11.4,147,93,14.81,3.61,371,336,129,0.0,1.17,1.19,1.13,3.95,6.22,4.22,26.9
8000,1,764,16.9,0.4,0.4,0.5,15.6,0.0,1.12,12.9,159,117,16.58,3.65,338,352,74,0.0,1.13,1.15,1.11,3.72,5.49,4.49,26.1
9000,1,719,18.8,0.4,0.4,0.7,17.3,0.0,1.10,12.5,166,107,15.56,3.28,358,259,102,0.0,1.08,1.12,1.09,3.70,5.22,4.74,24.8
10000,1,1145,15.8,0.4,0.4,0.8,14.2,0.0,1.11,14.9,192,114,15.11,2.67,551,414,180,0.0,1.07,1.14,1.11,3.36,4.43,4.27,25.8
11000,1,1090,17.6,0.5,0.6,0.8,15.7,0.0,1.16,13.7,225,128,18.14,3.60,480,438,172,0.0,1.13,1.19,1.16,3.60,4.99,4.51,26.4
12000,1,1216,14.6,0.4,0.4,0.4,13.4,0.0,1.12,15.7,191,137,18.04,2.75,470,563,183,0.0,1.10,1.16,1.11,3.18,4.21,4.02,27.6
13000,1,1105,14.6,0.3,0.6,0.4,13.3,0.0,1.08,15.6,167,130,17.89,3.20,483,455,167,0.0,1.06,1.11,1.09,3.16,4.23,4.06,27.2
14000,1,1417,13.4,0.6,0.6,0.5,11.7,0.0,1.18,16.4,211,109,12.28,1.75,615,585,217,0.0,1.15,1.22,1.18,3.07,4.02,3.85,26.4
15000,1,1284,13.0,1.0,0.5,0.4,11.2,0.0,1.28,16.8,214,113,12.82,2.19,681,454,149,0.0,1.25,1.36,1.26,2.99,3.84,3.87,24.7
16000,1,1375,13.1,0.9,0.4,0.4,11.3,0.0,1.27,16.6,219,128,15.99,2.41,642,517,216,0.0,1.24,1.33,1.27,3.11,3.75,4.03,26.6
17000,1,1111,14.0,1.2,0.4,0.6,11.8,0.0,1.33,15.7,226,194,25.32,3.37,453,499,159,0.0,1.24,1.41,1.34,3.23,4.20,4.20,28.1
18000,1,1445,12.8,1.0,0.4,0.3,11.1,0.0,1.30,16.4,236,164,19.58,2.59,681,514,250,0.0,1.26,1.38,1.28,3.05,3.87,4.04,26.7
19000,1,1479,13.3,0.8,0.4,0.2,11.9,0.0,1.21,16.2,236,112,13.24,2.54,697,557,225,0.0,1.20,1.27,1.20,3.15,4.06,3.94,25.9
20000,1,1416,12.8,0.8,0.3,0.4,11.4,0.0,1.20,16.6,233,115,13.41,2.34,628,540,248,0.0,1.18,1.27,1.19,3.03,3.84,3.98,27.3
21000,1,1401,12.8,0.8,0.4,0.3,11.3,0.0,1.23,16.1,255,128,15.33,2.43,568,512,321,0.0,1.20,1.29,1.24,3.21,4.09,4.03,28.3
22000,1,1237,13.5,1.1,0.3,0.5,11.6,0.0,1.27,16.2,201,160,18.50,2.27,583,435,219,0.0,1.21,1.36,1.27,3.24,3.99,4.05,26.0
23000,1,1388,12.9,1.1,0.4,0.3,11.0,0.0,1.34,16.8,225,140,17.02,1.97,557,610,221,0.0,1.29,1.42,1.35,3.17,3.58,4.16,27.4
24000,1,1552,11.0,0.8,0.2,0.3,9.7,0.0,1.25,17.9,211,134,14.56,1.59,650,616,286,0.0,1.19,1.29,1.28,2.95,3.12,4.11,27.5
25000,1,1382,11.7,1.0,0.2,0.3,10.1,0.0,1.31,17.4,199,143,15.33,1.83,567,529,286,0.0,1.27,1.36,1.33,3.05,3.24,4.15,27.9
26000,1,1508,12.1,0.6,0.4,0.2,10.9,0.0,1.20,16.9,232,104,11.33,1.41,604,614,290,0.0,1.17,1.23,1.23,3.09,3.37,4.30,27.4
27000,1,1379,12.0,1.0,0.2,0.1,10.6,0.0,1.32,16.9,224,125,13.24,1.65,525,645,209,0.0,1.29,1.37,1.33,3.05,3.40,4.25,28.0
28000,1,1512,12.5,0.8,0.2,0.2,11.2,0.0,1.22,16.6,240,145,17.56,2.70,711,532,269,0.0,1.17,1.29,1.24,3.11,3.34,4.50,26.5
29000,1,1502,13.3,0.6,0.3,0.2,12.2,0.0,1.17,16.1,262,122,14.67,2.35,675,556,271,0.0,1.14,1.23,1.16,3.16,3.50,4.51,27.5
30000,1,1392,12.7,0.8,0.3,0.1,11.5,0.0,1.24,16.1,252,122,13.56,1.82,621,542,229,0.0,1.18,1.31,1.26,3.12,3.47,4.57,26.4
31000,1,1259,14.3,1.2,0.2,0.3,12.7,0.0,1.34,15.0,224,136,16.31,2.89,561,473,225,0.0,1.21,1.43,1.37,3.26,3.70,4.90,27.2
32000,1,1283,13.7,1.0,0.3,0.3,12.1,0.0,1.28,15.3,247,177,20.43,2.93,603,441,239,0.0,1.16,1.38,1.30,3.25,3.73,4.77,26.8
33000,1,1439,12.2,0.6,0.1,0.3,11.2,0.0,1.18,16.1,248,155,17.49,2.21,598,608,233,0.0,1.12,1.23,1.19,3.14,3.30,4.77,27.1
34000,1,1401,13.8,1.0,0.3,0.3,12.2,0.0,1.30,15.2,323,133,15.56,2.55,605,541,255,0.0,1.26,1.38,1.29,3.30,3.84,4.67,27.5
35000,1,1492,12.7,0.9,0.3,0.2,11.4,0.0,1.26,16.2,244,138,16.07,2.76,654,523,315,0.0,1.22,1.33,1.26,3.13,4.01,4.01,27.8
36000,1,1232,14.4,1.2,0.3,0.2,12.6,0.0,1.33,15.4,244,187,23.52,3.66,542,443,247,0.1,1.26,1.41,1.32,3.40,4.09,4.30,27.5
37000,1,1511,14.3,0.9,0.3,0.2,12.9,0.0,1.24,15.2,306,157,19.62,2.96,618,657,236,0.0,1.17,1.30,1.24,3.32,3.93,4.51,27.4
38000,1,1309,12.8,0.9,0.3,0.3,11.4,0.0,1.26,16.0,232,146,16.39,2.51,637,411,261,0.0,1.21,1.32,1.28,3.10,3.92,4.20,26.4
39000,1,1249,14.0,1.0,0.4,0.4,12.2,0.0,1.24,15.5,222,119,14.26,2.27,549,494,206,0.1,1.15,1.34,1.25,3.23,4.25,4.14,27.2
40000,1,1361,12.2,0.8,0.2,0.3,10.9,0.0,1.24,15.8,226,127,13.84,2.17,598,540,223,0.0,1.16,1.31,1.25,3.11,4.01,4.24,26.5
41000,1,1262,12.0,0.5,0.5,0.2,10.7,0.0,1.13,14.9,202,120,12.61,1.78,464,557,241,0.0,1.08,1.17,1.15,3.16,4.08,4.61,28.1
42000,1,1209,13.9,1.1,0.6,0.1,12.1,0.0,1.31,14.6,232,158,18.30,2.99,543,485,181,0.1,1.28,1.39,1.29,3.43,4.80,4.07,26.8
43000,1,1346,12.1,0.6,0.5,0.2,10.7,0.0,1.18,15.6,228,146,16.75,2.47,597,549,200,0.0,1.12,1.24,1.19,3.19,4.06,4.24,26.3
44000,1,1430,11.8,0.9,0.4,0.2,10.4,0.0,1.25,15.1,224,168,18.95,2.32,698,485,247,0.1,1.14,1.33,1.27,3.18,3.58,4.99,25.5
45000,1,1196,11.9,0.5,0.4,0.3,10.6,0.0,1.15,14.4,210,163,18.10,2.64,597,464,135,0.0,1.13,1.20,1.17,3.18,3.64,5.28,24.6
46000,1,1325,13.4,0.8,1.0,0.3,11.3,0.0,1.20,13.9,244,152,16.59,2.25,509,558,258,0.1,1.12,1.25,1.21,3.36,3.84,5.42,28.3
47000,1,1359,12.9,0.5,0.5,0.2,11.7,0.0,1.12,13.5,230,112,13.22,2.27,556,515,288,0.0,1.08,1.16,1.12,3.32,3.70,5.63,27.4
48000,1,1335,13.1,0.4,0.8,0.1,11.8,0.0,1.10,13.4,231,129,14.89,3.06,512,560,263,0.0,1.07,1.13,1.11,3.38,3.82,5.55,27.9
49000,1,1506,11.8,0.3,0.5,0.2,10.8,0.0,1.09,14.3,283,138,15.32,3.50,625,559,322,0.0,1.06,1.11,1.10,3.21,3.54,5.36,27.3
50000,1,1262,13.6,0.7,0.6,0.4,11.9,0.0,1.20,12.8,233,143,17.12,3.22,559,490,213,0.0,1.13,1.25,1.22,3.45,3.42,6.28,27.3
51000,1,1433,11.6,0.6,0.4,0.1,10.4,0.0,1.15,14.1,246,155,17.42,2.76,530,643,260,0.0,1.10,1.22,1.15,3.25,3.00,6.01,27.8
52000,1,1571,12.0,0.3,0.5,0.3,10.9,0.0,1.09,14.0,272,134,14.25,2.10,772,522,277,0.0,1.04,1.12,1.10,3.29,3.77,5.31,26.6
53000,1,1497,11.6,0.5,0.5,0.2,10.4,0.0,1.13,14.5,239,151,16.83,2.54,690,598,209,0.0,1.11,1.18,1.13,3.15,3.61,5.19,26.1
54000,1,1280,14.4,0.7,0.5,0.3,13.0,0.0,1.18,13.4,250,137,15.81,2.43,511,548,221,0.0,1.17,1.24,1.15,3.43,4.26,5.11,27.9
55000,1,1224,12.9,0.5,0.6,0.1,11.7,0.0,1.16,14.1,237,122,13.85,2.03,559,443,222,0.0,1.13,1.19,1.18,3.32,4.39,4.60,26.6
56000,1,1260,12.6,0.3,0.4,0.2,11.7,0.0,1.08,14.3,202,148,16.86,3.11,582,494,184,0.0,1.06,1.11,1.08,3.26,4.32,4.61,27.0
57000,1,1157,13.5,0.6,0.6,0.2,12.1,0.0,1.15,14.1,219,169,20.37,3.82,559,457,141,0.1,1.13,1.20,1.16,3.27,4.41,4.65,25.3
58000,1,1359,12.0,0.7,0.2,0.3,10.8,0.0,1.19,15.2,191,141,16.26,2.42,733,484,142,0.0,1.20,1.23,1.18,3.11,4.27,4.28,23.8
59000,1,1292,12.0,0.5,0.3,0.3,11.0,0.0,1.15,15.2,222,154,18.57,3.31,644,459,189,0.0,1.16,1.19,1.14,3.18,4.27,4.22,25.2
59000,30,211,11.3,0.0,0.0,0.0,11.3,0.0,1.00,16.5,46,92,8.23,0.60,27,94,90,0.0,1.00,1.00,1.00,2.62,5.27,2.47,38.6
60000,1,837,10.1,0.1,0.1,0.1,9.7,0.0,1.04,17.4,130,112,10.32,1.52,368,277,192,0.0,1.04,1.05,1.04,2.77,4.52,2.84,28.1
60000,30,11,55.8,0.0,0.0,0.0,55.8,0.0,1.00,0.0,2,77,27.30,4.75,7,4,0,0.0,1.00,1.00,1.00,5.09,8.00,8.00,23.6
61000,1,1116,11.1,0.2,0.3,0.3,10.4,0.0,1.05,15.3,169,114,11.77,2.00,620,408,88,0.0,1.05,1.08,1.04,3.02,4.00,4.39,23.6
61000,30,5,25.6,0.0,0.0,0.0,25.6,0.0,1.00,15.6,2,288,48.36,11.01,5,0,0,0.0,1.00,1.00,1.00,2.60,3.80,4.40,15.4
62000,1,1125,12.8,0.6,0.2,0.2,11.9,0.0,1.15,15.9,180,120,12.77,1.94,440,439,246,0.0,1.17,1.22,1.12,3.12,5.06,3.10,28.1
63000,1,1398,12.0,0.5,0.5,0.3,10.8,0.0,1.13,15.5,258,134,14.72,2.21,539,604,255,0.0,1.14,1.18,1.11,3.11,4.63,3.67,27.9
64000,1,938,12.1,0.3,0.2,0.4,11.1,0.0,1.09,15.6,185,96,10.26,1.25,462,300,176,0.0,1.07,1.13,1.09,3.15,4.73,3.62,25.7
65000,1,1071,14.0,0.7,0.4,0.2,12.7,0.0,1.16,14.4,194,130,15.89,2.53,499,389,183,0.0,1.12,1.24,1.15,3.26,5.26,3.56,25.8
66000,1,794,13.2,0.6,0.4,0.2,12.0,0.0,1.15,13.5,129,173,21.05,4.37,448,236,110,0.0,1.11,1.20,1.15,3.19,5.37,3.94,24.4
67000,1,1268,13.1,0.7,0.3,0.1,12.1,0.0,1.17,14.8,200,158,18.80,3.23,495,478,295,0.0,1.13,1.22,1.18,3.16,5.20,3.48,28.7
68000,1,1292,12.8,0.8,0.4,0.1,11.5,0.0,1.23,14.9,187,137,16.17,2.55,652,463,177,0.0,1.22,1.30,1.20,3.16,5.04,3.52,25.6
69000,1,702,14.1,0.7,0.5,0.3,12.5,0.0,1.19,14.5,126,225,29.16,4.23,283,344,75,0.1,1.16,1.27,1.18,3.50,5.43,3.38,27.0
70000,1,1213,12.2,0.7,0.4,0.2,11.0,0.0,1.16,15.7,181,152,17.49,2.99,574,449,190,0.0,1.12,1.23,1.16,3.09,4.80,3.40,25.6
71000,1,841,12.5,0.6,0.4,0.2,11.2,0.0,1.18,15.7,124,138,15.60,2.52,344,381,116,0.0,1.13,1.24,1.18,3.12,5.03,3.20,26.4
72000,1,1486,12.2,1.0,0.4,0.1,10.8,0.0,1.24,15.7,191,135,15.71,1.76,708,502,276,0.1,1.16,1.32,1.24,3.09,4.86,3.32,26.1
73000,1,1683,10.8,0.6,0.5,0.0,9.6,0.0,1.15,16.5,173,152,15.19,1.77,719,618,346,0.1,1.09,1.22,1.16,3.03,4.71,3.08,28.1
74000,1,1705,11.9,0.7,0.7,0.1,10.3,0.0,1.19,16.0,212,175,18.52,2.20,686,674,345,0.1,1.15,1.28,1.18,3.21,4.87,3.22,28.4
75000,1,1747,10.7,0.6,0.5,0.0,9.6,0.0,1.15,16.7,174,204,20.71,2.80,690,660,397,0.0,1.08,1.22,1.15,3.05,4.81,3.04,29.3
76000,1,1779,10.3,0.8,0.3,0.1,9.1,0.0,1.21,17.1,170,168,17.57,2.16,793,613,373,0.0,1.14,1.27,1.23,3.00,4.53,3.01,27.0
77000,1,1515,10.3,0.4,0.4,0.1,9.4,0.0,1.10,17.1,126,177,18.40,2.21,626,499,390,0.0,1.06,1.14,1.10,2.94,4.62,2.95,28.9
78000,1,1732,10.1,0.4,0.3,0.1,9.3,0.0,1.11,17.1,139,195,19.52,2.36,693,584,455,0.1,1.08,1.15,1.11,2.98,4.55,2.93,29.5
79000,1,1638,11.0,0.6,0.6,0.2,9.7,0.0,1.13,16.8,163,150,13.26,1.52,678,549,411,0.0,1.05,1.19,1.14,3.05,4.55,3.13,29.1
80000,1,1800,10.1,0.3,0.3,0.1,9.5,0.0,1.07,17.0,169,176,16.12,1.97,714,614,472,0.0,1.04,1.10,1.07,2.95,4.56,3.02,29.3
81000,1,1696,10.6,0.5,0.5,0.0,9.6,0.0,1.13,16.5,173,186,18.42,2.03,674,623,399,0.0,1.09,1.19,1.15,3.09,4.79,3.14,28.6
82000,1,1708,10.7,0.5,0.5,0.2,9.5,0.0,1.12,16.6,178,187,18.46,2.18,623,667,418,0.0,1.06,1.18,1.13,3.02,4.73,3.10,29.4
83000,1,1757,10.3,0.5,0.4,0.1,9.4,0.0,1.13,17.3,173,188,17.92,2.60,671,619,467,0.0,1.06,1.18,1.15,2.94,4.56,2.99,29.6
84000,1,1822,10.9,0.4,0.6,0.1,9.9,0.0,1.09,16.9,196,194,19.24,2.25,656,660,506,0.0,1.04,1.13,1.11,3.00,4.66,2.96,29.8
85000,1,1616,10.8,0.5,0.3,0.2,9.8,0.0,1.13,16.9,174,206,20.28,2.57,635,582,399,0.0,1.07,1.17,1.14,3.03,4.78,2.82,29.0
86000,1,1749,10.9,0.3,0.6,0.2,9.8,0.0,1.08,16.8,191,175,16.34,2.11,683,646,420,0.0,1.06,1.12,1.08,3.02,4.73,2.97,29.1
87000,1,1781,10.6,0.3,0.3,0.1,9.9,0.0,1.08,16.7,169,152,12.95,1.72,693,658,430,0.0,1.07,1.11,1.09,3.03,4.84,2.93,29.3
88000,1,1754,10.3,0.3,0.4,0.2,9.4,0.0,1.07,17.0,169,173,15.85,2.11,756,592,406,0.0,1.06,1.10,1.07,2.91,4.70,2.88,28.2
89000,1,1811,10.1,0.2,0.3,0.2,9.4,0.0,1.05,17.1,169,209,19.10,2.33,604,705,502,0.0,1.04,1.07,1.07,2.88,4.62,2.88,30.7
90000,1,1055,12.0,0.5,0.5,0.2,10.8,0.0,1.10,15.2,120,206,19.89,3.17,413,439,203,0.1,1.04,1.16,1.11,3.27,5.43,3.02,28.3
91000,1,1812,9.3,0.2,0.2,0.1,8.7,0.0,1.07,17.8,192,255,21.97,2.81,668,680,464,0.0,1.05,1.09,1.07,2.75,4.08,3.07,29.4
92000,1,1873,8.7,0.3,0.2,0.1,8.0,0.0,1.09,18.8,193,274,21.11,2.45,748,612,513,0.0,1.05,1.12,1.09,2.60,3.50,3.20,29.6
93000,1,1940,7.6,0.2,0.1,0.1,7.2,0.0,1.07,19.4,165,291,19.31,1.44,704,721,515,0.0,1.05,1.08,1.09,2.48,3.29,3.13,29.9
94000,1,1702,6.8,0.2,0.0,0.1,6.5,0.0,1.08,20.2,118,354,20.64,1.07,585,683,434,0.0,1.06,1.08,1.10,2.38,2.88,3.18,30.1
95000,1,1842,7.1,0.1,0.0,0.0,6.9,0.0,1.03,19.9,120,333,19.40,1.36,650,700,492,0.0,1.03,1.04,1.03,2.40,2.94,3.13,30.4
96000,1,1317,6.6,0.0,0.0,0.1,6.5,0.0,1.00,19.8,70,429,24.53,0.91,343,589,385,0.0,1.00,1.01,1.01,2.34,3.06,3.06,32.2
97000,1,1346,6.6,0.0,0.0,0.2,6.4,0.0,1.01,19.8,62,502,26.19,0.35,465,579,302,0.0,1.01,1.01,1.01,2.36,2.95,3.15,29.8
97000,76,9,56.8,0.8,4.0,29.3,22.7,0.0,1.06,0.0,6,737,218.25,29.26,8,1,0,0.0,1.07,1.18,1.00,7.78,8.00,8.00,21.9
98000,1,1336,7.0,0.1,0.0,0.1,6.8,0.0,1.02,19.4,83,495,26.61,0.63,540,518,278,0.0,1.01,1.02,1.02,2.42,3.14,3.14,27.9
98000,76,9,52.2,6.2,0.0,30.7,15.3,0.0,1.80,0.0,6,611,137.92,6.60,9,0,0,0.0,1.61,2.85,1.36,7.33,8.00,8.00,21.7
99000,1,1504,7.8,0.2,0.0,0.2,7.4,0.0,1.06,18.8,123,453,25.50,1.14,538,597,369,0.0,1.02,1.10,1.06,2.53,3.24,3.40,29.8
100000,1,1730,6.9,0.0,0.0,0.1,6.7,0.0,1.01,19.6,107,394,22.30,1.15,745,667,318,0.0,1.00,1.01,1.01,2.36,3.02,3.18,27.9
100000,82,29,6.3,0.0,0.0,0.0,6.3,0.0,1.00,21.7,6,167,9.36,0.15,2,5,22,0.0,1.00,1.00,1.00,2.14,2.10,3.07,38.8
101000,1,1837,6.7,0.0,0.0,0.1,6.6,0.0,1.00,19.7,93,493,27.78,1.25,718,673,446,0.0,1.00,1.00,1.00,2.36,3.02,3.17,28.7
101000,82,10,6.2,0.0,0.0,0.0,6.2,0.0,1.00,21.8,2,593,30.45,0.17,2,8,0,0.0,1.00,1.00,1.00,2.80,2.10,3.00,32.9
102000,1,1933,7.1,0.1,0.0,0.1,6.9,0.0,1.04,19.4,110,536,32.85,2.03,796,722,415,0.0,1.03,1.05,1.04,2.43,3.07,3.28,28.7
102000,82,6,6.0,0.0,0.0,0.0,6.0,0.0,1.00,22.0,1,1184,59.80,0.34,1,4,1,0.0,1.00,1.00,1.00,2.17,2.00,3.00,29.0
103000,1,1884,6.8,0.1,0.0,0.2,6.5,0.0,1.02,19.8,89,484,27.38,1.03,773,675,436,0.0,1.02,1.03,1.02,2.35,2.97,3.14,28.8
104000,1,1924,6.8,0.0,0.0,0.1,6.6,0.0,1.02,19.7,84,501,26.80,0.76,729,690,505,0.0,1.01,1.02,1.02,2.37,2.99,3.17,29.5
105000,1,1878,7.0,0.2,0.0,0.1,6.7,0.0,1.05,19.6,79,555,30.16,0.84,776,694,408,0.0,1.04,1.06,1.04,2.39,3.02,3.22,28.3
106000,1,1692,6.4,0.0,0.0,0.0,6.3,0.0,1.01,20.0,47,604,32.24,0.75,758,673,261,0.0,1.01,1.02,1.01,2.29,2.73,3.27,26.6
107000,1,1551,6.8,0.1,0.0,0.1,6.6,0.0,1.03,19.7,80,505,28.58,0.97,743,611,197,0.0,1.02,1.04,1.03,2.37,2.77,3.40,25.4
108000,1,1860,7.5,0.1,0.0,0.2,7.1,0.0,1.03,19.2,126,450,25.18,0.83,745,666,449,0.0,1.02,1.04,1.03,2.50,2.91,3.53,29.1
109000,1,1858,6.6,0.1,0.0,0.1,6.3,0.0,1.03,19.7,94,483,26.24,0.70,791,667,400,0.0,1.00,1.06,1.03,2.37,2.62,3.52,28.3
110000,1,1761,7.4,0.4,0.0,0.1,6.8,0.0,1.10,19.1,110,510,27.71,0.83,737,655,369,0.0,1.01,1.15,1.11,2.54,2.68,3.81,28.2
111000,1,1701,7.1,0.2,0.0,0.1,6.7,0.0,1.07,19.3,101,519,28.17,0.72,747,721,233,0.0,1.05,1.12,1.07,2.48,2.49,3.92,26.5
112000,1,1422,7.2,0.5,0.0,0.0,6.7,0.0,1.13,19.1,99,401,21.93,0.74,738,530,154,0.0,1.04,1.19,1.14,2.45,2.52,3.94,24.4
113000,1,1243,6.8,0.5,0.0,0.0,6.3,0.0,1.13,19.3,78,478,26.12,0.90,761,396,86,0.0,1.01,1.20,1.15,2.51,2.39,4.04,22.9
114000,1,1492,9.2,0.6,0.1,0.0,8.6,0.0,1.15,16.8,180,329,20.94,1.34,605,483,404,0.0,1.07,1.23,1.16,2.88,2.98,4.72,29.6
115000,1,1453,6.6,0.2,0.0,0.0,6.4,0.0,1.06,19.3,98,427,23.73,0.89,682,488,283,0.0,1.04,1.09,1.06,2.47,2.42,4.01,27.4
116000,1,1331,7.6,0.4,0.2,0.0,7.0,0.0,1.12,18.4,143,354,19.66,0.72,533,571,227,0.0,1.05,1.20,1.13,2.56,2.62,4.22,27.9
117000,1,1319,7.3,0.7,0.1,0.0,6.5,0.0,1.21,18.6,120,295,17.16,0.68,545,580,194,0.0,1.05,1.36,1.23,2.58,2.70,4.05,27.1
118000,1,1550,8.7,0.5,0.2,0.0,7.9,0.0,1.17,17.6,161,341,21.50,1.41,631,619,300,0.0,1.07,1.31,1.17,2.73,3.02,4.25,28.2
119000,1,1099,8.1,0.4,0.2,0.0,7.4,0.0,1.12,17.7,99,408,24.67,1.21,540,376,183,0.0,1.02,1.20,1.14,2.66,2.86,4.35,26.2
120000,1,919,9.1,0.3,0.4,0.0,8.3,0.0,1.10,17.2,116,315,19.91,1.39,480,343,96,0.0,1.05,1.18,1.10,2.71,3.17,4.28,25.4
121000,1,1106,8.7,0.7,0.3,0.1,7.6,0.0,1.20,17.0,158,193,13.32,1.18,475,426,205,0.0,1.04,1.35,1.22,2.74,3.34,4.27,27.6
122000,1,1468,8.1,0.5,0.1,0.0,7.5,0.0,1.14,17.8,140,247,16.55,1.50,705,540,223,0.0,1.06,1.22,1.15,2.64,2.92,4.27,25.9
122000,111,17,19.4,0.9,0.8,0.8,16.8,0.0,1.33,10.2,6,548,98.69,15.64,17,0,0,0.0,1.47,1.47,1.19,3.65,6.06,4.94,15.7
123000,1,1587,7.5,0.3,0.1,0.0,7.2,0.0,1.10,18.4,130,312,19.51,1.43,678,684,225,0.0,1.09,1.17,1.10,2.58,2.92,3.92,27.5
123000,111,20,12.1,1.5,0.0,0.0,10.6,0.0,1.64,13.5,6,339,40.27,7.56,20,0,0,0.0,1.87,1.87,1.41,2.95,4.70,4.55,16.7
124000,1,1584,7.3,0.4,0.1,0.0,6.8,0.0,1.11,18.4,113,413,25.08,1.67,603,681,300,0.0,1.04,1.18,1.12,2.57,2.76,4.06,28.4
124000,111,20,12.4,1.6,0.0,0.2,10.5,0.0,1.53,13.8,6,862,98.86,22.52,20,0,0,0.0,1.75,1.79,1.29,2.90,4.60,4.50,16.9
