step,event,lineage,other,size
5000,birth,1,0,93
5000,birth,9,0,81
6000,split,15,4,7
7000,split,16,1,256
7000,split,21,1,52
7000,extinct,1,0,61
7000,extinct,15,0,7
9000,split,35,21,264
9000,split,36,16,58
10000,split,44,21,758
11000,split,49,35,28
11000,split,51,21,12
11000,split,52,21,76
12000,extinct,16,0,31
12000,extinct,51,0,12
13000,split,72,44,31
13000,extinct,36,0,12
13000,extinct,49,0,16
13000,extinct,52,0,42
14000,extinct,9,0,11
14000,extinct,21,0,7
14000,extinct,35,0,42
15000,extinct,72,0,8
43000,split,100,44,22
44000,split,102,44,14
46000,extinct,102,0,7
51000,extinct,100,0,43
63000,split,115,44,241
66000,merge,115,44,139
72000,split,118,44,14
76000,split,121,44,7
77000,extinct,121,0,7
78000,merge,118,44,84
87000,split,122,44,215
88000,merge,122,44,215
93000,split,123,44,107
100000,merge,123,44,449
105000,split,126,44,110
106000,merge,126,44,110
112000,split,129,128,38
113000,extinct,129,0,38
125000,split,138,44,81
127000,merge,138,44,63
132000,split,141,44,235
132000,split,142,44,16
133000,merge,141,44,235
133000,extinct,142,0,16
138000,split,146,44,20
140000,split,150,44,8
141000,extinct,146,0,26
141000,extinct,150,0,8
142000,split,151,44,115
176000,extinct,151,0,10
190000,split,169,44,34
192000,split,171,44,56
192000,extinct,169,0,38
195000,extinct,171,0,56
248000,split,178,44,20
249000,merge,178,180,20
255000,split,181,44,30
258000,merge,181,44,25
265000,split,188,44,548
270000,merge,188,44,723
275000,split,193,44,731
277000,merge,193,195,731
285000,split,196,44,628
293000,merge,196,44,646
298000,split,197,44,657
306000,merge,197,44,769
311000,split,201,44,752
312000,merge,201,44,752
317000,split,202,44,574
339000,merge,202,44,411
355000,split,207,44,427
357000,merge,207,44,402
362000,split,208,44,453
366000,merge,208,44,429
369000,split,209,208,8
371000,extinct,209,0,8
374000,split,214,44,11
375000,split,215,44,453
375000,extinct,214,0,11
380000,merge,215,44,452
387000,split,220,44,431
392000,split,221,220,8
396000,extinct,221,0,8
414000,merge,220,44,382
421000,split,222,44,389
430000,merge,222,44,394
461000,split,229,44,403
462000,merge,229,44,403
467000,split,230,44,397
469000,merge,230,44,402
529000,split,253,44,15
534000,extinct,253,0,5
558000,split,261,44,27
560000,extinct,261,0,29
568000,split,265,44,8
570000,extinct,265,0,8
623000,split,277,44,376
625000,merge,277,44,388
637000,split,280,44,278
638000,merge,280,44,278
643000,split,281,44,423
661000,merge,281,44,390
669000,split,284,44,407
676000,merge,284,44,406
681000,split,285,44,359
682000,merge,285,44,359
689000,split,289,44,28
690000,extinct,289,0,28
691000,split,290,44,195
714000,merge,290,44,156
719000,split,303,44,122
768000,merge,303,44,286
779000,split,320,44,127
784000,merge,320,44,133
792000,split,330,44,322
829000,extinct,330,0,5
870000,split,354,44,30
871000,split,356,44,17
871000,extinct,354,0,30
879000,extinct,356,0,8
910000,split,370,44,12
920000,extinct,370,0,6
979000,split,393,44,27
981000,extinct,393,0,30
