step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
100000,9,9,0,0,0,9,0,1.00,12,0.000,2953,2.61,456.56,61.26,159,0,0,0,1.00,1.00,1.00,3,2,8,15.3
100000,9,9,0,0,0,9,0,1.00,12,0.000,2938,0.69,454.57,23.89,159,1,1,0,1.00,1.00,1.00,4,2,8,32.7
100000,42,52,8,22,3,9,5,1.62,0,0.524,2924,5.55,364.16,99.06,181,0,0,5,2.25,2.00,1.12,8,8,8,26.4
100000,20,20,5,8,1,6,0,2.60,2,0.400,2880,2.43,304.80,35.74,159,1,1,2,2.25,2.50,2.86,6,7,8,29.7
100000,9,9,0,0,0,9,0,1.00,12,0.000,2865,1.84,292.70,44.16,159,1,1,0,1.00,1.00,1.00,3,2,8,29.6
100000,16,16,0,2,2,12,0,1.00,6,0.125,2862,1.96,337.02,5.55,185,0,0,0,1.00,1.00,1.00,4,5,8,10.7
100000,9,9,0,0,0,9,0,1.00,12,0.000,2852,1.75,352.83,36.15,159,1,1,0,1.00,1.00,1.00,3,2,8,27.8
100000,34,34,0,20,0,14,0,1.00,0,0.588,2851,3.57,395.14,10.19,181,1,0,0,1.00,1.00,1.00,7,8,8,27.3
100000,4,4,0,0,0,4,0,1.00,22,0.000,2836,2.09,197.02,8.05,159,0,0,0,1.00,1.00,1.00,1,3,2,16.7
100000,20,20,5,8,1,6,0,2.60,2,0.400,2827,1.04,245.89,77.41,159,1,1,2,2.25,2.50,2.86,6,7,8,28.8
100000,9,9,0,0,0,9,0,1.00,12,0.000,2819,1.90,232.67,46.62,159,0,0,0,1.00,1.00,1.00,4,2,8,14.5
100000,10,10,0,0,0,10,0,1.00,12,0.000,2758,1.00,182.72,3.68,183,2,2,0,1.00,1.00,1.00,3,2,8,41.4
100000,8,8,0,0,0,8,0,1.00,14,0.000,2719,1.60,343.34,74.21,183,0,0,0,1.00,1.00,1.00,3,1,8,22.8
100000,9,9,0,0,0,9,0,1.00,12,0.000,2701,1.32,258.23,18.23,159,1,1,0,1.00,1.00,1.00,3,2,8,32.5
100000,9,9,0,0,0,9,0,1.00,12,0.000,2626,2.06,279.16,35.49,159,1,1,0,1.00,1.00,1.00,3,2,8,29.1
100000,9,9,0,0,0,9,0,1.00,12,0.000,2619,1.72,350.42,111.46,159,1,1,0,1.00,1.00,1.00,4,2,8,28.1
