step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
5000,1,93,22.0,0.7,0.7,0.1,20.4,0.0,1.12,6.0,37,83,12.63,2.34,52,11,30,0.0,1.24,1.04,1.11,4.77,7.58,5.43,29.1
5000,9,81,19.5,2.4,0.1,1.8,15.1,0.0,1.52,8.9,13,127,17.65,2.04,8,48,25,0.1,1.96,1.58,1.38,5.93,8.00,5.23,32.8
6000,1,61,31.4,0.3,2.2,0.0,28.9,0.0,1.08,3.5,20,66,13.87,2.08,45,16,0,0.0,1.13,1.13,1.04,5.74,7.77,6.64,18.9
6000,9,26,16.9,2.5,0.0,0.0,14.5,0.0,1.49,10.5,5,215,30.00,4.26,13,11,2,0.0,1.81,1.69,1.36,5.58,8.00,4.58,28.5
6000,15,7,6.7,0.0,0.0,0.0,6.7,0.0,1.00,16.6,2,342,18.38,0.23,0,0,7,0.0,1.00,1.00,1.00,2.43,1.43,6.29,53.6
7000,16,256,17.2,0.4,2.1,2.1,12.6,0.0,1.08,11.4,71,119,15.98,1.40,66,67,123,0.1,1.04,1.12,1.09,3.92,6.97,3.37,38.2
7000,21,52,14.8,0.0,0.0,0.3,14.5,0.0,1.00,13.2,23,96,10.71,2.45,48,4,0,0.0,1.00,1.00,1.00,3.27,6.15,3.27,10.9
7000,9,26,12.9,0.5,0.0,0.9,11.5,0.0,1.09,12.5,4,251,26.39,1.17,8,17,1,0.0,1.13,1.13,1.07,3.62,8.00,2.04,27.7
8000,16,149,14.5,0.2,1.4,2.0,10.8,0.0,1.07,12.7,38,107,12.37,2.24,41,30,78,0.1,1.11,1.14,1.04,3.68,6.56,3.11,37.7
8000,21,50,11.3,0.0,0.0,0.0,11.3,0.0,1.00,15.7,17,126,13.13,3.24,39,4,7,0.0,1.00,1.00,1.00,2.86,5.76,2.42,19.0
8000,9,9,8.0,0.0,0.0,0.0,8.0,0.0,1.00,14.0,1,580,41.25,1.10,0,9,0,0.0,1.00,1.00,1.00,2.89,8.00,1.00,33.0
9000,35,264,11.4,0.0,0.2,0.9,10.2,0.0,1.00,15.7,66,158,16.50,2.78,175,46,43,0.0,1.00,1.00,1.00,2.91,4.32,3.84,22.2
9000,16,199,13.9,0.3,0.6,1.3,11.7,0.0,1.07,12.7,52,134,16.41,1.69,23,64,112,0.0,1.10,1.09,1.05,3.61,6.89,2.87,39.7
9000,21,78,15.8,0.2,0.0,0.0,15.6,0.0,1.06,12.8,32,67,7.22,0.40,39,32,7,0.0,1.04,1.12,1.04,3.41,6.24,3.36,21.8
9000,36,58,17.8,0.1,0.8,0.5,16.4,0.0,1.02,8.3,19,89,12.80,3.60,42,16,0,0.1,1.01,1.03,1.02,3.53,7.55,4.31,21.8
9000,9,27,16.6,0.1,0.0,0.0,16.4,0.0,1.02,14.1,4,163,19.84,11.08,27,0,0,0.0,1.02,1.02,1.01,3.37,4.78,4.33,16.6
10000,44,758,8.3,0.0,0.0,0.2,8.1,0.0,1.00,16.8,57,323,21.08,1.34,78,320,360,0.0,1.00,1.00,1.00,2.57,4.77,2.84,40.1
10000,35,319,13.3,0.0,0.6,1.3,11.4,0.0,1.00,15.0,74,223,24.97,3.29,300,16,3,0.0,1.00,1.00,1.00,2.95,4.29,4.25,12.8
10000,16,76,18.7,0.4,2.4,4.0,12.0,0.0,1.10,10.6,21,313,36.20,1.66,12,29,35,0.0,1.17,1.18,1.07,4.50,7.32,3.70,38.1
10000,21,50,9.3,2.4,0.0,0.0,6.9,0.0,1.70,18.0,12,97,7.96,0.35,4,23,23,0.0,1.66,2.05,1.58,2.20,4.48,2.54,38.0
10000,9,34,12.4,0.0,0.0,0.0,12.4,0.0,1.00,15.8,4,247,29.91,13.32,19,15,0,0.0,1.00,1.00,1.00,3.18,4.12,4.00,23.2
10000,36,20,26.6,0.9,0.8,0.9,24.1,0.0,1.17,1.7,10,328,72.21,19.36,20,0,0,0.2,1.17,1.26,1.13,5.30,7.95,7.20,20.7
11000,44,1213,8.4,0.0,0.0,0.1,8.3,0.0,1.00,16.7,58,442,25.69,0.47,219,434,560,0.0,1.00,1.00,1.00,2.56,4.46,3.19,38.4
11000,35,233,13.3,0.0,0.6,1.2,11.5,0.0,1.00,15.5,60,491,54.90,7.84,228,5,0,0.0,1.00,1.00,1.00,2.97,4.65,3.63,11.3
11000,52,76,10.9,0.0,1.7,0.4,8.8,0.0,1.01,15.9,31,739,78.80,15.46,76,0,0,0.0,1.00,1.01,1.01,2.72,4.08,4.18,17.9
11000,21,54,10.3,2.6,0.0,0.0,7.6,0.0,1.73,17.4,18,302,29.09,2.09,8,32,14,0.0,1.74,2.07,1.58,2.54,4.63,2.69,33.6
11000,16,31,10.2,0.3,1.0,1.9,7.0,0.0,1.07,17.5,13,785,80.76,4.33,0,24,7,0.0,1.11,1.10,1.05,2.68,4.81,2.45,34.0
