step,event,lineage,other,size
5000,birth,2,0,1415
11000,split,28,2,1119
20000,extinct,2,0,5
22000,split,35,28,6
26000,extinct,35,0,5
28000,split,40,28,197
32000,split,42,28,751
38000,split,45,28,46
44000,extinct,40,0,6
46000,split,52,45,24
47000,split,53,42,98
51000,merge,53,42,66
53000,split,57,42,18
53000,extinct,52,0,8
56000,split,59,42,6
58000,extinct,45,0,18
59000,extinct,59,0,6
61000,extinct,57,0,6
63000,extinct,28,0,5
82000,split,67,42,17
84000,extinct,67,0,5
102000,split,82,42,36
104000,merge,82,42,53
109000,split,90,42,51
112000,split,93,42,678
114000,split,96,93,26
114000,extinct,93,0,678
115000,split,98,93,36
116000,merge,96,42,37
120000,split,101,42,215
124000,merge,101,42,214
126000,extinct,90,0,13
127000,merge,98,42,32
128000,split,109,42,713
131000,split,111,42,119
134000,extinct,109,0,25
135000,split,113,42,612
137000,merge,111,42,96
146000,split,118,42,34
170000,extinct,118,0,6
197000,merge,113,42,421
206000,split,129,42,460
233000,extinct,129,0,488
237000,split,132,42,451
282000,merge,132,42,488
287000,split,140,42,416
320000,merge,140,42,478
325000,split,145,42,447
436000,extinct,145,0,5
663000,split,158,42,5
664000,extinct,158,0,5
